,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
TEX22,1.0,0.25,0.0,0.3333333333333333,0.5,1.0
LINC02026,0.0,0.0,0.0,0.0,0.25,0.0
OCLNP1,1.0,0.0,0.0,0.0,0.0,0.75
NORAD,294.5,193.25,408.75,11.333333333333334,94.0,114.25
PPP1R3G,0.0,0.0,0.0,0.0,0.5,0.0
648987,20.0,21.0,31.5,5.333333333333333,13.0,15.0
RPL23AP64,0.25,1.0,0.75,0.0,0.25,1.25
ABCA17P,0.0,0.0,0.0,0.0,0.75,0.0
ZNF192P1,10.5,0.75,5.5,0.3333333333333333,1.25,1.75
651430,0.25,0.0,0.5,0.0,0.0,1.75
ANKRD33B,13.0,1.25,19.5,0.0,1.0,3.0
652276,2.5,3.75,3.5,0.6666666666666666,0.75,3.0
SNORA48,8.0,5.0,6.25,1.0,4.25,1.75
SNORD10,7.0,8.0,16.75,1.6666666666666667,5.5,2.0
CASTOR1,0.0,0.0,0.0,0.0,0.0,0.0
UCA1,0.0,0.0,0.0,0.0,0.0,0.0
XAGE1B,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8J,9.25,13.75,15.25,4.333333333333333,6.5,9.5
GOLGA8T,0.0,0.0,0.0,0.0,0.0,0.25
FAM86FP,0.75,0.5,2.25,0.0,1.75,0.0
ZBTB8A,0.5,0.25,0.25,2.3333333333333335,0.5,0.5
GOLGA8K,0.0,1.25,1.25,0.0,0.0,0.25
FAM228A,0.0,0.0,0.0,0.0,0.0,0.0
ANXA8,0.0,0.5,0.0,0.0,0.0,0.25
653160,3.0,1.75,6.0,0.0,2.5,1.25
XAGE1A,0.0,0.0,0.0,0.0,0.0,0.0
GTF2H2B,2.75,1.0,2.5,0.0,0.25,0.75
KIAA0895L,3.0,2.0,3.75,0.0,2.25,0.75
RRN3P2,7.75,6.25,9.75,0.3333333333333333,2.5,5.25
SRGAP2C,2.75,1.25,3.0,0.0,1.0,1.5
MRPL45P2,3.5,1.75,3.75,0.0,0.25,1.0
AFDN-DT,0.25,0.0,0.0,0.0,2.25,0.0
GPR89A,0.75,0.75,3.25,0.0,1.75,0.25
TMEM236,0.0,0.0,0.25,0.0,0.0,0.0
PHLDB3,0.0,0.75,0.0,0.0,0.5,0.5
PPIAL4C,0.0,0.0,0.25,0.0,0.0,0.0
H3C13,0.0,0.0,0.0,0.0,0.0,0.0
WASH7P,0.5,1.25,2.75,0.6666666666666666,0.25,1.25
TBC1D3P1-DHX40P1,3.75,3.75,11.0,0.0,4.25,1.75
653653,4.75,1.5,3.5,0.3333333333333333,1.75,1.5
TMEM183B,0.75,0.25,0.0,0.0,0.0,0.0
SEC1P,0.0,0.0,0.0,0.0,0.0,0.0
653712,0.75,1.25,0.0,0.0,0.25,0.0
GOLGA8M,0.25,0.0,0.25,0.0,1.0,0.5
MZT2A,0.25,0.0,1.75,0.0,0.0,1.0
FAM72B,1.0,0.5,4.5,0.0,0.75,0.75
ACTR3C,0.0,0.0,0.0,0.0,0.0,0.0
SNORA5A,3.25,1.25,2.75,0.0,1.25,3.0
SNORA8,11.75,6.25,23.75,6.0,10.75,2.5
SNORA75,5.25,1.25,5.25,0.0,1.0,1.0
SNORA13,2.25,1.5,5.5,0.0,0.75,0.25
LGALS9C,0.0,0.0,0.5,0.0,0.0,0.0
NME1-NME2,39.0,35.75,58.5,3.6666666666666665,19.25,23.75
LRTM2,0.25,0.0,0.0,0.0,0.0,0.0
PAX8-AS1,0.25,0.0,0.75,0.0,0.0,0.0
SNHG20,53.25,49.5,60.25,2.6666666666666665,23.0,33.0
FGF7P3,0.0,0.0,0.0,0.0,0.0,0.0
BOLA2B,2.25,3.0,1.0,0.0,0.5,0.25
PCP4L1,0.0,0.0,0.0,0.0,0.0,0.0
NCF1B,6.75,6.5,10.5,0.0,0.5,5.0
NCF1C,6.25,7.25,13.5,0.0,1.0,7.25
MFF-DT,0.0,0.25,0.0,0.0,0.0,0.0
HSP90AB4P,9.0,10.25,15.0,4.666666666666667,6.75,4.0
HNRNPA1P10,20.75,18.25,30.25,3.0,10.0,9.25
SCARNA3,0.0,0.5,0.25,0.0,0.0,0.0
SCARNA20,0.5,0.0,1.25,0.0,0.0,0.0
SCARNA21,0.5,0.0,0.0,0.0,0.0,0.0
SCARNA2,0.0,0.0,0.25,0.0,0.0,0.25
SCARNA7,0.25,0.5,0.25,0.6666666666666666,0.0,0.0
SCARNA13,1.5,3.25,6.25,0.0,4.25,3.25
SCARNA17,0.0,0.0,0.25,0.0,0.0,0.0
SCARNA22,0.75,0.25,0.5,0.0,1.25,0.25
SCARNA4,1.75,2.75,6.25,0.3333333333333333,2.25,0.25
SCARNA6,0.0,0.5,1.25,0.0,0.0,0.0
SCARNA1,0.0,0.0,0.5,0.0,0.0,0.25
SCARNA5,0.25,0.25,0.5,0.0,0.5,0.0
SCARNA8,0.75,0.5,2.0,0.0,1.25,0.25
SCARNA12,14.0,20.75,28.25,1.0,14.25,8.75
SCARNA15,0.75,0.25,1.75,0.0,1.5,0.5
SCARNA11,0.0,0.0,0.25,0.0,0.0,0.0
SCARNA16,5.25,4.0,9.75,0.0,3.0,2.0
SNORA1,7.75,5.5,15.5,0.0,4.75,2.75
SNORA2A,0.0,0.25,1.5,0.0,0.0,0.0
SNORA2B,3.0,0.0,2.0,0.0,0.25,1.5
SNORA5B,0.25,1.0,2.25,0.0,0.75,0.0
SNORA5C,4.0,0.75,5.0,0.0,1.25,3.5
SNORA7B,3.75,3.0,7.0,1.6666666666666667,4.25,2.5
SNORA9,14.0,8.0,19.25,2.6666666666666665,5.5,4.25
SNORA11,0.0,0.0,0.0,0.0,0.0,0.0
SNORA12,0.25,0.0,0.25,0.0,0.5,0.0
SNORA14A,0.0,0.0,0.0,0.0,0.0,0.25
SNORA14B,0.25,0.5,1.0,0.0,0.25,0.25
SNORA15,0.5,0.0,1.0,0.0,0.25,0.0
SNORA17A,12.0,8.25,19.25,1.0,10.5,4.25
SNORA18,34.0,16.5,55.25,1.6666666666666667,14.75,8.5
SNORA20,0.75,0.5,2.75,0.0,0.0,0.25
SNORA22,0.0,0.0,0.5,0.0,1.0,0.0
SNORA23,1.25,0.75,0.5,0.0,0.5,0.0
SNORA24,21.75,3.5,42.0,4.666666666666667,6.5,6.0
SNORA26,14.0,12.75,13.5,3.0,7.0,7.5
SNORA28,1.75,1.0,2.0,0.3333333333333333,1.25,0.75
SNORA29,0.5,0.75,1.75,0.3333333333333333,0.25,0.0
SNORA30,0.0,0.0,0.0,0.0,0.0,0.0
SNORA31,5.0,4.0,5.5,1.6666666666666667,6.25,1.5
SNORA2C,2.25,2.25,5.0,0.0,1.5,1.25
SNORA36A,3.25,0.5,2.5,0.0,0.25,1.0
SNORA71E,1.25,0.0,0.0,0.0,0.0,0.25
SNORA40,18.0,8.5,34.75,1.0,11.5,4.5
SNORA80E,0.25,1.0,1.25,0.3333333333333333,0.5,0.0
SNORA17B,8.5,7.75,19.25,0.0,3.75,4.5
SNORA44,14.0,10.25,22.75,1.3333333333333333,3.5,5.25
SNORA3B,9.5,4.25,14.5,0.0,2.5,2.75
SNORA46,0.0,0.0,0.25,0.0,0.5,0.0
SNORA49,0.0,0.0,0.0,0.0,0.0,0.0
SNORA51,5.5,3.0,9.5,1.3333333333333333,3.0,3.0
SNORA53,0.25,0.75,2.0,0.0,1.0,0.25
SNORA55,0.5,1.0,2.0,0.0,0.75,0.5
SNORA56,2.25,1.25,2.25,0.3333333333333333,2.75,0.75
SNORA58,2.5,1.5,1.75,0.0,0.5,0.5
SNORA61,30.0,21.25,44.25,2.6666666666666665,18.0,9.75
SNORA71C,1.0,1.0,5.75,0.0,1.0,1.25
SNORA71D,0.0,0.0,0.0,0.0,0.0,0.25
SNORA74B,1.25,0.25,0.75,0.0,0.0,0.0
SNORA50C,2.25,0.25,0.75,0.0,0.0,0.0
SNORA77,0.5,1.75,1.0,0.0,0.0,0.75
SNORA78,3.0,2.5,4.0,0.0,0.75,1.25
SNORA79,0.0,0.0,0.0,0.0,0.0,0.0
SNORA80A,0.0,0.0,0.25,0.0,0.25,0.0
SNORA81,13.75,6.0,24.5,1.6666666666666667,1.25,3.25
SNORD1B,0.25,0.0,0.25,0.0,0.0,0.0
SNORD1C,0.75,0.25,0.0,1.3333333333333333,0.25,0.0
CD27-AS1,5.25,3.5,5.0,0.0,3.5,2.75
SNORA25,21.5,8.0,36.75,3.0,10.0,2.75
SNORD12,3.25,0.75,4.75,0.3333333333333333,1.75,0.75
SNORD11,1.75,1.0,2.25,0.0,0.5,0.5
SNORA32,10.75,3.0,18.25,3.6666666666666665,3.25,1.75
SNORD5,12.25,6.25,22.5,1.0,4.5,2.5
SNORA16A,9.75,5.25,12.25,0.0,3.25,1.5
SNORD6,6.5,1.5,11.5,0.3333333333333333,2.75,1.0
SNORD7,0.75,0.5,0.5,0.0,0.0,0.0
SNORD13,0.0,0.0,0.5,0.0,0.25,0.0
SNORD45C,0.75,1.0,1.75,0.0,0.0,0.25
SNORD17,0.5,0.75,0.25,0.0,0.5,1.25
SNORD50B,15.0,7.75,37.5,1.6666666666666667,4.25,0.5
SNORD19,4.5,6.75,4.5,0.0,0.75,1.25
SNORD59B,1.5,1.25,2.25,0.0,2.75,0.25
SNORD23,1.5,4.0,2.75,1.0,2.75,3.75
SNORD62B,0.0,0.25,1.25,0.0,0.25,1.25
MSMP,0.0,0.0,0.0,0.0,0.0,0.0
FAM86DP,26.0,13.75,27.25,1.3333333333333333,13.25,12.25
SNORD65,9.25,4.5,13.0,2.3333333333333335,5.0,3.5
SNORD66,0.25,0.0,0.0,0.0,0.0,0.5
SNORD67,1.0,0.0,0.25,0.0,0.0,0.0
SNORD69,6.0,5.5,8.0,1.3333333333333333,4.75,1.25
SNORD70,0.75,0.5,0.5,0.3333333333333333,0.0,0.25
SNORD71,0.25,0.0,0.0,0.0,0.0,0.0
SCARNA10,0.5,0.75,0.75,0.0,1.25,0.25
SCARNA14,0.75,0.0,1.0,0.0,0.0,0.0
SNORA16B,0.25,0.0,0.75,0.0,0.0,0.25
SNORA57,10.25,11.0,9.75,0.0,6.5,7.0
SNORD75,6.0,4.25,10.75,0.0,1.25,1.5
SNORD76,43.0,28.0,81.0,3.0,12.0,12.5
SNORD77,4.5,2.0,7.75,0.0,0.0,0.0
SNORD78,11.75,4.5,22.25,2.0,4.75,1.75
SNORD86,37.25,30.5,41.0,1.6666666666666667,11.75,24.25
SNORD88A,0.75,2.0,1.0,0.3333333333333333,0.5,2.0
SNORD88B,18.75,15.0,20.25,1.0,12.75,11.25
SNORD88C,2.25,2.75,4.25,0.0,2.25,1.0
SNORD89,1.0,2.0,0.5,0.0,2.5,2.0
SNORD91A,0.0,0.0,0.75,0.0,0.25,0.0
SNORD91B,0.25,0.0,0.25,1.3333333333333333,1.0,0.0
SNORD93,1.75,0.5,1.5,0.0,1.75,0.0
SNORD99,15.25,14.0,26.5,2.3333333333333335,9.75,5.25
SNORD110,11.75,10.75,13.5,0.6666666666666666,6.75,7.75
SNORD97,0.25,0.25,1.25,0.6666666666666666,0.0,0.5
692224,0.0,0.0,0.0,0.0,0.25,0.0
SNORD94,3.75,1.0,2.75,0.3333333333333333,1.25,0.75
SNORD104,36.5,28.75,47.5,3.3333333333333335,22.75,16.0
SNORD105,0.5,0.75,0.0,0.0,0.0,0.25
PPAN-P2RY11,21.0,61.5,22.5,3.0,51.0,35.25
MIR548D1,1.5,1.0,2.75,0.0,0.25,0.25
MIR548D2,0.0,0.0,0.0,0.0,0.0,0.0
MIR555,0.5,0.25,1.0,0.3333333333333333,0.25,0.25
MIR558,0.0,0.0,0.25,0.0,0.0,0.0
MIR564,0.25,0.0,0.25,0.0,0.5,0.0
MIR568,0.0,0.0,0.0,0.0,1.0,0.25
MIR573,0.5,0.75,1.0,0.0,0.25,0.25
MIR589,1.25,1.75,1.25,0.0,0.25,1.25
MIR590,1.0,2.0,1.75,1.0,0.5,0.5
MIR598,0.0,0.0,0.0,0.0,0.0,0.0
MIR600,0.0,0.0,0.5,0.0,0.0,0.0
MIR611,0.0,0.25,0.25,0.3333333333333333,0.25,0.0
MIR612,0.0,0.0,0.5,0.0,0.25,0.0
MIR613,0.5,0.0,0.5,0.0,0.0,0.25
MIR616,0.25,1.25,2.0,0.0,2.25,1.5
MIR621,0.75,1.0,1.0,0.0,0.5,0.25
MIR622,0.0,0.0,0.5,3.6666666666666665,0.0,0.0
MIR628,1.75,0.5,0.5,0.0,0.5,0.25
MIR630,0.0,0.0,0.0,0.0,0.0,0.0
MIR631,0.75,0.25,1.5,0.0,0.25,0.0
MIR632,4.5,1.75,4.25,0.0,1.25,1.0
MIR635,0.25,0.0,0.0,0.0,0.0,0.0
MIR636,6.25,7.75,5.0,0.6666666666666666,0.75,3.5
MIR637,0.5,0.25,0.25,0.0,0.0,0.5
MIR638,0.0,0.0,0.0,0.0,0.0,0.25
MIR639,0.0,0.25,0.0,0.0,0.5,0.0
MIR642A,0.25,0.25,0.25,0.0,0.25,0.5
MIR645,0.0,0.5,0.5,0.0,0.0,0.25
MIR647,0.0,0.5,0.5,0.0,0.25,0.25
MIR92B,0.0,0.0,0.0,0.0,0.0,0.25
H2AC19,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL3-AS2,0.0,0.5,0.25,0.0,0.0,0.0
MIR658,0.75,0.25,0.0,0.0,0.0,0.0
MIR659,0.75,0.25,0.75,0.0,0.0,0.0
LINC01545,0.0,0.0,0.0,0.0,0.0,0.0
SNORD118,0.25,0.25,0.5,0.0,0.0,0.0
CASC8,0.0,0.0,0.0,0.0,0.0,0.0
LINC00163,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-19,0.0,0.0,0.0,0.0,0.0,0.0
727751,0.0,0.0,0.0,0.0,0.0,0.0
ROCK1P1,0.25,0.75,1.5,0.0,0.0,0.5
MAFIP,1.25,2.5,5.0,0.0,1.25,1.75
RNF208,0.0,0.0,0.0,0.0,0.0,0.0
RGPD8,0.0,0.0,0.0,0.0,0.0,0.0
FAM156B,0.25,0.25,0.0,0.0,0.0,0.0
727896,8.5,8.25,11.0,3.0,3.75,4.5
TLCD2,0.0,0.0,0.0,0.0,0.0,0.0
SDHAP2,0.0,0.5,0.25,0.0,0.0,0.0
MROH1,0.0,1.25,0.75,0.0,0.25,0.75
728024,4.25,5.75,5.5,0.0,2.75,2.25
SSR4P1,6.75,2.75,5.25,0.0,2.75,2.75
GOLGA8O,1.25,1.75,1.25,0.0,1.25,0.25
FAM133DP,36.25,67.0,58.75,12.0,39.25,23.5
ANXA8L1,0.0,0.25,0.0,0.0,0.0,0.0
NUTM2D,0.0,0.0,0.0,0.0,0.0,0.0
LINC02363,0.0,0.0,0.0,0.0,0.0,0.0
NUTM2A-AS1,2.0,2.25,3.25,0.0,2.0,1.0
LINC01433,2.25,1.0,2.75,0.0,2.0,0.5
PI4KAP1,5.0,4.25,3.75,0.0,7.0,2.0
D2HGDH,2.5,2.25,3.25,0.0,1.0,1.0
GOLGA6L7,0.0,0.0,0.0,0.0,0.0,0.0
GTF2H2C,0.5,1.75,1.5,0.0,2.0,0.75
OVOL3,0.0,0.0,0.0,0.0,0.0,0.0
728392,0.0,0.25,0.0,0.0,0.0,0.0
PARGP1,0.75,0.75,1.75,0.0,0.5,2.75
GUSBP1,2.75,1.25,3.0,0.3333333333333333,3.75,2.75
LINC01137,1.5,0.0,0.5,0.0,0.0,1.5
PPIEL,1.5,0.25,1.0,0.0,0.5,0.5
TGFB2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
728485,1.75,1.25,2.0,0.0,3.5,0.75
DNLZ,7.75,8.75,11.0,0.0,3.75,9.25
SERF1B,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA8H,0.0,0.0,0.25,0.0,1.25,0.5
C2orf92,0.0,0.25,1.0,0.0,2.0,0.0
728554,0.5,0.0,0.5,0.0,0.0,0.0
ENTPD1-AS1,1.0,1.0,2.75,0.3333333333333333,0.5,0.75
C12orf73,9.25,3.5,8.25,0.0,0.5,4.25
CCDC169,0.0,0.0,0.25,0.0,0.0,0.0
PCAT18,0.0,0.0,0.0,0.0,0.0,0.0
SDHAP3,1.25,0.5,3.0,0.0,0.5,0.75
728613,1.5,1.5,1.25,0.0,0.0,0.5
DHRS4L1,0.0,0.0,0.0,0.0,0.0,0.0
CDK11A,23.5,31.5,34.5,1.0,18.0,17.25
RPL13AP5,464.75,386.0,554.25,37.333333333333336,317.5,292.75
SLC35E2B,11.0,5.75,9.5,0.0,4.5,4.25
728673,0.25,0.0,0.5,0.0,0.0,0.0
EIF3CL,0.25,0.0,0.5,0.0,0.0,0.5
LINC00977,3.0,4.25,4.75,0.0,3.0,1.5
MAP4K3-DT,0.25,0.25,0.5,0.0,0.25,0.0
728739,1.75,2.0,1.75,0.0,0.75,1.25
728752,3.0,1.0,1.0,0.0,1.25,0.75
PIN4P1,7.0,1.5,5.75,0.0,1.5,2.5
SCAMP1-AS1,25.25,24.25,36.25,0.0,17.25,15.0
ANKDD1B,0.0,0.0,0.25,0.0,0.0,0.0
C1GALT1C1L,0.0,0.0,0.0,0.0,0.0,0.25
FAM72D,1.5,0.75,0.5,0.6666666666666666,0.0,0.0
NBPF8,0.75,0.75,0.75,0.0,0.25,0.0
ZNF736,22.25,5.75,27.0,2.0,28.25,5.5
RPS15AP10,9.25,6.0,15.0,3.6666666666666665,12.25,3.25
728989,0.0,0.0,0.0,0.0,0.0,0.0
ZBED5-AS1,1.0,1.0,3.25,0.3333333333333333,2.75,1.75
LINC02158,1.0,1.5,1.25,1.3333333333333333,0.25,0.5
GASK1A,0.0,0.0,0.75,0.0,0.0,0.0
AGAP5,0.0,0.25,0.25,0.0,0.25,0.0
BMS1P4,10.25,5.25,17.25,0.6666666666666666,6.25,2.0
GTF2IRD1P1,0.0,0.0,0.0,0.0,0.0,0.0
KATNBL1P6,3.0,2.75,7.75,0.3333333333333333,1.0,1.0
STXBP5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
729220,1.25,0.25,0.5,0.0,0.75,0.75
KIAA2012-AS1,0.0,0.0,0.0,0.0,0.0,0.0
CCR2,118.0,21.5,163.75,5.666666666666667,79.0,12.75
ZNF286B,8.5,5.5,7.0,0.6666666666666666,1.75,1.5
PLIN4,0.25,0.25,0.75,0.0,0.75,0.75
FAM86HP,4.0,5.0,3.0,0.0,1.25,4.0
CASTOR2,45.5,26.25,53.75,1.0,5.5,15.0
CCDC61,0.0,0.25,0.25,0.0,0.0,0.0
TMEM242,30.25,13.75,39.75,2.6666666666666665,4.75,8.5
AACSP1,1.0,0.25,0.5,0.0,0.0,0.0
FAM72A,2.75,3.0,6.25,0.0,0.5,0.0
RGPD6,0.0,0.0,0.0,0.0,0.0,0.0
DIRC3,0.0,0.5,0.25,0.0,0.0,0.5
SPDYE6,0.0,0.0,0.0,0.0,0.0,0.0
729603,3.75,4.25,4.75,0.0,4.75,3.75
729609,0.25,0.5,0.25,0.0,0.0,0.5
729614,18.0,23.25,22.75,2.3333333333333335,23.0,11.0
MRS2P2,0.0,0.5,0.5,5.333333333333333,1.0,0.0
729652,0.25,0.25,1.5,0.0,2.25,1.25
CCDC175,0.0,0.0,0.0,0.0,0.0,0.0
LINC00847,21.0,5.0,27.0,0.0,11.75,7.0
DNAJC27-AS1,0.0,0.0,0.0,0.0,0.0,0.0
729732,0.0,0.25,1.0,0.0,1.25,0.0
729737,0.0,0.0,0.0,0.0,0.0,0.25
SEC14L1P1,7.25,6.5,7.75,1.0,6.75,4.25
UMAD1,4.75,2.25,4.5,1.0,1.0,0.75
729867,0.5,1.25,1.0,0.0,0.25,0.25
CRPPA,0.0,0.0,0.75,1.0,0.0,0.0
729930,0.0,0.0,0.0,0.0,0.0,0.0
SHISA7,19.0,16.75,15.5,2.3333333333333335,17.0,12.5
729966,0.0,0.0,0.0,0.0,0.0,0.0
MORN2,0.25,0.0,0.5,0.0,0.0,0.25
LINC01530,0.25,0.0,0.0,0.0,0.0,0.0
BORCS8,15.0,6.5,14.5,2.3333333333333335,6.5,3.75
ZNF814,9.5,8.0,8.0,11.0,7.0,4.75
LINC00886,0.0,0.5,0.25,0.0,1.0,0.0
RRN3P1,4.5,2.25,6.25,0.6666666666666666,1.0,3.0
MOSMO,28.0,6.0,36.25,0.3333333333333333,5.75,4.75
730098,2.25,1.25,2.5,0.0,2.0,0.75
CRYZL2P,2.25,0.5,0.5,0.0,2.25,1.0
FAM166B,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
730202,6.0,7.25,5.0,3.6666666666666665,4.0,5.5
LINC01136,1.0,1.0,0.25,0.3333333333333333,0.75,3.0
LINC02447,0.0,0.5,0.5,0.0,0.0,0.0
731157,0.25,0.0,0.25,0.0,0.0,0.0
RFX8,0.25,0.25,0.75,0.0,0.0,0.0
MIR3945HG,8.25,3.5,11.75,0.0,1.25,2.5
LINC01348,0.25,0.5,0.5,0.0,0.0,0.0
TDRG1,2.25,1.0,2.5,0.0,0.25,1.0
CSKMT,6.0,3.75,7.5,0.0,2.25,2.5
LINC00106,0.25,0.75,0.75,0.0,0.75,0.5
CEMP1,0.0,0.0,0.0,0.0,0.0,0.0
LUZP6,23.0,11.0,33.0,1.0,5.25,4.25
PFN1P2,0.0,0.0,0.0,0.0,1.5,0.25
PRCD,0.0,0.0,0.0,0.0,0.0,0.0
RELL1,16.5,5.75,20.5,1.0,14.25,3.75
MIR671,6.75,4.0,9.5,0.0,0.75,5.5
MIR766,0.5,1.25,0.25,0.0,1.0,0.5
TVP23A,0.0,0.0,0.0,0.0,0.25,0.0
SNORD3B-2,0.0,0.0,0.0,0.0,0.0,0.25
SNORD3C,0.0,0.0,0.0,0.0,0.0,0.0
UQCC3,30.0,22.75,48.0,7.333333333333333,11.0,16.0
ZBTB11-AS1,26.0,17.75,34.25,1.3333333333333333,10.25,7.75
SNORD116-1,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-2,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-4,0.0,0.0,0.0,0.0,0.5,0.0
SNORD116-5,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-6,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-8,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-13,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-14,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-17,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-18,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-20,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-21,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-22,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-24,0.0,0.0,0.0,0.0,0.0,0.0
SNORD116-26,0.0,0.0,0.0,0.0,0.0,0.0
PDZK1P1,0.0,0.0,0.0,0.0,0.0,0.0
DDTL,0.0,0.25,0.5,0.0,0.25,0.25
TLX1NB,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2B-AS1,3.0,0.75,3.75,0.0,1.5,2.75
GUSBP9,1.0,0.0,0.0,0.0,0.0,0.0
SIGLEC14,0.0,0.0,0.0,0.0,0.75,0.0
NINJ2-AS1,9.75,8.0,9.5,0.3333333333333333,5.0,3.75
SNHG8,239.25,174.0,394.0,19.333333333333332,122.75,120.0
GTF2IP4,2.25,0.5,1.5,0.3333333333333333,0.25,1.5
100101148,0.0,0.0,0.0,0.0,0.0,0.0
HAVCR1P1,0.0,0.0,0.0,0.0,0.0,0.0
POM121C,49.25,27.25,70.75,2.3333333333333335,21.25,14.0
ZSCAN30,5.5,5.25,10.75,0.0,0.25,3.5
SNORD119,1.0,0.75,3.25,0.0,0.75,0.0
SNORD125,1.0,0.5,0.75,0.0,0.0,0.5
SNORD19B,9.5,5.75,14.25,0.3333333333333333,6.25,1.75
SNORD11B,0.75,0.25,1.75,0.0,0.0,0.0
SNORD12B,1.75,2.75,2.5,0.3333333333333333,1.5,0.25
TMEM170B,50.75,27.0,89.0,10.0,40.75,17.0
SNORD58C,4.75,1.5,6.5,0.0,0.75,1.5
SCARNA27,0.25,0.25,0.5,0.0,0.25,0.25
SNORA84,0.75,0.25,1.5,0.0,0.75,0.5
SNORA38B,0.5,0.25,0.25,0.0,0.0,0.25
SNORA70B,0.25,0.0,0.0,0.6666666666666666,0.0,0.0
HOTAIR,0.25,0.5,0.25,0.0,0.5,0.5
ZGLP1,0.5,0.5,1.25,0.0,0.5,0.0
FAM86JP,0.75,1.5,1.75,0.0,2.75,1.25
FMR1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
VTRNA2-1,0.0,0.0,0.0,0.0,0.0,0.0
MIR147B,0.25,1.0,0.0,0.0,0.0,0.25
MIR374B,0.0,0.0,0.0,0.0,0.0,0.0
MIR301B,0.0,0.0,0.5,0.0,0.0,0.25
MIR922,1.25,0.0,0.75,0.0,0.5,0.75
MIR934,0.0,0.0,0.0,0.0,0.0,0.0
MIR940,0.0,0.0,0.0,0.0,0.0,0.25
MIR943,0.0,0.75,0.75,0.0,0.5,0.25
MIR939,1.0,2.5,2.0,0.0,1.75,0.75
100126784,0.0,0.0,0.0,0.0,0.0,0.0
EGOT,0.0,0.5,0.25,0.0,1.5,0.0
GHRLOS,1.75,0.25,1.0,0.0,0.75,0.25
MINAR2,0.75,1.0,0.0,0.6666666666666666,0.0,0.75
SLCO4A1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
100127889,0.0,0.0,0.5,0.0,0.0,0.0
C8orf88,0.0,0.0,0.0,0.0,0.25,0.0
100128006,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
FAM229A,0.0,0.25,0.0,0.0,0.75,0.0
ST8SIA6-AS1,0.0,0.0,0.0,0.0,0.0,0.0
STAU2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
100128164,0.0,0.25,0.0,0.0,0.5,0.5
UST-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TMPO-AS1,41.25,58.0,70.5,3.6666666666666665,45.25,36.0
LINC02731,0.0,0.0,0.0,0.0,0.0,0.0
DNM1P35,1.5,1.75,2.0,0.0,1.0,0.75
100128288,2.5,0.5,1.0,0.3333333333333333,1.5,0.25
LINC00696,0.0,0.0,0.5,0.0,0.5,0.0
FAM225B,0.25,0.0,0.25,0.0,0.5,0.0
LINC00892,0.25,0.0,0.0,0.0,0.75,0.0
100128494,0.5,1.5,1.5,1.0,0.75,1.25
MIR29B2CHG,3.5,7.5,6.25,0.6666666666666666,0.0,3.25
100128568,1.75,1.75,2.75,0.0,1.5,0.5
C19orf71,0.25,0.0,0.0,0.0,0.0,0.0
100128573,0.0,0.0,0.0,0.0,0.0,0.0
SLC8A1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ACVR2B-AS1,0.0,0.25,0.25,0.0,0.5,0.0
OST4,16.25,10.25,18.75,10.666666666666666,11.75,8.25
100128770,0.25,0.0,0.25,0.0,0.0,0.5
LINC00476,11.0,8.25,11.25,2.3333333333333335,12.75,7.75
SRRM2-AS1,1.25,1.0,0.75,0.0,1.25,0.0
LINC01003,10.5,25.0,19.75,0.6666666666666666,18.5,16.0
VPS9D1-AS1,7.0,5.0,5.75,0.0,3.5,5.75
FAM66B,1.0,0.25,0.0,0.0,0.0,0.0
ZBTB42,13.5,1.75,8.25,0.3333333333333333,0.5,3.75
100129027,0.25,0.0,0.0,0.0,0.0,0.0
PKP4-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3F-AS1,0.25,0.0,0.0,0.0,0.0,0.0
100129066,0.0,0.0,0.0,0.0,0.0,0.0
