GENE,MV411-DMSO,MV411-Mebendazole
SLC12A6,12.6,15.4
PTBP3,114.4,131.0
DGCR2,10.4,10.6
CASP8AP2,7.8,5.0
SCO2,2.8,1.6
AKT3,12.0,8.4
MED6,21.8,14.6
NR2E3,0.0,0.0
NAALAD2,0.0,0.0
ACOT8,1.6,0.6
ABI1,23.8,21.4
GNPDA1,11.6,13.0
KCNE3,19.8,18.6
ZBTB33,238.6,207.2
TANK,5.6,6.4
SRA1,16.8,20.0
HDAC6,7.4,4.0
HDAC5,2.2,2.0
PDCD6IP,42.8,46.8
PDCD6,27.2,19.2
BCL2L11,54.8,45.0
SH2B3,71.6,99.0
GNE,34.4,24.8
FRAT1,13.4,13.0
TROAP,3.8,2.2
MED16,0.4,0.4
PIGK,8.8,4.6
CHAF1A,5.8,7.0
PARP2,2.4,1.2
PARP3,0.8,0.0
TOM1L1,3.6,4.2
HMGXB4,92.6,79.2
TOM1,1.0,1.0
SH2D3C,1.2,0.4
SH2D3A,0.0,0.2
RANBP9,26.2,26.8
DNAJB6,34.8,29.6
SMC4,82.2,73.6
UBA2,68.0,60.0
SAE1,47.2,45.0
FARSB,40.4,32.8
ABCC5,5.6,8.8
ABCB6,0.2,0.0
DNM1L,30.0,33.4
ABCF2,15.0,16.8
NR1H3,0.0,0.0
COX17,1.0,1.8
SCAMP2,13.8,12.2
SCAMP3,1.6,2.6
IL18BP,4.2,3.4
RWDD2B,11.8,15.4
DPP3,3.4,3.2
SNUPN,8.8,4.2
HUWE1,18.0,16.0
TSPAN32,0.2,0.0
TSSC4,1.6,1.4
ATP9A,0.0,0.4
PDCD7,23.8,17.2
PQBP1,0.4,0.4
CERT1,24.0,19.0
UST,0.6,0.6
ARPC5,68.6,96.6
ARPC4,22.6,26.0
ARPC3,22.4,20.4
ARPC1B,3.6,4.2
ACTR3,72.0,113.2
ACTR2,160.6,169.0
TSPAN5,0.0,0.0
TSPAN3,39.0,27.2
TSPAN2,1.2,1.2
NUBP2,2.6,1.4
TSFM,14.0,13.6
PPIF,195.0,204.2
CTDSP2,52.4,42.8
ARPC2,39.4,47.2
RAD50,17.6,18.0
KIF20A,7.4,8.0
PREB,51.0,36.4
HIPK3,90.2,87.2
FEM1B,111.2,91.0
ACTR1B,5.4,12.0
ACTR1A,24.4,23.8
ARL4C,16.0,18.2
ARL4A,70.2,81.2
RASGRP1,0.0,0.0
DNAL4,5.4,2.6
ZNF263,57.6,38.8
LRPPRC,25.0,22.4
FRY,15.4,15.2
PDIA6,48.8,34.4
TRAP1,1.2,0.4
OPTN,0.2,1.8
BCAP31,5.0,4.4
NAMPT,16.2,26.4
RBM12,65.0,45.2
YAF2,29.0,27.4
ARFRP1,2.2,3.2
TOB1,6.0,9.0
AKAP9,1.4,1.4
FAM13A,0.0,0.4
G3BP1,53.8,46.8
SUGP2,40.6,36.4
ADGRG2,0.0,0.0
10151,3.2,2.4
ABI2,21.8,18.4
CEBPZ,3.0,1.8
PLXNC1,3.0,3.0
TRIM28,14.8,10.6
RASA4,0.0,0.6
ATP6AP2,18.6,12.0
FARP1,0.0,0.2
LPCAT3,6.0,2.2
WASF2,62.6,52.4
CHST4,1.0,1.0
SLC25A13,19.8,19.0
SLC25A15,10.0,6.8
ZNF197,19.0,16.4
SERF2,65.2,67.6
DHRS9,1.8,2.0
RCL1,13.8,8.2
SORBS3,1.0,0.8
CNIH1,17.2,9.8
RBM7,38.4,33.2
RBM6,1.8,0.4
RBM5,45.8,33.4
LHFPL2,7.0,7.0
LHFPL6,0.0,0.0
TNK2,0.4,0.2
ALYREF,4.4,3.8
TXNDC9,10.0,15.6
RNF41,129.4,128.0
TSHZ1,21.0,18.2
ALG3,14.0,15.4
PRMT3,26.8,14.6
PSME3,94.0,63.0
MPHOSPH9,40.0,34.0
MPHOSPH10,0.6,1.0
MPHOSPH6,9.8,10.4
NME6,18.8,24.6
DHRS2,0.4,0.4
NUTF2,24.4,22.4
MPZL2,0.0,0.0
TRIM13,50.2,29.8
USPL1,7.2,6.6
EIF1,241.0,246.2
TOPORS,14.0,13.0
FLOT1,4.0,3.8
DDX39A,122.6,113.4
PSMD14,13.0,9.6
PRG4,0.2,0.0
KLRG1,1.4,0.0
GDF11,11.6,9.8
TRIB1,49.0,71.6
ZNF443,1.0,2.0
PLIN3,16.0,16.0
MFSD10,0.8,2.8
STX6,28.4,28.2
COQ7,13.0,10.2
NBR2,5.4,5.6
LRRC23,0.8,0.0
LRRC17,0.2,0.0
RASGRP2,0.0,0.4
HNRNPR,34.2,29.6
SLC35B1,6.6,3.2
DCAF7,76.2,66.4
AP3S2,18.4,18.2
MRPS31,1.2,0.8
CALCOCO2,40.0,30.4
GPHN,2.2,3.0
RABEPK,0.0,0.4
TIMM17B,2.6,1.8
RIDA,4.4,3.6
POP7,25.6,23.4
SRRM1,28.4,28.0
SPRY3,1.4,1.6
SPRY2,8.2,7.6
STAM2,20.2,16.8
ABCC4,31.8,37.4
DENND4A,25.0,26.8
IGSF6,0.2,0.0
SF3B4,5.0,5.8
CDK2AP2,11.6,10.6
IRX5,10.2,8.4
ZMPSTE24,28.0,24.0
AKAP8,58.6,50.2
FSTL3,1.4,2.4
STUB1,6.4,4.0
STAG1,7.0,7.4
NET1,28.0,28.2
UBE4B,4.2,5.0
SIGMAR1,53.2,46.2
BET1,18.8,18.0
CWC27,10.4,13.8
SAP18,76.2,71.0
SMNDC1,26.2,19.4
BCAS2,19.0,23.2
RGS19,14.8,14.6
LILRB2,0.2,1.4
EIF1B,18.0,17.6
SF3A1,18.6,18.0
TRAIP,7.2,3.0
DNAJA2,33.6,25.6
BCKDK,1.8,2.0
MAEA,25.8,28.2
APC2,0.0,0.0
PAK4,2.2,4.6
MARCHF6,77.8,79.4
KATNB1,0.4,0.2
SNAPC5,14.6,12.4
APBB3,0.6,0.4
ZNF267,51.2,53.6
VPS26C,32.6,26.0
TCIRG1,1.6,1.0
RTN3,39.6,43.0
LANCL1,25.8,16.0
NMUR1,0.4,0.0
TNIP1,9.6,8.6
IKZF1,241.8,189.4
SMYD5,8.8,7.4
KLHL41,0.0,0.0
SIRPB1,0.8,1.4
AKR1A1,3.0,2.4
EMC8,31.4,26.4
RXYLT1,0.6,0.2
CNPY2,15.8,11.4
CLEC4M,0.0,0.2
TLR6,1.4,0.6
IRAG1,0.8,0.2
PCGF3,32.8,25.6
TFG,24.0,13.6
PKDREJ,0.2,0.2
TRIM22,0.0,0.4
ABCA7,0.0,0.0
WARS2,14.8,10.0
NPM3,2.6,4.0
NPM2,0.0,0.0
HMG20B,9.0,7.6
HMG20A,29.6,33.4
KLF2,1.8,0.6
MICU1,6.4,4.6
CITED2,62.8,32.4
SEMA3A,4.0,6.0
TUBA1B,104.2,84.0
IRF9,2.0,4.4
BPNT1,3.0,3.2
TUBB3,1.0,1.0
TUBB4B,41.8,38.4
BTN3A3,0.6,0.8
BTN2A2,6.2,4.4
SYCP2,0.2,0.2
SCML2,12.4,13.0
CEPT1,15.4,13.0
NOD1,8.4,6.6
ANAPC10,20.0,15.4
ATP8A1,0.4,0.4
NDRG1,15.8,11.8
RACK1,10.8,11.4
PEMT,0.8,1.0
PIAS3,2.6,1.4
ST3GAL6,1.6,3.4
NDC80,1.4,0.6
CPQ,0.8,1.0
BASP1,0.2,0.2
IFITM3,0.0,0.4
RAPGEF3,0.0,0.0
NSA2,9.8,6.4
SPON2,1.2,1.2
PRMT5,15.2,10.0
TESK2,0.8,0.8
CD2BP2,17.2,22.0
UBAC1,1.8,1.2
CDIPT,6.8,2.8
PGRMC2,20.6,23.2
ARIH2,26.6,27.6
TUBGCP3,25.6,22.6
SEC24B,10.2,10.0
CFDP1,1.8,1.8
TMEM147,1.6,1.0
RBM14,18.6,15.6
LYPLA1,27.6,29.0
CDC42EP2,0.2,1.6
EMG1,14.6,9.6
IFI30,4.2,6.2
C1D,4.4,7.2
TIMM17A,84.8,74.6
N4BP2L2,9.4,6.8
ZER1,3.0,3.4
MCRS1,8.8,10.2
FAM3C,12.8,10.4
ACAA2,6.8,5.0
PPIE,16.0,13.2
VAV3,35.6,36.4
TOMM40,25.0,25.2
TAB1,7.8,9.6
ECI2,0.0,0.0
HAX1,8.4,7.4
GPNMB,0.0,0.0
BAIAP2,2.4,4.2
MAD2L2,3.2,3.2
TACC3,3.8,3.6
CLEC10A,0.0,0.0
SLC30A9,22.0,16.0
PIBF1,3.2,2.6
PPIH,4.4,4.8
COG5,13.8,14.0
ZNHIT1,2.8,1.6
FST,0.0,0.0
TIMM44,5.4,4.8
PFDN6,0.4,0.4
ZBTB18,12.0,8.2
HMGN4,33.8,26.8
TADA3,11.4,18.6
TRIM38,36.8,38.0
ATP5PD,5.2,7.2
UBE2E3,4.2,2.6
SLC25A17,33.6,23.4
SLC9A6,16.4,14.2
EIF3M,16.8,15.4
NXF1,66.0,68.6
SEC23B,7.4,6.4
SEC23A,6.8,5.0
CAP1,81.4,107.2
CREB3,0.4,0.8
LRRC41,4.6,4.2
VTI1B,8.2,10.0
CRTAP,14.4,14.6
SYNCRIP,226.8,189.6
VAT1,12.4,9.0
STK25,1.4,2.8
ENOX2,6.8,4.2
CARM1,7.0,8.2
NCOA2,31.4,34.8
SEMA6C,0.0,0.4
SEMA6B,1.4,0.2
SEMA4D,12.2,11.6
SEMA4B,1.0,1.2
APPBP2,25.8,25.6
MYBBP1A,3.2,2.0
CIB2,0.0,0.2
CIB1,9.2,5.4
ZNF211,7.0,7.0
DDX17,212.6,188.0
DEAF1,0.4,1.8
CHERP,34.0,25.0
KAT5,3.8,5.8
HYOU1,32.4,31.0
IPO8,18.0,17.6
IPO7,119.4,99.8
NOP56,35.2,41.6
PITRM1,3.0,2.8
ATG7,8.8,10.2
ZNRD2,0.2,1.2
RNASEH2A,5.8,5.0
BATF,1.8,1.8
GLRX3,3.0,1.6
DCTN2,7.2,10.4
ANP32B,81.4,73.8
LAMTOR5,9.4,8.2
PROCR,2.4,1.4
TM9SF1,7.0,3.2
PRDX4,0.6,0.6
ARL6IP5,23.6,20.4
ARPC1A,8.2,9.2
HTATIP2,6.8,5.4
AGPAT1,4.0,2.4
AGPAT2,8.4,6.2
RPP30,20.6,18.2
RPP38,9.4,6.2
SPTLC1,30.4,27.6
SLC35A1,13.4,13.4
SLC19A2,7.4,2.6
IFI44,0.0,0.0
ARFGEF2,55.0,43.8
ARFGEF1,17.6,23.0
RABAC1,0.6,0.0
SLU7,25.8,26.2
SIVA1,3.0,2.4
MRPL28,1.4,2.4
CCT7,5.0,3.0
CCT4,18.2,11.8
CCT2,14.0,13.4
NPC2,1.4,1.0
GNLY,0.0,0.0
TACC2,0.0,0.6
SORBS1,1.0,0.0
IFITM2,6.0,4.4
POMT1,3.4,2.8
TXNRD2,0.6,0.4
MTHFS,5.6,6.4
DRAP1,0.6,1.2
DNPH1,3.4,3.0
SMC2,20.4,22.8
PRPF8,6.6,5.8
ERN2,0.0,0.0
TRAPPC2B,1.8,1.6
AHSA1,9.8,7.8
USP16,7.4,5.0
CDC42EP3,210.8,148.0
PAIP1,12.2,8.0
PAICS,123.6,100.8
TBL3,0.0,0.0
MXD4,5.6,5.8
P3H4,0.0,0.2
ST6GALNAC2,0.0,0.0
PDLIM5,3.4,3.0
TRIM3,0.4,0.0
ERLIN1,129.2,93.0
HEXIM1,30.2,24.6
SPAG5,5.2,4.6
RBCK1,1.2,0.4
STAMBP,24.2,20.8
TGOLN2,116.4,121.2
ARID3B,20.6,21.0
POLR3F,20.4,16.8
POLR3G,10.8,8.2
POLR3C,40.0,38.4
IVNS1ABP,29.8,26.0
TRIM16,23.0,15.0
MYL12A,58.0,109.6
TXNIP,386.0,352.0
TAF6L,0.2,0.4
PDPN,0.0,0.2
ATP5MG,16.0,12.0
GAS2L1,0.2,0.8
RAD51AP1,11.8,7.0
RGS14,2.4,2.2
10638,0.4,0.4
EXOC5,30.2,34.0
NPRL2,1.0,1.2
IGF2BP1,68.4,69.4
IGF2BP3,0.0,0.0
IGF2BP2,27.0,41.2
CAMKK2,35.4,36.8
PRELID3A,2.8,2.8
MTX2,5.4,4.8
YKT6,23.6,15.8
SPINT2,0.6,0.6
PMVK,2.2,1.2
KHDRBS1,31.0,28.6
CELF1,121.0,114.0
CELF2,188.0,180.0
CTCF,54.0,35.2
CD226,0.2,1.0
FARS2,1.8,0.8
CGRRF1,1.8,1.2
CGREF1,1.6,1.6
RRAGA,9.6,4.6
DCTN6,12.4,16.6
GNA13,131.2,147.2
TNFSF13B,6.0,5.6
CSPG5,0.0,0.0
AVIL,0.0,0.4
B3GNT2,52.8,47.0
GNB5,2.2,2.2
EBP,12.6,9.6
GMEB1,8.2,8.4
RRH,0.0,0.0
CCT6B,0.2,0.0
CCT8,18.4,13.6
CNPY3,28.2,30.8
CORIN,0.0,0.0
FAM189B,2.6,1.6
USP39,21.6,11.4
POLD3,61.8,52.6
AP4B1,1.6,2.6
POLQ,18.2,19.0
SLC12A7,2.8,3.8
OGA,68.4,58.4
NFAT5,34.8,37.0
NUDC,15.8,7.4
PTGES3,149.0,108.8
YME1L1,40.4,46.4
TCFL5,15.4,14.2
PLK4,9.4,14.0
STAG3,0.6,0.0
STAG2,42.6,44.6
RFPL3S,0.6,0.4
10740,4.0,4.2
RBBP9,15.4,9.8
RAI1,3.4,5.4
PTTG2,0.4,0.2
PHTF1,1.8,2.2
MAP3K2,116.6,115.8
MASP2,0.0,0.2
10748,6.8,7.4
KIF1C,4.2,2.4
GRAP,6.6,4.2
GIPC1,0.6,3.2
TRAF3IP2,2.4,1.6
NUP50,141.8,128.6
KDM5B,23.8,21.2
TOB2,38.6,30.8
HBS1L,13.4,14.2
AHCYL1,45.8,40.2
PLK2,2.0,0.8
ZMYND11,22.8,26.2
SRSF10,362.0,284.0
ZBTB6,56.2,42.2
POP4,45.8,42.6
ARPP19,164.6,163.6
ZNF271P,62.2,49.2
ZNF234,6.8,6.0
ZNF266,24.2,16.2
ZNF274,23.2,16.8
NEK6,44.8,34.6
WDR4,9.4,3.8
IQGAP2,6.4,7.6
VAMP5,0.0,0.6
ZNF273,13.4,9.4
ZNF460,8.4,6.0
ZNF268,152.0,117.2
MTHFD2,101.4,120.2
RPP40,0.6,0.2
CYSLTR1,5.2,5.4
SEPTIN9,7.4,10.6
SEC24A,19.4,17.2
SDCCAG8,0.2,0.2
ENTR1,19.2,16.4
HSPH1,45.4,36.8
UTP14A,3.2,5.2
FRS3,0.4,2.2
FRS2,59.4,57.4
NEU3,13.2,8.0
FAXDC2,0.0,0.0
FAM114A2,4.6,7.6
ZNF275,25.0,25.8
TUBGCP2,13.8,12.2
CLPX,75.4,58.6
SRCAP,3.4,3.4
PPP1R13L,0.4,0.8
POLR1G,28.6,17.8
HPSE,3.0,3.4
RUVBL2,1.2,1.8
PGRMC1,27.0,19.4
LILRB1,2.4,3.4
SLC26A1,0.6,0.2
ADAM28,0.0,0.0
ARID5A,4.4,10.8
TSPAN9,0.0,0.0
USP20,3.6,3.8
USP19,3.4,3.8
HCST,0.2,1.0
CD300C,0.4,0.6
ME3,0.0,0.2
FGL2,37.6,33.6
MRPS30,7.4,6.4
WDR3,18.8,14.2
GPR83,7.6,7.0
RAB10,64.6,72.4
MALT1,19.4,26.6
MMP24,0.0,0.0
10896,0.4,0.8
YIF1A,0.2,0.0
CPSF4,7.6,6.4
JTB,20.2,17.4
RUNDC3A,0.0,0.0
DHRS4,0.0,0.2
BRD8,21.0,14.8
MTMR11,3.0,2.0
BLCAP,10.4,6.6
MAN1A2,19.0,10.8
TRAFD1,12.6,11.0
TXNL4A,27.4,19.2
PNPLA6,0.4,0.4
SUGT1,2.4,2.6
EDAR,0.0,0.0
PAPOLA,126.6,107.4
TCERG1,54.8,37.4
MAGED2,0.2,0.0
EHMT2,2.4,2.0
COPS8,18.0,16.0
RNPS1,64.6,55.8
FASTK,0.6,0.2
SUB1,97.4,116.2
DBF4,8.6,6.2
SPIN1,49.0,45.0
RALBP1,15.4,16.6
SRSF8,18.0,11.8
APOBEC2,0.0,0.0
MORF4L1,35.4,37.0
PRDX3,103.4,73.6
GPR75,1.0,0.8
EHD1,5.8,6.0
AFG3L2,23.8,13.2
POP1,14.2,16.6
MSL3,18.2,16.2
C11orf58,40.0,39.8
KDELR1,10.0,5.4
SF3A3,46.8,40.4
AP3M2,38.8,31.6
STARD3,3.2,6.2
HNRNPA0,36.6,30.8
BTG3,8.6,10.2
CBX1,31.2,23.4
SEC61B,14.0,14.2
TOMM34,20.8,17.4
PDIA5,1.4,1.2
SERINC3,35.2,37.2
OS9,10.2,8.0
PNRC1,19.8,26.0
TMED2,95.8,87.4
LMAN2,3.8,4.0
ERP29,113.6,87.6
MLLT11,0.6,0.2
STIP1,19.6,15.6
IFI44L,0.0,0.0
ACOT2,0.4,1.0
RAB40B,1.2,0.8
EBNA1BP2,10.4,9.6
CKAP4,0.4,0.2
YWHAQ,64.2,57.0
TMED10,164.2,144.6
ASCC3,22.2,22.4
ADIRF,0.0,0.2
UQCR11,28.0,24.0
CLP1,32.0,24.0
COPS6,3.2,2.8
RAB32,3.2,0.8
MAPRE2,14.0,20.2
CCNI,15.2,20.0
KCNQ1OT1,80.4,90.8
GCN1,11.8,11.2
COPS5,8.8,4.6
METAP2,61.4,42.8
IMMT,18.2,10.4
SF3B2,6.4,5.2
SDS,0.0,0.0
ILVBL,1.4,2.4
SLC27A5,1.0,0.6
SLC27A4,0.8,2.0
SLC27A2,0.2,1.2
KIF2C,17.0,14.8
LILRB4,18.2,24.2
CCDC85B,3.2,1.8
GLIPR1,14.0,86.8
TLK2,24.2,24.4
KDELR2,38.6,39.8
KDELR3,0.0,0.2
ATF7,47.8,44.0
SNRNP27,12.0,10.6
TMED1,14.0,13.6
LIAS,10.2,10.8
IFT27,0.4,0.2
RAB35,37.6,36.2
TDRKH,0.0,0.0
LILRA1,0.4,0.6
LILRB3,0.0,0.0
LILRA2,0.2,1.2
RBPMS,0.0,0.0
RAB31,41.6,56.2
ADAP1,2.4,2.4
DSTN,13.2,13.6
RIPK3,0.2,0.4
STON1,2.0,1.4
11039,1.8,3.0
PIM2,39.6,28.4
B4GAT1,1.8,1.8
11042,2.0,1.4
TENT4A,18.0,14.0
SLC35D2,1.0,0.8
ADRM1,11.0,10.4
NUDT21,116.8,95.0
CPSF6,75.6,64.8
OGFR,0.8,1.6
DDX52,39.4,41.0
ABHD2,16.6,20.4
WWP1,8.4,10.0
WWP2,14.0,11.4
DUS4L,3.0,4.4
CNTRL,12.0,11.0
UBE2C,17.2,8.8
SNRNP35,0.8,4.0
DEPP1,0.0,0.0
CYB561D2,3.2,3.4
TMEM115,12.2,8.6
DUSP14,14.8,10.6
TOPBP1,28.4,25.4
TPPP,0.0,0.2
TRIOBP,5.4,8.8
RER1,14.6,15.4
DNAJB4,19.6,19.8
DIDO1,58.8,44.8
WDR5,33.4,21.6
SPACA9,0.2,0.4
CACFD1,0.0,0.0
ADAMTS5,0.2,0.4
NUP42,2.4,2.8
PTPN21,0.0,0.8
HNRNPUL1,78.8,69.2
ATE1,21.6,31.0
RPP14,75.4,66.0
KRR1,42.4,35.6
KATNA1,4.8,4.8
PRDM4,23.8,17.2
HIBADH,5.8,4.4
CIT,9.8,7.0
CEP43,24.6,21.8
BTN3A2,17.4,14.6
BTN3A1,2.4,2.0
BTN2A1,63.0,58.6
RCAN3,5.0,3.8
FAF1,3.6,2.8
CD160,0.0,0.0
KIF3A,3.2,4.6
POLR3A,21.6,17.6
CLASRP,1.0,0.6
ZWINT,60.2,46.4
CAPN11,0.0,0.0
CAPN10,1.0,1.4
KPTN,1.6,1.2
PWP1,18.4,16.6
TBC1D8,8.0,6.2
CDC37,20.6,19.6
PKIG,0.4,1.4
KAT7,36.0,33.2
DMC1,0.2,0.0
GLMN,14.2,14.4
11147,0.0,0.0
HHLA2,0.4,0.8
BVES,2.0,2.6
CORO1A,0.0,1.6
WDR45,0.4,0.6
FICD,4.4,1.0
AP4S1,3.4,3.0
LDB3,0.0,0.0
PTP4A3,13.2,6.8
LSM6,4.8,2.2
RABL2B,3.8,2.6
RABL2A,2.4,1.8
ERLIN2,50.2,44.0
ERG28,5.2,4.2
NUDT6,0.8,0.0
NUDT4,32.8,20.8
NUDT5,53.0,51.2
NUDT3,27.0,22.8
FSTL1,0.4,0.2
PSIP1,16.6,17.4
WDHD1,20.0,13.2
STRAP,27.2,17.4
ADAMTS6,0.6,0.4
BAZ2A,15.6,16.2
BAZ1A,19.0,25.0
LZTS1,2.2,2.4
ZNF277,9.0,7.8
WDR6,6.2,7.8
SLC2A6,2.2,2.0
MAP4K5,19.2,16.8
MAP4K1,0.0,0.2
RASSF1,34.8,38.4
NISCH,7.6,8.8
CELF3,0.0,0.0
CEP250,2.4,3.0
PTENP1,51.8,36.6
WBP4,26.2,18.0
ABCB8,2.2,3.0
SEC23IP,22.4,17.4
SUPT16H,96.8,80.2
CHEK2,1.4,2.0
POLI,9.2,8.0
PLPBP,31.6,21.6
IRAK3,86.0,81.2
AKAP13,26.0,34.6
AKAP11,46.0,44.2
AKAP10,36.8,35.0
11217,64.4,64.8
DDX20,17.2,15.8
DUSP10,31.6,69.2
MRPL3,44.4,34.2
RPL35,12.0,18.6
GALNT6,8.6,12.4
PRAF2,0.0,0.6
SEC63,52.6,47.0
POLG2,0.0,0.4
HPS5,26.4,28.0
PDCD10,13.2,7.8
RNF139,34.6,22.2
RNF24,75.4,77.6
CA5B,10.8,8.0
PADI2,0.0,0.2
PMF1,4.8,3.0
ZHX1,378.2,341.4
GPR176,0.8,2.0
PTGDR2,0.0,0.2
PACSIN2,11.4,16.6
MAN1B1,0.8,1.0
11257,1.0,0.6
DCTN3,3.0,2.8
FILIP1L,0.0,1.4
XPOT,25.8,34.0
CHP1,27.2,22.6
PXMP4,10.8,7.6
DUSP12,8.2,7.4
SNF8,9.0,10.0
DDX19B,4.2,4.6
NRM,11.6,11.2
PRR4,0.2,0.2
ATXN2L,13.4,13.4
USP18,0.0,0.0
KLHL2,9.4,11.4
SYNRG,16.4,11.8
TREX1,2.0,3.2
KLF12,0.6,1.0
MGAT4B,2.4,2.0
PNKP,0.4,0.4
B4GALT7,1.6,1.0
VPS45,3.4,2.8
LYPLA2,5.8,4.6
CD300A,2.8,1.6
PARK7,18.2,20.0
COPE,4.4,2.0
ECD,38.6,26.0
MGAT4A,0.0,0.0
GPN1,24.0,15.4
TMC6,0.0,0.4
DDX42,60.4,55.4
VSIG4,0.0,0.2
FKBP9,0.0,0.0
STK38,11.8,11.4
PHB2,40.4,36.4
ACOT7,3.0,2.2
PDAP1,15.8,13.4
TUSC2,28.4,26.0
CBX3,138.8,119.6
EXOC3,3.0,2.8
GABARAP,17.4,14.2
U2AF2,27.2,19.2
OIP5,3.0,1.2
EXOSC8,11.2,9.0
RNF13,9.0,7.0
MGLL,5.8,6.0
TWF2,1.0,2.0
GABARAPL2,9.2,5.0
SYNPO,0.0,0.0
CASC3,34.4,34.2
NID2,0.0,0.0
COG2,17.8,16.0
TFEC,32.4,29.2
ITGA11,0.4,0.4
XRN2,5.2,4.2
IKZF2,1.4,0.6
MRAS,21.2,15.8
ATF5,64.2,72.6
COPZ1,39.8,33.4
COPG1,8.0,6.0
RASA3,35.2,23.6
PHLDA1,18.6,22.2
MTF2,41.8,40.8
HSPA4L,3.8,7.2
DNAJC8,65.0,65.6
PUF60,2.8,3.6
SCAF8,14.8,7.4
CEP162,2.8,3.0
ZNF652,37.4,34.2
RHOBTB3,1.4,0.6
RNF44,16.0,18.2
DLGAP4,4.2,10.4
RAB11FIP2,30.2,25.6
PPM1E,1.4,0.4
DOLK,1.0,1.4
VASH1,8.2,8.8
ZNF507,121.8,93.6
AAK1,36.4,31.0
CPEB3,3.0,3.8
ADNP2,36.8,25.2
ANKRD26,1.0,0.8
LMTK2,6.0,3.2
CHSY1,53.4,38.8
CILK1,10.6,14.2
ADGRL1,1.0,2.6
NLRP1,0.4,0.6
FNDC3A,85.0,78.6
ATG14,24.2,21.2
R3HDM2,5.6,8.0
FASTKD2,20.6,21.8
ZNF510,11.4,16.8
PPP6R1,12.4,12.4
SEC31A,9.0,5.8
INPP5F,11.6,12.4
MLXIP,22.6,26.2
TRAPPC8,15.6,17.0
MON1B,12.2,14.8
MORC2,2.2,2.0
ANKRD6,0.0,0.0
ZHX2,1.6,0.6
CLSTN1,5.8,7.0
WDR37,31.4,28.8
FOXJ3,83.2,67.4
UBOX5,4.0,4.4
KHDC4,53.4,43.0
ZBTB1,19.0,43.0
BAHD1,16.0,16.4
DIS3,100.4,88.8
CEP164,3.6,2.4
DENND3,69.6,84.8
CARD8,52.8,61.2
ARSG,0.0,0.2
RUFY3,0.0,0.0
BTBD3,34.0,20.2
SBNO2,3.4,4.6
EPN2,0.6,1.2
TRAK1,25.6,27.0
DHX30,0.0,0.0
SACM1L,39.2,35.0
FAN1,35.6,29.4
WDR47,18.4,17.8
RALY,18.6,16.0
KLRK1,2.0,1.2
NCBP2,93.6,70.4
CD93,0.0,0.0
MAPRE1,87.2,87.8
KIFAP3,1.8,1.2
MSRB2,0.6,0.6
MAPRE3,0.0,0.6
ATF6,37.4,35.4
HABP4,0.2,0.8
SEPHS2,130.2,89.4
SEPHS1,21.0,32.8
RAB3GAP1,13.4,9.4
RAB18,53.2,48.0
POMZP3,0.2,0.2
SIRT2,5.6,7.0
RPIA,12.2,9.2
ELL2,3.8,7.2
SCAP,0.2,1.0
SNW1,54.6,43.6
KIN,39.2,31.8
CCT5,71.8,54.8
PTGR1,0.0,0.0
SLC4A1AP,1.2,0.4
CYP2G1P,0.4,0.0
SCMH1,19.0,16.6
22973,0.0,0.6
TPX2,31.2,29.2
PAXIP1,6.8,3.6
AKR7A3,0.0,0.2
NT5C2,55.2,63.2
TCF25,2.2,1.4
NINL,0.0,0.2
PDCD11,12.4,12.0
ACIN1,24.2,24.2
MYH15,0.0,0.2
PCNX1,13.0,18.2
KDM2A,68.6,67.6
HMGXB3,19.6,13.6
CEP131,0.4,0.2
CEP152,3.4,2.8
WDFY3,10.2,6.8
DAAM1,11.0,11.2
MAPKBP1,3.2,5.8
KLHDC10,38.0,34.0
RAB21,41.2,39.4
STK38L,21.4,28.2
SPEN,19.8,15.4
GOLGA8A,7.0,10.4
EXOSC7,1.4,1.8
CNOT1,257.8,237.4
SNRNP200,11.8,10.4
PALLD,0.0,0.0
TMCC1,14.6,15.6
UNC13A,1.8,2.0
KDM1A,8.4,4.8
RBM34,57.6,55.4
KDM4B,4.0,7.2
MAST3,6.6,6.2
USP33,12.0,15.6
DOP1A,2.6,2.0
PHLPP2,10.0,4.6
ZNF292,15.8,20.4
PDZD2,0.0,0.0
WDTC1,3.6,3.4
XPO7,42.2,38.2
MON2,8.6,8.2
PDXDC1,30.0,24.4
KIF21B,10.0,14.0
PDS5B,26.8,26.8
FNBP1,14.4,13.0
SMG1,98.0,92.2
ZHX3,24.2,21.0
ENDOD1,2.6,4.2
ZSWIM8,1.0,0.4
NCOA6,4.6,4.0
NMNAT2,0.0,0.2
CLUAP1,8.0,3.6
ZNF609,22.4,21.2
TBC1D9B,5.8,5.4
GGA2,50.0,35.4
WAPL,60.8,42.8
SETX,61.2,55.2
EMC1,27.2,17.6
CAND2,0.0,0.0
SETD1B,19.2,11.4
CMTR1,3.0,3.6
ERP44,30.4,30.2
UHRF1BP1L,11.0,11.2
SWAP70,12.8,20.4
RRP1B,35.6,32.6
MYCBP2,24.4,22.4
VWA8,13.0,12.6
AVL9,71.0,67.2
KDM4C,11.6,13.0
PPRC1,7.0,9.4
ERC1,23.6,19.6
TRIM35,55.4,38.8
ZC3H13,2.4,3.0
ARHGAP26,23.4,25.0
TTLL5,5.2,2.4
SIPA1L3,2.6,0.8
