,DMSO,YLK
SLC9A3R1,3608.75,2585.25
KIF3B,1280.5,886.75
ZFYVE9,4.75,2.0
PLAA,430.25,350.75
TM9SF2,2544.75,2177.75
COX5A,1389.0,990.5
NRXN2,55.25,37.75
GRHPR,423.25,322.0
COG1,173.5,140.75
TSIX,3.5,3.0
CIAO1,3312.25,2495.25
TGFBRAP1,1417.75,933.75
HS6ST1,573.75,318.0
NMT2,36.5,23.25
CD101,78.0,50.25
STOML1,65.5,46.25
RECQL5,115.5,85.5
RECQL4,179.25,133.75
GRAP2,2.75,2.5
SELENOF,4296.25,3903.5
LPXN,2174.0,1599.5
ZRANB2,3205.75,2745.75
PEX16,100.75,72.5
SNRNP40,1297.75,956.75
MED21,1010.25,768.25
TJP2,152.0,99.75
FADS2,5712.75,3343.25
DDX23,1373.0,965.5
CRIPT,429.75,340.25
ZNF264,256.25,150.25
NTN1,14.0,18.25
KCNK6,746.5,509.0
CDYL,359.25,241.25
CHST2,71.75,49.0
MED23,135.75,100.0
MED17,110.75,84.25
MED26,365.5,190.5
MED27,184.25,141.0
MED7,44.0,34.75
QKI,6779.0,5308.0
ITM2B,1650.75,1233.0
GSTO1,241.25,184.5
MAP4K4,2828.25,2083.5
LY86,436.25,341.25
EIF2AK3,87.0,57.5
GGPS1,319.25,258.5
HOMER3,1286.75,910.5
HOMER2,4.5,4.25
HOMER1,444.25,338.5
ARHGEF6,5730.25,4500.0
RASAL2,1410.5,967.5
PICK1,60.75,50.0
AKAP7,164.75,139.0
IL27RA,113.5,76.25
SH3BP5,105.5,86.75
EIF4E2,2669.75,1904.75
THEMIS2,273.75,295.75
ATG5,1734.0,1331.75
ROCK2,1252.25,956.25
MED20,1270.75,816.75
MAPK8IP1,12.25,8.0
ONECUT2,2407.25,1824.5
STX8,916.25,678.0
CHST10,447.75,243.0
PIGL,89.0,59.5
PIGB,302.5,250.25
PGS1,281.5,203.25
PSMF1,2290.5,1596.75
KIF23,321.25,267.25
AKAP5,9.0,9.75
SLC4A7,404.75,307.25
SLC4A8,27.75,19.75
MAGED1,3.0,1.5
RPH3AL,11.25,7.5
ADAMTS4,3.5,1.75
PMPCB,990.75,863.5
FXR2,348.0,215.25
STXBP5L,7.25,7.0
LITAF,909.0,674.75
SPTLC2,9239.25,6575.75
TBPL1,145.0,106.25
NPEPPS,1684.0,1396.25
EEF1E1,259.25,206.75
SCAMP1,1650.25,1241.0
TECR,43.25,44.5
VPS4B,1719.0,1244.25
MPDU1,2093.75,1409.75
GOSR1,1507.75,987.25
TMEM59,1038.25,661.25
BAG5,1944.0,1258.25
BAG4,1352.75,908.5
BAG3,159.5,106.25
BAG2,512.75,396.75
POLR1C,191.5,131.0
ZNF254,265.75,193.25
GMFG,1402.0,1088.25
TP53I11,430.25,261.75
EI24,5568.5,4206.75
TP53I3,13.75,8.0
CIR1,226.5,144.5
RAB3D,4552.25,2753.75
APBA3,22.5,14.75
ATP6V1G1,1450.75,1082.0
ATP5MF,1468.0,1162.5
SPAG7,439.0,294.5
MRPL33,3634.25,2433.75
SEC22B,692.25,561.5
MACROH2A1,14095.75,10847.25
ATP5MPL,1668.5,1350.5
CHD1L,268.25,208.0
VPS26A,3122.75,2625.5
MINPP1,218.5,179.5
H6PD,857.25,562.25
GTPBP1,1599.25,1003.75
GTF2IRD1,30.75,27.25
GOSR2,2106.75,1477.75
NR1D1,60.5,45.0
CLOCK,608.25,448.75
BABAM2,346.0,272.75
CDC42BPB,80.5,59.0
SOX13,25.0,13.5
PREPL,1493.0,1240.25
ENTPD4,1233.0,906.75
RBM39,8505.25,5577.25
KIF20B,580.5,479.5
CREB5,165.75,106.0
MAD2L1BP,257.0,180.75
PRDX6,2427.75,2032.75
WTAP,1968.25,1465.0
IER2,1463.5,1524.5
CYTIP,234.25,353.25
PITPNM1,72.0,51.5
PDIA4,2164.75,1459.0
NFE2L3,225.75,188.5
RNF14,729.5,519.5
VPS9D1,52.5,35.25
RAB36,12.5,8.0
RIN1,138.0,104.75
NCOR1,1617.0,1232.75
NCOR2,1406.25,978.0
RNF7,1649.75,1246.25
MTRF1,50.75,44.75
TRAF4,228.0,209.75
CELSR1,20.5,14.5
AATK,4.75,2.5
GNA14,6.0,1.5
NUP155,94.25,62.5
SEC24C,2655.25,1941.75
TESMIN,278.25,191.75
ISG15,26.0,20.75
FEZ2,757.75,648.75
FEZ1,5.25,5.75
ZNF592,934.0,556.75
IKBKE,667.5,440.0
MORF4L2,2432.0,2093.25
SH3PXD2A,14.75,6.5
MICAL2,777.5,517.75
CTR9,404.0,327.5
PPM1F,1766.25,1129.75
GCC2,131.0,107.0
RALGPS1,45.25,31.75
MTFR1,811.75,638.5
TTC37,362.5,295.25
HS2ST1,1682.75,1319.75
TTLL4,144.25,91.75
SOCS5,316.5,228.75
IQCB1,2319.0,1722.0
ZNF516,3498.0,2168.25
PDE4DIP,4.0,3.75
CEP135,304.25,229.25
LPIN2,900.75,713.25
MARF1,20.0,11.5
DZIP3,67.25,52.25
SAFB2,269.25,209.0
ZNF432,201.5,147.75
EIF5B,1877.5,1484.75
IPO13,123.0,85.75
SDC3,16.25,10.75
SLC25A44,1583.25,1006.0
KIAA0040,51.75,28.0
TTI1,209.5,154.75
PPIP5K1,794.0,610.5
PHF14,359.5,308.75
FAM53B,2990.25,1591.5
DEPDC5,117.5,82.5
KDM4A,882.5,567.25
N4BP1,246.25,159.0
LRRC14,1270.25,833.5
CLINT1,2629.0,2033.25
VGLL4,1226.75,981.25
GREB1,7.0,3.0
NUP93,253.25,204.75
BZW1,2105.5,1803.75
UBE3C,1936.75,1276.5
PRORP,342.0,243.5
RAPGEF2,141.0,95.25
EMC2,289.5,241.75
EDEM1,5814.5,4675.5
CROCC,5.0,1.25
TRAM2,1241.0,798.75
PUM1,1198.25,896.5
ESPL1,40.25,28.75
PPP6R2,424.75,302.0
CEP57,1259.5,1102.75
KIAA0100,2531.0,1788.0
DHX34,123.0,96.75
ULK2,64.5,44.0
PCDHGA8,1979.0,1226.25
HERPUD1,790.0,513.5
RUBCN,505.0,375.0
USP6NL,184.25,125.75
FAM131B,10.25,3.25
AQR,143.5,100.5
ECE2,137.75,103.75
ADAMTSL2,25.75,18.0
CCDC144A,15.75,10.5
UTP14C,584.25,429.25
TMEM63A,129.0,78.5
ZNF646,117.0,75.0
SECISBP2L,438.5,368.5
DCAF1,628.25,419.0
CEP104,304.5,206.25
DOCK4,9.25,3.75
SART3,569.25,399.0
HDAC9,417.5,304.25
KNTC1,54.0,45.75
USP34,532.5,469.5
GPRASP1,0.5,2.75
CCP110,1135.5,889.75
SETD1A,399.25,231.25
LAPTM4A,775.25,650.25
IFT140,80.75,51.25
ARHGAP32,243.75,166.0
ACAP1,15.5,15.5
ZNF536,7.25,4.25
CLSTN3,94.25,56.25
TCAF1,103.0,81.25
SLK,1193.5,863.5
PHACTR2,453.25,323.25
SNPH,6.25,3.75
ZSCAN12,294.0,173.5
STARD8,526.75,293.0
TBKBP1,363.0,202.75
KMT2B,183.25,131.0
HDAC4,1480.0,963.25
TOX,9.75,5.0
MLEC,21537.5,13624.75
LZTS3,37.0,21.75
KIAA0513,36.25,21.0
ZFYVE16,190.5,153.25
SUSD6,864.25,567.25
JADE3,334.5,284.75
PCLAF,5365.5,4080.0
RASSF2,6647.75,4496.25
TMEM94,374.0,269.0
BCLAF1,5867.5,5094.5
EIF4A3,713.0,514.5
ATG13,3810.75,2515.0
TM9SF4,2163.75,1374.5
KIAA0232,739.25,454.75
TBC1D5,4540.25,3056.75
PIEZO1,448.5,336.0
RNF144A,2887.5,1988.75
MATR3,5875.25,5249.25
RIMS3,316.75,183.75
SNX17,1694.5,1147.75
DHX38,235.0,155.25
KIAA0586,224.75,176.5
DLGAP5,232.25,190.25
MTSS1,105.0,104.5
SPCS2,184.25,115.25
BMS1,370.75,280.5
PTDSS1,6988.25,5072.5
SERTAD2,906.75,443.0
CKAP5,738.5,537.75
MAML1,1786.0,1263.25
PHYHIP,37.5,22.0
TATDN2,2034.5,1506.75
IST1,2730.5,1960.0
MRPL19,2330.75,1645.75
DAZAP2,16851.5,13262.5
TOMM20,13014.75,9849.25
SPOCK2,5.5,6.25
IP6K1,1490.5,924.0
RNF40,2121.0,1485.5
CTIF,291.25,162.75
DELE1,734.75,575.75
EFCAB14,2820.25,2069.0
SFI1,21.75,15.25
GIT2,1645.25,1182.0
URB2,273.0,186.75
KEAP1,1558.75,1086.0
NUP58,2279.0,1857.25
TSC22D2,93.0,59.25
CUL7,9.25,3.75
RB1CC1,757.25,655.5
ARHGAP11A,275.0,158.0
SPATA2,334.0,225.25
ARHGEF11,52.75,35.5
RGP1,69.75,41.75
ARHGEF17,111.5,69.25
DNAJC6,3.25,2.0
TRIM14,3095.5,1936.0
ZNF623,7.75,4.5
MELK,166.25,114.25
LCMT2,339.0,265.75
GINS1,1822.0,1254.75
ZEB2,6796.0,4264.75
TESPA1,18.0,17.25
ZBTB24,476.75,295.0
HEPH,8.75,8.75
ELMO1,1082.75,714.5
GAB2,4254.5,2360.0
C2CD5,615.0,567.0
ZNF518A,784.25,602.5
KIAA0753,190.5,148.25
EPM2AIP1,933.5,763.5
RUSC2,6.25,3.0
C2CD2L,252.5,160.0
FARP2,63.25,45.25
CEP350,1527.0,1087.75
PPP1R26,36.75,23.75
CEP170,9.25,6.25
LRIG2,111.5,69.25
PSMD6,135.0,92.25
MED24,3620.5,2273.25
MAGI2,24.75,21.5
TRIM66,349.75,253.5
PJA2,3471.0,2907.5
TOMM70,3125.75,2403.0
SETDB1,217.75,143.75
AREL1,1586.0,1120.25
SEC24D,339.75,296.25
FCHSD2,2009.5,1409.25
TLK1,616.5,455.75
URB1,619.25,459.0
ZC3H11A,1355.75,1107.0
TOX4,1552.75,1204.75
DDX46,1287.5,1133.25
ZBTB39,511.0,315.5
TRANK1,11.5,7.5
TBC1D4,33.25,29.75
POM121,1365.0,899.5
OSBPL2,440.75,299.5
RHOBTB1,11.25,8.25
SMG7,2785.5,1993.25
ZBED4,1617.25,997.75
NUAK1,77.25,54.75
TELO2,470.75,323.5
TECPR2,199.75,126.5
FIG4,56.0,46.75
WASHC5,212.0,136.5
UBAP2L,1330.75,983.75
SV2B,236.0,169.5
SV2A,33.25,23.25
SRGAP3,139.75,84.5
MRC2,2834.5,1824.5
KLHL21,1675.75,1032.75
RBM19,376.5,260.75
SGSM2,320.0,230.25
SLC35E2A,1422.5,944.25
AP5Z1,340.75,236.0
G3BP2,7165.0,5311.0
DENND4B,942.75,720.25
RABGAP1L,470.5,364.75
TMCC2,2.0,1.0
ARHGAP44,2787.0,1984.75
SUPT7L,665.75,531.0
FAM20B,3562.0,2586.75
NCAPD2,2208.25,1582.5
SEC16A,2344.0,1719.5
KBTBD11,69.0,43.25
RNF10,630.25,454.25
IQSEC1,923.5,600.25
ZBTB40,1082.5,726.25
PAN2,215.75,155.0
ZBTB5,497.5,301.0
LPGAT1,137.0,108.25
MFN2,2701.75,1835.25
KIF14,679.5,593.75
JOSD1,2114.25,1833.5
HELZ,1588.0,1179.0
PUM3,268.75,207.75
CD302,3582.5,2940.75
DCLRE1A,56.75,45.25
ARHGAP25,112.25,67.0
RBM8A,1795.75,1346.75
DLEC1,24.25,19.75
EXOG,364.0,281.25
XYLB,244.0,161.0
OXSR1,2469.5,1771.25
CRYZL1,99.25,84.75
WDR1,5982.5,4623.0
AMMECR1,1218.0,926.25
GOLGA5,166.25,130.75
HS3ST4,7.25,3.25
HS3ST3B1,381.25,248.5
USP15,1036.25,773.25
USP3,1124.75,790.5
MVP,24.5,15.75
SLC23A2,2741.75,1820.25
SLC23A1,6.75,2.25
TNFSF15,3.0,2.25
THRAP3,3882.5,2494.5
MED12,155.25,122.25
MED13,1101.0,883.0
NR1I3,148.75,88.5
NUP153,873.0,631.5
CCS,54.25,45.0
NR1D2,315.25,235.0
RBX1,527.25,376.25
DOP1B,190.0,140.5
THOC1,103.25,84.25
REC8,13.5,13.0
RCE1,237.75,151.75
HNRNPDL,19322.0,14410.25
DMTF1,463.5,448.0
PPP4R1,1574.5,1137.0
SLC12A6,2063.75,1691.25
PTBP3,20532.0,15502.0
DGCR2,2583.5,1528.5
CASP8AP2,62.75,42.0
SCO2,70.0,60.25
AKT3,4.0,2.5
MED6,742.5,544.0
NR2E3,3.25,2.25
NAALAD2,14.75,12.75
NAALADL1,4.75,2.0
ACOT8,76.5,58.5
ABI1,1239.25,1006.5
GNPDA1,1264.0,876.5
KCNE3,310.75,169.75
ZBTB33,6660.75,4722.25
TANK,73.5,61.75
SRA1,1559.25,1118.0
HDAC6,347.5,229.0
HDAC5,75.5,56.25
PDCD6IP,2002.0,1658.0
PDCD6,2164.5,1701.0
BCL2L10,69.25,36.0
BCL2L11,1011.25,611.5
SH2B3,4294.75,3535.0
GNE,713.75,513.5
FRAT1,705.75,513.5
TROAP,77.5,64.0
MED16,122.75,81.0
PIGK,1249.5,976.5
CHAF1A,535.0,376.0
PARP2,19.0,15.0
PARP3,46.75,28.25
TOM1L1,149.5,138.5
HMGXB4,1230.75,824.25
TOM1,224.0,165.5
SH2D3C,83.25,48.0
SH2D3A,11.25,13.5
RANBP9,1698.0,1566.0
DNAJB6,1875.0,1437.25
SMC4,3599.25,3297.25
GJC1,3.5,2.0
UBA2,2714.25,2264.25
SAE1,7563.5,5222.0
FARSB,5740.25,4466.25
ABCC5,459.5,311.5
ABCB6,1.75,2.0
DNM1L,1812.5,1570.5
ABCF2,1209.0,824.0
NR1H3,13.25,13.25
COX17,111.5,62.25
SCAMP2,2165.5,1456.0
IL18BP,254.5,171.5
RWDD2B,628.75,533.25
DPP3,663.75,510.25
SNUPN,223.5,175.5
HUWE1,1198.25,919.75
PTPRU,35.25,22.25
TSPAN32,45.75,39.75
TSSC4,147.5,119.5
ATP9A,13.0,9.25
PDCD7,1018.75,727.0
PQBP1,44.25,39.0
CERT1,773.5,659.0
KCNK7,5.75,3.75
UST,6.75,5.25
ARPC5,9743.25,8570.25
ARPC4,9881.5,6318.0
ARPC3,3084.5,2211.0
ARPC1B,2220.75,1523.5
ACTR3,10013.5,7990.25
ACTR2,35902.25,27885.75
TSPAN5,8.25,5.25
TSPAN3,2614.0,2105.5
TSPAN2,2.25,10.75
NUBP2,560.5,380.25
TSFM,1011.0,671.75
PPIF,7138.5,5352.25
CTDSP2,4838.75,2660.75
ARPC2,8539.0,6483.0
RAD50,1157.75,860.0
KIF20A,242.75,164.25
PREB,5019.25,3461.75
HIPK3,2755.0,2006.75
FEM1B,1794.75,1218.25
ACTR1B,1076.25,761.5
ACTR1A,2560.25,1741.75
ARL4C,702.5,397.5
ARL4A,436.0,269.5
RASGRP1,4.25,3.25
DNAL4,267.0,158.75
ZNF263,962.25,686.0
LRPPRC,2314.5,1800.25
FRY,411.5,329.0
PDIA6,7393.25,5694.0
TRAP1,218.0,176.0
OPTN,67.5,56.25
BCAP31,1899.5,1290.75
NAMPT,562.5,453.25
RBM12,2261.0,1984.5
YAF2,1038.75,772.75
ARFRP1,1115.25,738.75
TOB1,113.0,99.75
AKAP9,65.75,50.5
FAM13A,22.5,24.5
G3BP1,5034.5,3993.0
SUGP2,1506.25,1010.5
ADGRG2,4.0,4.25
HNRNPA3P1,84.5,54.25
ABI2,694.25,536.75
CEBPZ,243.5,165.25
PLXNC1,371.5,300.5
TRIM28,1649.5,1204.0
RASA4,34.25,23.25
ATP6AP2,2559.25,2162.75
FARP1,3.25,4.0
LPCAT3,1260.75,822.5
WASF2,9954.5,6258.75
CHST4,34.25,29.75
SLC25A13,1439.0,1003.0
SLC25A15,1081.25,745.5
ZNF197,193.0,139.5
SERF2,8694.0,6032.75
DHRS9,41.0,25.5
RCL1,330.0,203.75
ZNF256,7.5,8.75
SORBS3,1125.75,690.75
CNIH1,1389.5,1042.5
RBM7,358.5,233.0
RBM6,40.5,40.75
RBM5,545.5,428.5
LHFPL2,86.25,67.0
LHFPL6,19.0,14.75
TNK2,183.0,106.25
ALYREF,1969.0,1403.0
TXNDC9,660.5,486.75
RNF41,4337.75,2937.5
TSHZ1,1287.75,853.25
ALG3,3207.5,2067.5
PRMT3,619.5,463.25
PSME3,8865.25,6479.0
MPHOSPH9,1948.75,1362.5
MPHOSPH10,6.5,3.75
MPHOSPH6,615.25,464.5
NME6,712.25,444.0
DHRS2,2.5,1.0
NUTF2,3237.25,2454.0
MPZL2,9.5,9.25
TRIM13,604.75,357.75
USPL1,37.75,22.0
EIF1,5472.0,4669.0
TOPORS,133.25,93.0
DDX39A,11582.75,7979.75
PSMD14,547.5,434.5
PRG4,293.25,278.75
CTDSPL,45.25,24.5
KLRG1,40.25,31.75
GDF11,1418.5,886.5
TRIB1,405.25,599.25
ZNF443,11.25,3.5
PLIN3,4534.0,3132.75
MFSD10,786.0,565.75
STX6,1198.25,876.0
COQ7,554.75,441.5
NBR2,257.25,191.25
LRRC23,53.75,38.25
LRRC17,27.0,17.5
RASGRP2,185.5,119.75
HNRNPR,3357.5,2553.25
SLC35B1,229.0,164.5
DCAF7,13821.75,9116.25
AP3S2,880.75,586.25
MRPS31,8.75,8.5
CALCOCO2,3345.75,2592.0
GPHN,224.75,184.5
RABEPK,21.0,15.75
TIMM17B,446.25,299.0
RIDA,406.75,347.75
POP7,500.75,347.0
SRRM1,1931.25,1444.0
SPRY3,34.75,23.0
SPRY1,1.5,9.25
SPRY2,38.25,37.25
STAM2,574.0,427.0
ABCC4,1161.75,965.0
DENND4A,870.5,747.25
IGSF6,17.0,13.25
SF3B4,664.75,464.75
CDK2AP2,2164.75,1439.5
IRX5,115.0,91.0
ZMPSTE24,1889.75,1458.0
AKAP8,1358.0,1033.75
FSTL3,275.0,148.25
STUB1,1778.25,1193.25
STAG1,412.75,372.5
NET1,842.5,657.0
UBE4B,780.75,612.25
SIGMAR1,6761.25,4563.5
BET1,638.75,444.25
CWC27,618.5,444.0
SAP18,2366.5,1781.75
SMNDC1,1075.0,837.25
BCAS2,467.25,408.5
RGS19,1488.75,905.5
EIF1B,766.75,574.25
SF3A1,4006.0,2855.75
TRAIP,127.0,89.0
DNAJA2,1063.25,822.0
BCKDK,603.5,417.0
MAEA,1420.5,1073.75
APC2,34.0,24.0
PAK4,392.0,251.5
MARCHF6,1687.0,1380.0
KATNB1,103.75,68.5
SNAPC5,461.0,340.25
APBB3,42.25,35.0
ZNF267,282.75,156.0
VPS26C,1747.0,1194.25
TCIRG1,184.75,143.25
RTN3,5849.5,4468.0
LANCL1,2497.25,1948.75
NMUR1,258.75,151.75
TNIP1,1256.5,817.25
IKZF1,12816.75,7815.75
SMYD5,921.25,566.0
SIRPB1,588.0,426.75
AKR1A1,178.75,145.0
EMC8,1357.0,1022.75
RXYLT1,36.0,27.25
CNPY2,438.0,351.25
CLEC4M,8.5,5.5
TLR6,60.5,35.75
MRVI1,21.75,9.75
PCGF3,1505.0,1131.25
TFG,541.25,431.5
PKDREJ,10.25,6.0
TRIM22,1800.25,1437.5
ABCA7,36.25,29.5
WARS2,588.0,435.5
NPM3,514.25,352.5
NPM2,21.25,15.75
HMG20B,2715.5,1757.75
HMG20A,1710.0,1142.5
KLF2,30.75,44.0
MICU1,939.0,662.5
CITED2,2019.25,1134.75
SEMA3A,6.25,3.5
TUBA1B,7493.5,5670.5
IRF9,107.75,72.25
BPNT1,501.25,353.0
TUBB3,7.75,7.5
TUBB4B,1739.0,1302.5
BTN3A3,30.0,16.0
BTN2A2,199.0,125.75
SYCP2,4.75,8.0
SCML2,1211.75,835.5
CEPT1,615.0,468.25
NOD1,244.75,175.75
ANAPC10,229.75,169.0
DLC1,11.75,9.25
ATP8A1,25.5,21.5
NDRG1,3170.75,2151.25
RACK1,2055.75,1745.0
PEMT,95.25,74.0
PIAS3,358.5,255.0
ST3GAL6,130.5,130.0
NDC80,13.75,9.75
CPQ,200.5,160.5
BASP1,217.5,146.0
IFITM3,82.75,42.5
RAPGEF3,6.5,3.75
NSA2,402.5,297.5
SPON2,56.25,50.25
PRMT5,700.0,518.75
TESK2,162.5,123.75
CD2BP2,1004.5,680.25
UBAC1,288.75,207.75
CDIPT,1285.75,843.75
PGRMC2,1522.0,1155.25
ARIH2,2126.25,1502.0
TUBGCP3,260.0,172.75
SEC24B,171.25,140.25
CFDP1,193.75,146.5
TMEM147,201.5,152.0
RBM14,2374.25,1642.25
LYPLA1,3599.75,2810.75
CDC42EP2,31.0,20.0
EMG1,370.25,295.75
IFI30,209.0,159.75
C1D,303.0,307.5
TIMM17A,1696.5,1352.0
N4BP2L2,419.25,348.25
ZER1,413.0,246.25
MCRS1,542.75,373.25
FAM3C,243.25,228.25
ACAA2,449.75,332.0
PPIE,481.25,328.25
VAV3,780.25,553.0
TOMM40,4497.5,3263.75
TAB1,1520.5,967.5
ECI2,119.0,85.0
HAX1,401.5,293.25
GPNMB,1.75,2.25
BAIAP2,116.5,88.25
MAD2L2,606.5,417.5
TACC3,297.5,231.5
CLEC10A,53.5,39.25
SLC30A9,2675.0,2066.0
PIBF1,49.75,39.0
PPIH,491.0,343.25
COG5,1186.25,963.25
ZNHIT1,720.75,512.0
TIMM44,391.5,278.75
ZBTB18,235.75,189.75
HMGN4,2285.0,1866.75
TADA3,3757.75,2283.25
TRIM38,1136.5,1127.75
ATP5PD,423.25,335.75
UBE2E3,475.0,410.5
SLC25A17,1026.0,744.0
SLC9A6,843.25,586.0
EIF3M,347.75,259.25
HOXB13,7.5,5.25
NXF1,1724.0,1239.0
SEC23B,338.0,317.75
SEC23A,458.75,338.5
CAP1,12431.0,9227.0
CREB3,107.0,73.75
LRRC41,730.0,500.5
VTI1B,539.0,421.75
CRTAP,2714.0,1846.0
SYNCRIP,11882.75,10142.0
VAT1,7171.75,4768.5
STK25,712.5,511.5
ENOX2,551.5,417.0
UNC13B,23.5,17.75
CARM1,3124.5,2028.75
NCOA2,670.25,439.0
SEMA6C,4.25,2.75
SEMA6B,233.5,144.5
SEMA4F,16.75,9.25
SEMA4D,1697.5,1090.0
SEMA4B,65.25,37.0
APPBP2,608.75,453.5
MYBBP1A,848.0,595.25
CIB2,71.0,43.0
CIB1,1732.0,1301.0
ZNF211,96.0,79.25
DDX17,12616.0,10395.75
CHERP,2713.75,1816.0
KAT5,488.75,342.0
HYOU1,5172.5,3293.25
IPO8,1362.25,1109.75
IPO7,4834.5,3709.75
NOP56,455.75,406.25
PITRM1,198.5,159.75
ATG7,978.25,791.75
ZNRD2,55.0,43.25
RNASEH2A,364.5,284.0
BATF,117.5,82.0
GLRX3,308.75,202.5
DCTN2,870.5,601.0
ANP32B,8599.75,6270.0
LAMTOR5,664.25,498.25
PROCR,83.75,61.75
TM9SF1,284.75,212.25
PRDX4,69.25,54.75
ARL6IP5,3056.0,2535.0
ARPC1A,627.5,459.5
HTATIP2,473.5,379.75
AGPAT1,147.25,85.75
AGPAT2,1578.25,1058.75
RPP30,463.5,339.75
RPP38,21.25,19.5
SPTLC1,1396.75,1084.5
SLC35A1,496.0,433.75
SLC19A2,96.5,80.0
ARFGEF2,1444.75,1088.5
ARFGEF1,905.75,741.75
RABAC1,83.75,65.5
SLU7,842.25,612.0
SIVA1,514.25,372.0
MRPL28,465.25,339.75
CCT7,636.0,477.0
CCT4,1239.0,976.5
CCT2,1145.5,810.5
NPC2,364.25,258.5
TACC2,30.25,27.25
SORBS1,15.75,10.5
IFITM2,3282.75,2344.25
POMT1,144.5,103.5
TXNRD2,163.0,108.0
MTHFS,215.75,150.5
DRAP1,332.75,253.5
DNPH1,791.5,580.5
SMC2,1872.5,1535.25
PRPF8,8.25,4.5
ERN2,175.0,123.0
TRAPPC2B,14.75,11.75
AHSA1,573.5,417.25
USP16,228.5,167.75
CDC42EP3,6821.0,5359.75
SH2B2,16.5,10.25
PAIP1,110.75,86.0
PAICS,12337.0,9606.5
TBL3,37.25,31.5
MXD4,1006.0,550.5
P3H4,84.75,65.75
ST6GALNAC2,10.5,6.25
PDLIM5,563.0,447.75
TRIM3,14.75,10.25
ERLIN1,4654.5,3475.25
HEXIM1,555.75,358.75
SPAG5,119.25,112.0
RBCK1,488.5,345.75
STAMBP,789.0,613.0
TGOLN2,13994.25,9522.0
ARID3B,953.25,533.75
POLR3F,255.0,206.0
POLR3G,338.75,284.75
POLR3C,537.25,406.75
IVNS1ABP,690.75,543.75
TRIM16,559.75,374.75
MYL12A,3366.75,2503.5
TXNIP,2598.25,1296.75
TAF6L,22.0,14.0
PDPN,4.25,7.0
ATP5MG,1972.5,1534.5
GAS2L1,26.0,16.75
RAD51AP1,691.75,485.75
RGS14,276.0,191.75
10638,33.5,26.25
EXOC5,1894.0,1480.5
NPRL2,39.75,33.25
IGF2BP1,4814.0,3100.5
IGF2BP3,16.0,10.5
IGF2BP2,5626.75,4660.25
CAMKK2,2314.5,1513.75
PRELID3A,79.5,52.5
MTX2,300.5,249.75
YKT6,2658.5,1751.0
SPINT2,162.0,113.5
PMVK,432.5,321.0
KHDRBS3,3.75,5.5
KHDRBS1,7667.5,6697.75
CELF1,3884.75,2559.25
CELF2,13034.5,9710.5
KLF1,12.0,6.0
CTCF,1634.75,1194.75
CD226,3.0,4.0
FARS2,50.0,38.0
CGRRF1,10.5,8.5
CGREF1,689.25,467.25
RRAGA,370.5,282.0
DCTN6,329.0,257.0
GNA13,3940.25,3230.75
TNFSF13B,1117.5,883.75
CSPG5,33.5,23.25
AVIL,22.5,19.75
B3GNT2,706.25,525.75
GNB5,504.5,386.0
EBP,1009.25,744.75
DLL3,3.75,1.5
GMEB1,302.25,197.0
CCT6B,8.75,5.25
CCT8,1543.5,1059.5
CNPY3,3050.75,2026.75
FAM189B,2.25,1.75
USP39,1037.75,757.5
POLD3,1396.5,1025.0
CERS1,4.75,6.0
AP4B1,19.5,15.0
POLQ,269.5,236.5
SLC12A7,113.5,66.0
OGA,2080.5,1620.0
NFAT5,498.75,418.75
NUDC,1081.75,821.25
PTGES3,18380.0,15386.0
YME1L1,2716.0,2169.25
TCFL5,755.75,631.5
PLK4,133.25,101.75
STAG3,12.25,9.75
STAG2,2499.0,2174.75
RFPL3S,5.5,4.75
RFPL1S,259.0,163.5
RBBP9,538.0,434.75
RAI1,797.75,473.25
PTTG2,36.5,22.5
PHTF1,42.5,35.25
MAP3K2,1974.0,1565.75
MASP2,9.5,8.75
KLRA1P,73.5,62.5
KIF1C,771.75,496.25
GRAP,506.5,325.25
GIPC1,698.25,471.0
TRAF3IP2,102.25,72.25
NUP50,3715.5,2761.0
KDM5B,989.0,653.25
TOB2,1390.25,926.25
HBS1L,545.5,452.5
AHCYL1,3887.5,2905.5
PLK2,116.25,64.0
ZMYND11,1016.25,853.25
SRSF10,8952.75,6670.25
ZBTB6,237.25,126.25
POP4,1333.25,1050.75
ARPP19,8068.0,5934.0
ZNF271P,1531.75,1250.5
ZNF234,164.25,111.5
ZNF266,528.5,464.75
ZNF274,324.75,274.25
NEK6,2065.5,1388.5
WDR4,1049.5,699.5
IQGAP2,514.0,476.0
VAMP5,27.0,21.0
ZNF273,105.0,61.0
ZNF460,64.0,36.5
ZNF268,1288.25,1044.75
MTHFD2,2855.5,2237.75
RPP40,33.5,23.75
CYSLTR1,940.75,766.75
SEPTIN9,6909.5,4212.5
SEC24A,595.0,448.5
ENTR1,853.5,640.5
HSPH1,1816.0,1561.0
STARD10,2.0,2.75
WASF3,21.5,15.75
UTP14A,94.5,61.0
CPLX1,32.75,20.75
FRS3,23.75,18.5
FRS2,267.0,146.25
NEU3,236.0,113.25
FAXDC2,38.25,28.0
FAM114A2,514.0,410.25
ZNF275,1070.75,683.25
TUBGCP2,4085.5,2667.25
CLPX,3725.75,2554.0
SRCAP,400.25,280.0
PPP1R13L,44.0,33.25
CD3EAP,1405.25,885.75
HPSE,133.25,102.5
RUVBL2,397.25,316.5
