,DMSO,YLK
TRIB1,183.0,289.5
ZNF443,2.5,1.0
PLIN3,108.5,57.5
MFSD10,11.0,6.5
STX6,72.5,61.0
COQ7,17.5,18.0
NBR2,7.0,5.0
LRRC23,1.0,1.0
LRRC17,1.0,0.0
RASGRP2,1.5,1.5
HNRNPR,49.5,37.0
SLC35B1,8.5,6.0
DCAF7,430.5,236.0
AP3S2,48.0,21.0
MRPS31,0.0,0.0
CALCOCO2,75.5,54.5
GPHN,9.5,4.0
RABEPK,0.0,0.0
TIMM17B,4.5,3.5
RIDA,2.5,1.0
POP7,51.0,25.0
SRRM1,82.0,59.0
SPRY3,1.0,1.0
SPRY1,1.0,5.0
SPRY2,17.0,16.0
STAM2,33.5,22.0
ABCC4,24.5,13.5
DENND4A,34.0,41.5
IGSF6,0.0,0.0
SF3B4,32.5,20.5
CDK2AP2,46.5,27.0
IRX5,39.0,30.0
ZMPSTE24,38.0,21.5
AKAP8,129.5,93.0
FSTL3,5.5,4.0
STUB1,15.0,10.0
STAG1,12.0,8.0
NET1,45.5,30.5
UBE4B,14.0,5.5
SIGMAR1,147.5,81.0
BET1,29.5,18.5
CWC27,21.5,18.5
SAP18,86.5,83.5
SMNDC1,51.0,40.0
BCAS2,20.0,14.0
RGS19,71.5,35.0
EIF1B,38.0,20.5
SF3A1,115.5,100.0
TRAIP,5.5,8.0
DNAJA2,71.0,45.0
BCKDK,6.0,7.0
MAEA,63.0,46.0
APC2,0.0,0.0
PAK4,18.5,9.5
MARCHF6,77.0,53.5
KATNB1,0.5,1.0
SNAPC5,13.5,9.0
APBB3,1.0,2.0
ZNF267,92.5,58.5
VPS26C,65.0,44.5
TCIRG1,2.0,2.0
RTN3,49.0,23.5
LANCL1,36.0,28.5
NMUR1,12.5,7.5
TNIP1,36.5,23.5
IKZF1,1280.0,781.5
SMYD5,26.0,15.0
SIRPB1,23.0,19.5
AKR1A1,3.5,3.0
EMC8,74.5,62.0
RXYLT1,0.5,0.5
CNPY2,15.0,13.5
CLEC4M,0.0,0.0
TLR6,4.5,5.5
MRVI1,1.0,0.0
PCGF3,87.0,51.0
TFG,29.0,19.0
PKDREJ,1.0,0.0
TRIM22,10.5,9.0
ABCA7,0.0,0.0
WARS2,25.0,20.0
NPM3,6.5,5.5
NPM2,0.0,0.0
HMG20B,20.0,13.5
HMG20A,62.5,35.0
KLF2,6.0,10.0
MICU1,21.5,17.0
CITED2,596.5,286.5
SEMA3A,0.5,0.0
TUBA1B,159.5,106.0
IRF9,11.0,5.5
BPNT1,7.5,2.0
TUBB3,0.5,0.0
TUBB4B,65.0,47.5
BTN3A3,1.0,0.0
BTN2A2,11.0,6.5
SYCP2,0.0,0.0
SCML2,27.0,17.5
CEPT1,20.0,10.5
NOD1,15.0,8.0
ANAPC10,24.5,17.5
DLC1,3.0,1.0
ATP8A1,1.5,0.0
NDRG1,50.0,33.0
RACK1,8.5,10.5
PEMT,1.0,1.0
PIAS3,3.5,3.5
ST3GAL6,8.5,9.5
NDC80,0.0,0.0
CPQ,0.0,1.5
BASP1,4.0,1.5
IFITM3,2.0,0.5
RAPGEF3,0.0,0.0
NSA2,8.0,5.5
SPON2,2.5,2.0
PRMT5,22.0,15.5
TESK2,3.5,1.0
CD2BP2,69.0,49.5
UBAC1,2.5,2.5
CDIPT,24.0,9.0
PGRMC2,72.5,46.5
ARIH2,70.5,45.0
TUBGCP3,14.0,7.5
SEC24B,7.0,5.5
CFDP1,0.0,0.5
TMEM147,1.5,1.0
RBM14,80.5,56.0
LYPLA1,32.5,20.0
CDC42EP2,5.5,2.0
EMG1,23.5,16.0
IFI30,3.5,1.0
C1D,4.5,4.0
TIMM17A,97.5,62.0
N4BP2L2,8.5,6.0
ZER1,13.0,10.0
MCRS1,12.0,13.0
FAM3C,6.5,4.5
ACAA2,3.0,3.0
PPIE,20.5,13.5
VAV3,77.0,56.0
TOMM40,80.5,64.0
TAB1,45.0,28.5
ECI2,0.5,0.0
HAX1,11.5,10.5
GPNMB,0.0,0.0
BAIAP2,6.0,6.5
MAD2L2,13.0,9.0
TACC3,6.5,4.0
CLEC10A,0.0,0.0
SLC30A9,27.0,13.0
PIBF1,1.5,2.0
PPIH,3.5,3.0
COG5,21.0,10.5
ZNHIT1,4.0,1.5
TIMM44,10.0,7.0
ZBTB18,40.0,34.0
HMGN4,56.0,33.0
TADA3,43.5,28.0
TRIM38,77.5,83.5
ATP5PD,3.5,3.5
UBE2E3,7.0,4.5
SLC25A17,46.0,29.5
SLC9A6,32.5,17.5
EIF3M,11.5,6.5
HOXB13,0.5,0.0
NXF1,108.0,77.0
SEC23B,13.5,12.5
SEC23A,8.5,3.0
CAP1,157.5,125.0
CREB3,0.5,0.5
LRRC41,16.0,11.5
VTI1B,13.5,9.0
CRTAP,24.0,12.5
SYNCRIP,456.0,409.0
VAT1,76.5,42.5
STK25,8.5,5.5
ENOX2,16.0,7.5
UNC13B,0.0,0.0
CARM1,23.0,10.0
NCOA2,42.0,33.0
SEMA6C,0.0,0.0
SEMA6B,6.5,5.5
SEMA4F,0.0,0.0
SEMA4D,59.5,35.5
SEMA4B,6.0,5.0
APPBP2,45.0,29.0
MYBBP1A,16.5,12.0
CIB2,0.5,0.0
CIB1,18.0,13.0
ZNF211,22.5,15.0
DDX17,248.0,187.0
CHERP,172.0,108.0
KAT5,10.5,6.5
HYOU1,95.0,63.5
IPO8,27.5,13.5
IPO7,168.0,129.0
NOP56,21.0,15.0
PITRM1,1.5,2.5
ATG7,16.0,16.0
ZNRD2,3.5,1.0
RNASEH2A,5.0,4.0
BATF,1.5,2.0
GLRX3,3.0,1.5
DCTN2,14.0,6.5
ANP32B,180.5,107.5
LAMTOR5,12.5,9.0
PROCR,1.5,0.5
TM9SF1,17.5,4.5
PRDX4,0.0,0.0
ARL6IP5,37.0,26.0
ARPC1A,17.5,10.5
HTATIP2,9.0,7.0
AGPAT1,1.0,0.5
AGPAT2,33.5,18.0
RPP30,17.5,11.0
RPP38,4.5,5.5
SPTLC1,23.5,15.5
SLC35A1,13.0,10.5
SLC19A2,9.5,10.0
ARFGEF2,81.0,65.0
ARFGEF1,16.5,18.0
RABAC1,0.0,0.0
SLU7,36.5,30.0
SIVA1,4.5,4.0
MRPL28,5.0,6.0
CCT7,6.0,8.0
CCT4,26.5,22.0
CCT2,22.5,17.0
NPC2,2.0,1.0
TACC2,3.0,1.0
SORBS1,0.5,1.5
IFITM2,33.5,13.5
POMT1,3.0,3.0
TXNRD2,2.0,1.0
MTHFS,3.0,3.0
DRAP1,1.5,1.0
DNPH1,8.0,5.0
SMC2,30.0,23.0
PRPF8,0.0,0.5
ERN2,0.0,0.0
TRAPPC2B,1.5,0.5
AHSA1,12.0,11.5
USP16,5.0,2.0
CDC42EP3,947.0,765.5
SH2B2,0.0,0.5
PAIP1,7.0,4.0
PAICS,230.0,146.0
TBL3,0.5,0.0
MXD4,27.5,13.5
P3H4,0.5,0.0
ST6GALNAC2,0.0,0.0
PDLIM5,14.5,8.5
TRIM3,0.5,0.0
ERLIN1,430.0,291.0
HEXIM1,50.0,26.5
SPAG5,2.0,2.5
RBCK1,5.5,1.0
STAMBP,25.0,19.5
TGOLN2,463.5,327.0
ARID3B,119.0,55.5
POLR3F,28.5,16.0
POLR3G,9.0,3.5
POLR3C,31.5,21.0
IVNS1ABP,44.0,29.0
TRIM16,31.0,16.5
MYL12A,77.0,61.5
TXNIP,967.5,510.0
TAF6L,1.0,0.0
PDPN,0.5,0.5
ATP5MG,28.0,18.0
GAS2L1,0.5,0.5
RAD51AP1,12.5,10.0
RGS14,11.5,8.5
10638,0.0,0.5
EXOC5,42.5,24.5
NPRL2,0.5,0.5
IGF2BP1,222.0,162.0
IGF2BP3,0.0,0.0
IGF2BP2,78.5,56.5
CAMKK2,67.0,51.0
PRELID3A,2.5,4.5
MTX2,6.5,4.5
YKT6,78.5,42.5
SPINT2,1.0,0.0
PMVK,6.5,5.0
KHDRBS3,0.0,0.0
KHDRBS1,87.0,58.5
CELF1,334.5,195.0
CELF2,414.0,290.0
KLF1,2.5,0.5
CTCF,147.5,83.0
CD226,0.5,0.0
FARS2,2.5,1.0
CGRRF1,0.5,0.5
CGREF1,4.0,1.5
RRAGA,22.0,17.5
DCTN6,11.0,7.5
GNA13,334.0,369.5
TNFSF13B,18.5,12.0
CSPG5,0.0,0.0
AVIL,0.5,0.0
B3GNT2,181.5,158.0
GNB5,3.5,2.0
EBP,21.0,10.5
DLL3,0.0,0.0
GMEB1,30.0,15.5
CCT6B,0.0,0.0
CCT8,25.0,23.0
CNPY3,97.5,63.5
FAM189B,0.5,0.0
USP39,36.0,22.0
POLD3,107.5,77.5
CERS1,0.0,0.0
AP4B1,1.0,0.0
POLQ,18.0,17.5
SLC12A7,4.0,4.5
OGA,93.0,65.5
NFAT5,25.0,23.5
NUDC,31.5,23.5
PTGES3,303.0,221.0
YME1L1,58.0,42.5
TCFL5,32.5,34.5
PLK4,12.5,7.5
STAG3,0.0,0.5
STAG2,60.0,52.0
RFPL3S,0.5,0.0
RFPL1S,15.5,9.0
RBBP9,13.0,9.0
RAI1,53.0,23.5
PTTG2,0.0,0.0
PHTF1,0.0,0.5
MAP3K2,175.0,154.0
MASP2,0.0,0.0
KLRA1P,6.0,4.0
KIF1C,12.5,7.5
GRAP,20.0,13.5
GIPC1,7.0,6.5
TRAF3IP2,7.0,7.0
NUP50,296.0,232.5
KDM5B,118.0,69.5
TOB2,313.5,185.0
HBS1L,18.0,10.0
AHCYL1,59.5,62.0
PLK2,44.0,18.5
ZMYND11,47.5,41.0
SRSF10,404.0,274.5
ZBTB6,83.5,50.0
POP4,42.0,45.0
ARPP19,311.0,228.0
ZNF271P,62.5,48.5
ZNF234,13.0,14.0
ZNF266,31.0,33.0
ZNF274,48.5,48.5
NEK6,129.5,65.0
WDR4,32.5,25.0
IQGAP2,6.0,4.5
VAMP5,0.5,0.0
ZNF273,23.0,12.5
ZNF460,18.0,9.0
ZNF268,189.5,200.0
MTHFD2,116.0,80.0
RPP40,0.5,0.0
CYSLTR1,14.5,5.5
SEPTIN9,62.5,30.0
SEC24A,34.5,18.5
ENTR1,59.0,35.0
HSPH1,22.0,20.0
STARD10,0.0,0.0
WASF3,1.0,0.0
UTP14A,3.5,5.0
CPLX1,0.0,0.0
FRS3,2.5,3.5
FRS2,83.0,45.5
NEU3,15.5,13.0
FAXDC2,1.0,0.0
FAM114A2,9.5,5.5
ZNF275,117.0,76.0
TUBGCP2,27.5,23.5
CLPX,126.0,63.5
SRCAP,23.5,18.5
PPP1R13L,1.5,1.0
CD3EAP,82.0,42.5
HPSE,3.5,1.0
RUVBL2,3.0,2.0
PGRMC1,28.0,28.0
SLC26A1,0.5,0.0
ARID5A,24.5,37.5
TSPAN9,0.0,0.0
USP20,20.0,10.5
USP19,17.5,8.0
HCST,1.5,2.0
CD300C,4.0,5.0
ME3,0.0,0.0
FGL2,95.0,43.0
MRPS30,3.5,2.0
WDR3,27.0,19.5
GPR83,7.0,5.0
RAB10,112.5,75.0
MALT1,16.0,9.5
MMP24,0.0,0.0
OCLM,0.5,1.0
YIF1A,0.0,0.0
CPSF4,29.5,16.5
JTB,27.0,23.5
RUNDC3A,0.0,0.0
DHRS4,0.0,0.0
BRD8,18.5,10.0
MTMR11,3.5,1.5
BLCAP,55.0,40.0
MAN1A2,18.0,14.5
TRAFD1,34.5,18.5
TXNL4A,57.0,47.0
PNPLA6,0.0,0.0
SUGT1,1.5,1.0
PAPOLA,119.5,112.0
TCERG1,58.5,45.0
MAGED2,0.0,0.5
COPS8,19.5,10.5
RNPS1,235.0,162.0
FASTK,2.0,1.0
SUB1,93.5,82.0
DBF4,5.5,4.0
SPIN1,125.5,81.5
RALBP1,66.5,40.0
SRSF8,54.5,32.5
APOBEC2,0.0,0.0
MORF4L1,36.5,19.5
PRDX3,125.0,103.5
GPR75,0.0,0.0
EHD1,76.0,52.5
AFG3L2,50.5,29.5
POP1,26.0,22.5
MSL3,22.5,8.0
C11orf58,45.5,40.5
KDELR1,60.0,22.5
SF3A3,66.0,43.5
AP3M2,42.5,26.5
STARD3,11.5,7.5
HNRNPA0,273.5,165.0
BTG3,12.5,9.5
CBX1,47.5,31.0
SEC61B,14.5,9.0
TOMM34,41.5,25.0
PDIA5,0.0,0.5
SERINC3,87.5,69.0
OS9,20.5,11.5
PNRC1,51.5,43.5
TMED2,201.0,116.0
LMAN2,10.5,9.5
ERP29,278.0,120.5
MLLT11,0.5,1.0
STIP1,47.5,35.0
IFI44L,0.0,0.0
ACOT2,0.0,0.0
RAB40B,3.5,5.5
EBNA1BP2,3.5,5.5
CKAP4,8.0,2.5
YWHAQ,67.5,46.0
TMED10,353.0,249.0
ASCC3,43.5,33.5
ADIRF,0.0,0.0
UQCR11,104.5,64.5
CLP1,62.0,39.0
COPS6,3.5,3.5
RAB32,14.5,3.5
MAPRE2,35.0,28.0
CCNI,43.0,37.5
KCNQ1OT1,64.5,36.5
GCN1,33.0,28.0
COPS5,3.5,3.0
METAP2,67.5,51.5
IMMT,12.5,7.5
SF3B2,14.5,8.0
ILVBL,11.0,2.0
SLC27A5,2.0,1.5
SLC27A4,4.5,3.0
SLC27A2,0.5,1.0
KIF2C,42.5,21.5
CCDC85B,12.5,7.0
IL24,0.0,0.5
GLIPR1,21.0,16.0
TLK2,54.5,33.0
KDELR2,109.5,77.0
KDELR3,0.0,0.0
ATF7,90.0,48.0
SNRNP27,15.0,11.5
TMED1,37.5,24.0
LIAS,7.0,5.0
IFT27,0.5,0.0
RAB35,135.0,87.5
TDRKH,1.0,0.0
LILRA1,0.0,0.0
RBPMS,0.0,0.0
RAB31,80.0,59.0
ADAP1,13.0,9.0
DSTN,9.0,13.0
RIPK3,1.0,0.0
STON1,13.0,5.0
GUSBP14,0.0,0.0
PIM2,227.0,217.0
B4GAT1,4.5,1.5
GUSBP15,0.0,0.0
TENT4A,24.0,22.0
SLC35D2,0.0,0.5
ADRM1,8.5,10.0
NUDT21,138.5,134.0
CPSF6,91.0,78.5
OGFR,14.0,11.0
DDX52,2.0,1.5
ABHD2,60.5,38.0
WWP1,13.5,9.5
WWP2,47.5,29.0
DUS4L,8.5,2.5
CNTRL,18.5,13.5
UBE2C,21.5,15.0
SNRNP35,2.0,2.0
DEPP1,0.5,1.0
CYB561D2,8.0,5.5
TMEM115,37.0,29.5
DUSP14,0.0,0.0
TOPBP1,23.0,21.5
TPPP,2.0,1.5
TRIOBP,16.0,9.5
RER1,25.5,20.0
DNAJB4,17.5,10.0
DIDO1,183.0,118.0
WDR5,111.5,60.0
SPACA9,1.0,0.0
ADAMTS13,0.0,0.0
CACFD1,2.0,0.0
NUP42,2.0,1.0
PTPN21,0.5,0.0
HNRNPUL1,325.0,200.5
ATE1,31.5,21.0
RPP14,169.5,117.0
KRR1,58.5,44.5
KATNA1,6.5,10.5
PRDM4,49.0,35.5
HIBADH,6.0,3.0
CIT,31.5,24.5
FGFR1OP,29.0,17.5
EMILIN1,0.0,0.0
BTN3A2,17.0,13.5
BTN3A1,6.5,4.5
BTN2A1,96.0,63.5
RCAN3,6.5,1.0
FAF1,7.0,4.0
CD160,0.0,0.0
KIF3A,5.5,3.5
POLR3A,57.5,38.5
CLASRP,0.0,0.0
ZWINT,70.0,45.5
CAPN11,0.0,0.0
CAPN10,3.0,1.0
KPTN,3.0,1.0
PWP1,18.5,11.5
TBC1D8,15.0,10.5
CDC37,21.5,23.0
PKIG,1.0,1.5
KAT7,149.0,87.0
DMC1,0.0,0.0
GLMN,12.0,7.5
HHLA3,0.0,0.0
HHLA2,0.0,0.0
BVES,2.0,1.5
CORO1A,0.0,0.0
WDR45,0.5,1.0
FICD,4.5,3.5
AP4S1,3.5,3.0
LDB3,0.0,0.0
LSM6,3.5,2.5
RABL2B,4.0,2.0
RABL2A,5.5,4.0
ERLIN2,146.5,105.5
ERG28,10.0,6.5
NUDT6,0.0,0.0
NUDT4,67.5,63.5
NUDT5,70.0,47.5
NUDT3,71.5,44.5
FSTL1,0.0,0.0
PSIP1,13.5,8.5
WDHD1,17.5,12.0
STRAP,51.5,56.0
ADAMTS6,1.0,1.0
BAZ2A,78.5,45.5
BAZ1A,40.5,43.0
LZTS1,38.0,23.0
ZNF277,6.5,4.0
WDR6,15.5,13.0
SLC2A6,2.5,2.0
MAP4K5,22.0,11.5
MAP4K1,0.0,0.0
RASSF1,137.0,104.0
NISCH,23.0,13.5
CELF3,0.0,0.0
CEP250,4.0,5.0
PTENP1,116.0,77.5
WBP4,16.0,15.0
ABCB8,4.5,3.0
SEC23IP,30.5,19.0
SUPT16H,140.5,107.5
CHEK2,1.0,0.5
POLI,10.0,8.0
PLPBP,63.0,47.0
IRAK3,164.0,122.5
AKAP13,142.5,97.0
AKAP11,41.5,39.0
AKAP10,79.5,54.0
AKAP2,422.5,228.0
DDX20,26.0,18.5
DUSP10,73.0,50.0
MRPL3,55.0,43.0
RPL35,6.5,5.5
GALNT6,25.5,11.5
RASSF8,0.0,0.0
PRAF2,1.5,1.5
SEC63,87.0,60.0
POLG2,0.0,0.0
HPS5,30.0,33.0
PDCD10,12.0,10.5
RNF139,19.0,13.0
RNF24,319.5,190.0
CA5B,19.0,11.5
PADI2,1.5,0.5
PMF1,6.0,3.5
ZHX1,284.0,254.0
GPR176,2.5,0.0
PTGDR2,0.0,0.0
PACSIN2,31.5,25.0
MAN1B1,2.0,1.0
TP53TG1,1.0,1.0
DCTN3,4.5,2.5
FILIP1L,0.0,0.0
XPOT,35.0,26.5
CHP1,64.0,55.5
PXMP4,43.0,26.0
DUSP12,7.5,1.0
SNF8,20.0,14.5
DDX19B,5.0,3.5
ATXN2L,52.0,22.0
KLHL2,10.0,8.5
SYNRG,0.0,0.5
TREX1,2.0,1.5
KLF12,22.5,13.5
MGAT4B,5.5,3.5
PNKP,1.0,1.0
B4GALT7,4.5,3.0
VPS45,3.5,1.5
LYPLA2,18.5,11.0
CD300A,11.5,7.5
PARK7,17.0,17.0
COPE,4.5,3.5
ECD,43.5,41.5
MGAT4A,1.5,0.5
GPN1,32.0,26.0
TMC6,2.5,0.5
DDX42,78.0,59.0
FKBP9,0.0,0.0
STK38,12.0,9.0
PHB2,64.5,58.0
ACOT7,4.0,3.5
PDAP1,33.0,27.5
TUSC2,114.5,71.5
CBX3,164.0,133.5
EXOC3,16.5,5.5
GABARAP,54.5,30.5
U2AF2,141.5,74.0
OIP5,3.0,1.5
EXOSC8,3.0,0.0
RNF13,11.0,7.5
MGLL,19.5,12.5
TWF2,8.0,4.0
GABARAPL2,10.0,8.5
SYNPO,1.0,0.0
CASC3,87.5,67.0
NID2,0.0,0.0
COG2,22.5,12.0
TFEC,52.0,34.5
ITGA11,0.5,0.0
XRN2,7.0,5.0
IKZF3,0.0,1.5
IKZF2,11.5,7.5
MRAS,84.5,59.0
ATF5,108.5,95.5
COPZ1,90.5,48.5
COPG1,14.0,12.5
RASA3,79.5,47.5
PHLDA1,47.0,118.0
MTF2,51.0,37.0
HSPA4L,5.5,3.5
DNAJC8,76.5,45.5
SCAF8,32.0,13.0
CEP162,3.0,1.5
ZNF652,114.5,68.0
RHOBTB3,12.5,7.0
RNF44,119.5,70.5
DLGAP4,43.0,30.0
RAB11FIP2,51.0,30.0
PPM1E,4.5,3.0
DOLK,3.0,1.5
VASH1,17.0,12.0
ZNF507,221.5,149.5
AAK1,176.0,116.0
CPEB3,17.5,8.0
ADNP2,91.5,92.0
ANKRD26,1.0,0.0
LMTK2,35.5,13.0
CHSY1,331.5,260.0
ICK,29.5,15.0
ADGRL1,5.0,2.5
NLRP1,3.0,3.5
FNDC3A,37.5,34.0
ATG14,38.0,18.0
R3HDM2,18.5,11.0
CNKSR2,0.5,1.0
FASTKD2,21.5,14.5
ZNF510,27.5,18.0
PPP6R1,63.5,30.0
SEC31A,7.5,4.0
PLEKHA6,0.0,0.0
INPP5F,30.5,13.0
MLXIP,145.5,88.5
TRAPPC8,19.5,15.0
MON1B,96.0,69.0
MORC2,6.5,3.0
ANKRD6,0.0,0.0
ZHX2,19.5,8.5
CLSTN1,26.5,23.0
WDR37,146.0,93.5
FOXJ3,402.0,243.0
UBOX5,29.0,15.0
KHDC4,50.0,41.5
ZBTB1,29.5,18.5
BAHD1,128.5,77.0
DIS3,74.0,74.0
CEP164,8.0,5.5
DENND3,141.5,94.0
CARD8,103.0,78.0
ARSG,0.0,0.0
RUFY3,0.0,0.0
BTBD3,97.0,63.0
EPN2,2.5,2.0
TRAK1,71.5,63.0
DHX30,1.0,0.5
SACM1L,37.5,38.0
FAN1,9.0,4.5
WDR47,20.5,11.0
RALY,36.0,30.5
KLRK1,0.0,0.0
NCBP2,145.5,114.5
CD93,3.5,1.0
MAPRE1,162.5,116.5
KIFAP3,2.5,0.0
MSRB2,3.0,0.5
MAPRE3,2.0,2.0
ATF6,51.0,31.0
HABP4,1.0,0.0
SEPHS2,389.5,220.0
SEPHS1,59.5,37.5
RAB3GAP1,15.5,8.0
RAB18,107.0,70.5
SIRT2,11.5,11.5
RPIA,18.5,8.0
ELL2,11.0,8.0
SCAP,0.5,2.0
SNW1,66.5,43.5
SHANK2,0.5,1.0
KIN,47.5,32.0
CCT5,45.0,35.0
PTGR1,0.0,0.0
SLC4A1AP,0.0,2.0
P2RX2,0.0,0.0
SCMH1,33.5,21.0
LAMB2P1,1.5,1.5
TPX2,76.0,46.0
PAXIP1,9.0,5.0
AKR7A3,2.0,0.5
NT5C2,102.0,63.0
EFR3B,0.0,0.0
TCF25,2.0,0.5
PDCD11,29.5,22.5
ACIN1,57.5,42.0
PCNX1,18.5,16.0
KDM2A,429.5,220.0
HMGXB3,75.5,44.5
CEP131,0.0,0.0
CEP152,3.5,0.5
WDFY3,14.0,14.5
DAAM1,6.5,4.5
MAPKBP1,5.0,3.0
KLHDC10,92.0,68.5
RAB21,128.5,100.0
STK38L,25.0,44.5
SPEN,128.0,102.0
FBXO21,1.5,2.0
GOLGA8A,5.0,3.5
EXOSC7,4.0,3.5
CNOT1,367.5,274.5
SNRNP200,13.5,8.0
PALLD,0.0,0.0
TMCC1,41.0,30.0
UNC13A,1.5,0.5
KDM1A,11.5,9.0
RBM34,60.5,46.0
KDM4B,50.0,23.5
MAST3,51.5,30.0
USP33,10.5,8.5
DOP1A,1.5,1.5
PHLPP2,15.0,7.5
ZNF292,24.5,18.5
PDZD2,0.0,0.0
WDTC1,7.5,5.0
XPO7,51.5,44.5
MON2,6.0,5.5
PDXDC1,0.5,0.0
KIF21B,106.5,61.5
PDS5B,19.5,9.5
FNBP1,85.0,62.5
SMG1,130.5,91.5
ZHX3,89.5,58.0
ENDOD1,31.5,27.0
ZSWIM8,4.0,1.0
NCOA6,12.0,6.5
NMNAT2,0.5,0.0
CLUAP1,15.0,12.0
ZNF609,62.5,30.5
TBC1D9B,20.0,16.5
GGA2,170.0,88.5
WAPL,123.5,65.5
SETX,91.0,68.5
EMC1,63.0,29.5
CAND2,0.0,0.0
SETD1B,228.0,108.0
CMTR1,7.0,4.5
ERP44,43.0,26.5
UHRF1BP1L,9.0,12.5
SWAP70,27.0,22.0
RRP1B,128.0,96.5
MYCBP2,36.0,35.0
VWA8,12.0,8.0
AVL9,157.5,105.5
KDM4C,15.0,13.0
PPRC1,32.0,23.0
ERC1,102.0,65.5
EXPH5,0.0,0.0
TRIM35,296.5,161.5
ZC3H13,1.0,1.5
ARHGAP26,53.5,34.5
TTLL5,8.5,5.5
SIPA1L3,29.5,15.5
KIF1B,6.0,4.5
IQSEC2,2.0,1.0
CDK19,40.0,18.5
SARM1,1.0,0.5
ZBTB43,205.5,105.0
TBC1D2B,70.5,27.5
MRPS27,67.0,45.5
RAP1GAP2,31.0,20.0
DDN,15.5,10.5
SPART,39.5,28.5
TNRC6B,209.5,118.5
CUL9,0.0,0.0
TOGARAM1,4.0,3.0
NPIPB3,0.0,0.0
TAB2,176.5,114.5
HIC2,275.5,172.5
CLASP2,21.0,20.0
CAMTA2,10.5,13.0
POGZ,89.0,69.5
COLGALT2,17.0,11.0
PLXND1,7.0,6.0
ATG2A,4.5,1.5
GPATCH8,114.0,59.5
RAD54L2,91.0,46.0
PHF8,13.5,12.0
KDM6B,86.5,67.5
EPB41L3,7.0,6.0
SMC5,37.0,30.0
ZZEF1,48.5,32.0
ANKLE2,64.0,47.5
DCUN1D4,30.5,22.0
LRCH1,83.0,65.5
ZC3H3,8.5,7.5
FCHO1,2.0,3.0
FRMD4B,6.0,1.5
GRAMD4,92.0,41.5
CIC,27.5,12.0
NCDN,13.5,5.0
CLCC1,3.0,3.0
SEPTIN6,43.0,50.0
WDR43,132.5,110.5
SNX13,18.5,11.5
MAPK8IP3,9.5,6.0
GGA3,41.0,30.0
MPRIP,58.0,33.5
NUP205,3.0,2.5
STAB1,0.0,0.0
EFR3A,64.0,51.5
RTF1,77.5,38.5
SLC35D1,46.5,29.5
TTLL12,106.0,64.0
GPD1L,23.0,15.0
ABRAXAS2,110.0,74.0
METAP1,79.5,78.0
ZCCHC14,104.0,62.0
LPIN1,27.5,18.0
SEPTIN8,23.0,11.0
CEP68,35.0,18.5
PASK,6.0,6.5
RGL1,6.0,5.5
RFTN1,24.0,22.0
DIP2A,9.0,8.0
MESD,95.0,70.0
LARP4B,104.0,80.0
RCOR1,181.0,112.5
PHLDB1,0.5,2.5
KANK1,5.0,4.5
UBXN4,54.0,45.0
CYFIP1,2.5,2.0
ATG4B,9.0,4.5
GANAB,118.0,73.0
MDN1,39.5,30.0
FAM120A,51.5,40.0
FAF2,234.0,198.0
PSME4,46.0,25.0
GSE1,290.0,165.5
ATP11B,74.0,55.0
FAM168A,49.0,27.0
PMPCA,17.5,13.0
ARL6IP1,368.5,263.0
ACSBG1,0.0,0.0
PLEKHM2,20.0,15.5
SYT11,5.0,5.0
MLC1,41.0,22.0
JMJD6,28.0,23.0
ZC3H4,208.5,116.0
RRS1,187.5,134.5
XPO6,31.0,18.0
PRRC2C,86.0,68.0
TBC1D1,17.5,13.0
NBEAL2,1.0,0.5
FBXO28,184.0,145.0
DTX4,45.0,29.0
RHOBTB2,105.0,53.0
RRP12,15.0,22.5
NUP210,70.5,36.5
PLCL2,1.0,0.0
ARHGEF9,9.0,5.5
VPS13A,7.5,7.0
SEL1L3,17.5,27.0
TBC1D12,10.5,5.0
EXOC6B,4.0,2.0
DNAJC9,93.5,66.5
SIK2,34.0,38.0
PHLPP1,167.5,100.5
TMEM131L,2.0,1.0
PACS2,5.5,2.0
ANKRD28,276.0,273.0
PDS5A,73.0,75.0
BOP1,1.5,1.0
KIAA0556,11.5,7.5
RPRD2,194.0,110.0
ATP11A,62.5,52.0
MINAR1,6.5,1.0
OTUD3,62.5,29.5
ANKRD12,64.5,53.0
KAZN,57.5,32.0
SCFD1,0.5,0.5
DENND5A,12.0,6.5
DDHD2,25.5,14.0
CAMTA1,34.5,25.5
PPIP5K2,12.0,7.5
ZC3H7B,96.5,38.5
EXOC7,13.5,8.5
ADGRL2,2.0,0.5
DNMBP,20.0,18.0
MGA,97.0,77.5
TSPYL4,18.5,13.0
CAMSAP2,4.5,2.0
TASOR,119.0,91.5
CLEC16A,36.5,18.0
POFUT2,36.5,35.5
KLHL18,78.5,66.0
CLUH,53.5,41.5
NUP160,126.5,95.0
MTUS2,0.0,0.0
CSTF2T,74.5,59.5
ADGRL3,47.0,39.5
KIAA1107,1.0,0.0
WWC1,15.0,5.5
AGTPBP1,1.5,0.5
IQCE,13.5,9.0
FBXW11,60.0,52.0
SMG6,39.5,22.5
ANKS1A,42.5,28.0
MGRN1,69.0,35.5
BICD2,120.5,89.5
ATMIN,29.0,17.0
EHBP1,17.0,13.5
WSCD1,2.0,2.0
KIF13B,27.5,13.0
UBR2,17.0,11.5
