,DMSO,YLK
NUP93,253.5,181.5
BZW1,1993.0,1876.0
UBE3C,1909.5,1162.5
PRORP,339.0,240.5
RAPGEF2,132.5,93.5
EMC2,272.0,262.5
EDEM1,5742.0,4763.5
CROCC,5.5,1.0
TRAM2,1241.0,771.0
PUM1,1159.0,910.5
ESPL1,43.0,29.0
PPP6R2,418.5,265.0
CEP57,1190.5,1142.5
KIAA0100,2518.0,1567.5
DHX34,128.5,90.0
ULK2,63.5,48.0
PCDHGA8,1976.0,1097.0
HERPUD1,741.0,496.5
RUBCN,501.0,363.0
USP6NL,181.0,126.5
FAM131B,11.0,2.5
AQR,130.5,102.5
ECE2,136.5,95.5
ADAMTSL2,26.0,16.5
CCDC144A,15.5,10.5
UTP14C,596.0,456.0
TMEM63A,125.5,70.0
ZNF646,120.0,65.5
SECISBP2L,421.0,401.5
DCAF1,618.0,378.5
CEP104,292.0,191.5
DOCK4,8.5,3.0
SART3,568.0,368.0
HDAC9,388.0,321.0
KNTC1,54.5,40.0
USP34,543.0,440.0
GPRASP1,0.5,1.5
CCP110,1042.5,954.0
SETD1A,398.0,191.5
LAPTM4A,729.5,641.0
IFT140,80.5,42.5
ARHGAP32,237.0,162.0
ACAP1,16.0,14.5
ZNF536,7.5,4.5
CLSTN3,94.5,48.5
TCAF1,106.5,80.5
SLK,1095.0,939.5
PHACTR2,420.5,355.0
SNPH,7.0,4.5
ZSCAN12,280.5,188.5
STARD8,530.5,272.5
TBKBP1,358.5,174.0
KMT2B,180.0,111.5
HDAC4,1428.0,952.0
TOX,9.5,4.0
MLEC,21341.0,12922.0
LZTS3,39.0,18.0
KIAA0513,35.0,19.0
ZFYVE16,174.5,171.5
SUSD6,859.5,532.0
JADE3,332.0,287.0
PCLAF,5130.0,4131.0
RASSF2,6485.5,4411.0
TMEM94,379.5,225.0
BCLAF1,5531.5,5344.0
EIF4A3,717.5,485.5
ATG13,3829.0,2203.5
TM9SF4,2142.0,1218.5
KIAA0232,707.0,455.0
TBC1D5,4382.0,3114.5
PIEZO1,438.5,297.5
RNF144A,2848.5,2012.0
MATR3,5249.0,5570.0
RIMS3,318.0,180.5
SNX17,1692.5,972.5
DHX38,241.5,137.0
KIAA0586,205.5,178.5
DLGAP5,216.5,181.0
MTSS1,108.0,109.5
SPCS2,163.0,115.5
BMS1,371.5,251.0
PTDSS1,6976.0,4721.0
SERTAD2,837.5,441.0
CKAP5,765.0,500.0
MAML1,1753.0,1201.5
PHYHIP,37.5,19.5
TATDN2,2020.0,1373.5
IST1,2705.5,1790.0
MRPL19,2166.5,1828.0
DAZAP2,16660.5,13265.0
TOMM20,12496.0,10260.5
SPOCK2,5.0,4.0
IP6K1,1504.0,794.5
RNF40,2161.5,1288.0
CTIF,287.0,145.5
DELE1,741.0,516.5
EFCAB14,2735.5,2115.0
SFI1,22.0,14.0
GIT2,1601.0,1134.5
URB2,276.0,182.5
KEAP1,1572.0,949.5
NUP58,2185.0,2030.0
TSC22D2,88.0,58.5
CUL7,8.5,4.0
RB1CC1,698.0,699.5
ARHGAP11A,258.5,148.0
SPATA2,333.5,201.0
ARHGEF11,51.5,33.0
RGP1,71.0,35.0
ARHGEF17,107.0,65.0
DNAJC6,3.0,2.0
TRIM14,3032.0,1916.0
ZNF623,7.5,3.5
MELK,162.5,117.5
LCMT2,326.0,271.0
GINS1,1714.5,1199.5
ZEB2,6317.5,4452.0
TESPA1,18.0,17.0
ZBTB24,457.0,320.0
HEPH,7.5,7.0
ELMO1,1095.0,666.0
GAB2,4122.5,2138.0
C2CD5,610.0,612.0
ZNF518A,745.5,664.0
KIAA0753,195.0,140.5
EPM2AIP1,926.0,780.0
RUSC2,6.5,3.0
C2CD2L,252.0,134.0
FARP2,63.0,37.5
CEP350,1504.0,1191.5
PPP1R26,37.0,25.0
CEP170,11.0,6.0
LRIG2,113.0,73.5
PSMD6,121.5,98.0
MED24,3603.0,2016.0
MAGI2,26.0,20.5
TRIM66,344.5,237.5
PJA2,3219.0,3088.0
TOMM70,3007.5,2551.0
SETDB1,207.5,127.5
AREL1,1581.0,1085.0
SEC24D,318.0,323.0
FCHSD2,1964.0,1359.0
TLK1,568.0,490.5
URB1,634.0,426.5
ZC3H11A,1350.5,1098.5
TOX4,1557.0,1157.0
DDX46,1251.0,1216.0
ZBTB39,523.5,320.5
TRANK1,11.5,6.5
TBC1D4,34.5,29.0
POM121,1335.0,758.5
OSBPL2,440.0,295.0
RHOBTB1,13.0,9.0
SMG7,2762.0,1873.0
ZBED4,1558.0,979.0
NUAK1,73.5,56.5
TELO2,478.5,286.0
TECPR2,204.5,108.5
FIG4,57.0,43.0
WASHC5,187.5,125.0
UBAP2L,1349.5,846.5
SV2B,244.5,171.0
SV2A,35.0,18.0
SRGAP3,145.0,73.0
MRC2,2799.0,1513.0
KLHL21,1637.5,926.0
RBM19,376.5,226.0
SGSM2,321.5,196.5
SLC35E2A,1428.5,916.0
AP5Z1,331.5,200.5
G3BP2,6750.5,5733.5
DENND4B,942.5,633.0
RABGAP1L,465.0,350.0
TMCC2,1.5,1.0
ARHGAP44,2739.0,1808.5
SUPT7L,645.0,550.5
FAM20B,3454.5,2755.0
NCAPD2,2233.0,1460.0
SEC16A,2421.5,1575.0
KBTBD11,66.0,41.0
RNF10,650.0,429.0
IQSEC1,887.5,563.0
ZBTB40,1086.0,668.5
PAN2,217.0,148.5
ZBTB5,477.0,307.0
LPGAT1,137.5,110.0
MFN2,2663.5,1705.5
KIF14,667.0,639.5
JOSD1,2096.5,1671.0
HELZ,1513.0,1230.5
PUM3,271.5,198.0
CD302,3430.5,3253.5
DCLRE1A,52.5,42.5
ARHGAP25,106.5,72.5
RBM8A,1718.5,1397.5
DLEC1,24.0,19.0
EXOG,364.5,261.5
XYLB,233.5,164.5
OXSR1,2422.5,1743.5
CRYZL1,90.0,94.0
WDR1,5879.0,4361.0
AMMECR1,1149.0,990.0
GOLGA5,157.0,134.0
HS3ST4,7.0,3.5
HS3ST3B1,366.0,246.5
USP15,961.5,795.0
USP3,1107.0,805.0
MVP,26.0,13.5
SLC23A2,2722.5,1795.0
SLC23A1,7.0,2.0
TNFSF15,3.5,2.5
THRAP3,3801.0,2136.0
MED12,146.0,114.0
MED13,997.0,952.5
NR1I3,156.5,78.0
NUP153,866.0,618.0
CCS,54.0,42.5
NR1D2,292.5,261.0
RBX1,489.0,335.0
DOP1B,189.0,130.5
THOC1,99.5,84.5
REC8,12.5,13.0
RCE1,240.5,131.0
HNRNPDL,18875.5,14601.0
DMTF1,468.5,474.5
PPP4R1,1555.0,1174.5
SLC12A6,2024.5,1759.5
PTBP3,19385.0,16946.5
DGCR2,2566.0,1293.5
CASP8AP2,58.0,38.5
SCO2,69.0,57.5
AKT3,4.5,2.5
MED6,720.0,508.5
NR2E3,3.0,1.5
NAALAD2,12.5,14.5
NAALADL1,4.5,2.0
ACOT8,75.0,45.5
ABI1,1154.0,1066.5
GNPDA1,1273.0,826.5
KCNE3,311.0,162.5
ZBTB33,6042.0,5174.0
TANK,66.5,65.5
SRA1,1534.0,970.5
HDAC6,341.5,201.5
HDAC5,76.5,50.0
PDCD6IP,1939.5,1755.5
PDCD6,2123.5,1687.0
BCL2L10,64.5,34.5
BCL2L11,970.5,606.5
SH2B3,4188.0,3489.5
GNE,674.5,527.5
FRAT1,695.5,451.5
TROAP,78.0,55.5
MED16,122.5,77.5
PIGK,1137.5,1021.5
CHAF1A,529.5,315.5
PARP2,21.0,12.5
PARP3,49.5,27.5
TOM1L1,140.5,147.0
HMGXB4,1209.5,826.5
TOM1,218.0,158.5
SH2D3C,79.5,44.0
SH2D3A,10.5,15.5
RANBP9,1661.5,1576.5
DNAJB6,1895.0,1361.5
SMC4,3549.5,3441.5
GJC1,4.5,2.5
UBA2,2475.5,2432.5
SAE1,7620.5,4695.0
FARSB,5717.0,4583.5
ABCC5,466.5,287.0
ABCB6,2.0,1.0
DNM1L,1750.5,1659.0
ABCF2,1201.5,746.5
NR1H3,13.0,15.0
COX17,112.0,57.0
SCAMP2,2196.5,1250.5
IL18BP,258.5,159.5
RWDD2B,611.0,535.5
DPP3,656.0,439.0
SNUPN,217.5,157.5
HUWE1,1226.5,810.5
PTPRU,33.0,17.5
TSPAN32,45.5,38.0
TSSC4,136.5,107.5
ATP9A,15.0,7.5
PDCD7,992.0,666.0
PQBP1,43.0,34.0
CERT1,729.5,719.5
KCNK7,6.0,3.5
UST,6.0,5.5
ARPC5,9369.5,8932.0
ARPC4,9595.5,5171.0
ARPC3,3044.0,2041.0
ARPC1B,2170.5,1320.5
ACTR3,9439.0,8550.5
ACTR2,33711.5,30259.5
TSPAN5,7.5,4.0
TSPAN3,2551.0,2145.5
TSPAN2,1.5,10.5
NUBP2,571.0,342.0
TSFM,990.5,620.5
PPIF,7072.5,5001.5
CTDSP2,4747.5,2490.0
ARPC2,8191.0,6491.5
RAD50,1119.0,861.0
KIF20A,248.0,150.5
PREB,5040.5,3043.5
HIPK3,2488.5,2252.5
FEM1B,1673.0,1309.5
ACTR1B,1095.5,649.5
ACTR1A,2556.0,1512.5
ARL4C,638.5,385.5
ARL4A,419.5,282.0
RASGRP1,4.0,2.5
DNAL4,261.0,147.5
ZNF263,972.0,604.0
LRPPRC,2188.0,1787.0
FRY,409.0,331.5
PDIA6,7079.5,5748.5
TRAP1,229.0,156.0
OPTN,70.5,56.0
BCAP31,1901.0,1133.0
NAMPT,514.5,490.0
RBM12,2205.0,2105.0
YAF2,964.5,800.0
ARFRP1,1098.0,637.0
TOB1,111.0,112.5
AKAP9,67.0,48.5
FAM13A,19.0,21.5
G3BP1,4684.5,4373.0
SUGP2,1447.5,866.0
ADGRG2,4.0,4.0
HNRNPA3P1,78.0,49.5
ABI2,679.0,547.0
CEBPZ,229.5,179.5
PLXNC1,356.0,324.0
TRIM28,1633.0,1032.0
RASA4,34.0,23.0
ATP6AP2,2370.5,2316.5
FARP1,3.5,3.5
LPCAT3,1257.0,730.0
WASF2,9965.0,5780.5
CHST4,33.0,32.5
SLC25A13,1389.5,1009.5
SLC25A15,1068.5,741.5
ZNF197,192.0,145.5
SERF2,8682.5,5266.5
DHRS9,41.5,22.0
RCL1,337.0,195.0
ZNF256,7.5,9.0
SORBS3,1098.5,585.0
CNIH1,1322.5,1097.5
RBM7,335.0,235.0
RBM6,44.0,37.0
RBM5,519.0,389.5
LHFPL2,87.5,67.0
LHFPL6,18.0,16.0
TNK2,182.0,85.0
ALYREF,1931.5,1193.5
TXNDC9,598.5,516.5
RNF41,4260.0,2833.5
TSHZ1,1223.0,854.5
ALG3,3127.5,1785.5
PRMT3,577.0,512.5
PSME3,8900.5,6229.5
MPHOSPH9,1906.5,1517.0
MPHOSPH10,6.5,3.0
MPHOSPH6,610.0,471.0
NME6,698.0,445.5
DHRS2,1.0,1.0
NUTF2,3212.0,2201.5
MPZL2,9.0,9.0
TRIM13,583.0,374.0
USPL1,37.0,24.0
EIF1,5493.5,4511.5
TOPORS,118.5,103.5
DDX39A,11475.5,7120.5
PSMD14,523.5,426.5
PRG4,300.5,276.0
CTDSPL,42.5,19.5
KLRG1,40.0,31.0
GDF11,1399.5,855.5
TRIB1,371.0,594.0
ZNF443,10.5,3.0
PLIN3,4542.0,2750.0
MFSD10,801.5,490.5
STX6,1147.5,897.0
COQ7,546.0,454.0
NBR2,258.5,195.0
LRRC23,54.0,34.5
LRRC17,28.5,19.0
RASGRP2,187.5,118.5
HNRNPR,3115.5,2589.5
SLC35B1,238.5,156.0
DCAF7,13705.5,8739.5
AP3S2,876.5,539.5
MRPS31,8.5,8.0
CALCOCO2,3324.0,2454.0
GPHN,202.5,192.0
RABEPK,20.5,14.5
TIMM17B,438.0,249.0
RIDA,385.5,364.0
POP7,496.5,298.5
SRRM1,1869.5,1406.0
SPRY3,35.0,24.0
SPRY1,1.5,8.5
SPRY2,36.0,34.5
STAM2,513.5,468.0
ABCC4,1129.0,1009.5
DENND4A,835.0,800.5
IGSF6,18.5,13.0
SF3B4,667.5,383.0
CDK2AP2,2177.5,1229.5
IRX5,109.0,87.5
ZMPSTE24,1742.0,1576.5
AKAP8,1363.5,986.5
FSTL3,269.5,117.5
STUB1,1765.5,1020.0
STAG1,405.5,417.0
NET1,802.0,690.0
UBE4B,757.5,573.0
SIGMAR1,6638.5,4043.0
BET1,601.0,455.5
CWC27,609.5,420.5
SAP18,2304.0,1752.5
SMNDC1,966.5,926.5
BCAS2,439.0,437.0
RGS19,1476.5,812.0
EIF1B,743.5,581.5
SF3A1,3933.5,2706.5
TRAIP,126.0,92.5
DNAJA2,1004.0,855.5
BCKDK,597.0,353.0
MAEA,1401.5,1028.5
APC2,33.0,18.0
PAK4,383.5,213.5
MARCHF6,1631.0,1482.5
KATNB1,104.0,54.5
SNAPC5,451.0,306.0
APBB3,44.0,31.0
ZNF267,249.0,175.5
VPS26C,1702.5,1177.5
TCIRG1,177.0,132.0
RTN3,5779.5,4401.5
LANCL1,2372.5,2128.5
NMUR1,248.5,143.5
TNIP1,1253.0,711.5
IKZF1,12402.0,8035.5
SMYD5,926.5,487.0
SIRPB1,583.0,418.5
AKR1A1,188.5,136.0
EMC8,1347.5,970.5
RXYLT1,36.0,26.0
CNPY2,443.0,320.5
CLEC4M,9.5,5.5
TLR6,57.5,39.0
MRVI1,20.5,9.5
PCGF3,1521.0,1076.5
TFG,528.5,426.0
PKDREJ,10.0,3.5
TRIM22,1759.5,1503.5
ABCA7,36.5,25.5
WARS2,584.0,460.0
NPM3,522.5,294.5
NPM2,20.0,15.0
HMG20B,2747.5,1406.0
HMG20A,1641.5,1117.0
KLF2,30.5,39.5
MICU1,947.0,595.5
CITED2,1829.0,1210.5
SEMA3A,5.0,2.0
TUBA1B,7449.0,5092.0
IRF9,105.5,62.5
BPNT1,488.5,334.5
TUBB3,7.5,8.0
TUBB4B,1719.5,1143.0
BTN3A3,28.0,17.0
BTN2A2,202.5,113.0
SYCP2,5.0,8.0
SCML2,1189.0,904.5
CEPT1,566.5,488.5
NOD1,253.5,154.5
ANAPC10,229.0,180.0
DLC1,12.0,8.5
ATP8A1,21.5,21.5
NDRG1,3148.0,2056.0
RACK1,1961.5,1624.5
PEMT,95.0,70.0
PIAS3,375.5,216.5
ST3GAL6,134.0,131.0
NDC80,13.0,8.5
CPQ,207.0,160.5
BASP1,209.0,128.0
IFITM3,82.5,37.5
RAPGEF3,6.5,3.5
NSA2,373.0,295.0
SPON2,51.0,46.0
PRMT5,694.0,492.5
TESK2,162.0,125.5
CD2BP2,971.5,608.5
UBAC1,289.0,186.5
CDIPT,1296.0,747.0
PGRMC2,1491.5,1217.0
ARIH2,2100.0,1379.5
TUBGCP3,277.5,149.5
SEC24B,173.5,144.0
CFDP1,178.0,122.5
TMEM147,192.5,133.5
RBM14,2356.5,1427.0
LYPLA1,3141.5,3110.0
CDC42EP2,30.0,19.5
EMG1,378.5,283.5
IFI30,209.0,145.5
C1D,283.5,288.0
TIMM17A,1629.5,1401.0
N4BP2L2,412.5,378.0
ZER1,408.0,209.5
MCRS1,546.0,326.0
FAM3C,230.5,227.5
ACAA2,437.5,306.0
PPIE,490.0,296.5
VAV3,738.0,541.0
TOMM40,4448.5,2838.0
TAB1,1508.0,833.5
ECI2,118.0,83.0
HAX1,398.0,272.5
GPNMB,0.5,1.0
BAIAP2,112.0,82.5
MAD2L2,603.5,359.0
TACC3,305.5,211.0
CLEC10A,55.0,34.5
SLC30A9,2444.5,2225.5
PIBF1,49.5,38.5
PPIH,478.0,303.0
COG5,1142.0,1049.0
ZNHIT1,721.0,463.0
TIMM44,390.5,245.0
ZBTB18,216.5,207.5
HMGN4,2218.5,1981.0
TADA3,3764.5,2042.0
TRIM38,1143.0,1111.0
ATP5PD,392.0,301.5
UBE2E3,465.0,405.5
SLC25A17,991.0,731.5
SLC9A6,787.0,614.5
EIF3M,320.5,269.0
HOXB13,8.5,2.0
NXF1,1717.5,1068.0
SEC23B,324.5,319.5
SEC23A,413.0,371.5
CAP1,12214.0,8768.0
CREB3,111.5,62.5
LRRC41,721.5,420.0
VTI1B,501.5,424.0
CRTAP,2678.5,1656.5
SYNCRIP,11230.5,10831.0
VAT1,7111.0,4123.5
STK25,717.5,427.0
ENOX2,551.0,427.0
UNC13B,22.5,16.0
CARM1,3030.0,1740.0
NCOA2,660.5,470.0
SEMA6C,4.5,2.5
SEMA6B,225.0,123.5
SEMA4F,15.5,7.0
SEMA4D,1710.0,961.5
SEMA4B,68.5,37.0
APPBP2,566.5,475.0
MYBBP1A,859.0,480.5
CIB2,71.0,37.0
CIB1,1738.0,1188.5
ZNF211,93.5,77.5
DDX17,12653.0,10254.0
CHERP,2714.5,1588.0
KAT5,478.0,299.5
HYOU1,5087.5,2757.5
IPO8,1294.0,1146.0
IPO7,4551.0,3975.0
NOP56,445.0,386.0
PITRM1,203.0,146.0
ATG7,957.5,750.5
ZNRD2,55.0,41.0
RNASEH2A,362.5,253.5
BATF,123.0,76.0
GLRX3,291.5,185.0
DCTN2,888.0,539.0
ANP32B,8495.0,5599.5
LAMTOR5,667.0,494.5
PROCR,89.0,59.5
TM9SF1,290.5,194.5
PRDX4,68.5,56.0
ARL6IP5,2814.0,2726.5
ARPC1A,622.5,416.0
HTATIP2,467.5,379.5
AGPAT1,141.5,75.0
AGPAT2,1608.5,883.5
RPP30,463.5,325.0
RPP38,21.0,19.0
SPTLC1,1283.5,1141.5
SLC35A1,501.0,433.0
SLC19A2,91.0,82.5
ARFGEF2,1404.0,1147.5
ARFGEF1,881.0,745.5
RABAC1,84.0,60.0
SLU7,828.0,637.5
SIVA1,530.0,330.5
MRPL28,469.0,293.0
CCT7,636.0,417.5
CCT4,1195.0,940.5
CCT2,1115.5,756.5
NPC2,366.0,235.5
TACC2,28.0,27.5
SORBS1,14.0,10.5
IFITM2,3282.5,2004.0
POMT1,145.5,93.5
TXNRD2,159.0,103.0
MTHFS,209.5,138.5
DRAP1,330.0,234.0
DNPH1,797.5,497.5
SMC2,1745.0,1668.5
PRPF8,5.0,4.5
ERN2,171.5,109.0
TRAPPC2B,15.5,13.5
AHSA1,549.0,360.0
USP16,205.5,175.5
CDC42EP3,6771.5,5491.5
SH2B2,16.5,7.5
PAIP1,114.0,82.5
PAICS,11991.0,9787.0
TBL3,37.5,31.0
MXD4,996.5,457.0
P3H4,84.0,55.5
ST6GALNAC2,10.5,7.0
PDLIM5,543.5,469.5
TRIM3,13.0,8.0
ERLIN1,4565.5,3457.0
HEXIM1,537.5,345.0
SPAG5,114.5,106.5
RBCK1,496.0,289.5
STAMBP,793.5,614.5
TGOLN2,13804.0,9324.0
ARID3B,966.0,494.0
POLR3F,236.0,202.5
POLR3G,322.0,304.0
POLR3C,523.0,388.5
IVNS1ABP,628.0,564.5
TRIM16,551.5,343.0
MYL12A,3224.5,2450.0
TXNIP,2459.0,1238.5
TAF6L,22.0,12.0
PDPN,4.0,7.0
ATP5MG,1892.0,1577.5
GAS2L1,28.0,15.0
RAD51AP1,632.0,507.5
RGS14,269.0,169.0
10638,33.5,26.0
EXOC5,1709.5,1614.5
NPRL2,40.5,25.0
IGF2BP1,4821.0,2989.5
IGF2BP3,17.0,12.0
IGF2BP2,5732.0,4769.5
CAMKK2,2300.5,1414.5
PRELID3A,74.0,42.5
MTX2,298.5,251.0
YKT6,2581.0,1513.0
SPINT2,158.5,90.0
PMVK,417.0,289.5
KHDRBS3,4.0,5.5
KHDRBS1,7409.0,6946.5
CELF1,3844.5,2324.5
CELF2,12832.5,10080.0
KLF1,11.0,6.5
CTCF,1638.0,1176.0
CD226,2.5,4.5
FARS2,53.0,30.5
CGRRF1,10.0,8.5
CGREF1,677.5,398.5
RRAGA,369.5,276.0
DCTN6,296.0,261.0
GNA13,3657.0,3524.5
TNFSF13B,1024.5,940.0
CSPG5,34.5,21.5
AVIL,22.0,19.5
B3GNT2,616.5,562.5
GNB5,509.5,387.5
EBP,1007.0,660.0
DLL3,4.0,1.5
GMEB1,308.0,173.0
CCT6B,7.5,4.0
CCT8,1465.0,985.0
CNPY3,3045.0,1772.0
FAM189B,1.5,1.0
USP39,1065.5,697.0
POLD3,1355.5,1031.0
CERS1,5.5,4.5
AP4B1,21.5,13.5
POLQ,271.5,223.5
SLC12A7,111.0,56.5
OGA,2102.5,1566.0
NFAT5,482.0,446.5
NUDC,1097.0,711.0
PTGES3,17740.5,16172.0
YME1L1,2690.5,2190.0
TCFL5,751.5,623.5
PLK4,119.0,110.0
STAG3,11.5,8.0
STAG2,2308.0,2332.0
RFPL3S,6.0,5.0
RFPL1S,254.0,161.0
RBBP9,515.5,467.5
RAI1,804.0,381.0
PTTG2,37.5,19.5
PHTF1,41.5,35.0
MAP3K2,1893.5,1687.5
MASP2,5.5,10.5
KLRA1P,77.0,62.5
KIF1C,760.0,463.0
GRAP,512.0,282.5
GIPC1,707.5,401.0
TRAF3IP2,96.0,62.0
NUP50,3593.0,2846.5
KDM5B,961.0,652.5
TOB2,1393.0,809.5
HBS1L,503.0,495.0
AHCYL1,3860.0,2841.5
PLK2,109.0,64.0
ZMYND11,919.0,909.5
SRSF10,8413.5,7203.0
ZBTB6,211.5,137.0
POP4,1323.5,998.5
ARPP19,7582.0,6513.0
ZNF271P,1466.5,1336.0
ZNF234,165.0,115.5
ZNF266,517.5,444.0
ZNF274,333.0,266.0
NEK6,2020.0,1379.0
WDR4,1050.5,632.5
IQGAP2,484.5,501.0
VAMP5,26.5,20.5
ZNF273,90.5,63.5
ZNF460,65.5,41.0
ZNF268,1268.0,1146.0
MTHFD2,2716.5,2409.5
RPP40,31.5,23.0
CYSLTR1,873.0,821.0
SEPTIN9,6833.0,3557.5
SEC24A,531.5,493.0
ENTR1,832.0,563.5
HSPH1,1718.0,1628.0
STARD10,1.5,2.0
WASF3,21.0,17.0
UTP14A,94.5,53.0
CPLX1,33.0,20.0
FRS3,22.0,14.0
FRS2,242.5,152.0
NEU3,239.5,127.0
FAXDC2,40.0,28.0
FAM114A2,474.0,432.5
ZNF275,1049.0,707.0
TUBGCP2,4079.5,2458.5
CLPX,3565.5,2681.0
SRCAP,410.5,233.0
PPP1R13L,45.5,31.5
CD3EAP,1363.5,784.0
HPSE,131.0,103.0
RUVBL2,401.5,304.0
PGRMC1,1417.5,1341.0
SLC26A1,30.0,12.5
ARID5A,309.0,335.0
TSPAN9,30.0,18.5
USP20,592.5,356.0
USP19,318.5,176.0
HCST,349.5,276.5
CD300C,238.0,160.5
ME3,10.5,7.0
FGL2,2878.0,2345.5
MRPS30,95.0,49.5
WDR3,760.0,600.0
GPR83,39.5,35.0
RAB10,4959.5,4166.0
MALT1,279.0,281.5
MMP24,807.5,509.0
OCLM,4.0,4.0
YIF1A,33.0,34.0
CPSF4,1125.0,633.5
JTB,1192.5,849.5
RUNDC3A,8.5,12.5
DHRS4,3.5,3.0
BRD8,233.0,131.5
MTMR11,207.0,147.0
BLCAP,1728.0,1149.0
MAN1A2,762.5,634.5
TRAFD1,558.5,298.0
TXNL4A,4288.5,2865.0
PNPLA6,152.5,112.0
SUGT1,76.5,61.5
PAPOLA,10261.5,9897.5
TCERG1,1449.5,1276.5
MAGED2,59.0,47.5
COPS8,831.0,723.5
RNPS1,6180.0,3547.5
FASTK,52.0,39.0
SUB1,5949.5,5178.0
DBF4,52.5,43.5
SPIN1,2625.0,2025.5
RALBP1,2105.0,1451.0
SRSF8,1028.0,779.5
APOBEC2,23.5,16.0
MORF4L1,2293.5,2045.5
PRDX3,14618.0,11934.5
GPR75,5.5,3.0
EHD1,1365.0,722.5
AFG3L2,1496.0,828.0
POP1,450.5,331.0
MSL3,482.0,414.5
C11orf58,3202.5,2952.5
KDELR1,5237.5,2779.0
SF3A3,3254.5,2318.0
AP3M2,429.5,283.5
STARD3,703.0,400.5
HNRNPA0,6043.5,3955.5
BTG3,45.5,49.5
CBX1,2449.5,1866.0
SEC61B,1236.0,882.0
TOMM34,1061.0,685.5
PDIA5,40.5,34.0
SERINC3,3880.5,2912.5
OS9,2555.0,1576.5
PNRC1,257.0,257.0
TMED2,10351.5,8434.0
LMAN2,1840.0,1080.0
ERP29,14380.0,8316.5
MLLT11,22.5,18.0
STIP1,2464.0,1510.0
IFI44L,2.0,1.0
ACOT2,9.0,6.5
RAB40B,149.5,125.5
EBNA1BP2,389.5,278.5
CKAP4,139.5,83.0
YWHAQ,5769.5,5486.5
TMED10,18172.5,15122.5
ASCC3,898.0,877.0
ADIRF,24.5,16.0
UQCR11,3060.5,2135.5
CLP1,257.5,165.5
COPS6,491.0,343.0
RAB32,273.0,173.0
MAPRE2,1325.0,1043.0
CCNI,2239.0,2317.0
KCNQ1OT1,317.5,216.0
GCN1,1054.5,693.5
COPS5,199.0,136.5
METAP2,2187.5,2134.0
IMMT,982.5,683.5
SF3B2,464.5,327.0
ILVBL,254.5,144.5
SLC27A5,189.0,141.5
SLC27A4,454.5,257.5
SLC27A2,28.0,26.5
KIF2C,825.0,492.5
CCDC85B,468.0,271.0
IL24,9.0,12.5
GLIPR1,2572.0,2287.5
TLK2,377.0,243.0
KDELR2,2651.5,2286.0
KDELR3,26.0,18.0
ATF7,1796.5,1059.0
SNRNP27,622.0,612.0
TMED1,1162.5,651.0
LIAS,218.0,155.5
IFT27,376.0,210.0
RAB35,2337.0,1286.5
TDRKH,91.5,61.0
LILRA1,12.0,6.0
RBPMS,19.5,16.5
RAB31,2937.0,2402.0
ADAP1,1151.0,649.5
DSTN,1389.5,1349.0
RIPK3,18.5,11.5
STON1,241.5,168.0
GUSBP14,5.0,4.0
PIM2,1927.0,1397.5
B4GAT1,106.5,67.5
GUSBP15,7.0,3.0
TENT4A,209.0,166.5
SLC35D2,36.5,32.0
ADRM1,391.0,247.5
NUDT21,8037.0,7150.5
CPSF6,2232.5,2188.5
OGFR,262.5,128.5
DDX52,110.0,71.0
ABHD2,4400.5,2830.5
WWP1,188.0,175.5
WWP2,1699.5,958.5
DUS4L,127.5,118.0
CNTRL,345.0,347.0
UBE2C,981.5,622.5
SNRNP35,82.0,59.0
DEPP1,20.0,14.0
CYB561D2,340.5,199.0
TMEM115,338.0,184.0
DUSP14,1.5,2.5
TOPBP1,567.5,538.5
TPPP,41.5,19.5
TRIOBP,951.5,519.5
RER1,2133.0,1416.5
DNAJB4,81.0,76.0
DIDO1,1277.5,965.0
WDR5,2997.0,1764.5
SPACA9,47.0,20.5
ADAMTS13,2.5,6.0
CACFD1,75.0,43.0
NUP42,38.0,20.0
PTPN21,3.5,2.0
HNRNPUL1,15601.5,10103.0
ATE1,1034.5,856.5
RPP14,1329.5,914.5
KRR1,1877.5,1654.5
KATNA1,136.0,119.5
PRDM4,275.0,209.5
HIBADH,696.0,601.5
CIT,1065.0,684.5
FGFR1OP,461.5,409.5
EMILIN1,14.5,10.0
BTN3A2,820.5,576.0
BTN3A1,172.5,126.0
BTN2A1,470.0,269.0
RCAN3,157.5,103.5
FAF1,280.0,224.0
CD160,5.0,2.0
KIF3A,170.0,161.5
POLR3A,856.0,521.5
CLASRP,22.0,12.5
ZWINT,3687.5,2730.5
CAPN11,2.5,0.0
CAPN10,85.0,40.0
KPTN,628.0,358.0
PWP1,569.5,470.5
TBC1D8,229.5,183.0
CDC37,3010.5,1737.0
PKIG,34.5,32.0
KAT7,1263.5,673.5
DMC1,15.0,12.0
GLMN,1482.5,1243.5
HHLA3,32.0,18.5
HHLA2,38.0,28.5
BVES,62.5,52.0
CORO1A,9.0,6.5
WDR45,70.5,47.5
FICD,16.0,11.0
AP4S1,198.0,158.0
LDB3,1.0,1.5
LSM6,284.0,196.5
RABL2B,453.0,293.5
RABL2A,247.5,150.0
ERLIN2,4936.0,3793.0
ERG28,800.5,586.0
NUDT6,12.0,4.5
NUDT4,852.5,795.0
NUDT5,3054.0,2571.5
