PeakID (cmd=annotatePeaks.pl M6_1_125_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_125_R1_peak_316	chr11	3840887	3841077	+	164	NA	promoter-TSS (RHOG)	NA	-140	RHOG								
M6_1_125_R1_peak_1072	chr19	11074466	11074770	+	163	NA	Intergenic	NA	-14744	LDLR								
M6_1_125_R1_peak_165	chr1	162391979	162392333	+	163	NA	Intergenic	NA	13250	C1orf226								
M6_1_125_R1_peak_380	chr11	65919261	65919509	+	163	NA	promoter-TSS (C11orf68)	NA	128	DRAP1								
M6_1_125_R1_peak_2223	chr9	35732174	35732393	+	163	NA	promoter-TSS (MIR6853)	NA	-37	CREB3								
M6_1_125_R1_peak_1121	chr19	19459812	19460046	+	163	NA	intron (GATAD2A, intron 1 of 11)	NA	24866	MIR640								
M6_1_125_R1_peak_1626	chr3	111667887	111668180	+	163	NA	Intergenic	NA	-6643	PLCXD2								
M6_1_125_R1_peak_1856	chr5	117863689	117863859	+	163	NA	Intergenic	NA	-61236	LOC102467224								
M6_1_125_R1_peak_393	chr11	72080631	72080908	+	163	NA	promoter-TSS (NUMA1)	NA	438	LRTOMT								
M6_1_125_R1_peak_121	chr1	120850669	120850962	+	163	NA	TTS (RNVU1-19)	NA	170	RNVU1-19								
M6_1_125_R1_peak_1908	chr5	180861215	180861607	+	163	NA	promoter-TSS (ZFP62)	NA	-347	ZFP62								
M6_1_125_R1_peak_1106	chr19	17523309	17523589	+	163	NA	exon (FAM129C, exon 1 of 16)	NA	-3814	FAM129C								
M6_1_125_R1_peak_2092	chr7	97972113	97972450	+	163	NA	promoter-TSS (MGC72080)	NA	45	MGC72080								
M6_1_125_R1_peak_2192	chr8	125528883	125529183	+	163	NA	Intergenic	NA	96824	TRIB1								
M6_1_125_R1_peak_327	chr11	18588595	18588970	+	162	NA	promoter-TSS (UEVLD)	NA	-11022	SPTY2D1-AS1								
M6_1_125_R1_peak_404	chr11	83193596	83193802	+	162	NA	promoter-TSS (LOC100506282)	NA	-13	ANKRD42								
M6_1_125_R1_peak_1018	chr18	46173889	46174094	+	162	NA	promoter-TSS (C18orf25)	NA	-31	C18orf25								
M6_1_125_R1_peak_1271	chr2	65081366	65081554	+	162	NA	TTS (CEP68)	NA	-16318	LOC102724243								
M6_1_125_R1_peak_1142	chr19	39402610	39402950	+	162	NA	Intergenic	NA	-4067	ZFP36								
M6_1_125_R1_peak_5	chr1	2301015	2301307	+	162	NA	intron (SKI, intron 1 of 6)	NA	51500	LOC100129534								
M6_1_125_R1_peak_2000	chr6	110859452	110859635	+	162	NA	intron (AMD1, intron 1 of 8)	NA	-15241	AMD1								
M6_1_125_R1_peak_2132	chr7	155206616	155206844	+	161	NA	Intergenic	NA	-56712	LOC102723715								
M6_1_125_R1_peak_278	chr10	92690836	92691074	+	161	NA	intron (HHEX, intron 1 of 3)	NA	1031	HHEX								
M6_1_125_R1_peak_318	chr11	6612139	6612464	+	161	NA	promoter-TSS (TAF10)	NA	-57	TAF10								
M6_1_125_R1_peak_726	chr15	63504319	63504663	+	161	NA	promoter-TSS (USP3)	NA	-20	USP3								
M6_1_125_R1_peak_2202	chr8	143829294	143829561	+	160	NA	promoter-TSS (PUF60)	NA	-41	PUF60								
M6_1_125_R1_peak_1518	chr22	26512412	26512607	+	160	NA	promoter-TSS (TFIP11)	NA	-35	LOC100507599								
M6_1_125_R1_peak_1752	chr4	78658100	78658348	+	160	NA	intron (LINC01094, intron 2 of 2)	NA	12230	LINC01094								
M6_1_125_R1_peak_333	chr11	35036017	35036244	+	160	NA	Intergenic	NA	94279	MIR1343								
M6_1_125_R1_peak_390	chr11	69297170	69297614	+	159	NA	TTS (MYEOV)	NA	3237	MYEOV								
M6_1_125_R1_peak_975	chr17	67993240	67993541	+	157	NA	intron (C17orf58, intron 1 of 2)	NA	259	C17orf58								
M6_1_125_R1_peak_1197	chr19	53103366	53103774	+	157	NA	promoter-TSS (ZNF160)	NA	-136	ZNF160								
M6_1_125_R1_peak_1257	chr2	47906430	47906832	+	157	NA	promoter-TSS (FBXO11)	NA	-80	LOC100506235								
M6_1_125_R1_peak_1746	chr4	74094285	74094564	+	157	NA	Intergenic	NA	4856	CXCL2								
M6_1_125_R1_peak_1869	chr5	140342350	140342585	+	157	NA	intron (HBEGF, intron 3 of 5)	NA	4136	HBEGF								
M6_1_125_R1_peak_545	chr12	104569787	104570053	+	157	NA	intron (CHST11, intron 1 of 2)	NA	-21774	MIR3922								
M6_1_125_R1_peak_2149	chr8	28092932	28093272	+	157	NA	promoter-TSS (ELP3)	NA	35	ELP3								
M6_1_125_R1_peak_1924	chr6	14382932	14383151	+	157	NA	Intergenic	NA	-48888	LOC101928331								
M6_1_125_R1_peak_2053	chr7	5898523	5898750	+	157	NA	promoter-TSS (CCZ1)	NA	-74	CCZ1								
M6_1_125_R1_peak_339	chr11	46756120	46756337	+	157	NA	intron (CKAP5, intron 35 of 43)	NA	-3036	MIR5582								
M6_1_125_R1_peak_249	chr10	43138347	43138559	+	157	NA	promoter-TSS (CSGALNACT2)	NA	8	CSGALNACT2								
M6_1_125_R1_peak_2037	chr6	166959313	166959536	+	157	NA	Intergenic	NA	-3692	RNASET2								
M6_1_125_R1_peak_1790	chr4	186191385	186191753	+	157	NA	promoter-TSS (CYP4V2)	NA	-79	FLJ38576								
M6_1_125_R1_peak_95	chr1	71081172	71081454	+	157	NA	promoter-TSS (ZRANB2-AS2)	NA	-11	ZRANB2-AS2								
M6_1_125_R1_peak_896	chr17	7251931	7252157	+	157	NA	promoter-TSS (ELP5)	NA	-157	ELP5								
M6_1_125_R1_peak_882	chr17	714792	715003	+	157	NA	promoter-TSS (VPS53)	NA	-17710	FAM57A								
M6_1_125_R1_peak_14	chr1	8604446	8604789	+	157	NA	intron (RERE, intron 3 of 21)	NA	98597	RERE								
M6_1_125_R1_peak_2204	chr8	144477874	144478095	+	157	NA	promoter-TSS (PPP1R16A)	NA	2	PPP1R16A								
M6_1_125_R1_peak_752	chr15	85702318	85702527	+	157	NA	intron (AKAP13, intron 18 of 37)	NA	54208	RP11-158M2.5								
M6_1_125_R1_peak_115	chr1	113850108	113850407	+	157	NA	intron (PTPN22, intron 9 of 19)	NA	-6378	AP4B1-AS1								
M6_1_125_R1_peak_807	chr16	15643023	15643310	+	157	NA	promoter-TSS (KIAA0430)	NA	0	KIAA0430								
M6_1_125_R1_peak_378	chr11	65858119	65858448	+	156	NA	promoter-TSS (CFL1)	NA	50	CFL1								
M6_1_125_R1_peak_1486	chr21	36488067	36488317	+	156	NA	intron (CLDN14, intron 2 of 2)	NA	54627	CLDN14								
M6_1_125_R1_peak_474	chr12	31896671	31897026	+	155	NA	Intergenic	NA	-62601	KIAA1551								
M6_1_125_R1_peak_399	chr11	76381006	76381310	+	155	NA	promoter-TSS (PRKRIR)	NA	-167	LOC100506127								
M6_1_125_R1_peak_1718	chr4	2756140	2756512	+	154	NA	promoter-TSS (TNIP2)	NA	50	TNIP2								
M6_1_125_R1_peak_1692	chr3	186827485	186827771	+	153	NA	Intergenic	NA	-2107	LOC102724699								
M6_1_125_R1_peak_679	chr14	102565420	102565754	+	153	NA	Intergenic	NA	25933	MIR4309								
M6_1_125_R1_peak_642	chr14	64708680	64708901	+	153	NA	intron (PLEKHG3, intron 1 of 14)	NA	4315	PLEKHG3								
M6_1_125_R1_peak_45	chr1	28643058	28643312	+	153	NA	promoter-TSS (TAF12)	NA	-1223	TAF12								
M6_1_125_R1_peak_1472	chr20	63942210	63942460	+	152	NA	promoter-TSS (MIR1914)	NA	376	MIR647								
M6_1_125_R1_peak_359	chr11	63974395	63974711	+	152	NA	promoter-TSS (COX8A)	NA	-54	COX8A								
M6_1_125_R1_peak_746	chr15	79322996	79323191	+	152	NA	TTS (TMED3)	NA	11944	TMED3								
M6_1_125_R1_peak_920	chr17	28661866	28662235	+	152	NA	promoter-TSS (SUPT6H)	NA	139	SDF2								
M6_1_125_R1_peak_1674	chr3	170357143	170357728	+	151	NA	promoter-TSS (SKIL)	NA	-250	SKIL								
M6_1_125_R1_peak_498	chr12	53180570	53180753	+	151	NA	promoter-TSS (ZNF740)	NA	-15	CSAD								
M6_1_125_R1_peak_1719	chr4	2812106	2812369	+	151	NA	promoter-TSS (SH3BP2)	NA	18	SH3BP2								
M6_1_125_R1_peak_1156	chr19	41883056	41883292	+	151	NA	promoter-TSS (ARHGEF1)	NA	-26	ARHGEF1								
M6_1_125_R1_peak_895	chr17	7239476	7239909	+	151	NA	promoter-TSS (PHF23)	NA	-1115	PHF23								
M6_1_125_R1_peak_1828	chr5	65926290	65926671	+	149	NA	promoter-TSS (ERBB2IP)	NA	-119	ERBB2IP								
M6_1_125_R1_peak_1552	chr22	46035854	46036237	+	149	NA	Intergenic	NA	8823	LINC00899								
M6_1_125_R1_peak_969	chr17	63741766	63742059	+	149	NA	promoter-TSS (STRADA)	NA	-67	STRADA								
M6_1_125_R1_peak_156	chr1	160343147	160343412	+	149	NA	promoter-TSS (NCSTN)	NA	-72	NCSTN								
M6_1_125_R1_peak_852	chr16	72051916	72052113	+	149	NA	intron (TXNL4B, intron 3 of 3)	NA	-2552	HP								
M6_1_125_R1_peak_2186	chr8	119855919	119856152	+	149	NA	promoter-TSS (DSCC1)	NA	-105	DSCC1								
M6_1_125_R1_peak_1446	chr20	45415991	45416176	+	149	NA	promoter-TSS (PIGT)	NA	16	PIGT								
M6_1_125_R1_peak_837	chr16	57185979	57186170	+	149	NA	promoter-TSS (FAM192A)	NA	-237	RSPRY1								
M6_1_125_R1_peak_1929	chr6	20402863	20403112	+	149	NA	promoter-TSS (E2F3)	NA	-42090	E2F3								
M6_1_125_R1_peak_1542	chr22	38700934	38701209	+	149	NA	promoter-TSS (JOSD1)	NA	-39	JOSD1								
M6_1_125_R1_peak_491	chr12	50400711	50400936	+	149	NA	promoter-TSS (LARP4)	NA	14	LARP4								
M6_1_125_R1_peak_1253	chr2	43014642	43014889	+	149	NA	Intergenic	NA	24782	LOC102723854								
M6_1_125_R1_peak_2323	chrX	71366110	71366353	+	149	NA	promoter-TSS (TAF1)	NA	-1322	TAF1								
M6_1_125_R1_peak_758	chr15	90189027	90189205	+	149	NA	intron (SEMA4B, intron 1 of 14)	NA	4363	SEMA4B								
M6_1_125_R1_peak_1569	chr3	9792937	9793211	+	149	NA	promoter-TSS (TADA3)	NA	-63	TADA3								
M6_1_125_R1_peak_2306	chrX	11111184	11111374	+	149	NA	promoter-TSS (MID1-2)	NA	-7	HCCS								
M6_1_125_R1_peak_2002	chr6	125301614	125301938	+	149	NA	promoter-TSS (LOC102723327)	NA	55	LOC102723327								
M6_1_125_R1_peak_2252	chr9	99820024	99820311	+	149	NA	promoter-TSS (RP11-554F20.1)	NA	-278	RP11-554F20.1								
M6_1_125_R1_peak_767	chr15	94845010	94845230	+	149	NA	Intergenic	NA	-10243	LOC440311								
M6_1_125_R1_peak_2317	chrX	52920794	52921099	+	149	NA	Intergenic	NA	22981	FAM156B								
M6_1_125_R1_peak_544	chr12	104478438	104478674	+	149	NA	intron (CHST11, intron 1 of 2)	NA	21642	CHST11								
M6_1_125_R1_peak_809	chr16	20904563	20904786	+	149	NA	intron (LYRM1, intron 2 of 4)	NA	3921	LYRM1								
M6_1_125_R1_peak_1604	chr3	50242897	50243093	+	148	NA	intron (GNAI2, intron 1 of 7)	NA	-3899	GNAI2								
M6_1_125_R1_peak_1562	chr3	4741530	4741731	+	147	NA	intron (ITPR1, intron 41 of 58)	NA	9960	EGOT								
M6_1_125_R1_peak_254	chr10	43455443	43455779	+	147	NA	intron (ZNF487, intron 1 of 3)	NA	18485	ZNF487								
M6_1_125_R1_peak_1555	chr22	46335552	46335795	+	146	NA	promoter-TSS (TRMU)	NA	272	TRMU								
M6_1_125_R1_peak_1797	chr5	544069	544331	+	146	NA	Intergenic	NA	-8318	MIR4456								
M6_1_125_R1_peak_34	chr1	26541826	26542173	+	146	NA	intron (RPS6KA1, intron 2 of 21)	NA	11254	RPS6KA1								
M6_1_125_R1_peak_1912	chr6	2542914	2543121	+	145	NA	Intergenic	NA	92047	C6orf195								
M6_1_125_R1_peak_1068	chr19	10119844	10120026	+	144	NA	promoter-TSS (EIF3G)	NA	-12	EIF3G								
M6_1_125_R1_peak_60	chr1	37554252	37554439	+	144	NA	promoter-TSS (SNIP1)	NA	-1	SNIP1								
M6_1_125_R1_peak_2158	chr8	41544903	41545089	+	144	NA	TTS (GINS4)	NA	15790	GINS4								
M6_1_125_R1_peak_1683	chr3	182246986	182247204	+	144	NA	Intergenic	NA	239267	FLJ46066								
M6_1_125_R1_peak_1201	chr19	54208089	54208411	+	144	NA	TTS (RPS9)	NA	7392	RPS9								
M6_1_125_R1_peak_1298	chr2	101308824	101309125	+	144	NA	promoter-TSS (RNF149)	NA	-258	RNF149								
M6_1_125_R1_peak_836	chr16	55752852	55753096	+	144	NA	Intergenic	NA	-7625	CES1P1								
M6_1_125_R1_peak_2122	chr7	139767633	139767833	+	144	NA	intron (HIPK2, intron 1 of 14)	NA	10161	HIPK2								
M6_1_125_R1_peak_1988	chr6	87155231	87155547	+	144	NA	promoter-TSS (ZNF292)	NA	-162	ZNF292								
M6_1_125_R1_peak_1007	chr18	12948165	12948410	+	144	NA	intron (SEH1L, intron 1 of 8)	NA	299	SEH1L								
M6_1_125_R1_peak_1610	chr3	52052853	52053093	+	144	NA	intron (DUSP7, intron 2 of 2)	NA	3472	DUSP7								
M6_1_125_R1_peak_927	chr17	35346412	35346652	+	142	NA	Intergenic	NA	27169	SLFN11								
M6_1_125_R1_peak_1990	chr6	88963532	88963812	+	141	NA	promoter-TSS (RNGTT)	NA	-44	RNGTT								
M6_1_125_R1_peak_777	chr16	2155567	2155793	+	141	NA	promoter-TSS (TRAF7)	NA	-118	TRAF7								
M6_1_125_R1_peak_1485	chr21	35475793	35476003	+	141	NA	intron (LOC100506403, intron 1 of 2)	NA	104866	LOC100506403								
M6_1_125_R1_peak_2215	chr9	19380211	19380418	+	141	NA	promoter-TSS (RPS6)	NA	-77	RPS6								
M6_1_125_R1_peak_840	chr16	66516744	66517138	+	141	NA	intron (TK2, intron 6 of 7)	NA	33350	TK2								
M6_1_125_R1_peak_798	chr16	9078992	9079404	+	141	NA	Intergenic	NA	-12482	C16orf72								
M6_1_125_R1_peak_373	chr11	65422141	65422413	+	141	NA	promoter-TSS (NEAT1)	NA	-521	NEAT1								
M6_1_125_R1_peak_2119	chr7	137898814	137899399	+	141	NA	intron (CREB3L2, intron 8 of 11)	NA	-52245	DGKI								
M6_1_125_R1_peak_2152	chr8	30133940	30134149	+	141	NA	intron (MBOAT4, intron 2 of 2)	NA	10640	MBOAT4								
M6_1_125_R1_peak_1041	chr19	1876057	1876308	+	141	NA	TTS (ABHD17A)	NA	9337	ABHD17A								
M6_1_125_R1_peak_1075	chr19	11384346	11385047	+	141	NA	promoter-TSS (EPOR)	NA	-354	EPOR								
M6_1_125_R1_peak_53	chr1	32650521	32650704	+	141	NA	promoter-TSS (RBBP4)	NA	388	ZBTB8OS								
M6_1_125_R1_peak_479	chr12	47207397	47207745	+	141	NA	TTS (PCED1B-AS1)	NA	8872	PCED1B-AS1								
M6_1_125_R1_peak_561	chr12	120437989	120438221	+	141	NA	promoter-TSS (COX6A1)	NA	15	COX6A1								
M6_1_125_R1_peak_1595	chr3	48440125	48440307	+	141	NA	promoter-TSS (CCDC51)	NA	-60	TMA7								
M6_1_125_R1_peak_430	chr11	124953938	124954172	+	141	NA	promoter-TSS (CCDC15)	NA	-66	CCDC15								
M6_1_125_R1_peak_776	chr16	2009772	2009979	+	141	NA	promoter-TSS (ZNF598)	NA	-54	ZNF598								
M6_1_125_R1_peak_1809	chr5	34915534	34915821	+	141	NA	promoter-TSS (RAD1)	NA	-2	RAD1								
M6_1_125_R1_peak_1400	chr20	438734	438945	+	140	NA	exon (TBC1D20, exon 8 of 8)	NA	23696	TBC1D20								
M6_1_125_R1_peak_1845	chr5	88827182	88827443	+	140	NA	intron (MEF2C, intron 2 of 10)	NA	-61996	MEF2C-AS1								
M6_1_125_R1_peak_749	chr15	82540308	82540668	+	140	NA	promoter-TSS (RPS17)	NA	-31	RPS17								
M6_1_125_R1_peak_366	chr11	64742289	64742591	+	140	NA	intron (RASGRP2, intron 3 of 17)	NA	2009	RASGRP2								
M6_1_125_R1_peak_788	chr16	3305259	3305840	+	140	NA	promoter-TSS (TIGD7)	NA	-110	TIGD7								
M6_1_125_R1_peak_353	chr11	61792514	61792706	+	140	NA	promoter-TSS (MIR611)	NA	3	TMEM258								
M6_1_125_R1_peak_1057	chr19	4639058	4639348	+	139	NA	promoter-TSS (TNFAIP8L1)	NA	-1634	TNFAIP8L1								
M6_1_125_R1_peak_28	chr1	24695525	24695717	+	139	NA	Intergenic	NA	-49648	CLIC4								
M6_1_125_R1_peak_2269	chr9	127785851	127786085	+	139	NA	promoter-TSS (MIR2861)	NA	-3	MIR2861								
M6_1_125_R1_peak_421	chr11	118241130	118241330	+	138	NA	promoter-TSS (MPZL3)	NA	11138	MPZL3								
M6_1_125_R1_peak_1933	chr6	24951970	24952202	+	137	NA	intron (FAM65B, intron 1 of 13)	NA	-16034	FAM65B								
M6_1_125_R1_peak_435	chr12	642718	643005	+	137	NA	intron (NINJ2, intron 1 of 3)	NA	-1371	NINJ2								
M6_1_125_R1_peak_184	chr1	201516599	201516994	+	137	NA	Intergenic	NA	-3108	RPS10P7								
M6_1_125_R1_peak_324	chr11	17077641	17077879	+	137	NA	promoter-TSS (RPS13)	NA	-87	RPS13								
M6_1_125_R1_peak_1769	chr4	102827770	102828235	+	137	NA	promoter-TSS (UBE2D3)	NA	-54	UBE2D3								
M6_1_125_R1_peak_1314	chr2	113756572	113756944	+	137	NA	promoter-TSS (SLC35F5)	NA	-65	SLC35F5								
M6_1_125_R1_peak_1789	chr4	184537502	184537689	+	136	NA	Intergenic	NA	62793	LOC102723779								
M6_1_125_R1_peak_1169	chr19	45424446	45424672	+	136	NA	promoter-TSS (ERCC1)	NA	-997	ERCC1								
M6_1_125_R1_peak_347	chr11	60906524	60906721	+	136	NA	promoter-TSS (PRPF19)	NA	-33	PRPF19								
M6_1_125_R1_peak_849	chr16	69330575	69330778	+	136	NA	promoter-TSS (PDF)	NA	-81	PDF								
M6_1_125_R1_peak_288	chr10	102152083	102152403	+	136	NA	promoter-TSS (NOLC1)	NA	41	NOLC1								
M6_1_125_R1_peak_1879	chr5	147805048	147805412	+	136	NA	Intergenic	NA	-22382	JAKMIP2								
M6_1_125_R1_peak_1509	chr22	18114011	18114235	+	136	NA	intron (TUBA8, intron 1 of 4)	NA	3436	TUBA8								
M6_1_125_R1_peak_1451	chr20	49188359	49188586	+	136	NA	promoter-TSS (STAU1)	NA	-138	STAU1								
M6_1_125_R1_peak_2056	chr7	6635079	6635319	+	136	NA	Intergenic	NA	-2525	ZNF316								
M6_1_125_R1_peak_952	chr17	49739551	49739835	+	136	NA	intron (FAM117A, intron 1 of 7)	NA	24463	FAM117A								
M6_1_125_R1_peak_990	chr17	77342410	77342637	+	136	NA	intron (SEPT9, intron 1 of 10)	NA	54531	MIR4316								
M6_1_125_R1_peak_1806	chr5	17282942	17283150	+	136	NA	Intergenic	NA	-65624	AC091878.1								
M6_1_125_R1_peak_1272	chr2	65227565	65227982	+	136	NA	promoter-TSS (ACTR2)	NA	78	ACTR2								
M6_1_125_R1_peak_1703	chr3	195442310	195442566	+	136	NA	intron (ACAP2, intron 1 of 23)	NA	650	ACAP2								
M6_1_125_R1_peak_1052	chr19	3435160	3435372	+	136	NA	intron (NFIC, intron 6 of 9)	NA	45276	C19orf77								
M6_1_125_R1_peak_578	chr12	132986281	132986448	+	136	NA	promoter-TSS (ZNF26)	NA	-1	ZNF26								
M6_1_125_R1_peak_1259	chr2	53786835	53787108	+	136	NA	promoter-TSS (ASB3)	NA	38	ASB3								
M6_1_125_R1_peak_1434	chr20	35664851	35665092	+	135	NA	promoter-TSS (CPNE1)	NA	-15	CPNE1								
M6_1_125_R1_peak_12	chr1	3796453	3796650	+	134	NA	promoter-TSS (LRRC47)	NA	-47	LRRC47								
M6_1_125_R1_peak_1337	chr2	157876254	157876651	+	134	NA	promoter-TSS (ACVR1)	NA	-590	ACVR1								
M6_1_125_R1_peak_432	chr11	128693859	128694124	+	133	NA	promoter-TSS (FLI1)	NA	75	FLI1								
M6_1_125_R1_peak_167	chr1	163321698	163322007	+	133	NA	promoter-TSS (NUF2)	NA	-81	NUF2								
M6_1_125_R1_peak_1030	chr18	77055082	77055430	+	132	NA	intron (MBP, intron 3 of 8)	NA	77562	MBP								
M6_1_125_R1_peak_1617	chr3	81761050	81761305	+	132	NA	intron (GBE1, intron 1 of 15)	NA	622	GBE1								
M6_1_125_R1_peak_1092	chr19	14614174	14614403	+	132	NA	Intergenic	NA	31204	CLEC17A								
M6_1_125_R1_peak_99	chr1	85259627	85259811	+	132	NA	promoter-TSS (C1orf52)	NA	-47	C1orf52								
M6_1_125_R1_peak_537	chr12	98440144	98440384	+	132	NA	Intergenic	NA	16881	SLC9A7P1								
M6_1_125_R1_peak_403	chr11	83054084	83054256	+	132	NA	intron (RAB30, intron 1 of 5)	NA	-12572	SNORA70E								
M6_1_125_R1_peak_128	chr1	150579369	150579865	+	132	NA	exon (MCL1, exon 1 of 2)	NA	121	MCL1								
M6_1_125_R1_peak_112	chr1	111203956	111204138	+	132	NA	intron (DENND2D, intron 1 of 11)	NA	491	DENND2D								
M6_1_125_R1_peak_413	chr11	102346851	102347511	+	132	NA	promoter-TSS (BIRC2)	NA	-1	BIRC2								
M6_1_125_R1_peak_2020	chr6	146876549	146876892	+	132	NA	intron (STXBP5-AS1, intron 7 of 10)	NA	-72896	KATNBL1P6								
M6_1_125_R1_peak_971	chr17	63842694	63843222	+	132	NA	promoter-TSS (SMARCD2)	NA	33	SMARCD2								
M6_1_125_R1_peak_98	chr1	84479194	84479452	+	132	NA	promoter-TSS (RPF1)	NA	86	RPF1								
M6_1_125_R1_peak_519	chr12	66130672	66130842	+	132	NA	promoter-TSS (LLPH)	NA	-4	LLPH								
M6_1_125_R1_peak_225	chr10	12043142	12043467	+	132	NA	promoter-TSS (UPF2)	NA	-463	UPF2								
M6_1_125_R1_peak_1484	chr21	34908380	34908735	+	132	NA	intron (RUNX1, intron 2 of 8)	NA	-19867	RUNX1								
M6_1_125_R1_peak_932	chr17	38853706	38853921	+	132	NA	promoter-TSS (SNORA21)	NA	-13	RPL23								
M6_1_125_R1_peak_579	chr13	19586987	19587188	+	132	NA	Intergenic	NA	-25513	TPTE2								
M6_1_125_R1_peak_2290	chr9	136363706	136363902	+	132	NA	promoter-TSS (DNLZ)	NA	7	DNLZ								
M6_1_125_R1_peak_2218	chr9	34123802	34124140	+	131	NA	intron (DCAF12, intron 2 of 8)	NA	2802	DCAF12								
M6_1_125_R1_peak_41	chr1	27885705	27885891	+	131	NA	intron (THEMIS2, intron 5 of 5)	NA	13255	THEMIS2								
M6_1_125_R1_peak_1442	chr20	38435320	38435567	+	131	NA	promoter-TSS (SNHG17)	NA	-124	SNHG17								
M6_1_125_R1_peak_1911	chr6	834245	834539	+	131	NA	Intergenic	NA	-34047	LOC101927691								
M6_1_125_R1_peak_1816	chr5	41903926	41904416	+	131	NA	promoter-TSS (C5orf51)	NA	-1291	C5orf51								
M6_1_125_R1_peak_1648	chr3	129399372	129399878	+	131	NA	promoter-TSS (RPL32P3)	NA	-186	RPL32P3								
M6_1_125_R1_peak_664	chr14	77457542	77458117	+	131	NA	promoter-TSS (VIPAS39)	NA	-189	VIPAS39								
M6_1_125_R1_peak_2143	chr8	22704850	22705324	+	131	NA	Intergenic	NA	-12792	EGR3								
M6_1_125_R1_peak_1975	chr6	42979179	42979364	+	131	NA	promoter-TSS (PEX6)	NA	-28	PEX6								
M6_1_125_R1_peak_985	chr17	75855392	75855783	+	131	NA	promoter-TSS (WBP2)	NA	-167	WBP2								
M6_1_125_R1_peak_1286	chr2	86036328	86036715	+	131	NA	intron (POLR1A, intron 27 of 33)	NA	-12653	LOC90784								
M6_1_125_R1_peak_2063	chr7	32495343	32495604	+	131	NA	promoter-TSS (AVL9)	NA	-16	AVL9								
M6_1_125_R1_peak_494	chr12	51369005	51369237	+	131	NA	intron (GALNT6, intron 4 of 11)	NA	22295	GALNT6								
M6_1_125_R1_peak_279	chr10	96089933	96090395	+	131	NA	promoter-TSS (ENTPD1-AS1)	NA	71	ENTPD1-AS1								
M6_1_125_R1_peak_661	chr14	76956609	76956956	+	130	NA	Intergenic	NA	71917	IRF2BPL								
M6_1_125_R1_peak_1221	chr19	58554927	58555146	+	130	NA	promoter-TSS (CHMP2A)	NA	-33	CHMP2A								
M6_1_125_R1_peak_1158	chr19	42242640	42243289	+	130	NA	promoter-TSS (GSK3A)	NA	-380	GSK3A								
M6_1_125_R1_peak_1926	chr6	14865843	14866032	+	129	NA	Intergenic	NA	204484	LOC102724463								
M6_1_125_R1_peak_709	chr15	50765569	50765807	+	128	NA	promoter-TSS (SPPL2A)	NA	25	SPPL2A								
M6_1_125_R1_peak_957	chr17	51153321	51153575	+	128	NA	promoter-TSS (NME1)	NA	-88	NME1-NME2								
M6_1_125_R1_peak_1146	chr19	39435957	39436237	+	128	NA	promoter-TSS (RPS16)	NA	-119	RPS16								
M6_1_125_R1_peak_398	chr11	75399368	75399583	+	127	NA	promoter-TSS (RPS3)	NA	-16	RPS3								
M6_1_125_R1_peak_1179	chr19	48322014	48322227	+	126	NA	promoter-TSS (CCDC114)	NA	-1713	CCDC114								
M6_1_125_R1_peak_19	chr1	16440577	16440812	+	126	NA	promoter-TSS (NECAP2)	NA	22	NECAP2								
M6_1_125_R1_peak_2160	chr8	42412862	42413069	+	126	NA	Intergenic	NA	21204	VDAC3								
M6_1_125_R1_peak_1973	chr6	41939516	41939811	+	126	NA	intron (CCND3, intron 1 of 3)	NA	18436	BYSL								
M6_1_125_R1_peak_535	chr12	93441930	93442163	+	126	NA	exon (UBE2N, exon 1 of 4)	NA	204	UBE2N								
M6_1_125_R1_peak_1466	chr20	62182888	62183137	+	125	NA	promoter-TSS (MTG2)	NA	-5778	MTG2								
M6_1_125_R1_peak_1556	chr22	46762504	46762697	+	125	NA	promoter-TSS (TBC1D22A)	NA	-17	TBC1D22A								
M6_1_125_R1_peak_1788	chr4	184474502	184474933	+	124	NA	promoter-TSS (IRF2)	NA	-85	LOC102723779								
M6_1_125_R1_peak_948	chr17	46922927	46923342	+	124	NA	promoter-TSS (GOSR2)	NA	8	GOSR2								
M6_1_125_R1_peak_1229	chr2	8543764	8543944	+	124	NA	Intergenic	NA	39938	AC011747.4								
M6_1_125_R1_peak_2001	chr6	110981934	110982140	+	124	NA	promoter-TSS (RPF2)	NA	20	RPF2								
M6_1_125_R1_peak_1482	chr21	32727908	32728184	+	124	NA	promoter-TSS (SYNJ1)	NA	-68	PAXBP1-AS1								
M6_1_125_R1_peak_86	chr1	53196667	53196848	+	124	NA	promoter-TSS (CPT2)	NA	-4	CPT2								
M6_1_125_R1_peak_1183	chr19	49511415	49511775	+	124	NA	promoter-TSS (FCGRT)	NA	-1042	FCGRT								
M6_1_125_R1_peak_1724	chr4	13615263	13615467	+	124	NA	exon (BOD1L1, exon 3 of 27)	NA	12345	BOD1L1								
M6_1_125_R1_peak_984	chr17	75779169	75779676	+	123	NA	intron (H3F3B, intron 1 of 3)	NA	357	H3F3B								
