PeakID (cmd=annotatePeaks.pl D0_1_7_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D0_1_7_R1_peak_11360	chr4	5884104	5896154	+	1201	NA	promoter-TSS (CRMP1)	NA	-1513	CRMP1								
D0_1_7_R1_peak_9208	chr2	229711696	229716198	+	1200	NA	intron (DNER, intron 1 of 11)	NA	619	DNER								
D0_1_7_R1_peak_14485	chr8	11344667	11351033	+	1198	NA	intron (TDH, intron 1 of 8)	NA	8213	TDH								
D0_1_7_R1_peak_6519	chr17	39735939	39741955	+	1198	NA	intron (GRB7, intron 1 of 14)	NA	1038	GRB7								
D0_1_7_R1_peak_8125	chr19	49359715	49364095	+	1196	NA	promoter-TSS (TEAD2)	NA	-1306	DKKL1								
D0_1_7_R1_peak_6892	chr17	74933090	74939426	+	1196	NA	intron (OTOP3, intron 1 of 6)	NA	456	OTOP3								
D0_1_7_R1_peak_8378	chr2	14630564	14637617	+	1195	NA	exon (FAM84A, exon 2 of 2)	NA	1404	FAM84A								
D0_1_7_R1_peak_5598	chr16	1149366	1160564	+	1194	NA	intron (CACNA1H, intron 2 of 25)	NA	1553	CACNA1H								
D0_1_7_R1_peak_1907	chr10	75394742	75399101	+	1191	NA	TTS (ZNF503)	NA	4834	ZNF503								
D0_1_7_R1_peak_6228	chr17	4639947	4644365	+	1189	NA	promoter-TSS (ALOX15)	NA	-491	ALOX15								
D0_1_7_R1_peak_14836	chr8	76671499	76685386	+	1189	NA	intron (ZFHX4-AS1, intron 1 of 3)	NA	-2838	ZFHX4								
D0_1_7_R1_peak_9063	chr2	205681139	205688627	+	1187	NA	intron (NRP2, intron 1 of 8)	NA	2419	NRP2								
D0_1_7_R1_peak_2928	chr11	60922932	60928467	+	1187	NA	intron (TMEM132A, intron 1 of 10)	NA	1258	TMEM132A								
D0_1_7_R1_peak_5336	chr15	79430304	79435156	+	1185	NA	intron (KIAA1024, intron 1 of 3)	NA	-23389	KIAA1024								
D0_1_7_R1_peak_14426	chr8	542159	547452	+	1185	NA	promoter-TSS (TDRP)	NA	40	TDRP								
D0_1_7_R1_peak_13267	chr6	93415315	93421285	+	1185	NA	intron (EPHA7, intron 1 of 2)	NA	1284	EPHA7								
D0_1_7_R1_peak_9774	chr20	54170257	54175879	+	1185	NA	exon (CYP24A1, exon 2 of 12)	NA	909	CYP24A1								
D0_1_7_R1_peak_15233	chr9	34583031	34594107	+	1185	NA	intron (CNTFR, intron 1 of 9)	NA	1155	CNTFR								
D0_1_7_R1_peak_13716	chr7	2686763	2690870	+	1183	NA	intron (AMZ1, intron 1 of 5)	NA	614	AMZ1								
D0_1_7_R1_peak_12285	chr5	133609227	133614494	+	1179	NA	intron (FSTL4, intron 1 of 15)	NA	672	FSTL4								
D0_1_7_R1_peak_12639	chr5	176627133	176633096	+	1179	NA	promoter-TSS (MIR4281)	NA	442	SNCB								
D0_1_7_R1_peak_15613	chr9	129662391	129668839	+	1176	NA	promoter-TSS (PRRX2)	NA	-26	PRRX2								
D0_1_7_R1_peak_13303	chr6	104951145	104959032	+	1175	NA	intron (LIN28B, intron 1 of 3)	NA	-1960	LIN28B								
D0_1_7_R1_peak_2644	chr11	6257218	6261402	+	1175	NA	promoter-TSS (CCKBR)	NA	-301	CCKBR								
D0_1_7_R1_peak_14758	chr8	55099571	55103732	+	1174	NA	promoter-TSS (XKR4)	NA	-806	XKR4								
D0_1_7_R1_peak_14421	chr7	159140193	159146806	+	1170	NA	intron (VIPR2, intron 1 of 11)	NA	960	VIPR2								
D0_1_7_R1_peak_6729	chr17	49906445	49913163	+	1170	NA	Intergenic	NA	-59394	DLX4								
D0_1_7_R1_peak_15925	chrX	25001335	25024019	+	1170	NA	intron (ARX, intron 2 of 4)	NA	3271	ARX								
D0_1_7_R1_peak_8985	chr2	170816690	170824917	+	1168	NA	intron (GAD1, intron 2 of 16)	NA	4113	GAD1								
D0_1_7_R1_peak_3112	chr11	70658525	70664873	+	1166	NA	exon (SHANK2, exon 1 of 11)	NA	30605	SHANK2-AS1								
D0_1_7_R1_peak_4358	chr13	57628222	57636166	+	1163	NA	exon (PCDH17, exon 2 of 5)	NA	539	PCDH17								
D0_1_7_R1_peak_284	chr1	13580927	13586472	+	1163	NA	promoter-TSS (PDPN)	NA	-1773	PDPN								
D0_1_7_R1_peak_12730	chr5	180645426	180652877	+	1163	NA	intron (FLT4, intron 1 of 29)	NA	473	FLT4								
D0_1_7_R1_peak_8317	chr2	42926	49283	+	1162	NA	exon (FAM110C, exon 1 of 2)	NA	495	FAM110C								
D0_1_7_R1_peak_8629	chr2	86787723	86792558	+	1161	NA	intron (CD8A, intron 5 of 8)	NA	18256	CD8A								
D0_1_7_R1_peak_292	chr1	14596636	14602889	+	1160	NA	intron (KAZN, intron 3 of 16)	NA	-346157	KAZN								
D0_1_7_R1_peak_337	chr1	17537022	17543380	+	1160	NA	intron (ARHGEF10L, intron 1 of 27)	NA	366	ARHGEF10L								
D0_1_7_R1_peak_1071	chr1	114150899	114157132	+	1159	NA	promoter-TSS (SYT6)	NA	-165	SYT6								
D0_1_7_R1_peak_3813	chr12	54170098	54175751	+	1158	NA	Intergenic	NA	16070	SMUG1								
D0_1_7_R1_peak_4399	chr13	99892679	99899125	+	1156	NA	intron (CLYBL, intron 8 of 9)	NA	61245	LOC101927437								
D0_1_7_R1_peak_10630	chr3	195202	199507	+	1155	NA	promoter-TSS (CHL1)	NA	-289	CHL1								
D0_1_7_R1_peak_885	chr1	53735241	53740077	+	1155	NA	intron (GLIS1, intron 1 of 9)	NA	416	GLIS1								
D0_1_7_R1_peak_11552	chr4	46388121	46391948	+	1155	NA	promoter-TSS (GABRA2)	NA	5	GABRA2								
D0_1_7_R1_peak_11471	chr4	8589137	8594674	+	1155	NA	promoter-TSS (CPZ)	NA	-755	CPZ								
D0_1_7_R1_peak_4768	chr14	90059165	90064777	+	1155	NA	TTS (LOC101927029)	NA	206	KCNK13								
D0_1_7_R1_peak_901	chr1	57419655	57426651	+	1155	NA	intron (DAB1, intron 3 of 16)	NA	-437390	DAB1-AS1								
D0_1_7_R1_peak_14602	chr8	23723279	23730204	+	1150	NA	intron (LOC101929258, intron 1 of 4)	NA	218	LOC101929258								
D0_1_7_R1_peak_10444	chr22	39555154	39561861	+	1148	NA	Intergenic	NA	-25652	RPS19BP1								
D0_1_7_R1_peak_2756	chr11	17716616	17724382	+	1146	NA	intron (MYOD1, intron 1 of 2)	NA	936	MYOD1								
D0_1_7_R1_peak_11212	chr4	995826	1006019	+	1145	NA	exon (IDUA, exon 4 of 14)	NA	-6724	SLC26A1								
D0_1_7_R1_peak_15111	chr8	144683371	144686320	+	1145	NA	Intergenic	NA	-21116	LOC100996662								
D0_1_7_R1_peak_11341	chr4	4383478	4390575	+	1145	NA	promoter-TSS (NSG1)	NA	63	NSG1								
D0_1_7_R1_peak_2804	chr11	27717386	27723791	+	1144	NA	promoter-TSS (BDNF)	NA	191	BDNF								
D0_1_7_R1_peak_1439	chr1	204071738	204077650	+	1144	NA	intron (SOX13, intron 1 of 13)	NA	1585	SOX13								
D0_1_7_R1_peak_1603	chr1	230421975	230427916	+	1144	NA	intron (PGBD5, intron 1 of 6)	NA	983	PGBD5								
D0_1_7_R1_peak_5384	chr15	88602160	88607389	+	1142	NA	promoter-TSS (RP11-97O12.2)	NA	-171	RP11-97O12.2								
D0_1_7_R1_peak_10728	chr3	32815122	32820757	+	1140	NA	promoter-TSS (YPLR6490)	NA	-79	TRIM71								
D0_1_7_R1_peak_5432	chr15	92391419	92396728	+	1139	NA	exon (ST8SIA2, exon 1 of 6)	NA	163	ST8SIA2								
D0_1_7_R1_peak_3249	chr11	112959613	112964692	+	1139	NA	intron (NCAM1, intron 1 of 19)	NA	905	NCAM1								
D0_1_7_R1_peak_167	chr1	6205120	6210026	+	1138	NA	intron (RNF207, intron 3 of 17)	NA	1563	RNF207								
D0_1_7_R1_peak_5135	chr15	51091940	51097609	+	1137	NA	promoter-TSS (TNFAIP8L3)	NA	10502	TNFAIP8L3								
D0_1_7_R1_peak_13494	chr6	157234604	157238781	+	1136	NA	Intergenic	NA	79424	LOC101928946								
D0_1_7_R1_peak_5185	chr15	63039861	63045900	+	1135	NA	exon (TPM1, exon 1 of 9)	NA	-5571	TPM1								
D0_1_7_R1_peak_11640	chr4	94755739	94760460	+	1135	NA	promoter-TSS (RP11-168E14.1)	NA	-121	RP11-168E14.1								
D0_1_7_R1_peak_5617	chr16	1330582	1337236	+	1133	NA	promoter-TSS (BAIAP3)	NA	304	BAIAP3								
D0_1_7_R1_peak_9247	chr2	232499080	232507148	+	1131	NA	Intergenic	NA	-15292	ECEL1								
D0_1_7_R1_peak_7349	chr18	72865092	72871250	+	1130	NA	promoter-TSS (LOC100505797)	NA	359	LOC100505797								
D0_1_7_R1_peak_14342	chr7	155530202	155536783	+	1129	NA	intron (CNPY1, intron 1 of 3)	NA	352	CNPY1								
D0_1_7_R1_peak_6821	chr17	65556463	65562967	+	1128	NA	intron (AXIN2, intron 1 of 9)	NA	1112	LOC102724272								
D0_1_7_R1_peak_7870	chr19	38208310	38214218	+	1128	NA	exon (DPF1, exon 12 of 12)	NA	12986	DPF1								
D0_1_7_R1_peak_8621	chr2	85751102	85756853	+	1126	NA	promoter-TSS (ATOH8)	NA	83	ATOH8								
D0_1_7_R1_peak_9231	chr2	232415843	232423173	+	1125	NA	Intergenic	NA	12666	ALPPL2								
D0_1_7_R1_peak_3516	chr12	3198285	3203312	+	1124	NA	exon (TSPAN9, exon 1 of 2)	NA	438	TSPAN9								
D0_1_7_R1_peak_14655	chr8	32546476	32549469	+	1124	NA	promoter-TSS (NRG1)	NA	-238	NRG1								
D0_1_7_R1_peak_9875	chr20	59601840	59608001	+	1124	NA	exon (PHACTR3, exon 1 of 13)	NA	23369	LOC100506384								
D0_1_7_R1_peak_14873	chr8	96491696	96497443	+	1124	NA	intron (SDC2, intron 1 of 4)	NA	-91825	SDC2								
D0_1_7_R1_peak_2602	chr11	1566378	1575709	+	1124	NA	intron (DUSP8, intron 1 of 6)	NA	877	DUSP8								
D0_1_7_R1_peak_6773	chr17	52155787	52160803	+	1124	NA	exon (CA10, exon 1 of 9)	NA	1722	CA10								
D0_1_7_R1_peak_1888	chr10	70438475	70444097	+	1123	NA	intron (NODAL, intron 1 of 2)	NA	423	NODAL								
D0_1_7_R1_peak_15210	chr9	29210898	29216811	+	1121	NA	promoter-TSS (LINGO2)	NA	-324899	MIR873								
D0_1_7_R1_peak_13090	chr6	37693332	37700088	+	1121	NA	intron (MDGA1, intron 1 of 8)	NA	1280	MDGA1								
D0_1_7_R1_peak_6791	chr17	60146735	60153052	+	1120	NA	promoter-TSS (CA4)	NA	-48	CA4								
D0_1_7_R1_peak_4609	chr14	38206662	38212902	+	1119	NA	exon (SSTR1, exon 3 of 3)	NA	1783	SSTR1								
D0_1_7_R1_peak_5495	chr15	101486562	101491853	+	1119	NA	intron (PCSK6, intron 1 of 21)	NA	777	PCSK6								
D0_1_7_R1_peak_3498	chr12	2050493	2056524	+	1119	NA	exon (CACNA1C, exon 1 of 47)	NA	258	CACNA1C								
D0_1_7_R1_peak_1906	chr10	72084930	72090300	+	1116	NA	intron (SPOCK2, intron 2 of 2)	NA	1417	SPOCK2								
D0_1_7_R1_peak_11893	chr5	691663	694519	+	1115	NA	promoter-TSS (TPPP)	NA	-225	TPPP								
D0_1_7_R1_peak_928	chr1	67831141	67835290	+	1113	NA	intron (GNG12-AS1, intron 1 of 9)	NA	257	GNG12								
D0_1_7_R1_peak_1707	chr10	23171279	23178948	+	1113	NA	Intergenic	NA	-17418	PTF1A								
D0_1_7_R1_peak_8098	chr19	48391745	48398803	+	1112	NA	intron (GRIN2D, intron 1 of 12)	NA	399	GRIN2D								
D0_1_7_R1_peak_5156	chr15	57374440	57378582	+	1109	NA	promoter-TSS (CGNL1)	NA	6	CGNL1								
D0_1_7_R1_peak_2385	chr10	127734084	127739646	+	1109	NA	promoter-TSS (FOXI2)	NA	-409	FOXI2								
D0_1_7_R1_peak_14650	chr8	31636939	31643156	+	1109	NA	exon (NRG1, exon 1 of 5)	NA	253092	LOC101929492								
D0_1_7_R1_peak_7821	chr19	33903206	33908865	+	1109	NA	Intergenic	NA	109189	KCTD15								
D0_1_7_R1_peak_6844	chr17	68598786	68603372	+	1107	NA	promoter-TSS (FAM20A)	NA	-125	FAM20A								
D0_1_7_R1_peak_4598	chr14	36644589	36651390	+	1106	NA	exon (LOC102723434, exon 2 of 3)	NA	384	LOC102723434								
D0_1_7_R1_peak_4662	chr14	60718938	60725787	+	1105	NA	intron (SIX4, intron 2 of 3)	NA	1772	SIX4								
D0_1_7_R1_peak_8888	chr2	130960755	130967196	+	1098	NA	promoter-TSS (ARHGEF4)	NA	-205	ARHGEF4								
D0_1_7_R1_peak_9302	chr2	236235136	236240868	+	1098	NA	intron (ASB18, intron 2 of 5)	NA	26343	ASB18								
D0_1_7_R1_peak_3652	chr12	49330708	49338759	+	1098	NA	intron (C1QL4, intron 1 of 1)	NA	2455	C1QL4								
D0_1_7_R1_peak_13475	chr6	150140657	150145251	+	1098	NA	promoter-TSS (PPP1R14C)	NA	-98	PPP1R14C								
D0_1_7_R1_peak_1627	chr1	237040454	237045611	+	1098	NA	intron (RYR2, intron 1 of 106)	NA	822	RYR2								
D0_1_7_R1_peak_11402	chr4	6467717	6474746	+	1096	NA	intron (PPP2R2C, intron 2 of 9)	NA	1096	PPP2R2C								
D0_1_7_R1_peak_1424	chr1	202706888	202712800	+	1096	NA	intron (SYT2, intron 1 of 8)	NA	-66391	SYT2								
D0_1_7_R1_peak_2658	chr11	8016375	8021700	+	1096	NA	promoter-TSS (TUB)	NA	-19596	TUB								
D0_1_7_R1_peak_5911	chr16	67161938	67169185	+	1095	NA	exon (HSF4, exon 4 of 15)	NA	2176	HSF4								
D0_1_7_R1_peak_4390	chr13	98141032	98145514	+	1095	NA	exon (FARP1, exon 1 of 27)	NA	175	FARP1								
D0_1_7_R1_peak_1664	chr10	1734963	1740635	+	1094	NA	promoter-TSS (ADARB2)	NA	-323	ADARB2								
D0_1_7_R1_peak_1713	chr10	23692627	23697445	+	1094	NA	exon (KIAA1217, exon 1 of 19)	NA	255767	OTUD1								
D0_1_7_R1_peak_2703	chr11	13007580	13012844	+	1094	NA	exon (RASSF10, exon 1 of 1)	NA	789	RASSF10								
D0_1_7_R1_peak_4379	chr13	94965466	94970401	+	1094	NA	Intergenic	NA	206992	LOC101927284								
D0_1_7_R1_peak_3299	chr11	118607503	118611518	+	1094	NA	promoter-TSS (PHLDB1)	NA	-872	PHLDB1								
D0_1_7_R1_peak_12186	chr5	80566751	80571294	+	1094	NA	exon (ANKRD34B, exon 2 of 5)	NA	1463	ANKRD34B								
D0_1_7_R1_peak_13323	chr6	107486274	107493915	+	1091	NA	promoter-TSS (SOBP)	NA	-28	SOBP								
D0_1_7_R1_peak_1744	chr10	33333756	33338361	+	1091	NA	Intergenic	NA	-1153	NRP1								
D0_1_7_R1_peak_3582	chr12	21939874	21943095	+	1086	NA	exon (ABCC9, exon 1 of 41)	NA	379	ABCC9								
D0_1_7_R1_peak_6126	chr16	88380374	88386448	+	1086	NA	Intergenic	NA	-44060	ZNF469								
D0_1_7_R1_peak_6876	chr17	74428820	74434555	+	1086	NA	promoter-TSS (GPRC5C)	NA	-2010	GPRC5C								
D0_1_7_R1_peak_5848	chr16	56188096	56195290	+	1085	NA	promoter-TSS (RP11-461O7.1)	NA	354	GNAO1								
D0_1_7_R1_peak_7330	chr18	59218037	59222856	+	1083	NA	intron (GRP, intron 1 of 2)	NA	272	GRP								
D0_1_7_R1_peak_4391	chr13	98749214	98753579	+	1082	NA	intron (SLC15A1, intron 1 of 22)	NA	1279	SLC15A1								
D0_1_7_R1_peak_4758	chr14	77268241	77273393	+	1080	NA	intron (NGB, intron 1 of 3)	NA	495	NGB								
D0_1_7_R1_peak_1903	chr10	71394979	71400818	+	1080	NA	intron (CDH23, intron 1 of 70)	NA	964	CDH23								
D0_1_7_R1_peak_2562	chr11	635491	641788	+	1080	NA	intron (DRD4, intron 1 of 3)	NA	1334	DRD4								
D0_1_7_R1_peak_4211	chr13	20229412	20234895	+	1079	NA	promoter-TSS (GJB6)	NA	-920	GJB6								
D0_1_7_R1_peak_12212	chr5	98767811	98771377	+	1079	NA	promoter-TSS (RGMB)	NA	299	RGMB								
D0_1_7_R1_peak_5198	chr15	65353688	65357594	+	1079	NA	intron (IGDCC3, intron 2 of 13)	NA	22399	IGDCC3								
D0_1_7_R1_peak_2415	chr10	131309927	131314580	+	1079	NA	promoter-TSS (TCERG1L)	NA	5	LOC101927461								
D0_1_7_R1_peak_9004	chr2	175002550	175007218	+	1079	NA	intron (CHN1, intron 1 of 11)	NA	369	CHN1								
D0_1_7_R1_peak_14556	chr8	20299980	20304609	+	1079	NA	intron (LZTS1, intron 1 of 3)	NA	26521	LZTS1-AS1								
D0_1_7_R1_peak_4053	chr12	116875007	116884095	+	1079	NA	intron (HRK, intron 1 of 4)	NA	1876	HRK								
D0_1_7_R1_peak_12600	chr5	174748821	174754848	+	1079	NA	promoter-TSS (MIR4634)	NA	91	MIR4634								
D0_1_7_R1_peak_10842	chr3	56465241	56470702	+	1078	NA	intron (ERC2, intron 1 of 19)	NA	386	ERC2								
D0_1_7_R1_peak_8099	chr19	48441136	48445115	+	1076	NA	exon (GRIN2D, exon 13 of 13)	NA	-2648	GRWD1								
D0_1_7_R1_peak_15317	chr9	74495885	74501769	+	1072	NA	intron (RORB, intron 1 of 9)	NA	1491	RORB								
D0_1_7_R1_peak_2177	chr10	101281465	101295829	+	1070	NA	Intergenic	NA	-25097	RP11-107I14.4								
D0_1_7_R1_peak_4628	chr14	53951350	53958320	+	1070	NA	promoter-TSS (BMP4)	NA	-283	BMP4								
D0_1_7_R1_peak_15445	chr9	98941304	98946593	+	1070	NA	exon (COL15A1, exon 1 of 42)	NA	235	COL15A1								
D0_1_7_R1_peak_6314	chr17	13598771	13603081	+	1070	NA	exon (HS3ST3A1, exon 1 of 2)	NA	1001	HS3ST3A1								
D0_1_7_R1_peak_14528	chr8	15234916	15239480	+	1070	NA	intron (SGCZ, intron 1 of 7)	NA	1085	SGCZ								
D0_1_7_R1_peak_7272	chr18	47258823	47266295	+	1068	NA	Intergenic	NA	-13376	SKOR2								
D0_1_7_R1_peak_8524	chr2	56183310	56187317	+	1068	NA	promoter-TSS (AC007743.1)	NA	457	AC007743.1								
D0_1_7_R1_peak_11707	chr4	140566648	140571610	+	1067	NA	promoter-TSS (UCP1)	NA	-324	UCP1								
D0_1_7_R1_peak_9197	chr2	222421584	222427393	+	1067	NA	promoter-TSS (SGPP2)	NA	-115	SGPP2								
D0_1_7_R1_peak_9338	chr2	240432646	240438559	+	1066	NA	promoter-TSS (GPC1)	NA	-96	GPC1								
D0_1_7_R1_peak_4367	chr13	78591972	78612154	+	1065	NA	exon (POU4F1, exon 2 of 2)	NA	1497	POU4F1								
D0_1_7_R1_peak_7347	chr18	72538616	72544949	+	1064	NA	intron (CBLN2, intron 4 of 5)	NA	10854	CBLN2								
D0_1_7_R1_peak_10987	chr3	126983166	126986788	+	1064	NA	Intergenic	NA	-3617	PLXNA1								
D0_1_7_R1_peak_10904	chr3	77037989	77042267	+	1064	NA	promoter-TSS (ROBO2)	NA	330470	LOC102724949								
D0_1_7_R1_peak_4612	chr14	41603798	41611501	+	1064	NA	promoter-TSS (LRFN5)	NA	88	LRFN5								
D0_1_7_R1_peak_320	chr1	16699119	16700544	+	1064	NA	intron (ESPNP, intron 7 of 10)	NA	20326	ESPNP								
D0_1_7_R1_peak_6390	chr17	33288301	33295187	+	1064	NA	exon (ASIC2, exon 1 of 10)	NA	242016	AA06								
D0_1_7_R1_peak_6295	chr17	8121543	8125705	+	1062	NA	intron (HES7, intron 1 of 3)	NA	468	HES7								
D0_1_7_R1_peak_12330	chr5	136190021	136196323	+	1060	NA	promoter-TSS (LOC389332)	NA	-9	LOC389332								
D0_1_7_R1_peak_1963	chr10	93991894	93996817	+	1060	NA	intron (PLCE1, intron 1 of 33)	NA	-32440	PIPSL								
D0_1_7_R1_peak_2636	chr11	2867328	2871884	+	1059	NA	promoter-TSS (KCNQ1DN)	NA	-427	KCNQ1DN								
D0_1_7_R1_peak_2225	chr10	110640811	110645928	+	1058	NA	Intergenic	NA	-1028	RBM20								
D0_1_7_R1_peak_8387	chr2	17877353	17881591	+	1058	NA	intron (KCNS3, intron 1 of 2)	NA	815	KCNS3								
D0_1_7_R1_peak_9653	chr20	43187853	43192305	+	1057	NA	promoter-TSS (PTPRT)	NA	221336	LOC101927138								
D0_1_7_R1_peak_5066	chr15	34488906	34497718	+	1056	NA	Intergenic	NA	35056	MIR1233-2								
D0_1_7_R1_peak_3655	chr12	49535870	49543587	+	1056	NA	intron (KCNH3, intron 1 of 13)	NA	676	KCNH3								
D0_1_7_R1_peak_7423	chr19	916648	921093	+	1056	NA	intron (KISS1R, intron 2 of 4)	NA	1528	KISS1R								
D0_1_7_R1_peak_7155	chr18	21239282	21245151	+	1055	NA	promoter-TSS (LOC101927496)	NA	-26	GREB1L								
D0_1_7_R1_peak_12033	chr5	31191598	31196600	+	1055	NA	intron (CDH6, intron 1 of 11)	NA	444	CDH6								
D0_1_7_R1_peak_10954	chr3	125210220	125213855	+	1055	NA	promoter-TSS (SLC12A8)	NA	728	SLC12A8								
D0_1_7_R1_peak_9272	chr2	235491282	235497468	+	1055	NA	promoter-TSS (AGAP1)	NA	-284	AGAP1								
D0_1_7_R1_peak_5641	chr16	2193236	2200253	+	1054	NA	promoter-TSS (CASKIN1)	NA	-280	CASKIN1								
D0_1_7_R1_peak_11504	chr4	24468574	24473849	+	1052	NA	Intergenic	NA	49064	MIR573								
D0_1_7_R1_peak_12942	chr6	28764181	28780464	+	1049	NA	Intergenic	NA	7935	TRNAF4								
D0_1_7_R1_peak_16079	chrX	140500198	140512256	+	1049	NA	Intergenic	NA	-1167	SOX3								
D0_1_7_R1_peak_15032	chr8	143156492	143162607	+	1049	NA	intron (LY6H, intron 2 of 3)	NA	789	LY6H								
D0_1_7_R1_peak_13320	chr6	106971729	106977023	+	1048	NA	intron (CD24, intron 1 of 1)	NA	1078	CD24								
D0_1_7_R1_peak_13306	chr6	105177448	105181457	+	1048	NA	intron (POPDC3, intron 1 of 3)	NA	-3197	POPDC3								
D0_1_7_R1_peak_14584	chr8	22549094	22553890	+	1046	NA	promoter-TSS (SORBS3)	NA	6709	SORBS3								
D0_1_7_R1_peak_618	chr1	31759742	31766076	+	1045	NA	intron (BAI2, intron 1 of 32)	NA	-4174	MIR4254								
D0_1_7_R1_peak_341	chr1	18104531	18113576	+	1043	NA	intron (IGSF21, intron 1 of 9)	NA	1307	IGSF21								
D0_1_7_R1_peak_15522	chr9	121649522	121654764	+	1043	NA	intron (DAB2IP, intron 1 of 15)	NA	391	DAB2IP								
D0_1_7_R1_peak_15335	chr9	84667234	84672788	+	1043	NA	intron (NTRK2, intron 1 of 14)	NA	1509	NTRK2								
D0_1_7_R1_peak_6860	chr17	73162752	73167773	+	1043	NA	exon (SSTR2, exon 1 of 2)	NA	241	SSTR2								
D0_1_7_R1_peak_14739	chr8	52561419	52567521	+	1040	NA	intron (FAM150A, intron 1 of 4)	NA	991	FAM150A								
D0_1_7_R1_peak_8612	chr2	80300282	80306565	+	1040	NA	exon (LRRTM1, exon 2 of 2)	NA	1170	LRRTM1								
D0_1_7_R1_peak_520	chr1	22709326	22714811	+	1040	NA	intron (EPHB2, intron 1 of 15)	NA	-7449	MIR4684								
D0_1_7_R1_peak_7644	chr19	10512041	10519897	+	1039	NA	intron (S1PR5, intron 1 of 1)	NA	2023	S1PR5								
D0_1_7_R1_peak_1556	chr1	226547676	226551476	+	1038	NA	intron (C1orf95, intron 1 of 3)	NA	776	C1orf95								
D0_1_7_R1_peak_8809	chr2	120439426	120445942	+	1037	NA	Intergenic	NA	23665	LINC01101								
D0_1_7_R1_peak_2428	chr10	132033424	132040102	+	1036	NA	Intergenic	NA	-29101	JAKMIP3								
D0_1_7_R1_peak_5079	chr15	36875541	36890597	+	1036	NA	intron (LOC145845, intron 1 of 6)	NA	3464	LOC145845								
D0_1_7_R1_peak_12718	chr5	179341630	179348004	+	1036	NA	intron (ADAMTS2, intron 1 of 21)	NA	613	ADAMTS2								
D0_1_7_R1_peak_6551	chr17	42778522	42788601	+	1036	NA	promoter-TSS (WNK4)	NA	2947	WNK4								
D0_1_7_R1_peak_4947	chr14	104114359	104121226	+	1034	NA	promoter-TSS (MIR3545)	NA	323	MIR203								
D0_1_7_R1_peak_5939	chr16	71624083	71629367	+	1034	NA	intron (MARVELD3, intron 1 of 2)	NA	572	MARVELD3								
D0_1_7_R1_peak_6914	chr17	76583907	76587813	+	1034	NA	exon (ST6GALNAC2, exon 1 of 8)	NA	194	ST6GALNAC2								
D0_1_7_R1_peak_5043	chr15	29966665	29971240	+	1034	NA	promoter-TSS (TJP1)	NA	-114003	GOLGA8J								
D0_1_7_R1_peak_14547	chr8	19937457	19942824	+	1034	NA	intron (LPL, intron 1 of 9)	NA	1069	LPL								
D0_1_7_R1_peak_5042	chr15	29819714	29824570	+	1034	NA	promoter-TSS (TJP1)	NA	361	TJP1								
D0_1_7_R1_peak_8116	chr19	49069526	49074641	+	1034	NA	exon (KCNA7, exon 1 of 2)	NA	858	KCNA7								
D0_1_7_R1_peak_15017	chr8	142507654	142514451	+	1034	NA	exon (BAI1, exon 17 of 30)	NA	46853	BAI1								
D0_1_7_R1_peak_3865	chr12	65727286	65732023	+	1034	NA	Intergenic	NA	-95157	HMGA2								
D0_1_7_R1_peak_15845	chr9	137048209	137056463	+	1031	NA	exon (ENTPD2, exon 2 of 9)	NA	1715	ENTPD2								
D0_1_7_R1_peak_5651	chr16	2961774	2969122	+	1031	NA	intron (KREMEN2, intron 2 of 7)	NA	1232	KREMEN2								
D0_1_7_R1_peak_9741	chr20	47783123	47787144	+	1029	NA	intron (SULF2, intron 1 of 20)	NA	354	SULF2								
D0_1_7_R1_peak_606	chr1	30905969	30911209	+	1029	NA	promoter-TSS (SDC3)	NA	44	SDC3								
D0_1_7_R1_peak_9226	chr2	232348843	232355105	+	1028	NA	Intergenic	NA	-26664	ALPP								
D0_1_7_R1_peak_12364	chr5	140040262	140045199	+	1028	NA	exon (NRG2, exon 1 of 11)	NA	569	NRG2								
D0_1_7_R1_peak_13167	chr6	44268217	44278607	+	1027	NA	exon (TMEM151B, exon 2 of 3)	NA	2669	TMEM151B								
D0_1_7_R1_peak_11507	chr4	25028062	25033683	+	1027	NA	promoter-TSS (LGI2)	NA	-80	LGI2								
D0_1_7_R1_peak_12830	chr6	11041128	11045487	+	1026	NA	promoter-TSS (ELOVL2-AS1)	NA	-451	ELOVL2-AS1								
D0_1_7_R1_peak_13063	chr6	35211225	35216586	+	1026	NA	promoter-TSS (SCUBE3)	NA	-142	SCUBE3								
D0_1_7_R1_peak_2654	chr11	7671417	7676067	+	1026	NA	promoter-TSS (CYB5R2)	NA	115	CYB5R2								
D0_1_7_R1_peak_3098	chr11	70071735	70081631	+	1024	NA	intron (ANO1, intron 1 of 25)	NA	-1335	ANO1-AS2								
D0_1_7_R1_peak_8696	chr2	98932449	98939878	+	1022	NA	promoter-TSS (KIAA1211L)	NA	-66850	KIAA1211L								
D0_1_7_R1_peak_2391	chr10	128538201	128543737	+	1022	NA	Intergenic	NA	255021	LINC01163								
