PeakID (cmd=annotatePeaks.pl SKNO1_1_308_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_308_R1_peak_12160	chr4	100539650	100540048	+	216	NA	Intergenic	NA	-21797	EMCN								
SKNO1_1_308_R1_peak_12409	chr5	54517593	54517882	+	216	NA	promoter-TSS (SNX18)	NA	-22	SNX18								
SKNO1_1_308_R1_peak_11435	chr3	152268616	152269409	+	216	NA	promoter-TSS (MBNL1)	NA	614	MBNL1-AS1								
SKNO1_1_308_R1_peak_1738	chr10	16904689	16904992	+	216	NA	intron (CUBN, intron 50 of 66)	NA	-87386	RSU1								
SKNO1_1_308_R1_peak_5675	chr16	10871150	10871473	+	216	NA	intron (CIITA, intron 1 of 19)	NA	-7260	CIITA								
SKNO1_1_308_R1_peak_12193	chr4	133157852	133158156	+	216	NA	intron (PCDH10, intron 3 of 4)	NA	8689	PCDH10								
SKNO1_1_308_R1_peak_15915	chr9	137390602	137390911	+	216	NA	intron (EXD3, intron 2 of 21)	NA	32506	EXD3								
SKNO1_1_308_R1_peak_14860	chr8	96645264	96645724	+	216	NA	intron (CPQ, intron 1 of 8)	NA	267	CPQ								
SKNO1_1_308_R1_peak_7579	chr19	1069249	1069491	+	216	NA	intron (HMHA1, intron 2 of 22)	NA	-1851	HMHA1								
SKNO1_1_308_R1_peak_15997	chrX	39633323	39633609	+	216	NA	Intergenic	NA	-27810	MIR3937								
SKNO1_1_308_R1_peak_7555	chr19	610564	610940	+	216	NA	intron (HCN2, intron 5 of 7)	NA	20859	HCN2								
SKNO1_1_308_R1_peak_8361	chr19	49850770	49851319	+	216	NA	promoter-TSS (PTOV1)	NA	611	PTOV1								
SKNO1_1_308_R1_peak_7625	chr19	2341352	2341691	+	216	NA	intron (SPPL2B, intron 8 of 14)	NA	12891	SPPL2B								
SKNO1_1_308_R1_peak_4204	chr13	43878890	43879748	+	216	NA	promoter-TSS (LACC1)	NA	-573	LACC1								
SKNO1_1_308_R1_peak_10121	chr21	33115604	33116107	+	216	NA	intron (AP000289.6, intron 1 of 2)	NA	7845	AP000289.6								
SKNO1_1_308_R1_peak_14048	chr7	26151994	26152548	+	216	NA	promoter-TSS (NFE2L3)	NA	44	NFE2L3								
SKNO1_1_308_R1_peak_7655	chr19	3812407	3812720	+	216	NA	intron (ZFR2, intron 14 of 18)	NA	-10751	MATK								
SKNO1_1_308_R1_peak_10227	chr21	42893012	42893769	+	216	NA	intron (NDUFV3, intron 1 of 2)	NA	122	NDUFV3								
SKNO1_1_308_R1_peak_4396	chr13	113164522	113164825	+	216	NA	intron (PROZ, intron 5 of 7)	NA	6019	PROZ								
SKNO1_1_308_R1_peak_7306	chr18	11908206	11908781	+	216	NA	promoter-TSS (MPPE1)	NA	304	MPPE1								
SKNO1_1_308_R1_peak_3467	chr12	31832723	31833309	+	216	NA	Intergenic	NA	-40775	H3F3C								
SKNO1_1_308_R1_peak_10944	chr3	39361381	39362064	+	216	NA	Intergenic	NA	-21667	SLC25A38								
SKNO1_1_308_R1_peak_6190	chr16	89440690	89441355	+	215	NA	intron (ANKRD11, intron 1 of 13)	NA	-22654	ANKRD11								
SKNO1_1_308_R1_peak_3536	chr12	49131365	49131705	+	215	NA	promoter-TSS (TUBA1B)	NA	-14	TUBA1B								
SKNO1_1_308_R1_peak_9819	chr20	35490760	35491255	+	215	NA	intron (CEP250, intron 21 of 34)	NA	35806	CEP250								
SKNO1_1_308_R1_peak_188	chr1	12161708	12162153	+	215	NA	Intergenic	NA	-5073	TNFRSF1B								
SKNO1_1_308_R1_peak_71	chr1	3516116	3516573	+	215	NA	intron (MEGF6, intron 2 of 30)	NA	15019	MEGF6								
SKNO1_1_308_R1_peak_14750	chr8	55844176	55844804	+	215	NA	Intergenic	NA	-35337	LYN								
SKNO1_1_308_R1_peak_1555	chr1	234980531	234981416	+	215	NA	Intergenic	NA	88845	LOC731656								
SKNO1_1_308_R1_peak_6976	chr17	76263047	76263310	+	215	NA	Intergenic	NA	-2027	UBALD2								
SKNO1_1_308_R1_peak_9491	chr2	231514130	231514846	+	215	NA	promoter-TSS (LINC00471)	NA	-149	LINC00471								
SKNO1_1_308_R1_peak_3934	chr12	121789835	121790287	+	215	NA	intron (RHOF, intron 2 of 4)	NA	3627	RHOF								
SKNO1_1_308_R1_peak_13715	chr6	135497593	135498024	+	215	NA	promoter-TSS (AHI1)	NA	7	LINC00271								
SKNO1_1_308_R1_peak_11774	chr4	3302059	3303377	+	215	NA	intron (RGS12, intron 1 of 17)	NA	9740	RGS12								
SKNO1_1_308_R1_peak_6228	chr17	1577162	1577567	+	215	NA	intron (SLC43A2, intron 8 of 9)	NA	-14548	PITPNA								
SKNO1_1_308_R1_peak_15363	chr9	82764299	82764617	+	215	NA	Intergenic	NA	284147	RASEF								
SKNO1_1_308_R1_peak_6125	chr16	88455438	88456243	+	215	NA	intron (ZFPM1, intron 1 of 9)	NA	2234	ZFPM1								
SKNO1_1_308_R1_peak_10766	chr3	9731238	9731779	+	215	NA	promoter-TSS (BRPF1)	NA	-221	BRPF1								
SKNO1_1_308_R1_peak_12690	chr5	134411656	134412083	+	215	NA	promoter-TSS (CDKN2AIPNL)	NA	38	CDKN2AIPNL								
SKNO1_1_308_R1_peak_2340	chr10	130111214	130111595	+	215	NA	promoter-TSS (LOC102724883)	NA	-518	LOC102724883								
SKNO1_1_308_R1_peak_11599	chr3	194003092	194003455	+	215	NA	intron (RP11-699L21.1, intron 1 of 2)	NA	386	RP11-699L21.1								
SKNO1_1_308_R1_peak_278	chr1	23167556	23168380	+	215	NA	intron (LUZP1, intron 1 of 4)	NA	890	LUZP1								
SKNO1_1_308_R1_peak_11829	chr4	10416478	10416789	+	215	NA	Intergenic	NA	40772	ZNF518B								
SKNO1_1_308_R1_peak_10105	chr21	31132939	31133234	+	215	NA	intron (TIAM1, intron 24 of 28)	NA	-94610	KRTAP19-8								
SKNO1_1_308_R1_peak_7033	chr17	77666945	77667220	+	215	NA	Intergenic	NA	61477	LOC100132174								
SKNO1_1_308_R1_peak_5357	chr15	74790407	74790950	+	215	NA	intron (CSK, intron 1 of 12)	NA	-1934	MIR4513								
SKNO1_1_308_R1_peak_7534	chr18	79645608	79645975	+	215	NA	intron (FLJ25715, intron 2 of 4)	NA	33948	FLJ25715								
SKNO1_1_308_R1_peak_12107	chr4	83484591	83485176	+	215	NA	intron (FAM175A, intron 1 of 9)	NA	225	FAM175A								
SKNO1_1_308_R1_peak_7379	chr18	32040972	32041256	+	215	NA	intron (RNF125, intron 2 of 5)	NA	22632	RNF125								
SKNO1_1_308_R1_peak_6625	chr17	48441291	48441659	+	215	NA	Intergenic	NA	-3358	LOC101927166								
SKNO1_1_308_R1_peak_8995	chr2	104735024	104735290	+	215	NA	Intergenic	NA	22562	LINC01114								
SKNO1_1_308_R1_peak_499	chr1	37450022	37450273	+	215	NA	Intergenic	NA	24296	LINC01137								
SKNO1_1_308_R1_peak_5465	chr15	88878791	88879062	+	215	NA	intron (HAPLN3, intron 4 of 4)	NA	16613	HAPLN3								
SKNO1_1_308_R1_peak_11699	chr3	197750427	197750767	+	214	NA	promoter-TSS (KIAA0226)	NA	207	FYTTD1								
SKNO1_1_308_R1_peak_6986	chr17	76506411	76506824	+	214	NA	Intergenic	NA	-5233	RHBDF2								
SKNO1_1_308_R1_peak_2744	chr11	64687214	64687638	+	214	NA	intron (NRXN2, intron 1 of 18)	NA	10366	NRXN2								
SKNO1_1_308_R1_peak_8263	chr19	45769370	45769928	+	214	NA	promoter-TSS (SIX5)	NA	-410	SIX5								
SKNO1_1_308_R1_peak_13355	chr6	33914742	33915046	+	214	NA	exon (LOC100653005, exon 2 of 2)	NA	3792	LOC100653005								
SKNO1_1_308_R1_peak_7434	chr18	48781229	48781881	+	214	NA	intron (CTIF, intron 9 of 11)	NA	110953	MIR4743								
SKNO1_1_308_R1_peak_1703	chr10	11163205	11163567	+	214	NA	intron (CELF2, intron 1 of 13)	NA	-1706	CELF2								
SKNO1_1_308_R1_peak_553	chr1	41751289	41751676	+	214	NA	intron (HIVEP3, intron 1 of 8)	NA	-122661	HIVEP3								
SKNO1_1_308_R1_peak_3207	chr11	124758400	124758850	+	214	NA	promoter-TSS (LOC101929340)	NA	96	LOC101929340								
SKNO1_1_308_R1_peak_14137	chr7	44097429	44097686	+	214	NA	promoter-TSS (LOC102724964)	NA	-871	LOC102724964								
SKNO1_1_308_R1_peak_3701	chr12	71440791	71441162	+	214	NA	intron (LGR5, intron 1 of 17)	NA	1206	LGR5								
SKNO1_1_308_R1_peak_9105	chr2	127422909	127423430	+	214	NA	TTS (MIR4783)	NA	449	MIR4783								
SKNO1_1_308_R1_peak_735	chr1	85298302	85298571	+	214	NA	Intergenic	NA	-21515	BCL10								
SKNO1_1_308_R1_peak_7037	chr17	77863719	77864061	+	214	NA	Intergenic	NA	20197	FLJ45079								
SKNO1_1_308_R1_peak_2886	chr11	68010036	68010574	+	214	NA	promoter-TSS (ALDH3B1)	NA	-15	ALDH3B1								
SKNO1_1_308_R1_peak_15013	chr8	133569670	133570033	+	214	NA	intron (ST3GAL1, intron 1 of 10)	NA	2603	ST3GAL1								
SKNO1_1_308_R1_peak_15117	chr8	143573845	143574396	+	214	NA	TTS (NAPRT1)	NA	-1362	MROH6								
SKNO1_1_308_R1_peak_2227	chr10	103396204	103396775	+	214	NA	promoter-TSS (PDCD11)	NA	24	USMG5								
SKNO1_1_308_R1_peak_12388	chr5	41904195	41904555	+	214	NA	promoter-TSS (C5orf51)	NA	7	C5orf51								
SKNO1_1_308_R1_peak_336	chr1	26110892	26111763	+	214	NA	promoter-TSS (PDIK1L)	NA	162	PDIK1L								
SKNO1_1_308_R1_peak_6186	chr16	89358632	89358921	+	214	NA	intron (ANKRD11, intron 2 of 9)	NA	37643	AC137932.6								
SKNO1_1_308_R1_peak_10981	chr3	44518142	44518552	+	214	NA	Intergenic	NA	-7707	ZNF852								
SKNO1_1_308_R1_peak_6771	chr17	61221246	61221983	+	214	NA	intron (BCAS3, intron 23 of 26)	NA	145991	LOC101927855								
SKNO1_1_308_R1_peak_3001	chr11	76782945	76783659	+	214	NA	promoter-TSS (RP11-21L23.3)	NA	-80	RP11-21L23.3								
SKNO1_1_308_R1_peak_11300	chr3	127750451	127750881	+	214	NA	intron (MGLL, intron 3 of 7)	NA	-14368	MGLL								
SKNO1_1_308_R1_peak_10924	chr3	37171160	37171461	+	214	NA	intron (LRRFIP2, intron 1 of 17)	NA	5017	LRRFIP2								
SKNO1_1_308_R1_peak_12093	chr4	83034599	83035244	+	214	NA	promoter-TSS (COPS4)	NA	-165	COPS4								
SKNO1_1_308_R1_peak_15471	chr9	97938140	97938541	+	214	NA	promoter-TSS (HEMGN)	NA	6507	HEMGN								
SKNO1_1_308_R1_peak_8378	chr19	51167174	51167565	+	214	NA	promoter-TSS (SIGLEC17P)	NA	41	SIGLEC17P								
SKNO1_1_308_R1_peak_6020	chr16	81314504	81314962	+	214	NA	promoter-TSS (GAN)	NA	-233	GAN								
SKNO1_1_308_R1_peak_15870	chr9	136672864	136674757	+	214	NA	exon (AGPAT2, exon 5 of 5)	NA	3157	MIR126								
SKNO1_1_308_R1_peak_9018	chr2	109174183	109174536	+	214	NA	intron (SH3RF3, intron 1 of 4)	NA	-32841	MIR4265								
SKNO1_1_308_R1_peak_11408	chr3	143526023	143526322	+	214	NA	intron (SLC9A9, intron 9 of 15)	NA	-107902	LOC102724120								
SKNO1_1_308_R1_peak_4493	chr14	24195192	24195804	+	214	NA	exon (TM9SF1, exon 1 of 6)	NA	238	TM9SF1								
SKNO1_1_308_R1_peak_8960	chr2	98464928	98465320	+	214	NA	intron (INPP4A, intron 1 of 25)	NA	-53840	INPP4A								
SKNO1_1_308_R1_peak_11721	chr4	1347095	1347407	+	214	NA	promoter-TSS (UVSSA)	NA	-434	UVSSA								
SKNO1_1_308_R1_peak_12060	chr4	78775930	78776605	+	214	NA	promoter-TSS (BMP2K)	NA	-136	BMP2K								
SKNO1_1_308_R1_peak_13187	chr6	26556432	26556828	+	213	NA	promoter-TSS (TRNAK14)	NA	84	TRNAK14								
SKNO1_1_308_R1_peak_9636	chr20	3218527	3218811	+	213	NA	intron (ITPA, intron 4 of 5)	NA	9801	ITPA								
SKNO1_1_308_R1_peak_1964	chr10	70508801	70509350	+	213	NA	intron (PALD1, intron 1 of 19)	NA	30267	PALD1								
SKNO1_1_308_R1_peak_395	chr1	27634204	27634662	+	213	NA	intron (FGR, intron 1 of 12)	NA	-7838	FGR								
SKNO1_1_308_R1_peak_12516	chr5	79514049	79514792	+	213	NA	promoter-TSS (HOMER1)	NA	-584	HOMER1								
SKNO1_1_308_R1_peak_2248	chr10	110225883	110226314	+	212	NA	promoter-TSS (MXI1)	NA	15867	MXI1								
SKNO1_1_308_R1_peak_15681	chr9	128340475	128340744	+	212	NA	promoter-TSS (SLC27A4)	NA	49	SLC27A4								
SKNO1_1_308_R1_peak_5983	chr16	70737538	70737916	+	212	NA	intron (VAC14, intron 13 of 18)	NA	-17333	VAC14-AS1								
SKNO1_1_308_R1_peak_15203	chr9	4741022	4741427	+	212	NA	promoter-TSS (AK3)	NA	819	AK3								
SKNO1_1_308_R1_peak_4569	chr14	51094926	51095247	+	212	NA	promoter-TSS (TRIM9)	NA	618	TRIM9								
SKNO1_1_308_R1_peak_13775	chr6	143060256	143060758	+	212	NA	promoter-TSS (AIG1)	NA	-335	AIG1								
SKNO1_1_308_R1_peak_6866	chr17	68457694	68458044	+	212	NA	promoter-TSS (WIPI1)	NA	-357	WIPI1								
SKNO1_1_308_R1_peak_3560	chr12	51217989	51218253	+	212	NA	promoter-TSS (POU6F1)	NA	-19954	POU6F1								
SKNO1_1_308_R1_peak_14668	chr8	29371247	29371603	+	212	NA	Intergenic	NA	-22620	DUSP4								
SKNO1_1_308_R1_peak_7239	chr17	82551800	82552139	+	212	NA	intron (FOXK2, intron 1 of 8)	NA	31973	FOXK2								
SKNO1_1_308_R1_peak_1019	chr1	155764034	155764320	+	212	NA	TTS (GON4L)	NA	18409	MSTO2P								
SKNO1_1_308_R1_peak_10492	chr22	36423542	36423771	+	212	NA	Intergenic	NA	-35638	MYH9								
SKNO1_1_308_R1_peak_3483	chr12	45670425	45670748	+	212	NA	Intergenic	NA	57335	LINC00938								
SKNO1_1_308_R1_peak_10339	chr22	20916931	20917357	+	212	NA	promoter-TSS (CRKL)	NA	-282	CRKL								
SKNO1_1_308_R1_peak_2144	chr10	96090171	96090455	+	212	NA	promoter-TSS (ENTPD1-AS1)	NA	-78	ENTPD1-AS1								
SKNO1_1_308_R1_peak_5997	chr16	72876339	72876620	+	212	NA	intron (ZFHX3, intron 3 of 8)	NA	98789	LOC101927978								
SKNO1_1_308_R1_peak_392	chr1	27618353	27618728	+	212	NA	intron (FGR, intron 5 of 12)	NA	8055	FGR								
SKNO1_1_308_R1_peak_16022	chrX	40176679	40176969	+	211	NA	intron (BCOR, intron 1 of 14)	NA	505	BCOR								
SKNO1_1_308_R1_peak_2469	chr11	10722429	10722841	+	211	NA	Intergenic	NA	-28629	CTR9								
SKNO1_1_308_R1_peak_5665	chr16	5117321	5117593	+	211	NA	Intergenic	NA	-19637	FAM86A								
SKNO1_1_308_R1_peak_3400	chr12	10722888	10723316	+	211	NA	exon (YBX3, exon 1 of 10)	NA	252	YBX3								
SKNO1_1_308_R1_peak_8884	chr2	84907215	84907482	+	211	NA	TTS (TMSB10)	NA	1709	TMSB10								
SKNO1_1_308_R1_peak_13855	chr6	166342354	166342689	+	211	NA	promoter-TSS (LOC102724169)	NA	-18	SFT2D1								
SKNO1_1_308_R1_peak_1990	chr10	71878656	71878916	+	211	NA	Intergenic	NA	-27461	PSAP								
SKNO1_1_308_R1_peak_8750	chr2	55269208	55269490	+	211	NA	promoter-TSS (MTIF2)	NA	-1567	MTIF2								
SKNO1_1_308_R1_peak_14458	chr7	138602560	138602827	+	211	NA	intron (SVOPL, intron 14 of 15)	NA	76352	SVOPL								
SKNO1_1_308_R1_peak_8468	chr2	585044	585593	+	211	NA	Intergenic	NA	39514	LOC101927362								
SKNO1_1_308_R1_peak_5717	chr16	20904467	20904929	+	211	NA	intron (LYRM1, intron 2 of 4)	NA	4207	LYRM1								
SKNO1_1_308_R1_peak_1253	chr1	198934855	198935189	+	211	NA	intron (MIR181A1HG, intron 1 of 2)	NA	2407	MIR181A1HG								
SKNO1_1_308_R1_peak_9832	chr20	37095755	37096385	+	211	NA	promoter-TSS (RBL1)	NA	-70	RBL1								
SKNO1_1_308_R1_peak_6843	chr17	66542200	66542543	+	211	NA	intron (PRKCA, intron 3 of 9)	NA	-126586	RP11-4F22.2								
SKNO1_1_308_R1_peak_10233	chr21	43574665	43575082	+	211	NA	intron (HSF2BP, intron 8 of 8)	NA	35116	MIR6070								
SKNO1_1_308_R1_peak_14257	chr7	75631783	75632060	+	211	NA	intron (HIP1, intron 1 of 30)	NA	-61202	LOC102723650								
SKNO1_1_308_R1_peak_9393	chr2	217218806	217219117	+	211	NA	Intergenic	NA	-345029	LOC102723329								
SKNO1_1_308_R1_peak_10537	chr22	37905887	37906490	+	211	NA	promoter-TSS (MICALL1)	NA	-147	MICALL1								
SKNO1_1_308_R1_peak_13823	chr6	150866169	150866500	+	211	NA	promoter-TSS (MTHFD1L)	NA	570	MTHFD1L								
SKNO1_1_308_R1_peak_14144	chr7	44490229	44490699	+	211	NA	exon (NUDCD3, exon 1 of 6)	NA	322	NUDCD3								
SKNO1_1_308_R1_peak_9130	chr2	131674059	131674305	+	211	NA	Intergenic	NA	-10715	LOC100507460								
SKNO1_1_308_R1_peak_6617	chr17	47704234	47704601	+	211	NA	intron (TBKBP1, intron 7 of 9)	NA	10186	TBKBP1								
SKNO1_1_308_R1_peak_13824	chr6	151390574	151390953	+	211	NA	intron (ZBTB2, intron 1 of 2)	NA	-18774	ZBTB2								
SKNO1_1_308_R1_peak_10120	chr21	33089536	33089832	+	211	NA	Intergenic	NA	18421	LOC102723612								
SKNO1_1_308_R1_peak_2431	chr11	3136682	3136967	+	211	NA	intron (OSBPL5, intron 1 of 20)	NA	28528	OSBPL5								
SKNO1_1_308_R1_peak_1570	chr1	235954690	235955025	+	211	NA	Intergenic	NA	-87930	LYST								
SKNO1_1_308_R1_peak_4521	chr14	35286246	35286519	+	211	NA	intron (PSMA6, intron 1 of 6)	NA	7824	PSMA6								
SKNO1_1_308_R1_peak_12229	chr4	153138216	153138541	+	211	NA	Intergenic	NA	-66036	TRIM2								
SKNO1_1_308_R1_peak_9090	chr2	123916461	123916785	+	211	NA	Intergenic	NA	-108664	CNTNAP5								
SKNO1_1_308_R1_peak_15668	chr9	128091661	128091922	+	211	NA	exon (SLC25A25, exon 1 of 10)	NA	-6950	SLC25A25								
SKNO1_1_308_R1_peak_11250	chr3	119293968	119294355	+	211	NA	promoter-TSS (ARHGAP31)	NA	-128	ARHGAP31								
SKNO1_1_308_R1_peak_7660	chr19	4108965	4109415	+	211	NA	intron (MAP2K2, intron 3 of 10)	NA	14999	MAP2K2								
SKNO1_1_308_R1_peak_6309	chr17	7990029	7990343	+	211	NA	Intergenic	NA	-12484	GUCY2D								
SKNO1_1_308_R1_peak_15547	chr9	113580608	113581123	+	211	NA	promoter-TSS (RGS3)	NA	-194	RGS3								
SKNO1_1_308_R1_peak_2378	chr11	268831	269082	+	211	NA	Intergenic	NA	-9614	NLRP6								
SKNO1_1_308_R1_peak_6616	chr17	47693376	47694577	+	211	NA	promoter-TSS (TBKBP1)	NA	-255	TBKBP1								
SKNO1_1_308_R1_peak_14873	chr8	100212913	100213562	+	211	NA	exon (SPAG1, exon 11 of 19)	NA	55202	SPAG1								
SKNO1_1_308_R1_peak_15172	chr8	144428262	144428684	+	210	NA	promoter-TSS (VPS28)	NA	82	VPS28								
SKNO1_1_308_R1_peak_6450	chr17	38799562	38800152	+	210	NA	promoter-TSS (PIP4K2B)	NA	48	PIP4K2B								
SKNO1_1_308_R1_peak_3671	chr12	64610226	64610667	+	210	NA	promoter-TSS (RASSF3)	NA	-67	RASSF3								
SKNO1_1_308_R1_peak_5150	chr15	52082711	52083026	+	210	NA	Intergenic	NA	29907	BCL2L10								
SKNO1_1_308_R1_peak_14795	chr8	67064778	67065081	+	210	NA	intron (CSPP1, intron 1 of 28)	NA	573	CSPP1								
SKNO1_1_308_R1_peak_14819	chr8	81093902	81094141	+	210	NA	intron (PAG1, intron 1 of 9)	NA	18047	PAG1								
SKNO1_1_308_R1_peak_10254	chr21	44865642	44865949	+	209	NA	intron (PTTG1IP, intron 1 of 5)	NA	8108	PTTG1IP								
SKNO1_1_308_R1_peak_6942	chr17	75487738	75488014	+	209	NA	intron (KIAA0195, intron 1 of 24)	NA	-10672	MIR6785								
SKNO1_1_308_R1_peak_12493	chr5	76341905	76342242	+	209	NA	intron (SV2C, intron 12 of 12)	NA	-214870	IQGAP2								
SKNO1_1_308_R1_peak_7953	chr19	16113787	16114090	+	209	NA	intron (RAB8A, intron 1 of 7)	NA	2258	RAB8A								
SKNO1_1_308_R1_peak_11716	chr4	1200474	1201556	+	209	NA	exon (LOC101928548, exon 1 of 1)	NA	243	LOC101928548								
SKNO1_1_308_R1_peak_8209	chr19	42199058	42199368	+	209	NA	exon (DEDD2, exon 3 of 3)	NA	20939	DEDD2								
SKNO1_1_308_R1_peak_14976	chr8	125941921	125942526	+	209	NA	exon (LINC00861, exon 2 of 2)	NA	8974	LINC00861								
SKNO1_1_308_R1_peak_15065	chr8	141327470	141327712	+	209	NA	Intergenic	NA	-12958	LOC731779								
SKNO1_1_308_R1_peak_3227	chr11	126336764	126337049	+	209	NA	intron (DCPS, intron 3 of 5)	NA	18681	ST3GAL4-AS1								
SKNO1_1_308_R1_peak_6472	chr17	40108138	40108532	+	209	NA	Intergenic	NA	-7610	NR1D1								
SKNO1_1_308_R1_peak_14199	chr7	66631545	66631820	+	209	NA	intron (KCTD7, intron 1 of 4)	NA	2801	KCTD7								
SKNO1_1_308_R1_peak_11127	chr3	52373169	52373441	+	209	NA	intron (DNAH1, intron 44 of 77)	NA	36800	BAP1								
SKNO1_1_308_R1_peak_6837	chr17	66246407	66246649	+	209	NA	Intergenic	NA	-17090	APOH								
SKNO1_1_308_R1_peak_7008	chr17	77084719	77085005	+	208	NA	Intergenic	NA	-3781	LINC00338								
SKNO1_1_308_R1_peak_3638	chr12	57088684	57089127	+	208	NA	promoter-TSS (NAB2)	NA	11	NAB2								
SKNO1_1_308_R1_peak_7304	chr18	10490808	10491107	+	208	NA	Intergenic	NA	-34919	NAPG								
SKNO1_1_308_R1_peak_12834	chr5	157328316	157328685	+	208	NA	intron (CYFIP2, intron 19 of 30)	NA	17221	FNDC9								
SKNO1_1_308_R1_peak_13571	chr6	75601704	75602061	+	208	NA	promoter-TSS (SENP6)	NA	2	SENP6								
SKNO1_1_308_R1_peak_6334	chr17	8965391	8966088	+	208	NA	promoter-TSS (PIK3R5)	NA	-27	PIK3R5								
SKNO1_1_308_R1_peak_648	chr1	54417273	54417578	+	208	NA	Intergenic	NA	-11042	SSBP3								
SKNO1_1_308_R1_peak_2239	chr10	104121525	104122136	+	208	NA	promoter-TSS (SFR1)	NA	-341	SFR1								
SKNO1_1_308_R1_peak_7138	chr17	81049254	81049501	+	208	NA	intron (BAIAP2, intron 2 of 14)	NA	14230	BAIAP2								
SKNO1_1_308_R1_peak_9816	chr20	34876430	34876957	+	208	NA	exon (ACSS2, exon 1 of 19)	NA	168	ACSS2								
SKNO1_1_308_R1_peak_2748	chr11	64764341	64764601	+	208	NA	TTS (SF1)	NA	-3756	PYGM								
SKNO1_1_308_R1_peak_4386	chr13	111177035	111177363	+	208	NA	promoter-TSS (ARHGEF7)	NA	23546	ARHGEF7								
SKNO1_1_308_R1_peak_10885	chr3	30644145	30644612	+	208	NA	intron (TGFBR2, intron 2 of 7)	NA	37729	TGFBR2								
SKNO1_1_308_R1_peak_5387	chr15	76931539	76932109	+	208	NA	exon (RCN2, exon 1 of 7)	NA	203	RCN2								
SKNO1_1_308_R1_peak_1314	chr1	204357626	204357895	+	208	NA	intron (PLEKHA6, intron 1 of 26)	NA	2169	PLEKHA6								
SKNO1_1_308_R1_peak_13290	chr6	30480603	30480918	+	208	NA	Intergenic	NA	-8646	HLA-E								
SKNO1_1_308_R1_peak_8609	chr2	27428941	27429279	+	208	NA	intron (NRBP1, intron 1 of 17)	NA	504	NRBP1								
SKNO1_1_308_R1_peak_10484	chr22	36331114	36331748	+	208	NA	intron (MYH9, intron 3 of 40)	NA	-44524	MIR6819								
SKNO1_1_308_R1_peak_10461	chr22	31231362	31231725	+	208	NA	intron (LIMK2, intron 2 of 15)	NA	-16819	LIMK2								
SKNO1_1_308_R1_peak_5981	chr16	70696999	70697413	+	208	NA	exon (VAC14, exon 16 of 19)	NA	-11264	MTSS1L								
SKNO1_1_308_R1_peak_11777	chr4	3414479	3414744	+	208	NA	intron (RGS12, intron 5 of 17)	NA	-27388	HGFAC								
SKNO1_1_308_R1_peak_3181	chr11	121481940	121482266	+	208	NA	intron (SORL1, intron 3 of 47)	NA	29900	SORL1								
SKNO1_1_308_R1_peak_11024	chr3	47163967	47164641	+	207	NA	promoter-TSS (SETD2)	NA	-66	KIF9-AS1								
SKNO1_1_308_R1_peak_10691	chr22	49811095	49811359	+	207	NA	intron (BRD1, intron 2 of 12)	NA	14680	BRD1								
SKNO1_1_308_R1_peak_11592	chr3	192899043	192899331	+	207	NA	intron (MB21D2, intron 1 of 1)	NA	18974	MB21D2								
SKNO1_1_308_R1_peak_7305	chr18	10787401	10787650	+	207	NA	intron (PIEZO2, intron 15 of 51)	NA	125592	RP11-856M7.1								
SKNO1_1_308_R1_peak_10163	chr21	36989823	36990501	+	207	NA	promoter-TSS (HLCS)	NA	-9198	HLCS								
SKNO1_1_308_R1_peak_8826	chr2	70086485	70087124	+	207	NA	promoter-TSS (PCBP1)	NA	211	PCBP1-AS1								
SKNO1_1_308_R1_peak_12712	chr5	136080391	136080766	+	207	NA	promoter-TSS (VTRNA2-1)	NA	19	VTRNA2-1								
SKNO1_1_308_R1_peak_12734	chr5	139470912	139471173	+	207	NA	Intergenic	NA	-8307	ECSCR-2								
SKNO1_1_308_R1_peak_140	chr1	9629721	9630024	+	207	NA	promoter-TSS (PIK3CD)	NA	24714	C1orf200								
SKNO1_1_308_R1_peak_11744	chr4	2009978	2010256	+	207	NA	promoter-TSS (NELFA)	NA	-11509	NELFA								
SKNO1_1_308_R1_peak_439	chr1	31869495	31869856	+	207	NA	Intergenic	NA	-53624	SPOCD1								
SKNO1_1_308_R1_peak_9502	chr2	231680873	231681493	+	207	NA	Intergenic	NA	-27342	PTMA								
SKNO1_1_308_R1_peak_1203	chr1	182629774	182630243	+	206	NA	Intergenic	NA	14868	LOC284648								
SKNO1_1_308_R1_peak_7875	chr19	13098204	13098599	+	206	NA	TTS (LYL1)	NA	3517	LYL1								
SKNO1_1_308_R1_peak_8791	chr2	64859854	64860184	+	206	NA	intron (AC007880.1, intron 1 of 4)	NA	3612	AC007880.1								
SKNO1_1_308_R1_peak_15579	chr9	121268012	121268335	+	206	NA	promoter-TSS (GSN)	NA	71	GSN								
SKNO1_1_308_R1_peak_973	chr1	153945123	153945492	+	206	NA	promoter-TSS (DENND4B)	NA	-2440	DENND4B								
SKNO1_1_308_R1_peak_15414	chr9	90009573	90009851	+	206	NA	Intergenic	NA	13757	MIR4290								
