PeakID (cmd=annotatePeaks.pl M6_1_171_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_171_R1_peak_5193	chr3	42772652	42772919	+	182	NA	intron (LOC729083, intron 1 of 1)	NA	468	CCDC13								
M6_1_171_R1_peak_1448	chr11	95371169	95371462	+	182	NA	Intergenic	NA	-138774	SESN3								
M6_1_171_R1_peak_6445	chr6	11732218	11732497	+	182	NA	intron (ADTRP, intron 5 of 6)	NA	47271	ADTRP								
M6_1_171_R1_peak_3778	chr19	48899998	48900374	+	182	NA	exon (NUCB1, exon 1 of 13)	NA	136	NUCB1								
M6_1_171_R1_peak_2946	chr16	66873326	66873573	+	182	NA	Intergenic	NA	-7008	PDP2								
M6_1_171_R1_peak_7240	chr8	9065814	9066203	+	182	NA	Intergenic	NA	17555	MIR4660								
M6_1_171_R1_peak_3889	chr2	23925975	23926195	+	182	NA	intron (ATAD2B, intron 1 of 28)	NA	1023	ATAD2B								
M6_1_171_R1_peak_5637	chr4	13615251	13615478	+	182	NA	exon (BOD1L1, exon 3 of 27)	NA	12346	BOD1L1								
M6_1_171_R1_peak_1029	chr10	89242895	89243228	+	182	NA	intron (LIPA, intron 1 of 7)	NA	8847	LIPA								
M6_1_171_R1_peak_5519	chr3	172512482	172512744	+	182	NA	intron (TNFSF10, intron 2 of 4)	NA	10894	TNFSF10								
M6_1_171_R1_peak_2738	chr15	90388693	90389074	+	182	NA	intron (IQGAP1, intron 1 of 37)	NA	642	IQGAP1								
M6_1_171_R1_peak_5125	chr3	23113924	23114224	+	182	NA	Intergenic	NA	-89088	UBE2E2								
M6_1_171_R1_peak_7824	chr9	127835699	127835932	+	182	NA	intron (ENG, intron 2 of 14)	NA	18958	ENG								
M6_1_171_R1_peak_4509	chr2	230209530	230209777	+	182	NA	intron (SP110, intron 8 of 18)	NA	6913	LOC101928789								
M6_1_171_R1_peak_4658	chr20	32412311	32412653	+	182	NA	intron (ASXL1, intron 4 of 11)	NA	54138	ASXL1								
M6_1_171_R1_peak_4560	chr20	1523927	1524301	+	182	NA	Intergenic	NA	-32527	SIRPB2								
M6_1_171_R1_peak_7611	chr9	29290512	29290788	+	182	NA	Intergenic	NA	-401705	MIR873								
M6_1_171_R1_peak_721	chr1	231530039	231530339	+	182	NA	intron (TSNAX-DISC1, intron 2 of 10)	NA	1536	TSNAX								
M6_1_171_R1_peak_6468	chr6	14910709	14910954	+	182	NA	Intergenic	NA	249378	LOC102724463								
M6_1_171_R1_peak_4362	chr2	190891519	190891770	+	182	NA	intron (GLS, intron 1 of 8)	NA	10823	GLS								
M6_1_171_R1_peak_6532	chr6	30617409	30617899	+	182	NA	promoter-TSS (PPP1R10)	NA	-55	MRPS18B								
M6_1_171_R1_peak_4888	chr22	16722044	16722298	+	182	NA	Intergenic	NA	26267	LOC101929350								
M6_1_171_R1_peak_6952	chr7	26314472	26314709	+	182	NA	intron (SNX10, intron 1 of 6)	NA	22695	SNX10								
M6_1_171_R1_peak_4043	chr2	64731822	64732050	+	182	NA	intron (SERTAD2, intron 1 of 1)	NA	-78024	SERTAD2								
M6_1_171_R1_peak_6071	chr5	65825941	65826204	+	181	NA	exon (NLN, exon 13 of 13)	NA	-100482	ERBB2IP								
M6_1_171_R1_peak_1966	chr12	118016525	118016811	+	181	NA	promoter-TSS (RFC5)	NA	-33	RFC5								
M6_1_171_R1_peak_3153	chr17	29240943	29241236	+	181	NA	Intergenic	NA	-8073	CRYBA1								
M6_1_171_R1_peak_6950	chr7	26101144	26101381	+	181	NA	Intergenic	NA	-50965	NFE2L3								
M6_1_171_R1_peak_3053	chr17	2791654	2791883	+	180	NA	intron (RAP1GAP2, intron 1 of 24)	NA	14839	RAP1GAP2								
M6_1_171_R1_peak_7441	chr8	90005767	90006068	+	179	NA	intron (DECR1, intron 1 of 8)	NA	4565	DECR1								
M6_1_171_R1_peak_7445	chr8	93547579	93547846	+	179	NA	intron (LINC00535, intron 6 of 10)	NA	152721	LINC00535								
M6_1_171_R1_peak_7645	chr9	68978054	68978349	+	179	NA	intron (PIP5K1B, intron 13 of 13)	NA	-2360	LOC101927069								
M6_1_171_R1_peak_2104	chr13	46295464	46295737	+	179	NA	TTS (LINC00563)	NA	2244	LINC00563								
M6_1_171_R1_peak_3449	chr18	36129758	36130022	+	179	NA	promoter-TSS (SLC39A6)	NA	16	ELP2								
M6_1_171_R1_peak_6717	chr6	109322886	109323221	+	179	NA	Intergenic	NA	28402	LOC101927538								
M6_1_171_R1_peak_1608	chr12	8026534	8026822	+	179	NA	Intergenic	NA	-6024	FOXJ2								
M6_1_171_R1_peak_230	chr1	59696799	59697054	+	179	NA	intron (FGGY, intron 7 of 8)	NA	36326	MIR4711								
M6_1_171_R1_peak_4789	chr21	14763161	14763384	+	179	NA	Intergenic	NA	-120165	LOC388813								
M6_1_171_R1_peak_7847	chr9	131270460	131270735	+	179	NA	intron (FAM78A, intron 1 of 1)	NA	5922	FAM78A								
M6_1_171_R1_peak_3380	chr17	79826249	79826531	+	179	NA	Intergenic	NA	8519	LOC102723961								
M6_1_171_R1_peak_6236	chr5	134736174	134736584	+	179	NA	Intergenic	NA	-2101	CAMLG								
M6_1_171_R1_peak_704	chr1	226029041	226029298	+	178	NA	Intergenic	NA	-29771	SDE2								
M6_1_171_R1_peak_201	chr1	51578388	51578658	+	178	NA	Intergenic	NA	-59169	EPS15								
M6_1_171_R1_peak_2383	chr14	76768320	76768744	+	177	NA	intron (VASH1, intron 1 of 6)	NA	6597	VASH1								
M6_1_171_R1_peak_7777	chr9	114366838	114367114	+	177	NA	intron (AKNA, intron 6 of 21)	NA	21011	AKNA								
M6_1_171_R1_peak_636	chr1	206967491	206967777	+	177	NA	exon (FCAMR, exon 4 of 10)	NA	2991	FCAMR								
M6_1_171_R1_peak_7238	chr8	8919378	8919693	+	177	NA	Intergenic	NA	-26133	MFHAS1								
M6_1_171_R1_peak_3720	chr19	41546376	41546649	+	176	NA	Intergenic	NA	-7200	LOC102723837								
M6_1_171_R1_peak_797	chr10	4131572	4131935	+	176	NA	Intergenic	NA	80030	RP11-433J20.1								
M6_1_171_R1_peak_4483	chr2	219603891	219604148	+	176	NA	intron (STK11IP, intron 7 of 24)	NA	6148	STK11IP								
M6_1_171_R1_peak_3336	chr17	73143056	73143377	+	176	NA	Intergenic	NA	-21805	SSTR2								
M6_1_171_R1_peak_2377	chr14	75341736	75342010	+	176	NA	Intergenic	NA	47469	RP11-293M10.5								
M6_1_171_R1_peak_2676	chr15	75367971	75368188	+	175	NA	exon (MAN2C1, exon 2 of 26)	NA	548	MAN2C1								
M6_1_171_R1_peak_426	chr1	156725830	156726093	+	175	NA	intron (ISG20L2, intron 2 of 3)	NA	-1244	ISG20L2								
M6_1_171_R1_peak_2373	chr14	75274838	75275121	+	175	NA	Intergenic	NA	-3799	FOS								
M6_1_171_R1_peak_3323	chr17	66468795	66469063	+	175	NA	intron (PRKCA, intron 2 of 15)	NA	-53144	RP11-4F22.2								
M6_1_171_R1_peak_5407	chr3	126540707	126540907	+	174	NA	intron (CHST13, intron 2 of 2)	NA	16519	CHST13								
M6_1_171_R1_peak_4868	chr21	42450048	42450342	+	174	NA	Intergenic	NA	46159	RSPH1								
M6_1_171_R1_peak_1564	chr12	754936	755118	+	174	NA	intron (WNK1, intron 1 of 25)	NA	2434	WNK1								
M6_1_171_R1_peak_3682	chr19	35903534	35903899	+	174	NA	TTS (TYROBP)	NA	1236	HCST								
M6_1_171_R1_peak_7823	chr9	127783134	127783922	+	173	NA	Intergenic	NA	-2305	MIR3960								
M6_1_171_R1_peak_3947	chr2	38978594	38978815	+	173	NA	Intergenic	NA	-18360	LOC375196								
M6_1_171_R1_peak_1807	chr12	62516976	62517263	+	173	NA	intron (MON2, intron 8 of 33)	NA	-32177	LOC101927719								
M6_1_171_R1_peak_5326	chr3	100044401	100044780	+	173	NA	intron (FILIP1L, intron 1 of 5)	NA	-80192	MIR3921								
M6_1_171_R1_peak_7272	chr8	23074342	23074637	+	173	NA	intron (RP11-875O11.2, intron 1 of 2)	NA	-5302	TNFRSF10B								
M6_1_171_R1_peak_7680	chr9	79611406	79611811	+	173	NA	intron (TLE4, intron 5 of 20)	NA	39835	TLE4								
M6_1_171_R1_peak_930	chr10	58384202	58384428	+	173	NA	promoter-TSS (TFAM)	NA	-828	TFAM								
M6_1_171_R1_peak_689	chr1	222713236	222713455	+	173	NA	promoter-TSS (BROX)	NA	71	BROX								
M6_1_171_R1_peak_5740	chr4	77126887	77127207	+	173	NA	Intergenic	NA	28630	LOC101928864								
M6_1_171_R1_peak_7170	chr7	135161104	135161360	+	173	NA	intron (TMEM140, intron 1 of 1)	NA	9594	C7orf49								
M6_1_171_R1_peak_3983	chr2	47179354	47179664	+	173	NA	Intergenic	NA	-2908	CALM2								
M6_1_171_R1_peak_612	chr1	203287578	203287795	+	173	NA	intron (RP11-134P9.3, intron 1 of 2)	NA	650	RP11-134P9.3								
M6_1_171_R1_peak_2529	chr15	48617661	48617969	+	172	NA	intron (FBN1, intron 2 of 65)	NA	27973	FBN1								
M6_1_171_R1_peak_2652	chr15	72365921	72366264	+	172	NA	intron (HEXA, intron 1 of 13)	NA	-10021	HEXA-AS1								
M6_1_171_R1_peak_5054	chr22	50621632	50621964	+	172	NA	TTS (ARSA)	NA	6353	ARSA								
M6_1_171_R1_peak_5218	chr3	46095374	46095622	+	172	NA	Intergenic	NA	-68011	XCR1								
M6_1_171_R1_peak_4535	chr2	234446315	234446608	+	171	NA	Intergenic	NA	50588	ARL4C								
M6_1_171_R1_peak_7183	chr7	139718926	139719133	+	171	NA	intron (HIPK2, intron 1 of 14)	NA	58865	HIPK2								
M6_1_171_R1_peak_3913	chr2	28601719	28601909	+	170	NA	intron (PLB1, intron 37 of 57)	NA	105743	PLB1								
M6_1_171_R1_peak_1077	chr10	103645213	103645407	+	170	NA	intron (SH3PXD2A, intron 7 of 13)	NA	-101469	SH3PXD2A-AS1								
M6_1_171_R1_peak_5599	chr3	196624385	196624632	+	170	NA	Intergenic	NA	8130	LINC01063								
M6_1_171_R1_peak_6121	chr5	81830755	81830957	+	170	NA	Intergenic	NA	-79603	SSBP2								
M6_1_171_R1_peak_3366	chr17	77342395	77342652	+	170	NA	intron (SEPT9, intron 1 of 10)	NA	54521	MIR4316								
M6_1_171_R1_peak_2352	chr14	71320147	71320460	+	170	NA	Intergenic	NA	-9712	LOC102724015								
M6_1_171_R1_peak_5589	chr3	194943002	194943252	+	170	NA	Intergenic	NA	-151461	XXYLT1-AS1								
M6_1_171_R1_peak_6569	chr6	35371102	35371439	+	170	NA	intron (PPARD, intron 4 of 9)	NA	28712	PPARD								
M6_1_171_R1_peak_7263	chr8	21764879	21765180	+	170	NA	intron (GFRA2, intron 1 of 6)	NA	23846	GFRA2								
M6_1_171_R1_peak_7364	chr8	55879688	55879967	+	170	NA	promoter-TSS (LYN)	NA	0	LYN								
M6_1_171_R1_peak_2016	chr12	132770125	132770406	+	170	NA	exon (GOLGA3, exon 24 of 24)	NA	-8466	ANKLE2								
M6_1_171_R1_peak_5473	chr3	153373692	153373924	+	170	NA	Intergenic	NA	-110687	C3orf79								
M6_1_171_R1_peak_799	chr10	4848578	4848850	+	170	NA	TTS (AKR1E2)	NA	22504	AKR1E2								
M6_1_171_R1_peak_4213	chr2	113173731	113174034	+	170	NA	promoter-TSS (PSD4)	NA	-89	PSD4								
M6_1_171_R1_peak_653	chr1	211606936	211607208	+	170	NA	Intergenic	NA	-28315	SLC30A1								
M6_1_171_R1_peak_4059	chr2	68236375	68236621	+	170	NA	intron (PPP3R1, intron 1 of 5)	NA	-15101	LOC102724389								
M6_1_171_R1_peak_5933	chr4	176320379	176320634	+	170	NA	intron (SPCS3, intron 1 of 4)	NA	567	SPCS3								
M6_1_171_R1_peak_4829	chr21	34545335	34545580	+	170	NA	intron (RCAN1, intron 1 of 2)	NA	-34142	KCNE1								
M6_1_171_R1_peak_7747	chr9	104860395	104860633	+	170	NA	intron (ABCA1, intron 5 of 48)	NA	-46237	LOC102724761								
M6_1_171_R1_peak_3713	chr19	41328885	41329169	+	170	NA	Intergenic	NA	18838	CCDC97								
M6_1_171_R1_peak_4272	chr2	145771564	145771801	+	170	NA	Intergenic	NA	748566	LOC100505498								
M6_1_171_R1_peak_3423	chr18	13577449	13577810	+	170	NA	intron (LDLRAD4, intron 3 of 5)	NA	-33538	MIR4526								
M6_1_171_R1_peak_7725	chr9	93505521	93505766	+	170	NA	intron (FAM120A, intron 5 of 17)	NA	-53906	FAM120AOS								
M6_1_171_R1_peak_7500	chr8	119952111	119952296	+	170	NA	intron (DEPTOR, intron 3 of 8)	NA	78548	DEPTOR								
M6_1_171_R1_peak_6837	chr6	151512491	151512814	+	170	NA	intron (CCDC170, intron 1 of 9)	NA	18622	CCDC170								
M6_1_171_R1_peak_1163	chr11	4455430	4455796	+	170	NA	Intergenic	NA	6318	OR52K2								
M6_1_171_R1_peak_4336	chr2	174634433	174634797	+	170	NA	promoter-TSS (WIPF1)	NA	-36	WIPF1								
M6_1_171_R1_peak_6568	chr6	35370138	35370688	+	170	NA	intron (PPARD, intron 4 of 9)	NA	27855	PPARD								
M6_1_171_R1_peak_724	chr1	231970736	231970984	+	170	NA	intron (DISC1, intron 8 of 10)	NA	-152343	DISC2								
M6_1_171_R1_peak_5618	chr4	5045251	5045475	+	170	NA	promoter-TSS (LOC101928329)	NA	-131	LOC101928329								
M6_1_171_R1_peak_6907	chr7	12584982	12585198	+	170	NA	intron (SCIN, intron 3 of 15)	NA	-4433	SCIN								
M6_1_171_R1_peak_2561	chr15	55250915	55251237	+	170	NA	intron (RAB27A, intron 1 of 6)	NA	38739	RAB27A								
M6_1_171_R1_peak_6747	chr6	125803140	125803407	+	170	NA	intron (NCOA7, intron 3 of 17)	NA	12510	NCOA7								
M6_1_171_R1_peak_6794	chr6	139016519	139016734	+	170	NA	Intergenic	NA	-12056	ABRACL								
M6_1_171_R1_peak_4320	chr2	171146653	171146925	+	170	NA	intron (TLK1, intron 1 of 20)	NA	-29016	TLK1								
M6_1_171_R1_peak_1003	chr10	78250371	78250605	+	170	NA	exon (LINC00856, exon 2 of 2)	NA	1863	LINC00856								
M6_1_171_R1_peak_5480	chr3	158279624	158279869	+	170	NA	intron (RSRC1, intron 4 of 9)	NA	169694	RSRC1								
M6_1_171_R1_peak_2673	chr15	75125252	75125537	+	170	NA	Intergenic	NA	-76486	C15orf39								
M6_1_171_R1_peak_385	chr1	150765549	150765988	+	170	NA	exon (CTSS, exon 1 of 7)	NA	189	CTSS								
M6_1_171_R1_peak_2607	chr15	64527685	64528005	+	170	NA	intron (ZNF609, intron 1 of 8)	NA	28425	ZNF609								
M6_1_171_R1_peak_3693	chr19	38664645	38664895	+	170	NA	intron (ACTN4, intron 1 of 20)	NA	17154	ACTN4								
M6_1_171_R1_peak_2194	chr13	105272743	105273046	+	170	NA	Intergenic	NA	-193322	DAOA								
M6_1_171_R1_peak_5513	chr3	171986301	171986531	+	170	NA	Intergenic	NA	-53212	FNDC3B								
M6_1_171_R1_peak_3364	chr17	77110111	77110385	+	170	NA	intron (SEC14L1, intron 3 of 19)	NA	20779	MIR6516								
M6_1_171_R1_peak_1027	chr10	88986533	88986816	+	170	NA	intron (FAS, intron 1 of 9)	NA	-3857	FAS								
M6_1_171_R1_peak_6336	chr5	165139811	165140121	+	170	NA	Intergenic	NA	669687	LOC102546299								
M6_1_171_R1_peak_6870	chr6	163405876	163406131	+	170	NA	Intergenic	NA	7947	CAHM								
M6_1_171_R1_peak_4852	chr21	37866104	37866371	+	170	NA	intron (KCNJ6, intron 1 of 3)	NA	50201	KCNJ6								
M6_1_171_R1_peak_2392	chr14	77593649	77593959	+	170	NA	intron (SPTLC2, intron 2 of 11)	NA	22963	SPTLC2								
M6_1_171_R1_peak_1200	chr11	13303763	13304026	+	170	NA	intron (ARNTL, intron 1 of 19)	NA	26109	ARNTL								
M6_1_171_R1_peak_5811	chr4	105113808	105114084	+	170	NA	Intergenic	NA	30511	LOC101929491								
M6_1_171_R1_peak_2456	chr14	101121264	101121474	+	170	NA	intron (LOC101929422, intron 1 of 1)	NA	500	LOC101929422								
M6_1_171_R1_peak_6064	chr5	61275852	61276180	+	170	NA	Intergenic	NA	-56257	ZSWIM6								
M6_1_171_R1_peak_7919	chrX	30910318	30910571	+	170	NA	Intergenic	NA	-21053	TAB3								
M6_1_171_R1_peak_3234	chr17	45296020	45296286	+	170	NA	intron (MAP3K14, intron 1 of 15)	NA	20895	MAP3K14								
M6_1_171_R1_peak_1639	chr12	11810189	11810402	+	170	NA	intron (ETV6, intron 2 of 7)	NA	122779	LOC101928186								
M6_1_171_R1_peak_510	chr1	173429560	173429824	+	170	NA	intron (LOC101928673, intron 3 of 3)	NA	12833	LOC101928673								
M6_1_171_R1_peak_229	chr1	59412826	59413133	+	170	NA	intron (FGGY, intron 5 of 16)	NA	-141145	FGGY								
M6_1_171_R1_peak_5262	chr3	53457058	53457412	+	170	NA	Intergenic	NA	-37814	CACNA1D								
M6_1_171_R1_peak_4792	chr21	15682274	15682575	+	170	NA	Intergenic	NA	-126385	USP25								
M6_1_171_R1_peak_5634	chr4	11439865	11440103	+	170	NA	Intergenic	NA	-11071	HS3ST1								
M6_1_171_R1_peak_244	chr1	66439123	66439411	+	170	NA	Intergenic	NA	-94689	SGIP1								
M6_1_171_R1_peak_1824	chr12	67699012	67699270	+	170	NA	Intergenic	NA	30334	RP11-43N5.1								
M6_1_171_R1_peak_6464	chr6	14108965	14109298	+	170	NA	Intergenic	NA	-8503	CD83								
M6_1_171_R1_peak_1913	chr12	104604669	104604990	+	170	NA	intron (CHST11, intron 2 of 2)	NA	13196	MIR3922								
M6_1_171_R1_peak_2695	chr15	81052126	81052285	+	170	NA	Intergenic	NA	51251	MESDC1								
M6_1_171_R1_peak_5954	chr5	368724	368958	+	170	NA	intron (AHRR, intron 3 of 10)	NA	64665	AHRR								
M6_1_171_R1_peak_6017	chr5	39203051	39203310	+	170	NA	intron (FYB, intron 1 of 18)	NA	16398	FYB								
M6_1_171_R1_peak_3520	chr19	1077052	1077269	+	170	NA	exon (HMHA1, exon 1 of 13)	NA	9994	HMHA1								
M6_1_171_R1_peak_4267	chr2	144774758	144775114	+	170	NA	intron (TEX41, intron 2 of 4)	NA	106969	TEX41								
M6_1_171_R1_peak_6316	chr5	154298168	154298438	+	170	NA	intron (GALNT10, intron 3 of 11)	NA	-48803	MIR1294								
M6_1_171_R1_peak_456	chr1	160540205	160540504	+	170	NA	TTS (CD84)	NA	-17092	SLAMF6								
M6_1_171_R1_peak_1937	chr12	109994520	109994970	+	170	NA	intron (GIT2, intron 1 of 16)	NA	1644	GIT2								
M6_1_171_R1_peak_6922	chr7	19376492	19376738	+	170	NA	Intergenic	NA	-231194	FERD3L								
M6_1_171_R1_peak_6285	chr5	148403348	148403699	+	170	NA	intron (FBXO38, intron 5 of 20)	NA	19577	FBXO38								
M6_1_171_R1_peak_591	chr1	198776605	198777063	+	170	NA	Intergenic	NA	82113	MIR181B1								
M6_1_171_R1_peak_3765	chr19	47324511	47324762	+	170	NA	intron (LOC102723962, intron 2 of 2)	NA	8081	C5AR1								
M6_1_171_R1_peak_3014	chr16	85571773	85572027	+	170	NA	intron (GSE1, intron 1 of 14)	NA	16996	GSE1								
M6_1_171_R1_peak_3936	chr2	37013131	37013383	+	170	NA	intron (HEATR5B, intron 27 of 35)	NA	-46727	STRN								
M6_1_171_R1_peak_2042	chr13	30467070	30467333	+	170	NA	Intergenic	NA	-2458	HMGB1								
M6_1_171_R1_peak_2226	chr14	20945191	20945430	+	170	NA	Intergenic	NA	-10161	RNASE2								
M6_1_171_R1_peak_1196	chr11	11318871	11319241	+	170	NA	intron (GALNT18, intron 8 of 9)	NA	34301	CSNK2A3								
M6_1_171_R1_peak_4900	chr22	20463558	20463822	+	170	NA	intron (KLHL22, intron 3 of 5)	NA	-25868	SCARF2								
M6_1_171_R1_peak_5666	chr4	37879444	37879652	+	170	NA	Intergenic	NA	-11536	TBC1D1								
M6_1_171_R1_peak_6517	chr6	26206043	26206275	+	170	NA	Intergenic	NA	1514	HIST1H4E								
M6_1_171_R1_peak_1993	chr12	122646825	122647193	+	170	NA	Intergenic	NA	56348	HCAR2								
M6_1_171_R1_peak_5272	chr3	57959468	57959707	+	170	NA	Intergenic	NA	-48833	FLNB								
M6_1_171_R1_peak_1349	chr11	66617265	66617579	+	170	NA	intron (RBM14-RBM4, intron 1 of 1)	NA	840	RBM14								
M6_1_171_R1_peak_7560	chr8	143553470	143553769	+	170	NA	promoter-TSS (ZC3H3)	NA	232	GSDMD								
M6_1_171_R1_peak_4764	chr20	59007789	59008046	+	170	NA	promoter-TSS (CTSZ)	NA	-663	CTSZ								
M6_1_171_R1_peak_2143	chr13	73987723	73987974	+	170	NA	intron (KLF12, intron 2 of 7)	NA	66877	LOC101927103								
M6_1_171_R1_peak_1395	chr11	74321925	74322126	+	170	NA	intron (RP11-632K5.3, intron 3 of 6)	NA	-10371	P4HA3								
M6_1_171_R1_peak_2014	chr12	132471157	132471446	+	170	NA	Intergenic	NA	2953	MUC8								
M6_1_171_R1_peak_3242	chr17	47001243	47001505	+	170	NA	intron (LOC102724432, intron 1 of 3)	NA	6483	LOC102724432								
M6_1_171_R1_peak_4518	chr2	230667235	230667469	+	170	NA	Intergenic	NA	33177	AC098823.3								
M6_1_171_R1_peak_7973	chrX	119685423	119685701	+	170	NA	intron (SEPT6, intron 1 of 9)	NA	7663	SEPT6								
M6_1_171_R1_peak_1194	chr11	10979613	10979893	+	170	NA	Intergenic	NA	121536	ZBED5-AS1								
M6_1_171_R1_peak_4501	chr2	227335675	227335923	+	170	NA	intron (MFF, intron 5 of 8)	NA	8287	MFF								
M6_1_171_R1_peak_6898	chr7	7868280	7868644	+	170	NA	intron (RPA3-AS1, intron 3 of 3)	NA	100290	AC009473.1								
M6_1_171_R1_peak_4557	chr20	1472914	1473155	+	170	NA	Intergenic	NA	-6124	NSFL1C								
M6_1_171_R1_peak_4487	chr2	223836094	223836382	+	170	NA	intron (AP1S3, intron 1 of 4)	NA	1364	AP1S3								
M6_1_171_R1_peak_2129	chr13	52174129	52174388	+	170	NA	intron (MRPS31P5, intron 4 of 6)	NA	-14723	NEK3								
M6_1_171_R1_peak_4781	chr21	14520729	14520919	+	170	NA	intron (SAMSN1, intron 2 of 7)	NA	-61378	SAMSN1-AS1								
M6_1_171_R1_peak_3489	chr18	62815424	62815722	+	170	NA	intron (PHLPP1, intron 1 of 16)	NA	100134	PHLPP1								
M6_1_171_R1_peak_5653	chr4	20625446	20625772	+	169	NA	Intergenic	NA	-74825	PACRGL								
M6_1_171_R1_peak_4460	chr2	217161295	217161570	+	169	NA	Intergenic	NA	-287500	LOC102723329								
M6_1_171_R1_peak_5973	chr5	14665185	14665428	+	169	NA	intron (FAM105B, intron 1 of 6)	NA	632	FAM105B								
M6_1_171_R1_peak_6374	chr5	177405958	177406210	+	169	NA	intron (F12, intron 2 of 13)	NA	3492	F12								
M6_1_171_R1_peak_5576	chr3	188948951	188949270	+	169	NA	Intergenic	NA	124145	LOC102724756								
M6_1_171_R1_peak_4087	chr2	70124065	70124336	+	169	NA	exon (LOC100133985, exon 2 of 2)	NA	1116	LOC100133985								
M6_1_171_R1_peak_1761	chr12	53365956	53366227	+	169	NA	Intergenic	NA	-14104	SP1								
M6_1_171_R1_peak_3031	chr16	89487963	89488335	+	169	NA	intron (ANKRD11, intron 1 of 13)	NA	16927	LOC101927863								
M6_1_171_R1_peak_2804	chr16	8644900	8645180	+	169	NA	intron (METTL22, intron 9 of 9)	NA	16256	METTL22								
M6_1_171_R1_peak_6930	chr7	20470724	20471178	+	169	NA	Intergenic	NA	-139189	LOC101927811								
M6_1_171_R1_peak_3724	chr19	41801706	41801996	+	169	NA	intron (CEACAM3, intron 2 of 5)	NA	5261	CEACAM3								
M6_1_171_R1_peak_7620	chr9	34171826	34172086	+	169	NA	Intergenic	NA	-7049	UBAP1								
M6_1_171_R1_peak_3969	chr2	44163885	44164136	+	169	NA	Intergenic	NA	3452	LOC102723904								
M6_1_171_R1_peak_238	chr1	65165589	65165938	+	169	NA	intron (AK4, intron 1 of 4)	NA	18214	AK4								
M6_1_171_R1_peak_4622	chr20	13862347	13862594	+	169	NA	intron (SEL1L2, intron 16 of 18)	NA	77441	NDUFAF5								
M6_1_171_R1_peak_7770	chr9	113275517	113275805	+	169	NA	promoter-TSS (PRPF4)	NA	-72	CDC26								
M6_1_171_R1_peak_6983	chr7	36724423	36724621	+	169	NA	promoter-TSS (AOAH)	NA	27	AOAH								
M6_1_171_R1_peak_403	chr1	153945905	153946308	+	169	NA	promoter-TSS (DENND4B)	NA	580	DENND4B								
M6_1_171_R1_peak_1585	chr12	4439306	4439549	+	169	NA	intron (FGF6, intron 2 of 2)	NA	6187	FGF6								
M6_1_171_R1_peak_7467	chr8	102128527	102128768	+	169	NA	Intergenic	NA	3215	MIR5680								
M6_1_171_R1_peak_5260	chr3	53269796	53270064	+	169	NA	promoter-TSS (LOC101929119)	NA	-92	LOC101929119								
M6_1_171_R1_peak_4644	chr20	24148461	24148748	+	169	NA	Intergenic	NA	-51163	FLJ33581								
M6_1_171_R1_peak_231	chr1	61641221	61641469	+	169	NA	Intergenic	NA	-12897	MGC34796								
M6_1_171_R1_peak_3253	chr17	49218141	49218393	+	169	NA	intron (ABI3, intron 3 of 7)	NA	8040	ABI3								
M6_1_171_R1_peak_4592	chr20	4822588	4822920	+	169	NA	intron (RASSF2, intron 1 of 11)	NA	891	RASSF2								
M6_1_171_R1_peak_176	chr1	42944260	42944514	+	169	NA	intron (SLC2A1, intron 1 of 9)	NA	-14662	SLC2A1-AS1								
M6_1_171_R1_peak_3487	chr18	62450656	62450941	+	169	NA	Intergenic	NA	-72858	ZCCHC2								
M6_1_171_R1_peak_3757	chr19	45791055	45791370	+	169	NA	intron (DMWD, intron 1 of 4)	NA	1590	DMWD								
M6_1_171_R1_peak_5749	chr4	79578603	79578876	+	169	NA	Intergenic	NA	-17803	LOC101928918								
M6_1_171_R1_peak_4094	chr2	72780660	72780910	+	169	NA	intron (EXOC6B, intron 1 of 22)	NA	45263	EXOC6B								
M6_1_171_R1_peak_4942	chr22	28741791	28742085	+	169	NA	promoter-TSS (CHEK2)	NA	-104	CHEK2								
M6_1_171_R1_peak_1073	chr10	102645849	102646133	+	169	NA	intron (TRIM8, intron 1 of 4)	NA	2566	TRIM8								
M6_1_171_R1_peak_656	chr1	211823041	211823376	+	169	NA	intron (LPGAT1, intron 3 of 8)	NA	-6564	LOC102723727								
M6_1_171_R1_peak_3406	chr18	3656322	3656564	+	169	NA	intron (DLGAP1, intron 5 of 11)	NA	62329	DLGAP1-AS1								
M6_1_171_R1_peak_2724	chr15	89128950	89129189	+	168	NA	intron (ABHD2, intron 6 of 13)	NA	40919	ABHD2								
M6_1_171_R1_peak_2424	chr14	91241956	91242200	+	168	NA	exon (LOC102724476, exon 1 of 4)	NA	291	LOC102724476								
M6_1_171_R1_peak_7195	chr7	142854183	142854419	+	168	NA	promoter-TSS (EPHB6)	NA	-730	EPHB6								
M6_1_171_R1_peak_4113	chr2	84898441	84898811	+	167	NA	Intergenic	NA	-7013	TMSB10								
