PeakID (cmd=annotatePeaks.pl M6_1_127_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_127_R1_peak_2835	chr17	1562738	1563051	+	263	NA	promoter-TSS (PITPNA)	NA	-78	PITPNA								
M6_1_127_R1_peak_3699	chr19	11505028	11505783	+	263	NA	TTS (ECSIT)	NA	518	ZNF653								
M6_1_127_R1_peak_205	chr1	28259251	28259599	+	263	NA	promoter-TSS (SESN2)	NA	-27	SESN2								
M6_1_127_R1_peak_4272	chr19	54162129	54162706	+	263	NA	intron (TMC4, intron 10 of 14)	NA	-2709	LENG1								
M6_1_127_R1_peak_5139	chr22	23913935	23914252	+	263	NA	Intergenic	NA	-15163	LOC284889								
M6_1_127_R1_peak_1079	chr11	7513564	7514151	+	263	NA	promoter-TSS (PPFIBP2)	NA	368	LOC102723874								
M6_1_127_R1_peak_465	chr1	150579468	150579902	+	263	NA	promoter-TSS (MCL1)	NA	53	MCL1								
M6_1_127_R1_peak_5675	chr3	196207337	196208078	+	263	NA	intron (ZDHHC19, intron 4 of 7)	NA	-2278	LOC102723473								
M6_1_127_R1_peak_5355	chr3	15378245	15378492	+	263	NA	Intergenic	NA	-36974	SH3BP5								
M6_1_127_R1_peak_265	chr1	37931677	37932001	+	263	NA	promoter-TSS (INPP5B)	NA	10259	INPP5B								
M6_1_127_R1_peak_1656	chr12	57941263	57941714	+	263	NA	promoter-TSS (XRCC6BP1)	NA	-174	XRCC6BP1								
M6_1_127_R1_peak_6589	chr7	2403180	2403678	+	263	NA	promoter-TSS (CHST12)	NA	-131	CHST12								
M6_1_127_R1_peak_4440	chr2	47782834	47783286	+	263	NA	promoter-TSS (MSH6)	NA	-22	MSH6								
M6_1_127_R1_peak_3952	chr19	38335625	38336021	+	263	NA	promoter-TSS (CATSPERG)	NA	-651	CATSPERG								
M6_1_127_R1_peak_4461	chr2	61694558	61695198	+	263	NA	Intergenic	NA	159265	FAM161A								
M6_1_127_R1_peak_6933	chr8	11769464	11769825	+	263	NA	promoter-TSS (NEIL2)	NA	-19	NEIL2								
M6_1_127_R1_peak_1798	chr12	122752509	122752910	+	263	NA	promoter-TSS (DENR)	NA	-115	DENR								
M6_1_127_R1_peak_6169	chr5	176537509	176538256	+	263	NA	promoter-TSS (RNF44)	NA	41	RNF44								
M6_1_127_R1_peak_4240	chr19	52535707	52536050	+	263	NA	promoter-TSS (ZNF808)	NA	8210	ZNF808								
M6_1_127_R1_peak_5467	chr3	51384975	51385354	+	263	NA	promoter-TSS (MANF)	NA	-97	MANF								
M6_1_127_R1_peak_1446	chr11	119334124	119334596	+	263	NA	promoter-TSS (RNF26)	NA	-140	RNF26								
M6_1_127_R1_peak_2358	chr15	80152371	80153293	+	263	NA	promoter-TSS (FAH)	NA	-59	FAH								
M6_1_127_R1_peak_4670	chr2	200525920	200526281	+	263	NA	promoter-TSS (SGOL2)	NA	-42	SGOL2								
M6_1_127_R1_peak_3942	chr19	36141004	36141455	+	263	NA	promoter-TSS (CAPNS1)	NA	1109	CAPNS1								
M6_1_127_R1_peak_4383	chr2	25361960	25362286	+	263	NA	Intergenic	NA	-20210	DNMT3A								
M6_1_127_R1_peak_1692	chr12	96400470	96400826	+	263	NA	promoter-TSS (CDK17)	NA	-1244	CDK17								
M6_1_127_R1_peak_7362	chr9	124868940	124869357	+	263	NA	promoter-TSS (ARPC5L)	NA	-57	ARPC5L								
M6_1_127_R1_peak_4325	chr19	58182749	58183370	+	263	NA	promoter-TSS (ZNF274)	NA	70	ZNF274								
M6_1_127_R1_peak_1740	chr12	110583249	110583538	+	263	NA	promoter-TSS (PPTC7)	NA	-134	PPTC7								
M6_1_127_R1_peak_2500	chr16	3124190	3124658	+	263	NA	Intergenic	NA	-8826	ZNF205-AS1								
M6_1_127_R1_peak_3131	chr17	45148138	45148535	+	263	NA	exon (HEXIM1, exon 1 of 1)	NA	1019	HEXIM1								
M6_1_127_R1_peak_120	chr1	19312051	19312469	+	261	NA	promoter-TSS (PQLC2)	NA	14	PQLC2								
M6_1_127_R1_peak_7036	chr8	86342253	86342605	+	261	NA	promoter-TSS (WWP1)	NA	-307	WWP1								
M6_1_127_R1_peak_4099	chr19	45995007	45995595	+	261	NA	promoter-TSS (CCDC61)	NA	-3825	CCDC61								
M6_1_127_R1_peak_4588	chr2	119366704	119367058	+	261	NA	promoter-TSS (DBI)	NA	-167	DBI								
M6_1_127_R1_peak_1361	chr11	73376164	73376537	+	261	NA	promoter-TSS (RELT)	NA	-45	RELT								
M6_1_127_R1_peak_4822	chr20	5119912	5120265	+	261	NA	promoter-TSS (PCNA)	NA	-87	PCNA								
M6_1_127_R1_peak_3599	chr19	6530701	6531150	+	261	NA	promoter-TSS (TNFSF9)	NA	2363	TNFSF9								
M6_1_127_R1_peak_6600	chr7	4883534	4884105	+	261	NA	promoter-TSS (RADIL)	NA	-115	RADIL								
M6_1_127_R1_peak_7020	chr8	66925409	66925786	+	261	NA	promoter-TSS (SNHG6)	NA	-55	SNHG6								
M6_1_127_R1_peak_87	chr1	11012113	11012820	+	261	NA	promoter-TSS (TARDBP)	NA	-156	TARDBP								
M6_1_127_R1_peak_1770	chr12	120265721	120266088	+	261	NA	promoter-TSS (PXN)	NA	-174	PXN								
M6_1_127_R1_peak_3579	chr19	4968514	4969193	+	261	NA	promoter-TSS (KDM4B)	NA	-260	KDM4B								
M6_1_127_R1_peak_4928	chr20	45910751	45911232	+	261	NA	promoter-TSS (PLTP)	NA	1373	PLTP								
M6_1_127_R1_peak_2134	chr14	94026078	94026447	+	260	NA	promoter-TSS (OTUB2)	NA	-116	OTUB2								
M6_1_127_R1_peak_7238	chr9	36487546	36488052	+	259	NA	promoter-TSS (RNF38)	NA	-85063	MELK								
M6_1_127_R1_peak_1209	chr11	63671401	63671958	+	259	NA	promoter-TSS (ATL3)	NA	290	ATL3								
M6_1_127_R1_peak_3203	chr17	63550132	63550610	+	259	NA	promoter-TSS (DCAF7)	NA	-64	DCAF7								
M6_1_127_R1_peak_7397	chr9	128322302	128322708	+	259	NA	promoter-TSS (TRUB2)	NA	-7	COQ4								
M6_1_127_R1_peak_5011	chr21	14215946	14216221	+	259	NA	promoter-TSS (RBM11)	NA	-68	RBM11								
M6_1_127_R1_peak_1096	chr11	13277301	13277826	+	259	NA	promoter-TSS (ARNTL)	NA	-171	ARNTL								
M6_1_127_R1_peak_2643	chr16	31179627	31180288	+	259	NA	promoter-TSS (FUS)	NA	-198	FUS								
M6_1_127_R1_peak_6004	chr5	75236794	75237126	+	259	NA	promoter-TSS (ANKRD31)	NA	-82	ANKRD31								
M6_1_127_R1_peak_1994	chr14	24242231	24242850	+	259	NA	exon (TINF2, exon 1 of 9)	NA	487	TINF2								
M6_1_127_R1_peak_3201	chr17	61927890	61928172	+	259	NA	promoter-TSS (INTS2)	NA	-15	INTS2								
M6_1_127_R1_peak_2910	chr17	7394342	7395013	+	259	NA	exon (PLSCR3, exon 1 of 8)	NA	166	PLSCR3								
M6_1_127_R1_peak_4380	chr2	24971525	24972119	+	259	NA	promoter-TSS (DNAJC27-AS1)	NA	272	DNAJC27								
M6_1_127_R1_peak_1887	chr13	45341151	45341537	+	259	NA	promoter-TSS (TPT1)	NA	-1	TPT1-AS1								
M6_1_127_R1_peak_6888	chr7	149714576	149715029	+	259	NA	promoter-TSS (KRBA1)	NA	-255	KRBA1								
M6_1_127_R1_peak_6807	chr7	100673257	100673947	+	259	NA	promoter-TSS (GNB2)	NA	-138	GNB2								
M6_1_127_R1_peak_5571	chr3	129027011	129027353	+	259	NA	intron (EFCC1, intron 2 of 7)	NA	25894	EFCC1								
M6_1_127_R1_peak_3497	chr19	1592712	1593122	+	259	NA	promoter-TSS (MBD3)	NA	-156	MBD3								
M6_1_127_R1_peak_3940	chr19	36115192	36116100	+	259	NA	promoter-TSS (POLR2I)	NA	-342	POLR2I								
M6_1_127_R1_peak_2946	chr17	8965577	8966083	+	259	NA	promoter-TSS (PIK3R5)	NA	4	LOC101928235								
M6_1_127_R1_peak_571	chr1	169105954	169106394	+	259	NA	promoter-TSS (ATP1B1)	NA	-535	ATP1B1								
M6_1_127_R1_peak_5526	chr3	101676125	101676499	+	259	NA	promoter-TSS (ZBTB11-AS1)	NA	-118	ZBTB11-AS1								
M6_1_127_R1_peak_170	chr1	26111509	26112041	+	259	NA	promoter-TSS (PDIK1L)	NA	562	PDIK1L								
M6_1_127_R1_peak_1858	chr13	27171705	27172273	+	259	NA	promoter-TSS (USP12-AS2)	NA	-179	USP12								
M6_1_127_R1_peak_1927	chr13	97976291	97976745	+	259	NA	intron (IPO5, intron 2 of 27)	NA	16312	IPO5								
M6_1_127_R1_peak_1716	chr12	106302265	106302674	+	259	NA	promoter-TSS (TCP11L2)	NA	-9861	TCP11L2								
M6_1_127_R1_peak_7092	chr8	123274371	123275011	+	259	NA	promoter-TSS (ZHX1)	NA	-204	ZHX1								
M6_1_127_R1_peak_2175	chr14	104085317	104085734	+	259	NA	promoter-TSS (ASPG)	NA	-157	ASPG								
M6_1_127_R1_peak_274	chr1	39788772	39789170	+	259	NA	promoter-TSS (BMP8B)	NA	-11	LOC101929536								
M6_1_127_R1_peak_4568	chr2	108449016	108449313	+	259	NA	promoter-TSS (GCC2)	NA	-73	GCC2								
M6_1_127_R1_peak_3370	chr18	21111536	21112055	+	259	NA	promoter-TSS (ROCK1)	NA	56	ROCK1								
M6_1_127_R1_peak_2559	chr16	18926283	18926717	+	259	NA	promoter-TSS (SMG1)	NA	-74	SMG1								
M6_1_127_R1_peak_2240	chr15	41972504	41972889	+	259	NA	promoter-TSS (LOC101928388)	NA	-45	LOC101928388								
M6_1_127_R1_peak_2865	chr17	3944718	3945087	+	259	NA	intron (ATP2A3, intron 9 of 20)	NA	19562	ATP2A3								
M6_1_127_R1_peak_4632	chr2	159904667	159905077	+	259	NA	promoter-TSS (LY75)	NA	-116	LY75-CD302								
M6_1_127_R1_peak_5552	chr3	123961243	123961613	+	259	NA	promoter-TSS (CCDC14)	NA	-59	CCDC14								
M6_1_127_R1_peak_1463	chr11	126268766	126269232	+	258	NA	promoter-TSS (SRPR)	NA	-17	SRPR								
M6_1_127_R1_peak_5293	chr22	49853481	49853921	+	258	NA	promoter-TSS (ZBED4)	NA	-598	ZBED4								
M6_1_127_R1_peak_5221	chr22	38570114	38570547	+	258	NA	promoter-TSS (DMC1)	NA	-134	DMC1								
M6_1_127_R1_peak_7392	chr9	128128306	128128659	+	258	NA	promoter-TSS (PTGES2)	NA	-20	PTGES2								
M6_1_127_R1_peak_724	chr1	235161161	235161472	+	258	NA	promoter-TSS (RBM34)	NA	-60	RBM34								
M6_1_127_R1_peak_7147	chr8	144104116	144104627	+	258	NA	promoter-TSS (SHARPIN)	NA	-31	MAF1								
M6_1_127_R1_peak_338	chr1	52366080	52366669	+	257	NA	promoter-TSS (CC2D1B)	NA	-174	CC2D1B								
M6_1_127_R1_peak_4223	chr19	50804787	50805213	+	257	NA	promoter-TSS (C19orf48)	NA	-285	C19orf48								
M6_1_127_R1_peak_5097	chr22	19122334	19122836	+	257	NA	promoter-TSS (DGCR2)	NA	-131	DGCR2								
M6_1_127_R1_peak_2514	chr16	4307522	4308099	+	257	NA	Intergenic	NA	20538	LOC101926896								
M6_1_127_R1_peak_772	chr10	14604278	14604611	+	256	NA	promoter-TSS (FAM107B)	NA	-32255	FAM107B								
M6_1_127_R1_peak_3217	chr17	64506213	64507027	+	256	NA	promoter-TSS (CEP95)	NA	304	DDX5								
M6_1_127_R1_peak_5646	chr3	184185908	184186287	+	256	NA	promoter-TSS (ABCF3)	NA	22	ABCF3								
M6_1_127_R1_peak_2344	chr15	77071050	77071368	+	256	NA	promoter-TSS (TSPAN3)	NA	19	TSPAN3								
M6_1_127_R1_peak_5663	chr3	194486855	194487271	+	256	NA	promoter-TSS (LINC00884)	NA	-77	LINC00884								
M6_1_127_R1_peak_5493	chr3	56683144	56683494	+	256	NA	promoter-TSS (FAM208A)	NA	-19273	FAM208A								
M6_1_127_R1_peak_1387	chr11	86068994	86069497	+	256	NA	promoter-TSS (PICALM)	NA	-164	PICALM								
M6_1_127_R1_peak_4558	chr2	99489941	99490363	+	255	NA	promoter-TSS (REV1)	NA	-65121	REV1								
M6_1_127_R1_peak_2862	chr17	3754579	3755290	+	253	NA	intron (ITGAE, intron 12 of 30)	NA	31031	GSG2								
M6_1_127_R1_peak_1295	chr11	66480031	66480790	+	253	NA	promoter-TSS (LOC101928069)	NA	-8	LOC101928069								
M6_1_127_R1_peak_6716	chr7	66654367	66654650	+	253	NA	promoter-TSS (RP4-756H11.3)	NA	-11	RP4-756H11.3								
M6_1_127_R1_peak_2008	chr14	34630049	34630400	+	253	NA	promoter-TSS (SNX6)	NA	-66	SNX6								
M6_1_127_R1_peak_5062	chr21	43718877	43719196	+	253	NA	promoter-TSS (PDXK)	NA	-14557	PDXK								
M6_1_127_R1_peak_544	chr1	161045861	161046165	+	253	NA	promoter-TSS (USF1)	NA	-1076	USF1								
M6_1_127_R1_peak_4856	chr20	31951980	31952267	+	253	NA	promoter-TSS (PDRG1)	NA	-43	PDRG1								
M6_1_127_R1_peak_5670	chr3	195543184	195543649	+	253	NA	promoter-TSS (PPP1R2)	NA	-15	PPP1R2								
M6_1_127_R1_peak_4330	chr19	58408336	58408704	+	253	NA	promoter-TSS (ZNF584)	NA	-54	LOC100506634								
M6_1_127_R1_peak_7007	chr8	58553043	58553312	+	253	NA	promoter-TSS (SDCBP)	NA	8	SDCBP								
M6_1_127_R1_peak_3199	chr17	60677609	60677949	+	253	NA	promoter-TSS (BCAS3)	NA	-81	BCAS3								
M6_1_127_R1_peak_5217	chr22	38201682	38202045	+	253	NA	promoter-TSS (MAFF)	NA	-69	MAFF								
M6_1_127_R1_peak_3357	chr18	9913491	9914228	+	253	NA	promoter-TSS (VAPA)	NA	-99	VAPA								
M6_1_127_R1_peak_4234	chr19	52171547	52171966	+	253	NA	promoter-TSS (ZNF836)	NA	-113	ZNF836								
M6_1_127_R1_peak_2172	chr14	103847447	103847839	+	253	NA	promoter-TSS (PPP1R13B)	NA	-78	LINC00637								
M6_1_127_R1_peak_7626	chrX	153333914	153334226	+	253	NA	promoter-TSS (ZNF275)	NA	-85	ZNF275								
M6_1_127_R1_peak_660	chr1	209784464	209784854	+	253	NA	promoter-TSS (C1orf74)	NA	-114	C1orf74								
M6_1_127_R1_peak_2796	chr16	88686407	88686756	+	253	NA	promoter-TSS (SNAI3)	NA	-107	SNAI3								
M6_1_127_R1_peak_339	chr1	52404354	52404647	+	253	NA	promoter-TSS (ORC1)	NA	-29	ORC1								
M6_1_127_R1_peak_2478	chr16	2513472	2514030	+	252	NA	promoter-TSS (ATP6V0C)	NA	25	ATP6V0C								
M6_1_127_R1_peak_3050	chr17	36948707	36949065	+	251	NA	promoter-TSS (AATF)	NA	11	AATF								
M6_1_127_R1_peak_4845	chr20	25247859	25248268	+	251	NA	promoter-TSS (PYGB)	NA	5	PYGB								
M6_1_127_R1_peak_1400	chr11	96389817	96390171	+	251	NA	promoter-TSS (CCDC82)	NA	0	JRKL								
M6_1_127_R1_peak_5416	chr3	48088741	48089435	+	251	NA	exon (MAP4, exon 1 of 18)	NA	-41348	MAP4								
M6_1_127_R1_peak_3721	chr19	12294789	12295071	+	251	NA	promoter-TSS (ZNF44)	NA	-31	ZNF44								
M6_1_127_R1_peak_5557	chr3	126357382	126357775	+	251	NA	promoter-TSS (KLF15)	NA	-185	KLF15								
M6_1_127_R1_peak_7381	chr9	127771100	127771802	+	251	NA	promoter-TSS (SH2D3C)	NA	-4150	SH2D3C								
M6_1_127_R1_peak_6312	chr6	31547377	31547706	+	251	NA	promoter-TSS (ATP6V1G2-DDX39B)	NA	-35	NFKBIL1								
M6_1_127_R1_peak_3005	chr17	28711210	28711624	+	251	NA	promoter-TSS (PROCA1)	NA	695	PROCA1								
M6_1_127_R1_peak_6344	chr6	33299167	33299587	+	251	NA	promoter-TSS (RGL2)	NA	83	RGL2								
M6_1_127_R1_peak_5282	chr22	44498126	44498582	+	251	NA	promoter-TSS (LDOC1L)	NA	-229	LDOC1L								
M6_1_127_R1_peak_194	chr1	27568413	27568796	+	251	NA	intron (AHDC1, intron 2 of 7)	NA	35348	AHDC1								
M6_1_127_R1_peak_3611	chr19	7197210	7197634	+	251	NA	intron (INSR, intron 2 of 21)	NA	28616	LOC100996405								
M6_1_127_R1_peak_4698	chr2	214809542	214810232	+	251	NA	promoter-TSS (BARD1)	NA	-176	BARD1								
M6_1_127_R1_peak_4284	chr19	55166446	55166995	+	251	NA	promoter-TSS (DNAAF3)	NA	2	DNAAF3								
M6_1_127_R1_peak_2463	chr16	2023116	2023635	+	251	NA	Intergenic	NA	3855	NPW								
M6_1_127_R1_peak_2942	chr17	8435635	8436113	+	251	NA	promoter-TSS (NDEL1)	NA	22	NDEL1								
M6_1_127_R1_peak_4915	chr20	43666757	43667175	+	251	NA	promoter-TSS (MYBL2)	NA	-53	MYBL2								
M6_1_127_R1_peak_2139	chr14	95534375	95535129	+	251	NA	promoter-TSS (GLRX5)	NA	120	SNHG10								
M6_1_127_R1_peak_2958	chr17	16535600	16536077	+	250	NA	Intergenic	NA	32901	ZNF287								
M6_1_127_R1_peak_4742	chr2	232696997	232697427	+	250	NA	promoter-TSS (GIGYF2)	NA	-93	GIGYF2								
M6_1_127_R1_peak_2974	chr17	18258594	18258983	+	249	NA	promoter-TSS (FLII)	NA	-77	FLII								
M6_1_127_R1_peak_1346	chr11	72103222	72103591	+	249	NA	promoter-TSS (LAMTOR1)	NA	-19	LAMTOR1								
M6_1_127_R1_peak_3381	chr18	31943112	31943508	+	249	NA	promoter-TSS (TRAPPC8)	NA	-33716	TRAPPC8								
M6_1_127_R1_peak_3061	chr17	38853628	38853950	+	249	NA	promoter-TSS (SNORA21)	NA	11	RPL23								
M6_1_127_R1_peak_3755	chr19	13833514	13833888	+	249	NA	TTS (LOC284454)	NA	2588	LOC284454								
M6_1_127_R1_peak_1222	chr11	64251252	64251719	+	249	NA	promoter-TSS (PLCB3)	NA	-61	PLCB3								
M6_1_127_R1_peak_6777	chr7	98401064	98401450	+	249	NA	promoter-TSS (BAIAP2L1)	NA	-142	BAIAP2L1								
M6_1_127_R1_peak_276	chr1	40257882	40258359	+	249	NA	promoter-TSS (ZMPSTE24)	NA	70	ZMPSTE24								
M6_1_127_R1_peak_5541	chr3	119498350	119498700	+	249	NA	promoter-TSS (TIMMDC1)	NA	4	TIMMDC1								
M6_1_127_R1_peak_228	chr1	32394388	32394868	+	249	NA	promoter-TSS (BSDC1)	NA	-167	BSDC1								
M6_1_127_R1_peak_3387	chr18	36129176	36129705	+	249	NA	promoter-TSS (ELP2)	NA	-46	SLC39A6								
M6_1_127_R1_peak_694	chr1	226939959	226940405	+	249	NA	promoter-TSS (ADCK3)	NA	-55	ADCK3								
M6_1_127_R1_peak_6471	chr6	98947811	98948195	+	249	NA	promoter-TSS (FBXL4)	NA	3	FBXL4								
M6_1_127_R1_peak_433	chr1	114669945	114670321	+	249	NA	promoter-TSS (DENND2C)	NA	-22	DENND2C								
M6_1_127_R1_peak_1831	chr12	132084054	132084380	+	249	NA	promoter-TSS (EP400NL)	NA	-66	EP400NL								
M6_1_127_R1_peak_6481	chr6	108557943	108558786	+	249	NA	Intergenic	NA	-97966	FOXO3								
M6_1_127_R1_peak_1871	chr13	32586154	32586494	+	249	NA	promoter-TSS (PDS5B)	NA	-103	PDS5B								
M6_1_127_R1_peak_6276	chr6	26520646	26521097	+	249	NA	promoter-TSS (HCG11)	NA	-337	TRNAL26								
M6_1_127_R1_peak_3763	chr19	14081265	14081714	+	249	NA	TTS (C19orf67)	NA	4306	C19orf67								
M6_1_127_R1_peak_7237	chr9	36400634	36401451	+	249	NA	promoter-TSS (RNF38)	NA	100	RNF38								
M6_1_127_R1_peak_1384	chr11	85628280	85628631	+	249	NA	promoter-TSS (TMEM126B)	NA	-118	TMEM126B								
M6_1_127_R1_peak_6932	chr8	11456745	11457284	+	249	NA	intron (FAM167A, intron 1 of 2)	NA	9753	FAM167A								
M6_1_127_R1_peak_1261	chr11	65546524	65546983	+	249	NA	intron (LTBP3, intron 15 of 26)	NA	11475	LTBP3								
M6_1_127_R1_peak_4375	chr2	24076382	24077037	+	249	NA	promoter-TSS (LOC102723419)	NA	74	LOC102723419								
M6_1_127_R1_peak_3513	chr19	2061470	2061768	+	249	NA	Intergenic	NA	-10375	MKNK2								
M6_1_127_R1_peak_5380	chr3	37998943	37999389	+	248	NA	intron (VILL, intron 9 of 18)	NA	6110	VILL								
M6_1_127_R1_peak_1472	chr11	134331654	134332121	+	248	NA	promoter-TSS (GLB1L2)	NA	13	GLB1L2								
M6_1_127_R1_peak_2212	chr15	34337882	34338212	+	247	NA	promoter-TSS (SLC12A6)	NA	-1203	SLC12A6								
M6_1_127_R1_peak_259	chr1	37474266	37474689	+	247	NA	promoter-TSS (ZC3H12A)	NA	-34	LINC01137								
M6_1_127_R1_peak_6007	chr5	75717367	75717781	+	247	NA	promoter-TSS (POC5)	NA	-86	POC5								
M6_1_127_R1_peak_241	chr1	33430925	33431357	+	246	NA	promoter-TSS (PHC2)	NA	-41510	ZSCAN20								
M6_1_127_R1_peak_6946	chr8	20303855	20304231	+	246	NA	promoter-TSS (LZTS1)	NA	28270	LZTS1-AS1								
M6_1_127_R1_peak_3093	chr17	42676778	42677486	+	246	NA	promoter-TSS (PLEKHH3)	NA	-116	PLEKHH3								
M6_1_127_R1_peak_1660	chr12	64759317	64759694	+	246	NA	promoter-TSS (GNS)	NA	-59	GNS								
M6_1_127_R1_peak_2317	chr15	73633263	73633669	+	246	NA	promoter-TSS (NPTN)	NA	-54	NPTN								
M6_1_127_R1_peak_881	chr10	75210381	75210789	+	246	NA	promoter-TSS (VDAC2)	NA	43	VDAC2								
M6_1_127_R1_peak_5435	chr3	49094025	49094578	+	246	NA	promoter-TSS (QRICH1)	NA	-669	QRICH1								
M6_1_127_R1_peak_1576	chr12	49707487	49707767	+	246	NA	promoter-TSS (FMNL3)	NA	-234	FMNL3								
M6_1_127_R1_peak_6728	chr7	73557032	73557511	+	246	NA	promoter-TSS (BCL7B)	NA	348	BCL7B								
M6_1_127_R1_peak_335	chr1	51878669	51879093	+	246	NA	promoter-TSS (NRD1)	NA	56	NRD1								
M6_1_127_R1_peak_2114	chr14	81220760	81221231	+	246	NA	promoter-TSS (GTF2A1)	NA	-43	GTF2A1								
M6_1_127_R1_peak_6397	chr6	43013863	43014198	+	246	NA	promoter-TSS (MEA1)	NA	-73	KLHDC3								
M6_1_127_R1_peak_35	chr1	2227536	2228095	+	245	NA	promoter-TSS (SKI)	NA	-12687	SKI								
M6_1_127_R1_peak_6497	chr6	111483317	111483969	+	245	NA	promoter-TSS (REV3L)	NA	72	REV3L								
M6_1_127_R1_peak_6994	chr8	42842928	42843614	+	245	NA	promoter-TSS (THAP1)	NA	60	THAP1								
M6_1_127_R1_peak_2002	chr14	31420385	31420740	+	245	NA	promoter-TSS (LOC101927124)	NA	20	HEATR5A								
M6_1_127_R1_peak_7547	chrX	43654358	43654784	+	245	NA	promoter-TSS (MAOA)	NA	-336	MAOA								
M6_1_127_R1_peak_5906	chr4	169757871	169758213	+	245	NA	promoter-TSS (C4orf27)	NA	-100	C4orf27								
M6_1_127_R1_peak_5384	chr3	38164828	38165720	+	245	NA	promoter-TSS (OXSR1)	NA	172	LOC101928234								
M6_1_127_R1_peak_204	chr1	28247168	28247525	+	245	NA	Intergenic	NA	11255	ATPIF1								
M6_1_127_R1_peak_1381	chr11	78188172	78189022	+	245	NA	promoter-TSS (KCTD21)	NA	21	KCTD21								
M6_1_127_R1_peak_3829	chr19	18007920	18008241	+	245	NA	promoter-TSS (ARRDC2)	NA	-88	ARRDC2								
M6_1_127_R1_peak_2954	chr17	14309311	14309659	+	245	NA	intron (HS3ST3B1, intron 1 of 1)	NA	5745	MGC12916								
M6_1_127_R1_peak_3184	chr17	58352099	58352417	+	245	NA	promoter-TSS (SUPT4H1)	NA	-20	SUPT4H1								
M6_1_127_R1_peak_7060	chr8	98825895	98826165	+	245	NA	promoter-TSS (STK3)	NA	116541	STK3								
M6_1_127_R1_peak_2833	chr17	1487902	1488409	+	245	NA	intron (MYO1C, intron 1 of 31)	NA	-2805	MYO1C								
M6_1_127_R1_peak_2847	chr17	2049951	2050725	+	245	NA	promoter-TSS (MIR212)	NA	-28	MIR212								
M6_1_127_R1_peak_5917	chr4	183444406	183444893	+	245	NA	promoter-TSS (CDKN2AIP)	NA	14	CDKN2AIP								
M6_1_127_R1_peak_1108	chr11	18322128	18322648	+	245	NA	promoter-TSS (HPS5)	NA	119	GTF2H1								
M6_1_127_R1_peak_5585	chr3	134485602	134486490	+	245	NA	promoter-TSS (CEP63)	NA	-23	ANAPC13								
M6_1_127_R1_peak_4467	chr2	62705210	62705802	+	245	NA	promoter-TSS (EHBP1)	NA	31655	EHBP1								
M6_1_127_R1_peak_6430	chr6	53547863	53548404	+	245	NA	Intergenic	NA	-3004	GCLC								
M6_1_127_R1_peak_5256	chr22	41620913	41621287	+	245	NA	promoter-TSS (XRCC6)	NA	-29	DESI1								
M6_1_127_R1_peak_4352	chr2	9630825	9631338	+	245	NA	promoter-TSS (YWHAQ)	NA	-26	YWHAQ								
M6_1_127_R1_peak_4244	chr19	52690380	52690734	+	245	NA	promoter-TSS (ZNF83)	NA	-24715	LOC101928641								
M6_1_127_R1_peak_3536	chr19	2977325	2977618	+	245	NA	promoter-TSS (TLE6)	NA	-67	TLE6								
M6_1_127_R1_peak_1897	chr13	49936281	49936715	+	245	NA	promoter-TSS (SPRYD7)	NA	-8	SPRYD7								
M6_1_127_R1_peak_5710	chr4	1712116	1712910	+	245	NA	promoter-TSS (SLBP)	NA	-210	SLBP								
M6_1_127_R1_peak_3262	chr17	76103458	76103926	+	245	NA	promoter-TSS (EXOC7)	NA	95	EXOC7								
M6_1_127_R1_peak_2934	chr17	8189996	8190361	+	245	NA	promoter-TSS (C17orf59)	NA	68	C17orf59								
M6_1_127_R1_peak_598	chr1	181022845	181023354	+	245	NA	promoter-TSS (STX6)	NA	-182	STX6								
M6_1_127_R1_peak_315	chr1	45583271	45583627	+	245	NA	promoter-TSS (NASP)	NA	-539	NASP								
M6_1_127_R1_peak_102	chr1	15617167	15617512	+	245	NA	promoter-TSS (DDI2)	NA	-119	DDI2								
M6_1_127_R1_peak_4641	chr2	171922250	171922603	+	245	NA	promoter-TSS (HAT1)	NA	1	HAT1								
M6_1_127_R1_peak_1937	chr13	106535521	106536021	+	245	NA	promoter-TSS (EFNB2)	NA	-731	EFNB2								
M6_1_127_R1_peak_5337	chr3	10248235	10248561	+	245	NA	promoter-TSS (TATDN2)	NA	-95	TATDN2								
M6_1_127_R1_peak_434	chr1	114716646	114716972	+	245	NA	promoter-TSS (NRAS)	NA	85	NRAS								
M6_1_127_R1_peak_2971	chr17	18158011	18158385	+	245	NA	intron (MYO15A, intron 51 of 65)	NA	-25355	ALKBH5								
M6_1_127_R1_peak_623	chr1	201023629	201023959	+	245	NA	promoter-TSS (KIF21B)	NA	-94	KIF21B								
M6_1_127_R1_peak_688	chr1	225999259	225999640	+	245	NA	promoter-TSS (SDE2)	NA	-51	SDE2								
M6_1_127_R1_peak_5187	chr22	35299588	35300399	+	245	NA	intron (TOM1, intron 1 of 13)	NA	189	TOM1								
