PeakID (cmd=annotatePeaks.pl D9_1_156_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_1_156_R1_peak_664	chr15	75454059	75454451	+	104	NA	intron (SIN3A, intron 1 of 20)	NA	1560	SIN3A								
D9_1_156_R1_peak_2138	chr7	100586183	100586493	+	103	NA	promoter-TSS (LRCH4)	NA	5	FBXO24								
D9_1_156_R1_peak_1155	chr19	7069161	7069572	+	103	NA	promoter-TSS (ZNF557)	NA	-94	ZNF557								
D9_1_156_R1_peak_1539	chr2	224585491	224585696	+	103	NA	promoter-TSS (CUL3)	NA	-196	CUL3								
D9_1_156_R1_peak_319	chr11	9460614	9461055	+	103	NA	promoter-TSS (ZNF143)	NA	-136	LOC644656								
D9_1_156_R1_peak_813	chr16	57735357	57735849	+	103	NA	promoter-TSS (KATNB1)	NA	-112	KATNB1								
D9_1_156_R1_peak_927	chr17	28041456	28041807	+	103	NA	promoter-TSS (NLK)	NA	-1031	NLK								
D9_1_156_R1_peak_1461	chr2	44168466	44168807	+	103	NA	promoter-TSS (PPM1B)	NA	-225	PPM1B								
D9_1_156_R1_peak_500	chr12	121399843	121400155	+	103	NA	promoter-TSS (RNF34)	NA	-84	RNF34								
D9_1_156_R1_peak_1228	chr19	16496152	16496321	+	103	NA	promoter-TSS (C19orf44)	NA	-44	CALR3								
D9_1_156_R1_peak_540	chr13	95677021	95677184	+	102	NA	promoter-TSS (DNAJC3-AS1)	NA	-37	DNAJC3								
D9_1_156_R1_peak_1352	chr19	47600326	47600607	+	102	NA	Intergenic	NA	-7730	GLTSCR1								
D9_1_156_R1_peak_193	chr1	228109174	228109565	+	102	NA	promoter-TSS (MRPL55)	NA	-57	MRPL55								
D9_1_156_R1_peak_184	chr1	221742066	221742309	+	102	NA	promoter-TSS (DUSP10)	NA	-13	DUSP10								
D9_1_156_R1_peak_1388	chr19	51367558	51367869	+	102	NA	intron (CLDND2, intron 3 of 4)	NA	1260	CLDND2								
D9_1_156_R1_peak_759	chr16	24539389	24539622	+	102	NA	promoter-TSS (RBBP6)	NA	-82	RBBP6								
D9_1_156_R1_peak_950	chr17	41689266	41689492	+	102	NA	intron (EIF1, intron 1 of 3)	NA	504	EIF1								
D9_1_156_R1_peak_1152	chr19	6737500	6737831	+	101	NA	promoter-TSS (MIR6791)	NA	-43	GPR108								
D9_1_156_R1_peak_646	chr15	66701000	66701223	+	101	NA	Intergenic	NA	-1225	SMAD6								
D9_1_156_R1_peak_1386	chr19	50376661	50377126	+	101	NA	intron (NR1H2, intron 2 of 9)	NA	470	NR1H2								
D9_1_156_R1_peak_912	chr17	17752190	17752527	+	101	NA	intron (RAI1, intron 2 of 5)	NA	27171	SMCR5								
D9_1_156_R1_peak_7	chr1	1116103	1116361	+	101	NA	promoter-TSS (C1orf159)	NA	124	C1orf159								
D9_1_156_R1_peak_141	chr1	143246936	143247106	+	101	NA	Intergenic	NA	57315	LOC101929814								
D9_1_156_R1_peak_1047	chr17	82751453	82751845	+	100	NA	promoter-TSS (TBCD)	NA	-420	TBCD								
D9_1_156_R1_peak_296	chr11	236272	236594	+	100	NA	promoter-TSS (SIRT3)	NA	-71	SIRT3								
D9_1_156_R1_peak_712	chr16	2429006	2429496	+	100	NA	promoter-TSS (CCNF)	NA	-143	CCNF								
D9_1_156_R1_peak_846	chr16	87493005	87493245	+	100	NA	promoter-TSS (ZCCHC14)	NA	-863	ZCCHC14								
D9_1_156_R1_peak_253	chr10	95561440	95561626	+	100	NA	promoter-TSS (SORBS1)	NA	-160	SORBS1								
D9_1_156_R1_peak_1024	chr17	81119538	81119912	+	100	NA	TTS (AATK)	NA	5588	MIR657								
D9_1_156_R1_peak_1364	chr19	48900162	48900396	+	100	NA	exon (NUCB1, exon 1 of 13)	NA	229	NUCB1								
D9_1_156_R1_peak_1253	chr19	18521997	18522795	+	100	NA	promoter-TSS (ELL)	NA	-269	ELL								
D9_1_156_R1_peak_273	chr10	118754964	118755237	+	100	NA	exon (CACUL1, exon 1 of 9)	NA	-28720	CACUL1								
D9_1_156_R1_peak_244	chr10	74826178	74826577	+	100	NA	promoter-TSS (KAT6B)	NA	1450	KAT6B								
D9_1_156_R1_peak_1248	chr19	18117770	18118051	+	100	NA	promoter-TSS (MAST3)	NA	-140	MAST3								
D9_1_156_R1_peak_4	chr1	1019687	1019924	+	100	NA	promoter-TSS (AGRN)	NA	-321	AGRN								
D9_1_156_R1_peak_932	chr17	28728673	28729096	+	100	NA	promoter-TSS (NEK8)	NA	68	NEK8								
D9_1_156_R1_peak_613	chr14	104752978	104753188	+	100	NA	promoter-TSS (SIVA1)	NA	-50	SIVA1								
D9_1_156_R1_peak_817	chr16	58198128	58198294	+	100	NA	promoter-TSS (CSNK2A2)	NA	-457	CSNK2A2								
D9_1_156_R1_peak_1340	chr19	46016829	46017062	+	100	NA	intron (CCDC61, intron 10 of 13)	NA	-2055	MIR769								
D9_1_156_R1_peak_1400	chr19	52690479	52690656	+	100	NA	promoter-TSS (ZNF83)	NA	-24725	LOC101928641								
D9_1_156_R1_peak_2395	chrX	110002909	110003083	+	100	NA	promoter-TSS (TMEM164)	NA	-43046	TMEM164								
D9_1_156_R1_peak_1287	chr19	38402832	38403150	+	100	NA	promoter-TSS (FAM98C)	NA	-144	FAM98C								
D9_1_156_R1_peak_91	chr1	37931688	37932013	+	100	NA	promoter-TSS (INPP5B)	NA	15200	INPP5B								
D9_1_156_R1_peak_1952	chr5	115296601	115296951	+	100	NA	promoter-TSS (CCDC112)	NA	-486	CCDC112								
D9_1_156_R1_peak_911	chr17	17206294	17206615	+	100	NA	promoter-TSS (PLD6)	NA	-122	PLD6								
D9_1_156_R1_peak_350	chr11	62706286	62706459	+	100	NA	promoter-TSS (BSCL2)	NA	-57	BSCL2								
D9_1_156_R1_peak_810	chr16	53503252	53503552	+	100	NA	promoter-TSS (AKTIP)	NA	-144	AKTIP								
D9_1_156_R1_peak_1476	chr2	69829505	69829741	+	100	NA	promoter-TSS (GMCL1)	NA	-63	GMCL1								
D9_1_156_R1_peak_1378	chr19	49676654	49676982	+	100	NA	promoter-TSS (PRMT1)	NA	-334	PRMT1								
D9_1_156_R1_peak_1579	chr20	25247924	25248135	+	100	NA	promoter-TSS (PYGB)	NA	-41	PYGB								
D9_1_156_R1_peak_2009	chr6	30690966	30691153	+	100	NA	promoter-TSS (NRM)	NA	70	NRM								
D9_1_156_R1_peak_1056	chr18	11981027	11981419	+	100	NA	promoter-TSS (IMPA2)	NA	-205	IMPA2								
D9_1_156_R1_peak_3	chr1	1019391	1019610	+	100	NA	promoter-TSS (AGRN)	NA	-626	AGRN								
D9_1_156_R1_peak_1546	chr2	238288807	238289028	+	100	NA	promoter-TSS (PER2)	NA	-351	PER2								
D9_1_156_R1_peak_1170	chr19	8413026	8413287	+	100	NA	promoter-TSS (MARCH2)	NA	-5622	MARCH2								
D9_1_156_R1_peak_1005	chr17	75516332	75516590	+	100	NA	promoter-TSS (TSEN54)	NA	-70	TSEN54								
D9_1_156_R1_peak_1958	chr5	134371122	134371456	+	100	NA	promoter-TSS (CDKL3)	NA	110	UBE2B								
D9_1_156_R1_peak_472	chr12	95217579	95217845	+	100	NA	promoter-TSS (VEZT)	NA	-64	VEZT								
D9_1_156_R1_peak_1924	chr5	5422337	5422695	+	99	NA	promoter-TSS (LOC101929200)	NA	-157	KIAA0947								
D9_1_156_R1_peak_1802	chr3	105869021	105869345	+	99	NA	promoter-TSS (CBLB)	NA	-928	CBLB								
D9_1_156_R1_peak_1929	chr5	43121288	43121542	+	99	NA	promoter-TSS (ZNF131)	NA	-191	ZNF131								
D9_1_156_R1_peak_1766	chr3	37860473	37860688	+	99	NA	Intergenic	NA	-1598	CTDSPL								
D9_1_156_R1_peak_1311	chr19	41353744	41354156	+	99	NA	promoter-TSS (TGFB1)	NA	-17	TGFB1								
D9_1_156_R1_peak_2303	chr9	127917033	127917252	+	98	NA	promoter-TSS (ST6GALNAC4)	NA	-116	ST6GALNAC4								
D9_1_156_R1_peak_236	chr10	68527430	68527699	+	98	NA	promoter-TSS (SLC25A16)	NA	-31072	SLC25A16								
D9_1_156_R1_peak_1230	chr19	16628214	16628489	+	98	NA	promoter-TSS (MED26)	NA	-147	MED26								
D9_1_156_R1_peak_1110	chr19	1855398	1855596	+	98	NA	intron (KLF16, intron 1 of 1)	NA	-7044	REXO1								
D9_1_156_R1_peak_1039	chr17	82273507	82273806	+	98	NA	promoter-TSS (CSNK1D)	NA	45	CSNK1D								
D9_1_156_R1_peak_2125	chr7	77536765	77537085	+	98	NA	promoter-TSS (PTPN12)	NA	-1110	PTPN12								
D9_1_156_R1_peak_1707	chr22	39145461	39145786	+	98	NA	intron (CBX7, intron 2 of 5)	NA	7033	CBX7								
D9_1_156_R1_peak_423	chr12	401413	401655	+	98	NA	promoter-TSS (CCDC77)	NA	-12079	KDM5A								
D9_1_156_R1_peak_616	chr14	104985621	104985829	+	98	NA	promoter-TSS (C14orf79)	NA	-63	C14orf79								
D9_1_156_R1_peak_2274	chr9	96418414	96418851	+	98	NA	promoter-TSS (ZNF367)	NA	-245	ZNF367								
D9_1_156_R1_peak_302	chr11	535467	535712	+	98	NA	promoter-TSS (HRAS)	NA	-39	HRAS								
D9_1_156_R1_peak_725	chr16	3106543	3106789	+	98	NA	Intergenic	NA	-5896	ZNF205								
D9_1_156_R1_peak_677	chr15	89088109	89088543	+	98	NA	promoter-TSS (ABHD2)	NA	176	ABHD2								
D9_1_156_R1_peak_1930	chr5	43313479	43313645	+	98	NA	promoter-TSS (HMGCS1)	NA	-50	HMGCS1								
D9_1_156_R1_peak_678	chr15	90387901	90388329	+	98	NA	promoter-TSS (IQGAP1)	NA	-126	IQGAP1								
D9_1_156_R1_peak_2097	chr7	44606799	44607112	+	98	NA	intron (OGDH, intron 1 of 23)	NA	433	OGDH								
D9_1_156_R1_peak_320	chr11	10541175	10541366	+	97	NA	promoter-TSS (MRVI1-AS1)	NA	34	MRVI1-AS1								
D9_1_156_R1_peak_1330	chr19	45178202	45178441	+	97	NA	promoter-TSS (TRAPPC6A)	NA	-78	TRAPPC6A								
D9_1_156_R1_peak_458	chr12	55966612	55966844	+	97	NA	promoter-TSS (PMEL)	NA	-44	CDK2								
D9_1_156_R1_peak_514	chr12	124863884	124864100	+	97	NA	promoter-TSS (SCARB1)	NA	-19	SCARB1								
D9_1_156_R1_peak_571	chr14	54396696	54397042	+	97	NA	promoter-TSS (CDKN3)	NA	-86	CDKN3								
D9_1_156_R1_peak_2214	chr8	124998110	124998533	+	97	NA	promoter-TSS (SQLE)	NA	-157	SQLE								
D9_1_156_R1_peak_2249	chr9	32384478	32384646	+	97	NA	promoter-TSS (ACO1)	NA	-41	ACO1								
D9_1_156_R1_peak_241	chr10	73874495	73874741	+	97	NA	promoter-TSS (CAMK2G)	NA	-1103	CAMK2G								
D9_1_156_R1_peak_234	chr10	48306325	48306729	+	97	NA	promoter-TSS (MAPK8)	NA	-112	MAPK8								
D9_1_156_R1_peak_1880	chr4	17810732	17810909	+	97	NA	promoter-TSS (NCAPG)	NA	-62	DCAF16								
D9_1_156_R1_peak_1725	chr22	43015115	43015345	+	97	NA	promoter-TSS (PACSIN2)	NA	-76	PACSIN2								
D9_1_156_R1_peak_1020	chr17	79074676	79074992	+	97	NA	promoter-TSS (ENGASE)	NA	22	ENGASE								
D9_1_156_R1_peak_382	chr11	66843289	66843461	+	97	NA	promoter-TSS (RCE1)	NA	-37	RCE1								
D9_1_156_R1_peak_414	chr11	111926839	111927275	+	97	NA	promoter-TSS (DIXDC1)	NA	-107	DIXDC1								
D9_1_156_R1_peak_2175	chr8	13133288	13133528	+	97	NA	promoter-TSS (DLC1)	NA	-78227	LOC102724803								
D9_1_156_R1_peak_1212	chr19	13952080	13952560	+	97	NA	promoter-TSS (DCAF15)	NA	-187	DCAF15								
D9_1_156_R1_peak_2305	chr9	128067252	128067619	+	96	NA	promoter-TSS (NAIF1)	NA	-115	NAIF1								
D9_1_156_R1_peak_431	chr12	6873143	6873605	+	96	NA	promoter-TSS (SPSB2)	NA	-89	SPSB2								
D9_1_156_R1_peak_99	chr1	41360990	41361514	+	96	NA	promoter-TSS (FOXO6)	NA	-404	FOXO6								
D9_1_156_R1_peak_1633	chr20	63941787	63941994	+	96	NA	promoter-TSS (MIR1914)	NA	-395	MIR1914								
D9_1_156_R1_peak_1693	chr22	30326869	30327166	+	96	NA	promoter-TSS (TBC1D10A)	NA	-51	TBC1D10A								
D9_1_156_R1_peak_1767	chr3	37999034	37999220	+	96	NA	intron (VILL, intron 11 of 20)	NA	5540	VILL								
D9_1_156_R1_peak_1706	chr22	38705512	38705842	+	96	NA	promoter-TSS (GTPBP1)	NA	-125	GTPBP1								
D9_1_156_R1_peak_2164	chr7	155297658	155297836	+	96	NA	promoter-TSS (INSIG1)	NA	-29	INSIG1								
D9_1_156_R1_peak_1782	chr3	49674161	49674389	+	96	NA	promoter-TSS (APEH)	NA	281	APEH								
D9_1_156_R1_peak_1346	chr19	47231134	47231392	+	96	NA	promoter-TSS (BBC3)	NA	-479	BBC3								
D9_1_156_R1_peak_758	chr16	23835836	23836022	+	96	NA	promoter-TSS (PRKCB)	NA	-50	PRKCB								
D9_1_156_R1_peak_835	chr16	75566165	75566406	+	95	NA	promoter-TSS (GABARAPL2)	NA	-66	GABARAPL2								
D9_1_156_R1_peak_903	chr17	8190152	8190358	+	95	NA	promoter-TSS (C17orf59)	NA	-9	C17orf59								
D9_1_156_R1_peak_1487	chr2	99141124	99141363	+	95	NA	promoter-TSS (TSGA10)	NA	-479	C2orf15								
D9_1_156_R1_peak_317	chr11	7513607	7513869	+	95	NA	promoter-TSS (PPFIBP2)	NA	-194	PPFIBP2								
D9_1_156_R1_peak_2287	chr9	114398413	114398695	+	95	NA	promoter-TSS (AKNA)	NA	-11307	AKNA								
D9_1_156_R1_peak_1001	chr17	74776254	74776465	+	95	NA	promoter-TSS (NAT9)	NA	3	NAT9								
D9_1_156_R1_peak_838	chr16	81444358	81444691	+	95	NA	promoter-TSS (CMIP)	NA	59506	MIR4720								
D9_1_156_R1_peak_41	chr1	12019213	12019403	+	95	NA	promoter-TSS (MIIP)	NA	66	MIIP								
D9_1_156_R1_peak_1736	chr22	49918344	49918667	+	95	NA	promoter-TSS (CRELD2)	NA	-47	ALG12								
D9_1_156_R1_peak_1296	chr19	39406683	39406917	+	95	NA	promoter-TSS (ZFP36)	NA	-47	ZFP36								
D9_1_156_R1_peak_617	chr14	105021036	105021460	+	95	NA	promoter-TSS (CDCA4)	NA	-160	CDCA4								
D9_1_156_R1_peak_1063	chr18	32092415	32092743	+	95	NA	promoter-TSS (RNF138)	NA	724	RNF138								
D9_1_156_R1_peak_1739	chr22	49960381	49960839	+	95	NA	exon (PIM3, exon 1 of 6)	NA	115	PIM3								
D9_1_156_R1_peak_1637	chr21	14383243	14383430	+	95	NA	promoter-TSS (HSPA13)	NA	-148	HSPA13								
D9_1_156_R1_peak_1184	chr19	10568935	10569230	+	95	NA	promoter-TSS (CDKN2D)	NA	-103	CDKN2D								
D9_1_156_R1_peak_1233	chr19	16896972	16897632	+	95	NA	intron (CPAMD8, intron 39 of 41)	NA	8287	F2RL3								
D9_1_156_R1_peak_2095	chr7	44082445	44082964	+	94	NA	promoter-TSS (POLM)	NA	-193	POLM								
D9_1_156_R1_peak_1771	chr3	44761563	44761758	+	94	NA	promoter-TSS (KIAA1143)	NA	-9	KIAA1143								
D9_1_156_R1_peak_1050	chr17	83119886	83120176	+	94	NA	TTS (LOC101930496)	NA	180	LOC102723913								
D9_1_156_R1_peak_1331	chr19	45251070	45251370	+	94	NA	promoter-TSS (MARK4)	NA	-234	MARK4								
D9_1_156_R1_peak_261	chr10	102503781	102503984	+	94	NA	promoter-TSS (SUFU)	NA	-80	SUFU								
D9_1_156_R1_peak_1636	chr21	10325697	10325969	+	94	NA	Intergenic	NA	-87699	BAGE2								
D9_1_156_R1_peak_1720	chr22	41589770	41590139	+	94	NA	promoter-TSS (PMM1)	NA	-1131	PMM1								
D9_1_156_R1_peak_44	chr1	15617248	15617436	+	94	NA	promoter-TSS (DDI2)	NA	-116	DDI2								
D9_1_156_R1_peak_732	chr16	4476221	4476464	+	94	NA	promoter-TSS (HMOX2)	NA	2	HMOX2								
D9_1_156_R1_peak_1409	chr19	53333606	53333774	+	94	NA	promoter-TSS (ZNF845)	NA	-7134	ZNF845								
D9_1_156_R1_peak_64	chr1	27365579	27365784	+	94	NA	intron (MAP3K6, intron 1 of 19)	NA	1325	MAP3K6								
D9_1_156_R1_peak_1143	chr19	5680849	5681054	+	94	NA	promoter-TSS (C19orf70)	NA	-51	C19orf70								
D9_1_156_R1_peak_2342	chr9	136728181	136728367	+	94	NA	promoter-TSS (SNHG7)	NA	-90	SNHG7								
D9_1_156_R1_peak_1424	chr19	55517055	55517243	+	93	NA	intron (SSC5D, intron 13 of 13)	NA	19927	SBK2								
D9_1_156_R1_peak_1154	chr19	6767530	6767773	+	93	NA	promoter-TSS (SH2D3A)	NA	-226	SH2D3A								
D9_1_156_R1_peak_489	chr12	113358331	113358655	+	93	NA	promoter-TSS (PLBD2)	NA	-73	PLBD2								
D9_1_156_R1_peak_1341	chr19	46634181	46634489	+	93	NA	intron (GNG8, intron 1 of 1)	NA	347	GNG8								
D9_1_156_R1_peak_733	chr16	4616283	4616569	+	93	NA	Intergenic	NA	-1500	UBALD1								
D9_1_156_R1_peak_1742	chr22	50475055	50475282	+	93	NA	promoter-TSS (SBF1)	NA	-133	SBF1								
D9_1_156_R1_peak_2121	chr7	75994621	75994828	+	93	NA	promoter-TSS (TMEM120A)	NA	-50	TMEM120A								
D9_1_156_R1_peak_726	chr16	3124290	3124552	+	93	NA	Intergenic	NA	-8823	ZNF205-AS1								
D9_1_156_R1_peak_1304	chr19	40570531	40570971	+	93	NA	intron (SPTBN4, intron 33 of 35)	NA	-6100	SHKBP1								
D9_1_156_R1_peak_411	chr11	106022225	106022407	+	93	NA	promoter-TSS (MSANTD4)	NA	-62	MSANTD4								
D9_1_156_R1_peak_452	chr12	53006171	53006444	+	93	NA	promoter-TSS (EIF4B)	NA	149	EIF4B								
D9_1_156_R1_peak_90	chr1	37474296	37474597	+	93	NA	promoter-TSS (ZC3H12A)	NA	-3	LINC01137								
D9_1_156_R1_peak_1458	chr2	36966572	36966890	+	93	NA	promoter-TSS (STRN)	NA	-259	STRN								
D9_1_156_R1_peak_1881	chr4	25312549	25312759	+	93	NA	promoter-TSS (ZCCHC4)	NA	-153	ZCCHC4								
D9_1_156_R1_peak_1321	chr19	43527138	43527378	+	93	NA	promoter-TSS (ETHE1)	NA	-14	ETHE1								
D9_1_156_R1_peak_2325	chr9	133030378	133030694	+	93	NA	promoter-TSS (GTF3C5)	NA	-139	GTF3C5								
D9_1_156_R1_peak_1537	chr2	219552622	219552814	+	93	NA	intron (OBSL1, intron 17 of 20)	NA	-3578	MIR3132								
D9_1_156_R1_peak_2417	chrY	56728013	56728280	+	93	NA	Intergenic	NA	-226163	SPRY3-2								
D9_1_156_R1_peak_1377	chr19	49641828	49642249	+	93	NA	promoter-TSS (SCAF1)	NA	-87	SCAF1								
D9_1_156_R1_peak_662	chr15	75450829	75451279	+	93	NA	intron (SIN3A, intron 1 of 20)	NA	4761	SIN3A								
D9_1_156_R1_peak_2391	chrX	48801754	48802082	+	92	NA	promoter-TSS (HDAC6)	NA	-77	HDAC6								
D9_1_156_R1_peak_640	chr15	63122331	63122656	+	92	NA	intron (LACTB, intron 1 of 5)	NA	693	LACTB								
D9_1_156_R1_peak_606	chr14	102305125	102305305	+	92	NA	promoter-TSS (MOK)	NA	-11877	TRNAI15								
D9_1_156_R1_peak_1396	chr19	52535804	52536034	+	92	NA	promoter-TSS (ZNF808)	NA	8263	ZNF808								
D9_1_156_R1_peak_2179	chr8	22599252	22599719	+	92	NA	promoter-TSS (C8orf58)	NA	-116	C8orf58								
D9_1_156_R1_peak_1928	chr5	34929306	34929598	+	92	NA	promoter-TSS (DNAJC21)	NA	-147	DNAJC21								
D9_1_156_R1_peak_1452	chr2	27370363	27370624	+	92	NA	promoter-TSS (SNX17)	NA	-3	SNX17								
D9_1_156_R1_peak_2396	chrX	135098864	135099061	+	92	NA	promoter-TSS (LINC00087)	NA	-259	LINC00087								
D9_1_156_R1_peak_1398	chr19	52601107	52601340	+	92	NA	Intergenic	NA	4539	ZNF137P								
D9_1_156_R1_peak_2151	chr7	127588268	127588428	+	92	NA	promoter-TSS (ARF5)	NA	-4	ARF5								
D9_1_156_R1_peak_1788	chr3	50365145	50365342	+	92	NA	promoter-TSS (LOC101928965)	NA	-613	LOC101928965								
D9_1_156_R1_peak_764	chr16	28924697	28925072	+	92	NA	intron (RABEP2, intron 1 of 12)	NA	327	RABEP2								
D9_1_156_R1_peak_2360	chr9	137590468	137590713	+	92	NA	promoter-TSS (ZMYND19)	NA	-105	ZMYND19								
D9_1_156_R1_peak_577	chr14	67674793	67674992	+	92	NA	promoter-TSS (VTI1B)	NA	-7	VTI1B								
D9_1_156_R1_peak_793	chr16	34583580	34583752	+	92	NA	Intergenic	NA	151674	LOC102724523								
D9_1_156_R1_peak_854	chr16	88811865	88812042	+	92	NA	promoter-TSS (APRT)	NA	-19	APRT								
D9_1_156_R1_peak_651	chr15	69160419	69160625	+	92	NA	promoter-TSS (GLCE)	NA	-112	GLCE								
D9_1_156_R1_peak_647	chr15	67254677	67254886	+	92	NA	promoter-TSS (AAGAB)	NA	-19	IQCH								
D9_1_156_R1_peak_2039	chr6	69796840	69797111	+	91	NA	exon (LMBRD1, exon 1 of 16)	NA	182	LMBRD1								
D9_1_156_R1_peak_37	chr1	10398838	10399067	+	91	NA	promoter-TSS (PGD)	NA	-76	PGD								
D9_1_156_R1_peak_1411	chr19	53467583	53467778	+	91	NA	promoter-TSS (ZNF813)	NA	-55	ZNF813								
D9_1_156_R1_peak_1030	chr17	81712159	81712358	+	91	NA	promoter-TSS (SLC25A10)	NA	22	SLC25A10								
D9_1_156_R1_peak_849	chr16	88570214	88570421	+	91	NA	promoter-TSS (ZC3H18)	NA	-64	ZC3H18								
D9_1_156_R1_peak_1193	chr19	11374925	11375223	+	91	NA	intron (SWSAP1, intron 1 of 1)	NA	367	SWSAP1								
D9_1_156_R1_peak_2189	chr8	30083014	30083373	+	91	NA	promoter-TSS (TMEM66)	NA	15	TMEM66								
D9_1_156_R1_peak_1	chr1	634000	634163	+	91	NA	Intergenic	NA	-1668	MIR6723								
D9_1_156_R1_peak_2155	chr7	138459937	138460219	+	90	NA	promoter-TSS (TRIM24)	NA	-256	TRIM24								
D9_1_156_R1_peak_1744	chr22	50562862	50563146	+	90	NA	promoter-TSS (SYCE3)	NA	-105	SYCE3								
D9_1_156_R1_peak_112	chr1	46604226	46604411	+	90	NA	promoter-TSS (MKNK1)	NA	12573	MOB3C								
D9_1_156_R1_peak_568	chr14	52552511	52552889	+	90	NA	promoter-TSS (TXNDC16)	NA	-117	TXNDC16								
D9_1_156_R1_peak_1596	chr20	38962130	38962348	+	90	NA	promoter-TSS (DHX35)	NA	-99	DHX35								
D9_1_156_R1_peak_2088	chr7	26864670	26864886	+	90	NA	promoter-TSS (SKAP2)	NA	-56	SKAP2								
D9_1_156_R1_peak_1333	chr19	45497041	45497244	+	90	NA	promoter-TSS (RTN2)	NA	-93	RTN2								
D9_1_156_R1_peak_734	chr16	4693444	4693692	+	90	NA	promoter-TSS (NUDT16L1)	NA	-125	NUDT16L1								
D9_1_156_R1_peak_1983	chr5	177497509	177497853	+	90	NA	promoter-TSS (PDLIM7)	NA	-76	PDLIM7								
D9_1_156_R1_peak_1877	chr4	10116968	10117158	+	90	NA	promoter-TSS (WDR1)	NA	-114	WDR1								
D9_1_156_R1_peak_2102	chr7	47979576	47979763	+	90	NA	promoter-TSS (HUS1)	NA	-48	HUS1								
D9_1_156_R1_peak_2224	chr8	143609505	143609931	+	90	NA	promoter-TSS (PYCRL)	NA	-128	PYCRL								
D9_1_156_R1_peak_1697	chr22	31662191	31662383	+	90	NA	promoter-TSS (PISD)	NA	-31453	PISD								
D9_1_156_R1_peak_1646	chr21	37267275	37267779	+	89	NA	promoter-TSS (DSCR3)	NA	597	DSCR3								
D9_1_156_R1_peak_1191	chr19	11197543	11197755	+	89	NA	promoter-TSS (KANK2)	NA	-82	KANK2								
D9_1_156_R1_peak_258	chr10	102152085	102152484	+	89	NA	promoter-TSS (NOLC1)	NA	82	NOLC1								
D9_1_156_R1_peak_169	chr1	182391769	182391939	+	89	NA	promoter-TSS (GLUL)	NA	-450	GLUL								
D9_1_156_R1_peak_2228	chr8	143989901	143990097	+	89	NA	promoter-TSS (GRINA)	NA	-59	GRINA								
D9_1_156_R1_peak_1263	chr19	19663959	19664200	+	89	NA	promoter-TSS (ATP13A1)	NA	-376	ATP13A1								
D9_1_156_R1_peak_2315	chr9	129036385	129036712	+	89	NA	promoter-TSS (FAM73B)	NA	-426	FAM73B								
D9_1_156_R1_peak_572	chr14	55027040	55027230	+	89	NA	promoter-TSS (WDHD1)	NA	9	SOCS4								
D9_1_156_R1_peak_2284	chr9	113221414	113221608	+	89	NA	promoter-TSS (FKBP15)	NA	-17	SLC31A1								
D9_1_156_R1_peak_2264	chr9	76459037	76459251	+	89	NA	promoter-TSS (GCNT1)	NA	17478	GCNT1								
D9_1_156_R1_peak_1694	chr22	30387352	30387508	+	89	NA	promoter-TSS (RNF215)	NA	-117	RNF215								
D9_1_156_R1_peak_768	chr16	29926088	29926323	+	89	NA	promoter-TSS (KCTD13)	NA	19	KCTD13								
D9_1_156_R1_peak_1846	chr4	705562	705782	+	89	NA	promoter-TSS (PCGF3)	NA	-112	PCGF3								
D9_1_156_R1_peak_28	chr1	7783860	7784401	+	89	NA	promoter-TSS (PER3)	NA	-609	PER3								
D9_1_156_R1_peak_1272	chr19	35141207	35141536	+	89	NA	intron (FXYD1, intron 4 of 7)	NA	-1879	FXYD7								
D9_1_156_R1_peak_1393	chr19	52269416	52269677	+	89	NA	promoter-TSS (ZNF766)	NA	-25	ZNF766								
D9_1_156_R1_peak_82	chr1	32817359	32817632	+	89	NA	promoter-TSS (S100PBP)	NA	537	YARS								
D9_1_156_R1_peak_327	chr11	34438809	34439015	+	89	NA	promoter-TSS (CAT)	NA	-13	CAT								
D9_1_156_R1_peak_2091	chr7	36152879	36153129	+	89	NA	promoter-TSS (EEPD1)	NA	-223	EEPD1								
D9_1_156_R1_peak_1745	chr22	50582917	50583211	+	89	NA	promoter-TSS (CHKB-AS1)	NA	38	CHKB-AS1								
D9_1_156_R1_peak_245	chr10	74826777	74827117	+	89	NA	intron (KAT6B, intron 1 of 17)	NA	2020	KAT6B								
D9_1_156_R1_peak_1678	chr22	21642026	21642283	+	89	NA	promoter-TSS (SDF2L1)	NA	-99	SDF2L1								
D9_1_156_R1_peak_394	chr11	68460553	68460767	+	89	NA	promoter-TSS (PPP6R3)	NA	-44485	PPP6R3								
D9_1_156_R1_peak_1078	chr18	79069027	79069400	+	89	NA	promoter-TSS (ATP9B)	NA	-181	ATP9B								
D9_1_156_R1_peak_1519	chr2	200811451	200811635	+	89	NA	promoter-TSS (BZW1)	NA	627	AC007163.6								
D9_1_156_R1_peak_1582	chr20	33443683	33444137	+	89	NA	promoter-TSS (SNTA1)	NA	-57	SNTA1								
D9_1_156_R1_peak_2188	chr8	29263051	29263231	+	89	NA	promoter-TSS (KIF13B)	NA	-13057	KIF13B								
