PeakID (cmd=annotatePeaks.pl M6_2_302_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_2_302_R1_peak_6130	chr11	57397495	57397896	+	236	NA	Intergenic	NA	-7038	PRG2								
M6_2_302_R1_peak_29923	chr6	2841296	2841564	+	236	NA	promoter-TSS (SERPINB1)	NA	619	SERPINB1								
M6_2_302_R1_peak_87	chr1	3624682	3625060	+	236	NA	promoter-TSS (TPRG1L)	NA	-121	TPRG1L								
M6_2_302_R1_peak_22670	chr21	22516161	22516612	+	236	NA	Intergenic	NA	417769	LINC00308								
M6_2_302_R1_peak_18637	chr2	6865689	6866377	+	236	NA	promoter-TSS (CMPK2)	NA	-214	CMPK2								
M6_2_302_R1_peak_20557	chr2	161077350	161077953	+	236	NA	Intergenic	NA	-82867	TANK								
M6_2_302_R1_peak_21442	chr2	234426016	234426300	+	236	NA	Intergenic	NA	70895	ARL4C								
M6_2_302_R1_peak_21711	chr20	4787878	4788243	+	236	NA	intron (RASSF2, intron 9 of 11)	NA	15391	RASSF2								
M6_2_302_R1_peak_3636	chr1	246723991	246724547	+	236	NA	exon (SCCPDH, exon 1 of 12)	NA	193	SCCPDH								
M6_2_302_R1_peak_32223	chr7	2354024	2355029	+	236	NA	promoter-TSS (EIF3B)	NA	-313	EIF3B								
M6_2_302_R1_peak_9668	chr13	42992099	42992484	+	236	NA	promoter-TSS (EPSTI1)	NA	-20	EPSTI1								
M6_2_302_R1_peak_6640	chr11	72433571	72433890	+	236	NA	intron (CLPB, intron 1 of 17)	NA	950	CLPB								
M6_2_302_R1_peak_31486	chr6	116206108	116206597	+	236	NA	intron (NT5DC1, intron 6 of 9)	NA	47746	TSPYL4								
M6_2_302_R1_peak_20466	chr2	152718072	152718795	+	236	NA	promoter-TSS (PRPF40A)	NA	540	ARL6IP6								
M6_2_302_R1_peak_31183	chr6	80106270	80106847	+	236	NA	promoter-TSS (BCKDHB)	NA	-69	BCKDHB								
M6_2_302_R1_peak_17025	chr19	5139201	5139525	+	236	NA	intron (KDM4B, intron 10 of 14)	NA	25166	KDM4B								
M6_2_302_R1_peak_19809	chr2	86440663	86441646	+	236	NA	promoter-TSS (KDM3A)	NA	6	KDM3A								
M6_2_302_R1_peak_7793	chr12	24838489	24838913	+	236	NA	intron (BCAT1, intron 7 of 10)	NA	-63614	LOC102724371								
M6_2_302_R1_peak_914	chr1	39691349	39691649	+	236	NA	promoter-TSS (HPCAL4)	NA	211	HPCAL4								
M6_2_302_R1_peak_5328	chr10	122953957	122954725	+	236	NA	promoter-TSS (C10orf88)	NA	62	C10orf88								
M6_2_302_R1_peak_36095	chr9	79592990	79593455	+	236	NA	intron (TLE4, intron 4 of 21)	NA	20622	TLE4								
M6_2_302_R1_peak_18388	chr19	51395394	51395712	+	236	NA	Intergenic	NA	-4979	C19orf84								
M6_2_302_R1_peak_23086	chr21	46228510	46229038	+	236	NA	promoter-TSS (LSS)	NA	50	LSS								
M6_2_302_R1_peak_14498	chr17	16216872	16217381	+	236	NA	promoter-TSS (PIGL)	NA	-83	PIGL								
M6_2_302_R1_peak_28935	chr5	112929944	112930285	+	236	NA	Intergenic	NA	-7780	REEP5								
M6_2_302_R1_peak_29291	chr5	140612023	140612374	+	236	NA	Intergenic	NA	-17628	LOC100505798								
M6_2_302_R1_peak_862	chr1	36492514	36492936	+	236	NA	Intergenic	NA	-9411	CSF3R								
M6_2_302_R1_peak_18853	chr2	25295029	25295559	+	236	NA	intron (DNMT3A, intron 3 of 22)	NA	33427	MIR1301								
M6_2_302_R1_peak_21712	chr20	4795402	4795890	+	236	NA	intron (RASSF2, intron 5 of 11)	NA	7805	RASSF2								
M6_2_302_R1_peak_5002	chr10	98778356	98778715	+	236	NA	intron (HPSE2, intron 3 of 11)	NA	146028	MIR6507								
M6_2_302_R1_peak_4930	chr10	95832398	95832690	+	236	NA	intron (ENTPD1, intron 2 of 7)	NA	-75421	C10orf131								
M6_2_302_R1_peak_37868	chrX	148940314	148940976	+	236	NA	intron (AFF2, intron 8 of 19)	NA	440026	AFF2								
M6_2_302_R1_peak_33471	chr7	112789956	112790507	+	236	NA	exon (TMEM168, exon 1 of 4)	NA	192	TMEM168								
M6_2_302_R1_peak_22099	chr20	36050418	36051303	+	236	NA	promoter-TSS (LINC00657)	NA	100	LINC00657								
M6_2_302_R1_peak_19029	chr2	33437355	33437737	+	236	NA	intron (RASGRP3, intron 1 of 18)	NA	19030	MIR4430								
M6_2_302_R1_peak_33479	chr7	114922924	114923458	+	236	NA	intron (MDFIC, intron 2 of 4)	NA	1037	MDFIC								
M6_2_302_R1_peak_4563	chr10	71775388	71775721	+	236	NA	intron (CDH23, intron 38 of 69)	NA	-1974	C10orf54								
M6_2_302_R1_peak_5058	chr10	101818091	101818857	+	236	NA	promoter-TSS (MGEA5)	NA	-9	MGEA5								
M6_2_302_R1_peak_24536	chr3	46300095	46300351	+	236	NA	Intergenic	NA	-53521	CCR2								
M6_2_302_R1_peak_23970	chr3	9779719	9780756	+	236	NA	exon (TADA3, exon 7 of 7)	NA	-10299	CAMK1								
M6_2_302_R1_peak_30140	chr6	13481605	13481970	+	236	NA	intron (GFOD1, intron 1 of 1)	NA	5850	GFOD1								
M6_2_302_R1_peak_12410	chr15	82575399	82575746	+	236	NA	intron (CPEB1, intron 2 of 11)	NA	-35115	RPS17								
M6_2_302_R1_peak_18712	chr2	10121849	10122608	+	236	NA	promoter-TSS (RRM2)	NA	-340	RRM2								
M6_2_302_R1_peak_19932	chr2	100142469	100142931	+	236	NA	promoter-TSS (AFF3)	NA	-65554	LINC01104								
M6_2_302_R1_peak_2127	chr1	154272358	154272688	+	236	NA	promoter-TSS (HAX1)	NA	-40	HAX1								
M6_2_302_R1_peak_36801	chr9	128149965	128150411	+	236	NA	intron (LCN2, intron 1 of 6)	NA	735	LCN2								
M6_2_302_R1_peak_16553	chr18	57435168	57435461	+	236	NA	promoter-TSS (ONECUT2)	NA	-371	ONECUT2								
M6_2_302_R1_peak_2953	chr1	203763634	203763901	+	235	NA	Intergenic	NA	-5871	LAX1								
M6_2_302_R1_peak_4546	chr10	71377270	71377672	+	235	NA	Intergenic	NA	58218	SLC29A3								
M6_2_302_R1_peak_13660	chr16	67935615	67936114	+	235	NA	intron (PSMB10, intron 4 of 7)	NA	1013	PSMB10								
M6_2_302_R1_peak_43	chr1	1778414	1779276	+	235	NA	promoter-TSS (NADK)	NA	1189	NADK								
M6_2_302_R1_peak_23880	chr3	3081407	3081746	+	235	NA	intron (IL5RA, intron 9 of 10)	NA	27115	IL5RA								
M6_2_302_R1_peak_13361	chr16	30693829	30694221	+	235	NA	Intergenic	NA	4464	LOC730183								
M6_2_302_R1_peak_31010	chr6	45741342	45742280	+	235	NA	Intergenic	NA	195786	CLIC5								
M6_2_302_R1_peak_11393	chr14	102304962	102305319	+	235	NA	promoter-TSS (MOK)	NA	51	MOK								
M6_2_302_R1_peak_6454	chr11	65769802	65770171	+	235	NA	Intergenic	NA	10605	AP5B1								
M6_2_302_R1_peak_12335	chr15	78077513	78077991	+	235	NA	promoter-TSS (TBC1D2B)	NA	-14833	SH2D7								
M6_2_302_R1_peak_8746	chr12	100128137	100128507	+	234	NA	intron (UHRF1BP1L, intron 1 of 20)	NA	14542	UHRF1BP1L								
M6_2_302_R1_peak_8692	chr12	94246024	94246324	+	234	NA	intron (PLXNC1, intron 12 of 30)	NA	97451	PLXNC1								
M6_2_302_R1_peak_25967	chr3	172559063	172559559	+	234	NA	Intergenic	NA	-35804	TNFSF10								
M6_2_302_R1_peak_29213	chr5	138352377	138353661	+	234	NA	intron (KDM3B, intron 1 of 23)	NA	423	KDM3B								
M6_2_302_R1_peak_31302	chr6	99184752	99185048	+	234	NA	Intergenic	NA	60276	MIR548AI								
M6_2_302_R1_peak_16871	chr19	2087118	2087428	+	234	NA	intron (MOB3A, intron 1 of 4)	NA	8997	MOB3A								
M6_2_302_R1_peak_11161	chr14	89366270	89366500	+	234	NA	intron (FOXN3, intron 2 of 6)	NA	16323	LOC101928817								
M6_2_302_R1_peak_20845	chr2	190319729	190320050	+	234	NA	exon (HIBCH, exon 1 of 14)	NA	156	HIBCH								
M6_2_302_R1_peak_2992	chr1	205678324	205678971	+	234	NA	intron (SLC45A3, intron 1 of 3)	NA	-6274	SLC45A3								
M6_2_302_R1_peak_12818	chr16	2267812	2268261	+	234	NA	promoter-TSS (RNPS1)	NA	-1106	RNPS1								
M6_2_302_R1_peak_35955	chr9	70607941	70608357	+	234	NA	TTS (LOC101927086)	NA	6403	LOC101927086								
M6_2_302_R1_peak_773	chr1	32964644	32965026	+	234	NA	promoter-TSS (RNF19B)	NA	-150	RNF19B								
M6_2_302_R1_peak_5205	chr10	111114085	111114481	+	234	NA	Intergenic	NA	37251	ADRA2A								
M6_2_302_R1_peak_1648	chr1	98324020	98324522	+	234	NA	Intergenic	NA	113560	RP5-1070A16.1								
M6_2_302_R1_peak_8694	chr12	94435584	94435909	+	234	NA	intron (CCDC41, intron 1 of 16)	NA	24242	CCDC41								
M6_2_302_R1_peak_27100	chr4	78693892	78694217	+	234	NA	Intergenic	NA	-22022	LOC101928893								
M6_2_302_R1_peak_2722	chr1	185156622	185157201	+	234	NA	promoter-TSS (SWT1)	NA	73	TRMT1L								
M6_2_302_R1_peak_17463	chr19	14784771	14785066	+	234	NA	Intergenic	NA	-7991	EMR2								
M6_2_302_R1_peak_32742	chr7	40404126	40404429	+	234	NA	intron (SUGCT, intron 9 of 14)	NA	142794	LOC101928716								
M6_2_302_R1_peak_22244	chr20	45323047	45323353	+	234	NA	Intergenic	NA	-14634	MATN4								
M6_2_302_R1_peak_28665	chr5	80122583	80122966	+	234	NA	intron (SERINC5, intron 11 of 12)	NA	-39109	CTD-2201I18.1								
M6_2_302_R1_peak_25549	chr3	138494372	138494704	+	234	NA	TTS (CEP70)	NA	59952	ESYT3								
M6_2_302_R1_peak_23696	chr22	41800448	41800859	+	234	NA	promoter-TSS (CCDC134)	NA	-21	CCDC134								
M6_2_302_R1_peak_7799	chr12	24950380	24950678	+	234	NA	Intergenic	NA	-1070	BCAT1								
M6_2_302_R1_peak_1201	chr1	54417284	54417564	+	234	NA	Intergenic	NA	-11407	SSBP3								
M6_2_302_R1_peak_11722	chr15	44288002	44289063	+	234	NA	promoter-TSS (CASC4)	NA	-84	CASC4								
M6_2_302_R1_peak_27532	chr4	138242172	138242699	+	234	NA	promoter-TSS (SLC7A11)	NA	-17	SLC7A11								
M6_2_302_R1_peak_26558	chr4	8402812	8403082	+	234	NA	intron (ACOX3, intron 7 of 17)	NA	25534	ACOX3								
M6_2_302_R1_peak_1721	chr1	108646663	108647150	+	234	NA	Intergenic	NA	14197	HENMT1								
M6_2_302_R1_peak_16926	chr19	2865378	2865690	+	234	NA	Intergenic	NA	-1801	ZNF556								
M6_2_302_R1_peak_35624	chr9	9998828	9999294	+	234	NA	intron (PTPRD, intron 4 of 45)	NA	-601578	PTPRD								
M6_2_302_R1_peak_22454	chr20	56362801	56363140	+	234	NA	intron (FAM210B, intron 1 of 2)	NA	4043	FAM210B								
M6_2_302_R1_peak_26040	chr3	182692625	182693053	+	234	NA	Intergenic	NA	47878	LOC102724617								
M6_2_302_R1_peak_11987	chr15	63600624	63600994	+	234	NA	promoter-TSS (USP3-AS1)	NA	18	USP3-AS1								
M6_2_302_R1_peak_12904	chr16	4053315	4053746	+	234	NA	intron (ADCY9, intron 2 of 10)	NA	62438	ADCY9								
M6_2_302_R1_peak_19654	chr2	71068329	71068943	+	234	NA	promoter-TSS (NAGK)	NA	358	NAGK								
M6_2_302_R1_peak_7784	chr12	24049121	24049510	+	234	NA	intron (SOX5, intron 4 of 17)	NA	-104963	SOX5								
M6_2_302_R1_peak_4873	chr10	92420473	92421074	+	234	NA	Intergenic	NA	2112	MARK2P9								
M6_2_302_R1_peak_9283	chr12	130871622	130872114	+	234	NA	promoter-TSS (RAN)	NA	-228	RAN								
M6_2_302_R1_peak_9301	chr12	131896916	131897241	+	234	NA	intron (ULK1, intron 3 of 27)	NA	2344	ULK1								
M6_2_302_R1_peak_11889	chr15	57082264	57082762	+	234	NA	intron (TCF12, intron 5 of 21)	NA	163878	TCF12								
M6_2_302_R1_peak_11145	chr14	87996024	87996355	+	234	NA	Intergenic	NA	-2524	GALC								
M6_2_302_R1_peak_31910	chr6	149128461	149128903	+	234	NA	Intergenic	NA	163973	LOC101928683								
M6_2_302_R1_peak_31323	chr6	105887647	105887969	+	234	NA	Intergenic	NA	-163224	LOC102724460								
M6_2_302_R1_peak_33376	chr7	104944997	104945587	+	234	NA	intron (LOC101927902, intron 1 of 1)	NA	4336	LOC101927902								
M6_2_302_R1_peak_30320	chr6	21603377	21603830	+	234	NA	Intergenic	NA	9862	SOX4								
M6_2_302_R1_peak_33719	chr7	139133619	139134014	+	234	NA	promoter-TSS (TTC26)	NA	72	TTC26								
M6_2_302_R1_peak_36491	chr9	111630863	111631386	+	234	NA	promoter-TSS (DNAJC25)	NA	152	LOC101929953								
M6_2_302_R1_peak_13092	chr16	17171719	17172106	+	234	NA	intron (XYLT1, intron 5 of 11)	NA	37424	LOC102723692								
M6_2_302_R1_peak_2812	chr1	196517253	196517567	+	234	NA	intron (KCNT2, intron 1 of 26)	NA	65071	MIR4735								
M6_2_302_R1_peak_3772	chr10	5777454	5777754	+	233	NA	intron (GDI2, intron 5 of 9)	NA	35945	GDI2								
M6_2_302_R1_peak_604	chr1	27111973	27112603	+	233	NA	intron (SLC9A1, intron 1 of 10)	NA	42842	SLC9A1								
M6_2_302_R1_peak_13961	chr16	87383839	87384148	+	233	NA	promoter-TSS (FBXO31)	NA	101	TRNAM13								
M6_2_302_R1_peak_15675	chr17	75059991	75060300	+	233	NA	intron (KCTD2, intron 4 of 5)	NA	12961	KCTD2								
M6_2_302_R1_peak_36796	chr9	128094226	128094659	+	233	NA	intron (SLC25A25, intron 1 of 10)	NA	-4040	SLC25A25								
M6_2_302_R1_peak_32046	chr6	158409417	158409779	+	232	NA	intron (TULP4, intron 2 of 14)	NA	-150483	TMEM181								
M6_2_302_R1_peak_16523	chr18	54357684	54358114	+	232	NA	promoter-TSS (C18orf54)	NA	-18	C18orf54								
M6_2_302_R1_peak_21731	chr20	5535105	5535512	+	232	NA	Intergenic	NA	-25306	RP5-1022P6.4								
M6_2_302_R1_peak_1839	chr1	113940589	113941065	+	232	NA	exon (HIPK1, exon 2 of 16)	NA	11453	HIPK1								
M6_2_302_R1_peak_5224	chr10	114025302	114025614	+	232	NA	Intergenic	NA	-18589	ADRB1								
M6_2_302_R1_peak_797	chr1	33430806	33431173	+	232	NA	promoter-TSS (PHC2)	NA	-41662	ZSCAN20								
M6_2_302_R1_peak_6653	chr11	72805329	72805609	+	231	NA	Intergenic	NA	-8938	ATG16L2								
M6_2_302_R1_peak_17801	chr19	35000106	35000495	+	231	NA	promoter-TSS (GRAMD1A)	NA	-2485	GRAMD1A								
M6_2_302_R1_peak_14292	chr17	7114829	7115407	+	231	NA	promoter-TSS (ASGR2)	NA	404	ASGR2								
M6_2_302_R1_peak_28360	chr5	54874738	54875086	+	231	NA	Intergenic	NA	110674	ESM1								
M6_2_302_R1_peak_23279	chr22	24511232	24511566	+	231	NA	intron (UPB1, intron 4 of 8)	NA	16339	UPB1								
M6_2_302_R1_peak_18327	chr19	49580142	49580749	+	231	NA	promoter-TSS (PRRG2)	NA	125	NOSIP								
M6_2_302_R1_peak_23613	chr22	39446912	39447340	+	231	NA	promoter-TSS (MGAT3)	NA	14966	LOC100506472								
M6_2_302_R1_peak_11986	chr15	63553473	63553800	+	231	NA	intron (USP3, intron 1 of 12)	NA	-43881	FBXL22								
M6_2_302_R1_peak_165	chr1	8703097	8703722	+	231	NA	promoter-TSS (RERE)	NA	114231	RERE								
M6_2_302_R1_peak_30128	chr6	13273950	13274340	+	231	NA	intron (PHACTR1, intron 8 of 11)	NA	21441	RP1-257A7.4								
M6_2_302_R1_peak_29799	chr5	178477436	178477953	+	231	NA	intron (COL23A1, intron 2 of 28)	NA	112878	COL23A1								
M6_2_302_R1_peak_7132	chr11	119101581	119102317	+	231	NA	exon (DPAGT1, exon 1 of 8)	NA	126	DPAGT1								
M6_2_302_R1_peak_4100	chr10	26697072	26697343	+	231	NA	promoter-TSS (PDSS1)	NA	-8101	PDSS1								
M6_2_302_R1_peak_36297	chr9	94907885	94908215	+	231	NA	intron (C9orf3, intron 5 of 13)	NA	29568	RP11-54O15.3								
M6_2_302_R1_peak_30801	chr6	36678423	36678975	+	231	NA	promoter-TSS (CDKN1A)	NA	2209	CDKN1A								
M6_2_302_R1_peak_32142	chr6	167091134	167091547	+	231	NA	Intergenic	NA	-31413	CCR6								
M6_2_302_R1_peak_9425	chr13	26721228	26721679	+	231	NA	Intergenic	NA	39332	GPR12								
M6_2_302_R1_peak_30207	chr6	15287761	15288145	+	231	NA	intron (JARID2, intron 1 of 17)	NA	39098	JARID2								
M6_2_302_R1_peak_17457	chr19	14674650	14675080	+	231	NA	promoter-TSS (EMR3)	NA	-16	EMR3								
M6_2_302_R1_peak_17361	chr19	12881289	12881741	+	231	NA	promoter-TSS (DNASE2)	NA	6	DNASE2								
M6_2_302_R1_peak_14023	chr16	89032014	89032346	+	231	NA	Intergenic	NA	-55024	CBFA2T3								
M6_2_302_R1_peak_19641	chr2	70505882	70506296	+	231	NA	intron (TGFA, intron 2 of 5)	NA	-24449	TGFA-IT1								
M6_2_302_R1_peak_11666	chr15	41503352	41503656	+	231	NA	TTS (ITPKA)	NA	2205	ITPKA								
M6_2_302_R1_peak_15777	chr17	77122576	77122884	+	231	NA	intron (SEC14L1, intron 3 of 19)	NA	33302	MIR6516								
M6_2_302_R1_peak_9962	chr13	75549231	75549646	+	231	NA	promoter-TSS (UCHL3)	NA	1	COMMD6								
M6_2_302_R1_peak_30115	chr6	12241848	12242142	+	231	NA	Intergenic	NA	-48301	EDN1								
M6_2_302_R1_peak_7424	chr12	3122975	3123241	+	231	NA	intron (TSPAN9, intron 2 of 8)	NA	-77252	TSPAN9								
M6_2_302_R1_peak_18052	chr19	41884132	41884446	+	231	NA	promoter-TSS (ARHGEF1)	NA	326	ARHGEF1								
M6_2_302_R1_peak_7897	chr12	31906585	31907033	+	231	NA	Intergenic	NA	-52640	KIAA1551								
M6_2_302_R1_peak_28238	chr5	40384990	40385369	+	231	NA	Intergenic	NA	-295772	PTGER4								
M6_2_302_R1_peak_23362	chr22	29270316	29270835	+	231	NA	intron (EWSR1, intron 1 of 15)	NA	2566	EWSR1								
M6_2_302_R1_peak_9672	chr13	43317042	43317476	+	231	NA	intron (ENOX1, intron 11 of 16)	NA	120108	ENOX1								
M6_2_302_R1_peak_30614	chr6	31664803	31665345	+	231	NA	promoter-TSS (CSNK2B)	NA	556	GPANK1								
M6_2_302_R1_peak_7148	chr11	119584203	119584777	+	231	NA	Intergenic	NA	144235	PVRL1								
M6_2_302_R1_peak_5842	chr11	22752686	22753343	+	231	NA	intron (GAS2, intron 5 of 6)	NA	76822	SVIP								
M6_2_302_R1_peak_8339	chr12	59185274	59185583	+	231	NA	Intergenic	NA	-265882	LRIG3								
M6_2_302_R1_peak_8909	chr12	109573088	109573814	+	231	NA	promoter-TSS (MVK)	NA	102	MMAB								
M6_2_302_R1_peak_16586	chr18	62186830	62187457	+	231	NA	promoter-TSS (KIAA1468)	NA	-87	PIGN								
M6_2_302_R1_peak_30218	chr6	15410759	15411118	+	231	NA	intron (JARID2, intron 3 of 17)	NA	-114653	LOC102724490								
M6_2_302_R1_peak_16624	chr18	63579555	63580005	+	231	NA	Intergenic	NA	-7563	SERPINB13								
M6_2_302_R1_peak_7339	chr11	133127722	133128114	+	231	NA	intron (OPCML, intron 1 of 7)	NA	209431	LOC102724644								
M6_2_302_R1_peak_29792	chr5	178215990	178216340	+	231	NA	intron (PHYKPL, intron 10 of 13)	NA	11658	HNRNPAB								
M6_2_302_R1_peak_69	chr1	2300837	2301395	+	231	NA	intron (SKI, intron 1 of 6)	NA	51545	LOC100129534								
M6_2_302_R1_peak_24628	chr3	49020154	49020911	+	231	NA	promoter-TSS (NDUFAF3)	NA	120	MIR191								
M6_2_302_R1_peak_33174	chr7	91264183	91264719	+	231	NA	promoter-TSS (FZD1)	NA	-17	FZD1								
M6_2_302_R1_peak_31833	chr6	143969103	143969479	+	231	NA	intron (PLAGL1, intron 1 of 3)	NA	39125	PLAGL1								
M6_2_302_R1_peak_29940	chr6	3023226	3024211	+	231	NA	exon (HTATSF1P2, exon 1 of 1)	NA	1053	HTATSF1P2								
M6_2_302_R1_peak_28008	chr5	10423114	10423380	+	230	NA	intron (MARCH6, intron 21 of 24)	NA	18604	ROPN1L-AS1								
M6_2_302_R1_peak_10968	chr14	73463511	73463863	+	230	NA	promoter-TSS (LOC101928143)	NA	2281	LOC101928143								
M6_2_302_R1_peak_29272	chr5	140214911	140215220	+	230	NA	intron (CYSTM1, intron 2 of 2)	NA	39997	CYSTM1								
M6_2_302_R1_peak_6213	chr11	60389407	60390032	+	229	NA	intron (MS4A7, intron 4 of 5)	NA	-6295	MS4A14								
M6_2_302_R1_peak_35925	chr9	68995800	68996120	+	229	NA	intron (PIP5K1B, intron 15 of 15)	NA	11278	LOC100996482								
M6_2_302_R1_peak_9356	chr13	20773705	20774136	+	229	NA	promoter-TSS (N6AMT2)	NA	-2	N6AMT2								
M6_2_302_R1_peak_28033	chr5	11224472	11224750	+	229	NA	intron (CTNND2, intron 9 of 20)	NA	-64586	LOC102723459								
M6_2_302_R1_peak_20931	chr2	196987874	196988269	+	229	NA	exon (ANKRD44, exon 28 of 28)	NA	-65409	PGAP1								
M6_2_302_R1_peak_9875	chr13	52695851	52696203	+	229	NA	Intergenic	NA	43331	SUGT1								
M6_2_302_R1_peak_17948	chr19	39412273	39412854	+	229	NA	promoter-TSS (PLEKHG2)	NA	-303	TRNAI18								
M6_2_302_R1_peak_14108	chr17	1197376	1197801	+	229	NA	intron (ABR, intron 1 of 22)	NA	-17811	ABR								
M6_2_302_R1_peak_21331	chr2	227415548	227416023	+	229	NA	Intergenic	NA	-36479	TM4SF20								
M6_2_302_R1_peak_7224	chr11	124079671	124080040	+	229	NA	Intergenic	NA	-35549	VWA5A								
M6_2_302_R1_peak_12565	chr15	91308284	91308663	+	229	NA	Intergenic	NA	-154866	RP11-661P17.1								
M6_2_302_R1_peak_32872	chr7	50333366	50333697	+	229	NA	intron (IKZF1, intron 3 of 6)	NA	-28306	LOC102723522								
M6_2_302_R1_peak_17641	chr19	18478904	18479328	+	229	NA	intron (ELL, intron 1 of 11)	NA	-40815	ISYNA1								
M6_2_302_R1_peak_12505	chr15	89893875	89894459	+	229	NA	exon (AP3S2, exon 1 of 6)	NA	218	AP3S2								
M6_2_302_R1_peak_5310	chr10	120851067	120851744	+	229	NA	promoter-TSS (WDR11)	NA	-226	WDR11-AS1								
M6_2_302_R1_peak_16128	chr18	3652743	3653211	+	229	NA	intron (DLGAP1, intron 4 of 8)	NA	58863	DLGAP1-AS1								
M6_2_302_R1_peak_33375	chr7	104944424	104944715	+	229	NA	intron (LOC101927902, intron 1 of 1)	NA	3613	LOC101927902								
M6_2_302_R1_peak_7422	chr12	2890307	2890859	+	229	NA	promoter-TSS (TULP3)	NA	-284	TULP3								
M6_2_302_R1_peak_5519	chr11	1335717	1336244	+	229	NA	Intergenic	NA	26272	TOLLIP-AS1								
M6_2_302_R1_peak_18417	chr19	51764401	51764705	+	229	NA	intron (FPR2, intron 2 of 2)	NA	1164	FPR2								
M6_2_302_R1_peak_1583	chr1	92376272	92376591	+	229	NA	intron (RPAP2, intron 12 of 13)	NA	77381	RPAP2								
M6_2_302_R1_peak_15127	chr17	45428158	45428631	+	229	NA	TTS (ARHGAP27)	NA	4597	ARHGAP27								
M6_2_302_R1_peak_667	chr1	28369375	28370383	+	229	NA	intron (PHACTR4, intron 1 of 13)	NA	40877	MED18								
M6_2_302_R1_peak_20919	chr2	196240115	196240593	+	229	NA	intron (HECW2, intron 20 of 27)	NA	-19670	AC020571.3								
M6_2_302_R1_peak_23380	chr22	29821103	29821847	+	229	NA	intron (ASCC2, intron 4 of 18)	NA	16807	ASCC2								
M6_2_302_R1_peak_35442	chr8	143337718	143338093	+	229	NA	intron (TOP1MT, intron 2 of 14)	NA	22072	TOP1MT								
M6_2_302_R1_peak_25430	chr3	129160838	129161808	+	229	NA	promoter-TSS (ISY1-RAB43)	NA	-93	ISY1								
M6_2_302_R1_peak_8190	chr12	53452389	53453098	+	229	NA	intron (PCBP2, intron 1 of 14)	NA	641	PCBP2								
M6_2_302_R1_peak_25345	chr3	125633042	125633421	+	229	NA	Intergenic	NA	-37694	OSBPL11								
M6_2_302_R1_peak_20489	chr2	157420885	157421209	+	229	NA	intron (CYTIP, intron 6 of 7)	NA	23045	CYTIP								
M6_2_302_R1_peak_3335	chr1	228509092	228509421	+	229	NA	Intergenic	NA	3032	BTNL10								
M6_2_302_R1_peak_2707	chr1	184745782	184746327	+	229	NA	intron (EDEM3, intron 2 of 19)	NA	8853	EDEM3								
M6_2_302_R1_peak_36888	chr9	130579040	130579676	+	229	NA	promoter-TSS (FUBP3)	NA	136	LOC100272217								
M6_2_302_R1_peak_20450	chr2	151409645	151410133	+	228	NA	promoter-TSS (RIF1)	NA	-65	RIF1								
M6_2_302_R1_peak_6142	chr11	57530995	57531620	+	228	NA	promoter-TSS (TIMM10)	NA	-548	TIMM10								
M6_2_302_R1_peak_13275	chr16	28924817	28925399	+	228	NA	exon (RABEP2, exon 1 of 13)	NA	103	RABEP2								
M6_2_302_R1_peak_5334	chr10	124145150	124145444	+	228	NA	Intergenic	NA	-51690	CHST15								
M6_2_302_R1_peak_12667	chr15	98776909	98777192	+	228	NA	intron (IGF1R, intron 2 of 20)	NA	-7423	MIR4714								
M6_2_302_R1_peak_24343	chr3	37176158	37176872	+	228	NA	promoter-TSS (LRRFIP2)	NA	-188	LRRFIP2								
M6_2_302_R1_peak_2611	chr1	180632306	180632630	+	228	NA	intron (XPR1, intron 1 of 13)	NA	458	XPR1								
M6_2_302_R1_peak_27123	chr4	80079480	80079893	+	228	NA	Intergenic	NA	-6363	ANTXR2								
M6_2_302_R1_peak_14302	chr17	7242417	7243260	+	228	NA	promoter-TSS (GABARAP)	NA	-404	GABARAP								
M6_2_302_R1_peak_12377	chr15	80160705	80160965	+	228	NA	intron (FAH, intron 4 of 13)	NA	7944	FAH								
M6_2_302_R1_peak_24579	chr3	47380701	47381349	+	228	NA	promoter-TSS (PTPN23)	NA	14	PTPN23								
M6_2_302_R1_peak_16747	chr18	80147744	80148050	+	228	NA	promoter-TSS (PARD6G-AS1)	NA	-27	PARD6G-AS1								
M6_2_302_R1_peak_21892	chr20	20740662	20740961	+	228	NA	Intergenic	NA	-28188	RALGAPA2								
M6_2_302_R1_peak_34392	chr8	41508385	41508697	+	228	NA	intron (GOLGA7, intron 5 of 5)	NA	17979	GOLGA7								
M6_2_302_R1_peak_32071	chr6	159086096	159086441	+	228	NA	Intergenic	NA	-21205	LOC101929094								
M6_2_302_R1_peak_14436	chr17	10114946	10115655	+	228	NA	intron (GAS7, intron 1 of 13)	NA	-88994	GAS7								
M6_2_302_R1_peak_33263	chr7	99616843	99617137	+	228	NA	promoter-TSS (ZSCAN25)	NA	26	ZSCAN25								
M6_2_302_R1_peak_32826	chr7	45027457	45027877	+	228	NA	promoter-TSS (CCM2)	NA	27479	CCM2								
