PeakID (cmd=annotatePeaks.pl SKNO1_2_636_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_636_R1_peak_3622	chr11	62672203	62672592	+	374	NA	promoter-TSS (C11orf48)	NA	-628	C11orf48								
SKNO1_2_636_R1_peak_8047	chr16	31458944	31459798	+	374	NA	exon (ARMC5, exon 1 of 4)	NA	602	ARMC5								
SKNO1_2_636_R1_peak_8132	chr16	54928418	54928946	+	374	NA	promoter-TSS (CRNDE)	NA	96	CRNDE								
SKNO1_2_636_R1_peak_961	chr1	65265607	65266129	+	374	NA	intron (DNAJC6, intron 1 of 18)	NA	1174	DNAJC6								
SKNO1_2_636_R1_peak_204	chr1	10472220	10472875	+	374	NA	promoter-TSS (DFFA)	NA	9	DFFA								
SKNO1_2_636_R1_peak_8221	chr16	67192003	67192405	+	374	NA	promoter-TSS (E2F4)	NA	39	E2F4								
SKNO1_2_636_R1_peak_7069	chr15	43800463	43800713	+	374	NA	promoter-TSS (SERINC4)	NA	167	HYPK								
SKNO1_2_636_R1_peak_20358	chr8	8244495	8244893	+	374	NA	exon (FAM86B3P, exon 9 of 9)	NA	16124	FAM86B3P								
SKNO1_2_636_R1_peak_21300	chr9	26892355	26892987	+	373	NA	exon (CAAP1, exon 1 of 6)	NA	157	CAAP1								
SKNO1_2_636_R1_peak_9054	chr17	42121102	42121697	+	373	NA	promoter-TSS (KAT2A)	NA	-35	KAT2A								
SKNO1_2_636_R1_peak_4114	chr11	102451721	102452051	+	373	NA	promoter-TSS (LOC101928424)	NA	1158	TMEM123								
SKNO1_2_636_R1_peak_13774	chr20	36461062	36461618	+	373	NA	promoter-TSS (DLGAP4)	NA	-80144	MYL9								
SKNO1_2_636_R1_peak_21895	chr9	128947503	128947872	+	373	NA	promoter-TSS (NUP188)	NA	-6	NUP188								
SKNO1_2_636_R1_peak_13155	chr2	202911448	202911809	+	373	NA	promoter-TSS (CARF)	NA	598	WDR12								
SKNO1_2_636_R1_peak_12576	chr2	99154794	99155354	+	373	NA	promoter-TSS (LIPT1)	NA	119	LIPT1								
SKNO1_2_636_R1_peak_19718	chr7	44019118	44019434	+	373	NA	promoter-TSS (POLR2J4)	NA	-127	POLR2J4								
SKNO1_2_636_R1_peak_16562	chr4	9153079	9153970	+	373	NA	promoter-TSS (LOC101928803)	NA	228	FAM86KP								
SKNO1_2_636_R1_peak_3152	chr10	124740726	124741062	+	373	NA	intron (FAM53B, intron 1 of 4)	NA	3467	FAM53B								
SKNO1_2_636_R1_peak_13631	chr20	23350068	23351299	+	373	NA	promoter-TSS (NXT1)	NA	-53	NXT1								
SKNO1_2_636_R1_peak_8189	chr16	58733915	58734530	+	373	NA	exon (GOT2, exon 1 of 10)	NA	135	GOT2								
SKNO1_2_636_R1_peak_15412	chr3	47380552	47381154	+	371	NA	promoter-TSS (PTPN23)	NA	-158	PTPN23								
SKNO1_2_636_R1_peak_3064	chr10	110717996	110718264	+	371	NA	intron (RBM20, intron 1 of 13)	NA	50794	LOC102724471								
SKNO1_2_636_R1_peak_721	chr1	41740740	41741177	+	371	NA	intron (HIVEP3, intron 1 of 8)	NA	177749	HIVEP3								
SKNO1_2_636_R1_peak_12580	chr2	99336979	99337605	+	371	NA	promoter-TSS (EIF5B)	NA	-79	EIF5B								
SKNO1_2_636_R1_peak_9943	chr17	82604114	82604496	+	371	NA	exon (FOXK2, exon 8 of 8)	NA	10883	LOC102723820								
SKNO1_2_636_R1_peak_9214	chr17	48047562	48048107	+	371	NA	promoter-TSS (NFE2L1)	NA	-946	NFE2L1								
SKNO1_2_636_R1_peak_8129	chr16	53550027	53550287	+	371	NA	Intergenic	NA	-46899	AKTIP								
SKNO1_2_636_R1_peak_4957	chr12	56119382	56119744	+	370	NA	intron (ZC3H10, intron 2 of 2)	NA	1317	ZC3H10								
SKNO1_2_636_R1_peak_14932	chr22	45413204	45413916	+	370	NA	promoter-TSS (SMC1B)	NA	39	SMC1B								
SKNO1_2_636_R1_peak_20920	chr8	123273598	123275042	+	370	NA	exon (ZHX1, exon 1 of 4)	NA	167	ZHX1-C8ORF76								
SKNO1_2_636_R1_peak_16138	chr3	179436530	179436902	+	370	NA	intron (GNB4, intron 1 of 9)	NA	14867	GNB4								
SKNO1_2_636_R1_peak_13826	chr20	41618411	41618791	+	370	NA	promoter-TSS (CHD6)	NA	-67262	CHD6								
SKNO1_2_636_R1_peak_7018	chr15	41230665	41231122	+	369	NA	promoter-TSS (EXD1)	NA	-136	EXD1								
SKNO1_2_636_R1_peak_10781	chr19	12791236	12791528	+	369	NA	promoter-TSS (JUNB)	NA	-114	JUNB								
SKNO1_2_636_R1_peak_4589	chr12	9650823	9651138	+	369	NA	intron (LOC374443, intron 1 of 3)	NA	2933	LOC374443								
SKNO1_2_636_R1_peak_4842	chr12	50025388	50025741	+	369	NA	promoter-TSS (RACGAP1)	NA	-130	RACGAP1								
SKNO1_2_636_R1_peak_9985	chr18	2654984	2656029	+	369	NA	promoter-TSS (CBX3P2)	NA	-111	CBX3P2								
SKNO1_2_636_R1_peak_5789	chr13	36999241	36999524	+	369	NA	promoter-TSS (EXOSC8)	NA	-15	ALG5								
SKNO1_2_636_R1_peak_7270	chr15	67064991	67065855	+	369	NA	promoter-TSS (SMAD3)	NA	-434	SMAD3								
SKNO1_2_636_R1_peak_3844	chr11	67277397	67277886	+	368	NA	intron (ADRBK1, intron 2 of 20)	NA	11207	ADRBK1								
SKNO1_2_636_R1_peak_16757	chr4	55853459	55853866	+	368	NA	promoter-TSS (EXOC1)	NA	26	EXOC1								
SKNO1_2_636_R1_peak_5171	chr12	93441721	93442598	+	368	NA	promoter-TSS (UBE2N)	NA	91	UBE2N								
SKNO1_2_636_R1_peak_1642	chr1	167219910	167220915	+	367	NA	promoter-TSS (POU2F1)	NA	-417	POU2F1								
SKNO1_2_636_R1_peak_21346	chr9	34636965	34638001	+	367	NA	intron (SIGMAR1, intron 1 of 3)	NA	343	SIGMAR1								
SKNO1_2_636_R1_peak_6077	chr13	113209062	113210457	+	367	NA	promoter-TSS (PCID2)	NA	-1044	PCID2								
SKNO1_2_636_R1_peak_18841	chr6	45494783	45495144	+	367	NA	intron (RUNX2, intron 6 of 7)	NA	72389	RUNX2								
SKNO1_2_636_R1_peak_12784	chr2	130181473	130182571	+	367	NA	promoter-TSS (SMPD4)	NA	-187	MZT2B								
SKNO1_2_636_R1_peak_22525	chrX	111681014	111681321	+	367	NA	promoter-TSS (ALG13)	NA	49	ALG13								
SKNO1_2_636_R1_peak_2602	chr10	60944604	60944926	+	367	NA	promoter-TSS (RHOBTB1)	NA	-627	RHOBTB1								
SKNO1_2_636_R1_peak_5435	chr12	121352086	121352661	+	367	NA	promoter-TSS (ANAPC5)	NA	1836	ANAPC5								
SKNO1_2_636_R1_peak_3579	chr11	61567292	61567535	+	367	NA	intron (SYT7, intron 1 of 12)	NA	13461	SYT7								
SKNO1_2_636_R1_peak_4391	chr11	130916296	130916760	+	367	NA	promoter-TSS (SNX19)	NA	-41	SNX19								
SKNO1_2_636_R1_peak_11294	chr19	39402475	39402865	+	367	NA	Intergenic	NA	-4177	ZFP36								
SKNO1_2_636_R1_peak_13379	chr2	237923544	237923972	+	367	NA	Intergenic	NA	-43187	UBE2F-SCLY								
SKNO1_2_636_R1_peak_19829	chr7	72829243	72829964	+	367	NA	exon (SBDSP1, exon 1 of 3)	NA	230	SBDSP1								
SKNO1_2_636_R1_peak_21938	chr9	130693614	130694196	+	367	NA	exon (EXOSC2, exon 1 of 8)	NA	130	EXOSC2								
SKNO1_2_636_R1_peak_20887	chr8	116548308	116548588	+	367	NA	Intergenic	NA	-99562	LOC102723447								
SKNO1_2_636_R1_peak_373	chr1	23554922	23555200	+	366	NA	Intergenic	NA	4733	ID3								
SKNO1_2_636_R1_peak_2089	chr1	228990326	228990845	+	366	NA	Intergenic	NA	255508	RHOU								
SKNO1_2_636_R1_peak_21345	chr9	34611999	34612449	+	366	NA	promoter-TSS (RPP25L)	NA	-111	RPP25L								
SKNO1_2_636_R1_peak_7598	chr15	90994387	90994920	+	366	NA	promoter-TSS (PRC1)	NA	-94	PRC1								
SKNO1_2_636_R1_peak_13222	chr2	218292482	218292747	+	366	NA	promoter-TSS (TMBIM1)	NA	-5316	TMBIM1								
SKNO1_2_636_R1_peak_6540	chr14	75051218	75051609	+	366	NA	promoter-TSS (MLH3)	NA	-329	MLH3								
SKNO1_2_636_R1_peak_6708	chr14	95534219	95535166	+	366	NA	promoter-TSS (GLRX5)	NA	180	SNHG10								
SKNO1_2_636_R1_peak_3565	chr11	60906400	60906796	+	366	NA	promoter-TSS (PRPF19)	NA	-9	PRPF19								
SKNO1_2_636_R1_peak_9208	chr17	47971217	47971652	+	366	NA	promoter-TSS (CDK5RAP3)	NA	478	CDK5RAP3								
SKNO1_2_636_R1_peak_5489	chr12	123267919	123268882	+	366	NA	promoter-TSS (CDK2AP1)	NA	-146	CDK2AP1								
SKNO1_2_636_R1_peak_15305	chr3	38453610	38454100	+	365	NA	promoter-TSS (ACVR2B)	NA	-444	ACVR2B								
SKNO1_2_636_R1_peak_3510	chr11	57424756	57425426	+	365	NA	intron (SLC43A3, intron 4 of 13)	NA	2057	SLC43A3								
SKNO1_2_636_R1_peak_3822	chr11	66637915	66639075	+	365	NA	promoter-TSS (RBM4)	NA	-122	RBM4								
SKNO1_2_636_R1_peak_7088	chr15	45166720	45167550	+	365	NA	TTS (SHF)	NA	31542	TRNAH1								
SKNO1_2_636_R1_peak_7425	chr15	76311298	76311685	+	365	NA	promoter-TSS (ETFA)	NA	-22	ETFA								
SKNO1_2_636_R1_peak_17620	chr5	103258801	103259772	+	365	NA	promoter-TSS (C5orf30)	NA	-71	C5orf30								
SKNO1_2_636_R1_peak_5092	chr12	68807952	68809063	+	365	NA	promoter-TSS (MDM2)	NA	-510	MDM2								
SKNO1_2_636_R1_peak_16204	chr3	185825009	185826138	+	365	NA	promoter-TSS (IGF2BP2)	NA	-57669	MIR548AQ								
SKNO1_2_636_R1_peak_12142	chr2	37635574	37636036	+	365	NA	Intergenic	NA	36730	CDC42EP3								
SKNO1_2_636_R1_peak_7083	chr15	44724334	44724805	+	365	NA	Intergenic	NA	-11939	TRIM69								
SKNO1_2_636_R1_peak_7531	chr15	84980634	84982009	+	364	NA	promoter-TSS (PDE8A)	NA	-98	PDE8A								
SKNO1_2_636_R1_peak_7947	chr16	27235297	27235551	+	364	NA	intron (NSMCE1, intron 2 of 7)	NA	31449	KDM8								
SKNO1_2_636_R1_peak_9329	chr17	58006444	58006930	+	364	NA	intron (SRSF1, intron 1 of 2)	NA	659	SRSF1								
SKNO1_2_636_R1_peak_20273	chr7	150368046	150369036	+	364	NA	promoter-TSS (REPIN1)	NA	-249	REPIN1								
SKNO1_2_636_R1_peak_6902	chr15	25438172	25438768	+	364	NA	promoter-TSS (UBE3A)	NA	573	UBE3A								
SKNO1_2_636_R1_peak_17060	chr4	139301202	139301749	+	364	NA	promoter-TSS (NAA15)	NA	8	NAA15								
SKNO1_2_636_R1_peak_13727	chr20	33811054	33811420	+	364	NA	promoter-TSS (CHMP4B)	NA	-67	CHMP4B								
SKNO1_2_636_R1_peak_20228	chr7	139035561	139036258	+	364	NA	exon (ZC3HAV1L, exon 1 of 3)	NA	116	ZC3HAV1L								
SKNO1_2_636_R1_peak_8234	chr16	67481047	67481481	+	364	NA	promoter-TSS (LOC101927837)	NA	-78	ATP6V0D1								
SKNO1_2_636_R1_peak_3817	chr11	66568530	66568793	+	364	NA	promoter-TSS (CTSF)	NA	-85	CTSF								
SKNO1_2_636_R1_peak_2283	chr10	3784894	3785710	+	364	NA	promoter-TSS (KLF6)	NA	-21	KLF6								
SKNO1_2_636_R1_peak_801	chr1	45326732	45327311	+	364	NA	exon (HPDL, exon 1 of 1)	NA	148	HPDL								
SKNO1_2_636_R1_peak_3235	chr11	537137	537560	+	364	NA	promoter-TSS (LRRC56)	NA	-1798	HRAS								
SKNO1_2_636_R1_peak_7799	chr16	3282807	3283503	+	364	NA	promoter-TSS (ZNF263)	NA	-225	ZNF263								
SKNO1_2_636_R1_peak_14568	chr22	24604366	24604669	+	364	NA	intron (GGT1, intron 1 of 15)	NA	1360	GGT1								
SKNO1_2_636_R1_peak_5074	chr12	66302281	66302757	+	364	NA	promoter-TSS (HELB)	NA	-48	HELB								
SKNO1_2_636_R1_peak_14169	chr21	29073358	29073863	+	364	NA	exon (CCT8, exon 1 of 15)	NA	187	CCT8								
SKNO1_2_636_R1_peak_13193	chr2	214809326	214810230	+	364	NA	promoter-TSS (BARD1)	NA	-67	BARD1								
SKNO1_2_636_R1_peak_2122	chr1	231626513	231626976	+	364	NA	promoter-TSS (DISC1)	NA	-71	DISC1								
SKNO1_2_636_R1_peak_20548	chr8	37899347	37899798	+	364	NA	promoter-TSS (RAB11FIP1)	NA	-75	RAB11FIP1								
SKNO1_2_636_R1_peak_6563	chr14	76152374	76152681	+	364	NA	intron (GPATCH2L, intron 1 of 9)	NA	615	GPATCH2L								
SKNO1_2_636_R1_peak_14800	chr22	39310950	39311362	+	364	NA	Intergenic	NA	2755	SNORD83B								
SKNO1_2_636_R1_peak_19085	chr6	117602425	117602902	+	363	NA	promoter-TSS (GOPC)	NA	-121	GOPC								
SKNO1_2_636_R1_peak_9877	chr17	81831792	81832533	+	363	NA	intron (FAM195B, intron 1 of 6)	NA	1132	FAM195B								
SKNO1_2_636_R1_peak_21758	chr9	121369663	121370727	+	363	NA	promoter-TSS (LOC102723324)	NA	109	STOM								
SKNO1_2_636_R1_peak_3494	chr11	47766597	47766882	+	363	NA	intron (FNBP4, intron 1 of 16)	NA	702	FNBP4								
SKNO1_2_636_R1_peak_4784	chr12	47758925	47759305	+	363	NA	promoter-TSS (RAPGEF3)	NA	393	SLC48A1								
SKNO1_2_636_R1_peak_5513	chr12	123743003	123743340	+	363	NA	intron (ATP6V0A2, intron 9 of 18)	NA	18416	ATP6V0A2								
SKNO1_2_636_R1_peak_6038	chr13	106567898	106568469	+	363	NA	promoter-TSS (ARGLU1)	NA	-19	ARGLU1								
SKNO1_2_636_R1_peak_1078	chr1	92831832	92832430	+	363	NA	promoter-TSS (RPL5)	NA	94	RPL5								
SKNO1_2_636_R1_peak_1838	chr1	201435761	201436058	+	363	NA	Intergenic	NA	-5771	LOC101929367								
SKNO1_2_636_R1_peak_9414	chr17	63549886	63550449	+	363	NA	promoter-TSS (DCAF7)	NA	-268	DCAF7								
SKNO1_2_636_R1_peak_17230	chr5	14011445	14011978	+	363	NA	promoter-TSS (DNAH5)	NA	-67231	DNAH5								
SKNO1_2_636_R1_peak_7232	chr15	65185007	65185589	+	362	NA	promoter-TSS (CLPX)	NA	-73	CLPX								
SKNO1_2_636_R1_peak_10302	chr18	79068886	79069507	+	362	NA	promoter-TSS (ATP9B)	NA	-75562	LOC100996274								
SKNO1_2_636_R1_peak_1755	chr1	182839164	182839817	+	362	NA	intron (DHX9, intron 1 of 27)	NA	186	DHX9								
SKNO1_2_636_R1_peak_7543	chr15	88546324	88546813	+	361	NA	promoter-TSS (LOC102724513)	NA	62	LOC102724513								
SKNO1_2_636_R1_peak_16829	chr4	74157769	74158783	+	361	NA	exon (MTHFD2L, exon 1 of 10)	NA	126	MTHFD2L								
SKNO1_2_636_R1_peak_9532	chr17	74308258	74308584	+	361	NA	intron (DNAI2, intron 9 of 13)	NA	-17791	KIF19								
SKNO1_2_636_R1_peak_16057	chr3	156643821	156644298	+	361	NA	Intergenic	NA	31654	TIPARP-AS1								
SKNO1_2_636_R1_peak_13106	chr2	197705195	197705549	+	361	NA	promoter-TSS (MARS2)	NA	68	MARS2								
SKNO1_2_636_R1_peak_21603	chr9	97238106	97238578	+	361	NA	promoter-TSS (LOC100499484-C9ORF174)	NA	-84	LOC100499484-C9ORF174								
SKNO1_2_636_R1_peak_12161	chr2	42169117	42169520	+	361	NA	promoter-TSS (EML4)	NA	-40	EML4								
SKNO1_2_636_R1_peak_3742	chr11	65421929	65422862	+	361	NA	promoter-TSS (NEAT1)	NA	-403	NEAT1								
SKNO1_2_636_R1_peak_17500	chr5	78361572	78361905	+	361	NA	intron (SCAMP1, intron 1 of 8)	NA	-1197	LOC728769								
SKNO1_2_636_R1_peak_7157	chr15	56918081	56918934	+	361	NA	promoter-TSS (TCF12)	NA	-8	LOC145783								
SKNO1_2_636_R1_peak_20512	chr8	29752350	29752694	+	361	NA	TTS (AC145110.1)	NA	4213	AC145110.1								
SKNO1_2_636_R1_peak_4599	chr12	10406852	10407136	+	361	NA	TTS (KLRC4)	NA	2763	KLRC4								
SKNO1_2_636_R1_peak_7545	chr15	88638671	88639060	+	361	NA	promoter-TSS (ISG20)	NA	3185	ISG20								
SKNO1_2_636_R1_peak_4441	chr12	2284830	2285055	+	361	NA	intron (CACNA1C-IT3, intron 1 of 2)	NA	15166	CACNA1C-IT3								
SKNO1_2_636_R1_peak_1509	chr1	156106207	156106651	+	361	NA	intron (LMNA, intron 3 of 12)	NA	-8241	LMNA								
SKNO1_2_636_R1_peak_5188	chr12	95217190	95218069	+	361	NA	promoter-TSS (FGD6)	NA	-165	FGD6								
SKNO1_2_636_R1_peak_8611	chr17	751723	752404	+	361	NA	promoter-TSS (DBIL5P)	NA	-270	DBIL5P								
SKNO1_2_636_R1_peak_6226	chr14	30622135	30622482	+	360	NA	promoter-TSS (SCFD1)	NA	-11	SCFD1								
SKNO1_2_636_R1_peak_14689	chr22	35371849	35372160	+	360	NA	Intergenic	NA	-9063	HMOX1								
SKNO1_2_636_R1_peak_202	chr1	10398611	10399542	+	360	NA	promoter-TSS (PGD)	NA	48	PGD								
SKNO1_2_636_R1_peak_16347	chr3	196624361	196624822	+	360	NA	Intergenic	NA	8047	LINC01063								
SKNO1_2_636_R1_peak_7058	chr15	43185172	43185499	+	359	NA	promoter-TSS (CCNDBP1)	NA	217	CCNDBP1								
SKNO1_2_636_R1_peak_14698	chr22	36331326	36331834	+	359	NA	intron (MYH9, intron 3 of 40)	NA	-44678	MIR6819								
SKNO1_2_636_R1_peak_4643	chr12	14961598	14961892	+	359	NA	promoter-TSS (ARHGDIB)	NA	-117	ARHGDIB								
SKNO1_2_636_R1_peak_21198	chr8	144827238	144827677	+	359	NA	promoter-TSS (ZNF7)	NA	-856	ZNF7								
SKNO1_2_636_R1_peak_5579	chr12	131949436	131950142	+	359	NA	promoter-TSS (EP400)	NA	-131	EP400								
SKNO1_2_636_R1_peak_2342	chr10	11178575	11178949	+	359	NA	intron (CELF2, intron 2 of 12)	NA	-73274	CELF2-AS2								
SKNO1_2_636_R1_peak_4240	chr11	119018002	119018795	+	359	NA	promoter-TSS (MIR3656)	NA	-51	RPS25								
SKNO1_2_636_R1_peak_21092	chr8	143278620	143279027	+	359	NA	Intergenic	NA	2853	LOC100507316								
SKNO1_2_636_R1_peak_2301	chr10	5889739	5890330	+	359	NA	promoter-TSS (ANKRD16)	NA	-137	ANKRD16								
SKNO1_2_636_R1_peak_15951	chr3	136862000	136862613	+	358	NA	promoter-TSS (RP11-85F14.5)	NA	98	NCK1								
SKNO1_2_636_R1_peak_3213	chr10	133357623	133358078	+	358	NA	intron (FUOM, intron 1 of 5)	NA	175	FUOM								
SKNO1_2_636_R1_peak_12315	chr2	63588447	63588981	+	358	NA	promoter-TSS (MDH1)	NA	-437	MDH1								
SKNO1_2_636_R1_peak_1501	chr1	155978264	155978723	+	358	NA	promoter-TSS (ARHGEF2)	NA	-311	ARHGEF2								
SKNO1_2_636_R1_peak_7639	chr15	99476830	99477243	+	358	NA	Intergenic	NA	-89505	MEF2A								
SKNO1_2_636_R1_peak_10883	chr19	14496213	14496623	+	357	NA	promoter-TSS (GIPC1)	NA	-269	GIPC1								
SKNO1_2_636_R1_peak_3365	chr11	32435156	32435876	+	357	NA	promoter-TSS (WT1)	NA	-223	WT1-AS								
SKNO1_2_636_R1_peak_17727	chr5	131634999	131635719	+	357	NA	promoter-TSS (RAPGEF6)	NA	-123	RAPGEF6								
SKNO1_2_636_R1_peak_13067	chr2	190648679	190649681	+	357	NA	promoter-TSS (NAB1)	NA	110	NAB1								
SKNO1_2_636_R1_peak_641	chr1	37595663	37596131	+	357	NA	promoter-TSS (GNL2)	NA	88	GNL2								
SKNO1_2_636_R1_peak_21800	chr9	124861266	124862432	+	356	NA	promoter-TSS (ARPC5L)	NA	112	RPL35								
SKNO1_2_636_R1_peak_21888	chr9	128787005	128787409	+	356	NA	promoter-TSS (TBC1D13)	NA	-51	TBC1D13								
SKNO1_2_636_R1_peak_6055	chr13	110705787	110706608	+	356	NA	promoter-TSS (CARS2)	NA	-80	CARS2								
SKNO1_2_636_R1_peak_9358	chr17	59106570	59107334	+	356	NA	promoter-TSS (TRIM37)	NA	-199	TRIM37								
SKNO1_2_636_R1_peak_6640	chr14	90396788	90397141	+	356	NA	promoter-TSS (CALM1)	NA	-2032	CALM1								
SKNO1_2_636_R1_peak_11941	chr2	9423127	9423792	+	355	NA	promoter-TSS (ITGB1BP1)	NA	105	ITGB1BP1								
SKNO1_2_636_R1_peak_467	chr1	27112028	27112700	+	355	NA	intron (SLC9A1, intron 1 of 10)	NA	42766	SLC9A1								
SKNO1_2_636_R1_peak_11048	chr19	18478984	18479237	+	355	NA	intron (ELL, intron 1 of 11)	NA	-41801	ISYNA1								
SKNO1_2_636_R1_peak_1208	chr1	112466090	112466415	+	354	NA	Intergenic	NA	-4419	MIR4256								
SKNO1_2_636_R1_peak_18131	chr5	177133456	177133963	+	354	NA	promoter-TSS (NSD1)	NA	630	NSD1								
SKNO1_2_636_R1_peak_5124	chr12	75722601	75722983	+	354	NA	Intergenic	NA	-211154	KRR1								
SKNO1_2_636_R1_peak_14979	chr22	46762278	46762716	+	354	NA	promoter-TSS (TBC1D22A)	NA	-120	TBC1D22A								
SKNO1_2_636_R1_peak_2782	chr10	79347248	79348383	+	354	NA	intron (PPIF, intron 1 of 5)	NA	351	PPIF								
SKNO1_2_636_R1_peak_8521	chr16	88770736	88771381	+	354	NA	intron (PIEZO1, intron 1 of 50)	NA	12885	PIEZO1								
SKNO1_2_636_R1_peak_2068	chr1	226939530	226940817	+	354	NA	promoter-TSS (ADCK3)	NA	-64	ADCK3								
SKNO1_2_636_R1_peak_1168	chr1	109483712	109484724	+	354	NA	intron (ATXN7L2, intron 1 of 10)	NA	307	ATXN7L2								
SKNO1_2_636_R1_peak_10407	chr19	1592148	1592542	+	354	NA	intron (MBD3, intron 1 of 6)	NA	416	MBD3								
SKNO1_2_636_R1_peak_20659	chr8	60651844	60652441	+	354	NA	Intergenic	NA	-16392	LOC102724496								
SKNO1_2_636_R1_peak_3730	chr11	65315552	65315890	+	354	NA	intron (CDC42EP2, intron 1 of 1)	NA	903	CDC42EP2								
SKNO1_2_636_R1_peak_14422	chr22	18077718	18078142	+	354	NA	promoter-TSS (PEX26)	NA	10	PEX26								
SKNO1_2_636_R1_peak_573	chr1	32413970	32414328	+	354	NA	Intergenic	NA	-19708	BSDC1								
SKNO1_2_636_R1_peak_14533	chr22	23460526	23461137	+	354	NA	exon (LOC101929374, exon 3 of 4)	NA	20777	AP000345.1								
SKNO1_2_636_R1_peak_921	chr1	58783725	58784483	+	354	NA	promoter-TSS (JUN)	NA	9	JUN								
SKNO1_2_636_R1_peak_13592	chr20	17505106	17505605	+	354	NA	intron (BFSP1, intron 5 of 7)	NA	53605	BFSP1								
SKNO1_2_636_R1_peak_16450	chr4	1855820	1856500	+	354	NA	promoter-TSS (LETM1)	NA	87	LETM1								
SKNO1_2_636_R1_peak_13602	chr20	18137658	18138136	+	354	NA	promoter-TSS (PET117)	NA	42	PET117								
SKNO1_2_636_R1_peak_10627	chr19	8072853	8073292	+	354	NA	exon (FBN3, exon 61 of 63)	NA	20310	CCL25								
SKNO1_2_636_R1_peak_18029	chr5	163505327	163506055	+	354	NA	exon (MAT2B, exon 1 of 7)	NA	163	MAT2B								
SKNO1_2_636_R1_peak_11756	chr19	54448899	54449273	+	354	NA	exon (LENG8, exon 1 of 15)	NA	659	LENG8								
SKNO1_2_636_R1_peak_15631	chr3	61250697	61251088	+	354	NA	intron (FHIT, intron 1 of 9)	NA	-371164	LOC101929296								
SKNO1_2_636_R1_peak_3717	chr11	65083957	65084289	+	354	NA	promoter-TSS (ZFPL1)	NA	40	CDCA5								
SKNO1_2_636_R1_peak_881	chr1	53326008	53327448	+	353	NA	intron (LRP8, intron 2 of 18)	NA	1326	LRP8								
SKNO1_2_636_R1_peak_11816	chr19	56121314	56121752	+	353	NA	promoter-TSS (ZNF787)	NA	-253	ZNF787								
SKNO1_2_636_R1_peak_14667	chr22	31399272	31399826	+	353	NA	promoter-TSS (DRG1)	NA	-4	DRG1								
SKNO1_2_636_R1_peak_10929	chr19	16283431	16283873	+	353	NA	Intergenic	NA	-41188	KLF2								
SKNO1_2_636_R1_peak_12756	chr2	127387250	127387573	+	353	NA	intron (LOC100506922, intron 1 of 4)	NA	9283	LOC100506922								
SKNO1_2_636_R1_peak_11336	chr19	40750386	40751458	+	353	NA	promoter-TSS (SNRPA)	NA	68	SNRPA								
SKNO1_2_636_R1_peak_2538	chr10	43396403	43397534	+	353	NA	promoter-TSS (HNRNPF)	NA	11916	HNRNPF								
SKNO1_2_636_R1_peak_445	chr1	26541840	26542593	+	353	NA	promoter-TSS (RPS6KA1)	NA	-896	RPS6KA1								
SKNO1_2_636_R1_peak_16172	chr3	184248652	184249088	+	353	NA	promoter-TSS (ECE2)	NA	101	ALG3								
SKNO1_2_636_R1_peak_836	chr1	47201268	47201540	+	353	NA	Intergenic	NA	-11305	PDZK1IP1								
SKNO1_2_636_R1_peak_19444	chr7	2508302	2508727	+	353	NA	Intergenic	NA	-9349	LFNG								
SKNO1_2_636_R1_peak_19505	chr7	5781548	5781839	+	353	NA	promoter-TSS (RNF216)	NA	-28747	RNF216								
SKNO1_2_636_R1_peak_16322	chr3	195895857	195896282	+	353	NA	promoter-TSS (TNK2)	NA	12409	TNK2								
SKNO1_2_636_R1_peak_13258	chr2	219514220	219514512	+	353	NA	promoter-TSS (ASIC4)	NA	196	ASIC4								
SKNO1_2_636_R1_peak_16268	chr3	194134062	194134408	+	352	NA	Intergenic	NA	-1907	HES1								
SKNO1_2_636_R1_peak_15544	chr3	51995531	51996089	+	352	NA	intron (RPL29, intron 1 of 3)	NA	132	RPL29								
SKNO1_2_636_R1_peak_8290	chr16	69754515	69755116	+	352	NA	intron (NOB1, intron 1 of 7)	NA	153	NOB1								
SKNO1_2_636_R1_peak_10054	chr18	12376761	12377830	+	352	NA	promoter-TSS (AFG3L2)	NA	-19	AFG3L2								
SKNO1_2_636_R1_peak_17597	chr5	97183027	97183998	+	352	NA	promoter-TSS (RIOK2)	NA	-211	RIOK2								
SKNO1_2_636_R1_peak_9563	chr17	75034242	75035233	+	352	NA	promoter-TSS (TRNAR20)	NA	-234	TRNAR20								
SKNO1_2_636_R1_peak_14387	chr21	45555505	45556123	+	352	NA	Intergenic	NA	-13374	SLC19A1								
SKNO1_2_636_R1_peak_1160	chr1	109100001	109100745	+	351	NA	exon (SCARNA2, exon 1 of 1)	NA	180	SCARNA2								
SKNO1_2_636_R1_peak_16754	chr4	55435242	55435531	+	351	NA	exon (CLOCK, exon 24 of 24)	NA	39473	TMEM165								
SKNO1_2_636_R1_peak_1974	chr1	212558860	212559164	+	351	NA	Intergenic	NA	13322	RP11-61J19.3								
