GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
SREBF2,1386.4,1585.0,1352.0,1373.2
SRF,716.2,755.0,694.0,645.4
SRM,409.2,412.4,461.75,276.6
SRP9,19974.2,18793.4,20153.25,18123.6
SRP14,4494.4,4684.0,5509.5,5999.0
SRP19,3102.8,3112.2,3498.75,3210.4
SRP54,798.4,746.4,743.5,761.6
SRP68,3027.4,3541.2,3428.5,2887.0
SRP72,8401.4,7918.6,7821.5,5950.4
SRPK1,12649.4,15357.2,16611.25,10569.2
SRPK2,898.0,978.6,1092.25,1056.0
SRPRA,1553.0,1836.8,1891.75,1623.8
TRIM21,291.8,333.6,307.5,311.2
RO60,1422.0,1418.0,1486.75,1442.4
SSB,4122.4,3730.8,3814.5,2978.6
SSBP1,1321.0,1126.2,1383.5,1042.8
ITPRID2,1762.2,1731.0,1669.0,1639.4
SSR1,21277.6,24431.4,23981.75,19277.0
SSR2,5343.2,5667.4,5599.75,4895.8
SSR3,12476.8,14234.2,10229.5,9343.6
SSR4,532.2,526.4,519.75,505.6
SSRP1,2742.6,2635.4,2547.25,2269.0
SSTR2,6.2,7.2,5.0,4.0
SS18,3656.2,3872.4,3775.25,3799.6
DENND2B,30.8,33.6,23.0,31.0
ST13,8619.6,8653.6,9304.5,7517.6
ST14,72.8,96.8,85.75,175.0
STAR,883.8,819.0,256.0,152.6
STAT1,2299.8,2564.2,2767.25,2386.4
STAT2,498.6,595.8,552.0,613.6
STAT3,670.2,733.6,682.5,866.0
STAT5A,164.4,151.6,154.5,169.8
STAT5B,1235.0,1439.6,1429.5,1294.4
STAT6,3776.2,5037.0,4738.0,4319.6
STAU1,1987.6,2097.0,2206.75,1986.6
STC1,0.0,0.0,1.0,1.6
HSPA13,2464.6,2420.6,2359.0,1895.6
STIM1,504.8,615.0,661.75,713.6
NEK4,377.8,344.6,398.5,330.6
STK3,732.6,773.8,865.5,867.0
STK4,3618.0,4585.6,4432.5,4265.0
AURKA,2344.4,2431.8,2023.0,2360.0
6791,819.0,958.8,798.5,835.2
STK10,449.6,540.2,641.75,726.8
STK11,104.2,92.8,85.5,84.4
STRN,2203.0,2819.8,2798.0,2895.8
STX1A,14.4,19.2,24.75,32.2
STX3,709.2,794.0,886.75,784.2
STX4,131.8,130.0,136.25,113.6
STX5,400.0,462.2,416.0,439.6
STXBP1,230.4,310.8,289.0,305.0
STXBP2,56.4,64.4,55.75,62.2
STXBP3,953.0,805.6,931.25,959.2
STYX,1406.2,1518.2,1658.0,1423.0
SULT1A1,32.6,36.8,24.5,48.2
SULT1A3,19.2,29.0,21.75,35.8
SUOX,120.2,133.8,86.25,109.6
SUPT4H1,3451.2,3828.6,3603.5,3454.8
SUPT5H,193.0,173.8,183.25,214.6
SUPT6H,221.6,229.6,235.25,250.4
SUPV3L1,56.4,51.4,55.25,40.2
SURF1,93.0,88.8,96.5,94.8
SURF2,32.2,34.0,27.25,28.8
SURF4,5259.6,5842.0,6095.5,4419.2
MED22,342.6,418.6,414.0,347.6
SURF6,1361.4,1457.6,1290.75,911.2
SUV39H1,535.4,556.4,520.75,487.6
SVIL,74.0,78.2,91.75,96.0
VAMP1,419.0,578.2,596.75,715.2
VAMP2,288.8,310.0,356.75,448.4
VAMP7,5272.4,5551.2,5167.5,4710.2
SYK,3357.2,4005.2,3712.0,3892.6
SYN2,0.6,0.8,1.0,2.6
SYP,17.0,16.0,15.25,28.4
SYPL1,4452.2,4033.2,4425.75,2778.4
SYT5,1.6,1.2,5.25,2.0
TACR2,3.0,3.6,4.25,2.8
TACC1,4266.6,5798.0,6788.5,7990.0
ADAM17,1155.8,1243.6,1127.0,1480.2
TACR1,0.2,1.2,0.75,0.6
TADA2A,198.4,234.2,226.5,225.8
TAF1,985.8,1191.8,1103.25,1095.4
TAF2,3624.6,3866.2,3481.0,3260.0
TAF4,274.4,301.0,343.75,292.8
TAF4B,1324.8,1281.0,1102.0,659.2
TAGLN,25.4,20.8,8.75,18.8
TAF5,711.2,648.6,632.75,548.8
TAF6,446.2,603.0,574.25,511.4
TAF7,1534.2,1382.6,1543.0,1652.4
TAF9,885.6,645.0,852.25,572.2
TAF10,289.2,334.6,295.5,343.0
TAF11,1617.2,1700.4,1540.0,1493.4
TAF12,1129.2,1110.6,918.75,993.2
TAF13,325.8,352.2,326.0,334.0
MAP3K7,2708.2,2884.0,2950.0,2647.0
TAL1,6.0,4.0,0.25,1.8
TALDO1,1075.0,1049.2,1014.0,1115.6
TAP1,324.4,352.6,248.75,301.4
TAP2,915.4,1202.0,1086.25,760.8
TAPBP,1253.6,1557.0,1537.75,1503.4
TARBP1,279.8,301.6,373.0,292.6
TARBP2,106.6,102.6,76.0,84.0
TARS1,7392.0,6873.8,6569.75,5428.0
TAT,0.2,0.6,0.25,1.8
TBX1,8.2,12.2,11.0,21.2
TAZ,199.6,195.4,199.5,188.4
TBCA,1997.4,1878.4,1916.25,1589.0
TBCC,122.4,120.4,124.25,171.2
TBCD,76.6,71.6,68.5,71.2
TBCE,708.6,771.4,776.5,633.0
TBL1X,941.0,1238.0,1249.75,1273.6
TBP,363.4,362.2,388.25,305.8
TBX6,5.0,4.2,4.75,3.4
TBX15,9.8,10.6,9.25,8.6
TBXA2R,30.4,27.6,0.75,2.0
TBXAS1,55.2,63.8,73.5,103.8
TCEA1,12357.4,12230.8,12377.0,12062.0
TCEA2,15.4,15.2,11.25,14.2
TCEA3,20.8,16.8,7.75,4.4
ELOC,2324.4,2029.4,2107.75,1938.6
ELOB,836.6,808.4,789.75,771.0
ELOA,559.2,626.2,548.25,479.6
TCF4,1585.8,3943.2,9642.75,14773.8
TBX3,51.2,52.4,49.75,45.4
HNF1A,27.0,31.6,26.0,25.4
TCF3,1690.0,1773.6,2247.5,1913.2
TCF7,3.0,4.4,4.5,6.6
TCF7L2,44.2,52.6,59.0,134.0
GCFC2,418.4,405.2,376.0,289.4
TCF12,2998.8,3877.8,4054.25,3313.0
ZNF354A,106.8,117.4,133.0,109.4
TCF19,1399.6,1589.6,1788.75,2009.6
TCF20,293.6,283.8,301.0,244.0
VPS72,487.4,517.0,490.25,477.4
MLX,2204.2,2466.4,2347.5,2180.0
TCN2,0.8,1.4,1.5,2.2
TCOF1,433.6,367.8,392.75,280.6
TCP1,5459.8,6038.0,4541.75,4642.0
TCTA,456.2,593.8,556.0,587.2
DYNLT3,178.2,262.0,338.25,694.8
PPP1R11,1469.0,1755.4,1775.25,1645.0
DYNLT1,703.2,651.8,687.0,715.4
TDG,3694.4,3872.0,3780.5,3283.2
PRDX2,1712.4,1729.0,1749.75,1760.4
TEAD3,50.4,55.6,62.5,39.2
TEC,452.2,490.0,633.75,286.4
TEF,88.0,117.2,88.0,91.8
TMBIM6,15925.6,18504.8,18700.0,16758.6
TEK,1.4,1.6,1.0,0.6
TEP1,290.0,388.6,437.75,500.4
7012,8.0,7.8,2.75,6.8
TERF1,1447.0,1513.4,1494.0,1480.0
TERF2,700.2,702.8,685.75,595.6
TERT,17.6,12.2,17.25,2.0
TESK1,45.6,60.8,107.0,122.4
TFAM,5788.0,6296.6,6673.5,5067.6
TFAP2A,22.2,24.0,10.75,14.2
TFAP4,344.6,321.4,316.0,189.4
TFCP2,1475.0,1603.4,1712.5,1560.0
NR2F1,2.8,2.2,0.0,1.6
NR2F2,1.8,3.4,2.25,0.8
TFDP1,8159.8,8301.6,7466.5,6227.6
TFDP2,227.8,275.8,360.25,332.8
TFE3,309.0,386.6,378.0,606.0
TFR2,81.0,75.2,43.0,35.6
TFRC,18844.2,16823.8,22462.25,17264.2
TGFA,29.4,42.2,33.75,46.6
TGFB1,58.2,59.4,54.75,79.4
TGFB3,17.2,24.6,18.5,17.4
LEFTY2,0.0,1.0,0.25,2.2
TGFBI,17.0,22.6,20.0,85.8
TGFBR1,3876.2,4463.8,4036.75,6409.0
TGM4,1.8,2.6,5.75,3.2
TGFBR2,1139.2,1535.8,1705.5,2372.0
TGFBR3,16.2,18.0,7.25,10.8
TGIF1,133.4,109.2,99.0,67.6
TGM1,1.8,2.0,1.75,1.6
TGM2,1.8,3.0,1.0,6.0
THBD,448.6,590.2,370.25,1236.8
THBS1,5.2,8.8,5.75,6.8
THBS2,92.0,99.6,78.0,102.2
THBS3,169.2,185.4,164.0,160.8
THBS4,13.8,13.0,16.0,2.4
THOP1,81.0,76.6,77.5,64.0
THRA,130.2,151.0,153.25,121.0
THRSP,6.2,5.0,10.75,12.2
KLF10,420.0,459.6,521.75,505.6
TIA1,4118.8,4496.0,5217.5,4847.2
TIAL1,2273.6,2326.6,2444.75,2180.8
TIAM1,177.8,183.8,70.75,64.8
TIMP1,146.0,158.0,179.0,251.0
TIMP2,173.6,212.0,153.25,273.2
TK1,742.6,793.6,696.5,964.0
TK2,697.2,875.4,745.5,981.6
TKT,9636.0,11589.2,11783.5,11448.8
TLE1,89.2,83.4,78.5,83.8
TLE3,221.8,259.6,255.0,501.4
TLE4,598.0,547.8,551.0,390.4
TLL2,1.8,2.4,2.25,0.4
TLN1,299.2,386.6,415.25,460.2
SEC62,6686.6,6814.2,6070.75,5336.4
TLR1,18.2,28.0,30.5,74.4
TLR2,496.2,520.4,534.75,442.2
TLR4,729.8,931.2,312.0,1198.0
TLR5,2.4,2.8,1.5,4.8
TSPAN4,6.2,10.8,10.75,8.8
GPR137B,62.0,70.8,65.5,94.8
TM7SF2,50.2,54.8,52.25,66.6
TRAPPC10,19.6,19.2,22.25,19.8
TMF1,1317.8,1290.0,1254.0,1326.6
TMOD1,717.0,813.2,816.5,684.4
TMPO,10592.8,11091.0,12095.25,12660.2
TMSB4X,30634.6,28323.0,29749.5,36709.6
CLEC3B,0.8,1.4,0.5,1.0
TNF,477.2,807.2,912.0,1871.4
TNFAIP1,409.6,460.2,437.5,431.8
TNFAIP2,577.8,703.4,544.25,1116.6
TNFAIP3,220.0,271.2,394.75,349.4
TNFAIP6,2.6,0.6,0.5,1.2
TNFRSF1A,286.6,264.8,258.0,225.0
TNFRSF1B,794.6,1004.2,1351.5,1578.4
TNNC1,2.6,1.8,1.75,2.0
TNNI2,4.6,12.0,10.0,56.2
TNNI3,0.8,1.2,1.75,1.6
TNNT1,12.6,19.2,14.25,20.6
TNNT3,0.0,0.0,0.5,1.6
TNS1,109.2,226.8,278.75,617.0
TOP1,3299.2,3570.2,3915.25,3931.8
TOP2A,10589.6,10538.6,10325.75,11378.4
TOP2B,2249.6,1923.2,2610.75,1748.8
TOP3A,508.6,558.8,566.0,540.4
TP53,2213.4,2546.4,2505.5,2260.0
TP53BP1,161.8,206.0,223.5,163.8
TP53BP2,651.6,590.8,528.25,678.0
TPD52,5506.2,5713.0,7901.0,4559.4
TPD52L2,1521.8,1645.6,1460.0,1252.4
TPH1,3.4,7.4,10.0,12.0
TPI1,12642.6,12769.6,12034.5,13286.0
TPM1,420.2,479.6,500.25,690.2
TPM2,8.2,11.4,7.25,19.2
TPM3,20530.0,22781.0,22370.25,21966.8
TPM4,12504.6,15154.4,13684.5,12571.4
TPMT,922.6,930.8,866.25,880.6
TPP2,3843.0,3720.2,3367.5,2885.4
TPR,746.0,733.8,734.25,646.6
TPT1,58476.2,56887.4,69865.25,74861.2
NR2C1,424.4,431.8,440.75,417.0
NR2C2,1893.0,2609.0,3027.0,2278.4
HSP90B1,5625.8,5235.2,5230.25,4641.6
TRAF1,105.8,135.2,59.75,215.8
TRAF2,82.8,87.8,84.75,77.4
TRAF3,685.6,768.6,771.25,669.8
TRAF6,471.6,613.4,598.0,607.2
7190,11403.0,12701.4,12305.75,9601.8
CCT3,27898.8,29888.6,29508.5,21306.4
TRIO,126.2,144.8,109.0,128.0
TRIP6,162.4,138.0,135.75,113.4
TRPC2,90.6,94.8,23.25,38.2
TRPM2,192.2,187.2,240.25,221.0
TRPS1,2.6,1.4,0.5,1.4
TSN,7169.6,7622.2,8047.5,5726.2
TSC1,715.8,951.0,851.75,877.8
TSC2,9.8,6.6,13.0,9.0
TSG101,333.0,315.4,314.75,370.2
TSHR,1.4,5.2,4.5,4.6
TSNAX,2786.4,2585.2,2791.5,2998.8
TSPYL1,902.0,922.2,1035.25,907.2
EIPR1,379.4,329.0,322.5,313.2
PHLDA2,29.2,21.4,12.25,10.8
TST,223.0,191.2,189.25,214.6
GFUS,260.6,265.8,485.25,368.4
TTC1,2515.6,2421.2,2401.0,2204.4
DNAJC7,12977.0,14076.2,13980.0,11736.6
TTC3,3320.4,3506.6,3799.75,3106.2
TTC4,896.0,882.4,818.5,633.2
TTF1,3493.6,3496.2,3699.25,3205.6
TTK,600.4,494.0,536.75,565.2
TTN,7.6,7.2,7.25,2.4
TUB,1.2,0.6,3.75,0.0
TUBA4A,121.4,96.2,97.0,73.2
TUBB2A,3.6,4.0,1.75,7.0
TUBG1,179.6,171.6,182.0,162.4
TUFM,1004.2,908.2,807.5,748.4
TUFT1,1.2,2.0,1.5,4.8
TULP1,2.2,3.0,2.0,0.6
TULP3,229.2,320.8,319.0,281.4
HIRA,413.4,395.8,413.5,354.4
TNFSF4,34.0,45.6,49.75,29.4
TNFRSF4,0.0,0.2,0.25,2.4
TXK,58.8,62.6,53.0,44.4
TXN,3677.0,3434.0,4092.5,3936.0
TXNRD1,8188.2,9027.6,9538.5,7474.8
TYK2,486.0,540.2,387.25,649.8
TYMS,4617.0,4413.4,2880.25,3161.0
TYRO3,123.8,117.0,88.0,60.6
7302,11.8,12.8,13.75,6.6
TYROBP,1185.0,1555.0,1304.5,2807.4
U2AF1,249.6,224.2,255.5,209.4
UBA52,11998.4,10990.8,10501.5,10932.2
UBB,2560.2,2591.6,3183.0,3116.8
UBC,635.4,570.8,603.25,794.2
UBA1,472.6,495.8,530.25,501.4
UBA7,10.6,17.6,17.25,15.4
UBE2A,2789.8,3080.8,3468.0,3692.0
UBE2B,1728.8,1538.4,1593.5,1611.2
UBE2D1,740.0,676.0,761.0,717.6
UBE2D2,2572.0,2771.0,3174.0,3074.4
UBE2D3,15365.0,15335.0,15256.5,13999.0
UBE2E1,4574.0,4172.8,4579.75,4444.8
UBE2E2,165.4,138.2,7.0,20.8
UBE2G1,3346.2,3724.4,4337.5,3096.4
UBE2G2,4629.2,5149.4,4885.75,3772.6
UBE2H,1045.8,1272.8,1389.5,1548.6
UBE2I,2577.0,2683.6,2592.5,2442.2
UBE2L3,2318.0,2483.8,2471.0,2165.0
UBE2N,7700.8,7707.0,7951.0,6542.4
UBE2V1,4357.2,5091.8,4920.75,4553.8
UBE2V2,9791.8,9305.4,9009.75,7969.2
UBE3A,5276.8,5072.4,5236.25,4926.2
SUMO1,10724.8,10625.0,10354.75,9891.0
UBP1,4612.2,4725.6,4528.0,3875.2
UBTF,4289.6,5255.8,4955.25,3938.2
UCHL3,665.8,595.0,590.0,475.4
UCN,2.2,5.6,1.5,3.8
UCP2,527.8,540.4,535.25,398.6
UCP3,34.0,45.2,38.75,41.4
UFD1,153.4,146.6,171.25,160.2
SLC35A2,311.2,298.6,312.75,252.6
UGCG,1161.6,1798.0,5444.0,4995.8
UGDH,282.4,270.2,338.25,278.6
UGP2,1660.8,1603.4,2228.5,1769.0
UGT8,67.4,81.2,86.0,81.4
UCK2,2187.2,2354.2,2427.5,1600.6
UMPS,732.4,736.0,741.0,596.8
COL14A1,3.6,3.0,1.0,1.8
UNG,2012.8,2031.0,1744.5,1260.2
USP4,565.4,659.2,797.25,924.8
NR1H2,120.2,120.2,136.25,150.0
UPK3A,26.4,22.8,11.5,12.6
UQCRB,19675.0,19913.2,19367.0,21039.8
UQCRC1,408.2,441.4,374.25,412.2
UQCRC2,3556.8,3209.6,3117.0,2945.8
UQCRFS1,1901.0,1567.0,558.5,639.4
UQCRH,3326.6,2853.6,2904.75,2792.4
UROD,178.4,172.2,165.5,160.4
UROS,127.6,120.6,92.75,87.0
USF1,717.6,810.6,746.75,1049.4
USF2,413.6,435.0,472.25,542.0
USP1,2694.2,2480.8,2687.5,2649.4
USH2A,1.6,3.6,3.25,4.4
UTRN,494.4,602.2,722.5,807.2
KDM6A,197.0,202.4,203.75,243.4
UTY,939.0,1230.2,819.5,886.8
UVRAG,886.0,1033.8,937.25,795.0
VARS1,63.0,58.0,51.5,47.0
VASP,3319.8,3214.6,2797.0,3473.0
VAV1,316.2,323.2,309.25,327.0
VAV2,226.8,261.8,241.75,254.4
VBP1,4639.4,4539.4,4584.5,4698.2
VCL,1790.6,2091.2,1387.25,1437.4
VCP,1753.0,1815.4,1750.5,1715.0
VDAC1,17358.8,17979.0,17478.0,12873.2
VDAC2,2027.4,1929.6,1865.75,1660.6
VDAC3,11716.8,11367.0,11656.75,10352.8
VDR,541.2,631.6,534.75,495.2
VEGFA,1004.6,1274.4,973.0,1111.0
VEGFB,144.2,132.6,39.75,42.0
VGF,22.2,18.0,17.5,14.0
VHL,2480.8,2624.4,2123.5,2301.2
EZR,2658.2,2741.8,3115.0,2120.6
VIM,4916.6,4729.0,3572.75,5708.2
VIPR1,3.0,1.8,1.25,0.8
VLDLR,1771.4,2090.0,2486.5,2664.2
BEST1,108.2,143.8,151.5,398.4
VPREB1,0.0,0.0,2.0,0.6
TRPV1,32.4,47.6,44.0,82.0
VRK1,1680.0,1498.2,1648.75,1602.6
VRK2,1738.6,1830.4,1970.0,1889.2
VSNL1,2.6,2.8,1.0,0.6
WARS1,2493.0,2838.4,2724.0,2337.0
WAS,243.4,287.0,267.0,321.6
WIPF1,1830.4,1973.0,2096.5,1785.2
EIF4H,7881.8,8831.6,8918.75,7590.6
CLIP2,62.8,68.0,93.75,88.0
LAT2,3559.8,3485.0,4083.25,2411.2
CORO2A,25.2,28.0,7.0,3.2
WEE1,414.8,414.8,577.5,575.8
WFS1,2.2,2.4,0.0,0.6
NSD2,2871.4,3248.2,3510.5,3231.2
NELFA,275.8,265.6,238.75,206.6
WNT3,13.6,11.4,26.0,22.0
WNT6,21.0,13.6,10.75,13.4
WNT8B,2.6,5.0,4.0,5.8
WNT10B,315.6,329.2,260.0,279.8
WNT2B,3.0,4.4,2.5,4.6
GET1,1281.0,1160.6,922.25,1052.2
WRN,590.0,626.2,682.25,513.6
WT1,981.4,929.6,1048.25,412.6
XBP1,10865.0,11221.4,12852.5,8301.0
XIST,0.2,1.6,0.0,1.0
XK,115.2,125.2,4.0,16.8
XPA,931.0,997.2,1145.5,1131.4
XPC,1071.0,1329.4,1384.25,994.0
XPNPEP1,4354.0,4982.4,4671.75,4262.6
XPO1,8967.0,8900.4,8766.75,8661.0
XRCC1,30.2,34.8,40.75,35.2
XRCC2,923.8,1300.8,1309.5,993.4
XRCC3,294.4,344.4,329.25,309.6
XRCC4,722.2,633.8,673.5,717.4
XRCC5,10200.8,10538.2,12431.75,10172.8
YES1,2163.0,2141.4,848.75,960.2
YY1,2658.4,2681.4,2853.75,2797.4
YWHAB,17126.0,17232.0,19207.0,18097.6
YWHAE,33227.4,37653.2,38482.75,30971.2
YWHAG,13400.6,15373.8,15464.5,12028.6
YWHAH,3998.4,3943.6,4161.25,3560.8
YWHAZ,37435.2,42124.6,50996.25,41999.8
SF1,4000.6,5042.4,5322.75,4113.0
ZFP36,425.4,510.6,392.0,650.6
ZFP37,29.8,28.0,24.25,34.6
ZBTB14,476.2,473.2,360.5,367.4
ZFPL1,60.8,62.2,59.25,62.4
ZFX,1090.2,1370.4,1419.25,1421.0
ZFY,343.4,413.4,699.75,669.8
ZIC2,64.6,72.8,131.5,95.8
ZNF2,66.0,67.8,76.0,83.8
ZNF3,610.8,720.2,868.0,693.4
ZNF7,62.8,65.2,95.0,106.6
ZNF8,32.0,47.2,59.5,44.2
CNBP,28952.2,29261.0,28934.0,24171.0
ZNF10,54.4,56.6,29.25,27.0
ZNF12,485.6,534.0,514.75,585.8
ZNF708,387.6,500.4,668.75,606.8
ZNF16,44.2,49.0,66.75,64.8
ZNF17,46.6,48.0,62.75,62.6
ZNF18,144.0,138.8,163.0,169.0
ZNF19,10.4,8.4,6.0,8.0
ZNF182,301.0,316.6,353.0,291.4
ZNF22,376.0,814.2,4967.25,3094.0
ZNF23,318.4,297.0,296.25,240.4
ZNF24,5680.0,6770.4,6668.25,6017.2
ZNF26,282.6,269.6,346.25,300.2
ZSCAN20,25.8,36.6,35.0,30.8
ZNF32,25.2,29.8,97.75,93.6
ZNF33A,1529.8,1923.4,2384.25,2049.0
ZNF33B,802.0,973.2,1017.0,887.2
ZNF35,11.2,7.8,4.75,5.8
ZKSCAN1,2356.0,2876.4,3022.75,2669.6
ZNF37A,2691.0,3444.0,3040.0,2457.0
ZSCAN21,60.4,66.0,61.75,68.0
ZNF41,319.8,400.2,372.25,379.0
MZF1,69.2,79.8,64.5,73.4
ZNF45,345.4,387.6,508.25,457.0
ZBTB25,477.8,542.8,534.0,445.2
ZNF70,48.4,69.6,63.75,46.2
ZNF74,148.2,177.2,245.75,127.4
ZNF75D,297.8,389.2,402.0,401.2
ZNF75A,246.8,283.6,329.5,348.8
ZNF76,172.2,168.8,144.0,181.4
ZNF79,13.4,22.8,22.75,20.4
ZNF84,901.0,995.6,1275.75,1186.2
ZNF221,4.4,16.8,22.5,17.6
ZNF85,27.2,49.6,181.25,168.2
ZNF91,10.6,10.4,0.75,1.4
ZNF222,6.8,6.2,7.5,7.2
ZNF121,95.8,132.4,184.75,117.0
ZNF124,897.4,1041.8,1058.5,916.0
MKRN3,31.0,36.0,43.25,59.2
7686,0.8,2.4,1.25,3.0
ZNF131,1967.0,1889.2,1787.0,1590.4
ZNF132,5.6,8.0,9.25,5.2
ZNF133,17.8,22.2,20.75,16.4
ZNF134,116.4,199.6,596.25,512.8
ZNF136,0.0,17.4,137.5,126.8
ZNF138,1151.6,1353.6,1374.25,1144.2
ZNF140,396.0,390.0,410.25,403.2
ZNF142,170.0,287.0,273.25,229.4
ZNF143,593.4,563.0,656.75,597.4
PCGF2,163.0,189.4,182.25,122.4
ZBTB16,2.6,5.8,1.25,0.6
ZNF146,13623.4,14235.2,14978.25,11056.6
TRIM25,2431.2,2855.6,3186.25,2541.4
ZNF148,2036.8,2133.8,2260.5,2200.2
ZBTB17,11.0,8.0,8.5,8.6
ZNF154,30.8,47.2,79.25,71.4
ZNF155,131.4,171.2,201.5,214.2
VEZF1,1086.4,1215.0,1310.5,1505.8
ZNF165,6.0,3.0,7.25,6.0
TRIM26,226.8,311.2,296.5,300.2
ZNF174,71.2,71.4,80.5,69.8
ZNF175,182.8,221.8,276.0,304.2
ZNF177,61.4,54.6,37.0,37.4
RNF112,0.4,0.6,0.75,3.4
ZNF180,189.2,168.8,160.5,208.8
RNF113A,48.6,44.4,46.0,41.8
ZNF184,89.8,80.4,110.75,74.8
ZNF185,919.0,1341.2,2721.25,2734.4
ZSCAN26,376.0,405.6,428.5,344.4
ZNF189,1516.6,1852.4,2128.25,1335.8
ZKSCAN8,1328.8,2134.6,2436.25,1878.2
ZSCAN9,65.8,62.2,90.0,71.8
ZNF195,2972.0,3497.4,4670.25,2990.6
ZMYM2,1880.0,1936.4,2763.75,2636.0
ZNF200,387.4,412.6,343.25,330.6
ZNF202,391.6,426.4,450.5,316.4
7754,4.2,4.6,3.75,3.8
ZNF207,4185.8,4420.0,4721.0,4672.6
ZNF213,27.8,42.2,52.0,50.2
ZFAND5,1625.2,1745.0,1980.75,1697.8
ZNF217,996.0,1119.8,1303.5,1724.0
ZNF224,587.2,627.4,742.25,709.6
ZNF225,166.2,169.2,251.5,248.4
ZNF226,78.0,87.0,114.5,147.6
ZNF227,249.0,253.6,346.0,353.6
ZNF230,120.4,144.6,195.75,200.0
ZNF232,28.0,26.4,29.5,24.8
ZNF236,246.4,283.6,339.5,301.6
SLC30A1,93.8,116.6,78.25,109.2
SLC30A3,3.6,4.2,0.5,1.0
ZP3,3.8,2.2,2.75,1.8
MAP3K12,167.6,154.2,152.25,151.6
ZXDA,35.4,47.0,52.25,51.8
ZYX,402.8,408.8,331.25,332.2
LUZP1,524.6,705.2,713.0,595.8
PRDM2,394.2,394.6,388.75,382.4
DNALI1,290.0,275.0,267.75,221.6
PTP4A1,2544.0,2593.8,2880.75,2202.8
LRP8,2445.4,3031.4,3245.25,2513.4
LAPTM5,6169.8,7513.6,6808.25,8794.2
CSDE1,16374.6,16584.0,15171.25,14133.8
EVI5,424.0,465.2,453.0,392.4
DAP3,1520.0,1459.2,1455.75,1225.2
BTG2,291.0,604.2,225.5,1694.2
PXDN,0.2,2.0,1.0,0.4
ALMS1,81.0,63.4,77.5,84.0
MOGS,75.8,61.6,74.5,65.6
RNF103,178.2,172.0,211.75,230.6
TUBA1A,599.8,624.8,118.0,308.2
PAX8,33.0,49.0,24.75,31.2
CXCR4,1213.4,1110.6,1800.75,769.6
FZD5,123.6,147.2,115.0,102.4
BRPF1,154.4,165.2,152.5,157.4
IFRD2,580.4,571.4,592.0,366.6
MAPKAPK3,1999.6,2071.0,1842.0,1478.8
SEMA3B,2.2,1.8,1.0,2.2
SLMAP,1390.8,1483.8,1540.0,1290.8
MANF,1106.2,1108.4,1036.0,1030.4
USP7,5933.8,7469.8,8053.0,7059.2
RAB7A,6794.4,7620.4,7478.5,6470.8
KCNAB1,68.8,57.4,47.25,49.4
SLBP,4806.2,4472.8,4804.5,4615.4
ST8SIA4,1150.2,1116.0,1126.25,635.6
REEP5,2100.0,2191.6,1936.5,1697.2
DEK,14736.6,14886.8,15172.5,16147.2
ALDH5A1,1666.2,1787.4,2315.75,1253.4
PRRC2A,62.8,70.4,72.5,67.2
BAG6,96.6,95.6,87.25,87.6
GPANK1,110.0,106.0,102.75,112.8
DDX39B,15055.6,16519.2,16753.75,13736.4
ABHD16A,526.2,602.2,622.0,551.8
SLC39A7,776.8,838.2,737.75,728.6
HSD17B8,34.6,43.0,17.5,23.2
NELFE,158.6,139.8,145.5,121.6
LST1,3924.0,4358.6,4579.75,7814.4
TFEB,30.8,32.4,31.0,78.8
EPM2A,407.4,454.4,402.0,384.8
AIMP2,604.6,548.4,560.0,423.2
MAFK,345.0,376.0,514.5,314.0
FZD3,668.0,703.4,664.25,485.6
MTERF1,683.4,723.4,713.25,601.4
SEM1,2412.0,2242.8,2418.25,2349.6
ST7,170.2,181.2,204.25,191.8
ZNF212,108.6,123.8,133.25,127.4
UBXN8,1389.0,1321.8,1110.0,1021.8
KAT6A,937.8,1137.6,1242.0,1177.6
PSCA,12.4,9.6,10.75,7.6
NR4A3,2.2,0.8,2.25,2.6
BRD3,934.0,948.6,1023.0,986.6
NUP214,252.2,283.6,248.25,266.8
STAM,402.4,419.6,368.0,348.8
MLLT10,1259.4,1407.8,1385.25,1115.8
CUBN,4.0,5.2,1.75,6.0
CCDC6,1975.0,2189.0,2199.5,1820.8
NCOA4,7856.0,8322.4,7855.75,7117.6
SLC25A16,256.6,290.4,289.25,258.2
SHOC2,2942.4,2923.2,3099.25,2748.8
ADAM12,5.4,10.4,1.75,4.6
RASSF7,61.0,67.4,72.25,83.2
CSRP3,28.2,15.6,16.5,2.8
PDHX,1294.2,1175.6,1068.75,949.2
FOSL1,212.2,212.8,216.5,104.6
CUL5,3112.4,3298.6,3072.5,2827.6
PTP4A2,7960.6,9075.8,9035.25,8366.0
USP5,249.4,234.2,240.0,226.8
MLF2,2819.6,3208.6,3267.75,2844.4
SSPN,0.4,1.0,1.5,6.6
KMT2D,290.4,344.4,386.75,320.4
AAAS,21.4,25.4,25.0,22.4
FXR1,2551.4,2406.8,2574.0,2329.2
YEATS4,1406.4,1201.4,1337.5,1283.0
CDK2AP1,1325.4,1286.6,1050.0,1185.0
IFT88,30.8,24.0,44.75,54.4
PABPN1,3041.0,3160.2,3070.5,3243.6
DPF3,21.0,26.4,29.5,53.6
GPR68,12.6,25.0,25.5,39.0
