GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
TPM1,7.2,8.0,9.0,15.4
TPM2,0.2,0.0,0.5,0.6
TPM3,227.2,289.4,258.75,332.8
TPM4,342.8,416.8,439.75,451.2
TPMT,6.0,6.6,4.5,9.6
TPP2,83.8,93.0,81.25,84.2
TPR,23.2,27.2,23.0,29.2
TPT1,314.6,309.2,349.25,409.0
NR2C1,9.0,11.4,15.25,14.2
NR2C2,58.4,83.4,113.75,107.8
HSP90B1,56.4,61.8,65.0,82.4
TRAF1,2.6,6.2,1.25,8.8
TRAF2,8.2,5.8,5.25,5.8
TRAF3,39.2,40.6,45.0,50.6
TRAF6,64.2,84.0,90.5,107.2
7190,54.6,56.8,66.0,69.2
CCT3,242.2,302.8,244.75,194.2
TRIO,5.6,5.8,6.25,11.0
TRIP6,4.2,3.2,1.25,4.4
TRPC2,3.0,3.4,0.25,1.4
TRPM2,9.2,8.4,12.0,9.4
TRPS1,0.2,0.2,0.0,0.2
TSN,103.2,109.8,117.75,122.2
TSC1,38.4,57.8,42.75,57.4
TSC2,0.2,0.2,0.0,0.2
TSG101,6.0,4.6,6.25,7.8
TSHR,0.0,0.0,0.0,0.0
TSNAX,39.4,35.0,34.0,48.8
TSPYL1,33.8,39.0,50.5,57.0
EIPR1,5.0,3.8,5.25,4.0
PHLDA2,2.0,1.4,0.25,1.2
TST,4.0,3.2,5.25,7.6
GFUS,8.4,4.6,11.5,6.4
TTC1,32.8,34.4,31.5,25.8
DNAJC7,99.8,124.6,117.0,118.4
TTC3,41.8,52.0,57.75,57.4
TTC4,32.6,33.0,38.25,34.2
TTF1,276.4,290.6,321.25,300.8
TTK,13.0,6.8,10.75,15.8
TTN,0.8,0.2,0.5,0.2
TUB,0.0,0.0,0.0,0.0
TUBA4A,1.0,1.8,3.0,1.4
TUBB2A,0.0,0.0,0.5,0.2
TUBG1,2.4,3.2,3.75,4.2
TUFM,27.0,24.8,26.25,17.8
TUFT1,0.4,0.0,0.0,0.4
TULP1,0.0,0.2,0.0,0.0
TULP3,7.2,13.4,18.0,19.4
HIRA,15.0,15.4,17.25,21.6
TNFSF4,1.2,1.8,2.0,1.6
TNFRSF4,0.0,0.0,0.0,0.0
TXK,1.2,2.4,1.0,5.2
TXN,17.8,17.0,24.75,32.8
TXNRD1,173.2,228.0,263.5,270.4
TYK2,15.6,17.4,13.25,21.0
TYMS,35.6,38.6,28.75,36.4
TYRO3,5.2,1.8,3.0,2.6
7302,4.6,4.8,8.75,3.2
TYROBP,6.2,9.0,10.0,22.8
U2AF1,2.0,3.6,2.0,3.8
UBA52,105.8,98.0,85.25,77.8
UBB,27.6,27.8,26.0,28.8
UBC,19.0,17.4,21.75,35.8
UBA1,9.6,6.0,8.75,7.2
UBA7,0.4,0.8,0.5,0.4
UBE2A,34.2,42.6,44.25,60.8
UBE2B,18.4,21.6,19.0,30.2
UBE2D1,11.4,14.0,15.0,19.4
UBE2D2,39.4,50.2,59.0,57.2
UBE2D3,163.6,188.2,188.5,223.6
UBE2E1,25.2,23.2,25.0,32.8
UBE2E2,1.4,0.4,0.0,0.2
UBE2G1,88.0,93.4,97.5,105.8
UBE2G2,58.4,76.0,69.0,56.4
UBE2H,27.2,42.2,47.25,69.2
UBE2I,39.4,40.8,44.25,52.2
UBE2L3,34.6,33.6,44.75,43.0
UBE2N,88.6,104.6,101.25,120.4
UBE2V1,64.0,77.0,79.5,102.4
UBE2V2,124.6,122.8,141.75,134.0
UBE3A,142.6,146.4,162.75,189.8
SUMO1,100.4,109.0,104.75,115.6
UBP1,116.8,120.0,131.5,139.8
UBTF,152.6,230.0,204.75,147.8
UCHL3,4.8,5.2,6.0,4.6
UCN,0.0,0.4,0.25,0.4
UCP2,6.2,6.0,6.75,7.0
UCP3,8.0,9.0,10.5,7.6
UFD1,4.4,4.8,4.5,4.6
SLC35A2,7.6,12.0,16.25,13.2
UGCG,65.4,166.6,481.0,570.2
UGDH,2.4,3.4,1.75,4.4
UGP2,23.0,23.4,39.5,30.2
UGT8,3.0,2.6,2.75,4.6
UCK2,99.0,106.8,110.25,94.8
UMPS,34.6,38.0,45.75,41.4
COL14A1,0.2,0.0,0.0,0.0
UNG,41.8,43.8,35.5,40.8
USP4,22.6,21.2,22.5,40.4
NR1H2,13.8,10.8,9.0,11.6
UPK3A,0.2,0.0,0.25,0.0
UQCRB,145.8,158.8,150.75,187.2
UQCRC1,1.8,3.2,1.75,2.0
UQCRC2,22.0,28.2,29.0,24.8
UQCRFS1,27.0,24.8,10.5,14.0
UQCRH,9.8,9.8,10.0,14.2
UROD,2.0,5.0,5.25,3.8
UROS,1.4,0.8,0.75,0.6
USF1,34.6,45.2,43.5,68.6
USF2,6.2,4.8,4.75,6.0
USP1,63.0,58.0,88.25,121.6
USH2A,0.0,0.0,0.0,0.0
UTRN,10.8,14.2,20.5,26.4
KDM6A,17.2,15.8,18.0,33.0
UTY,21.0,23.6,17.5,18.4
UVRAG,63.4,81.2,79.25,76.2
VARS1,2.4,2.0,2.5,3.4
VASP,54.8,64.8,45.25,64.0
VAV1,10.6,14.8,10.0,12.0
VAV2,3.4,12.8,6.0,10.2
VBP1,31.4,27.8,29.0,37.6
VCL,49.2,53.4,40.0,38.8
VCP,52.0,56.0,55.75,65.8
VDAC1,148.8,160.0,157.75,148.4
VDAC2,21.0,12.4,16.25,22.8
VDAC3,76.6,67.4,77.5,104.8
VDR,29.4,38.0,29.75,26.8
VEGFA,78.6,106.0,76.25,73.6
VEGFB,5.0,1.2,1.0,1.2
VGF,2.6,1.6,0.75,2.2
VHL,69.4,61.0,61.25,81.0
EZR,47.4,51.0,56.0,45.4
VIM,114.2,115.2,117.75,182.6
VIPR1,0.8,0.2,0.25,0.2
VLDLR,161.4,209.6,272.0,348.8
BEST1,1.6,2.0,4.5,2.2
VPREB1,0.0,0.0,0.0,0.2
TRPV1,2.2,3.8,2.75,3.8
VRK1,15.2,15.0,16.0,21.0
VRK2,9.0,14.8,17.75,21.4
VSNL1,0.0,0.0,0.25,0.0
WARS1,28.6,22.8,35.0,26.4
WAS,5.0,4.4,2.5,8.0
WIPF1,32.2,35.2,44.75,53.4
EIF4H,122.4,125.6,131.0,142.4
CLIP2,2.4,2.6,2.75,4.8
LAT2,90.0,95.0,111.0,61.4
CORO2A,1.2,1.0,0.25,0.4
WEE1,60.4,62.0,78.5,115.4
WFS1,0.0,0.2,0.0,0.0
NSD2,80.6,97.6,114.25,129.8
NELFA,9.8,8.8,8.75,7.6
WNT3,0.6,0.4,1.75,2.2
WNT6,2.2,1.2,1.75,1.6
WNT8B,0.0,0.0,0.0,0.0
WNT10B,6.8,9.6,4.5,8.2
WNT2B,0.0,0.0,0.0,0.0
GET1,7.0,6.2,7.75,9.2
WRN,13.4,16.4,16.5,11.4
WT1,63.6,69.8,82.25,36.6
XBP1,1131.6,1253.4,1282.25,1135.8
XIST,0.0,0.2,0.0,0.0
XK,2.6,1.8,0.25,0.2
XPA,15.8,17.2,19.0,25.0
XPC,32.2,39.0,34.5,31.6
XPNPEP1,45.2,58.8,54.25,54.0
XPO1,111.2,130.0,143.5,172.2
XRCC1,0.8,0.2,0.75,0.8
XRCC2,45.0,66.2,73.25,61.2
XRCC3,10.0,11.8,10.25,6.6
XRCC4,10.2,11.6,16.25,21.2
XRCC5,115.6,127.4,148.75,146.6
YES1,83.4,91.6,35.25,53.6
YY1,59.0,70.2,69.0,75.6
YWHAB,125.2,146.0,145.25,200.0
YWHAE,227.4,286.6,247.75,255.4
YWHAG,283.8,400.0,386.5,402.4
YWHAH,110.0,114.6,108.75,103.6
YWHAZ,309.2,349.8,478.5,545.0
SF1,186.4,293.2,280.75,235.0
ZFP36,259.2,312.4,225.0,364.4
ZFP37,3.8,3.8,5.25,9.6
ZBTB14,32.6,29.8,36.0,39.8
ZFPL1,5.6,7.0,7.0,5.8
ZFX,150.2,214.8,215.0,259.4
ZFY,29.8,38.4,68.25,87.8
ZIC2,4.8,8.2,13.5,13.0
ZNF2,9.4,11.4,18.0,21.2
ZNF3,89.6,115.0,137.75,104.6
ZNF7,14.8,11.8,20.25,25.8
ZNF8,7.8,9.6,9.75,12.4
CNBP,689.8,756.8,728.0,715.0
ZNF10,3.8,6.6,1.5,2.8
ZNF12,123.8,138.0,140.25,163.2
ZNF708,37.6,42.8,56.75,67.6
ZNF16,15.6,18.4,24.5,18.8
ZNF17,5.4,9.2,12.5,7.2
ZNF18,16.4,17.8,17.75,23.4
ZNF19,2.0,3.0,1.0,1.8
ZNF182,28.8,27.8,31.5,27.0
ZNF22,15.2,49.0,248.5,217.4
ZNF23,31.2,23.2,26.5,22.4
ZNF24,341.2,442.8,460.0,599.4
ZNF26,25.2,25.2,23.25,26.2
ZSCAN20,2.2,4.4,5.5,3.6
ZNF32,0.6,0.6,3.5,4.8
ZNF33A,50.2,65.8,92.25,75.4
ZNF33B,60.2,74.0,118.0,89.2
ZNF35,1.6,1.0,0.75,0.8
ZKSCAN1,94.8,139.6,140.75,183.2
ZNF37A,100.4,126.6,116.5,106.0
ZSCAN21,6.8,7.4,7.25,8.2
ZNF41,10.8,14.6,16.75,21.4
MZF1,1.8,4.0,2.25,2.2
ZNF45,21.6,25.4,25.75,25.2
ZBTB25,3.2,3.2,2.25,3.4
ZNF70,2.2,6.2,3.75,3.8
ZNF74,3.6,8.6,11.5,8.2
ZNF75D,7.6,11.4,10.0,12.4
ZNF75A,28.8,33.0,35.0,55.2
ZNF76,3.0,2.8,3.0,3.2
ZNF79,1.8,2.2,4.25,2.4
ZNF84,71.4,79.2,104.75,110.8
ZNF221,0.2,1.8,1.0,2.4
ZNF85,1.4,1.8,12.5,15.6
ZNF91,1.0,0.2,0.25,0.2
ZNF222,2.0,1.4,3.0,2.6
ZNF121,16.4,25.0,38.0,26.0
ZNF124,119.2,138.2,130.0,120.0
MKRN3,10.0,13.8,13.0,19.6
7686,0.0,0.0,0.0,0.2
ZNF131,73.8,79.6,72.5,86.2
ZNF132,0.0,0.0,0.0,0.0
ZNF133,2.0,3.4,2.5,2.2
ZNF134,47.0,76.4,207.5,178.2
ZNF136,0.0,6.2,39.0,42.4
ZNF138,42.6,48.0,55.25,48.4
ZNF140,39.6,36.6,40.0,53.0
ZNF142,26.0,41.0,32.75,33.8
ZNF143,21.4,25.4,24.5,32.4
PCGF2,0.4,0.2,0.0,0.0
ZBTB16,0.0,1.8,0.0,0.0
ZNF146,452.2,540.0,649.25,550.0
TRIM25,99.2,127.0,117.75,133.4
ZNF148,86.2,95.2,133.25,160.6
ZBTB17,0.0,0.2,0.25,0.6
ZNF154,0.0,0.4,0.75,1.4
ZNF155,25.0,34.8,36.25,37.0
VEZF1,61.8,68.0,78.0,120.4
ZNF165,0.4,1.0,1.25,1.0
TRIM26,30.4,34.6,27.0,42.6
ZNF174,8.0,8.0,8.5,10.2
ZNF175,16.6,22.0,24.25,37.6
ZNF177,1.6,1.8,1.75,1.8
RNF112,0.0,0.0,0.0,0.0
ZNF180,49.0,39.8,45.5,60.4
RNF113A,1.8,4.2,3.0,4.4
ZNF184,15.2,14.4,22.75,15.8
ZNF185,7.8,12.8,17.25,28.4
ZSCAN26,19.2,28.2,24.5,24.0
ZNF189,119.8,166.4,163.0,120.6
ZKSCAN8,80.0,140.4,191.25,178.6
ZSCAN9,8.0,9.2,13.25,11.6
ZNF195,324.8,438.8,515.0,373.8
ZMYM2,45.2,47.0,86.25,111.0
ZNF200,61.4,65.2,59.0,77.0
ZNF202,67.6,73.4,69.75,69.2
7754,0.0,0.2,0.0,0.0
ZNF207,75.8,77.4,85.5,109.0
ZNF213,3.6,5.0,6.75,6.4
ZFAND5,137.4,169.4,178.75,188.8
ZNF217,254.2,312.4,393.0,562.4
ZNF224,27.4,43.2,45.0,45.8
ZNF225,22.6,29.0,41.5,39.8
ZNF226,5.6,6.0,7.75,8.0
ZNF227,33.6,36.0,51.0,56.8
ZNF230,24.8,26.0,34.0,42.6
ZNF232,2.0,0.8,3.5,1.6
ZNF236,20.4,24.4,32.5,36.4
SLC30A1,13.6,11.2,10.25,16.2
SLC30A3,0.0,0.0,0.0,0.0
ZP3,0.0,0.0,0.25,0.2
MAP3K12,0.2,0.0,0.0,0.6
ZXDA,3.8,7.2,6.0,12.8
ZYX,22.4,17.0,14.25,15.6
LUZP1,45.4,66.4,76.25,60.4
PRDM2,37.0,43.0,39.25,49.2
DNALI1,0.2,0.2,0.0,0.4
PTP4A1,77.0,90.4,107.25,110.4
LRP8,142.6,199.8,212.5,199.6
LAPTM5,50.4,65.0,47.5,90.2
CSDE1,127.6,128.2,133.25,163.2
EVI5,11.4,15.0,18.0,22.8
DAP3,22.0,21.8,17.5,15.0
BTG2,161.0,290.0,110.5,750.4
PXDN,0.0,0.0,0.0,0.0
ALMS1,2.2,3.0,1.25,1.8
MOGS,2.0,1.8,3.25,3.6
RNF103,13.6,19.6,21.0,28.0
TUBA1A,17.4,16.8,2.75,9.8
PAX8,1.6,2.6,1.5,1.8
CXCR4,118.8,118.6,296.25,80.4
FZD5,8.8,7.6,6.5,7.0
BRPF1,33.4,34.4,30.5,30.6
IFRD2,25.4,27.2,25.75,22.0
MAPKAPK3,30.2,27.0,21.0,23.8
SEMA3B,0.0,0.0,0.0,0.0
SLMAP,33.2,42.2,45.5,53.6
MANF,20.2,19.6,26.5,21.6
USP7,175.6,237.8,238.75,280.8
RAB7A,72.4,75.6,87.5,97.6
KCNAB1,0.0,0.0,0.0,0.0
SLBP,108.2,110.6,120.75,154.0
ST8SIA4,42.4,44.4,61.25,35.0
REEP5,43.0,43.8,44.5,44.0
DEK,140.0,148.2,165.25,229.2
ALDH5A1,8.8,12.6,21.25,10.8
PRRC2A,3.8,4.4,2.75,2.8
BAG6,1.2,3.6,1.75,3.0
GPANK1,8.4,13.0,7.5,11.4
DDX39B,108.4,145.8,149.0,170.0
ABHD16A,23.6,29.8,20.5,26.4
SLC39A7,34.0,41.4,33.75,38.6
HSD17B8,0.0,1.2,0.5,0.6
NELFE,2.4,0.8,1.25,0.8
LST1,59.8,74.0,59.25,100.6
TFEB,1.8,2.4,2.25,5.0
EPM2A,5.6,5.4,6.25,6.4
AIMP2,10.0,10.4,9.25,7.4
MAFK,29.0,38.8,40.0,29.8
FZD3,17.2,17.6,20.0,20.8
MTERF1,47.0,57.6,50.5,65.2
SEM1,17.0,13.8,18.0,12.0
ST7,7.2,5.2,4.0,7.0
ZNF212,8.8,10.4,10.75,15.0
UBXN8,23.0,23.0,26.5,27.8
KAT6A,47.6,67.2,76.0,95.6
PSCA,0.2,0.2,0.0,0.6
NR4A3,0.8,0.2,0.25,0.2
BRD3,29.4,41.0,44.75,51.2
NUP214,14.2,14.4,12.25,18.2
STAM,15.2,20.4,19.25,23.6
MLLT10,92.4,108.0,118.5,120.2
CUBN,0.2,0.0,0.0,0.4
CCDC6,56.4,67.4,80.75,90.4
NCOA4,99.0,120.2,119.0,152.4
SLC25A16,5.0,4.2,5.0,5.6
SHOC2,82.2,85.6,99.0,101.0
ADAM12,0.0,0.2,0.0,0.2
RASSF7,1.8,2.8,2.0,1.4
CSRP3,0.0,0.0,0.0,0.0
PDHX,18.2,16.0,18.5,20.4
FOSL1,85.2,79.4,81.0,38.2
CUL5,71.8,70.4,85.5,90.6
PTP4A2,192.6,205.2,223.5,262.6
USP5,5.6,6.2,5.75,6.2
MLF2,48.8,66.0,57.5,54.6
SSPN,0.0,0.0,0.0,0.0
KMT2D,24.4,36.0,30.5,33.4
AAAS,0.2,0.2,0.25,0.2
FXR1,95.4,95.4,110.25,97.8
YEATS4,38.2,39.2,40.25,59.0
CDK2AP1,5.6,4.6,2.75,6.4
IFT88,1.4,1.4,1.25,2.0
PABPN1,24.8,27.4,28.0,33.4
DPF3,1.2,3.4,2.25,7.4
GPR68,0.6,3.2,1.75,4.0
ANP32A,103.2,123.8,125.25,142.4
NPRL3,0.8,2.6,1.0,0.2
GAN,5.0,8.2,10.75,7.4
SLC7A5,92.4,128.4,137.0,139.0
TAF15,5.4,5.2,8.0,14.2
RND2,0.0,0.2,0.0,0.0
COIL,58.2,61.8,69.0,69.4
AKAP1,30.4,28.2,31.25,30.0
SLC14A2,0.0,0.2,0.0,0.0
MADCAM1,0.0,0.0,0.0,0.0
SF3A2,0.6,0.8,0.5,0.6
ELL,21.8,15.0,17.75,28.0
SYMPK,0.2,0.0,0.0,0.8
CLPP,4.0,6.6,5.5,6.2
DPF1,0.0,0.2,0.5,0.2
MKKS,51.2,65.6,51.5,99.4
NCOA3,31.6,52.2,65.25,131.0
NRIP1,102.2,150.4,192.0,330.2
CHAF1B,6.4,9.2,15.25,12.8
GATD3A,2.2,2.6,2.5,1.6
DGCR6,0.6,0.0,0.0,0.0
LZTR1,5.4,6.2,5.25,3.2
CLTCL1,5.8,8.0,3.75,4.4
ESS2,23.0,25.6,22.0,18.2
GTPBP6,3.8,3.0,2.5,4.0
PUDP,35.0,32.2,41.0,42.8
AKAP17A,30.0,37.0,48.5,48.2
PNPLA4,0.0,1.2,1.75,2.4
ZRSR2,0.0,0.4,0.0,0.0
USP11,1.6,2.4,3.0,2.6
USP9X,29.0,37.4,36.25,47.8
RBM10,6.4,8.6,5.75,7.8
KDM5C,6.2,8.0,7.25,10.8
SMC1A,61.0,82.4,77.25,90.6
NAA10,0.8,3.2,2.5,1.8
F8A1,5.8,5.2,4.25,10.2
UBL4A,78.2,77.4,81.75,68.0
TMEM187,1.8,1.6,4.5,2.0
LAGE3,0.4,0.6,0.25,0.4
SLC10A3,0.2,2.0,3.75,1.0
TKTL1,1.4,0.8,3.0,2.8
KDM5D,1.6,2.4,0.5,3.0
EPX,0.0,0.0,0.0,0.0
ARID1A,71.0,72.6,96.0,96.0
COLQ,0.8,1.4,1.25,1.6
SERF1A,17.2,18.2,25.0,25.0
H4C9,0.2,0.2,0.25,0.0
TRRAP,12.8,10.2,14.5,15.6
PICALM,56.2,61.0,78.75,99.2
KLRC4,0.0,0.2,0.75,0.4
SNN,11.4,17.4,20.0,46.4
ACOX3,4.8,4.2,4.0,2.4
AXIN1,21.8,27.2,24.0,13.6
AXIN2,0.4,0.6,0.0,2.8
BAP1,14.2,18.6,13.0,15.8
BRAP,45.8,56.2,59.5,67.4
CDC7,56.4,52.6,75.0,83.0
CDC45,0.6,1.2,1.25,2.2
FZD1,8.2,8.0,7.75,9.2
FZD6,0.0,0.0,0.0,0.0
FZD7,10.6,9.2,6.75,8.8
H2AC13,0.4,0.0,0.5,0.6
H2AC14,0.0,0.8,0.0,0.4
H2AC16,0.2,1.0,0.5,1.6
H2AC6,0.2,1.0,1.25,0.4
H2AC17,0.4,0.6,0.75,0.2
H2AC18,0.8,0.2,0.0,0.0
H2AC20,1.0,0.0,0.5,0.2
H2BC8,0.0,0.6,0.0,1.0
H2BC13,0.2,0.0,0.0,0.2
H2BC15,1.0,0.4,0.75,2.0
H2BC6,0.0,0.0,0.0,0.0
H2BC9,0.4,0.0,0.0,0.2
H2BC4,0.0,0.4,0.0,0.4
H2BC21,1.4,1.8,2.0,5.0
H3C4,0.2,0.0,0.0,0.2
H3C3,0.6,0.2,0.25,0.0
H3C6,0.0,0.2,0.0,0.2
H3C8,0.0,0.0,0.0,0.0
H3C12,0.0,0.4,0.0,0.2
H3C10,0.6,0.4,0.75,1.6
H4C1,1.0,0.0,0.75,0.6
H4C12,0.6,0.0,0.0,0.0
H4C11,0.8,1.0,0.0,0.0
H4C3,4.2,2.4,3.75,4.0
H4C8,0.0,0.2,0.25,0.0
H4C5,0.2,0.2,0.25,0.4
H4C14,0.2,0.2,0.25,0.0
HYAL3,2.2,1.2,1.0,0.2
MAD1L1,2.8,4.0,2.25,2.4
PIP5K1A,27.8,41.6,29.5,41.8
PIP5K1B,0.2,1.0,0.0,0.2
PIP4K2B,40.8,63.0,63.0,66.8
PLA2G6,0.6,3.2,1.5,2.4
PLA2G10,0.0,0.0,0.0,0.0
SLC25A11,3.0,7.2,7.75,9.4
SPOP,66.2,64.2,56.0,85.4
SRPX,0.0,0.0,0.0,0.4
TAGLN2,67.8,83.4,69.5,85.4
ULK1,13.2,12.8,15.5,14.0
UXT,20.8,21.2,19.0,23.6
EEA1,32.2,39.2,45.25,53.0
BCAR3,0.0,0.2,0.0,0.2
ANXA9,0.0,0.2,0.0,0.0
STX7,14.0,20.6,23.25,31.8
8418,29.0,30.0,36.75,21.8
LTBP4,0.8,0.0,0.0,0.2
ZNF282,12.8,18.6,11.0,9.8
STK24,25.6,28.6,31.75,44.2
UTF1,0.6,0.2,0.25,0.4
RECK,6.0,9.2,5.5,10.8
RAD54L,1.4,1.8,0.75,1.8
NSMAF,67.2,70.2,58.0,76.8
NCK2,39.0,40.4,46.0,44.2
GNPAT,14.0,15.0,10.75,12.8
DYRK3,0.4,0.2,0.75,0.2
DYRK2,46.6,59.6,70.0,94.0
DUSP11,2.0,5.8,3.5,5.2
DOC2A,2.6,1.8,0.0,0.8
DHX16,1.2,1.8,2.75,1.8
CUL4B,13.6,17.8,20.5,28.6
CUL4A,39.0,34.8,29.0,28.4
CUL3,25.2,30.8,32.75,41.2
CUL2,20.0,23.4,22.75,31.6
CUL1,30.6,33.8,22.25,22.0
ATRN,61.0,93.8,121.0,156.6
TTF2,12.8,23.0,17.25,19.4
TPST2,9.0,8.0,6.75,14.8
KLF11,91.8,109.2,96.75,93.6
TEAD2,0.2,0.2,0.25,0.6
SUPT3H,3.0,4.4,5.0,7.0
SMARCA5,27.8,26.6,31.75,46.8
OGT,104.2,144.6,128.5,166.0
GPR65,6.8,9.2,7.5,11.0
HIRIP3,7.0,11.4,5.75,9.0
RAE1,18.4,18.0,22.25,24.6
OFD1,1.6,1.4,7.5,2.8
SEMA7A,8.8,9.2,12.25,14.2
GEMIN2,11.0,4.8,8.75,6.2
RGS5,4.4,6.4,3.5,5.4
MAP4K3,14.0,18.6,16.5,32.0
PRSS12,0.0,0.2,0.0,0.0
PPM1D,27.8,31.0,32.5,39.4
PPFIBP2,6.4,7.2,4.0,2.2
PPFIBP1,10.4,11.8,8.5,13.0
PPFIA4,13.6,22.0,20.25,76.0
RANBP3,15.0,16.6,16.5,14.8
PPFIA2,0.0,0.0,0.0,0.0
PPFIA1,9.8,15.2,12.5,15.6
SLC43A1,14.2,13.4,17.25,11.0
PKP4,16.0,19.2,12.75,23.4
PIK3R3,13.0,19.4,25.75,21.0
PEX3,5.2,5.0,5.0,6.4
PARG,13.6,20.0,22.75,18.2
CNTNAP1,0.8,0.6,0.5,0.2
ENC1,9.2,8.8,0.75,8.4
NIPSNAP1,6.2,8.0,9.5,7.4
NDST2,2.6,2.8,2.5,4.4
MBL1P,0.0,0.4,0.5,0.0
KCNAB2,50.6,79.8,75.75,56.4
ITGA10,0.0,0.0,0.0,0.2
IKBKG,0.0,0.2,0.0,0.4
ELP1,17.0,13.8,10.75,15.6
IFITM1,5.4,5.2,4.75,5.4
HAT1,22.2,24.4,28.25,29.0
GAS7,1.8,2.8,0.75,5.2
DGKZ,7.0,6.0,9.5,4.0
DGKE,57.2,71.4,74.75,81.2
DGKD,22.0,26.2,24.0,24.4
DDO,0.0,0.0,0.0,0.6
CST7,0.6,0.4,0.0,0.6
YBX3,48.8,55.6,49.75,44.8
COPS3,67.4,59.6,66.5,65.2
CBX4,41.8,48.2,42.75,47.8
CAMK1,0.0,0.2,0.0,0.0
BCAS1,0.0,0.0,0.0,0.0
API5,86.6,95.6,104.75,116.6
AGPS,63.8,64.4,77.25,83.4
PPFIA3,13.4,14.2,13.25,8.6
APOL1,2.8,1.6,1.25,2.4
LMO4,43.0,45.4,45.75,36.4
PIR,0.0,0.4,1.0,2.4
CGGBP1,82.2,113.6,109.25,151.8
AP3B1,13.8,12.2,16.75,15.6
BLZF1,15.2,14.8,18.5,18.2
MAPKAPK5,8.0,7.2,9.75,8.6
INE2,0.0,0.6,0.0,0.0
INE1,3.6,5.0,4.5,5.8
BHLHE40,31.0,71.6,81.5,270.0
PIAS1,103.2,116.4,128.5,175.2
CDC14B,0.8,0.2,0.0,0.4
CDC14A,29.6,38.2,47.0,74.2
TCAP,0.2,0.0,0.0,0.0
CDK10,6.0,4.4,8.0,6.0
PRPF18,16.0,8.0,9.25,10.0
DEGS1,47.4,60.8,58.75,77.4
DENR,31.4,35.8,37.25,54.6
THOC5,2.6,2.0,4.5,3.8
KMO,0.8,2.0,0.5,12.4
YARS1,63.4,63.0,48.0,50.0
PDXK,37.2,41.2,39.0,40.0
MADD,18.0,18.4,15.0,23.8
RRP1,13.8,9.6,8.75,6.6
MKNK1,35.4,48.4,34.25,49.6
KHSRP,26.8,30.2,34.25,38.6
CASK,1.0,1.4,0.25,0.2
AKR7A2,11.2,16.4,19.0,16.6
PRKRA,19.8,19.4,21.75,24.8
STK16,22.6,24.4,19.25,17.2
TMEFF1,0.2,0.4,0.0,0.2
SCARF1,1.6,0.8,0.75,0.8
RGS20,0.0,0.0,0.0,0.2
NOP14,22.4,26.4,24.0,25.4
FAM193A,10.2,14.6,15.5,14.8
SLC25A12,32.6,32.0,26.75,28.0
PLA2G4C,0.0,0.0,0.0,0.2
RUVBL1,15.8,14.2,11.5,8.6
KLF7,48.0,68.2,55.25,77.8
PLPP1,1.0,0.2,0.5,0.8
PLPP3,0.2,0.2,0.75,0.8
STC2,9.8,8.2,0.25,1.6
USO1,21.0,23.0,22.25,32.6
NPFF,1.6,1.8,1.25,2.2
CDK13,32.8,35.6,37.0,53.4
PDE8B,0.0,0.2,0.0,0.0
ASMTL,0.8,1.2,0.5,0.4
PSMG1,40.4,56.6,60.75,57.2
RFXANK,4.8,2.0,4.0,3.6
TP63,0.0,0.0,0.0,0.0
JRK,117.8,150.8,150.75,161.8
HSD17B6,0.2,0.2,0.0,1.0
DNAH17,0.0,0.0,0.0,0.0
UNC5C,165.4,224.4,261.0,278.8
RTCA,17.4,20.0,20.5,28.0
RNASET2,0.2,0.2,0.75,0.6
SSNA1,10.2,10.8,7.0,9.2
EIF4EBP3,4.0,8.0,2.75,6.4
OASL,0.6,0.8,2.0,2.0
AOC3,0.6,0.2,0.25,0.4
PCDHGB4,10.8,15.0,23.25,23.2
DCHS1,0.0,0.0,0.0,0.0
PTCH2,0.2,0.4,0.0,0.6
AKR1C3,0.0,0.0,0.0,0.2
KCNK5,20.6,25.6,17.5,15.8
NCOA1,14.2,19.2,23.25,27.4
LAMTOR3,43.6,47.4,55.75,72.0
NUMB,43.2,49.4,64.75,81.0
SOCS1,2.4,4.2,8.25,9.6
DDX3Y,206.0,216.0,132.0,149.8
PDE5A,0.2,0.4,0.0,0.2
DYNLL1,118.0,127.2,121.75,143.4
TNKS,50.0,71.2,82.75,116.6
ALDH4A1,6.2,5.0,2.0,4.2
IRS2,21.4,17.2,12.5,21.0
EIF3A,106.4,114.6,145.0,137.2
EIF3B,31.4,37.0,20.0,29.0
EIF3C,2.2,3.2,1.75,1.8
EIF3D,28.2,26.4,22.75,17.8
EIF3F,6.2,6.6,10.0,6.4
EIF3G,3.4,5.2,2.0,2.2
EIF3H,105.8,104.0,60.5,58.0
EIF3I,32.8,25.8,21.25,21.2
EIF3J,113.6,128.4,127.0,106.4
SLC4A4,0.0,0.2,0.0,0.8
EIF4G3,25.6,30.6,35.25,26.8
VAMP8,62.8,62.6,74.5,56.6
VAMP4,16.6,20.8,25.75,27.8
STX16,39.6,46.2,63.5,72.8
STX11,17.4,9.4,13.75,20.0
STX10,10.8,13.6,5.25,8.0
BECN1,32.8,36.0,37.0,50.8
JMJD7-PLA2G4B,0.4,0.4,0.0,0.2
PEA15,76.4,103.6,74.5,94.8
SRSF9,29.8,27.0,30.5,33.0
