chr	start	end	interval_id	num_peaks	num_samples	MV411_1_357_R1.bool	MV411_2_358_R1.bool	MV411_1_357_R1.fc	MV411_2_358_R1.fc	MV411_1_357_R1.qval	MV411_2_358_R1.qval	MV411_1_357_R1.pval	MV411_2_358_R1.pval	MV411_1_357_R1.start	MV411_2_358_R1.start	MV411_1_357_R1.end	MV411_2_358_R1.end	MV411_1_357_R1.summit	MV411_2_358_R1.summit
chr12	81811126	81811378	Interval_5385	1	1	TRUE	FALSE	9.19605	NA	21.68948	NA	25.01967	NA	81811126	NA	81811378	NA	126	NA
chr12	81942672	81942904	Interval_5386	1	1	TRUE	FALSE	8.04333	NA	19.82012	NA	23.09812	NA	81942672	NA	81942904	NA	138	NA
chr12	82357905	82359008	Interval_5387	2	2	TRUE	TRUE	24.35496	5.59553	91.62585	6.7634	96.30376	10.49233	82358248	82357905	82359008	82358822	215	370
chr12	82686717	82687045	Interval_5388	1	1	TRUE	FALSE	5.63831	NA	6.84054	NA	9.6696	NA	82686717	NA	82687045	NA	201	NA
chr12	85469444	85469623	Interval_5389	1	1	TRUE	FALSE	5.0119	NA	5.16474	NA	7.90709	NA	85469444	NA	85469623	NA	86	NA
chr12	85469759	85469970	Interval_5390	1	1	TRUE	FALSE	7.20433	NA	11.46481	NA	14.48336	NA	85469759	NA	85469970	NA	83	NA
chr12	87756768	87756955	Interval_5391	1	1	TRUE	FALSE	5.95151	NA	7.71939	NA	10.58824	NA	87756768	NA	87756955	NA	148	NA
chr12	88035383	88035748	Interval_5392	1	1	TRUE	FALSE	4.24188	NA	4.22146	NA	6.9063	NA	88035383	NA	88035748	NA	124	NA
chr12	88141940	88142469	Interval_5393	1	1	TRUE	FALSE	11.97605	NA	42.53067	NA	46.32773	NA	88141940	NA	88142469	NA	282	NA
chr12	88580461	88580657	Interval_5394	1	1	TRUE	FALSE	3.3935	NA	2.7292	NA	5.31046	NA	88580461	NA	88580657	NA	67	NA
chr12	89160671	89161009	Interval_5395	1	1	TRUE	FALSE	9.23173	NA	22.31074	NA	25.66042	NA	89160671	NA	89161009	NA	144	NA
chr12	89162615	89163121	Interval_5396	1	1	TRUE	FALSE	11.97894	NA	36.60295	NA	40.27806	NA	89162615	NA	89163121	NA	265	NA
chr12	89244659	89244918	Interval_5397	1	1	TRUE	FALSE	7.51753	NA	12.45103	NA	15.50724	NA	89244659	NA	89244918	NA	93	NA
chr12	89346271	89346984	Interval_5398	1	1	TRUE	FALSE	18.21346	NA	66.47718	NA	70.71893	NA	89346271	NA	89346984	NA	313	NA
chr12	89351414	89351619	Interval_5399	1	1	FALSE	TRUE	NA	4.80653	NA	4.92924	NA	8.39448	NA	89351414	NA	89351619	NA	33
chr12	89351675	89351866	Interval_5400	1	1	FALSE	TRUE	NA	3.4938	NA	2.02066	NA	5.01192	NA	89351675	NA	89351866	NA	77
chr12	89352468	89353035	Interval_5401	1	1	TRUE	FALSE	8.2607	NA	20.80734	NA	24.11233	NA	89352468	NA	89353035	NA	215	NA
chr12	89353906	89354238	Interval_5402	1	1	TRUE	FALSE	3.32691	NA	3.23495	NA	5.85335	NA	89353906	NA	89354238	NA	78	NA
chr12	89544746	89544973	Interval_5403	1	1	TRUE	FALSE	4.65019	NA	5.51835	NA	8.27829	NA	89544746	NA	89544973	NA	129	NA
chr12	89708808	89710212	Interval_5404	2	2	TRUE	TRUE	11.77645	4.50801	41.38299	4.71231	45.15842	8.15765	89708808	89709126	89710212	89709786	625	480
chr12	89733613	89734060	Interval_5405	1	1	TRUE	FALSE	19.30313	NA	60.40855	NA	64.54101	NA	89733613	NA	89734060	NA	163	NA
chr12	89756665	89757041	Interval_5406	1	1	TRUE	FALSE	12.26122	NA	35.22083	NA	38.86615	NA	89756665	NA	89757041	NA	213	NA
chr12	89757099	89757348	Interval_5407	1	1	TRUE	FALSE	5.88139	NA	7.98897	NA	10.86644	NA	89757099	NA	89757348	NA	125	NA
chr12	89769214	89769514	Interval_5408	1	1	TRUE	FALSE	8.81044	NA	20.91567	NA	24.22287	NA	89769214	NA	89769514	NA	162	NA
chr12	89789916	89790198	Interval_5409	1	1	TRUE	FALSE	8.57951	NA	16.25653	NA	19.43449	NA	89789916	NA	89790198	NA	145	NA
chr12	89856531	89856760	Interval_5410	1	1	TRUE	FALSE	7.35159	NA	12.6298	NA	15.6899	NA	89856531	NA	89856760	NA	88	NA
chr12	89857691	89857923	Interval_5411	1	1	TRUE	FALSE	4.75947	NA	5.08288	NA	7.81889	NA	89857691	NA	89857923	NA	82	NA
chr12	89862880	89863112	Interval_5412	1	1	TRUE	FALSE	5.18985	NA	8.88273	NA	11.80429	NA	89862880	NA	89863112	NA	134	NA
chr12	90216868	90217228	Interval_5413	1	1	TRUE	FALSE	6.58701	NA	14.70511	NA	17.83555	NA	90216868	NA	90217228	NA	200	NA
chr12	90253709	90254149	Interval_5414	1	1	TRUE	FALSE	14.63723	NA	69.36984	NA	73.65952	NA	90253709	NA	90254149	NA	259	NA
chr12	90390987	90391305	Interval_5415	1	1	TRUE	FALSE	9.61696	NA	22.51517	NA	25.86915	NA	90390987	NA	90391305	NA	144	NA
chr12	91219585	91219774	Interval_5416	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	91219585	NA	91219774	NA	152	NA
chr12	91225436	91225621	Interval_5417	1	1	TRUE	FALSE	6.19343	NA	8.50779	NA	11.40783	NA	91225436	NA	91225621	NA	122	NA
chr12	91551923	91552485	Interval_5418	1	1	TRUE	FALSE	17.46498	NA	62.42572	NA	66.59581	NA	91551923	NA	91552485	NA	243	NA
chr12	91876946	91877350	Interval_5419	1	1	TRUE	FALSE	3.65956	NA	4.39064	NA	7.09102	NA	91876946	NA	91877350	NA	282	NA
chr12	92071122	92071312	Interval_5420	1	1	TRUE	FALSE	5.07587	NA	6.26365	NA	9.05955	NA	92071122	NA	92071312	NA	67	NA
chr12	92123914	92124309	Interval_5421	1	1	TRUE	FALSE	8.35451	NA	20.48983	NA	23.78888	NA	92123914	NA	92124309	NA	151	NA
chr12	92145007	92146127	Interval_5422	2	2	TRUE	TRUE	12.0378	7.51134	31.48619	10.49832	35.0533	14.65656	92145007	92145256	92146127	92145853	863	293
chr12	92146263	92146441	Interval_5423	1	1	TRUE	FALSE	4.70523	NA	4.68633	NA	7.39971	NA	92146263	NA	92146441	NA	33	NA
chr12	92208665	92208929	Interval_5424	1	1	TRUE	FALSE	5.0119	NA	5.16474	NA	7.90709	NA	92208665	NA	92208929	NA	133	NA
chr12	92462212	92462405	Interval_5425	1	1	TRUE	FALSE	5.85115	NA	8.31757	NA	11.21145	NA	92462212	NA	92462405	NA	91	NA
chr12	92769423	92769597	Interval_5426	1	1	TRUE	FALSE	5.0119	NA	5.16474	NA	7.90709	NA	92769423	NA	92769597	NA	109	NA
chr12	92928867	92929686	Interval_5427	2	2	TRUE	TRUE	8.40806	4.50612	23.74873	4.19657	27.13186	7.55329	92928867	92928906	92929686	92929109	615	93
chr12	92970971	92971296	Interval_5428	1	1	TRUE	FALSE	11.58918	NA	26.8039	NA	30.26389	NA	92970971	NA	92971296	NA	162	NA
chr12	92973653	92973850	Interval_5429	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	92973653	NA	92973850	NA	56	NA
chr12	92988025	92988328	Interval_5430	1	1	TRUE	FALSE	9.05516	NA	21.95691	NA	25.292	NA	92988025	NA	92988328	NA	142	NA
chr12	93098160	93098344	Interval_5431	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	93098160	NA	93098344	NA	116	NA
chr12	93127835	93128106	Interval_5432	1	1	TRUE	FALSE	3.13677	NA	3.22135	NA	5.83711	NA	93127835	NA	93128106	NA	152	NA
chr12	93139144	93139411	Interval_5433	1	1	TRUE	FALSE	7.27825	NA	12.49962	NA	15.55625	NA	93139144	NA	93139411	NA	111	NA
chr12	93184133	93184932	Interval_5434	2	2	TRUE	TRUE	11.97615	8.67123	34.62828	14.0933	38.26286	18.59044	93184133	93184207	93184932	93184691	420	295
chr12	93244178	93244582	Interval_5435	1	1	TRUE	FALSE	7.41443	NA	21.28668	NA	24.60949	NA	93244178	NA	93244582	NA	166	NA
chr12	93364007	93364299	Interval_5436	1	1	TRUE	FALSE	9.73072	NA	24.45195	NA	27.85611	NA	93364007	NA	93364299	NA	143	NA
chr12	93377603	93378046	Interval_5437	2	2	TRUE	TRUE	14.68868	5.07764	46.53256	4.76933	50.41197	8.22244	93377603	93377729	93378046	93377948	223	34
chr12	93441408	93442371	Interval_5438	3	2	TRUE	TRUE	18.19638	3.12862;4.64925	59.89184	2.32912;4.15073	64.01832	5.36102;7.50349	93441632	93441408;93442004	93442371	93441950;93442215	417	376;113
chr12	93467354	93467827	Interval_5439	2	2	TRUE	TRUE	6.7866	4.35208	15.59476	3.70055	18.75374	6.99419	93467354	93467542	93467827	93467813	145	89
chr12	93569649	93569847	Interval_5440	1	1	TRUE	FALSE	4.19188	NA	5.24225	NA	7.99138	NA	93569649	NA	93569847	NA	154	NA
chr12	93570089	93570605	Interval_5441	2	2	TRUE	TRUE	4.39147	4.5068	5.93257	3.43812	8.71601	6.69404	93570089	93570296	93570351	93570605	120	145
chr12	93570640	93571397	Interval_5442	2	2	TRUE	TRUE	9.06452	6.0347	19.79405	6.77806	23.07128	10.50832	93570640	93570810	93571397	93571275	304	366
chr12	93571490	93571792	Interval_5443	1	1	TRUE	FALSE	5.98833	NA	9.72914	NA	12.68394	NA	93571490	NA	93571792	NA	136	NA
chr12	93591537	93591782	Interval_5444	1	1	TRUE	FALSE	7.05755	NA	11.65944	NA	14.68691	NA	93591537	NA	93591782	NA	147	NA
chr12	93677127	93678015	Interval_5445	2	2	TRUE	TRUE	9.75227	5.40996	21.63961	5.2403	24.96869	8.77055	93677127	93677432	93677817	93678015	169	331
chr12	94123294	94123476	Interval_5446	1	1	TRUE	FALSE	5.31865	NA	7.02626	NA	9.86032	NA	94123294	NA	94123476	NA	61	NA
chr12	94123896	94124236	Interval_5447	1	1	TRUE	FALSE	9.05957	NA	20.87348	NA	24.17928	NA	94123896	NA	94124236	NA	162	NA
chr12	94173051	94173254	Interval_5448	1	1	TRUE	FALSE	3.3935	NA	2.7292	NA	5.31046	NA	94173051	NA	94173254	NA	132	NA
chr12	94174635	94174823	Interval_5449	1	1	TRUE	FALSE	5.48934	NA	8.04501	NA	10.92847	NA	94174635	NA	94174823	NA	86	NA
chr12	94180737	94180938	Interval_5450	1	1	TRUE	FALSE	4.4912	NA	7.65102	NA	10.5157	NA	94180737	NA	94180938	NA	116	NA
chr12	94244758	94245131	Interval_5451	1	1	TRUE	FALSE	10.03404	NA	26.23765	NA	29.68383	NA	94244758	NA	94245131	NA	207	NA
chr12	94262405	94262632	Interval_5452	1	1	TRUE	FALSE	3.5931	NA	3.31818	NA	5.94584	NA	94262405	NA	94262632	NA	120	NA
chr12	94305607	94305940	Interval_5453	1	1	TRUE	FALSE	16.7663	NA	72.00305	NA	76.34113	NA	94305607	NA	94305940	NA	169	NA
chr12	94459718	94460209	Interval_5454	1	1	TRUE	FALSE	6.58701	NA	14.70511	NA	17.83555	NA	94459718	NA	94460209	NA	246	NA
chr12	94526081	94526252	Interval_5455	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	94526081	NA	94526252	NA	50	NA
chr12	94640617	94640840	Interval_5456	1	1	TRUE	FALSE	8.77035	NA	16.58978	NA	19.77898	NA	94640617	NA	94640840	NA	117	NA
chr12	94676246	94676503	Interval_5457	1	1	TRUE	FALSE	6.22647	NA	8.56379	NA	11.46453	NA	94676246	NA	94676503	NA	140	NA
chr12	94689275	94689480	Interval_5458	1	1	TRUE	FALSE	4.33559	NA	3.53362	NA	6.17539	NA	94689275	NA	94689480	NA	82	NA
chr12	94792631	94792990	Interval_5459	1	1	TRUE	FALSE	4.29038	NA	4.87284	NA	7.59397	NA	94792631	NA	94792990	NA	302	NA
chr12	94831224	94831577	Interval_5460	1	1	TRUE	FALSE	2.99416	NA	3.24888	NA	5.86828	NA	94831224	NA	94831577	NA	217	NA
chr12	94943791	94944147	Interval_5461	1	1	TRUE	FALSE	12.51665	NA	36.41308	NA	40.08451	NA	94943791	NA	94944147	NA	229	NA
chr12	95003112	95003466	Interval_5462	1	1	FALSE	TRUE	NA	4.81864	NA	4.39433	NA	7.7897	NA	95003112	NA	95003466	NA	237
chr12	95003504	95004005	Interval_5463	1	1	TRUE	FALSE	10.64535	NA	41.6179	NA	45.39832	NA	95003504	NA	95004005	NA	266	NA
chr12	95072939	95073274	Interval_5464	2	2	TRUE	TRUE	3.7429	4.13124	2.87402	2.71123	5.46828	5.8305	95072939	95072947	95073274	95073138	94	141
chr12	95073327	95073789	Interval_5465	1	1	TRUE	FALSE	14.22158	NA	45.55248	NA	49.4125	NA	95073327	NA	95073789	NA	285	NA
chr12	95217331	95217866	Interval_5466	1	1	TRUE	FALSE	4.49107	NA	13.1734	NA	16.25025	NA	95217331	NA	95217866	NA	291	NA
chr12	95428566	95428795	Interval_5467	1	1	TRUE	FALSE	7.20433	NA	11.46481	NA	14.48336	NA	95428566	NA	95428795	NA	102	NA
chr12	95473829	95474320	Interval_5468	1	1	TRUE	FALSE	14.57077	NA	58.05919	NA	62.1514	NA	95473829	NA	95474320	NA	220	NA
chr12	95858753	95859125	Interval_5469	1	1	TRUE	FALSE	6.64173	NA	11.78646	NA	14.81577	NA	95858753	NA	95859125	NA	243	NA
chr12	96035493	96036177	Interval_5470	1	1	TRUE	FALSE	8.78254	NA	25.17028	NA	28.58845	NA	96035493	NA	96036177	NA	181	NA
chr12	96037494	96037844	Interval_5471	1	1	TRUE	FALSE	12.47513	NA	36.99528	NA	40.68121	NA	96037494	NA	96037844	NA	190	NA
chr12	96120683	96121665	Interval_5472	1	1	TRUE	FALSE	16.46701	NA	57.11016	NA	61.18614	NA	96120683	NA	96121665	NA	165	NA
chr12	96177057	96177341	Interval_5473	1	1	TRUE	FALSE	6.70095	NA	21.17826	NA	24.49226	NA	96177057	NA	96177341	NA	119	NA
chr12	96399768	96400866	Interval_5474	3	2	TRUE	TRUE	9.84907	6.68232;5.25794	21.82148	8.45862;5.03561	25.15336	12.3826;8.5207	96399932	96399768;96400456	96400866	96400366;96400647	627	180;21
chr12	96407645	96408000	Interval_5475	1	1	TRUE	FALSE	5.70881	NA	7.69699	NA	10.56223	NA	96407645	NA	96408000	NA	154	NA
chr12	96434280	96434499	Interval_5476	1	1	TRUE	FALSE	6.57792	NA	9.55015	NA	12.49385	NA	96434280	NA	96434499	NA	133	NA
chr12	96906995	96907400	Interval_5477	1	1	TRUE	FALSE	4.4912	NA	7.65102	NA	10.5157	NA	96906995	NA	96907400	NA	258	NA
chr12	97077006	97077300	Interval_5478	1	1	TRUE	FALSE	9.39675	NA	18.76177	NA	22.01153	NA	97077006	NA	97077300	NA	90	NA
chr12	98399584	98399834	Interval_5479	1	1	TRUE	FALSE	7.66919	NA	14.13929	NA	17.24688	NA	98399584	NA	98399834	NA	111	NA
chr12	98439767	98440346	Interval_5480	1	1	TRUE	FALSE	16.21752	NA	55.796	NA	59.85003	NA	98439767	NA	98440346	NA	428	NA
chr12	98464272	98464490	Interval_5481	1	1	TRUE	FALSE	8.05127	NA	14.32886	NA	17.44392	NA	98464272	NA	98464490	NA	101	NA
chr12	98503404	98504400	Interval_5482	1	1	TRUE	FALSE	11.54501	NA	43.40782	NA	47.22292	NA	98503404	NA	98504400	NA	516	NA
chr12	98515320	98516479	Interval_5483	3	2	TRUE	TRUE	4.13057;5.13963	4.77319	4.57628;7.05319	5.42595	7.28216;9.88924	8.9743	98515670;98516285	98515320	98515847;98516479	98516301	33;72	216
chr12	98593263	98594301	Interval_5484	2	2	TRUE	TRUE	7.98427	6.88377	17.1801	9.51675	20.38453	13.57285	98593263	98593774	98593960	98594301	255	141
chr12	98619048	98619268	Interval_5485	1	1	TRUE	FALSE	11.58918	NA	26.8039	NA	30.26389	NA	98619048	NA	98619268	NA	121	NA
chr12	98644777	98645349	Interval_5486	1	1	TRUE	FALSE	9.63022	NA	25.39375	NA	28.8169	NA	98644777	NA	98645349	NA	382	NA
chr12	100142354	100143107	Interval_5487	2	2	TRUE	TRUE	8.35451	4.66294	20.48983	4.41551	23.78888	7.82908	100142644	100142354	100143107	100142759	288	323
chr12	100266620	100267735	Interval_5488	3	2	TRUE	TRUE	9.1484	5.59553;5.59553	32.16974	6.7634;6.7634	35.74909	10.49233;10.49233	100266620	100267207;100267497	100267689	100267400;100267735	622	62;123
chr12	100567320	100567504	Interval_5489	1	1	TRUE	FALSE	4.74195	NA	6.31228	NA	9.11441	NA	100567320	NA	100567504	NA	127	NA
chr12	100573483	100573737	Interval_5490	1	1	TRUE	FALSE	5.87544	NA	9.12902	NA	12.05916	NA	100573483	NA	100573737	NA	130	NA
chr12	100608870	100609114	Interval_5491	1	1	TRUE	FALSE	5.73884	NA	8.87893	NA	11.79668	NA	100608870	NA	100609114	NA	83	NA
chr12	100699308	100699506	Interval_5492	1	1	TRUE	FALSE	6.89112	NA	10.49702	NA	13.4786	NA	100699308	NA	100699506	NA	95	NA
chr12	100988032	100988223	Interval_5493	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	100988032	NA	100988223	NA	81	NA
chr12	101280005	101280227	Interval_5494	1	1	TRUE	FALSE	4.65753	NA	8.35524	NA	11.25152	NA	101280005	NA	101280227	NA	95	NA
chr12	101407704	101408090	Interval_5495	2	2	TRUE	TRUE	5.73884	6.07245	8.87893	7.1694	11.79668	10.94942	101407811	101407704	101408090	101408018	179	166
chr12	101459779	101460020	Interval_5496	1	1	TRUE	FALSE	5.63831	NA	6.84054	NA	9.6696	NA	101459779	NA	101460020	NA	93	NA
chr12	101671575	101671776	Interval_5497	1	1	TRUE	FALSE	6.15915	NA	9.24548	NA	12.17796	NA	101671575	NA	101671776	NA	61	NA
chr12	101763360	101763573	Interval_5498	1	1	TRUE	FALSE	4.97421	NA	5.4329	NA	8.18651	NA	101763360	NA	101763573	NA	116	NA
chr12	101830775	101831155	Interval_5499	1	1	TRUE	FALSE	12.02923	NA	32.12466	NA	35.70221	NA	101830775	NA	101831155	NA	219	NA
chr12	101857138	101857471	Interval_5500	1	1	TRUE	FALSE	3.16058	NA	2.69205	NA	5.26629	NA	101857138	NA	101857471	NA	228	NA
chr12	101877055	101877798	Interval_5501	2	2	TRUE	TRUE	14.15804	6.42965	42.5437	8.06552	46.34185	11.95202	101877055	101877065	101877798	101877370	231	64
chr12	101925422	101925745	Interval_5502	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	101925422	NA	101925745	NA	189	NA
chr12	101967589	101967835	Interval_5503	1	1	TRUE	FALSE	7.06675	NA	12.12605	NA	15.16749	NA	101967589	NA	101967835	NA	118	NA
chr12	102061908	102062223	Interval_5504	1	1	TRUE	FALSE	7.78457	NA	20.2361	NA	23.53056	NA	102061908	NA	102062223	NA	216	NA
chr12	102119862	102120341	Interval_5505	2	2	TRUE	TRUE	7.70078	5.35191	13.2407	4.89449	16.31854	8.35293	102119894	102119862	102120341	102120248	241	122
chr12	102484146	102484342	Interval_5506	1	1	TRUE	FALSE	4.40547	NA	4.78916	NA	7.50675	NA	102484146	NA	102484342	NA	148	NA
chr12	102484426	102484728	Interval_5507	1	1	TRUE	FALSE	4.84757	NA	10.78593	NA	13.7817	NA	102484426	NA	102484728	NA	139	NA
chr12	102498553	102498847	Interval_5508	1	1	TRUE	FALSE	6.7866	NA	15.59476	NA	18.75374	NA	102498553	NA	102498847	NA	131	NA
chr12	102504350	102504688	Interval_5509	1	1	TRUE	FALSE	12.3336	NA	32.05815	NA	35.63546	NA	102504350	NA	102504688	NA	115	NA
chr12	103400101	103400272	Interval_5510	1	1	TRUE	FALSE	4.74087	NA	5.67621	NA	8.44714	NA	103400101	NA	103400272	NA	94	NA
chr12	103841083	103841687	Interval_5511	1	1	TRUE	FALSE	11.92341	NA	31.2654	NA	34.82619	NA	103841083	NA	103841687	NA	253	NA
chr12	103841895	103842071	Interval_5512	1	1	TRUE	FALSE	3.82589	NA	5.00735	NA	7.73977	NA	103841895	NA	103842071	NA	107	NA
chr12	103929690	103930474	Interval_5513	3	2	TRUE	TRUE	9.29988	4.64363;3.46798	23.01084	3.88507;2.55418	26.37296	7.19959;5.6337	103929690	103929977;103930265	103930465	103930168;103930474	652	160;148
chr12	103930531	103930965	Interval_5514	1	1	FALSE	TRUE	NA	5.71524	NA	6.30398	NA	9.97133	NA	103930531	NA	103930965	NA	268
chr12	103956913	103957563	Interval_5515	2	2	TRUE	TRUE	10.47919	4.13124	27.75289	2.71123	31.23322	5.8305	103956913	103957152	103957563	103957537	306	115
chr12	103965622	103966339	Interval_5516	2	2	TRUE	TRUE	4.2773	5.50701	8.01121	5.98958	10.88986	9.61714	103965622	103965950	103966339	103966190	134	62
chr12	104064216	104064752	Interval_5517	1	1	TRUE	FALSE	15.21955	NA	50.61701	NA	54.5739	NA	104064216	NA	104064752	NA	263	NA
chr12	104137422	104138352	Interval_5518	2	2	TRUE	TRUE	8.79357	6.76382	17.15995	7.85374	20.36082	11.71267	104138055	104137422	104138352	104138155	147	505
chr12	104138409	104138718	Interval_5519	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	104138409	NA	104138718	NA	74	NA
chr12	104215836	104216106	Interval_5520	1	1	FALSE	TRUE	NA	4.5068	NA	3.43812	NA	6.69404	NA	104215836	NA	104216106	NA	92
chr12	104286808	104287537	Interval_5521	2	2	TRUE	TRUE	8.35451	5.93984	20.48983	6.65165	23.78888	10.3496	104286808	104287018	104287537	104287259	467	84
chr12	104358400	104358615	Interval_5522	1	1	TRUE	FALSE	6.2702	NA	9.03512	NA	11.95815	NA	104358400	NA	104358615	NA	90	NA
chr12	104456593	104457074	Interval_5523	1	1	TRUE	FALSE	8.32099	NA	18.86691	NA	22.12149	NA	104456593	NA	104457074	NA	163	NA
chr12	104458319	104458524	Interval_5524	1	1	FALSE	TRUE	NA	4.98277	NA	4.36957	NA	7.75531	NA	104458319	NA	104458524	NA	148
chr12	104478522	104478712	Interval_5525	1	1	TRUE	FALSE	5.36458	NA	7.45866	NA	10.3155	NA	104478522	NA	104478712	NA	120	NA
chr12	104481134	104481409	Interval_5526	1	1	TRUE	FALSE	4.74087	NA	5.67621	NA	8.44714	NA	104481134	NA	104481409	NA	154	NA
chr12	104569845	104570102	Interval_5527	1	1	TRUE	FALSE	5.40253	NA	8.24615	NA	11.13763	NA	104569845	NA	104570102	NA	113	NA
chr12	104596307	104596480	Interval_5528	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	104596307	NA	104596480	NA	128	NA
chr12	104671665	104672077	Interval_5529	1	1	TRUE	FALSE	6.18782	NA	12.96721	NA	16.03933	NA	104671665	NA	104672077	NA	276	NA
chr12	104687515	104688470	Interval_5530	2	2	TRUE	TRUE	8.73378	5.26022	17.57538	4.75389	20.79129	8.20503	104687694	104687515	104688470	104687911	296	106
chr12	104740701	104740979	Interval_5531	1	1	TRUE	FALSE	8.98224	NA	21.25774	NA	24.58018	NA	104740701	NA	104740979	NA	151	NA
chr12	104750106	104750479	Interval_5532	1	1	TRUE	FALSE	10.30874	NA	24.43092	NA	27.82954	NA	104750106	NA	104750479	NA	147	NA
chr12	104958442	104958826	Interval_5533	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	104958442	NA	104958826	NA	300	NA
chr12	104974605	104974944	Interval_5534	1	1	TRUE	FALSE	15.01368	NA	41.31139	NA	45.08238	NA	104974605	NA	104974944	NA	187	NA
chr12	105053239	105053413	Interval_5535	1	1	TRUE	FALSE	4.90285	NA	4.99785	NA	7.72786	NA	105053239	NA	105053413	NA	83	NA
chr12	105107381	105108176	Interval_5536	2	2	TRUE	TRUE	19.11823	6.4465	62.54907	7.39541	66.72033	11.19142	105107381	105107671	105108176	105108138	335	357
chr12	105108229	105108400	Interval_5537	1	1	TRUE	FALSE	4.92483	NA	5.35077	NA	8.1025	NA	105108229	NA	105108400	NA	117	NA
chr12	105235968	105236430	Interval_5538	1	1	TRUE	FALSE	12.57483	NA	46.00977	NA	49.8789	NA	105235968	NA	105236430	NA	282	NA
chr12	105358773	105359144	Interval_5539	1	1	TRUE	FALSE	5.79161	NA	7.45883	NA	10.31582	NA	105358773	NA	105359144	NA	294	NA
chr12	105766129	105766431	Interval_5540	1	1	TRUE	FALSE	8.45714	NA	15.53174	NA	18.68598	NA	105766129	NA	105766431	NA	157	NA
chr12	105835601	105835840	Interval_5541	1	1	TRUE	FALSE	8.82178	NA	17.73517	NA	20.95563	NA	105835601	NA	105835840	NA	122	NA
chr12	106030491	106030683	Interval_5542	1	1	TRUE	FALSE	7.46441	NA	12.83056	NA	15.89437	NA	106030491	NA	106030683	NA	119	NA
chr12	106112443	106112706	Interval_5543	1	1	TRUE	FALSE	3.99229	NA	4.57714	NA	7.28745	NA	106112443	NA	106112706	NA	94	NA
chr12	106113042	106113491	Interval_5544	1	1	TRUE	FALSE	8.84834	NA	18.31452	NA	21.55109	NA	106113042	NA	106113491	NA	216	NA
chr12	106139829	106140044	Interval_5545	1	1	FALSE	TRUE	NA	4.77319	NA	5.42595	NA	8.9743	NA	106139829	NA	106140044	NA	121
chr12	106195584	106195991	Interval_5546	1	1	TRUE	FALSE	8.54847	NA	18.27763	NA	21.51395	NA	106195584	NA	106195991	NA	164	NA
chr12	106247770	106247969	Interval_5547	1	1	FALSE	TRUE	NA	5.59298	NA	5.51019	NA	9.0697	NA	106247770	NA	106247969	NA	165
chr12	106288732	106289027	Interval_5548	2	2	TRUE	TRUE	5.29331	5.5686	6.28572	5.78339	9.0842	9.37136	106288834	106288732	106289027	106288959	82	101
chr12	106289142	106289518	Interval_5549	1	1	FALSE	TRUE	NA	4.96185	NA	4.08563	NA	7.42485	NA	106289142	NA	106289518	NA	240
chr12	106302343	106302822	Interval_5550	2	2	TRUE	TRUE	5.98823	9.21776	12.12097	14.01922	15.16215	18.50247	106302343	106302544	106302780	106302822	200	104
chr12	106357587	106358341	Interval_5551	2	2	TRUE	TRUE	15.90733	6.42965	55.13007	8.06552	59.16993	11.95202	106357587	106358132	106358341	106358329	364	84
chr12	106773943	106774785	Interval_5552	2	2	TRUE	TRUE	24.5761	6.76021	89.27111	8.56703	93.90672	12.51447	106773943	106774036	106774785	106774612	248	397
chr12	106910395	106910656	Interval_5553	1	1	TRUE	FALSE	5.6374	NA	9.06479	NA	11.99052	NA	106910395	NA	106910656	NA	130	NA
chr12	106955502	106955921	Interval_5554	1	1	TRUE	FALSE	6.22647	NA	8.56379	NA	11.46453	NA	106955502	NA	106955921	NA	166	NA
chr12	107093517	107094124	Interval_5555	1	1	TRUE	FALSE	13.1552	NA	32.92468	NA	36.52243	NA	107093517	NA	107094124	NA	437	NA
chr12	107328654	107329172	Interval_5556	1	1	TRUE	FALSE	6.38741	NA	13.82861	NA	16.93061	NA	107328654	NA	107329172	NA	218	NA
chr12	107372282	107372477	Interval_5557	1	1	TRUE	FALSE	4.99036	NA	6.44365	NA	9.25272	NA	107372282	NA	107372477	NA	77	NA
chr12	107685514	107686042	Interval_5558	2	2	TRUE	TRUE	33.76891	8.63804	139.69145	13.57775	145.2038	18.02513	107685514	107685595	107686042	107685906	248	124
chr12	107760621	107760825	Interval_5559	1	1	FALSE	TRUE	NA	5.94881	NA	6.01189	NA	9.64737	NA	107760621	NA	107760825	NA	143
chr12	107760878	107761417	Interval_5560	1	1	TRUE	FALSE	16.7212	NA	48.27856	NA	52.19033	NA	107760878	NA	107761417	NA	349	NA
