REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp702-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
2_MV411_DMSO_8h_2_702_R1_peak_20233_lociStitched	chr17	45221376	45231482	2	8455	10855.8652	1456.2746
3_MV411_DMSO_8h_2_702_R1_peak_6463_lociStitched	chr10	93427143	93437247	3	2141	1785.3768	755.7792
3_MV411_DMSO_8h_2_702_R1_peak_42744_lociStitched	chr6	161107961	161118063	3	4359	3602.3732	1091.016
4_MV411_DMSO_8h_2_702_R1_peak_18943_lociStitched	chr17	3909179	3919279	4	6827	10516.12	1238.26
4_MV411_DMSO_8h_2_702_R1_peak_15839_lociStitched	chr15	64630976	64641070	4	6300	5482.0514	1050.7854
4_MV411_DMSO_8h_2_702_R1_peak_35694_lociStitched	chr4	6768262	6778355	4	2861	3199.481	1234.3739
MV411_DMSO_8h_2_702_R1_peak_14205	chr14	73750907	73760996	1	10090	15685.3683	1190.502
3_MV411_DMSO_8h_2_702_R1_peak_1228_lociStitched	chr1	36203345	36213433	3	2083	2071.0664	911.9552
3_MV411_DMSO_8h_2_702_R1_peak_2550_lociStitched	chr1	113859273	113869354	3	2704	2203.7066	1069.5941
3_MV411_DMSO_8h_2_702_R1_peak_2583_lociStitched	chr1	114828631	114838708	3	2326	2157.4857	1067.1543
3_MV411_DMSO_8h_2_702_R1_peak_32679_lociStitched	chr3	18153362	18163434	3	1083	1733.3912	1025.3296
2_MV411_DMSO_8h_2_702_R1_peak_4824_lociStitched	chr1	235632314	235642382	2	1386	1458.8532	1109.4936
2_MV411_DMSO_8h_2_702_R1_peak_47943_lociStitched	chr9	6405750	6415818	2	5972	12834.6864	1078.2828
2_MV411_DMSO_8h_2_702_R1_peak_28520_lociStitched	chr2	237473388	237483455	2	3275	5203.6323	1156.6983
4_MV411_DMSO_8h_2_702_R1_peak_9220_lociStitched	chr11	103070595	103080659	4	3066	1842.7184	871.5424
3_MV411_DMSO_8h_2_702_R1_peak_26232_lociStitched	chr2	74071210	74081264	3	3710	3281.6256	1116.9994
2_MV411_DMSO_8h_2_702_R1_peak_42289_lociStitched	chr6	138719255	138729307	2	829	2030.504	1053.4496
4_MV411_DMSO_8h_2_702_R1_peak_35160_lociStitched	chr3	185684242	185694293	4	3685	2809.2545	803.0749
2_MV411_DMSO_8h_2_702_R1_peak_47941_lociStitched	chr9	6354856	6364906	2	2034	1781.865	1026.105
MV411_DMSO_8h_2_702_R1_peak_40554	chr6	26042091	26052140	1	10050	10853.9249	896.3708
3_MV411_DMSO_8h_2_702_R1_peak_22747_lociStitched	chr19	4806289	4816337	3	5299	7218.4832	1485.0944
2_MV411_DMSO_8h_2_702_R1_peak_46663_lociStitched	chr8	86039572	86049613	2	651	1565.3919	1165.7601
2_MV411_DMSO_8h_2_702_R1_peak_15014_lociStitched	chr15	24950923	24960963	2	4610	4190.696	796.172
2_MV411_DMSO_8h_2_702_R1_peak_10873_lociStitched	chr12	54358763	54368798	2	1917	2980.395	1359.7425
3_MV411_DMSO_8h_2_702_R1_peak_47103_lociStitched	chr8	114067665	114077698	3	2673	2601.5569	1067.5112
5_MV411_DMSO_8h_2_702_R1_peak_36803_lociStitched	chr4	123083767	123093793	5	2268	2009.2104	925.3998
3_MV411_DMSO_8h_2_702_R1_peak_43610_lociStitched	chr7	39948369	39958394	3	8826	15322.21	856.135
2_MV411_DMSO_8h_2_702_R1_peak_50914_lociStitched	chrX	124208089	124218110	2	1952	1472.0849	413.8673
3_MV411_DMSO_8h_2_702_R1_peak_41689_lociStitched	chr6	89347981	89358002	3	5350	7281.2586	875.8354
3_MV411_DMSO_8h_2_702_R1_peak_12579_lociStitched	chr13	27634069	27644089	3	2049	4293.57	2426.844
2_MV411_DMSO_8h_2_702_R1_peak_36937_lociStitched	chr4	139552424	139562438	2	8830	17868.9816	1211.694
2_MV411_DMSO_8h_2_702_R1_peak_35882_lociStitched	chr4	26141693	26151706	2	2383	2612.3917	957.2428
2_MV411_DMSO_8h_2_702_R1_peak_22605_lociStitched	chr19	2263835	2273848	2	9026	15974.7402	1619.1021
4_MV411_DMSO_8h_2_702_R1_peak_19848_lociStitched	chr17	36182856	36192867	4	2896	2974.2681	466.5126
2_MV411_DMSO_8h_2_702_R1_peak_41599_lociStitched	chr6	81809395	81819403	2	1121	1607.2848	1116.8928
2_MV411_DMSO_8h_2_702_R1_peak_36752_lociStitched	chr4	118866690	118876696	2	901	1174.7044	984.5904
2_MV411_DMSO_8h_2_702_R1_peak_7220_lociStitched	chr11	326434	336440	2	1585	1907.1436	1272.7632
2_MV411_DMSO_8h_2_702_R1_peak_19251_lociStitched	chr17	13338041	13348047	2	2399	2067.2396	540.324
3_MV411_DMSO_8h_2_702_R1_peak_11561_lociStitched	chr12	104279971	104289975	3	5943	10067.0252	1151.4604
2_MV411_DMSO_8h_2_702_R1_peak_11052_lociStitched	chr12	62516136	62526133	2	2347	2213.3358	977.7066
2_MV411_DMSO_8h_2_702_R1_peak_14936_lociStitched	chr14	104924185	104934180	2	4861	5932.0325	1185.407
3_MV411_DMSO_8h_2_702_R1_peak_14076_lociStitched	chr14	68806970	68816960	3	1789	4024.971	1095.903
2_MV411_DMSO_8h_2_702_R1_peak_15326_lociStitched	chr15	41906955	41916933	2	833	1503.6846	1034.7186
3_MV411_DMSO_8h_2_702_R1_peak_13463_lociStitched	chr14	22423753	22433726	3	4729	4695.2884	1234.6574
2_MV411_DMSO_8h_2_702_R1_peak_4145_lociStitched	chr1	205174287	205184255	2	3672	3147.8944	977.8608
3_MV411_DMSO_8h_2_702_R1_peak_41658_lociStitched	chr6	87747644	87757610	3	3192	2845.293	965.7054
2_MV411_DMSO_8h_2_702_R1_peak_44222_lociStitched	chr7	84837480	84847441	2	483	988.1312	708.2271
2_MV411_DMSO_8h_2_702_R1_peak_20916_lociStitched	chr17	68750046	68760007	2	795	1330.7896	1120.6125
4_MV411_DMSO_8h_2_702_R1_peak_29821_lociStitched	chr20	46350575	46360533	4	3666	2908.7318	1128.2414
2_MV411_DMSO_8h_2_702_R1_peak_37644_lociStitched	chr5	32165600	32175550	2	5545	12933.01	1087.535
2_MV411_DMSO_8h_2_702_R1_peak_11448_lociStitched	chr12	96407299	96417249	2	694	1304.445	967.14
3_MV411_DMSO_8h_2_702_R1_peak_35668_lociStitched	chr4	4659569	4669519	3	3138	2340.24	1024.85
2_MV411_DMSO_8h_2_702_R1_peak_47624_lociStitched	chr8	140391074	140401011	2	664	2074.8456	1572.0334
5_MV411_DMSO_8h_2_702_R1_peak_20513_lociStitched	chr17	57551982	57561919	5	8112	5735.6364	1049.3472
3_MV411_DMSO_8h_2_702_R1_peak_21903_lociStitched	chr18	35150189	35160120	3	5771	6905.0243	1211.582
3_MV411_DMSO_8h_2_702_R1_peak_37265_lociStitched	chr4	183446870	183456800	3	1226	1873.791	931.434
3_MV411_DMSO_8h_2_702_R1_peak_42244_lociStitched	chr6	137239542	137249466	3	1580	2065.1844	1011.2556
3_MV411_DMSO_8h_2_702_R1_peak_319_lociStitched	chr1	10065122	10075045	3	1200	1816.9013	997.2615
3_MV411_DMSO_8h_2_702_R1_peak_22550_lociStitched	chr19	1406350	1416273	3	5839	13201.5592	1757.3633
3_MV411_DMSO_8h_2_702_R1_peak_23404_lociStitched	chr19	17553074	17562997	3	4082	8240.0592	1664.0871
2_MV411_DMSO_8h_2_702_R1_peak_27631_lociStitched	chr2	181300235	181310156	2	7666	9869.4108	825.4272
5_MV411_DMSO_8h_2_702_R1_peak_45859_lociStitched	chr8	28773073	28782992	5	5631	6451.3176	1539.4288
2_MV411_DMSO_8h_2_702_R1_peak_41130_lociStitched	chr6	37973060	37982979	2	1237	1517.607	937.3455
2_MV411_DMSO_8h_2_702_R1_peak_37048_lociStitched	chr4	152424300	152434217	2	3087	2939.3988	872.696
4_MV411_DMSO_8h_2_702_R1_peak_46334_lociStitched	chr8	58645437	58655351	4	6231	5194.936	1543.6098
3_MV411_DMSO_8h_2_702_R1_peak_35361_lociStitched	chr3	194736130	194746043	3	2351	3044.2823	1086.4648
2_MV411_DMSO_8h_2_702_R1_peak_17578_lociStitched	chr16	28935695	28945607	2	1341	2245.068	1103.2056
2_MV411_DMSO_8h_2_702_R1_peak_14815_lociStitched	chr14	100425342	100435254	2	1059	1769.292	1110.144
2_MV411_DMSO_8h_2_702_R1_peak_25707_lociStitched	chr2	51003900	51013808	2	646	839.2076	638.0752
3_MV411_DMSO_8h_2_702_R1_peak_30221_lociStitched	chr20	58753644	58763550	3	1643	2158.5174	1198.626
5_MV411_DMSO_8h_2_702_R1_peak_47493_lociStitched	chr8	131911149	131921045	5	3123	3188.4912	1360.7
2_MV411_DMSO_8h_2_702_R1_peak_36739_lociStitched	chr4	118556838	118566734	2	2389	1666.4864	527.4568
2_MV411_DMSO_8h_2_702_R1_peak_14658_lociStitched	chr14	93168838	93178732	2	1001	1214.9832	811.308
2_MV411_DMSO_8h_2_702_R1_peak_9983_lociStitched	chr12	7905519	7915410	2	1151	1532.1159	970.3071
3_MV411_DMSO_8h_2_702_R1_peak_5508_lociStitched	chr10	33655527	33665417	3	3947	3901.605	1059.219
2_MV411_DMSO_8h_2_702_R1_peak_38212_lociStitched	chr5	75659823	75669700	2	2977	3768.0755	1122.0272
2_MV411_DMSO_8h_2_702_R1_peak_15776_lociStitched	chr15	63274037	63283913	2	4314	4938.9876	867.1128
3_MV411_DMSO_8h_2_702_R1_peak_16006_lociStitched	chr15	69508745	69518618	3	4207	4256.2503	979.4016
3_MV411_DMSO_8h_2_702_R1_peak_5507_lociStitched	chr10	33611919	33621786	3	3663	3147.573	1059.7158
2_MV411_DMSO_8h_2_702_R1_peak_33232_lociStitched	chr3	48557139	48567006	2	8656	8947.3956	1362.6327
MV411_DMSO_8h_2_702_R1_peak_10879	chr12	54410168	54420033	1	9866	16445.9415	1107.8395
MV411_DMSO_8h_2_702_R1_peak_40664	chr6	27887948	27897812	1	9865	17299.4832	870.9912
3_MV411_DMSO_8h_2_702_R1_peak_2492_lociStitched	chr1	111213102	111222961	3	6134	5484.5617	1084.49
3_MV411_DMSO_8h_2_702_R1_peak_61_lociStitched	chr1	1728271	1738122	3	2005	2624.3064	741.7803
2_MV411_DMSO_8h_2_702_R1_peak_37977_lociStitched	chr5	56407259	56417108	2	5102	5733.1029	996.7188
3_MV411_DMSO_8h_2_702_R1_peak_36425_lociStitched	chr4	83171179	83181023	3	1354	1644.9324	1087.762
2_MV411_DMSO_8h_2_702_R1_peak_40692_lociStitched	chr6	28648334	28658176	2	1461	1382.801	851.333
5_MV411_DMSO_8h_2_702_R1_peak_21879_lociStitched	chr18	32040478	32050317	5	6785	7215.9226	798.9268
2_MV411_DMSO_8h_2_702_R1_peak_35000_lociStitched	chr3	177488796	177498629	2	728	1413.9854	1023.6153
3_MV411_DMSO_8h_2_702_R1_peak_45882_lociStitched	chr8	29489927	29499759	3	1893	3010.5584	1505.2792
3_MV411_DMSO_8h_2_702_R1_peak_27898_lociStitched	chr2	201652136	201661964	3	2454	2407.86	885.5028
3_MV411_DMSO_8h_2_702_R1_peak_31875_lociStitched	chr22	41039545	41049362	3	1746	1917.2601	873.713
3_MV411_DMSO_8h_2_702_R1_peak_10211_lociStitched	chr12	15561877	15571691	3	2245	2401.4858	945.0882
2_MV411_DMSO_8h_2_702_R1_peak_2296_lociStitched	chr1	99719185	99728999	2	941	1235.5826	723.2918
2_MV411_DMSO_8h_2_702_R1_peak_19528_lociStitched	chr17	27388007	27397819	2	591	1060.6772	968.4444
2_MV411_DMSO_8h_2_702_R1_peak_9261_lociStitched	chr11	107681771	107691579	2	2257	2671.6992	879.7776
2_MV411_DMSO_8h_2_702_R1_peak_3350_lociStitched	chr1	161297938	161307739	2	3532	3516.5988	1001.6622
2_MV411_DMSO_8h_2_702_R1_peak_17525_lociStitched	chr16	27318205	27328005	2	3275	3996.44	1137.78
3_MV411_DMSO_8h_2_702_R1_peak_18246_lociStitched	chr16	68511689	68521488	3	3024	2962.2377	1108.2669
3_MV411_DMSO_8h_2_702_R1_peak_7620_lociStitched	chr11	15484533	15494331	3	1362	1536.3264	1157.1438
5_MV411_DMSO_8h_2_702_R1_peak_10349_lociStitched	chr12	26866301	26876096	5	5663	3894.492	926.607
2_MV411_DMSO_8h_2_702_R1_peak_8888_lociStitched	chr11	76227023	76236817	2	3239	4536.5808	1046.9786
4_MV411_DMSO_8h_2_702_R1_peak_12749_lociStitched	chr13	31628948	31638736	4	2465	2901.1632	1371.2988
3_MV411_DMSO_8h_2_702_R1_peak_16003_lociStitched	chr15	69458834	69468619	3	2951	3458.019	1099.834
3_MV411_DMSO_8h_2_702_R1_peak_50111_lociStitched	chrX	13005641	13015424	3	3195	2367.486	326.7522
5_MV411_DMSO_8h_2_702_R1_peak_41341_lociStitched	chr6	44618108	44627890	5	3847	3566.5172	1135.6902
2_MV411_DMSO_8h_2_702_R1_peak_31792_lociStitched	chr22	39063804	39073586	2	1919	2346.7018	930.2682
3_MV411_DMSO_8h_2_702_R1_peak_16015_lociStitched	chr15	69717737	69727513	3	9009	11200.3632	990.3088
2_MV411_DMSO_8h_2_702_R1_peak_11133_lociStitched	chr12	68496946	68506711	2	1489	1835.82	1041.9255
4_MV411_DMSO_8h_2_702_R1_peak_10412_lociStitched	chr12	31317154	31326913	4	7642	12012.3531	880.2618
2_MV411_DMSO_8h_2_702_R1_peak_42456_lociStitched	chr6	148383824	148393581	2	876	1530.8733	862.5188
2_MV411_DMSO_8h_2_702_R1_peak_11032_lociStitched	chr12	57865077	57874833	2	1720	2377.5372	1017.5508
3_MV411_DMSO_8h_2_702_R1_peak_47155_lociStitched	chr8	118186658	118196414	3	5578	6253.596	1608.7644
4_MV411_DMSO_8h_2_702_R1_peak_26654_lociStitched	chr2	102886279	102896034	4	3555	3009.4175	940.382
2_MV411_DMSO_8h_2_702_R1_peak_34518_lociStitched	chr3	141337025	141346779	2	1007	1519.6732	928.5808
4_MV411_DMSO_8h_2_702_R1_peak_44431_lociStitched	chr7	100547360	100557105	4	4152	3669.967	1206.431
2_MV411_DMSO_8h_2_702_R1_peak_51106_lociStitched	chrX	153722781	153732526	2	5960	7751.173	572.0315
4_MV411_DMSO_8h_2_702_R1_peak_30409_lociStitched	chr21	14518917	14528661	4	3900	3794.3136	978.2976
2_MV411_DMSO_8h_2_702_R1_peak_7244_lociStitched	chr11	753380	763123	2	1177	1713.7937	1003.529
2_MV411_DMSO_8h_2_702_R1_peak_26844_lociStitched	chr2	113430750	113440492	2	3502	2897.2708	157.8204
3_MV411_DMSO_8h_2_702_R1_peak_45692_lociStitched	chr8	22945513	22955253	3	3134	5361.87	1777.55
2_MV411_DMSO_8h_2_702_R1_peak_43552_lociStitched	chr7	37250717	37260457	2	932	1373.34	778.226
2_MV411_DMSO_8h_2_702_R1_peak_2210_lociStitched	chr1	93033297	93043036	2	847	1124.8545	947.6047
2_MV411_DMSO_8h_2_702_R1_peak_37262_lociStitched	chr4	183397791	183407529	2	2282	3310.92	999.1188
2_MV411_DMSO_8h_2_702_R1_peak_33975_lociStitched	chr3	112786071	112795807	2	2379	2920.8	1003.7816
2_MV411_DMSO_8h_2_702_R1_peak_41455_lociStitched	chr6	56091203	56100939	2	921	1454.5584	705.86
4_MV411_DMSO_8h_2_702_R1_peak_49022_lociStitched	chr9	110108965	110118697	4	3249	2541.0252	925.5132
2_MV411_DMSO_8h_2_702_R1_peak_31978_lociStitched	chr22	42930831	42940562	2	5114	6509.0659	1119.065
2_MV411_DMSO_8h_2_702_R1_peak_1546_lociStitched	chr1	45429578	45439309	2	1740	1720.4408	1071.3831
2_MV411_DMSO_8h_2_702_R1_peak_10314_lociStitched	chr12	25324775	25334501	2	797	1347.051	898.6824
3_MV411_DMSO_8h_2_702_R1_peak_8728_lociStitched	chr11	72068067	72077793	3	4664	4543.0146	1082.5038
2_MV411_DMSO_8h_2_702_R1_peak_6875_lociStitched	chr10	113291244	113300966	2	3337	4759.8912	1143.3072
3_MV411_DMSO_8h_2_702_R1_peak_24136_lociStitched	chr19	45038350	45048065	3	5838	8799.847	1803.104
3_MV411_DMSO_8h_2_702_R1_peak_20860_lociStitched	chr17	67162738	67172447	3	4223	4139.9176	880.6063
3_MV411_DMSO_8h_2_702_R1_peak_29401_lociStitched	chr20	32601738	32611442	3	4895	6723.9016	1399.3168
3_MV411_DMSO_8h_2_702_R1_peak_33280_lociStitched	chr3	49407367	49417066	3	8700	11852.178	1075.6191
2_MV411_DMSO_8h_2_702_R1_peak_3585_lociStitched	chr1	178087265	178096962	2	4006	5263.5316	873.6997
3_MV411_DMSO_8h_2_702_R1_peak_33069_lociStitched	chr3	44960623	44970316	3	5884	4588.6662	1146.6819
2_MV411_DMSO_8h_2_702_R1_peak_47021_lociStitched	chr8	106161512	106171197	2	2237	3527.277	1374.3015
3_MV411_DMSO_8h_2_702_R1_peak_800_lociStitched	chr1	25921857	25931538	3	4063	6020.6139	926.4717
3_MV411_DMSO_8h_2_702_R1_peak_4514_lociStitched	chr1	224781971	224791648	3	1539	1825.0822	1001.5695
3_MV411_DMSO_8h_2_702_R1_peak_10399_lociStitched	chr12	29427060	29436736	3	4443	5503.7088	801.1728
3_MV411_DMSO_8h_2_702_R1_peak_9901_lociStitched	chr12	6362968	6372643	3	3456	4142.835	1022.6475
2_MV411_DMSO_8h_2_702_R1_peak_39971_lociStitched	chr6	2981203	2990873	2	4820	10922.265	1051.129
MV411_DMSO_8h_2_702_R1_peak_40574	chr6	26182513	26192176	1	9664	10592.5806	950.8392
4_MV411_DMSO_8h_2_702_R1_peak_4615_lociStitched	chr1	228983280	228992943	4	4652	5783.3055	1213.6728
2_MV411_DMSO_8h_2_702_R1_peak_36621_lociStitched	chr4	102733832	102743493	2	2734	2606.5378	860.7951
6_MV411_DMSO_8h_2_702_R1_peak_39567_lociStitched	chr5	169645795	169655452	6	5563	3797.1324	1173.3255
2_MV411_DMSO_8h_2_702_R1_peak_23996_lociStitched	chr19	41802098	41811755	2	2954	4196.9322	1588.5765
2_MV411_DMSO_8h_2_702_R1_peak_36613_lociStitched	chr4	102390041	102399696	2	2018	2138.5825	722.194
2_MV411_DMSO_8h_2_702_R1_peak_21383_lociStitched	chr17	81509625	81519273	2	6041	11734.8624	1074.7872
2_MV411_DMSO_8h_2_702_R1_peak_26083_lociStitched	chr2	69381488	69391135	2	2817	4647.9246	1111.3344
3_MV411_DMSO_8h_2_702_R1_peak_49758_lociStitched	chr9	134059561	134069207	3	5620	8164.3744	1002.2194
2_MV411_DMSO_8h_2_702_R1_peak_30812_lociStitched	chr21	38830681	38840326	2	2494	3785.6625	1053.234
2_MV411_DMSO_8h_2_702_R1_peak_29643_lociStitched	chr20	38113844	38123486	2	610	1169.5746	991.1976
2_MV411_DMSO_8h_2_702_R1_peak_22361_lociStitched	chr18	75207543	75217177	2	5836	12857.5364	987.485
2_MV411_DMSO_8h_2_702_R1_peak_30751_lociStitched	chr21	35924379	35934012	2	4099	4381.0884	983.5293
4_MV411_DMSO_8h_2_702_R1_peak_47081_lociStitched	chr8	113424251	113433880	4	2318	2561.314	982.158
2_MV411_DMSO_8h_2_702_R1_peak_17565_lociStitched	chr16	28533499	28543128	2	3962	3416.3692	937.8646
3_MV411_DMSO_8h_2_702_R1_peak_15696_lociStitched	chr15	58477082	58486703	3	1394	2039.652	1165.1031
3_MV411_DMSO_8h_2_702_R1_peak_27753_lociStitched	chr2	196157682	196167294	3	5445	4142.772	769.9212
2_MV411_DMSO_8h_2_702_R1_peak_39999_lociStitched	chr6	5049139	5058748	2	5105	4439.358	943.6038
3_MV411_DMSO_8h_2_702_R1_peak_25846_lociStitched	chr2	61434046	61443653	3	763	1640.8756	948.2109
2_MV411_DMSO_8h_2_702_R1_peak_25603_lociStitched	chr2	45910224	45919827	2	488	1307.9286	889.2378
2_MV411_DMSO_8h_2_702_R1_peak_38937_lociStitched	chr5	137613311	137622906	2	1788	1920.919	1185.942
MV411_DMSO_8h_2_702_R1_peak_29138	chr20	17963606	17973199	1	9594	17930.2763	958.3407
4_MV411_DMSO_8h_2_702_R1_peak_2227_lociStitched	chr1	93695125	93704718	4	2831	2425.1104	946.8291
2_MV411_DMSO_8h_2_702_R1_peak_4008_lociStitched	chr1	201480365	201489957	2	1348	1950.0536	1128.0192
3_MV411_DMSO_8h_2_702_R1_peak_29909_lociStitched	chr20	48685086	48694677	3	7520	8217.5688	1194.0795
3_MV411_DMSO_8h_2_702_R1_peak_9398_lociStitched	chr11	117063743	117073330	3	1027	1438.05	943.3608
3_MV411_DMSO_8h_2_702_R1_peak_15955_lociStitched	chr15	67564281	67573867	3	2521	2256.5444	970.1032
2_MV411_DMSO_8h_2_702_R1_peak_42033_lociStitched	chr6	121644579	121654165	2	2066	1679.4672	664.3098
3_MV411_DMSO_8h_2_702_R1_peak_24341_lociStitched	chr19	49199284	49208865	3	2730	3761.5006	1492.7198
2_MV411_DMSO_8h_2_702_R1_peak_26280_lociStitched	chr2	76490898	76500479	2	2070	2160.5155	849.8347
2_MV411_DMSO_8h_2_702_R1_peak_34454_lociStitched	chr3	136749299	136758878	2	4995	9688.2006	1074.7638
2_MV411_DMSO_8h_2_702_R1_peak_48034_lociStitched	chr9	21144487	21154058	2	1061	1600.2712	953.2716
2_MV411_DMSO_8h_2_702_R1_peak_11501_lociStitched	chr12	101763395	101772965	2	812	1182.852	931.161
3_MV411_DMSO_8h_2_702_R1_peak_23273_lociStitched	chr19	15325055	15334620	3	5986	9499.0015	1556.2255
2_MV411_DMSO_8h_2_702_R1_peak_50475_lociStitched	chrX	48736785	48746346	2	1892	1684.6482	440.7621
3_MV411_DMSO_8h_2_702_R1_peak_37679_lociStitched	chr5	32725901	32735459	3	1327	1372.5288	713.0268
2_MV411_DMSO_8h_2_702_R1_peak_39752_lociStitched	chr5	177361825	177371381	2	594	1570.0508	1007.2024
2_MV411_DMSO_8h_2_702_R1_peak_46904_lociStitched	chr8	100900119	100909674	2	3198	3925.194	1401.7185
2_MV411_DMSO_8h_2_702_R1_peak_21486_lociStitched	chr17	83046681	83056234	2	8696	14724.0389	1166.4213
4_MV411_DMSO_8h_2_702_R1_peak_45930_lociStitched	chr8	33524108	33533657	4	1977	2693.7729	1313.9424
2_MV411_DMSO_8h_2_702_R1_peak_19512_lociStitched	chr17	26594716	26604264	2	886	1724.3688	926.156
2_MV411_DMSO_8h_2_702_R1_peak_38248_lociStitched	chr5	77285112	77294657	2	1052	1593.0605	1008.9065
3_MV411_DMSO_8h_2_702_R1_peak_24015_lociStitched	chr19	42121285	42130830	3	2726	4552.965	1822.1405
3_MV411_DMSO_8h_2_702_R1_peak_20551_lociStitched	chr17	58224522	58234054	3	3175	4309.4172	861.6928
5_MV411_DMSO_8h_2_702_R1_peak_40187_lociStitched	chr6	11367594	11377126	5	4459	4227.442	945.5744
3_MV411_DMSO_8h_2_702_R1_peak_41873_lociStitched	chr6	108893918	108903450	3	4534	5388.4396	977.03
2_MV411_DMSO_8h_2_702_R1_peak_29491_lociStitched	chr20	34679695	34689224	2	2668	2104.0032	876.668
3_MV411_DMSO_8h_2_702_R1_peak_32095_lociStitched	chr22	46027339	46036864	3	1567	3071.8125	1126.8075
2_MV411_DMSO_8h_2_702_R1_peak_38260_lociStitched	chr5	77928902	77938426	2	4199	6161.0756	1060.0212
2_MV411_DMSO_8h_2_702_R1_peak_744_lociStitched	chr1	24762125	24771648	2	3913	4201.5476	951.3477
3_MV411_DMSO_8h_2_702_R1_peak_5866_lociStitched	chr10	68327754	68337273	3	6990	13270.4379	976.6494
2_MV411_DMSO_8h_2_702_R1_peak_38990_lociStitched	chr5	139268556	139278072	2	6555	8497.788	978.2448
4_MV411_DMSO_8h_2_702_R1_peak_16032_lociStitched	chr15	70258372	70267885	4	3134	2948.0787	1284.255
2_MV411_DMSO_8h_2_702_R1_peak_31530_lociStitched	chr22	31732346	31741858	2	615	1458.1896	852.2752
2_MV411_DMSO_8h_2_702_R1_peak_43728_lociStitched	chr7	44974161	44983667	2	7724	10535.4998	1327.9882
2_MV411_DMSO_8h_2_702_R1_peak_28660_lociStitched	chr2	241804724	241814230	2	1034	1263.3474	944.8964
5_MV411_DMSO_8h_2_702_R1_peak_6788_lociStitched	chr10	106830698	106840202	5	5189	6144.336	785.0304
2_MV411_DMSO_8h_2_702_R1_peak_2267_lociStitched	chr1	94792728	94802231	2	1762	2166.684	1049.1312
2_MV411_DMSO_8h_2_702_R1_peak_14120_lociStitched	chr14	69755438	69764940	2	1471	1494.6646	906.4908
2_MV411_DMSO_8h_2_702_R1_peak_38467_lociStitched	chr5	95916221	95925721	2	2560	1881.0	836.95
2_MV411_DMSO_8h_2_702_R1_peak_47151_lociStitched	chr8	118100034	118109530	2	917	1576.336	1210.74
2_MV411_DMSO_8h_2_702_R1_peak_15848_lociStitched	chr15	64836104	64845600	2	3510	3967.4288	1006.576
3_MV411_DMSO_8h_2_702_R1_peak_18005_lociStitched	chr16	56908510	56918006	3	4930	6051.8008	1190.7984
4_MV411_DMSO_8h_2_702_R1_peak_7395_lociStitched	chr11	6193541	6203031	4	4136	3890.9	1212.822
2_MV411_DMSO_8h_2_702_R1_peak_20085_lociStitched	chr17	42310952	42320438	2	1325	1551.9096	1012.1562
3_MV411_DMSO_8h_2_702_R1_peak_25971_lociStitched	chr2	65157825	65167310	3	5243	4690.3325	933.324
2_MV411_DMSO_8h_2_702_R1_peak_7389_lociStitched	chr11	5691716	5701198	2	1014	1584.4422	665.6364
3_MV411_DMSO_8h_2_702_R1_peak_29648_lociStitched	chr20	38196124	38205606	3	2609	2479.543	953.8892
3_MV411_DMSO_8h_2_702_R1_peak_25009_lociStitched	chr2	23380751	23390233	3	1688	1773.134	1000.351
3_MV411_DMSO_8h_2_702_R1_peak_14583_lociStitched	chr14	91241571	91251051	3	3258	2830.728	1177.416
4_MV411_DMSO_8h_2_702_R1_peak_43255_lociStitched	chr7	17228160	17237639	4	3400	8981.3525	1084.3976
2_MV411_DMSO_8h_2_702_R1_peak_25618_lociStitched	chr2	46461562	46471040	2	2651	2345.805	1095.6568
5_MV411_DMSO_8h_2_702_R1_peak_39765_lociStitched	chr5	177454164	177463642	5	6643	7884.7482	1164.8462
3_MV411_DMSO_8h_2_702_R1_peak_50743_lociStitched	chrX	101393961	101403436	3	912	1528.3175	411.215
2_MV411_DMSO_8h_2_702_R1_peak_45584_lociStitched	chr8	19207881	19217356	2	5660	5528.6625	1393.7725
3_MV411_DMSO_8h_2_702_R1_peak_22328_lociStitched	chr18	70461302	70470773	3	3296	3588.5619	1277.6379
2_MV411_DMSO_8h_2_702_R1_peak_13393_lociStitched	chr14	20387480	20396938	2	837	1379.9222	889.052
3_MV411_DMSO_8h_2_702_R1_peak_7080_lociStitched	chr10	124915908	124925363	3	4297	6962.662	932.263
2_MV411_DMSO_8h_2_702_R1_peak_22176_lociStitched	chr18	58649509	58658962	2	2773	2721.5187	1121.1258
4_MV411_DMSO_8h_2_702_R1_peak_38145_lociStitched	chr5	71529245	71538691	4	2239	2239.6466	868.0874
2_MV411_DMSO_8h_2_702_R1_peak_40733_lociStitched	chr6	30033037	30042463	2	1758	1742.8674	839.8566
2_MV411_DMSO_8h_2_702_R1_peak_16799_lociStitched	chr15	101167443	101176868	2	1770	2496.6825	1297.8225
3_MV411_DMSO_8h_2_702_R1_peak_51024_lociStitched	chrX	136745159	136754581	3	3072	2308.39	431.5276
3_MV411_DMSO_8h_2_702_R1_peak_531_lociStitched	chr1	17586499	17595920	3	1532	1957.6838	1090.0097
2_MV411_DMSO_8h_2_702_R1_peak_21654_lociStitched	chr18	9868180	9877599	2	3380	3809.9855	1102.023
