GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
MED23,34,20,10,15,3,0,2,1,0,4,0,3,4,2,5,2
MED17,71,35,19,14,8,6,11,5,8,4,3,1,5,6,5,1
MED26,169,119,47,35,33,39,31,15,13,38,16,11,19,16,19,14
MED27,26,5,1,2,3,5,5,4,1,5,2,2,3,2,1,3
MED7,17,16,0,1,3,2,6,3,4,7,0,0,1,2,1,0
QKI,510,377,133,77,59,67,55,43,50,37,28,21,40,24,50,8
ITM2B,34,17,3,5,3,4,0,0,1,3,1,1,5,3,1,5
GSTO1,10,9,4,7,4,1,3,4,2,3,0,1,0,6,2,5
AIM2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP4K4,241,163,72,44,23,36,35,22,27,32,13,26,13,7,22,16
LY86,4,3,3,1,1,0,5,1,1,0,0,1,2,0,3,0
EIF2AK3,50,39,9,9,4,10,8,6,5,9,4,4,6,4,5,0
GGPS1,27,19,9,3,4,5,3,1,2,7,5,3,2,3,5,1
HOMER3,10,12,5,4,4,2,4,2,2,3,0,0,2,2,1,1
HOMER2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HOMER1,51,40,14,10,8,5,7,3,7,2,0,7,10,5,11,1
ARHGEF6,74,50,27,19,15,19,15,3,15,16,5,14,16,15,17,2
RASAL2,45,49,20,5,3,3,4,5,6,6,0,0,1,1,4,0
PICK1,0,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0
AKAP7,7,3,2,1,1,2,1,0,0,0,0,0,0,0,1,0
IL27RA,17,15,1,4,4,7,6,2,2,2,0,0,0,0,2,0
SH3BP5,41,27,21,3,7,12,3,3,2,4,0,2,1,6,4,1
EIF4E2,184,129,66,60,37,30,40,18,14,16,7,7,10,9,14,6
THEMIS2,21,14,22,10,2,6,4,3,9,15,2,5,7,7,13,4
ATG5,177,93,51,34,22,31,45,19,10,22,15,12,14,5,29,17
ROCK2,206,132,52,36,29,36,22,12,19,17,8,7,14,6,27,14
MED20,237,171,52,47,26,35,43,16,38,31,14,13,19,14,42,9
MAPK8IP1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0
ONECUT2,400,299,122,57,42,52,39,32,38,38,17,27,22,20,29,13
STX8,5,4,2,2,0,4,2,1,3,1,0,0,0,2,0,1
CHST10,34,26,14,7,3,4,8,2,5,7,10,7,7,7,11,2
PIGL,17,18,5,5,3,8,8,2,3,3,1,1,2,2,4,0
PIGB,9,11,3,1,2,1,1,1,1,2,0,0,0,0,1,0
PGS1,62,35,18,6,3,14,18,3,7,4,4,2,7,2,9,5
PSMF1,137,112,43,30,25,34,40,25,21,20,6,3,11,9,31,0
KIF23,84,41,25,12,10,9,13,9,8,20,4,13,3,8,15,3
AKAP5,5,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0
SLC4A7,154,128,45,28,19,17,24,10,15,10,10,15,8,9,26,6
SLC4A8,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
RPH3AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAMTS4,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3
PMPCB,39,18,7,6,1,4,1,1,5,1,2,2,3,5,5,0
FXR2,56,46,21,20,9,10,14,14,9,12,4,10,13,9,16,5
STXBP5L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LITAF,207,139,75,29,27,48,32,17,35,42,15,17,18,19,28,12
SPTLC2,563,431,164,100,55,100,65,46,56,60,21,23,56,28,59,9
TBPL1,40,27,12,10,8,11,10,2,4,4,3,6,2,3,6,1
NPEPPS,213,111,41,26,37,28,33,10,10,25,18,8,19,15,13,4
EEF1E1,22,9,7,2,1,3,1,0,2,1,4,0,2,0,2,0
SCAMP1,69,54,21,9,9,13,7,8,4,4,1,6,4,2,8,1
TECR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS4B,235,148,47,34,27,27,35,13,14,27,13,13,14,12,15,12
MPDU1,83,68,32,24,7,22,25,11,19,17,20,10,11,6,27,7
GOSR1,386,293,124,66,47,52,62,35,31,39,20,18,26,17,42,4
TMEM59,54,35,10,7,3,10,6,3,3,4,4,1,2,3,5,1
BAG5,582,365,134,87,77,69,66,42,46,60,25,35,38,23,55,16
BAG4,340,249,83,45,29,32,22,21,28,28,17,19,15,21,29,8
BAG3,42,34,8,7,6,14,3,5,5,6,1,6,4,0,9,6
BAG2,58,47,22,8,2,11,11,11,5,7,5,4,8,5,4,8
POLR1C,97,52,34,25,23,21,23,15,15,25,15,15,15,7,32,12
ZNF254,163,93,44,29,14,18,21,9,10,10,7,2,19,6,16,5
GMFG,29,24,10,8,3,6,7,3,5,6,3,2,4,3,8,1
TP53I11,8,6,1,4,4,4,2,2,1,1,0,1,0,0,0,0
EI24,281,191,85,48,36,37,53,27,34,40,29,29,22,24,31,21
TP53I3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CIR1,53,42,7,13,5,16,5,2,3,4,3,9,2,2,11,7
RAB3D,249,170,76,54,12,29,29,14,36,19,10,11,8,6,9,5
APBA3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V1G1,93,64,21,22,5,17,18,9,21,10,7,12,9,13,20,2
ATP5MF,10,8,4,4,3,2,4,1,3,1,4,4,3,0,4,1
SPAG7,31,13,9,10,6,6,7,3,4,9,3,2,7,3,3,4
MRPL33,97,49,12,21,11,18,20,12,15,12,4,6,12,6,19,8
SEC22B,42,36,6,8,2,9,7,7,4,5,4,0,0,5,6,1
MACROH2A1,300,199,72,37,44,65,63,33,45,41,19,30,25,31,74,20
ATP5MPL,41,13,13,13,3,6,11,1,7,7,5,3,0,8,9,7
CHD1L,12,8,3,5,0,3,3,2,0,0,2,1,1,0,1,1
VPS26A,149,117,46,40,18,26,27,15,15,25,12,13,9,6,11,8
MINPP1,38,22,9,6,6,6,6,2,3,8,2,3,11,3,5,5
H6PD,49,39,12,10,5,10,8,7,3,2,4,0,4,1,7,1
BCAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTPBP1,102,106,42,17,13,35,31,15,15,27,9,12,20,7,28,8
GABBR2,5,2,2,3,0,0,1,0,1,0,0,0,0,1,0,0
GTF2IRD1,10,6,6,2,1,2,1,2,0,0,0,1,5,1,0,1
GOSR2,243,155,66,48,29,41,41,15,19,20,13,11,17,20,34,12
NR1D1,8,4,2,1,4,2,0,1,0,0,2,0,4,1,1,1
CLOCK,207,116,43,25,17,40,23,14,18,28,7,9,10,17,21,5
BABAM2,10,3,1,6,7,4,2,0,4,0,2,0,2,0,1,0
CDC42BPB,6,1,1,3,0,0,0,1,1,1,0,0,0,1,1,0
SOX13,22,27,4,6,3,7,1,5,3,6,1,0,3,0,7,0
PREPL,60,54,12,15,1,9,9,5,8,8,8,13,11,3,14,5
APOBEC3B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD4,160,157,40,29,17,25,26,13,28,28,10,5,23,18,18,4
RBM39,1106,809,326,208,158,246,184,101,93,131,69,72,86,73,112,34
KIF20B,31,17,9,4,1,5,1,1,6,4,10,6,2,1,1,0
CREB5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
MAD2L1BP,192,99,67,66,31,36,38,22,22,28,14,16,12,5,34,22
PRDX6,73,68,22,14,8,12,14,6,13,11,9,6,8,7,13,4
WTAP,610,420,202,104,63,90,80,38,52,63,35,38,60,38,71,34
AKAP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IER2,646,478,217,107,127,227,250,108,117,169,56,71,81,62,125,63
CYTIP,60,43,12,10,25,23,34,9,17,18,19,9,45,36,57,26
SMAD5-AS1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PITPNM1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
PDIA4,56,40,22,10,8,12,12,6,3,9,7,7,3,4,5,8
NFE2L3,57,37,12,6,4,10,8,2,11,9,14,4,6,6,15,5
RNF14,84,55,13,7,9,4,7,4,5,9,10,5,1,8,2,2
VPS9D1,4,0,2,1,0,1,0,0,1,0,0,0,0,0,2,0
RIN1,8,13,4,5,3,8,5,2,2,5,2,5,4,1,10,9
NCOR1,120,77,31,26,12,25,11,11,9,8,5,7,10,14,15,8
NCOR2,53,50,20,13,4,18,23,10,1,13,9,4,9,16,14,6
RNF7,157,89,48,30,29,31,38,15,22,40,12,11,19,10,22,10
MTRF1,7,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
TRAF4,63,48,26,27,13,15,23,16,6,19,8,7,6,10,11,7
CELSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS6,0,2,0,0,0,3,3,0,0,0,1,0,0,0,2,0
NUP155,11,10,3,2,3,3,1,1,0,0,1,0,4,1,1,1
SEC24C,168,140,62,45,28,37,51,12,18,24,16,12,16,19,22,8
TESMIN,7,11,7,2,2,1,2,1,0,1,1,3,0,0,2,0
ISG15,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
FEZ2,51,26,10,5,2,5,0,1,1,5,4,1,6,1,6,2
FEZ1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0
ZNF592,263,208,90,55,25,39,48,18,32,38,17,18,23,14,26,8
IKBKE,27,16,8,9,4,10,8,6,4,5,3,0,9,6,15,6
MORF4L2,120,71,24,11,15,8,10,5,10,6,6,6,8,3,8,6
SH3PXD2A,4,6,1,0,2,2,1,1,2,2,0,1,3,0,3,0
MICAL2,93,61,26,16,8,18,20,12,8,11,5,4,5,5,5,0
CTR9,68,38,13,7,3,5,5,1,2,8,5,0,7,6,6,0
PPM1F,61,66,28,24,7,19,16,9,8,16,6,4,5,5,16,3
GCC2,40,27,5,1,4,8,6,5,4,4,4,5,7,4,2,7
RALGPS1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MTFR1,78,46,23,11,10,5,14,4,14,8,6,7,14,9,12,7
TTC37,25,13,8,2,2,0,3,2,1,3,4,0,1,1,0,2
HS2ST1,126,91,48,16,22,18,20,18,14,15,12,4,15,8,13,6
TTLL4,38,20,16,8,3,12,11,3,4,2,2,5,2,2,6,1
SOCS5,101,71,27,12,11,10,7,7,8,5,11,2,9,5,10,4
IQCB1,325,283,115,56,55,62,57,36,40,47,21,22,30,25,44,8
ZNF516,465,335,130,76,93,115,105,60,103,131,44,51,94,79,154,47
PDE4DIP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP135,41,25,8,9,6,8,2,1,7,8,6,1,8,8,6,7
LPIN2,213,139,61,32,41,31,44,21,23,27,22,14,24,25,40,15
MARF1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
DZIP3,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
SAFB2,14,20,13,4,2,2,4,2,3,3,1,2,1,6,3,5
ZNF432,58,52,20,12,6,16,11,3,7,6,4,5,12,5,6,4
EIF5B,153,104,42,27,20,19,26,15,14,27,9,10,13,13,18,4
IPO13,4,2,0,3,3,0,1,2,0,1,0,0,1,0,3,0
SDC3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SLC25A44,313,235,91,85,41,50,62,25,29,28,11,13,47,12,56,7
KIAA0040,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
TTI1,26,24,4,5,5,5,5,1,4,5,4,2,2,3,8,2
PPIP5K1,47,39,21,6,6,7,7,4,5,11,2,2,6,3,9,5
PHF14,55,32,10,9,3,7,4,0,4,2,4,3,3,0,2,2
FAM53B,651,463,195,124,88,158,167,75,95,113,29,32,61,46,130,19
DEPDC5,16,11,3,2,0,6,1,2,5,2,3,0,2,3,1,1
KDM4A,108,83,36,25,9,28,34,12,15,30,10,11,17,9,25,8
N4BP1,46,40,13,12,4,7,15,2,5,8,7,5,3,3,13,0
LRRC14,319,222,116,80,70,99,89,43,69,89,31,45,44,49,96,21
CLINT1,229,156,73,35,26,22,24,23,21,30,11,7,20,10,23,9
VGLL4,176,111,54,34,26,39,29,15,34,34,12,15,16,16,33,7
GREB1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUP93,10,13,0,3,3,2,1,1,3,5,1,1,1,2,4,7
BZW1,280,170,57,36,18,32,24,24,23,30,16,20,16,10,27,14
UBE3C,173,133,45,35,20,20,27,11,16,25,8,5,16,16,26,10
PRORP,11,7,6,3,1,1,1,0,1,2,0,1,6,0,2,2
RAPGEF2,45,32,7,3,6,5,5,4,7,1,2,3,3,0,6,10
EMC2,38,19,8,10,11,5,4,1,1,4,0,1,3,0,2,3
EDEM1,570,375,162,95,75,105,107,45,87,86,42,46,58,54,103,21
CROCC,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TRAM2,341,277,107,73,50,63,73,36,39,40,21,12,14,22,29,6
PUM1,427,283,110,63,47,66,65,40,70,62,43,36,45,41,45,41
ESPL1,6,7,4,0,0,1,2,4,1,0,1,0,0,0,0,0
PPP6R2,9,16,11,2,4,4,3,2,2,5,2,0,3,0,4,3
CEP57,81,44,13,14,9,13,6,8,3,12,14,8,8,3,16,3
KIAA0100,142,115,33,27,30,22,29,13,17,16,3,8,13,9,30,11
DHX34,13,11,3,3,1,6,5,5,2,2,2,3,4,3,5,3
ULK2,15,14,7,5,0,1,2,0,1,3,4,1,3,1,1,0
PCDHGA8,156,87,43,31,16,28,30,16,11,25,13,9,7,9,15,3
HERPUD1,446,321,164,106,63,71,76,33,66,86,53,38,32,34,59,57
RUBCN,142,84,57,31,27,31,33,13,10,25,11,15,17,13,20,11
USP6NL,43,28,6,8,3,9,7,3,3,1,4,2,3,0,1,0
FAM131B,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AQR,13,5,6,1,1,4,3,0,0,6,0,0,1,1,3,1
ECE2,14,9,2,3,5,6,0,0,1,2,2,0,4,3,3,2
ADAMTSL2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
UTP14C,60,39,10,5,7,1,3,3,0,9,1,5,4,2,6,1
TMEM63A,13,16,4,2,4,2,2,0,2,3,3,1,0,2,3,1
ZNF646,38,16,8,4,9,5,8,2,4,6,2,5,1,2,7,3
SECISBP2L,89,73,16,10,8,15,10,5,6,8,2,10,7,3,10,6
KIAA0408,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
DCAF1,77,74,23,28,14,28,31,5,19,28,9,24,14,14,33,7
CEP104,31,15,8,5,1,4,4,2,1,1,1,0,5,0,4,2
DOCK4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SART3,84,52,21,16,12,4,8,10,10,14,5,7,8,8,8,6
HDAC9,13,16,6,1,3,4,1,0,2,0,0,1,1,1,0,0
KNTC1,8,6,2,1,0,1,0,0,3,0,0,0,0,1,3,2
USP34,65,44,17,19,7,3,10,2,11,6,7,3,5,1,12,11
GPRASP1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CCP110,152,127,51,5,19,23,18,14,13,23,12,9,17,10,17,8
SETD1A,103,97,31,27,15,20,31,15,16,17,10,6,3,10,18,4
LAPTM4A,36,29,7,8,6,7,3,4,8,6,9,1,4,2,4,1
IFT140,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0
ARHGAP32,21,9,11,6,1,2,3,0,2,1,3,0,4,1,3,0
ACAP1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CLSTN3,10,11,3,4,1,4,5,1,4,0,0,0,1,0,1,2
TCAF1,7,11,5,0,0,1,1,1,0,2,1,0,0,1,3,0
SLK,98,56,21,15,8,11,16,8,7,6,2,8,7,3,7,4
PHACTR2,43,49,8,10,1,5,11,2,6,5,1,3,5,5,9,0
RIPOR2,3,5,2,1,0,2,0,0,2,0,0,1,0,3,1,0
SNPH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZSCAN12,250,224,91,56,45,81,61,40,47,65,23,21,26,26,46,8
STARD8,59,60,26,13,11,17,20,13,11,13,1,5,7,6,10,6
TBKBP1,65,57,16,13,6,12,17,14,5,5,1,3,9,6,8,2
KMT2B,33,31,22,10,5,12,6,4,3,2,5,3,3,2,5,3
HDAC4,75,54,37,10,16,6,14,14,16,20,4,5,5,5,15,5
TOX,11,7,4,3,0,1,0,1,4,4,2,2,0,1,1,1
MLEC,1067,819,325,223,113,189,167,92,83,90,37,33,63,43,107,23
LZTS3,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
KIAA0513,54,43,16,16,10,22,9,8,6,3,0,7,10,5,16,3
ZFYVE16,38,16,2,3,6,4,1,4,1,4,1,0,6,4,0,0
SUSD6,272,182,80,57,52,60,75,32,58,52,29,29,33,31,83,12
JADE3,54,30,10,10,2,6,9,3,1,7,2,7,5,1,6,4
PCLAF,146,118,63,38,15,32,23,10,21,25,12,9,10,17,18,14
RASSF2,1260,995,432,272,164,243,232,112,114,111,58,57,69,60,155,27
TMEM94,8,14,4,3,0,8,2,2,0,3,2,4,2,3,5,0
BCLAF1,696,519,182,83,97,75,86,54,78,93,70,51,56,36,52,21
EIF4A3,42,47,12,13,6,16,11,3,8,6,3,5,1,1,6,8
ATG13,269,205,90,56,31,58,57,29,40,56,17,23,35,28,57,8
TM9SF4,156,107,54,39,31,51,58,20,26,40,17,16,17,18,48,10
KIAA0232,361,275,94,48,39,40,51,26,34,38,26,26,23,17,39,14
TBC1D5,175,125,43,27,22,20,26,24,22,28,5,5,10,13,21,1
PIEZO1,12,6,6,7,1,4,6,2,0,2,0,0,5,5,5,4
RNF144A,359,259,100,65,35,55,28,16,48,35,14,21,24,23,34,13
MATR3,232,143,54,23,36,26,23,10,20,20,23,16,19,15,16,12
RIMS3,30,12,9,6,0,5,6,2,1,5,2,6,0,1,4,0
SNX17,49,29,15,14,4,11,11,8,8,17,10,4,7,7,16,13
DHX38,6,11,10,4,3,1,2,0,1,2,1,0,2,3,0,2
KIAA0586,13,14,5,3,1,2,2,0,6,4,1,2,2,0,4,4
DLGAP5,16,6,4,1,0,1,3,0,0,1,0,1,0,0,1,4
MTSS1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPCS2,11,15,0,2,0,5,1,0,0,2,3,1,0,0,0,0
BMS1,75,53,18,13,12,21,11,9,6,15,11,11,11,4,15,5
PTDSS1,312,247,114,71,49,74,53,39,37,61,21,22,29,27,55,19
SERTAD2,336,235,110,66,52,70,55,43,54,59,35,27,23,21,56,24
CKAP5,75,53,22,11,11,4,10,4,8,16,10,5,7,4,7,3
MAML1,330,261,119,77,38,62,51,32,48,49,22,18,32,16,82,10
PHYHIP,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
TATDN2,198,161,72,52,22,24,37,19,21,37,12,22,18,7,30,8
IST1,317,228,97,64,52,65,66,35,36,40,21,21,24,37,55,32
MRPL19,187,148,34,23,16,23,23,16,21,20,7,4,11,8,11,4
DAZAP2,663,485,239,143,107,161,121,60,110,133,75,68,86,56,116,45
TOMM20,1282,930,354,204,204,265,212,115,124,162,69,89,148,78,176,52
SCRN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOCK2,6,4,0,2,1,0,0,0,0,1,0,0,0,3,0,0
IP6K1,194,147,62,44,19,32,30,24,33,34,7,18,10,10,30,7
KIAA0087,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
RNF40,138,104,56,45,14,33,31,20,15,29,10,15,13,12,46,16
CTIF,24,16,1,4,8,4,6,1,7,4,5,7,3,2,13,0
DELE1,107,83,49,32,13,29,18,18,7,13,4,11,9,6,20,5
EFCAB14,475,324,134,86,44,38,81,42,29,38,24,22,21,24,45,7
SFI1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,3
GIT2,171,146,62,37,23,47,19,12,22,31,25,22,19,9,26,8
URB2,141,92,38,18,12,22,17,19,5,14,8,6,11,11,16,6
KEAP1,356,229,106,72,60,99,84,45,55,50,24,44,37,27,62,30
NUP58,465,304,104,65,31,46,42,26,30,34,26,25,28,23,51,23
TSC22D2,93,55,16,8,12,8,10,4,6,6,4,4,4,13,7,4
CUL7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
RB1CC1,65,47,15,20,10,12,11,9,3,7,7,4,9,5,9,4
ARMCX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP11A,40,36,11,5,3,6,6,0,0,3,5,2,1,0,4,1
SPATA2,144,111,62,33,30,27,19,15,23,26,9,7,11,15,30,14
ARHGEF11,8,12,0,0,2,2,0,0,0,0,0,1,0,2,0,1
RGP1,6,4,0,1,2,0,3,2,0,0,0,0,0,0,0,0
ARHGEF17,14,14,8,3,3,0,1,7,1,3,0,1,1,0,1,0
DNAJC6,3,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0
TRIM14,105,85,36,28,20,18,23,11,6,12,5,6,11,12,26,2
ZNF623,7,7,0,0,2,0,1,0,0,0,0,0,1,2,1,0
JAKMIP2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MELK,23,23,8,5,3,4,3,1,7,2,5,3,2,0,5,0
LCMT2,119,86,34,24,14,13,21,7,12,18,9,18,20,12,19,5
GINS1,156,126,54,20,17,22,18,10,15,18,11,11,10,12,25,9
ZEB2,789,650,215,154,149,197,191,90,144,149,101,97,87,63,115,43
TESPA1,5,10,4,2,1,1,2,1,0,1,0,0,0,1,1,1
ZBTB24,182,113,48,22,11,23,26,8,14,22,9,4,17,9,11,3
PLEKHM1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HEPH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMO1,52,34,22,5,2,15,13,3,21,19,7,8,7,12,14,4
GAB2,873,698,282,186,221,303,326,159,105,142,54,67,93,74,174,35
C2CD5,92,50,16,18,6,5,6,5,5,9,1,6,3,6,7,8
MFAP3L,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2
ZNF518A,202,134,47,21,11,20,17,10,7,12,8,12,9,8,11,6
KIAA0753,52,35,14,18,9,12,8,4,7,2,7,3,1,5,6,1
EPM2AIP1,605,454,134,70,57,69,62,40,64,77,37,47,46,45,51,19
RUSC2,2,1,1,0,0,1,0,0,0,3,0,0,1,0,0,0
C2CD2L,42,32,26,10,8,16,7,6,10,4,3,4,4,1,10,4
FARP2,7,6,2,2,0,0,0,2,0,1,0,0,1,0,0,0
KIAA0319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP350,336,235,92,58,39,36,56,22,40,34,14,14,20,19,32,5
CEP170,3,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0
LRIG2,32,31,8,6,8,11,4,6,5,11,3,4,6,2,5,2
PSMD6,17,9,3,1,4,4,5,1,0,4,2,1,0,1,6,0
MED24,54,54,32,20,10,17,23,8,10,8,5,6,6,5,16,3
MAGI2,27,17,6,6,1,3,3,2,4,1,1,3,6,1,6,3
TRIM66,88,90,31,14,16,16,21,11,12,6,9,3,1,6,18,0
PJA2,174,130,36,24,29,19,15,9,11,15,11,12,12,9,9,4
TOMM70,423,258,124,65,50,51,50,38,29,38,25,26,24,26,51,17
SETDB1,54,21,10,9,3,3,7,6,4,3,2,3,4,6,10,2
AREL1,184,121,56,34,13,17,19,18,22,18,11,10,4,8,29,10
SEC24D,28,11,4,0,2,4,0,0,1,2,1,2,2,3,0,0
FCHSD2,148,101,55,28,22,25,25,12,17,30,18,19,21,18,25,3
TLK1,111,64,24,9,13,5,5,6,6,13,8,5,1,9,5,5
URB1,113,66,43,13,13,28,35,18,12,13,21,19,5,18,31,14
ZC3H11A,271,171,77,46,39,40,47,21,28,34,28,20,23,8,56,22
TOX4,133,104,47,32,24,19,30,10,11,23,7,10,14,17,11,7
DDX46,74,56,18,17,10,8,8,6,4,7,7,7,12,5,5,2
ZBTB39,530,401,164,99,62,97,104,57,68,92,22,23,44,25,73,6
TRANK1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TBC1D4,12,10,2,1,0,0,3,1,1,1,0,1,2,1,1,0
POM121,154,133,53,44,23,42,53,21,21,22,19,7,15,7,28,6
OSBPL2,56,35,20,16,6,9,13,3,5,12,2,3,6,2,9,3
SMG7,285,222,71,55,35,49,44,26,28,45,18,22,28,16,49,13
ZBED4,373,229,107,59,41,39,62,22,30,34,25,14,13,19,32,10
NUAK1,20,19,2,3,1,1,0,2,3,6,0,2,2,2,2,0
TELO2,27,19,10,5,5,9,11,5,4,3,0,1,2,2,7,2
TECPR2,40,24,14,7,4,5,7,4,5,3,0,1,3,5,7,2
FIG4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
WASHC5,23,10,3,1,0,1,0,1,0,0,2,1,2,0,3,2
UBAP2L,89,67,39,23,10,19,19,10,22,13,7,7,8,6,14,6
SV2B,3,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1
SV2A,16,9,5,3,0,2,1,0,2,3,0,3,2,0,2,1
SRGAP3,42,41,15,15,6,10,7,5,6,12,2,2,1,2,10,1
MRC2,174,154,58,41,26,41,37,17,22,26,11,8,21,12,25,9
KLHL21,574,403,187,152,127,190,185,101,62,84,39,33,94,69,107,35
RBM19,27,21,8,8,7,8,7,6,6,9,3,2,5,4,5,2
SGSM2,31,20,8,3,2,6,5,3,2,2,2,2,1,4,4,0
SLC35E2A,177,159,72,52,18,26,29,12,19,16,9,10,17,16,28,7
AP5Z1,18,17,10,8,2,6,10,3,6,2,1,0,5,3,10,2
G3BP2,549,402,128,61,51,65,67,36,34,53,33,24,47,30,49,10
DENND4B,69,55,23,15,10,12,6,16,4,7,6,4,14,13,19,6
RABGAP1L,52,57,23,16,2,16,14,7,6,8,3,6,7,1,6,2
TMCC2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0
ARHGAP44,111,90,46,25,22,19,30,10,13,15,4,5,10,13,11,2
SUPT7L,101,65,24,13,8,19,15,10,9,9,10,1,5,2,7,5
FAM20B,303,230,114,46,36,44,33,17,21,20,14,17,21,22,27,6
NCAPD2,114,78,34,29,14,14,13,7,19,16,11,12,13,8,16,9
SEC16A,268,185,103,56,30,42,50,23,19,38,30,22,18,15,30,16
KBTBD11,4,7,2,1,1,1,1,0,1,2,0,1,0,0,1,0
RNF10,46,32,14,13,7,8,19,4,4,7,5,3,8,7,8,1
IQSEC1,132,84,37,34,27,37,34,23,10,11,4,2,15,13,26,5
ZBTB40,203,168,55,51,30,41,40,28,38,32,21,19,16,10,39,7
PAN2,7,7,4,1,3,1,4,0,1,0,0,1,1,0,2,2
ZBTB5,214,135,51,36,23,31,38,19,38,26,13,19,21,11,30,4
LPGAT1,78,66,22,9,1,6,12,7,6,3,0,0,2,0,6,0
