GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
HMGXB4,1708.0,1160.75,1485.75,890.75
TOM1,164.0,129.0,134.0,149.5
SH2D3C,102.0,69.0,54.5,41.5
SH2D3A,7.75,3.25,8.0,8.0
MAMLD1,13.0,14.0,13.25,9.25
RANBP9,1304.5,1087.0,1111.5,1022.5
DNAJB6,1350.25,1064.25,1921.5,1615.25
SLC17A4,0.0,0.0,2.25,1.25
SMC4,8821.0,6573.75,8476.5,7363.0
UBA2,4025.0,2630.75,3154.25,2552.5
SAE1,6256.75,4230.5,5582.5,4445.5
FARSB,6188.5,4943.5,6057.75,4640.25
ABCC5,696.0,462.75,887.0,680.5
ABCB6,6.75,4.5,3.5,2.0
DNM1L,2070.75,1486.0,1940.25,1469.25
ABCF2,1072.25,712.75,1102.5,916.0
NR1H3,26.75,20.5,26.25,20.0
COX17,116.75,41.75,58.25,39.0
SCAMP2,1449.0,941.5,1147.75,985.5
IL18BP,199.5,118.75,135.5,99.0
RWDD2B,613.5,537.0,628.25,569.75
MUC12,7.0,2.5,4.0,4.25
DPP3,586.25,406.0,685.75,561.0
SNUPN,191.75,140.0,192.25,159.5
HUWE1,1151.25,739.25,1072.25,901.5
TSPAN32,58.25,47.75,23.5,19.25
TSSC4,98.75,68.5,92.5,68.0
ATP9A,19.75,13.5,3.0,3.5
PDCD7,1280.75,810.25,1396.25,1092.5
PQBP1,60.75,49.0,65.0,61.75
CERT1,1039.0,662.5,818.5,626.0
KCNK7,5.75,5.25,2.25,3.25
UST,82.5,56.0,94.75,52.0
ARPC5,8638.5,6639.0,7808.25,6430.0
ARPC4,7281.0,4021.75,4763.0,3760.0
ARPC3,2582.0,1949.75,2322.5,1860.25
ARPC1B,1865.75,1152.25,1605.25,1403.75
ACTR3,12755.0,9415.5,9289.5,8153.25
ACTR2,36792.75,23359.5,25076.75,22333.25
TSPAN5,10.75,3.5,11.75,6.25
TSPAN3,2576.5,1850.25,2780.5,2415.0
TSPAN2,1.0,2.75,2.5,1.25
NUBP2,361.5,301.75,362.25,298.25
TSFM,600.5,453.5,629.0,504.25
PPIF,6912.75,4689.0,6473.75,4979.5
CTDSP2,4227.0,2710.25,2232.25,1355.75
ARPC2,7015.25,4600.0,5131.75,4647.5
SGK2,5.5,7.0,2.75,4.0
RAD50,1249.0,807.75,894.0,661.5
KIF20A,311.25,194.0,392.0,199.75
PREB,1963.25,1366.0,1978.0,1419.75
HIPK3,3361.5,1984.75,1497.75,869.25
FEM1B,1827.5,1194.25,1764.0,1231.75
ACTR1B,522.5,377.25,472.75,355.75
ACTR1A,2094.25,1437.25,2293.0,1730.5
ARL4C,2245.5,2199.25,1635.25,1265.5
ARL4A,471.25,404.0,328.0,334.75
RASGRP1,8.5,6.75,3.25,2.5
DNAL4,238.25,134.75,129.0,106.0
ZNF263,989.5,543.5,758.0,553.5
LRPPRC,1535.0,914.0,1166.5,960.5
FRY,561.25,326.5,1197.5,919.75
PDIA6,5371.25,3552.5,4910.0,4139.5
TRAP1,164.5,116.5,177.25,132.0
OPTN,28.0,11.5,10.25,8.75
BCAP31,1092.5,755.75,982.25,856.5
NAMPT,1353.5,1052.75,1273.0,1405.25
RBM12,3147.25,2081.25,1912.5,1447.75
YAF2,1253.0,824.0,1085.5,877.0
ARFRP1,555.5,380.5,488.75,385.0
TOB1,116.5,100.25,132.25,125.0
AKAP9,96.75,55.0,82.0,59.5
FAM13A,56.25,31.25,29.75,21.0
G3BP1,6491.75,4242.25,5028.0,4623.0
SUGP2,1863.75,1188.75,1737.0,1264.25
ADGRG2,6.75,4.25,3.75,2.75
MBNL2,6.25,2.25,2.25,1.0
10151,112.25,71.25,81.5,69.5
ABI2,1506.0,983.25,758.75,551.25
CEBPZ,314.75,235.75,238.75,159.75
PLXNC1,660.5,483.0,412.25,255.0
TRIM28,1335.0,910.75,1345.0,1114.5
RASA4,18.5,10.5,11.75,8.75
ATP6AP2,2385.75,1592.25,2129.0,1911.75
LPCAT3,653.75,437.5,433.25,346.0
WASF2,7786.5,5092.5,4946.0,3716.5
SLC25A13,1274.25,961.0,1229.5,912.75
SLC25A15,462.25,327.0,359.0,244.0
SERF2,4771.0,3811.0,4609.75,4007.0
DHRS9,16.25,13.25,9.25,7.25
RCL1,360.25,234.5,353.25,279.5
ZNF256,14.25,9.5,3.5,4.25
SORBS3,659.5,419.0,437.75,334.25
CNIH1,1621.0,1150.5,1174.75,923.75
RBM7,419.75,230.0,375.75,275.5
RBM6,68.25,44.5,69.0,52.25
RBM5,475.75,312.25,529.5,377.25
LHFPL2,762.5,628.25,804.75,520.25
LHFPL6,17.75,12.25,6.0,5.25
TNK2,201.5,117.5,129.75,111.25
ALYREF,1700.25,1070.25,1562.25,1418.75
TXNDC9,699.5,437.25,620.5,519.25
RNF41,3619.25,2482.25,2866.5,2209.75
TSHZ1,689.5,446.0,689.5,495.75
ALG3,2783.5,2028.5,2553.5,1855.75
PRMT3,838.5,535.0,688.75,602.5
PSME3,8033.75,5617.5,7839.0,6012.25
MPHOSPH9,2846.25,2163.75,1896.25,1229.25
MPHOSPH10,16.5,5.25,8.25,5.25
MPHOSPH6,661.0,428.0,754.25,625.75
NME6,773.5,466.0,520.5,390.25
DHRS2,20.0,12.75,5.5,4.5
NUTF2,1897.5,1394.0,2110.0,1847.5
MPZL2,27.25,21.5,22.25,12.5
TRIM13,365.75,241.5,281.5,192.75
USPL1,72.25,33.25,66.5,35.75
EIF1,9650.75,6760.0,4932.25,3738.0
TOPORS,194.5,112.75,238.5,143.5
DDX39A,6363.0,4758.25,5938.75,4629.75
PSMD14,749.0,509.75,843.25,697.0
OLIG2,0.0,1.0,22.25,18.75
PRG4,204.75,185.25,242.5,221.25
CTDSPL,4.25,2.75,2.0,1.75
ANGPTL7,2.25,0.25,1.0,0.25
KLRG1,10.75,8.5,12.0,8.25
GDF11,910.0,510.0,879.25,748.5
TRIB1,264.25,223.5,336.75,253.75
CD96,69.0,62.75,28.25,23.5
PLIN3,1871.5,1261.25,1599.75,1176.0
MFSD10,392.75,297.0,335.25,273.75
STX6,2542.0,1613.0,1926.5,1401.75
COQ7,643.5,440.0,468.75,357.5
NBR2,300.5,181.25,152.5,100.75
LRRC23,64.0,36.25,36.5,29.0
LRRC17,5.75,2.5,6.0,2.0
RASGRP2,481.0,247.25,287.25,188.25
HNRNPR,4247.25,2472.25,3016.0,2705.5
SLC35B1,269.75,175.0,279.25,210.0
DCAF7,11443.75,7680.5,8923.0,6959.75
AP3S2,908.0,631.75,973.75,723.0
MRPS31,13.0,8.25,12.75,14.0
CALCOCO2,5153.0,3788.0,3700.75,3186.0
GPHN,207.5,130.25,191.75,141.5
RABEPK,46.5,30.25,51.0,43.25
TIMM17B,348.0,274.5,333.0,270.0
RIDA,436.75,315.25,389.0,311.75
POP7,470.25,303.75,463.25,303.5
SRRM1,2168.0,1194.25,2000.5,1760.5
SPRY3,51.5,33.5,27.25,22.25
SPRY1,5.75,2.0,7.0,1.5
SPRY2,71.5,27.25,57.0,16.5
STAM2,748.75,504.25,565.5,402.75
ABCC4,434.75,315.75,509.25,420.5
DENND4A,934.0,639.25,587.75,490.25
IGSF6,21.0,19.0,7.75,7.0
SF3B4,732.75,496.0,650.75,486.75
CDK2AP2,993.25,719.5,1082.0,839.5
IRX5,314.5,191.75,281.0,125.0
ZMPSTE24,2352.0,1552.5,2153.25,1835.25
AKAP8,1556.0,982.25,999.25,856.25
FSTL3,176.75,104.5,149.5,112.5
STUB1,1128.25,784.25,1113.0,842.75
STAG1,744.0,586.25,826.75,638.25
NET1,681.5,456.5,726.0,505.0
UBE4B,754.25,520.5,961.5,789.25
SIGMAR1,4545.0,3225.0,3742.0,2781.5
BET1,961.5,737.75,973.75,800.25
CWC27,702.0,480.25,581.25,454.0
SAP18,5447.5,3761.0,4881.25,4015.75
SMNDC1,1609.25,984.0,1368.75,1184.25
BCAS2,1062.25,752.0,928.5,759.25
RGS19,1207.0,759.25,842.0,651.5
EIF1B,1309.75,922.5,687.0,533.0
SPEG,25.75,18.25,11.25,9.25
SF3A1,3162.5,2121.0,2923.5,2280.25
TRAIP,130.5,94.0,142.5,96.0
DNAJA2,1269.5,861.5,1295.75,993.75
BCKDK,377.75,269.25,333.75,284.25
MAEA,1576.0,1138.5,1761.5,1504.5
APC2,39.5,18.5,14.0,12.5
PAK4,344.5,213.5,216.0,148.0
MARCHF6,4418.5,2830.5,2913.25,2334.75
KATNB1,67.25,52.25,76.0,47.5
SNAPC5,644.75,471.75,556.75,427.0
APBB3,70.75,51.75,51.5,37.0
ZNF267,331.0,101.0,236.75,111.75
VPS26C,1639.0,1149.0,1331.25,980.5
TCIRG1,192.5,136.0,140.5,128.5
RTN3,9819.75,7317.5,7003.0,5925.25
LANCL1,3953.5,2743.5,2154.5,1682.25
NMUR1,232.25,134.25,139.0,77.0
TNIP1,786.5,576.25,829.25,713.75
IKZF1,10882.0,7612.75,10016.25,7032.75
SMYD5,845.0,560.0,728.75,627.0
SIRPB1,820.75,565.0,323.25,151.5
AKR1A1,198.0,159.75,189.5,175.0
EMC8,1211.75,846.5,1190.0,949.5
RXYLT1,79.0,53.5,61.75,60.75
CNPY2,589.75,439.75,532.0,420.0
TLR6,15.25,5.25,25.5,12.5
IRAG1,10.75,9.0,2.0,1.0
PCGF3,2773.5,1729.0,1942.0,1298.25
TFG,721.5,440.0,702.25,577.5
PKDREJ,4.5,4.0,7.5,6.5
TRIM22,426.0,275.0,185.25,207.25
ABCA7,51.25,39.75,44.0,50.25
WARS2,620.25,462.25,539.75,385.75
NPM3,450.5,339.75,455.75,392.25
NPM2,19.5,11.0,13.75,10.25
HMG20B,1619.5,1070.25,1332.75,1093.75
HMG20A,1728.75,1160.5,1463.5,1043.25
KLF2,35.25,36.75,46.25,18.75
MICU1,813.5,600.5,859.75,606.5
CACNG2,0.5,0.25,4.25,2.0
CITED2,1012.75,749.5,1469.0,862.0
SEMA3A,8.5,5.75,2.0,3.5
TUBA1B,7690.0,5458.5,9552.75,7841.0
IRF9,387.75,244.0,280.25,410.75
BPNT1,613.25,421.75,604.5,476.25
TUBB3,6.0,3.75,12.5,14.25
TUBB4A,10.5,3.75,5.75,4.75
TUBB4B,1702.75,1097.75,1847.75,1302.0
BTN3A3,34.75,34.25,24.25,37.25
BTN2A2,218.0,152.25,188.0,116.5
SCML2,1233.5,902.0,889.25,581.5
CEPT1,623.75,410.75,599.75,505.0
NOD1,114.25,91.5,132.5,98.5
ANAPC10,297.25,201.25,299.5,198.75
DLC1,4.25,2.25,4.25,1.75
ATP8A1,56.5,37.5,33.75,18.75
NDRG1,13254.25,9963.5,4745.75,3875.5
RACK1,3266.5,2424.5,2431.5,2132.25
PEMT,89.0,56.0,88.0,67.0
PIAS3,289.75,194.0,252.75,201.75
ST3GAL6,23.5,15.0,48.25,11.0
NDC80,56.75,14.0,29.75,17.75
CPQ,196.5,164.5,158.75,141.25
BASP1,1374.0,1015.0,652.75,330.0
IFITM3,38.5,21.25,8.75,12.5
RAPGEF3,3.25,2.5,1.5,2.0
NSA2,488.75,255.5,323.25,260.25
YAP1,1.25,0.0,2.0,0.25
SPON2,36.75,31.25,23.5,23.5
PRMT5,644.75,463.5,807.75,687.25
TESK2,85.5,54.75,97.0,75.5
CD2BP2,1233.0,704.75,883.25,669.5
UBAC1,75.0,55.0,127.5,85.25
CDIPT,710.25,425.25,536.75,428.75
PGRMC2,1975.0,1222.0,1394.0,1076.0
ARIH2,1913.5,1251.0,1597.5,1316.75
TUBGCP3,201.75,117.5,140.5,100.5
SEC24B,294.75,178.0,355.0,227.75
CFDP1,280.25,202.0,242.25,201.75
TMEM147,155.25,94.75,170.75,147.0
RBM14,1732.75,1092.5,1459.5,1017.0
LYPLA1,5985.5,3690.5,3349.75,3191.5
CDC42EP2,34.75,22.5,16.5,16.75
EMG1,370.0,270.5,443.75,369.75
IFI30,795.75,583.25,783.5,756.5
C1D,706.5,678.5,657.5,567.5
TIMM17A,1420.75,1001.5,1655.25,1425.0
N4BP2L2,1797.5,1385.5,1155.0,911.25
ZER1,500.5,342.75,455.75,368.5
MCRS1,408.0,297.5,398.75,341.0
LRRN2,2.75,2.5,0.5,0.5
FAM3C,801.75,504.25,680.5,562.25
ACAA2,295.5,221.5,209.0,144.25
PPIE,487.5,341.25,391.75,306.25
VAV3,125.5,85.75,144.75,83.5
TOMM40,3619.5,2341.75,3189.25,2996.0
TAB1,884.25,583.75,786.25,625.5
ECI2,210.0,151.25,145.0,105.0
HAX1,692.0,515.5,476.75,363.25
GPNMB,3.25,2.75,0.0,1.5
BAIAP2,288.75,178.5,252.75,241.0
MAD2L2,586.5,441.25,413.0,337.0
TACC3,298.25,189.5,323.75,248.75
CLEC10A,361.25,259.0,142.25,113.75
SLC30A9,2571.0,1610.75,1743.0,1470.25
PIBF1,26.0,16.5,18.25,15.0
PPIH,428.5,328.5,492.75,396.5
COG5,1134.5,883.25,964.25,699.75
ZNHIT1,585.25,417.5,615.5,504.25
FST,44.5,38.75,74.0,119.5
TIMM44,330.75,242.5,296.5,245.75
ZBTB18,688.75,366.75,419.25,242.0
HMGN4,3555.5,2696.25,3272.0,2703.0
TADA3,3298.5,2231.5,2166.75,1545.75
TRIM38,1971.25,1806.5,929.75,1030.25
ATP5PD,493.0,369.5,573.75,436.5
UBE2E3,679.75,503.5,462.25,379.5
SLC25A17,1314.5,964.75,1428.0,1077.5
SLC9A6,1067.75,703.0,836.5,667.0
EIF3M,841.25,556.0,616.25,469.75
HOXB13,8.75,3.75,3.75,2.0
NXF1,1516.75,1007.75,1690.75,1446.75
SEC23B,402.5,269.0,362.25,290.5
SEC23A,653.5,354.5,372.25,343.75
CAP1,9374.25,6655.75,6748.75,5338.25
CREB3,162.25,111.5,132.5,105.25
LRRC41,469.75,307.5,415.75,367.25
VTI1B,480.0,338.5,380.5,312.25
CRTAP,3120.0,2172.0,1937.0,1623.25
SYNCRIP,15991.5,10969.0,10058.75,8380.0
VAT1,2993.25,2061.0,3512.25,2933.0
STK25,449.5,273.5,390.75,357.75
ENOX2,457.0,344.75,533.25,433.75
CARM1,2373.0,1511.5,1684.25,1503.0
NCOA2,2093.75,1353.25,999.75,671.5
SEMA6C,11.5,6.0,6.75,7.5
SEMA6B,147.75,90.25,244.75,266.75
SEMA4F,13.5,10.5,17.5,7.75
SEMA4D,1315.0,828.5,1184.0,1180.75
SEMA4B,102.75,70.25,86.25,66.5
APPBP2,854.75,565.75,874.5,654.5
MYBBP1A,818.25,475.25,761.0,684.75
CIB2,11.0,9.5,2.5,3.25
CIB1,1072.75,841.5,1131.25,994.0
ZNF211,128.25,85.5,132.0,85.75
DDX17,19024.5,12168.75,11439.75,9580.5
CHERP,2553.75,1629.75,2281.75,1870.0
KAT5,411.0,261.5,326.5,253.25
HYOU1,4122.25,2434.5,4063.5,3361.75
IPO8,1013.75,690.0,855.0,669.75
IPO7,5221.0,3457.25,4868.0,3971.75
NOP56,1192.75,866.5,1324.75,1093.5
NEBL,27.75,17.75,14.0,13.5
PITRM1,57.25,52.0,67.75,53.0
ATG7,526.75,392.5,558.5,363.5
ZNRD2,86.75,52.75,64.25,58.75
RNASEH2A,514.0,370.75,548.0,447.0
P3H3,3.25,3.5,5.75,5.0
BATF,53.5,27.0,76.25,67.75
GLRX3,283.0,176.5,248.25,175.5
DCTN2,931.5,639.5,895.5,758.5
ANP32B,11701.25,7725.75,8736.0,7198.25
LAMTOR5,639.5,385.75,564.75,427.5
PROCR,50.25,40.75,60.75,46.25
TM9SF1,258.0,161.25,210.5,182.75
PRDX4,81.25,75.75,97.0,83.75
ARL6IP5,2504.75,1854.5,1679.75,1632.5
ARPC1A,725.5,471.0,602.0,498.75
HTATIP2,453.25,379.5,498.75,426.0
AGPAT1,402.25,267.5,251.5,202.25
AGPAT2,732.75,477.75,697.0,540.0
RPP30,654.5,471.25,664.25,468.75
RPP38,31.5,14.25,24.5,11.5
SPTLC1,1656.25,1091.75,1447.75,1223.0
SLC35A1,366.75,284.25,640.75,465.25
SLC19A2,28.75,16.25,22.0,13.5
IFI44,16.75,11.0,17.0,36.75
ARFGEF2,1520.5,1008.75,1386.5,969.75
ARFGEF1,1069.25,715.25,1129.75,864.0
RABAC1,70.0,58.75,75.25,75.75
SLU7,1256.25,803.5,912.25,643.0
SIVA1,293.5,230.5,309.25,219.25
MRPL28,348.75,254.25,280.25,252.0
CCT7,705.5,466.0,674.0,543.5
CCT4,1158.0,792.75,1125.75,913.0
CCT2,1135.0,733.75,979.5,803.25
NPC2,137.0,100.5,100.0,98.5
GNLY,2.0,0.75,1.5,1.0
SORBS1,24.25,17.75,12.25,9.25
IFITM2,6419.25,4304.25,3274.75,2508.5
POMT1,208.75,130.0,228.25,168.5
TXNRD2,135.75,107.75,130.0,113.0
MTHFS,388.0,283.25,477.75,334.0
DRAP1,477.75,384.75,554.0,556.25
DNPH1,454.25,332.25,353.75,299.5
SMC2,3260.25,2355.25,2402.25,1842.75
PRPF8,6.25,3.0,2.5,3.5
ERN2,107.25,91.75,137.5,125.25
TRAPPC2B,27.25,12.75,11.0,7.0
AHSA1,384.5,260.0,543.75,435.75
USP16,423.5,248.5,244.25,219.5
CDC42EP3,6647.25,7893.5,5971.5,5628.75
SH2B2,25.25,14.5,17.75,17.25
PAIP1,265.0,162.25,191.25,161.0
PAICS,14021.0,9578.25,9386.5,7726.5
TBL3,27.0,23.25,33.0,29.75
MXD4,491.75,279.25,350.75,207.5
P3H4,47.5,39.5,26.5,18.5
ST6GALNAC2,9.5,6.5,5.5,6.5
PDLIM5,607.0,391.5,675.75,430.5
TRIM3,10.25,6.25,15.25,6.0
ERLIN1,2487.25,1891.25,2714.0,1642.25
HEXIM1,781.5,487.75,689.25,578.5
SPAG5,223.0,165.5,252.75,175.25
RBCK1,436.0,318.5,247.25,215.0
STAMBP,1876.0,1382.25,1494.5,1159.25
TGOLN2,19763.75,12922.0,11243.25,8894.0
ARID3B,1012.75,949.5,389.25,439.5
POLR3F,388.5,240.25,369.5,238.5
POLR3G,278.0,181.5,213.0,191.25
POLR3C,690.75,488.0,557.5,421.75
IVNS1ABP,731.0,500.5,603.0,420.5
TRIM16,403.75,340.5,453.75,428.5
MYL12A,4732.25,3087.5,2948.75,2396.0
TXNIP,5896.25,3564.0,3304.25,2325.5
TAF6L,26.25,16.25,28.25,20.25
PDPN,15.75,15.0,15.0,7.75
ATP5MG,1396.25,1032.5,1304.75,1118.5
RASL10A,6.0,6.0,1.25,1.25
GAS2L1,173.5,112.0,109.0,98.75
RAD51AP1,1107.75,653.0,726.75,569.5
RGS14,272.75,166.25,223.5,194.25
10638,65.5,30.75,38.0,40.0
EXOC5,2620.25,1724.75,1852.5,1450.75
NPRL2,51.75,37.0,48.25,40.25
IGF2BP1,3941.0,2545.25,2301.75,1719.25
IGF2BP3,36.25,18.5,19.25,12.25
IGF2BP2,9156.5,7073.5,6868.0,6215.5
CAMKK2,2534.5,1692.0,2026.5,1647.5
PRELID3A,143.0,81.25,85.5,81.25
MTX2,320.0,227.5,330.75,205.0
YKT6,2296.0,1423.5,1970.75,1549.75
SPINT2,173.0,115.0,192.0,192.5
PMVK,216.5,127.0,189.0,146.75
KHDRBS3,5.75,6.25,8.25,8.25
KHDRBS1,11608.25,8663.0,8886.25,7985.25
CELF1,4656.25,2541.5,2993.0,2105.25
CELF2,16230.0,11881.0,8639.75,8508.0
CTCF,2386.0,1622.5,2594.5,1914.25
CD226,7.0,3.0,3.5,3.75
FARS2,15.0,11.5,15.5,12.75
CGRRF1,23.75,15.75,17.75,15.25
CGREF1,862.5,573.75,682.75,533.0
RRAGA,462.0,314.0,405.25,334.25
DCTN6,723.75,429.0,337.0,296.0
GNA13,4516.25,3486.75,3116.5,2930.0
TNFSF13B,132.75,94.25,138.0,143.75
CSPG5,17.25,10.0,21.0,18.5
AVIL,26.75,21.0,15.5,14.5
B3GNT2,681.5,390.25,578.0,277.75
GNB5,665.75,493.0,502.5,409.0
EBP,794.5,538.25,831.75,800.5
PNMA2,3.75,4.25,2.5,2.0
GMEB1,267.0,157.0,144.0,112.25
RRH,4.25,3.5,3.0,1.5
CCT6B,5.0,2.0,2.5,1.0
CCT8,1268.5,903.25,890.25,842.5
CNPY3,2678.25,1825.0,2119.25,1465.75
CORIN,1.25,1.75,2.5,1.75
FAM189B,1.0,3.25,1.5,2.0
USP39,806.5,571.0,866.0,702.5
POLD3,1072.75,790.25,1079.5,732.75
CERS1,4.0,2.75,1.0,0.75
AP4B1,43.75,21.25,36.5,33.5
POLQ,576.25,427.5,706.0,548.75
SLC12A7,274.0,161.0,189.75,124.0
OGA,4587.0,2930.25,2321.75,1735.75
NFAT5,1301.25,748.5,945.75,576.25
NUDC,803.25,527.0,851.75,707.0
PTGES3,19796.0,15014.5,18517.25,16918.25
YME1L1,1767.5,1119.75,1187.75,937.0
TCFL5,1236.5,870.0,1027.0,810.75
PLK4,295.25,182.0,266.0,149.0
STAG3,26.0,17.0,11.5,7.5
STAG2,3676.0,2619.0,2046.25,1987.75
RFPL3S,9.75,8.5,10.75,4.5
RBBP9,785.25,603.5,757.5,622.75
RAI1,572.25,335.5,430.0,333.25
PTTG2,22.75,20.25,29.0,20.25
PHTF1,67.75,47.5,114.75,101.0
MAP3K2,4165.0,3095.25,3018.75,2325.5
MASP2,33.25,27.0,17.75,8.0
10748,155.0,86.75,66.0,60.25
KIF1C,266.75,139.75,196.5,176.75
GRAP,296.25,173.0,245.25,216.75
GIPC1,484.5,298.75,369.75,308.75
TRAF3IP2,29.5,14.5,43.0,27.25
NUP50,6446.75,4342.0,4674.0,3419.0
KDM5B,1056.25,589.25,951.0,487.75
TOB2,837.75,477.25,604.0,412.5
HBS1L,642.0,347.5,412.5,364.0
AHCYL1,4565.25,3272.75,2654.25,2272.0
PLK2,5.0,1.0,10.25,4.0
ZMYND11,733.0,504.0,579.5,479.0
SRSF10,9907.0,6660.75,8065.25,6096.0
ZBTB6,390.5,156.25,409.75,189.25
POP4,1446.25,1080.25,1702.75,1478.5
ARPP19,12135.5,8715.25,7906.75,6018.25
ZNF271P,1857.25,1361.5,1674.5,1286.25
ZNF234,184.75,120.0,172.25,112.5
ZNF266,900.75,646.5,940.0,748.0
ZNF274,598.5,399.75,453.0,381.0
NEK6,1805.0,1302.0,1355.5,1170.25
WDR4,588.5,346.0,479.5,375.5
IQGAP2,917.5,669.0,987.0,752.75
VAMP5,17.25,17.0,11.5,10.0
ZNF273,267.0,139.75,192.5,93.0
ZNF460,148.5,60.75,60.5,36.0
ZNF268,1585.5,979.25,1173.75,856.5
MTHFD2,9748.25,6557.75,4964.5,4331.5
RPP40,19.75,14.25,23.5,16.75
CYSLTR1,518.75,389.75,342.0,276.0
SEPTIN9,6457.75,3954.75,3233.0,2616.0
SEC24A,916.25,507.75,733.75,599.75
ENTR1,823.75,573.5,1003.5,790.75
HSPH1,2784.25,1662.25,5385.75,4301.0
STARD10,0.25,0.5,2.25,0.25
WASF3,84.25,56.0,33.0,27.0
NOXA1,3.0,2.5,2.25,2.5
UTP14A,129.75,80.25,147.25,136.0
CPLX1,40.5,25.25,42.25,36.75
FRS3,33.5,20.5,39.25,16.5
FRS2,356.5,180.25,311.0,124.25
NEU3,231.25,155.5,141.75,82.5
FAXDC2,32.5,17.5,10.0,7.75
FAM114A2,661.75,416.0,443.25,372.75
ZNF275,1184.0,720.5,648.25,437.0
ALDH1L1,278.25,204.25,174.0,152.75
TUBGCP2,3055.0,2144.0,2782.5,2066.5
CLPX,2563.25,1939.25,2699.25,2100.5
SRCAP,331.75,205.25,305.5,262.5
PPP1R13L,50.5,29.25,49.5,32.5
POLR1G,1242.25,720.0,944.75,724.5
CCL27,1.25,0.75,0.5,0.25
HPSE,80.0,46.25,59.75,27.75
RUVBL2,412.75,311.0,431.0,390.0
PGRMC1,2027.0,1634.25,1684.75,1491.25
LILRB1,3.75,2.5,2.25,1.0
SLC26A1,29.25,18.75,18.75,10.75
ADAM28,15.0,9.75,5.0,2.25
ARID5A,243.75,189.5,183.5,180.0
TSPAN9,24.75,15.75,8.25,8.25
USP20,514.5,335.75,549.0,402.75
USP19,191.25,106.0,202.75,151.5
HCST,154.5,110.75,101.25,87.25
CD300C,317.25,219.0,251.25,214.75
ME3,5.75,3.0,4.75,5.0
FGL2,12.25,6.0,75.5,84.75
MRPS30,137.0,49.25,60.25,39.5
WDR3,813.25,535.75,886.25,760.0
GPR83,73.25,43.25,64.5,60.5
RAB10,6767.5,4728.0,4652.25,3952.75
PPARGC1A,0.25,0.75,1.5,0.25
MALT1,836.0,555.75,599.0,438.75
MMP24,654.75,430.25,460.25,349.5
10896,11.25,6.0,6.75,3.0
YIF1A,58.25,45.5,67.75,67.25
CPSF4,992.5,656.25,779.0,589.75
JTB,1022.5,703.0,1022.0,864.75
RUNDC3A,12.25,6.0,11.5,7.5
DHRS4,4.25,4.5,1.5,0.5
BRD8,389.0,227.5,442.25,304.5
MTMR11,59.0,33.5,40.75,25.0
BLCAP,1177.0,771.5,1225.75,984.75
MAN1A2,969.75,644.0,588.0,508.0
TRAFD1,583.75,394.5,528.0,410.0
TXNL4A,2842.25,2030.25,2723.75,2243.25
PNPLA6,153.75,104.5,138.0,140.75
SUGT1,80.25,49.25,68.5,43.75
PAPOLA,11665.25,8340.0,8996.25,7275.0
TCERG1,1887.75,1259.25,2029.5,1652.5
MAGED2,78.75,54.25,50.5,44.25
COPS8,1337.0,921.75,1324.75,1075.5
RNPS1,4475.75,3049.25,3921.75,3067.5
FASTK,52.5,38.75,66.5,57.5
SUB1,5630.0,3749.25,4114.75,3427.0
SMPDL3A,2.75,0.25,3.75,2.75
DBF4,121.0,51.25,65.25,49.25
SPIN1,1421.75,968.5,1092.25,745.25
RALBP1,1456.75,987.25,1207.25,863.25
SRSF8,1304.25,981.75,1042.5,918.5
APOBEC2,61.75,37.25,45.0,33.25
MORF4L1,3892.75,2329.75,2535.75,2167.25
PRDX3,10088.5,8366.5,8764.0,7380.75
GPR75,9.75,5.0,6.25,4.0
EHD1,1793.25,1313.75,1398.75,1458.75
AFG3L2,776.75,524.25,810.25,664.25
POP1,758.25,477.0,1011.5,848.5
MSL3,387.5,279.25,359.75,354.75
C11orf58,5671.5,4165.25,4694.0,4158.75
KDELR1,3900.25,2143.25,2419.25,1898.75
SF3A3,2795.25,2007.0,2957.25,2429.5
AP3M2,1008.75,625.5,897.0,600.75
STARD3,351.25,217.0,315.0,270.5
HNRNPA0,8254.5,4534.5,4893.0,3678.5
BTG3,150.75,103.25,162.5,80.25
CBX1,3701.5,2619.25,3241.25,2467.75
SEC61B,874.75,578.75,860.5,675.25
TOMM34,627.75,450.75,630.75,509.25
PDIA5,83.0,57.0,84.25,70.0
SERINC3,4935.5,3280.0,3641.75,2779.5
OS9,1791.75,1239.25,1617.75,1382.5
PNRC1,193.5,109.5,243.75,131.5
TMED2,10076.0,6603.5,8520.0,6853.25
LMAN2,1062.5,716.75,1061.5,862.25
ERP29,8995.5,5889.75,7522.25,5798.25
MLLT11,75.5,58.0,63.5,53.25
STIP1,1615.25,1064.0,2016.75,1593.0
IFI44L,47.5,34.75,64.0,285.5
ACOT2,13.25,11.5,15.0,10.5
RAB40B,162.75,129.75,152.25,148.75
EBNA1BP2,711.0,443.25,720.25,563.5
CKAP4,353.75,231.0,217.25,151.25
YWHAQ,11546.0,9177.25,10508.75,9525.5
TMED10,11098.25,7465.75,8311.5,7083.5
ASCC3,600.25,425.0,520.0,417.75
ADIRF,22.5,14.5,11.25,12.0
UQCR11,1762.5,1405.25,2313.75,1968.5
CLP1,208.0,120.5,202.25,120.5
COPS6,730.25,524.0,685.25,584.75
RAB32,121.5,69.5,108.25,68.5
