GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
GNPAT,722.5,894.5,655.0,850.5
DYRK3,5.5,7.0,11.0,10.0
DYRK2,650.0,860.5,408.5,559.0
DUSP11,93.0,103.5,126.0,122.5
DOC2A,562.5,705.0,483.0,516.5
CUL4B,1279.5,1637.5,1016.5,1174.5
CUL4A,568.5,705.5,748.5,759.5
CUL3,725.0,981.5,642.5,858.5
CUL2,188.5,243.5,168.5,245.5
CUL1,451.0,526.5,513.0,627.0
ATRN,1442.5,2034.0,2036.0,2700.5
TTF2,669.5,848.0,910.5,1079.0
TPST2,616.0,706.0,663.0,600.0
KLF11,587.0,752.0,356.5,645.5
TEAD2,9.0,17.5,4.5,5.5
SUPT3H,224.5,276.5,107.5,118.5
SMARCA5,1257.0,1686.0,1201.5,1561.0
OGT,2132.0,2939.0,1931.5,2244.0
GPR65,29.5,50.0,31.5,57.0
HIRIP3,344.5,410.0,275.5,333.0
RAE1,249.5,292.0,280.0,360.0
OFD1,23.5,30.5,21.0,20.0
SEMA7A,125.5,225.0,99.0,107.0
GALR3,0.5,4.0,1.0,1.0
GEMIN2,83.0,101.0,122.5,154.0
RGS5,109.0,149.0,80.5,118.0
MAP4K3,81.0,110.5,84.0,130.5
PRSS12,0.5,3.5,0.0,3.0
PPM1D,83.0,130.0,63.5,125.5
PPFIBP2,18.5,31.0,15.5,28.5
PPFIBP1,342.5,478.5,205.5,389.5
PPFIA4,45.5,52.5,15.0,22.0
RANBP3,772.5,1178.5,879.5,1091.5
PPFIA1,297.0,443.5,285.5,424.5
SLC43A1,431.5,599.0,441.0,500.5
PKP4,489.5,671.5,592.0,843.0
PIK3R3,417.5,544.0,445.0,622.5
PEX3,87.5,114.5,72.5,112.0
PARG,894.0,1093.0,834.0,1113.0
CNTNAP1,0.5,2.0,0.0,0.0
ENC1,44.5,87.5,113.5,179.5
NIPSNAP1,1686.0,2082.0,946.0,1218.0
NDST2,112.5,178.0,104.0,144.0
MBL1P,2.5,4.0,5.5,7.0
KCNAB2,8798.0,13665.5,5922.0,8821.0
ELP1,285.0,380.0,294.0,399.5
IFITM1,561.0,680.0,279.5,325.5
HAT1,547.0,583.5,533.5,706.0
GAS7,2417.5,3137.0,1389.5,2035.0
DGKZ,235.0,382.5,251.0,281.5
DGKE,673.0,890.5,463.5,652.0
DGKD,557.0,859.0,512.0,702.5
DDO,4.5,4.5,0.5,1.5
CST7,213.0,254.5,91.5,111.0
YBX3,1576.0,1746.0,1255.5,1432.0
CPZ,2.5,3.0,2.0,1.5
COPS3,999.0,1255.0,870.5,1095.5
CBX4,386.0,439.0,295.5,371.0
CAMK1,34.5,56.5,31.5,48.0
BARX2,0.0,0.0,0.0,1.0
API5,2673.5,3192.5,2331.0,2749.5
AGPS,2142.0,2553.0,1871.5,2197.5
PPFIA3,114.0,164.5,123.5,104.5
APOL1,132.5,186.0,143.0,110.0
LMO4,1074.5,1398.5,871.0,1113.5
PIR,20.5,27.5,50.5,52.5
CGGBP1,3822.5,5026.5,2992.0,4087.0
AP3B1,530.5,671.5,421.5,508.5
BLZF1,193.5,283.5,173.5,246.0
MAPKAPK5,136.5,183.0,137.0,178.5
INE2,69.0,88.0,50.5,54.0
INE1,19.0,31.0,9.5,27.5
BHLHE40,2024.0,1760.5,1196.5,1231.0
PIAS1,1050.0,1519.0,930.0,1241.0
CDC14B,2.0,2.0,1.0,2.0
CDC14A,97.0,153.0,61.0,164.5
TCAP,2.0,5.0,2.5,3.5
CDK10,250.5,342.0,258.0,293.0
PRPF18,100.0,141.0,111.0,147.0
DEGS1,2675.0,3062.0,2319.0,2875.5
DENR,4894.5,5880.5,4266.5,4988.0
THOC5,102.5,131.0,129.5,131.5
KMO,4982.0,5596.5,5091.0,7205.0
YARS1,2833.5,3543.0,1799.0,2119.0
PDXK,1220.5,1869.5,932.0,1234.5
MADD,397.5,584.5,551.0,604.5
RRP1,285.0,381.5,348.0,359.0
MKNK1,2153.5,2719.5,1752.5,2091.5
KHSRP,4641.5,6636.5,4710.0,5241.0
CASK,124.5,149.5,76.0,120.5
AKR7A2,1367.0,1566.0,1114.0,1307.5
PRKRA,540.0,570.0,497.0,567.0
STK16,181.5,260.0,167.5,213.5
TMEFF1,7.0,10.5,8.5,12.5
RGS20,3.0,2.5,1.5,3.0
NOP14,589.0,846.0,732.0,826.0
FAM193A,130.5,168.5,151.0,216.0
SLC25A12,463.0,557.5,399.5,592.5
PLA2G4C,2.5,1.0,2.0,2.0
RUVBL1,1512.5,1989.5,1230.5,1641.5
RDH16,3.5,5.5,3.0,6.0
KLF7,537.5,638.5,272.5,459.0
PLPP1,644.5,728.0,685.5,779.5
STC2,116.0,125.5,71.0,70.5
USO1,813.5,956.0,924.0,1123.0
NPFF,3.0,9.0,4.0,8.0
CDK13,724.5,1006.0,675.5,757.0
PDE8B,32.0,51.0,20.5,30.5
ASMTL,108.5,122.0,89.0,86.0
PSMG1,1942.0,2059.0,2000.5,2298.5
RFXANK,514.5,566.5,429.5,529.0
TP63,1.0,0.0,0.0,2.0
JRK,966.5,1682.0,792.5,1195.5
HSD17B6,10.5,15.5,8.5,11.5
DNAH17,22.0,54.0,27.5,34.5
UNC5C,2405.5,2947.0,3092.0,3574.5
RTCA,434.5,633.0,289.5,392.0
RNASET2,225.0,259.0,143.0,179.0
SSNA1,402.0,458.5,456.0,567.5
EIF4EBP3,342.5,384.5,232.0,238.5
OASL,27.5,33.5,90.0,49.5
AOC3,6.0,5.5,2.5,2.0
PCDHGB4,1518.5,1984.5,705.0,1208.5
DCHS1,2.0,5.5,1.0,0.5
PTCH2,0.0,1.5,2.0,1.0
AKR1C3,4.5,7.0,3.0,2.5
KCNK5,162.5,261.0,133.0,234.0
NCOA1,329.0,478.5,398.0,510.0
LAMTOR3,779.5,899.5,777.0,954.5
NUMB,1037.5,1218.0,853.5,1082.5
SOCS1,457.5,357.0,126.0,121.0
DDX3Y,2862.0,3366.0,1960.0,2768.5
PDE5A,82.5,93.5,62.5,77.5
DYNLL1,2868.5,3335.0,1971.0,2884.5
TNKS,1716.5,2280.5,1719.5,2120.5
ALDH4A1,161.0,217.0,133.0,199.5
IRS2,16.5,30.5,21.5,42.0
EIF3A,1892.5,2467.0,2281.5,2569.0
EIF3B,1133.0,1397.5,1155.0,1400.5
EIF3C,5.5,6.5,4.0,2.5
EIF3D,531.0,773.5,559.5,643.0
EIF3F,261.5,286.5,214.5,257.0
EIF3G,450.0,560.5,414.5,461.5
EIF3H,2661.0,3136.5,2085.5,2455.0
EIF3I,2493.5,2734.5,2693.5,3140.5
EIF3J,4515.5,5564.0,4699.5,5256.5
SLC4A4,0.0,1.0,1.0,3.5
EIF4G3,721.5,900.0,633.0,845.5
VAMP8,2549.0,2996.5,2496.5,2960.5
VAMP4,269.5,326.0,208.5,275.0
STX16,2190.5,2903.0,1839.0,2209.5
STX11,32.5,33.0,26.0,53.5
STX10,282.0,340.0,223.5,212.5
BECN1,1336.5,1649.5,1340.0,1628.5
JMJD7-PLA2G4B,18.0,32.5,27.5,33.5
PEA15,4416.5,5798.5,4527.0,4642.5
SRSF9,2007.5,2345.0,1701.0,2051.0
JRKL,82.0,139.0,93.5,137.5
HYAL2,39.0,42.5,45.5,63.5
GALNT4,113.0,149.5,73.0,103.5
DGAT1,441.5,560.0,508.0,549.0
CDC23,990.5,1207.5,986.0,1361.5
DNAH11,516.5,567.5,341.5,420.0
B4GALT4,220.0,322.0,214.5,300.5
B4GALT3,228.0,273.5,251.0,297.0
B4GALT2,290.0,477.0,353.0,357.5
B3GALT2,0.0,0.5,0.0,1.5
TNK1,1.0,1.0,1.0,1.0
TRADD,71.0,77.5,93.5,127.5
MBTPS1,424.5,599.5,400.0,499.5
EDF1,1069.0,1158.0,1038.5,1142.0
CTSF,12.0,18.5,13.5,11.5
SNX4,2698.5,3161.0,2244.0,2926.0
SNX3,3560.0,4168.5,2993.5,3672.5
URI1,1401.5,1847.5,1419.5,1598.5
EED,49.5,83.0,68.5,91.0
CTNNAL1,24.0,41.0,32.5,52.5
GBF1,152.0,227.5,195.5,251.5
RNMT,2110.5,2730.0,1875.5,2294.0
RNGTT,914.5,1213.5,1070.5,1382.5
GPAA1,285.5,360.0,286.0,341.0
MYOM1,24.5,23.0,31.0,20.5
RIPK1,303.0,403.5,328.0,354.0
CRADD,66.0,91.0,59.5,84.5
TNFSF14,656.5,1339.5,729.0,1112.0
TNFSF13,1129.5,1506.0,1135.0,1356.0
TNFSF10,1952.0,1928.5,2251.0,1463.0
TNFSF9,40.0,74.0,52.0,105.5
ADAM23,2.5,3.0,0.0,0.0
ADAM15,106.0,134.5,142.5,159.0
ADAM9,13.0,20.0,4.0,8.0
CDS2,954.5,1339.0,596.0,786.5
PABPC4,606.5,968.5,564.5,688.0
CD164,6175.0,8788.0,4057.0,5099.5
RAB11A,2723.5,3246.0,2224.5,2669.0
RIPK2,61.5,105.5,58.0,79.5
TNFRSF6B,3.0,3.0,2.0,3.5
FADD,318.0,457.5,295.5,389.5
SNAP23,1358.5,1709.5,983.0,1093.5
NAPG,937.0,1280.0,766.5,975.0
NAPA,2081.0,2660.0,1872.5,2408.5
MTMR1,302.5,406.5,191.0,232.5
SIGLEC5,135.5,171.0,96.0,204.0
RIOK3,1518.0,1723.5,1160.5,1260.0
FPGT,260.5,350.0,353.0,421.5
TNFRSF11A,1.0,3.5,0.0,1.0
TNFRSF10D,666.0,1167.0,156.5,346.5
TNFRSF10C,27.5,55.5,2.5,9.0
TNFRSF10B,1178.5,1666.0,530.0,1184.0
TNFRSF10A,83.0,128.0,52.0,96.5
DYRK4,15.5,24.5,12.0,11.5
PEX11B,515.5,771.5,443.0,619.5
PEX11A,47.5,61.0,53.0,57.5
SUCLG2,1008.5,1242.0,702.0,880.5
SUCLG1,400.0,439.0,318.5,429.0
SUCLA2,166.5,235.0,152.0,178.5
CREG1,3236.0,3482.5,3213.0,3626.5
TRIM24,576.0,778.0,508.5,807.5
CCNK,948.0,1255.0,965.5,1159.0
DPM1,1974.0,2203.5,1812.5,2269.0
CDKL1,141.0,182.5,98.5,117.0
BANF1,1838.5,2205.5,1881.5,2130.5
DCAF5,875.5,1320.5,940.5,1054.5
FGF18,4.0,8.5,2.0,11.5
DPM2,631.0,740.0,636.5,710.5
SAP30,118.0,144.5,84.0,127.0
HESX1,2.0,2.0,0.5,1.0
CES2,1095.5,1504.5,1034.0,1153.0
IQGAP1,4165.0,5230.0,2689.0,3219.5
NRP2,2.0,3.5,1.5,1.5
NRP1,1840.5,2370.5,2470.0,3520.5
SYNGAP1,1.0,2.0,1.5,1.0
CD84,176.5,250.5,36.0,62.5
GMPS,70.0,88.5,45.0,52.0
TMEM11,903.5,1172.5,702.0,1109.5
SOCS2,450.0,594.5,274.5,365.5
GGH,100.0,209.5,103.5,112.5
CFLAR,2511.5,4169.5,1527.0,2677.5
HDAC3,1168.5,1496.5,1212.0,1285.5
KSR1,148.5,157.0,94.5,80.5
ALKBH1,248.5,295.0,250.5,347.0
DLEU2,376.5,503.5,243.5,292.5
TSC22D1,27.5,26.0,43.0,57.5
KAT2B,208.5,273.0,141.5,200.0
CDK5R1,92.5,207.5,54.5,127.5
ASAP2,9.0,27.0,11.0,20.5
ALDH1A2,3.0,4.0,1.0,1.0
NR1I2,3.0,1.5,0.5,0.5
PROZ,3.5,5.0,2.0,0.0
LDB1,1046.0,1633.0,893.5,1112.0
APLN,31.5,44.0,10.0,8.5
PER3,30.5,37.5,22.0,25.0
PER2,398.5,559.5,293.5,454.0
SYNJ1,341.5,515.0,306.5,416.0
ST3GAL5,13.5,20.0,10.5,16.5
SYNJ2,513.5,622.0,418.5,628.5
CDC123,258.0,307.0,237.0,302.0
ARHGEF7,468.0,672.0,492.0,681.5
VNN2,47.0,59.0,9.5,14.0
SPHK1,51.5,62.5,37.5,46.5
SQSTM1,938.5,1296.5,1194.0,1225.5
SGPL1,1119.5,1561.5,738.0,954.0
FUBP1,3170.0,4430.0,2606.0,3957.0
CDC16,129.5,158.0,115.0,152.5
ZPR1,817.0,1012.0,783.0,967.5
NAE1,108.5,167.0,128.5,142.0
SLC5A6,1571.0,2078.0,1588.5,2105.0
DDX18,4167.0,4926.0,3786.5,4728.0
TAX1BP1,619.0,820.5,535.5,714.5
MCM3AP,70.0,91.0,80.0,97.0
EIF2B4,76.0,96.0,109.5,139.5
EIF2B3,52.0,67.5,64.0,76.0
EIF2B2,214.0,247.5,182.0,258.5
EIF2B5,306.5,412.5,385.5,441.0
EIF2S2,2134.5,2186.0,1437.0,1806.0
CPNE3,124.0,165.5,195.5,243.5
BUD31,275.5,307.0,220.5,274.0
MTMR3,472.5,738.0,380.5,575.0
MTMR2,835.5,1019.5,756.5,905.0
PRPF4B,697.5,927.5,825.5,1031.5
CCNA1,674.0,575.5,1042.0,914.5
CPNE1,3890.0,4948.0,2543.0,3492.5
AP1S2,1910.5,2639.5,1625.5,2013.5
AP1G2,80.0,103.0,76.0,72.0
AP1M1,1418.0,1721.0,1254.0,1499.5
CACNA1I,0.0,2.0,0.5,0.0
TIMELESS,828.5,1106.0,915.0,1085.0
BCL10,236.0,341.5,223.5,372.5
HERC3,343.5,471.5,232.5,310.0
HERC1,145.5,176.0,150.5,195.5
SNURF,2019.5,2292.5,1400.5,1745.5
BSN,42.5,80.0,54.0,53.0
FOXH1,316.0,444.5,425.0,429.0
MBD4,391.0,549.5,310.5,506.5
MBD2,1349.0,1702.5,959.0,1217.5
RAB29,783.0,948.5,711.5,884.0
SKAP2,3311.5,3822.0,2487.5,2779.5
WASF1,39.5,92.0,43.5,45.0
BAIAP3,183.0,266.5,194.5,215.5
FUBP3,1125.5,1416.0,1363.0,1533.0
CDK5R2,1.0,7.5,9.0,8.5
KYNU,53.0,65.5,35.5,51.5
AP3D1,1273.5,1799.0,1431.0,1524.5
SNORD73A,29.5,59.5,30.5,58.5
BTRC,199.0,274.5,214.0,295.0
H2AC11,5.5,6.5,10.5,10.5
H2BC11,0.0,0.0,0.5,2.0
H1-10,1722.0,2189.5,806.5,1124.0
CHRNA6,5.0,8.0,3.5,4.5
USP13,1372.5,1781.0,1122.5,1516.0
WASL,41.0,84.0,28.0,99.5
PLOD3,76.0,94.5,76.0,89.0
RPS6KA4,1216.5,1786.5,853.0,967.5
STBD1,35.0,42.5,53.0,73.0
ATP6V0E1,2094.5,2362.5,1788.0,2310.0
LIMD1,1073.5,1491.5,1140.0,1295.5
NOL3,82.5,107.0,97.0,103.0
F2RL3,330.0,961.0,78.0,115.0
TAF1C,313.0,416.5,370.0,390.0
TAF1B,81.5,168.5,85.5,73.5
TAF1A,14.5,33.0,17.5,22.5
SLC25A14,142.0,178.5,158.5,164.5
MPZL1,761.0,940.5,538.0,705.0
MAP3K14,111.0,173.5,123.5,131.5
SOCS3,184.5,392.0,186.5,324.5
RNF8,157.0,250.0,183.5,255.5
HIP1R,2.5,3.0,1.5,3.5
RHBDL1,0.5,2.5,0.0,1.0
BAZ1B,1944.0,2699.0,2042.5,2388.5
UBA3,740.0,1140.0,799.0,900.5
UBE2M,1326.5,1889.0,1298.0,1448.0
SPAG9,1110.0,1454.0,972.5,1334.0
BTAF1,1119.5,1558.5,1070.0,1423.5
RPL14,457.5,638.5,394.0,459.0
DOK2,479.5,712.0,473.0,534.0
SH2D2A,6.0,6.0,13.5,3.0
ARTN,71.0,78.5,43.5,56.5
AIP,234.0,254.5,204.5,237.5
PSTPIP2,240.0,307.5,201.5,271.5
PSTPIP1,15.5,20.5,12.0,13.0
NFS1,822.5,1012.0,753.0,969.5
PRC1,2189.5,2741.0,1869.5,2614.0
SLC7A7,139.0,196.0,70.0,63.5
SLC7A6,3010.0,3953.0,2647.0,2992.5
PAPSS2,11.0,9.5,5.5,7.5
PAPSS1,151.5,182.0,106.0,172.0
PIAS2,308.5,474.0,271.5,317.0
MAP3K6,45.0,54.0,53.0,55.5
SYT7,17.5,24.5,6.5,9.0
CLDN12,462.0,634.5,217.5,432.5
ASH2L,1459.0,1850.0,1260.0,1626.0
EIF1AY,202.5,294.0,196.5,251.0
TMSB4Y,66.5,84.0,38.5,48.0
PKMYT1,574.0,761.0,482.0,613.0
PIGQ,149.5,189.0,186.5,196.0
SART1,45.0,73.5,56.0,60.5
DNAJA3,5.0,8.0,5.0,3.0
UNC119,204.0,271.5,222.5,282.5
TBX19,54.5,68.0,33.5,51.5
USP14,2310.5,2726.0,2509.5,2736.0
USP6,31.0,42.0,37.0,36.0
USP2,116.5,139.0,92.0,123.0
USP10,954.5,1265.0,1040.0,1171.5
USP8,677.5,934.0,699.5,886.0
9103,40.5,57.0,10.0,7.5
MTMR6,2076.5,2965.0,1286.0,1789.0
MTMR7,441.5,570.5,303.0,447.5
MTMR4,880.0,991.5,1110.5,1505.0
NMI,396.0,404.5,346.0,402.5
MTA1,1470.5,2032.0,1356.0,1601.0
LATS1,1170.5,1743.5,791.5,1190.0
ATP6V0D1,666.5,693.0,746.0,850.5
SEC22C,924.0,1265.0,729.5,877.5
SLC16A6,23.5,32.0,9.0,24.0
SLC16A5,5.5,4.0,5.0,2.5
SLC16A4,7.5,16.5,9.0,9.0
SLC16A3,1794.5,2688.5,1924.0,1995.0
PDLIM1,2216.5,2402.0,1342.5,1661.5
CNOT9,3588.5,4935.0,3098.0,3876.5
SMC3,315.0,368.5,247.0,347.5
P2RX6,5.0,4.5,5.5,5.0
PRPF4,1231.0,1511.5,1365.0,1746.5
PRPF3,127.0,190.0,121.0,184.5
FAM50A,83.5,96.5,109.0,105.5
AIFM1,2402.5,2992.5,2442.0,2678.0
KCNQ4,1.5,3.0,0.5,0.0
CCNB2,365.0,499.5,328.0,454.0
CCNE2,1537.0,1933.5,982.5,1621.5
RABEP1,2233.0,2711.0,1890.5,2220.5
RRP9,74.5,95.5,88.5,106.5
ARHGEF1,348.0,573.0,263.0,315.5
CBFA2T2,241.0,436.5,307.5,425.5
ATG12,1650.0,2024.5,1357.0,1623.0
PDCD5,352.5,488.0,357.0,446.0
SYNGR2,1102.0,1353.0,1269.0,1354.5
SYNGR1,272.0,372.5,145.0,210.0
HGS,387.5,560.5,451.0,539.0
NEMF,210.5,386.0,289.0,339.5
DYRK1B,67.0,97.0,46.5,63.5
CTDP1,225.5,323.0,187.0,275.0
EXO1,311.0,328.5,260.5,356.0
FIBP,79.0,79.5,81.5,91.0
PCSK7,165.5,219.5,180.0,247.0
EBAG9,887.5,1015.0,721.0,890.5
COX7A2L,4372.5,4671.5,3028.5,3727.5
TMSB10,11602.0,12119.5,10324.0,10888.0
SCAF11,2336.0,3055.5,2500.5,2939.0
LPAR2,217.0,367.5,210.5,198.5
MYOM2,5.0,6.0,3.5,6.0
MAP3K13,101.5,188.0,83.5,117.5
AP4M1,90.5,116.0,97.5,122.5
ARHGEF2,2033.5,2676.5,1720.5,2238.0
ZW10,190.0,244.0,201.0,294.5
BUB3,6332.5,7781.5,5198.5,6208.5
REPS2,32.5,39.0,12.5,17.0
SLC24A1,302.0,383.0,173.5,215.5
DDX21,10530.5,13420.0,11085.0,10986.0
ZBED1,833.0,1149.5,841.0,1156.5
DEDD,599.5,817.5,568.5,717.5
KCNAB3,71.0,118.0,61.5,60.0
SLC33A1,431.5,574.0,493.0,637.0
ZMYM4,926.5,1258.5,937.5,1319.0
ZMYM3,674.5,955.0,595.0,800.5
ZMYM6,23.5,34.5,20.0,34.0
ZMYM5,127.5,197.0,102.0,153.5
LRRFIP1,4365.0,4708.0,4461.0,3800.5
LRRFIP2,386.5,462.5,282.5,376.0
AURKB,2128.5,2860.0,1960.5,2569.5
XPR1,1485.5,1861.0,1285.5,1559.5
FCMR,332.0,349.5,245.0,116.0
LARGE1,2.0,1.0,0.0,0.5
VAPB,1143.0,1551.5,684.0,908.5
VAPA,4218.5,4991.5,4381.0,4537.0
MTA2,1087.5,1652.0,1117.5,1342.0
TIAF1,125.0,150.5,137.5,127.0
NOLC1,5818.5,6950.0,6445.0,6946.0
MAGI1,11.0,25.0,10.0,8.0
RAB11B,1655.5,2021.0,1387.0,1542.0
DLG5,0.0,1.5,2.5,2.0
PTTG1,89.0,108.5,95.0,112.0
IL32,13.0,19.5,6.5,8.5
CCPG1,3881.0,5057.0,1546.5,1839.0
TBRG4,164.0,198.5,228.5,244.0
PNMA1,800.0,888.5,556.0,730.5
NOG,5.5,2.0,1.0,3.0
CRLF1,2.5,4.0,5.0,2.0
UBE2L6,491.5,571.5,644.5,560.5
DHRS3,154.0,150.5,31.5,43.0
RPS6KA5,296.0,353.5,142.0,183.0
NUMBL,313.0,521.0,326.0,357.5
CACNA2D2,6.5,12.0,2.5,3.5
AIMP1,1246.5,1631.0,989.5,1161.0
TSPOAP1,1285.0,1826.5,601.0,834.5
MFHAS1,594.0,831.0,564.0,757.5
PDLIM7,2978.0,4151.0,1778.5,2506.5
MAPKAPK2,3763.5,5051.0,2986.0,3499.5
STK17B,1510.0,1864.5,1616.0,1965.5
STK17A,622.5,882.0,602.0,693.5
CYTH3,249.5,381.5,226.5,364.5
CYTH2,808.5,1370.0,411.0,632.0
CYTH1,741.0,990.0,482.5,578.5
ITGB1BP1,1266.0,1517.0,1510.5,1823.5
BCL7C,73.0,97.0,80.0,109.5
BCL7B,1605.5,1873.0,1054.0,1307.0
COPB2,10102.5,11752.0,8062.0,10477.5
MED14,779.5,1192.0,674.0,839.5
ADGRG1,6.0,11.5,6.5,2.0
GPR55,7.0,12.0,10.0,17.5
S1PR2,267.0,420.0,200.0,192.0
SRSF11,2144.0,3305.0,2489.0,2903.5
ATP6V1F,436.5,564.0,437.5,510.0
9297,41.0,119.5,28.0,68.0
9298,36.0,86.5,35.0,71.5
SNORD30,12.0,48.0,8.0,19.0
SNORD28,17.5,43.5,10.0,14.5
SNORD27,40.0,114.5,24.0,43.5
SNORD26,41.5,94.0,29.0,54.0
SNORD25,59.5,99.5,40.5,63.5
SNORD22,138.5,415.0,146.0,266.0
SOCS6,66.5,123.0,95.0,173.5
CD83,308.0,259.0,383.5,346.0
ZNF235,28.5,49.0,33.5,47.5
ASIC3,1.0,0.0,2.0,2.0
KLF4,47.0,50.5,30.5,77.5
NREP,2204.0,2464.5,1089.0,1392.5
PTER,670.0,766.0,394.0,457.5
COPS2,1400.5,1767.5,1333.0,1799.0
TRIP13,2694.0,2995.0,2877.0,3810.0
TRIP12,1734.0,2247.0,1600.5,1884.0
TRIP11,97.5,158.5,103.5,179.0
TRIP10,44.5,100.0,86.5,76.0
HMGN3,255.5,388.5,255.0,314.5
TRIP4,75.0,97.5,68.0,88.5
ZNHIT3,2.0,2.5,0.5,1.0
GTF3C5,449.5,603.0,451.5,562.0
GTF3C4,1241.5,1645.0,1067.0,1390.0
GTF3C3,413.5,476.0,407.5,492.0
B4GALT6,59.5,73.0,82.5,110.0
TGM5,360.0,423.0,556.0,661.0
B4GALT5,3286.0,4579.5,2479.5,4184.5
CNOT8,2082.5,2467.0,2081.5,3046.0
VAMP3,448.0,640.5,282.5,446.0
SNAP29,1794.5,2182.5,1259.5,1696.5
EFTUD2,549.5,667.5,590.0,722.5
TAOK2,130.0,246.5,148.5,185.5
RPL23,2710.0,3506.5,2492.0,2717.0
SLC9A3R2,0.5,0.5,1.0,1.5
TXNL1,4422.0,4805.0,4335.0,5484.0
UBE4A,2279.0,3048.5,2160.0,2672.0
PPIG,166.5,238.0,173.5,234.0
LONP1,7408.0,9923.0,4794.0,5611.5
RAB33A,48.0,50.0,53.5,34.5
RAB28,322.5,394.5,304.5,418.5
RAB9A,138.0,150.5,163.0,200.0
SLC9A3R1,2305.0,2759.0,1908.0,2057.5
KIF3B,571.5,779.5,564.0,712.5
ZFYVE9,5.0,7.5,6.0,4.5
PLAA,410.0,577.0,446.0,532.5
TM9SF2,883.0,1102.5,848.0,1050.5
COX5A,1166.5,1334.0,1187.0,1355.0
NRXN2,55.5,87.5,47.0,60.0
GRHPR,326.5,353.0,278.0,321.5
COG1,236.0,282.5,185.0,253.5
CIAO1,2594.0,3267.5,2475.5,2738.5
TGFBRAP1,810.5,1086.0,691.5,957.0
HS6ST1,384.5,704.5,376.0,539.0
NMT2,108.0,122.0,61.0,67.0
CD101,81.0,73.5,55.5,43.5
STOML1,27.5,47.5,20.5,28.0
RECQL5,63.5,75.5,80.5,98.0
RECQL4,179.5,247.5,234.5,264.0
GRAP2,19.0,32.0,4.5,12.0
SELENOF,4639.0,5113.5,4556.0,5270.5
LPXN,1572.5,2226.5,2164.5,2505.0
ZRANB2,2687.0,3529.0,2311.5,2748.0
PEX16,73.0,82.5,80.5,79.5
SNRNP40,781.5,960.0,878.5,1140.0
MED21,768.0,1075.0,654.0,921.5
TJP2,40.5,64.0,36.5,54.5
FADS2,1556.5,2407.0,1656.5,1126.0
DDX23,661.5,942.0,832.5,1025.0
CRIPT,640.0,859.0,529.0,688.5
ZNF264,188.5,345.0,152.5,251.0
NTN1,22.0,39.0,20.5,26.5
KCNK6,163.0,338.0,262.5,251.5
CDYL,142.5,213.5,125.5,185.0
CHST2,219.5,381.0,201.0,364.0
MED23,143.0,245.5,182.5,281.0
MED17,128.0,205.0,100.5,122.5
MED26,107.5,182.5,93.5,153.5
MED27,130.5,139.5,140.0,184.5
MED7,45.0,63.0,34.5,63.0
QKI,4668.5,6047.5,3331.0,4010.5
ITM2B,812.5,1204.0,687.0,781.5
GSTO1,281.5,368.5,287.5,348.5
AIM2,15.5,23.0,15.5,10.5
MAP4K4,2003.5,2631.0,1910.5,2235.5
LY86,219.5,251.5,148.5,182.5
EIF2AK3,154.0,199.0,158.0,225.0
GGPS1,556.0,622.5,455.5,530.0
HOMER3,203.0,250.0,280.0,320.5
HOMER2,1.5,3.5,3.0,2.0
HOMER1,394.5,575.5,414.0,493.5
ARHGEF6,4666.0,5164.0,2971.5,3281.5
RASAL2,237.5,341.5,217.5,328.5
PICK1,31.5,42.0,22.0,24.0
AKAP7,77.5,80.5,18.5,28.0
IL27RA,81.0,123.5,49.0,61.0
SH3BP5,302.5,446.5,199.5,289.5
EIF4E2,2159.0,2708.0,1884.0,2096.5
THEMIS2,134.0,198.5,108.5,159.5
ATG5,1395.5,1422.5,1563.5,1736.0
ROCK2,909.5,1304.5,1042.0,1177.0
MED20,1338.5,1627.5,1332.0,1785.0
MAPK8IP1,4.0,11.5,5.5,6.5
ONECUT2,837.0,1470.5,687.0,1206.5
STX8,671.0,739.5,619.5,809.5
CHST10,135.5,194.5,169.5,207.0
PIGL,101.5,138.0,88.5,102.5
PIGB,407.0,536.0,162.5,208.0
PGS1,122.0,176.5,135.5,147.5
PSMF1,1612.0,1948.0,1467.5,1682.5
KIF23,431.0,520.0,408.5,495.5
AKAP5,13.5,23.0,21.0,16.0
SLC4A7,1791.0,2382.5,868.0,1065.0
SLC4A8,3.5,7.5,5.0,2.0
RPH3AL,8.0,10.0,9.5,7.5
ADAMTS4,4.0,4.0,5.0,3.0
PMPCB,925.5,1053.5,810.0,901.0
FXR2,249.5,406.5,294.0,364.0
STXBP5L,34.0,53.0,12.0,11.0
LITAF,2230.5,2889.0,1429.0,2188.0
SPTLC2,6357.5,8016.0,3301.5,3980.5
TBPL1,133.0,199.0,128.0,226.5
NPEPPS,1343.0,1553.0,1579.5,1742.0
EEF1E1,182.5,218.5,125.5,182.0
SCAMP1,1330.0,2143.0,980.5,1072.5
TECR,36.5,37.0,26.5,27.5
VPS4B,2157.5,2804.0,1960.0,2474.5
MPDU1,1179.5,1563.0,1390.5,1568.0
GOSR1,1766.0,2608.0,1210.5,1716.0
TMEM59,912.0,1276.0,545.5,735.5
BAG5,1568.0,2099.0,1311.0,1681.0
BAG4,752.0,1165.5,859.5,1342.0
BAG3,103.5,133.5,139.0,186.5
BAG2,295.0,399.5,345.5,482.5
