GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
EI24,36.5,138.0,23.0,31.5
TP53I3,0.0,0.0,0.0,0.0
CIR1,5.0,27.5,4.5,3.5
RAB3D,21.5,123.0,7.0,15.0
APBA3,0.0,0.5,0.0,0.0
ATP6V1G1,13.0,43.0,11.0,11.0
ATP5MF,2.5,6.0,2.0,3.5
SPAG7,6.0,11.5,3.5,3.5
MRPL33,15.0,35.0,10.0,9.0
SEC22B,7.0,22.0,3.0,4.0
MACROH2A1,53.5,135.5,28.0,35.5
ATP5MPL,4.5,13.0,7.5,6.0
CHD1L,2.5,6.5,1.0,0.5
VPS26A,22.0,81.5,8.5,14.0
MINPP1,6.0,15.5,5.0,3.0
H6PD,7.5,25.5,2.5,2.5
BCAR1,0.0,0.0,0.0,0.0
GTPBP1,23.0,72.0,14.0,13.5
GABBR2,0.0,2.5,0.0,0.0
GTF2IRD1,1.5,6.0,1.0,0.0
GOSR2,35.0,110.5,18.5,16.0
NR1D1,1.5,3.0,1.0,0.0
CLOCK,20.0,79.5,13.5,13.5
BABAM2,3.0,4.5,0.5,1.0
CDC42BPB,0.0,2.0,0.5,0.5
SOX13,4.0,14.0,1.5,2.0
PREPL,7.0,34.5,8.0,8.0
APOBEC3B,0.0,0.0,0.0,0.0
ENTPD4,21.0,98.5,18.0,19.0
RBM39,171.0,567.5,79.5,82.5
KIF20B,1.0,13.0,1.0,6.0
CREB5,0.0,0.5,0.0,0.0
MAD2L1BP,33.5,83.0,17.0,19.0
PRDX6,10.0,45.0,7.5,10.0
WTAP,71.5,311.0,49.0,45.0
AKAP12,0.0,0.0,0.0,0.0
IER2,177.0,347.5,72.0,94.0
CYTIP,24.0,27.5,40.5,17.5
SMAD5-AS1,0.0,0.0,0.0,0.0
PITPNM1,0.0,0.5,0.0,0.0
PDIA4,10.0,31.0,4.5,7.0
NFE2L3,6.0,24.5,6.0,10.0
RNF14,5.5,34.0,2.0,7.0
VPS9D1,0.0,1.5,0.0,0.0
RIN1,4.0,6.5,6.5,3.5
NCOR1,11.5,54.0,12.0,7.5
NCOR2,14.0,35.0,11.5,6.5
RNF7,30.0,68.5,14.5,17.0
MTRF1,1.0,0.0,0.0,1.0
TRAF4,15.5,37.5,8.5,7.5
CELSR1,0.0,0.0,0.0,0.0
RGS6,1.5,0.0,0.0,0.0
NUP155,2.0,6.5,1.0,0.0
SEC24C,32.5,101.0,17.5,17.0
TESMIN,1.5,7.0,0.0,1.0
ISG15,0.0,0.0,1.0,0.0
FEZ2,1.5,18.0,4.0,2.5
FEZ1,0.0,0.0,0.5,0.0
ZNF592,32.0,149.0,18.5,25.0
IKBKE,7.0,12.5,7.5,3.5
MORF4L2,9.0,47.5,7.0,6.0
SH3PXD2A,1.5,2.5,1.5,1.5
MICAL2,15.0,43.5,5.0,6.5
CTR9,4.0,25.5,6.0,3.5
PPM1F,12.5,44.5,5.0,7.0
GCC2,5.5,16.0,5.5,4.0
RALGPS1,0.0,1.0,0.0,0.0
MTFR1,7.5,34.5,10.5,7.5
TTC37,2.0,10.5,1.0,2.0
HS2ST1,19.0,69.5,10.5,13.0
TTLL4,7.0,18.0,2.0,3.0
SOCS5,8.5,49.0,7.0,6.5
IQCB1,56.0,199.0,27.5,31.0
ZNF516,99.0,232.5,86.5,77.0
PDE4DIP,0.0,0.0,0.0,0.0
CEP135,4.0,17.0,7.5,6.5
LPIN2,36.0,100.0,24.5,22.5
MARF1,0.5,0.0,0.5,0.0
DZIP3,0.5,0.5,0.0,0.0
SAFB2,2.0,13.5,4.0,2.5
ZNF432,8.5,36.0,5.5,5.5
EIF5B,19.5,73.0,13.0,12.0
IPO13,1.5,2.5,0.5,0.0
SDC3,0.0,0.0,0.0,0.0
SLC25A44,45.5,163.0,29.5,20.5
KIAA0040,0.0,1.5,0.0,0.0
TTI1,5.0,14.5,2.5,4.0
PPIP5K1,6.5,30.0,5.5,3.5
PHF14,3.5,21.0,2.0,3.5
FAM53B,123.0,329.0,53.5,63.5
DEPDC5,1.5,7.0,1.5,2.5
KDM4A,20.0,59.5,13.0,13.0
N4BP1,5.5,26.5,3.0,6.0
LRRC14,79.5,169.0,46.5,57.0
CLINT1,23.5,114.5,15.0,16.0
VGLL4,27.5,82.5,16.0,24.5
GREB1,0.0,0.0,0.0,0.0
NUP93,1.5,6.5,3.0,2.0
BZW1,24.0,113.5,15.0,21.5
UBE3C,20.0,89.0,16.0,12.0
PRORP,1.0,6.5,2.0,1.0
RAPGEF2,5.0,19.5,4.5,2.5
EMC2,4.5,14.5,2.5,1.0
EDEM1,90.0,268.5,56.0,66.0
CROCC,0.0,0.0,0.0,0.0
TRAM2,56.5,192.0,18.0,30.0
PUM1,56.0,196.5,43.0,52.5
ESPL1,1.5,5.0,0.0,0.5
PPP6R2,3.5,10.0,3.0,2.0
CEP57,8.5,29.0,5.5,10.0
KIAA0100,25.5,74.0,12.0,12.0
DHX34,5.0,7.0,3.5,2.0
ULK2,0.5,10.5,1.0,2.0
PCDHGA8,22.0,65.0,8.0,12.0
HERPUD1,67.0,242.5,45.5,59.5
RUBCN,29.0,70.5,15.0,13.0
USP6NL,5.0,18.0,0.5,2.5
FAM131B,0.0,1.5,0.0,0.0
AQR,2.0,5.5,1.0,0.0
ECE2,2.5,6.0,3.0,1.5
ADAMTSL2,0.0,0.5,0.0,0.0
UTP14C,3.0,24.5,3.0,3.0
TMEM63A,2.0,8.5,1.5,2.5
ZNF646,6.5,12.0,2.5,4.5
SECISBP2L,9.0,44.5,6.5,7.0
KIAA0408,0.0,2.0,0.0,0.0
DCAF1,21.0,51.0,14.0,21.5
CEP104,3.0,11.5,3.0,1.0
DOCK4,0.0,0.0,0.0,0.0
SART3,9.0,36.5,8.0,8.5
HDAC9,2.0,9.5,0.5,0.5
KNTC1,0.0,4.0,1.5,0.0
USP34,5.0,31.5,8.0,6.5
GPRASP1,0.0,0.0,0.0,0.0
CCP110,18.5,89.0,13.5,12.5
SETD1A,17.5,64.0,7.0,13.0
LAPTM4A,5.0,18.5,3.0,7.0
IFT140,0.5,0.5,0.0,0.0
ARHGAP32,1.5,10.0,2.0,1.5
ACAP1,0.0,0.5,0.0,0.0
CLSTN3,2.5,7.0,1.0,0.0
TCAF1,1.0,6.0,0.5,0.5
SLK,9.5,38.5,5.5,6.5
PHACTR2,3.5,26.5,5.0,4.0
RIPOR2,0.0,2.5,0.5,0.5
SNPH,0.0,0.0,0.0,0.0
ZSCAN12,53.0,157.5,26.0,35.0
STARD8,15.0,42.5,6.5,8.0
TBKBP1,13.0,36.5,7.0,4.0
KMT2B,5.5,26.5,3.0,3.0
HDAC4,14.0,45.5,5.0,10.5
TOX,0.5,5.5,1.0,3.0
MLEC,140.0,572.0,53.0,60.0
LZTS3,0.0,1.5,0.0,0.0
KIAA0513,9.5,29.5,7.5,4.5
ZFYVE16,4.0,9.5,2.0,1.0
SUSD6,56.0,131.0,32.0,40.5
JADE3,4.5,20.0,4.5,4.5
PCLAF,19.0,90.5,15.5,16.5
RASSF2,198.0,713.5,64.5,84.5
TMEM94,2.0,6.0,2.5,2.5
BCLAF1,80.5,350.5,44.0,74.0
EIF4A3,8.5,27.5,3.5,5.5
ATG13,44.0,147.5,31.5,31.5
TM9SF4,41.0,80.5,17.5,21.5
KIAA0232,39.5,184.5,20.0,30.0
TBC1D5,23.0,84.0,11.5,13.5
PIEZO1,3.0,6.5,5.0,0.0
RNF144A,31.5,179.5,23.5,28.0
MATR3,24.5,98.5,15.5,20.0
RIMS3,3.5,10.5,0.5,3.5
SNX17,9.5,22.0,10.0,9.0
DHX38,1.5,8.0,2.0,1.0
KIAA0586,1.5,9.0,3.0,3.0
DLGAP5,0.5,5.0,0.5,0.5
MTSS1,0.0,0.0,0.0,0.0
SPCS2,0.5,6.5,0.0,1.5
BMS1,11.5,35.5,8.0,11.0
PTDSS1,51.0,180.5,28.0,29.5
SERTAD2,53.5,172.5,23.5,44.5
CKAP5,7.0,37.5,5.5,9.0
MAML1,44.5,190.0,24.0,35.0
PHYHIP,0.0,0.0,0.0,0.0
TATDN2,23.0,116.5,13.0,21.5
IST1,58.5,162.5,34.5,28.5
MRPL19,19.5,91.0,9.5,13.5
DAZAP2,114.0,362.0,71.0,92.5
TOMM20,208.0,642.0,113.0,106.5
SCRN1,0.0,0.0,0.0,0.0
SPOCK2,0.0,3.0,0.0,0.0
IP6K1,27.0,104.5,10.0,25.5
KIAA0087,0.0,0.0,0.0,0.0
RNF40,25.5,80.0,14.5,15.0
CTIF,5.0,10.0,2.5,6.0
DELE1,18.0,66.0,7.5,9.0
EFCAB14,43.0,229.0,22.5,26.5
SFI1,0.0,0.5,0.5,0.0
GIT2,21.0,104.0,14.0,23.5
URB2,18.0,65.0,11.0,7.0
KEAP1,72.0,167.5,33.5,47.0
NUP58,36.5,204.0,25.5,28.0
TSC22D2,9.0,35.5,5.5,5.0
CUL7,0.0,0.5,0.0,0.0
RB1CC1,10.5,33.5,7.0,5.5
ARMCX2,0.0,0.0,0.0,0.0
ARHGAP11A,4.5,23.5,1.0,2.5
SPATA2,23.0,86.5,14.5,16.0
ARHGEF11,1.0,4.0,0.5,0.0
RGP1,2.0,2.5,0.0,0.0
ARHGEF17,2.0,11.0,0.5,1.0
DNAJC6,0.0,0.5,0.0,0.5
TRIM14,19.0,60.5,11.5,6.0
ZNF623,0.5,3.5,1.0,0.0
JAKMIP2,0.0,0.5,0.0,0.0
MELK,3.0,15.5,1.0,4.0
LCMT2,13.5,60.0,15.5,15.0
GINS1,17.5,90.0,11.0,13.0
ZEB2,170.0,432.5,75.0,122.5
TESPA1,1.0,4.5,1.0,0.0
ZBTB24,17.0,80.5,10.0,11.5
PLEKHM1,0.0,0.0,0.0,0.0
HEPH,0.0,0.5,0.0,0.0
ELMO1,8.0,28.0,9.5,13.5
GAB2,262.0,490.0,83.5,86.0
C2CD5,5.5,34.0,6.5,5.5
MFAP3L,0.0,1.0,0.0,0.0
ZNF518A,14.0,90.5,8.5,10.0
KIAA0753,8.5,26.5,3.0,5.0
EPM2AIP1,59.5,294.0,45.5,55.5
RUSC2,0.0,1.0,0.0,0.0
C2CD2L,7.5,29.0,4.0,4.0
FARP2,0.0,4.0,0.0,0.0
KIAA0319,0.0,0.0,0.0,0.0
CEP350,37.5,163.5,19.5,24.0
CEP170,0.0,3.0,0.0,0.5
LRIG2,7.0,19.5,3.5,4.5
PSMD6,4.0,6.0,0.5,1.5
MED24,13.5,43.0,5.5,7.0
MAGI2,2.5,11.5,4.5,2.0
TRIM66,16.0,59.5,3.5,7.5
PJA2,17.0,83.0,9.0,11.5
TOMM70,50.0,191.0,25.0,27.5
SETDB1,4.5,15.5,5.0,3.0
AREL1,17.5,88.5,9.0,14.5
SEC24D,1.0,7.5,1.0,1.5
FCHSD2,23.5,78.0,19.5,18.5
TLK1,5.5,44.0,5.0,7.0
URB1,23.0,54.5,16.0,16.0
ZC3H11A,39.5,124.0,22.5,28.0
TOX4,21.5,75.5,12.5,10.5
DDX46,8.0,37.0,5.0,7.0
ZBTB39,79.5,282.5,34.5,45.5
TRANK1,0.0,1.0,0.0,0.0
TBC1D4,0.5,6.0,1.0,1.0
POM121,32.5,93.0,11.0,20.0
OSBPL2,7.5,27.5,4.5,4.0
SMG7,39.5,146.5,22.0,25.0
ZBED4,40.0,168.0,16.0,27.5
NUAK1,1.0,11.0,2.0,2.5
TELO2,7.0,14.5,2.0,2.0
TECPR2,4.5,19.0,4.0,2.0
FIG4,0.0,0.5,0.5,0.0
WASHC5,0.5,6.5,2.0,0.5
UBAP2L,14.5,53.0,7.0,10.0
SV2B,0.0,0.0,0.5,0.5
SV2A,0.5,7.0,1.5,2.5
SRGAP3,6.5,28.0,1.5,4.0
MRC2,31.5,106.0,16.5,16.5
KLHL21,156.0,295.0,81.5,50.5
RBM19,7.0,14.5,4.5,4.5
SGSM2,4.0,14.0,2.5,2.0
SLC35E2A,22.0,115.5,16.5,13.0
AP5Z1,4.5,13.5,4.0,1.5
G3BP2,58.0,265.0,38.5,33.5
DENND4B,11.0,39.0,13.5,5.0
RABGAP1L,10.5,37.5,4.0,6.0
TMCC2,0.0,0.0,0.0,0.0
ARHGAP44,20.5,68.0,10.5,9.0
SUPT7L,12.5,44.5,5.0,9.0
FAM20B,34.5,172.0,21.5,18.5
NCAPD2,13.5,56.0,11.0,14.0
SEC16A,36.0,144.0,17.0,26.0
KBTBD11,1.0,3.0,0.0,1.0
RNF10,7.5,23.0,7.5,4.5
IQSEC1,30.5,60.5,14.0,7.0
ZBTB40,35.0,111.5,13.0,26.5
PAN2,2.0,5.5,1.5,0.5
ZBTB5,27.0,93.0,16.0,22.5
LPGAT1,6.5,44.0,1.0,1.5
MFN2,29.5,76.0,19.0,22.5
KIF14,8.5,43.5,6.0,11.0
JOSD1,42.5,118.5,21.0,25.5
HELZ,24.0,111.5,10.5,11.5
PUM3,8.5,28.5,5.5,4.0
P2RY14,0.0,0.0,0.0,0.0
MAFB,1.0,5.0,1.5,0.5
CD302,4.0,19.0,3.5,3.5
DCLRE1A,1.5,7.5,3.0,3.0
ARHGAP25,5.5,10.5,6.0,2.5
RBM8A,38.5,115.5,12.5,13.0
DLEC1,0.0,0.0,0.0,0.0
EXOG,8.0,26.5,4.5,5.0
XYLB,2.0,13.0,1.5,0.5
OXSR1,45.5,132.5,28.0,22.5
CRYZL1,1.0,4.0,2.0,1.0
WDR1,79.0,202.0,42.5,39.0
AMMECR1,9.0,50.5,8.0,13.0
GOLGA5,2.5,13.5,3.0,5.5
HS3ST4,0.0,0.0,0.0,0.0
HS3ST3B1,19.0,89.0,14.0,13.0
USP15,18.0,60.0,10.0,9.5
USP3,25.0,89.0,12.0,18.5
MVP,0.0,0.0,0.0,0.0
SLC23A2,58.0,204.0,38.5,37.0
SLC23A1,0.0,0.0,0.0,0.0
TNFSF15,0.0,0.0,0.0,0.0
THRAP3,33.5,145.5,13.0,20.5
MED12,2.0,8.5,0.0,0.0
MED13,19.5,130.0,12.5,20.5
NR1I3,0.0,0.0,0.0,0.0
NUP153,37.0,153.0,20.0,24.0
CCS,1.0,1.5,0.0,0.5
NR1D2,6.0,19.0,3.5,3.5
RBX1,2.0,5.5,1.5,0.0
DOP1B,2.5,13.5,1.5,3.0
THOC1,2.0,5.0,3.0,0.5
REC8,0.5,4.5,0.5,0.5
RCE1,7.0,18.0,3.5,5.5
HNRNPDL,276.5,817.5,135.0,196.0
DMTF1,34.5,152.5,26.0,26.5
PPP4R1,43.5,152.0,21.5,29.5
SLC12A6,5.5,36.0,3.5,5.5
PTBP3,72.5,285.5,34.5,35.5
KCNE2,0.0,0.0,0.5,0.0
DGCR2,29.5,102.0,22.0,33.5
CASP8AP2,0.0,12.0,1.0,1.0
SCO2,2.5,7.0,2.5,3.0
AKT3,0.0,0.5,0.0,0.0
MED6,14.0,50.0,8.0,11.5
NR2E3,0.0,0.0,0.0,0.0
NAALAD2,0.0,0.0,0.0,0.0
NAALADL1,0.0,0.0,0.0,0.0
ACOT8,0.0,2.0,0.0,0.0
ABI1,3.5,18.0,3.5,3.5
GNPDA1,4.5,16.0,5.0,8.5
KCNE3,3.5,16.0,5.5,7.0
ZBTB33,117.0,400.5,49.5,62.0
TANK,1.0,5.0,2.0,0.5
SRA1,24.0,53.5,13.0,15.5
HDAC6,5.0,17.5,2.5,4.5
HDAC5,7.0,9.5,2.0,1.5
PDCD6IP,13.5,58.0,12.0,11.5
PDCD6,25.5,75.5,13.0,21.5
BCL2L11,166.5,406.5,60.0,74.0
SH2B3,230.0,764.5,108.5,117.5
GNE,17.5,74.5,11.5,12.5
FRAT1,15.5,27.0,13.5,16.0
TROAP,6.5,12.5,1.5,2.0
MED16,0.5,0.0,0.0,0.0
PIGK,2.0,15.5,2.0,2.5
CHAF1A,11.0,44.0,11.0,11.5
PARP2,0.0,3.0,0.0,0.5
PARP3,0.5,0.0,0.0,0.0
TOM1L1,0.0,0.0,0.0,0.0
HMGXB4,58.5,207.0,33.0,31.0
TOM1,3.5,4.0,8.0,2.5
SH2D3C,4.0,14.5,1.0,3.5
SH2D3A,0.0,0.0,1.0,0.0
MAMLD1,0.5,0.5,0.0,0.0
RANBP9,11.5,35.5,12.0,15.0
DNAJB6,15.0,34.0,13.5,15.0
SLC17A4,0.0,0.0,0.0,0.0
SMC4,91.5,365.5,58.5,81.5
UBA2,27.0,125.0,20.5,30.5
SAE1,50.0,171.5,33.5,39.5
FARSB,23.5,74.0,14.0,7.0
ABCC5,10.0,26.5,11.0,12.5
ABCB6,0.0,1.0,0.0,0.0
DNM1L,28.0,91.5,12.0,14.5
ABCF2,24.5,69.5,8.5,9.5
NR1H3,0.0,0.5,0.0,0.0
COX17,0.0,1.5,0.0,0.0
SCAMP2,25.5,62.0,14.0,13.5
IL18BP,4.5,23.5,4.0,1.5
RWDD2B,4.0,10.5,5.0,4.0
MUC12,0.0,0.0,0.0,0.0
DPP3,3.0,8.0,3.0,4.0
SNUPN,6.5,12.5,3.5,2.0
HUWE1,20.0,65.0,8.5,13.0
TSPAN32,1.0,5.0,0.5,0.5
TSSC4,5.5,8.0,2.5,3.0
ATP9A,0.0,0.0,0.0,0.0
PDCD7,24.5,105.0,20.5,22.0
PQBP1,0.0,1.5,0.5,0.0
CERT1,17.5,53.0,11.5,8.5
KCNK7,0.0,0.0,0.0,0.0
UST,0.5,5.0,0.5,0.5
ARPC5,24.0,102.5,20.0,25.5
ARPC4,32.5,123.5,22.0,27.5
ARPC3,17.0,39.0,7.5,11.5
ARPC1B,5.5,27.5,5.5,4.5
ACTR3,42.5,153.5,26.5,28.0
ACTR2,59.0,295.0,46.0,39.0
TSPAN5,0.0,0.0,0.0,0.0
TSPAN3,20.0,66.0,12.0,13.0
TSPAN2,0.0,0.0,0.0,0.0
NUBP2,5.0,13.0,3.5,2.5
TSFM,11.5,33.5,10.5,8.5
PPIF,280.5,703.0,155.0,190.0
CTDSP2,47.0,173.5,18.0,23.5
ARPC2,19.5,78.5,14.5,14.5
SGK2,0.5,0.5,0.0,0.0
RAD50,16.0,49.0,11.0,12.0
KIF20A,5.5,25.5,3.5,14.5
PREB,42.0,128.0,19.5,22.0
HIPK3,23.5,178.0,18.0,24.5
FEM1B,53.5,249.5,32.0,31.0
ACTR1B,6.0,21.0,5.0,7.0
ACTR1A,30.5,89.5,19.0,22.0
ARL4C,152.5,334.0,94.0,107.5
ARL4A,21.5,52.0,12.5,12.0
RASGRP1,0.0,0.0,0.0,0.0
DNAL4,3.0,7.0,3.5,1.0
ZNF263,52.5,175.5,23.5,30.0
LRPPRC,9.0,40.5,4.0,7.5
FRY,20.0,86.5,30.0,34.0
PDIA6,30.0,101.0,12.0,20.0
TRAP1,0.5,2.0,0.0,0.0
OPTN,0.0,0.0,0.0,0.0
BCAP31,5.0,14.0,3.0,2.5
NAMPT,7.5,26.5,12.0,5.5
RBM12,42.5,207.0,24.5,21.0
YAF2,19.0,67.5,12.0,8.5
ARFRP1,4.0,19.5,3.0,2.0
TOB1,3.5,10.5,5.5,6.0
AKAP9,0.0,7.0,0.0,0.0
FAM13A,0.0,0.0,0.0,0.0
G3BP1,21.5,110.0,19.0,13.5
SUGP2,85.0,284.0,44.5,57.5
ADGRG2,0.0,0.0,0.0,0.0
MBNL2,0.0,0.0,0.0,0.0
10151,0.5,3.5,0.0,0.0
ABI2,17.5,109.0,8.0,9.5
CEBPZ,0.5,3.5,0.5,2.0
PLXNC1,3.0,17.0,1.5,2.0
TRIM28,19.0,48.5,12.0,12.0
RASA4,0.0,1.5,0.0,0.0
ATP6AP2,4.5,22.5,1.5,1.5
LPCAT3,2.5,14.0,3.0,3.0
WASF2,122.5,344.0,51.5,53.5
SLC25A13,11.0,36.5,8.5,8.5
SLC25A15,5.0,14.5,1.0,3.0
SERF2,39.5,122.0,13.5,23.0
DHRS9,0.5,1.0,0.0,0.0
RCL1,9.5,32.5,9.0,6.5
ZNF256,2.5,4.0,1.5,0.0
SORBS3,4.0,10.5,3.5,1.0
CNIH1,3.5,19.5,1.5,2.5
RBM7,14.5,51.5,8.5,7.0
RBM6,1.5,2.5,1.0,0.0
RBM5,19.5,74.0,15.5,20.5
LHFPL2,43.5,99.5,31.5,23.0
LHFPL6,0.5,0.0,0.0,0.0
TNK2,2.5,11.5,2.5,3.5
ALYREF,8.5,24.5,3.0,8.5
TXNDC9,4.0,18.0,1.5,1.5
RNF41,68.0,208.5,48.0,47.0
TSHZ1,14.0,69.5,10.5,14.0
ALG3,31.5,112.0,16.5,27.5
PRMT3,9.0,30.5,10.0,5.0
PSME3,72.0,274.5,41.0,44.0
MPHOSPH9,32.0,118.5,14.5,12.5
MPHOSPH10,0.0,2.0,0.0,0.0
MPHOSPH6,5.0,14.5,3.0,1.5
NME6,17.5,72.5,7.5,8.5
DHRS2,0.0,0.0,0.0,0.0
NUTF2,17.5,50.5,12.5,10.0
MPZL2,0.0,0.0,0.0,0.0
TRIM13,5.0,25.0,4.5,3.0
USPL1,1.5,21.0,4.5,3.0
EIF1,256.5,628.5,157.0,179.5
TOPORS,5.5,26.5,2.5,4.0
DDX39A,165.0,349.5,69.0,101.5
PSMD14,6.5,20.0,4.5,4.5
OLIG2,0.0,0.0,0.0,0.0
PRG4,0.0,0.0,0.0,0.0
CTDSPL,0.0,0.0,0.0,0.0
ANGPTL7,0.0,0.0,0.0,0.0
KLRG1,0.0,0.0,0.0,0.0
GDF11,11.0,36.5,5.5,7.0
TRIB1,90.0,127.0,78.0,59.0
CD96,0.0,0.0,0.0,0.0
PLIN3,15.0,62.0,9.0,10.0
MFSD10,4.0,11.0,3.0,3.5
STX6,28.0,128.0,16.0,17.5
COQ7,4.5,14.5,3.5,3.0
NBR2,2.5,12.5,1.0,2.0
LRRC23,0.0,1.0,0.0,0.0
LRRC17,0.0,0.0,0.0,0.0
RASGRP2,3.0,15.0,1.0,3.0
HNRNPR,22.0,92.0,9.0,12.0
SLC35B1,4.0,11.5,2.0,1.0
DCAF7,75.0,341.5,34.0,57.5
AP3S2,12.0,48.0,12.0,14.5
MRPS31,0.0,0.0,0.0,0.0
CALCOCO2,22.5,92.5,11.0,13.0
GPHN,2.0,6.5,3.0,2.0
RABEPK,2.0,1.0,0.0,0.0
TIMM17B,3.0,6.0,2.0,3.0
RIDA,0.5,3.5,0.0,0.0
POP7,23.5,57.5,13.0,12.0
SRRM1,29.0,118.0,15.5,20.5
SPRY3,0.5,3.0,0.0,0.0
SPRY1,0.5,2.5,0.5,1.5
SPRY2,6.0,28.5,4.0,8.5
STAM2,7.0,33.0,2.0,5.0
ABCC4,2.0,15.5,4.0,5.0
DENND4A,7.0,34.5,8.5,6.0
IGSF6,0.0,0.5,0.0,0.0
SF3B4,10.0,36.0,6.0,8.0
CDK2AP2,16.0,42.5,10.5,10.0
IRX5,34.5,102.0,22.0,23.5
ZMPSTE24,8.0,42.5,7.5,5.0
AKAP8,63.0,155.0,30.5,28.5
FSTL3,2.5,4.0,1.0,1.5
STUB1,7.0,19.5,4.0,1.0
STAG1,6.5,23.0,4.0,8.0
NET1,6.0,32.5,5.5,6.5
UBE4B,6.5,21.0,7.0,7.5
SIGMAR1,68.5,181.0,26.5,42.5
BET1,7.5,26.0,6.0,4.5
CWC27,12.5,44.5,9.5,8.5
SAP18,61.5,201.5,38.0,42.5
SMNDC1,18.5,72.5,8.0,9.0
BCAS2,12.5,29.0,6.5,4.5
RGS19,22.5,81.0,10.5,8.0
EIF1B,8.0,50.0,6.5,9.5
SPEG,0.0,2.5,0.0,0.0
SF3A1,23.0,98.0,20.0,15.5
TRAIP,5.0,12.0,3.0,5.0
DNAJA2,11.5,67.0,9.5,12.5
BCKDK,4.5,5.0,4.0,1.0
MAEA,31.5,76.0,17.5,15.5
APC2,1.0,0.5,0.0,0.0
PAK4,14.5,26.0,7.0,2.5
MARCHF6,37.0,182.5,15.0,18.5
KATNB1,0.0,1.5,0.0,0.5
SNAPC5,9.5,27.0,10.5,9.5
APBB3,1.5,2.0,1.0,0.5
ZNF267,24.5,120.5,22.0,22.0
VPS26C,20.0,68.5,8.0,12.5
TCIRG1,1.0,6.5,1.0,0.0
RTN3,33.5,100.0,21.0,29.0
LANCL1,13.5,58.0,10.0,10.5
NMUR1,14.0,40.0,6.0,9.0
TNIP1,10.5,24.0,9.0,12.5
IKZF1,275.5,978.5,139.0,141.5
SMYD5,15.0,39.5,8.0,9.5
SIRPB1,7.5,41.5,2.5,6.5
AKR1A1,3.0,9.0,2.0,3.5
EMC8,30.0,76.0,13.0,18.5
RXYLT1,0.5,1.0,0.0,0.0
CNPY2,19.5,52.0,13.5,11.0
TLR6,0.0,2.5,0.0,0.5
IRAG1,0.0,0.5,0.0,0.0
PCGF3,38.5,136.0,18.0,27.0
TFG,10.0,39.5,6.5,5.0
PKDREJ,0.0,0.0,0.0,0.0
TRIM22,0.0,4.5,2.0,0.0
ABCA7,0.0,1.5,0.5,0.0
WARS2,3.0,14.5,1.5,2.0
NPM3,4.0,7.5,3.0,3.0
NPM2,0.0,0.0,0.0,0.0
HMG20B,21.0,52.0,12.5,9.5
HMG20A,9.0,64.0,9.5,10.5
KLF2,4.5,7.0,4.0,7.0
MICU1,3.0,20.0,6.5,7.0
CACNG2,0.0,0.0,0.0,0.0
CITED2,77.5,252.0,95.5,81.0
SEMA3A,0.0,0.0,0.0,0.0
TUBA1B,67.0,186.0,43.5,53.0
IRF9,3.5,26.0,9.5,4.0
BPNT1,2.0,9.5,4.5,1.0
TUBB3,0.0,0.0,0.0,0.0
TUBB4A,0.0,0.0,0.0,0.0
TUBB4B,51.5,102.5,25.5,31.5
BTN3A3,0.0,0.0,0.5,0.0
BTN2A2,9.0,19.0,5.0,5.5
SCML2,11.5,36.0,3.0,5.5
CEPT1,5.0,26.0,4.0,5.5
NOD1,5.5,16.5,6.5,3.0
ANAPC10,8.5,31.5,7.0,8.5
DLC1,0.0,1.0,0.0,0.0
ATP8A1,0.0,2.5,1.0,0.0
NDRG1,83.0,191.5,64.5,57.5
RACK1,9.0,24.5,9.5,5.0
PEMT,1.0,0.5,0.5,1.0
PIAS3,2.5,9.0,2.0,1.0
ST3GAL6,0.0,1.5,0.5,0.5
NDC80,0.0,2.0,0.5,0.0
CPQ,1.0,2.0,0.5,0.0
BASP1,3.0,13.5,3.0,4.5
IFITM3,3.0,2.5,1.0,0.5
RAPGEF3,0.0,0.0,0.0,0.0
NSA2,2.5,9.5,2.0,1.5
YAP1,0.0,0.0,0.0,0.0
SPON2,3.5,3.5,1.5,1.0
PRMT5,5.5,29.0,7.5,5.0
TESK2,0.0,1.0,0.0,0.5
CD2BP2,44.0,126.0,27.0,32.0
UBAC1,0.0,3.0,1.0,1.5
CDIPT,5.5,18.0,2.5,2.0
PGRMC2,20.5,95.0,16.5,14.0
ARIH2,23.0,85.0,13.5,18.0
TUBGCP3,2.0,10.0,2.5,1.5
SEC24B,8.5,31.0,6.5,4.5
CFDP1,1.0,3.0,0.0,0.0
TMEM147,1.0,1.5,0.0,0.0
RBM14,27.5,86.5,10.0,17.0
LYPLA1,10.0,50.5,14.5,6.0
CDC42EP2,3.0,11.0,1.5,1.0
EMG1,10.0,24.5,9.0,8.0
IFI30,11.0,17.0,8.0,8.5
C1D,5.5,14.5,2.0,4.0
TIMM17A,19.5,101.0,12.0,14.5
N4BP2L2,8.5,39.5,7.0,4.5
ZER1,9.5,17.5,4.0,5.0
MCRS1,6.0,22.0,8.0,5.5
LRRN2,0.0,0.0,0.0,0.0
FAM3C,5.5,16.5,0.5,4.0
ACAA2,3.5,7.5,1.0,1.0
PPIE,16.5,42.5,5.5,7.0
VAV3,1.0,11.5,0.0,2.5
TOMM40,82.0,168.0,41.5,36.5
TAB1,9.5,41.0,10.5,9.5
