,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
ZNHIT3,18.0,5.0,7.0,0.0,11.5
GTF3C5,17.0,2.0,33.0,1.5,10.5
GTF3C4,34.0,6.0,23.0,8.0,20.0
GTF3C3,33.0,4.0,8.0,5.5,11.0
TGM5,1.0,0.0,0.0,0.0,0.0
B4GALT5,178.0,42.0,174.0,93.5,43.5
CNOT8,24.0,17.0,9.0,5.0,22.5
VAMP3,1.0,4.0,3.0,0.0,8.0
SNAP29,4.0,0.0,9.0,3.0,2.0
EFTUD2,18.0,6.0,7.0,0.5,14.0
TAOK2,4.0,3.0,11.0,0.0,4.0
RPL23,183.0,100.0,113.0,5.5,130.0
SLC9A3R2,0.0,0.0,0.0,0.0,1.5
TXNL1,16.0,4.0,13.0,3.0,3.0
UBE4A,13.0,4.0,4.0,2.0,10.5
PPIG,23.0,22.0,15.0,13.0,21.5
LONP1,4.0,12.0,4.0,3.5,11.5
RAB33A,2.0,0.0,0.0,0.0,0.0
RAB28,3.0,0.0,2.0,0.0,0.0
RAB9A,4.0,4.0,2.0,0.0,5.5
SLC9A3R1,5.0,0.0,0.0,0.5,7.0
KIF3B,15.0,0.0,3.0,11.5,5.0
PLAA,52.0,10.0,20.0,0.5,14.0
PPT2,0.0,0.0,0.0,0.0,0.0
TM9SF2,34.0,8.0,17.0,5.5,12.5
COX5A,33.0,9.0,13.0,8.0,16.5
GRHPR,7.0,0.0,9.0,0.0,1.5
COG1,4.0,1.0,4.0,0.0,2.5
CIAO1,16.0,4.0,13.0,0.0,8.5
TGFBRAP1,28.0,1.0,16.0,14.0,7.5
HS6ST1,5.0,1.0,2.0,0.0,4.0
NMT2,0.0,0.0,0.0,0.0,0.0
STOML1,0.0,0.0,0.0,0.0,0.0
RECQL5,0.0,0.0,0.0,0.0,0.0
RECQL4,11.0,2.0,8.0,0.5,7.5
SELENOF,13.0,4.0,1.0,3.0,6.0
LPXN,2.0,0.0,5.0,2.0,1.0
ZRANB2,18.0,0.0,16.0,1.0,7.0
PEX16,0.0,0.0,0.0,0.0,0.0
SNRNP40,22.0,0.0,11.0,4.0,11.5
MED21,16.0,0.0,7.0,0.0,4.0
TJP2,6.0,1.0,1.0,0.5,2.0
FADS2,4.0,0.0,0.0,1.5,0.5
DDX23,47.0,28.0,49.0,2.0,35.0
CRIPT,9.0,0.0,11.0,1.0,8.0
ZNF264,39.0,29.0,31.0,6.0,41.5
NTN1,3.0,0.0,0.0,0.0,0.0
KCNK6,9.0,1.0,4.0,0.0,1.0
CDYL,23.0,39.0,10.0,13.0,28.0
CHST2,0.0,0.0,0.0,0.0,0.0
MED23,16.0,1.0,11.0,0.0,3.5
MED17,8.0,6.0,12.0,0.0,5.0
MED26,84.0,45.0,42.0,10.5,101.5
MED27,32.0,64.0,47.0,27.5,52.0
MED7,3.0,0.0,3.0,0.0,0.0
QKI,92.0,24.0,43.0,39.5,41.5
ITM2B,22.0,7.0,15.0,1.0,12.5
GSTO1,13.0,1.0,9.0,0.5,3.5
MAP4K4,63.0,108.0,48.0,68.0,74.5
LY86,1.0,0.0,0.0,0.0,0.0
EIF2AK3,12.0,9.0,23.0,8.5,14.5
GGPS1,8.0,3.0,6.0,0.0,5.0
HOMER3,32.0,0.0,29.0,5.5,2.0
HOMER2,0.0,0.0,0.0,0.0,0.0
HOMER1,13.0,5.0,2.0,1.0,6.0
ARHGEF6,17.0,8.0,9.0,4.5,4.0
RASAL2,11.0,3.0,0.0,6.5,7.0
PICK1,0.0,0.0,0.0,0.0,0.0
IL27RA,8.0,6.0,5.0,1.5,4.5
SH3BP5,8.0,1.0,6.0,0.5,4.5
EIF4E2,21.0,8.0,21.0,4.0,18.5
THEMIS2,2.0,0.0,0.0,0.0,2.0
ATG5,10.0,2.0,4.0,1.0,4.5
ROCK2,17.0,3.0,15.0,4.0,10.5
MED20,5.0,0.0,10.0,0.0,11.0
ONECUT2,3.0,0.0,2.0,2.0,0.0
STX8,5.0,0.0,0.0,0.5,0.0
CHST10,34.0,2.0,33.0,0.0,16.0
PIGL,0.0,0.0,0.0,0.0,0.0
PIGB,4.0,0.0,6.0,1.5,1.0
PGS1,6.0,0.0,0.0,2.5,1.5
PSMF1,20.0,3.0,2.0,4.0,8.0
KIF23,24.0,8.0,12.0,2.0,13.0
AKAP5,0.0,0.0,0.0,0.0,0.0
SLC4A7,46.0,23.0,25.0,11.5,22.5
RPH3AL,0.0,0.0,0.0,0.0,0.0
ADAMTS1,1.0,0.0,0.0,0.0,0.0
PMPCB,10.0,2.0,0.0,0.5,4.0
FXR2,96.0,53.0,54.0,12.5,59.5
LITAF,29.0,11.0,36.0,4.5,11.5
SPTLC2,38.0,22.0,45.0,26.0,34.5
GDF15,6.0,0.0,0.0,0.0,0.0
TBPL1,9.0,4.0,5.0,1.5,8.5
NPEPPS,47.0,24.0,52.0,38.0,30.0
EEF1E1,28.0,8.0,11.0,1.5,14.0
SCAMP1,26.0,0.0,8.0,5.5,8.0
TECR,0.0,0.0,0.0,0.0,0.0
VPS4B,19.0,5.0,15.0,6.0,12.0
MPDU1,22.0,0.0,21.0,0.5,14.5
GOSR1,72.0,20.0,44.0,14.5,27.0
TMEM59,21.0,3.0,3.0,3.5,7.5
BAG5,55.0,20.0,21.0,6.0,24.5
BAG4,28.0,1.0,3.0,1.0,14.0
BAG3,17.0,1.0,2.0,6.5,8.0
BAG2,21.0,0.0,10.0,0.0,10.0
POLR1C,53.0,12.0,31.0,0.0,25.0
GMFG,38.0,9.0,21.0,0.0,15.5
TP53I11,0.0,0.0,0.0,0.0,0.0
EI24,111.0,30.0,74.0,2.0,64.5
CIR1,14.0,6.0,4.0,5.0,5.5
RAB3D,39.0,4.0,19.0,5.0,7.0
APBA3,0.0,0.0,0.0,0.0,0.0
ATP6V1G1,131.0,57.0,88.0,4.0,71.5
ATP5MF,16.0,0.0,0.0,2.0,2.0
SPAG7,132.0,89.0,80.0,7.0,110.0
MRPL33,43.0,4.0,25.0,19.0,18.5
SEC22B,8.0,0.0,0.0,0.0,1.5
MACROH2A1,100.0,36.0,62.0,61.0,54.0
ATP5MPL,64.0,26.0,34.0,3.5,33.5
CHD1L,26.0,19.0,22.0,0.5,19.5
VPS26A,22.0,5.0,5.0,3.5,10.0
CCL4L2,3.0,0.0,0.0,0.0,0.0
MINPP1,7.0,0.0,5.0,0.0,2.5
H6PD,14.0,5.0,10.0,1.0,8.0
BCAR1,1.0,0.0,2.0,0.0,0.0
GTPBP1,2.0,0.0,3.0,3.5,2.0
GOSR2,12.0,5.0,14.0,0.0,7.0
NR1D1,6.0,0.0,2.0,0.0,0.0
CLOCK,13.0,14.0,6.0,28.0,16.0
SPAG6,0.0,0.0,0.0,0.0,0.0
BABAM2,1.0,3.0,3.0,0.0,7.0
CDC42BPB,8.0,8.0,5.0,2.5,9.5
SOX13,0.0,0.0,3.0,0.0,0.0
PREPL,9.0,0.0,5.0,3.5,3.0
APOBEC3B,1.0,0.0,0.0,0.0,0.0
ENTPD4,5.0,0.0,3.0,0.0,6.0
RBM39,206.0,71.0,90.0,21.0,112.0
KIF20B,4.0,3.0,0.0,2.0,5.0
MAD2L1BP,40.0,9.0,15.0,0.0,22.0
PRDX6,9.0,5.0,16.0,0.0,14.5
WTAP,121.0,54.0,92.0,13.5,82.5
IER2,1194.0,355.0,549.0,50.0,1043.0
CYTIP,28.0,0.0,6.0,0.0,0.0
PITPNM1,0.0,0.0,0.0,0.0,0.0
PDIA4,17.0,5.0,8.0,0.0,6.5
NFE2L3,2.0,0.0,0.0,0.0,0.0
RNF14,20.0,2.0,5.0,3.0,4.5
VPS9D1,0.0,0.0,0.0,0.0,0.0
RIN1,0.0,0.0,0.0,0.0,0.0
NCOR1,15.0,0.0,8.0,3.5,4.0
NCOR2,20.0,17.0,7.0,5.0,15.5
RNF7,30.0,4.0,9.0,0.0,5.0
MTRF1,3.0,0.0,0.0,0.0,0.0
TRAF4,18.0,2.0,5.0,0.0,16.0
CELSR1,0.0,0.0,0.0,0.0,0.0
NUP155,5.0,0.0,0.0,0.0,0.0
SEC24C,8.0,9.0,9.0,2.5,20.5
TESMIN,16.0,3.0,7.0,2.5,4.0
ISG15,0.0,0.0,0.0,0.0,0.0
FEZ2,6.0,0.0,1.0,0.0,2.0
FEZ1,4.0,0.0,4.0,1.0,2.0
ARHGEF10,0.0,0.0,0.0,0.0,0.0
ZNF592,16.0,10.0,21.0,0.5,18.0
IKBKE,0.0,0.0,0.0,0.0,0.0
MORF4L2,71.0,20.0,68.0,8.5,40.0
MICAL2,1.0,0.0,0.0,2.0,0.5
CTR9,13.0,6.0,0.0,1.5,19.0
PPM1F,2.0,0.0,0.0,0.0,0.0
GCC2,0.0,0.0,1.0,0.0,0.0
RALGPS1,0.0,3.0,0.0,0.0,2.5
MTFR1,5.0,0.0,2.0,1.5,8.0
TTC37,4.0,0.0,3.0,2.5,3.5
HS2ST1,21.0,8.0,8.0,13.0,7.5
TTLL4,9.0,0.0,18.0,0.0,1.0
SOCS5,0.0,0.0,0.0,1.0,0.0
MDC1,14.0,19.0,14.0,5.5,18.5
IQCB1,15.0,8.0,13.0,12.0,9.5
ZNF516,51.0,5.0,34.0,6.5,15.0
CEP135,10.0,6.0,8.0,3.5,5.0
LPIN2,14.0,9.0,7.0,2.0,10.0
MARF1,49.0,29.0,76.0,26.0,36.5
DZIP3,0.0,1.0,0.0,0.0,0.5
SAFB2,21.0,11.0,18.0,7.5,29.0
EIF5B,38.0,4.0,36.0,7.5,24.5
IPO13,2.0,0.0,0.0,0.0,0.0
SLC25A44,20.0,3.0,5.0,0.0,12.5
TTI1,2.0,0.0,13.0,1.0,4.5
PPIP5K1,0.0,1.0,2.0,1.0,1.0
PHF14,3.0,0.0,0.0,0.5,0.0
FAM53B,48.0,27.0,23.0,7.5,22.0
DEPDC5,5.0,0.0,4.0,0.0,2.5
KDM4A,21.0,2.0,13.0,0.5,9.0
N4BP1,8.0,17.0,1.0,3.0,13.0
LRRC14,14.0,0.0,17.0,1.0,8.5
CLINT1,35.0,19.0,23.0,2.5,19.0
VGLL4,24.0,8.0,8.0,4.0,9.0
NUP93,90.0,73.0,108.0,63.0,93.0
BZW1,70.0,33.0,43.0,6.0,71.5
UBE3C,22.0,5.0,8.0,0.0,20.0
PRORP,0.0,0.0,3.0,0.0,0.0
RAPGEF2,10.0,4.0,6.0,2.0,7.5
EMC2,33.0,4.0,7.0,0.5,19.0
EDEM1,0.0,0.0,1.0,0.5,0.0
CROCC,0.0,0.0,3.0,0.0,0.0
TRAM2,60.0,37.0,22.0,43.0,57.5
PUM1,77.0,52.0,33.0,59.5,52.5
ESPL1,6.0,1.0,5.0,3.5,2.0
PPP6R2,1.0,8.0,3.0,2.0,6.5
CEP57,4.0,0.0,5.0,0.0,0.5
KIAA0100,21.0,1.0,17.0,11.0,9.5
DHX34,1.0,0.0,1.0,0.0,2.0
ULK2,2.0,1.0,3.0,0.0,1.5
PCDHGA8,7.0,0.0,0.0,0.5,0.5
HERPUD1,12.0,10.0,6.0,0.0,19.5
KIAA0355,1.0,0.0,0.0,1.0,0.5
RUBCN,5.0,3.0,17.0,3.0,4.0
USP6NL,3.0,0.0,0.0,0.0,1.5
AQR,3.0,2.0,5.0,3.5,6.5
ECE2,0.0,0.0,0.0,0.0,0.0
UTP14C,5.0,0.0,1.0,0.0,5.0
TMEM63A,0.0,0.0,0.0,0.0,0.0
ZNF646,10.0,7.0,3.0,0.5,9.0
RAB11FIP3,0.0,0.0,0.0,0.0,0.0
SECISBP2L,12.0,3.0,7.0,2.5,5.0
DCAF1,3.0,2.0,7.0,3.5,3.5
CEP104,0.0,0.0,0.0,0.0,0.0
DOCK4,1.0,0.0,3.0,2.0,0.0
SART3,18.0,12.0,9.0,4.0,12.0
HDAC9,17.0,7.0,6.0,6.5,11.0
KNTC1,7.0,5.0,4.0,5.5,3.5
USP34,23.0,29.0,26.0,6.5,30.0
GPRASP1,4.0,1.0,5.0,0.0,4.0
CCP110,9.0,0.0,7.0,9.5,6.5
SETD1A,46.0,23.0,45.0,4.0,22.0
LAPTM4A,77.0,8.0,33.0,3.5,54.5
IFT140,0.0,0.0,0.0,0.0,0.0
ARHGAP32,9.0,1.0,1.0,2.0,6.5
ZNF536,6.0,1.0,0.0,1.0,1.5
TCAF1,0.0,0.0,0.0,0.0,0.0
SLK,19.0,6.0,9.0,0.0,17.0
PHACTR2,25.0,20.0,7.0,10.0,23.5
RIPOR2,1.0,0.0,0.0,0.0,0.0
ZSCAN12,17.0,5.0,5.0,1.0,5.0
STARD8,4.0,0.0,5.0,0.5,3.0
TBKBP1,1.0,0.0,0.0,2.0,0.0
KMT2B,13.0,3.0,6.0,0.0,6.0
HDAC4,21.0,25.0,17.0,10.5,24.5
TOX,2.0,0.0,0.0,0.0,1.0
MLEC,83.0,13.0,27.0,3.5,28.5
LZTS3,0.0,0.0,0.0,0.0,0.0
KIAA0513,0.0,0.0,0.0,0.0,0.0
ZFYVE16,3.0,0.0,0.0,0.5,1.0
SUSD6,39.0,10.0,33.0,23.5,20.0
JADE3,2.0,0.0,0.0,1.5,0.5
PCLAF,39.0,15.0,27.0,5.5,25.0
RASSF2,82.0,15.0,46.0,15.0,18.5
TMEM94,1.0,0.0,1.0,1.5,0.0
BCLAF1,112.0,51.0,51.0,7.5,87.5
EIF4A3,38.0,28.0,23.0,3.0,50.5
ATG13,7.0,5.0,9.0,1.5,6.5
TM9SF4,9.0,9.0,25.0,7.0,12.0
KIAA0232,31.0,15.0,17.0,13.0,21.0
TBC1D5,28.0,12.0,15.0,8.0,16.5
PIEZO1,6.0,1.0,2.0,1.0,2.0
RNF144A,0.0,0.0,3.0,0.5,0.0
MATR3,21.0,4.0,13.0,5.0,13.5
RIMS3,0.0,0.0,0.0,0.0,0.0
SNX17,14.0,0.0,11.0,1.0,2.5
DHX38,29.0,15.0,18.0,9.5,22.5
KIAA0586,4.0,1.0,2.0,0.0,3.5
DLGAP5,4.0,0.0,4.0,0.5,2.0
MTSS1,0.0,0.0,0.0,0.0,1.0
SPCS2,10.0,1.0,13.0,0.5,5.5
BMS1,38.0,58.0,23.0,14.5,61.0
PTDSS1,63.0,13.0,37.0,21.5,17.0
SERTAD2,92.0,8.0,41.0,3.5,41.0
CKAP5,17.0,0.0,12.0,2.5,5.0
MAML1,14.0,4.0,4.0,6.0,5.5
TATDN2,29.0,4.0,34.0,5.0,12.0
IST1,42.0,19.0,36.0,3.5,31.5
MRPL19,29.0,5.0,12.0,1.5,8.5
DAZAP2,91.0,29.0,65.0,2.5,51.5
TOMM20,54.0,26.0,38.0,8.5,32.5
IP6K1,5.0,3.0,9.0,4.5,3.5
RNF40,5.0,0.0,3.0,0.0,3.0
CTIF,3.0,0.0,0.0,0.0,0.0
DELE1,7.0,2.0,5.0,0.0,8.5
EFCAB14,19.0,2.0,13.0,6.0,5.5
SFI1,1.0,0.0,0.0,0.0,0.0
GIT2,12.0,7.0,5.0,6.5,8.5
URB2,11.0,5.0,4.0,3.0,8.0
KEAP1,71.0,10.0,38.0,1.5,22.0
NUP58,16.0,1.0,5.0,1.5,8.0
TSC22D2,9.0,0.0,10.0,0.0,11.5
CUL7,1.0,0.0,0.0,0.0,0.0
RB1CC1,13.0,3.0,5.0,7.5,4.5
ARHGAP11A,66.0,15.0,80.0,9.5,23.5
SPATA2,19.0,3.0,7.0,0.0,10.5
ARHGEF11,0.0,0.0,0.0,0.0,0.0
ARHGEF17,2.0,5.0,3.0,0.0,4.0
TRIM14,13.0,5.0,13.0,9.5,4.5
ZNF623,7.0,0.0,5.0,0.0,4.0
MELK,13.0,5.0,13.0,3.5,7.5
LCMT2,5.0,0.0,3.0,0.0,4.0
GINS1,28.0,9.0,14.0,5.5,11.0
ZEB2,348.0,82.0,180.0,135.5,104.5
TESPA1,0.0,0.0,0.0,0.0,0.0
ZBTB24,46.0,15.0,28.0,2.0,21.5
PLEKHM1,9.0,2.0,3.0,2.0,3.5
ELMO1,2.0,5.0,2.0,2.5,3.0
GAB2,46.0,38.0,41.0,7.5,53.5
C2CD5,2.0,1.0,2.0,4.5,0.5
ZNF518A,19.0,4.0,10.0,1.5,6.5
KIAA0753,0.0,0.0,0.0,0.0,0.0
EPM2AIP1,501.0,128.0,241.0,14.0,204.5
RUSC2,10.0,2.0,1.0,4.0,3.0
C2CD2L,17.0,3.0,23.0,0.5,9.5
CEP350,54.0,38.0,36.0,41.5,42.0
PPP1R26,2.0,0.0,0.0,0.0,0.0
CEP170,15.0,15.0,13.0,9.0,16.5
LRIG2,3.0,0.0,1.0,1.0,2.0
PSMD6,4.0,0.0,0.0,0.0,2.5
MED24,85.0,38.0,116.0,26.0,41.5
TRIM66,21.0,26.0,22.0,12.0,26.5
PJA2,27.0,6.0,17.0,12.5,14.0
TOMM70,90.0,45.0,81.0,25.0,66.0
SETDB1,16.0,8.0,13.0,12.0,9.5
AREL1,10.0,0.0,4.0,0.5,3.5
SEC24D,5.0,13.0,0.0,1.0,4.0
FCHSD2,7.0,2.0,0.0,1.0,9.5
TLK1,10.0,0.0,20.0,1.0,1.0
URB1,7.0,5.0,3.0,1.5,6.0
ZC3H11A,35.0,7.0,13.0,8.5,16.0
TOX4,21.0,8.0,8.0,2.5,12.5
DDX46,9.0,4.0,9.0,1.0,10.0
ZBTB39,12.0,3.0,2.0,1.0,6.5
TBC1D4,4.0,3.0,0.0,2.5,3.0
POM121,16.0,6.0,5.0,3.5,13.5
OSBPL2,16.0,0.0,3.0,0.0,3.0
RHOBTB1,2.0,0.0,0.0,0.0,0.5
SMG7,41.0,15.0,45.0,29.5,21.5
ZBED4,17.0,0.0,13.0,2.5,4.0
NUAK1,5.0,0.0,0.0,0.0,0.0
TELO2,5.0,0.0,0.0,0.0,0.0
TECPR2,10.0,8.0,6.0,0.0,9.5
FIG4,0.0,0.0,0.0,1.5,0.0
WASHC5,14.0,4.0,13.0,0.0,5.5
UBAP2L,18.0,2.0,23.0,6.0,5.5
SV2B,0.0,0.0,0.0,0.0,0.0
SV2A,0.0,0.0,0.0,0.0,0.0
SRGAP3,0.0,0.0,0.0,0.0,0.0
MRC2,22.0,26.0,40.0,11.5,25.0
KLHL21,112.0,43.0,75.0,9.0,98.0
RBM19,3.0,0.0,0.0,0.0,4.5
SGSM2,0.0,0.0,1.0,0.0,0.0
SLC35E2A,11.0,6.0,16.0,3.5,12.0
AP5Z1,68.0,15.0,27.0,2.0,28.0
G3BP2,20.0,3.0,18.0,3.0,17.5
DENND4B,6.0,0.0,6.0,0.0,2.5
RABGAP1L,4.0,10.0,3.0,2.0,5.5
ARHGAP44,0.0,0.0,0.0,1.5,0.0
SUPT7L,6.0,0.0,4.0,0.0,3.0
FAM20B,27.0,5.0,21.0,9.0,7.0
NCAPD2,11.0,10.0,13.0,5.0,10.0
SEC16A,28.0,17.0,17.0,4.5,30.0
KBTBD11,102.0,9.0,58.0,3.0,28.0
RNF10,85.0,38.0,75.0,27.0,94.5
IQSEC1,0.0,0.0,0.0,0.5,0.0
ZBTB40,14.0,7.0,9.0,9.5,11.0
PAN2,0.0,0.0,0.0,0.5,1.5
ZBTB5,19.0,3.0,14.0,4.0,13.5
LPGAT1,11.0,0.0,9.0,3.5,0.5
MFN2,24.0,7.0,19.0,6.5,10.0
KIF14,18.0,4.0,9.0,12.5,9.5
JOSD1,12.0,1.0,10.0,2.0,6.0
HELZ,43.0,50.0,52.0,24.0,48.5
PUM3,67.0,21.0,79.0,15.5,27.5
CD302,4.0,3.0,2.0,1.5,1.5
DCLRE1A,2.0,0.0,2.0,2.5,0.0
ARHGAP25,0.0,3.0,1.0,1.5,3.0
RBM8A,170.0,57.0,93.0,3.5,105.5
EXOG,16.0,0.0,13.0,0.0,1.0
XYLB,1.0,1.0,0.0,0.0,0.0
OXSR1,23.0,11.0,11.0,6.5,12.0
CRYZL1,0.0,0.0,2.0,0.0,0.5
WDR1,17.0,7.0,25.0,10.0,8.5
AMMECR1,45.0,16.0,24.0,24.5,19.5
GOLGA5,15.0,4.0,8.0,2.0,9.0
HS3ST4,0.0,0.0,0.0,0.0,0.0
HS3ST3B1,20.0,0.0,4.0,0.0,2.5
HS3ST1,0.0,0.0,0.0,5.5,0.0
USP15,13.0,7.0,11.0,9.0,9.0
USP3,22.0,0.0,17.0,8.5,10.0
SLC23A2,19.0,34.0,13.0,21.5,45.5
THRAP3,28.0,31.0,21.0,14.0,35.5
MED12,7.0,0.0,0.0,0.0,0.0
MED13,35.0,16.0,18.0,24.0,35.0
NUP153,51.0,27.0,21.0,22.0,34.5
CCS,0.0,0.0,0.0,0.0,0.0
NR1D2,9.0,0.0,5.0,0.0,1.0
RBX1,33.0,18.0,9.0,7.5,22.0
DOP1B,4.0,4.0,11.0,2.5,7.5
THOC1,2.0,0.0,5.0,1.5,0.0
REC8,0.0,0.0,0.0,0.0,0.0
RCE1,2.0,0.0,0.0,0.0,1.0
HNRNPDL,580.0,320.0,356.0,41.5,416.0
DMTF1,4.0,0.0,6.0,2.0,4.0
PPP4R1,13.0,0.0,3.0,5.0,1.5
SLC12A6,5.0,0.0,1.0,1.0,0.0
PTBP3,52.0,25.0,52.0,12.5,32.0
DGCR2,27.0,29.0,47.0,9.5,31.0
CASP8AP2,9.0,1.0,6.0,2.5,10.0
SCO2,13.0,0.0,20.0,0.0,4.0
AKT3,6.0,0.0,1.0,0.0,1.5
MED6,5.0,1.0,9.0,1.5,5.0
ACOT8,0.0,0.0,0.0,0.0,0.0
ABI1,16.0,10.0,14.0,3.0,12.5
GNPDA1,10.0,0.0,6.0,0.0,2.0
KCNE3,14.0,3.0,7.0,6.0,6.0
ZBTB33,79.0,46.0,85.0,28.5,48.5
TANK,14.0,1.0,6.0,4.5,4.0
SRA1,6.0,0.0,0.0,0.0,0.5
HDAC6,9.0,2.0,0.0,1.0,5.0
HDAC5,2.0,0.0,0.0,3.0,0.5
PDCD6IP,46.0,13.0,21.0,8.5,19.5
PDCD6,12.0,4.0,18.0,0.0,8.5
BCL2L11,17.0,7.0,11.0,7.5,18.5
SH2B3,16.0,3.0,11.0,4.0,6.5
GNE,7.0,10.0,6.0,7.5,8.5
FRAT1,30.0,0.0,14.0,0.5,21.5
TROAP,14.0,6.0,24.0,0.0,10.5
PIGK,1.0,3.0,0.0,0.0,1.5
CHAF1A,5.0,4.0,7.0,0.0,4.5
PARP2,2.0,2.0,0.0,0.5,5.0
PARP3,0.0,0.0,0.0,0.0,0.0
HMGXB4,8.0,3.0,4.0,1.0,7.0
TOM1,0.0,0.0,0.0,0.0,0.0
SH2D3C,0.0,0.0,1.0,0.0,0.0
RANBP9,13.0,10.0,19.0,5.5,11.0
DNAJB6,48.0,51.0,38.0,17.5,64.0
SMC4,96.0,57.0,62.0,23.0,94.5
GJC1,0.0,0.0,0.0,0.0,0.0
UBA2,41.0,40.0,27.0,10.5,48.5
SAE1,58.0,26.0,66.0,34.0,27.5
FARSB,27.0,0.0,4.0,1.0,1.5
ABCC5,5.0,3.0,1.0,0.0,6.0
ABCB6,0.0,0.0,0.0,0.0,1.0
DNM1L,18.0,3.0,7.0,0.5,4.5
ABCF2,6.0,1.0,1.0,2.0,1.0
COX17,42.0,17.0,31.0,0.0,29.5
SCAMP2,55.0,16.0,68.0,5.0,72.5
SCAMP3,3.0,0.0,0.0,0.0,0.0
IL18BP,0.0,0.0,0.0,0.5,0.0
RWDD2B,9.0,2.0,7.0,0.0,10.5
DPP3,14.0,0.0,1.0,0.0,9.0
SNUPN,12.0,0.0,0.0,2.5,1.5
HUWE1,28.0,30.0,36.0,12.5,29.5
PTPRU,0.0,0.0,0.0,0.0,0.0
TSSC4,37.0,5.0,26.0,0.0,9.5
PDCD7,15.0,9.0,3.0,0.0,11.5
PQBP1,1.0,1.0,2.0,0.0,0.5
CERT1,17.0,5.0,3.0,2.5,6.0
ARPC5,24.0,0.0,7.0,0.0,7.5
ARPC4,24.0,24.0,18.0,12.5,23.0
ARPC3,112.0,55.0,93.0,23.5,67.5
ARPC1B,83.0,29.0,44.0,28.5,74.5
ACTR3,70.0,50.0,40.0,45.0,54.5
ACTR2,126.0,32.0,65.0,12.5,37.5
TSPAN3,9.0,0.0,4.0,0.0,4.0
NUBP2,6.0,7.0,18.0,0.0,6.0
TSFM,15.0,2.0,5.0,0.0,14.0
PPIF,83.0,26.0,52.0,0.5,56.5
CTDSP2,17.0,5.0,6.0,3.0,9.5
ARPC2,112.0,35.0,74.0,29.5,74.5
RAD50,1.0,0.0,3.0,0.5,0.5
KIF20A,39.0,11.0,15.0,0.0,17.0
PREB,28.0,0.0,22.0,0.0,17.5
HIPK3,55.0,40.0,52.0,32.0,42.0
FEM1B,56.0,6.0,29.0,8.0,23.5
ACTR1B,9.0,0.0,7.0,0.5,7.0
ACTR1A,2.0,0.0,0.0,0.0,0.0
ARL4C,63.0,0.0,54.0,3.0,18.0
ARL4A,46.0,5.0,29.0,1.5,11.5
DNAL4,5.0,0.0,7.0,4.5,2.0
ZNF263,16.0,6.0,6.0,0.0,12.0
LRPPRC,25.0,24.0,17.0,14.5,22.5
FRY,59.0,104.0,80.0,53.5,94.5
PDIA6,62.0,44.0,56.0,16.5,48.0
TRAP1,0.0,0.0,4.0,2.0,0.5
OPTN,2.0,5.0,5.0,2.5,1.0
BCAP31,25.0,17.0,32.0,3.5,26.5
NAMPT,20.0,2.0,3.0,2.0,8.0
RBM12,43.0,14.0,18.0,0.0,18.5
YAF2,19.0,2.0,15.0,4.5,2.5
ARFRP1,6.0,0.0,0.0,0.0,0.0
TOB1,8.0,0.0,3.0,0.0,6.5
AKAP9,0.0,0.0,0.0,1.5,2.0
G3BP1,62.0,7.0,12.0,0.5,28.5
SUGP2,31.0,16.0,22.0,5.5,20.0
MBNL2,1.0,0.0,0.0,1.5,0.5
HNRNPA3P1,5.0,0.0,0.0,0.0,0.0
ABI2,11.0,0.0,8.0,1.5,0.5
CEBPZ,4.0,2.0,4.0,1.0,4.0
PLXNC1,0.0,0.0,0.0,0.0,0.0
TRIM28,26.0,7.0,23.0,2.5,18.0
RASA4,56.0,2.0,21.0,3.5,9.5
ATP6AP2,52.0,27.0,11.0,3.0,30.0
LPCAT3,2.0,0.0,9.0,0.0,4.5
WASF2,39.0,7.0,19.0,26.0,14.0
CHST4,1.0,0.0,0.0,0.0,0.0
SLC25A13,14.0,18.0,14.0,6.0,16.0
SLC25A15,22.0,5.0,26.0,8.0,12.5
SERF2,33.0,8.0,14.0,3.5,20.0
DHRS9,3.0,0.0,0.0,0.0,0.0
RCL1,66.0,6.0,45.0,5.5,21.5
SORBS3,0.0,0.0,0.0,0.0,0.0
CNIH1,12.0,5.0,11.0,0.0,5.5
RBM7,9.0,0.0,6.0,0.0,7.5
RBM6,4.0,11.0,17.0,7.0,11.0
RBM5,25.0,6.0,8.0,0.0,17.5
LHFPL2,11.0,0.0,1.0,0.0,3.0
TNK2,0.0,0.0,0.0,1.5,3.5
ALYREF,12.0,7.0,6.0,1.0,13.0
TXNDC9,4.0,0.0,3.0,0.0,1.0
RNF41,24.0,3.0,17.0,0.5,12.0
TSHZ1,17.0,5.0,2.0,0.5,6.5
ALG3,7.0,1.0,9.0,0.0,2.5
PRMT3,4.0,3.0,0.0,1.5,2.0
PSME3,12.0,8.0,5.0,0.0,12.5
MPHOSPH9,10.0,3.0,1.0,3.0,4.0
MPHOSPH10,4.0,0.0,0.0,0.0,1.0
MPHOSPH6,10.0,0.0,13.0,0.0,1.0
NME6,6.0,1.0,0.0,0.0,1.0
NUTF2,24.0,12.0,24.0,1.5,20.0
TRIM13,127.0,93.0,93.0,23.0,115.5
