GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
PCM1,104,73,31,13,16,20,19,6,9,12,5,3,11,3,15,1
PCMT1,50,39,14,18,4,4,4,4,2,12,2,8,2,3,3,0
PCNA,124,97,34,13,19,27,13,14,11,28,16,13,7,7,18,13
PCNT,36,25,10,4,5,7,9,4,7,9,3,6,3,0,8,8
PCOLCE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHMP1A,147,109,65,30,20,34,36,10,20,14,7,7,8,9,37,6
CDK16,92,70,29,13,14,14,21,17,15,10,6,5,6,7,11,2
CDK17,111,67,28,18,8,21,11,6,4,11,3,3,4,5,6,5
CDK18,5,6,3,2,2,3,2,2,1,1,0,0,0,0,2,1
PCYT1A,54,35,18,9,12,20,4,6,5,8,2,1,2,3,11,2
PDCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD2,434,333,123,76,52,72,73,48,51,80,42,50,39,26,70,16
PDE3B,213,142,42,36,51,48,52,29,17,24,7,8,22,24,30,3
PDE4A,105,89,25,25,23,23,32,15,5,7,4,5,15,12,24,4
PDE4B,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
PDE4C,4,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0
PDE4D,6,5,1,1,1,0,2,0,3,4,0,2,0,0,3,0
PDE6D,38,21,12,10,3,4,5,4,1,2,0,1,1,1,7,1
PDE6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE7A,505,320,148,110,60,85,73,46,74,63,23,40,50,23,61,32
PDE8A,5,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0
PDE1B,24,18,9,6,2,4,2,2,5,3,1,0,2,1,4,0
PDGFA,1271,799,454,356,245,304,335,185,119,128,68,68,103,105,179,73
PDE6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFRB,1,3,2,0,0,0,1,0,1,1,0,0,2,0,0,0
PDHA1,35,45,10,12,6,6,15,2,8,6,4,4,2,5,2,3
PDHB,119,100,43,30,11,24,20,17,17,19,10,8,13,11,26,2
PDK1,41,37,29,6,9,15,4,8,2,8,5,3,1,6,9,0
PDK2,6,9,1,1,0,2,1,0,2,1,2,1,5,5,1,0
PDK3,17,12,5,3,2,3,1,2,2,1,3,1,4,2,1,0
ENPP1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENPP2,165,133,75,37,33,43,34,35,31,16,27,17,29,15,41,21
PDPK1,246,169,82,43,29,54,36,23,17,11,5,16,16,9,37,3
SLC26A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDZK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECAM1,49,45,10,5,8,14,14,4,9,9,6,8,6,7,13,4
SERPINF1,3,2,1,0,0,0,3,1,0,3,0,0,0,0,1,1
PEPD,7,2,5,1,2,4,0,2,3,5,4,4,3,0,2,0
PER1,12,12,4,0,1,7,4,2,5,3,3,0,1,1,7,3
GATB,4,4,2,0,0,2,3,2,2,3,1,0,0,1,6,4
PEX1,4,3,2,0,0,1,0,2,0,2,0,0,0,0,0,1
PEX6,132,82,47,23,10,27,26,12,12,16,4,6,20,10,23,4
PEX7,6,4,0,3,0,1,0,2,1,1,0,0,0,0,2,0
PEX10,47,33,10,6,11,13,11,9,10,12,3,3,7,6,12,3
PEX12,17,11,5,6,5,2,5,1,1,3,3,3,5,2,2,0
PEX13,116,76,38,14,19,13,11,4,11,8,12,8,7,6,4,6
PEX14,16,11,7,8,2,5,7,4,4,3,0,3,2,4,4,3
PFAS,51,37,13,10,8,6,13,4,5,6,1,7,2,8,12,10
CFP,2,4,4,4,2,0,0,0,1,0,0,0,0,0,2,4
PFDN1,130,94,56,34,26,31,37,19,19,35,16,17,14,17,33,12
PFDN2,40,24,13,6,7,2,9,8,7,8,1,1,2,3,6,3
PFDN4,8,11,7,5,1,0,2,1,1,3,0,0,1,3,0,2
PFDN5,20,12,12,11,8,8,1,1,6,8,0,1,6,4,2,1
ATP8B1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PFKFB1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PFKFB2,3,3,0,2,0,0,1,0,0,1,0,0,0,1,1,0
PFKFB3,81,68,26,23,18,12,22,7,17,15,3,2,16,6,26,11
PFKFB4,36,25,18,16,3,18,11,6,5,5,2,5,4,5,8,5
PFKL,9,8,4,3,3,4,4,2,1,0,0,0,1,1,2,2
VIT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFKM,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PFKP,1,3,0,3,0,0,3,2,0,1,1,1,0,1,1,0
PFN1,598,394,216,142,78,131,146,71,81,122,43,49,45,46,102,36
PFN2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CDK14,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0
PGAM1,187,138,71,48,37,60,40,24,20,47,21,20,18,18,31,10
PGAM2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PGD,225,183,67,64,43,56,53,36,35,43,11,5,29,15,51,14
PGF,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PGGT1B,40,30,4,2,2,1,3,0,6,4,2,5,0,4,1,0
PGK1,124,81,43,16,13,18,5,6,13,15,6,10,6,6,17,4
PGM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGM3,123,80,30,14,13,13,16,8,10,15,9,2,8,1,6,0
ABCB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB,78,43,17,14,13,15,12,7,11,13,6,3,9,5,13,4
SLC25A3,111,75,24,13,16,26,17,9,19,15,5,6,12,18,10,13
PHEX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PHF1,60,34,21,13,6,7,12,3,6,4,4,2,10,7,17,6
PHF2,94,59,22,11,8,15,11,7,16,11,7,3,4,3,11,3
PHKA2,14,12,11,6,2,2,2,0,1,1,1,0,2,1,2,3
PHKB,35,22,10,5,8,1,2,2,6,8,4,4,6,6,4,1
PHKG1,17,13,10,10,5,8,4,0,2,13,7,6,3,5,2,13
PHKG2,24,14,10,11,4,16,7,4,5,4,0,5,6,2,5,5
PHYH,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SERPINA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINB6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SERPINE2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SERPINB8,319,251,108,59,42,41,39,26,51,40,33,13,18,27,39,4
SERPINI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINI2,8,11,3,1,4,1,4,0,0,0,0,0,0,1,0,0
PIGA,86,83,29,15,11,16,11,8,10,8,5,6,14,5,14,4
PIGC,32,21,10,6,2,10,9,1,1,9,5,5,4,2,4,0
PIGF,8,9,4,6,1,5,0,0,1,2,0,0,1,0,3,0
PIGH,27,19,13,1,5,2,4,2,4,4,2,2,4,1,5,4
PIGR,3,0,3,0,0,0,1,0,0,1,0,0,2,1,0,0
PIK3C2A,189,112,58,31,20,15,17,10,12,19,7,7,21,12,24,6
PIK3C2B,35,19,12,8,8,10,5,3,8,10,5,5,4,4,7,2
PIK3C3,7,10,5,2,3,4,1,1,1,0,0,0,1,1,1,1
PIK3CA,27,18,6,4,0,2,8,2,3,1,2,0,4,0,1,0
PIK3CB,82,71,27,22,7,7,5,5,18,20,10,6,6,12,11,4
PIM1,4317,2984,1201,794,764,1199,1218,556,328,414,173,160,299,249,575,172
PIK3CD,504,353,172,113,87,101,100,53,48,76,25,43,39,24,72,35
PIK3CG,68,46,22,10,9,14,12,2,13,8,2,6,10,8,14,1
PIK3R1,353,286,105,58,36,49,54,39,24,48,27,22,36,18,37,17
PIK3R2,46,35,20,11,12,7,11,5,9,10,3,1,6,5,8,2
PI4KA,13,10,4,1,1,3,3,2,1,1,0,1,1,0,3,2
PI4KB,82,62,33,16,12,12,24,12,9,17,5,8,6,7,21,6
PIN1,54,43,18,19,13,14,13,9,12,4,1,3,5,12,10,8
PIN1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIN4,6,22,8,2,5,3,1,1,1,1,5,1,1,0,6,0
PIP4K2A,133,75,37,28,16,9,18,12,12,21,12,10,7,9,14,1
PITPNA,120,92,45,35,17,24,20,10,10,12,6,13,13,5,18,1
PITX1,468,275,224,126,92,148,167,85,62,121,45,64,76,54,146,96
PITX2,7,5,1,0,3,2,0,4,1,1,0,0,1,0,2,0
PKD1,21,18,12,8,3,7,10,6,6,3,5,4,3,2,7,6
PKD2,48,53,18,15,7,5,6,7,3,6,0,5,4,5,5,3
PKLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKM,457,332,206,135,67,117,148,55,48,60,19,35,34,39,86,37
PKNOX1,99,58,22,20,16,26,14,13,19,13,10,17,9,10,12,4
PLA2G4A,4,0,1,1,2,1,0,1,1,0,0,4,2,0,2,1
PLAG1,83,47,18,9,4,8,5,3,9,7,7,7,6,3,9,5
PLAGL1,8,4,2,1,0,0,0,2,1,1,1,1,1,0,1,0
PLAGL2,731,554,219,168,69,126,142,66,80,107,43,43,72,59,105,22
PLAT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAU,902,614,328,199,157,262,290,118,131,222,99,93,104,82,169,58
PLAUR,720,422,234,225,104,202,208,97,116,115,42,55,79,54,118,50
PLCB2,42,43,8,18,5,10,11,3,3,10,5,3,1,3,10,5
PLCB3,15,2,2,4,0,0,2,2,1,1,0,0,1,1,1,0
PLCB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCD1,3,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0
PLCG1,10,10,6,2,1,8,4,1,0,2,0,1,5,1,2,1
PLCG2,188,126,58,39,15,25,22,14,34,20,12,13,10,11,17,0
PLD1,33,12,4,2,7,6,6,2,9,8,2,1,4,4,3,0
PLD2,7,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1
PLEC,390,342,143,87,56,113,123,54,42,77,32,28,44,43,108,28
PLEK,290,193,85,68,99,129,155,68,56,43,41,26,78,64,144,35
PLGLB2,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
PLGLB1,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
SERPINF2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLK1,50,25,17,12,13,12,7,5,7,4,2,5,12,6,20,2
FXYD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOD1,22,10,6,3,3,7,6,2,7,7,0,0,5,2,7,8
PLP2,130,90,44,26,26,47,39,22,23,18,5,15,8,14,29,15
PLRG1,21,17,4,4,8,6,6,0,1,5,2,0,4,1,9,3
PLS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLS3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLSCR1,5,5,0,4,0,3,1,3,5,2,4,1,4,0,3,0
PLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNA1,122,96,47,26,14,24,17,11,7,9,4,3,8,6,13,6
PLXNB1,8,7,5,3,2,3,3,1,2,2,1,0,0,1,4,0
PMAIP1,220,152,76,48,28,51,49,23,53,56,35,38,52,31,69,20
PMCH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PNOC,2,0,0,3,0,1,0,0,1,0,0,4,0,0,1,0
PML,82,76,35,17,11,15,21,5,19,11,5,6,9,13,30,4
PMM1,3,2,1,5,0,1,0,0,0,1,1,0,2,0,2,1
PMM2,167,132,64,51,38,58,39,24,14,16,6,26,8,7,45,9
PMP22,29,22,15,4,5,7,0,5,2,6,3,6,5,3,5,1
PMS1,6,4,3,0,2,0,2,1,0,1,0,1,4,1,2,1
5379,39,30,21,11,6,8,16,7,7,9,6,1,7,4,13,3
5380,7,6,1,1,2,4,1,0,0,0,0,1,1,0,1,0
PMS2P4,12,11,3,2,1,6,4,1,2,3,2,1,1,1,4,2
PMS2P3,53,34,22,19,8,12,8,9,11,19,6,1,2,5,5,4
EXOSC9,16,13,9,10,3,4,2,1,2,3,4,0,4,3,5,4
EXOSC10,7,2,2,2,1,3,0,1,1,1,1,1,0,0,2,2
PMS2,124,98,50,33,15,20,28,8,13,22,10,8,12,14,27,6
PNN,298,221,81,53,53,65,44,26,27,58,31,25,43,19,55,15
UBL3,133,82,24,24,16,25,11,13,4,15,2,7,5,4,15,0
SEPTIN5,18,18,11,7,3,8,9,6,0,0,0,1,1,0,1,0
PODXL,7,3,0,0,1,0,0,1,2,0,0,0,2,0,1,0
POLA1,67,43,14,20,9,6,17,7,11,12,4,7,8,6,12,2
POLB,15,6,0,1,1,0,3,2,1,0,0,2,2,1,2,0
POLD1,6,2,1,1,0,0,0,1,0,1,1,0,4,0,1,0
POLD2,2,6,1,0,1,3,1,2,0,1,0,0,0,2,0,1
POLE,69,64,34,24,14,22,15,10,6,5,6,3,4,6,8,6
POLE2,2,1,0,0,0,0,0,2,0,0,1,0,0,2,1,0
POLG,73,58,15,14,14,17,29,7,7,6,7,8,7,6,16,5
POLH,282,207,82,42,31,49,44,16,29,28,24,17,31,22,43,16
POLR2A,37,29,22,9,8,19,15,9,10,8,6,3,6,2,9,4
POLR2B,17,15,7,1,0,0,1,0,3,2,0,3,1,1,3,0
POLR2C,178,123,68,35,19,26,31,18,26,27,15,18,14,10,24,13
POLR2D,458,308,135,95,57,81,69,38,48,56,22,46,31,21,58,39
POLR2E,129,95,31,28,22,40,33,20,18,13,7,7,17,18,38,16
POLR2F,26,19,8,9,6,2,4,2,3,3,2,4,5,2,4,0
POLR2G,12,5,6,3,0,2,2,0,2,1,0,1,1,2,7,0
POLR2H,95,52,35,32,7,13,28,14,13,9,7,7,10,7,17,8
POLR2I,11,1,1,5,4,4,1,0,2,1,0,0,0,1,2,0
POLR2J,22,27,11,9,5,3,6,4,1,1,3,3,10,3,10,1
POLR2K,123,92,36,24,17,22,19,10,14,27,34,14,12,15,13,6
POLR2L,19,8,8,10,4,8,13,4,4,9,3,1,2,1,8,1
POLRMT,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0
PON2,1,1,1,0,0,2,1,0,0,1,0,0,1,1,0,0
POR,7,10,1,2,0,0,2,1,0,0,0,0,0,0,2,0
POU2F1,401,318,136,74,40,44,67,29,47,40,23,19,24,24,45,14
POU2F2,164,125,62,43,32,41,46,18,36,33,22,14,30,41,59,37
POU5F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POU6F1,1,1,0,1,0,0,1,2,0,0,0,1,1,0,0,0
PPA1,24,11,3,5,0,4,4,2,1,1,0,4,1,0,0,1
PPARA,46,29,14,21,4,5,6,6,6,3,3,0,3,2,2,0
PPARD,329,305,140,87,49,75,91,37,46,25,13,22,45,24,71,13
MED1,531,357,118,99,68,73,73,39,67,66,46,41,40,33,78,21
PPAT,236,150,54,41,38,23,33,20,19,24,16,16,13,18,31,8
CTSA,9,13,5,3,1,2,2,1,0,5,1,2,2,3,5,0
PPIA,281,188,75,57,38,58,69,27,38,64,29,20,23,21,38,20
PPIB,187,104,77,54,28,55,44,28,18,49,17,17,24,24,32,16
PPID,34,28,2,8,6,8,6,1,5,9,3,7,9,2,7,10
PPM1A,216,143,44,39,15,22,12,17,21,14,14,14,13,7,15,5
PPM1B,90,72,22,13,10,12,9,7,9,12,10,7,8,6,12,6
PPM1G,124,79,34,17,25,39,36,17,21,32,4,12,19,14,33,16
PPOX,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PPP1CA,93,53,49,12,20,23,24,19,6,18,10,13,17,10,22,12
PPP1CB,366,258,71,52,57,46,52,22,17,27,23,16,24,23,37,11
PPP1CC,385,240,102,51,22,43,42,13,25,35,40,34,24,19,35,15
PPP1R2,146,101,28,14,14,24,10,8,14,16,5,6,11,4,10,5
PPP1R3D,35,35,13,8,1,6,6,1,4,6,2,5,3,5,8,2
PPP1R7,13,14,6,4,7,3,3,1,4,3,2,1,9,1,2,0
PPP1R8,256,198,66,43,25,28,32,15,31,38,14,19,26,22,36,5
PPP1R10,743,530,242,193,114,152,142,69,93,92,44,47,83,61,135,28
PPP2CA,520,360,159,110,76,83,63,56,40,61,36,53,48,29,62,32
PPP2CB,78,38,13,6,6,7,7,2,6,9,0,1,11,6,11,4
PPP2R1A,114,71,33,16,12,25,26,9,12,17,8,13,10,9,31,14
PPP2R1B,89,79,23,8,7,10,6,5,9,13,4,2,5,4,9,2
PPP2R2A,393,260,115,67,53,66,79,31,59,53,38,45,42,31,75,42
PPP2R2B,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2
PPP2R3A,14,13,1,2,2,0,2,1,1,2,0,1,2,1,0,0
PTPA,53,44,15,10,8,16,21,10,15,15,5,10,9,5,21,7
PPP2R5A,147,101,42,17,11,33,23,15,23,29,14,8,21,3,12,9
PPP2R5B,1,0,1,1,0,0,0,0,2,0,0,1,1,0,1,0
PPP2R5C,106,66,20,11,20,17,15,11,10,9,8,6,17,4,20,8
PPP2R5D,90,64,33,23,15,22,20,13,14,26,9,15,15,9,20,6
PPP2R5E,310,205,85,45,32,46,32,19,30,30,19,10,31,21,20,13
PPP3CA,273,178,57,34,19,30,35,19,8,19,19,12,11,14,13,6
PPP4C,25,19,13,6,6,9,6,3,7,6,1,5,8,2,8,4
PPP3CB,52,33,11,14,5,7,12,4,1,4,3,4,5,1,7,1
PPP3CC,24,24,4,4,3,10,14,1,1,6,3,3,0,4,4,0
PPP3R1,584,362,149,81,80,83,100,35,64,71,47,33,48,24,52,27
PPP5C,23,19,6,2,7,3,11,6,3,5,2,1,2,2,4,2
PPP6C,153,117,38,19,18,15,17,11,9,10,11,12,7,7,15,8
PPT1,180,106,63,42,34,36,34,18,20,48,24,11,12,14,33,10
PRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCC,135,79,42,22,15,26,31,9,21,24,14,6,14,9,25,11
PRCP,5,9,1,0,0,0,1,1,0,1,1,0,1,1,0,0
PREP,33,23,14,7,4,5,10,3,6,9,5,5,4,3,17,5
PRF1,6,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0
SRGN,735,415,180,119,174,162,141,73,121,99,55,49,90,91,142,70
PRG2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PRH1,4,4,3,0,0,1,1,0,0,0,2,0,0,0,1,0
PRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRIM1,18,10,0,1,3,0,1,2,0,4,1,0,0,1,2,0
PRIM2,33,12,2,3,0,1,10,0,3,7,2,4,3,3,3,4
PRKAA1,101,47,25,17,16,11,23,6,7,10,10,12,9,7,10,7
PRKAA2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRKAB1,145,98,43,32,21,30,23,23,27,25,10,17,11,9,19,12
PRKAB2,152,88,32,21,17,14,21,11,11,17,12,8,17,13,13,5
PRKACA,76,62,27,18,5,14,12,6,12,7,5,2,3,7,3,2
PRKACB,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
PKIB,26,15,7,3,5,3,6,4,5,7,8,6,18,20,29,10
PRKAG1,65,42,20,9,8,18,9,8,10,17,3,6,7,7,19,5
PRKAR1A,140,95,34,24,8,16,13,8,21,9,1,1,8,4,13,6
PRKAR1B,43,28,19,6,7,9,18,14,5,4,3,6,5,2,14,10
PRKAR2A,217,137,52,26,34,46,35,14,29,29,13,11,17,12,28,19
PRKAR2B,19,7,7,1,3,6,0,1,1,4,0,1,1,0,3,0
PRKCA,23,20,7,5,3,2,5,1,1,4,1,1,3,0,3,1
PRKCB,81,60,35,14,12,14,16,7,19,11,7,3,6,3,7,4
PRKCD,104,82,36,23,11,21,27,17,16,34,13,7,12,7,25,9
PRKCE,95,84,30,13,9,10,7,7,14,9,1,4,12,10,11,6
PRKCH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCI,86,68,25,4,11,9,10,10,6,13,9,2,8,5,12,3
PKN1,1,0,2,2,0,2,3,0,0,0,0,0,0,0,0,1
PKN2,140,103,38,21,11,12,19,3,6,15,11,4,9,7,8,4
PRKCQ,10,8,1,3,1,3,2,1,1,2,1,4,0,1,3,0
PRKCSH,60,45,25,10,15,11,18,9,11,15,4,5,10,3,14,3
PRKCZ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PRKDC,471,338,151,67,52,69,65,37,39,55,34,36,46,36,64,11
MAPK1,359,279,122,56,58,55,60,23,28,32,15,18,28,23,28,9
MAPK3,8,5,1,0,1,4,5,1,1,2,1,1,0,0,0,1
MAPK6,201,136,58,40,28,36,24,13,13,27,12,10,27,22,24,32
MAPK7,9,4,1,2,0,0,1,0,2,0,0,0,0,0,0,2
MAPK8,107,61,26,13,5,8,11,8,8,20,8,8,6,8,11,2
MAPK11,17,16,6,5,1,2,6,6,3,0,2,0,1,3,4,0
MAPK9,87,59,27,22,8,13,18,8,6,15,4,3,3,2,5,2
MAPK13,2,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0
MAP2K1,74,46,15,8,5,11,11,1,6,8,1,5,8,4,9,0
MAP2K2,19,18,12,5,4,9,9,6,4,6,1,3,8,5,12,3
MAP2K3,66,45,27,20,15,15,17,7,16,16,8,6,10,8,24,6
MAP2K5,6,2,1,0,1,1,0,0,3,1,0,0,3,0,2,0
MAP2K6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP2K7,304,215,76,50,34,65,64,39,31,31,16,24,34,25,53,16
EIF2AK2,33,30,14,4,7,7,5,1,3,1,1,5,7,3,8,3
DNAJC3,182,115,39,34,21,22,26,12,11,25,15,17,11,8,18,5
THAP12,571,386,165,99,85,99,94,37,39,64,34,31,48,42,52,14
PRKX,233,171,86,48,33,41,41,23,30,31,17,15,19,17,26,15
PRKY,215,172,74,39,18,44,37,24,32,27,15,15,22,12,29,9
PRL,5,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0
PRNP,588,409,197,122,73,93,91,44,61,52,30,31,27,18,65,12
PRODH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROX1,4,2,0,1,0,0,1,0,0,0,0,0,0,0,4,0
PRPS1,70,44,29,9,2,11,19,5,22,10,6,5,9,5,11,1
PRPS2,85,57,24,15,12,10,8,5,1,9,5,10,12,7,9,3
PRPSAP1,40,27,4,9,9,4,3,3,6,10,1,7,9,3,7,1
PRPSAP2,60,35,18,16,13,15,16,7,9,4,6,6,6,6,13,2
PRRG1,50,39,17,8,8,9,6,3,4,4,0,4,2,9,5,1
PRRG2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LGMN,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0
PRSS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRTN3,113,77,40,25,20,29,27,16,24,29,5,10,16,8,27,7
PSAP,12,7,4,1,3,6,4,4,6,4,1,0,4,4,10,1
PSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSEN1,379,269,95,53,45,53,35,19,34,27,31,21,22,16,39,12
PSKH1,70,35,18,10,8,11,9,12,10,8,1,5,3,9,15,3
PSMA1,173,103,32,22,36,26,14,6,27,19,16,13,19,10,19,14
PSMA2,48,34,9,6,5,7,4,0,2,8,7,3,4,1,4,2
PSMA3,15,24,8,6,4,4,8,1,2,3,4,3,1,1,6,3
PSMA4,100,83,36,26,16,12,36,14,17,21,8,13,9,9,35,24
PSMA5,38,36,11,5,1,12,5,0,5,2,5,2,3,3,5,4
PSMA6,33,14,10,11,5,11,6,2,7,3,3,2,4,3,7,1
PSMA7,55,21,9,3,1,8,0,2,0,0,3,1,1,1,0,4
PSMB1,17,17,12,8,4,10,7,1,3,7,1,2,1,2,15,1
PSMB2,177,136,38,24,22,27,26,13,24,24,7,17,15,16,22,15
PSMB3,6,5,2,5,4,5,2,1,2,9,5,0,0,1,7,2
PSMB4,9,3,2,0,0,1,2,0,1,2,0,0,1,1,3,0
PSMB5,80,45,35,36,20,13,28,9,19,23,6,11,8,10,28,4
PSMB6,11,14,2,5,4,3,7,3,3,3,2,4,0,4,9,4
PSMB7,27,19,11,6,3,6,5,0,3,7,0,4,0,6,9,2
PSMB8,31,28,13,11,4,11,9,3,4,5,2,4,6,4,14,6
PSMB9,3,4,2,0,0,1,0,0,3,1,0,0,1,0,3,1
PSMB10,13,4,9,4,2,3,2,2,1,2,3,0,2,1,2,6
PSMC1,17,24,10,7,4,3,4,3,4,5,2,5,3,0,3,2
PSMC2,57,31,6,11,7,10,7,5,13,6,10,3,8,4,8,5
PSMC3,13,4,9,12,3,3,6,3,3,2,0,2,1,1,1,5
PSMC4,68,37,24,17,9,8,18,6,11,7,5,4,1,4,22,5
PSMC5,15,10,0,2,1,7,3,0,0,2,4,0,1,1,1,2
PSMC6,25,14,6,9,3,1,7,2,5,5,2,2,7,1,2,0
PSMD1,18,29,15,4,5,9,5,3,3,7,4,0,6,2,14,2
PSMD2,32,22,12,7,3,3,11,5,5,6,1,5,3,2,11,2
PSMD3,37,26,3,10,7,7,11,4,6,9,4,5,1,4,13,6
PSMD4,14,16,8,3,4,5,4,4,3,5,4,0,0,1,5,3
PSMD5,159,149,50,28,19,28,35,9,13,30,14,11,15,12,24,12
PSMD7,180,105,44,34,27,35,24,16,25,44,18,16,24,22,27,26
PSMD8,93,66,30,31,16,18,18,15,14,12,9,8,15,8,17,7
PSMD9,64,45,17,14,11,10,18,5,6,8,3,8,7,5,9,8
PSMD10,32,20,9,7,3,2,6,1,11,5,1,1,6,4,1,1
PSMD11,334,217,63,48,30,26,45,25,38,34,13,26,33,20,39,10
PSMD12,158,120,24,14,15,16,11,11,8,12,14,6,10,9,11,4
PSMD13,48,29,23,16,1,13,14,9,8,11,5,3,9,12,8,7
PSME1,11,14,6,7,4,6,8,3,2,4,0,2,3,4,7,5
PSME2,6,6,2,0,2,1,3,2,0,1,0,0,1,0,2,8
PSPH,10,6,5,0,3,1,0,0,2,4,0,1,1,4,4,1
PTAFR,148,101,54,38,14,6,16,5,35,63,23,24,24,15,24,9
PTBP1,1096,777,291,174,149,220,242,96,185,240,89,69,101,67,204,42
PTCH1,36,27,12,9,7,10,6,2,7,6,6,1,8,1,8,5
PTEN,1123,737,281,155,134,146,135,86,75,98,56,40,70,72,123,37
PTGER2,24,16,6,5,2,4,3,3,4,7,5,6,4,5,11,3
PTGER4,421,281,102,81,138,152,161,91,103,124,83,92,90,94,166,62
