GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
CHERP,13.8,18.0,17.2,31.0,52.8,131.0
KAT5,2.0,3.4,3.2,8.2,11.8,32.6
HYOU1,22.4,34.2,28.0,62.8,394.0,220.8
IPO8,4.8,7.0,6.6,21.8,23.0,43.2
IPO7,23.0,48.4,37.2,108.8,117.6,262.8
NOP56,19.6,24.4,19.2,44.2,51.2,104.6
NEBL,0.0,0.0,0.0,0.0,0.0,0.0
PITRM1,0.6,1.2,1.6,3.6,6.0,6.6
ATG7,2.0,3.8,2.8,6.4,6.8,23.2
ZNRD2,0.4,0.2,0.8,1.0,1.6,6.2
RNASEH2A,1.0,1.8,1.4,3.0,1.6,6.6
P3H3,0.2,0.0,0.0,0.0,0.2,0.0
BATF,0.8,1.2,0.6,2.2,0.4,5.8
GLRX3,0.2,1.6,1.0,3.6,1.4,3.0
DCTN2,2.6,3.8,3.0,8.4,14.0,21.8
ANP32B,29.4,42.2,28.8,104.8,121.0,216.4
LAMTOR5,2.4,5.0,3.2,12.4,13.0,28.8
PROCR,0.2,0.8,1.4,2.2,1.0,2.8
TM9SF1,1.4,4.2,1.0,7.2,10.2,22.8
PRDX4,0.2,0.6,0.4,0.2,1.8,0.4
ARL6IP5,5.4,10.4,13.4,21.2,23.8,38.4
ARPC1A,3.2,7.2,3.4,10.6,17.4,31.6
HTATIP2,2.0,2.2,2.0,10.0,7.8,12.0
AGPAT1,0.4,1.6,0.8,4.0,6.0,8.0
AGPAT2,2.0,5.0,4.8,7.6,6.4,21.6
RPP30,4.4,7.0,9.2,19.2,24.4,45.0
RPP38,1.6,4.2,2.4,6.6,5.6,12.2
SPTLC1,10.2,11.4,7.6,22.8,33.4,72.8
SLC35A1,3.0,6.2,4.2,14.6,9.6,19.0
SLC19A2,0.4,1.8,2.0,5.4,4.2,8.8
IFI44,0.2,0.4,0.6,1.8,1.2,2.4
ARFGEF2,11.6,20.0,18.8,59.0,79.8,175.2
ARFGEF1,5.6,6.6,6.6,18.6,23.2,48.6
RABAC1,0.8,0.6,1.0,1.6,4.8,3.0
SLU7,7.8,13.2,10.4,32.2,47.2,77.0
SIVA1,1.2,2.0,2.0,3.2,4.4,12.6
MRPL28,1.4,1.2,0.8,1.4,5.2,11.6
CCT7,3.4,2.6,1.2,8.0,8.2,16.2
CCT4,7.2,7.2,5.4,20.8,17.0,36.0
CCT2,4.8,4.4,4.6,18.0,18.6,41.8
NPC2,0.2,0.0,0.6,1.0,1.6,12.2
GNLY,0.0,0.2,0.0,0.0,0.8,0.4
TACC2,0.2,0.2,0.2,0.4,0.4,2.4
SORBS1,0.0,0.4,0.0,0.2,0.0,8.4
IFITM2,2.6,2.0,2.0,5.0,4.4,47.8
POMT1,2.8,3.8,5.4,3.4,3.8,9.2
TXNRD2,0.2,0.4,0.0,1.2,1.2,2.4
MTHFS,1.2,3.6,1.8,5.2,9.4,23.6
DRAP1,0.6,0.6,1.2,1.2,1.2,4.2
DNPH1,1.4,1.2,0.6,3.4,1.6,8.6
SMC2,4.0,8.4,6.2,24.4,27.2,50.0
PRPF8,2.0,2.8,2.4,6.2,11.6,19.8
ERN2,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC2B,0.4,0.4,0.2,2.0,3.2,1.4
AHSA1,3.4,5.4,4.2,26.6,7.8,18.2
USP16,2.6,4.6,2.6,8.8,12.8,26.6
CDC42EP3,150.0,319.6,134.2,532.8,1358.6,1032.2
SH2B2,0.0,0.4,0.0,0.2,0.4,2.4
PAIP1,2.8,4.6,2.2,11.0,10.6,18.2
PAICS,26.2,55.2,33.6,109.2,112.6,311.0
TBL3,0.0,0.0,0.2,0.0,0.6,0.2
MXD4,3.0,3.6,3.4,7.8,12.0,20.0
P3H4,0.0,0.0,0.0,0.2,0.8,0.4
ST6GALNAC2,0.0,0.0,0.0,0.2,0.0,0.0
PDLIM5,1.0,2.4,0.2,4.4,3.4,13.4
TRIM3,0.4,0.2,0.4,0.6,0.2,1.2
ERLIN1,23.0,35.2,36.0,157.4,145.8,166.4
HEXIM1,7.4,17.2,14.2,24.0,49.6,105.6
SPAG5,1.0,2.0,2.2,9.2,4.4,10.8
RBCK1,0.6,0.8,0.8,1.2,3.6,3.8
STAMBP,4.2,9.4,7.4,19.4,31.2,41.0
TGOLN2,33.6,56.4,47.2,116.6,161.6,311.0
ARID3B,10.2,21.8,15.2,37.8,61.6,62.2
POLR3F,6.0,10.6,7.2,20.4,31.4,51.8
POLR3G,3.0,3.8,2.0,7.2,4.0,16.8
POLR3C,9.2,13.4,10.2,28.0,51.0,86.0
IVNS1ABP,10.4,12.8,10.4,30.8,41.4,57.4
TRIM16,5.8,8.6,5.6,20.0,52.6,15.2
MYL12A,18.4,33.4,20.2,69.0,96.2,145.4
TXNIP,172.6,296.2,210.8,799.4,1346.2,1222.0
TAF6L,0.0,0.8,0.2,0.2,0.6,0.8
PDPN,0.2,0.4,0.0,0.0,0.6,0.0
ATP5MG,2.8,5.6,4.4,18.4,11.4,29.4
RASL10A,0.0,0.0,0.2,0.0,1.0,0.2
GAS2L1,0.0,0.0,0.0,0.4,1.0,0.2
RAD51AP1,3.8,5.4,3.4,10.4,11.6,21.2
RGS14,1.0,1.8,1.2,2.2,1.4,3.4
10638,0.2,0.6,0.0,0.2,0.6,0.4
EXOC5,8.0,12.0,9.4,38.8,35.0,63.8
NPRL2,0.4,0.0,0.8,0.2,1.4,1.0
IGF2BP1,21.6,28.4,25.6,86.6,96.4,188.6
IGF2BP3,0.0,0.0,0.2,1.0,0.0,0.0
IGF2BP2,17.0,31.0,22.4,76.2,93.6,131.2
CAMKK2,13.8,17.0,14.8,24.6,33.8,108.0
PRELID3A,1.2,1.4,1.8,2.0,3.2,15.6
MTX2,1.2,2.0,1.4,7.0,4.2,12.0
YKT6,8.6,14.4,11.6,19.4,44.8,108.0
SPINT2,0.0,0.2,0.0,0.4,0.6,1.2
PMVK,0.8,0.4,0.0,1.2,2.6,3.2
KHDRBS3,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS1,12.0,18.8,9.2,46.4,35.2,97.4
CELF1,41.4,66.0,51.0,143.0,208.4,397.0
CELF2,57.4,94.2,66.6,225.0,334.6,537.0
KLF1,0.0,0.2,0.2,1.0,0.4,1.6
CTCF,13.0,19.8,12.8,44.8,65.8,126.0
CD226,0.4,0.2,0.0,0.6,1.0,3.2
FARS2,0.4,1.0,0.2,1.0,2.4,3.8
CGRRF1,0.0,0.6,0.6,1.4,2.0,2.4
CGREF1,0.0,0.8,0.2,1.4,1.4,4.0
RRAGA,3.4,4.4,3.6,13.0,18.6,22.8
DCTN6,4.0,6.0,5.2,17.6,24.8,30.4
GNA13,32.0,61.2,57.8,213.6,203.8,361.6
TNFSF13B,1.6,2.4,2.8,10.4,8.8,7.8
CSPG5,0.0,0.0,0.0,0.2,0.2,0.0
AVIL,0.6,0.6,0.6,1.4,1.6,2.4
B3GNT2,12.8,14.4,12.8,60.4,83.0,73.6
GNB5,0.2,1.4,1.4,2.2,2.6,8.6
EBP,6.4,8.6,6.2,8.4,30.0,33.2
PNMA2,0.0,0.0,0.0,0.0,0.0,0.0
GMEB1,3.2,3.8,2.8,10.0,13.8,29.6
RRH,0.2,0.0,0.0,0.2,0.4,0.6
CCT6B,0.0,0.2,0.0,0.0,0.2,0.0
CCT8,11.0,10.0,5.8,24.8,47.4,60.6
CNPY3,9.2,8.6,11.2,22.2,57.0,95.0
CORIN,0.0,0.0,0.0,0.0,0.0,0.0
FAM189B,0.6,0.0,0.4,0.6,1.2,3.2
USP39,9.2,8.8,7.6,16.6,25.0,62.0
POLD3,10.8,20.8,17.0,69.0,59.8,121.4
CERS1,0.0,0.0,0.0,0.2,0.2,0.4
TBR1,0.0,0.2,0.2,0.0,0.8,1.0
AP4B1,0.4,0.6,0.4,2.2,2.2,1.2
POLQ,5.0,7.4,5.6,20.8,20.2,35.2
SLC12A7,1.6,2.2,1.8,6.2,7.4,10.4
OGA,19.4,32.2,21.2,82.6,80.0,153.8
NFAT5,16.0,21.4,18.4,102.6,123.4,246.2
NUDC,4.2,2.8,4.2,17.6,11.6,24.4
PTGES3,34.8,58.6,40.6,246.2,123.4,301.8
YME1L1,13.4,25.8,15.4,52.2,88.6,144.6
TCFL5,6.2,7.8,3.0,14.4,9.0,27.4
PLK4,3.2,3.4,3.8,12.2,12.6,25.0
STAG3,0.0,0.0,0.2,0.0,0.2,0.4
STAG2,11.6,18.8,14.2,68.8,79.2,99.6
RFPL3S,0.0,0.0,0.4,0.2,0.2,1.8
10740,1.2,0.4,1.0,1.6,4.2,8.0
RBBP9,1.0,2.2,2.0,5.2,5.4,9.4
RAI1,3.0,2.8,2.8,6.2,10.2,23.4
PTTG2,0.0,0.2,0.0,0.6,0.4,0.8
PHTF1,0.6,0.4,0.2,1.0,3.0,3.0
MAP3K2,31.8,61.8,52.0,175.4,192.8,256.8
MASP2,0.0,0.0,0.0,0.0,0.0,0.0
10748,1.6,2.0,0.6,5.6,5.6,13.2
KIF1C,0.6,2.0,1.4,2.2,3.0,15.6
GRAP,3.0,3.0,3.2,5.6,8.0,16.4
GIPC1,1.0,0.8,1.4,3.0,1.6,6.2
TRAF3IP2,0.2,0.4,0.6,2.8,3.4,2.4
NUP50,43.8,72.4,51.4,150.0,183.6,454.0
KDM5B,7.8,15.8,12.6,41.6,34.4,91.2
TOB2,13.6,19.2,17.4,52.2,73.6,144.4
HBS1L,3.2,4.8,3.8,14.2,14.6,22.0
AHCYL1,29.4,41.8,38.2,152.8,176.0,298.6
PLK2,0.8,0.6,0.8,4.4,1.6,8.2
ZMYND11,5.2,10.8,7.0,40.0,53.4,68.2
SRSF10,96.4,147.4,105.6,342.2,380.6,940.8
ZBTB6,11.2,16.4,13.0,44.2,60.8,108.2
POP4,15.8,21.4,20.4,56.6,85.2,152.2
ARPP19,41.2,71.8,59.8,181.8,205.4,453.6
ZNF271P,13.2,21.2,19.2,58.6,71.4,133.0
ZNF234,1.6,2.8,2.8,8.0,6.8,18.8
ZNF266,10.8,20.2,14.8,30.6,51.6,110.4
ZNF274,10.8,15.6,13.8,26.6,62.8,107.8
NEK6,25.8,41.8,21.4,63.4,65.6,231.4
WDR4,3.0,5.2,3.4,9.4,14.4,36.0
IQGAP2,1.2,2.0,1.2,5.4,7.0,7.8
VAMP5,0.0,0.4,0.0,0.0,1.0,1.6
ZNF273,2.6,4.2,3.0,10.4,12.2,18.6
ZNF460,1.4,2.4,2.2,12.4,9.8,14.6
ZNF268,36.8,69.0,52.4,133.8,193.6,392.2
MTHFD2,41.2,74.2,44.4,226.0,404.8,388.2
RPP40,0.6,0.4,0.4,1.0,1.2,1.6
CYSLTR1,2.0,3.0,1.0,6.6,4.2,2.2
SEPTIN9,5.6,12.6,6.0,17.2,16.6,60.8
SEC24A,6.0,8.8,6.0,19.8,34.0,60.4
CCR9,0.0,0.0,0.0,0.0,0.0,0.6
SDCCAG8,0.0,0.0,0.0,0.2,2.2,1.2
ENTR1,4.0,6.2,6.0,12.6,13.0,36.8
HSPH1,6.0,11.8,10.2,293.0,17.0,40.2
STARD10,0.0,0.0,0.0,0.0,0.0,0.0
WASF3,0.0,0.0,0.0,0.0,0.2,0.0
NOXA1,0.0,0.0,0.2,0.0,0.0,0.2
UTP14A,3.2,4.2,1.8,6.0,8.6,21.8
CPLX1,0.0,0.0,0.0,0.0,0.0,0.2
FRS3,0.4,1.2,1.2,1.2,1.8,4.6
FRS2,15.0,20.8,19.4,64.0,73.0,120.4
NEU3,0.8,1.4,2.6,5.6,7.4,17.2
FAXDC2,0.2,0.4,0.6,0.4,0.4,1.0
FAM114A2,0.4,1.6,2.0,8.2,10.4,11.0
ZNF275,8.4,15.0,12.6,33.2,43.0,74.8
FTCD,0.2,0.0,0.0,0.0,0.0,0.2
TUBGCP2,5.0,10.6,6.6,10.2,21.6,50.8
CLPX,18.0,30.6,23.8,71.6,60.0,183.0
SRCAP,2.0,3.4,1.6,8.0,11.0,16.4
PPP1R13L,0.2,0.2,0.2,0.2,1.6,1.6
POLR1G,4.4,7.4,4.2,8.2,6.0,30.2
HPSE,0.2,0.4,1.0,1.0,0.8,0.6
RUVBL2,1.2,1.0,0.8,1.6,1.8,5.0
PGRMC1,4.8,7.4,6.6,22.0,17.8,42.8
LILRB1,0.6,2.4,1.2,1.8,2.0,11.8
SLC26A1,0.2,0.0,0.2,0.8,1.2,0.6
ADAM28,0.4,0.0,0.0,0.2,0.2,0.2
ARID5A,4.0,4.6,5.2,6.8,63.6,25.4
TSPAN9,0.2,0.0,0.0,0.4,0.4,1.4
USP20,1.0,1.2,0.8,4.4,5.4,15.6
USP19,1.2,1.4,2.6,3.2,6.6,8.6
HCST,0.4,0.6,0.8,1.4,2.0,1.6
CD300C,0.4,0.4,0.2,1.0,0.8,4.6
ME3,0.0,0.0,0.0,0.0,0.0,0.0
FGL2,9.0,16.2,8.0,30.4,43.8,35.2
C1QL1,0.0,0.0,0.0,0.0,0.0,0.0
MRPS30,0.4,1.0,1.0,3.0,4.6,8.0
WDR3,5.0,6.2,5.8,10.6,7.8,37.6
GPR83,0.4,0.6,0.4,3.6,5.4,8.0
RAB10,14.0,26.4,24.6,70.6,71.4,145.2
MALT1,7.4,17.8,8.6,37.2,32.6,45.6
MMP24,0.0,0.0,0.0,0.0,0.0,0.0
10896,0.0,0.2,0.2,1.4,0.8,0.6
YIF1A,0.0,0.4,0.0,0.2,0.4,0.2
CPSF4,3.0,6.6,3.2,12.2,12.8,41.0
JTB,7.0,8.6,8.6,18.2,31.0,56.2
RUNDC3A,0.0,0.0,0.0,0.0,0.0,0.0
DHRS4,0.0,0.2,0.2,0.2,1.2,1.8
BRD8,5.2,7.6,5.0,18.4,14.2,39.2
MTMR11,1.6,1.6,0.2,2.0,3.0,3.4
BLCAP,4.0,4.0,5.6,13.0,20.6,29.4
MAN1A2,2.6,6.2,5.2,18.6,17.0,28.6
TRAFD1,2.8,4.8,6.4,12.4,13.4,46.2
TXNL4A,10.2,15.8,12.2,27.0,36.8,96.4
PNPLA6,0.4,0.0,0.0,0.4,0.2,2.0
SUGT1,0.4,1.2,0.4,5.4,1.6,5.4
PAPOLA,39.4,58.6,48.6,170.2,161.4,357.4
TCERG1,20.2,25.8,19.6,52.0,69.8,163.2
MAGED2,0.0,0.2,0.2,0.2,1.0,0.6
BTNL3,0.0,0.0,0.0,0.0,0.0,0.0
EHMT2,0.8,2.0,1.4,1.0,0.4,4.2
COPS8,4.0,10.4,6.2,18.6,34.6,46.8
RNPS1,22.6,34.8,26.6,62.6,105.4,281.0
FASTK,0.8,0.4,0.2,1.0,0.8,2.2
SUB1,25.6,42.6,34.6,128.6,133.2,222.0
DBF4,2.0,2.4,1.6,4.4,5.6,11.2
SPIN1,10.8,18.2,13.0,48.0,28.0,75.6
RALBP1,3.6,7.6,7.4,20.0,27.2,43.2
SRSF8,4.0,6.2,4.2,18.0,24.2,48.4
APOBEC2,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,10.2,21.8,13.8,45.8,67.6,105.0
PRDX3,17.6,30.6,21.6,87.6,96.0,195.8
GPR75,0.2,0.0,0.6,1.8,0.6,2.8
EHD1,1.6,5.0,6.2,5.8,20.4,61.4
AFG3L2,6.4,10.0,6.6,17.4,25.2,61.2
POP1,3.8,8.6,3.2,11.2,13.4,31.0
MSL3,6.6,11.8,6.4,24.6,51.0,38.6
C11orf58,12.6,22.0,14.2,58.0,48.4,107.2
KDELR1,2.8,8.0,7.4,11.4,22.0,47.8
SF3A3,13.0,18.4,14.0,33.4,41.2,122.8
AP3M2,8.6,10.4,11.4,27.8,25.8,63.6
STARD3,1.0,2.2,2.2,4.0,3.6,19.8
HNRNPA0,10.6,16.0,13.2,40.4,45.6,117.6
BTG3,4.6,5.2,3.0,14.6,13.2,24.8
CBX1,5.6,10.4,7.0,19.2,15.4,41.6
SEC61B,10.2,15.6,8.0,35.4,54.2,84.6
TOMM34,6.0,11.4,11.8,24.8,26.4,52.4
PDIA5,0.8,1.2,1.6,2.6,4.4,6.6
SERINC3,8.8,12.8,13.2,41.0,51.0,77.0
OS9,4.4,6.2,4.2,13.4,44.4,40.0
PNRC1,7.2,11.0,10.4,38.6,98.2,52.2
TMED2,37.4,63.0,41.8,144.4,299.0,361.0
LMAN2,3.2,4.4,4.0,8.2,12.6,23.2
ERP29,24.2,32.0,26.2,90.6,133.6,212.4
MLLT11,1.0,0.2,0.2,1.2,0.6,3.0
STIP1,5.8,11.8,8.0,54.6,28.0,66.6
IFI44L,0.0,0.2,0.0,0.0,0.0,0.4
ACOT2,0.2,0.2,0.2,0.4,1.4,1.2
RAB40B,0.6,0.8,0.8,2.0,3.4,8.6
EBNA1BP2,3.2,6.4,2.8,8.8,6.8,15.8
CKAP4,0.0,0.2,0.6,4.2,1.4,1.2
YWHAQ,13.6,37.2,28.8,88.8,78.4,206.4
TMED10,45.2,83.4,60.2,185.0,336.4,402.8
ASCC3,6.8,9.4,6.0,31.8,30.2,56.8
ADIRF,0.2,0.0,0.0,0.0,0.0,0.0
UQCR11,8.6,14.6,13.0,34.0,33.8,126.6
CLP1,9.8,14.8,8.0,22.0,26.2,68.0
FERMT2,0.0,0.0,0.0,0.0,0.0,0.6
COPS6,1.2,1.2,0.8,3.4,2.2,25.0
RAB32,0.8,1.0,0.2,1.4,4.2,2.8
MAPRE2,5.4,8.0,10.6,23.8,35.0,38.4
CCNI,6.6,9.6,5.0,22.4,43.8,47.6
KCNQ1OT1,26.6,35.8,31.8,119.4,112.8,186.4
GCN1,4.6,7.6,7.0,13.8,17.8,59.0
COPS5,2.2,3.0,2.0,4.8,4.6,11.6
METAP2,18.2,22.2,16.6,59.2,53.6,125.8
IMMT,4.6,6.4,4.6,9.4,23.8,55.0
SF3B2,2.8,2.4,3.4,8.6,11.2,21.6
SDS,0.0,0.0,0.0,0.0,0.2,0.2
ILVBL,1.4,2.0,0.2,2.6,6.0,10.6
SLC27A5,1.0,1.4,0.6,0.0,0.4,3.4
SLC27A4,0.6,0.8,2.2,1.0,2.0,6.6
SLC27A3,0.0,0.0,0.0,0.0,0.4,0.0
SLC27A2,0.0,0.4,0.2,0.4,1.0,0.8
KIF2C,7.6,13.8,6.0,26.2,28.4,68.8
LILRB4,8.8,16.6,11.2,28.8,67.0,166.6
CCDC85B,0.2,2.0,0.2,0.6,2.0,3.6
IL24,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR1,3.0,7.8,7.2,42.0,33.6,25.6
TLK2,7.8,13.2,9.2,30.8,44.4,88.4
KDELR2,19.8,35.2,23.6,67.2,157.4,226.2
KDELR3,0.0,0.0,0.4,0.2,0.6,1.2
ATF7,9.4,12.2,11.8,32.0,39.4,92.4
SNRNP27,2.4,3.6,2.0,6.8,14.4,21.0
TMED1,6.2,10.0,9.6,13.6,30.8,57.8
LIAS,2.2,2.2,2.2,8.8,9.8,13.0
IFT27,0.0,0.4,0.2,0.6,0.8,0.8
RAB35,10.6,22.2,16.8,26.4,52.0,185.4
TDRKH,0.0,0.0,0.0,0.2,0.4,0.8
LILRA1,0.0,0.2,0.2,0.8,0.0,1.4
LILRB3,0.0,0.6,0.0,0.4,0.2,2.0
LILRA2,0.0,1.0,0.2,1.4,0.4,0.8
RBPMS,0.0,0.0,0.0,0.0,0.0,0.0
RAB31,16.6,21.6,11.8,45.8,70.0,170.2
ADAP1,1.4,4.4,2.4,4.6,9.2,37.2
DSTN,4.2,6.2,4.2,12.0,41.4,21.6
RIPK3,0.2,0.4,0.0,0.0,0.2,1.2
STON1,0.4,0.4,0.2,2.2,6.6,3.0
11039,1.4,0.6,1.4,4.0,5.2,5.6
PIM2,18.2,26.0,28.2,55.4,92.6,114.8
B4GAT1,0.2,0.6,0.6,0.6,0.4,0.8
11042,0.6,1.2,0.8,1.6,4.2,5.0
TENT4A,6.8,10.8,10.0,25.0,21.2,46.6
SLC35D2,0.2,1.0,0.4,0.4,3.4,5.4
ADRM1,5.4,7.6,8.0,12.4,16.8,43.0
NUDT21,22.2,40.2,27.8,84.0,94.6,198.4
CPSF6,17.2,25.0,22.8,76.0,69.8,159.2
OGFR,0.2,0.8,2.0,2.2,0.4,10.4
DDX52,11.6,19.6,14.0,35.4,52.8,89.6
ABHD2,5.4,3.6,6.0,11.2,12.4,68.4
WWP1,2.4,3.0,1.4,9.4,10.4,13.4
WWP2,2.0,7.8,6.6,15.4,20.6,33.8
DUS4L,1.0,1.6,1.0,4.2,2.8,5.8
CNTRL,3.8,6.2,4.2,15.2,13.4,22.2
UBE2C,4.4,6.8,4.0,18.2,10.0,47.6
SNRNP35,1.2,1.2,1.6,2.4,6.0,6.2
DEPP1,0.0,0.0,0.0,0.0,0.0,0.0
CYB561D2,1.8,3.4,1.0,2.4,7.6,11.2
RAPGEF4,0.0,0.0,0.0,0.4,0.6,0.6
TMEM115,3.0,5.0,3.8,12.0,14.8,37.4
DUSP14,7.2,11.2,10.8,24.4,60.6,43.8
TOPBP1,6.2,9.8,7.0,23.0,23.0,45.4
TRIM31,0.0,0.0,0.0,0.0,0.0,1.4
TPPP,0.0,0.0,0.2,0.2,1.4,0.0
HSF2BP,0.0,0.0,0.0,0.0,0.0,0.0
TRIOBP,5.2,5.8,2.8,8.4,11.8,23.6
RER1,4.0,6.6,6.2,12.2,21.4,53.0
DNAJB4,5.6,8.4,15.4,136.0,29.0,45.2
DIDO1,16.0,28.0,22.0,53.6,86.0,185.2
WDR5,11.4,15.4,10.2,22.2,29.2,89.0
SPACA9,0.2,0.0,0.2,0.2,1.4,1.0
ADAMTS13,0.0,0.2,0.0,0.2,0.0,0.0
CACFD1,0.0,0.0,0.2,0.2,0.6,1.8
ADAMTS5,0.0,0.0,0.0,0.4,0.6,0.4
NUP42,1.0,0.8,0.4,2.4,1.2,2.4
PTPN21,0.0,0.4,0.2,0.2,0.2,1.2
HNRNPUL1,21.0,37.8,27.8,77.4,119.2,210.2
ATE1,3.6,6.8,5.2,13.6,18.6,44.0
RPP14,17.8,28.4,24.2,66.8,108.0,199.2
KRR1,11.8,19.2,17.8,43.4,59.4,121.0
KATNA1,3.0,3.4,1.2,5.6,5.4,16.0
PRDM4,4.0,10.0,8.4,21.4,30.0,44.0
HIBADH,0.6,1.8,0.8,3.6,5.4,8.6
CIT,1.0,3.2,4.6,10.4,13.0,22.2
CEP43,7.2,9.6,4.8,23.4,20.8,36.0
EMILIN1,0.0,0.0,0.0,0.0,0.0,1.0
BTN3A2,4.0,6.0,7.2,23.0,17.6,43.8
BTN3A1,1.6,1.0,1.8,8.4,8.0,11.0
BTN2A1,14.2,27.4,24.4,47.4,90.0,184.0
RCAN3,1.0,0.4,0.8,1.0,2.0,5.6
FAF1,2.2,3.2,2.4,5.8,11.0,11.6
CD160,0.0,0.0,0.0,0.0,0.0,0.2
KIF3A,1.0,0.4,1.0,3.0,4.6,7.6
POLR3A,4.4,9.6,5.8,19.4,28.2,53.6
CLASRP,0.4,0.2,0.2,0.0,0.2,0.8
ZWINT,10.8,18.6,11.4,36.8,30.8,100.0
CAPN11,0.0,0.0,0.0,0.0,0.0,0.2
CAPN10,1.0,0.6,0.2,1.2,3.2,8.6
KPTN,0.4,1.2,1.4,2.0,3.6,8.0
PWP1,7.4,10.6,8.4,18.8,27.4,55.6
TBC1D8,1.6,3.8,3.0,12.8,7.2,77.6
CDC37,6.8,9.6,8.2,12.6,20.2,55.8
PKIG,0.2,0.4,1.6,3.0,15.4,5.8
KAT7,8.4,16.0,16.2,38.4,57.0,117.6
DMC1,0.0,0.0,0.0,0.0,0.0,0.0
GLMN,3.2,6.8,4.6,14.4,12.0,35.6
11147,0.0,0.0,0.2,0.4,1.0,1.0
HHLA2,0.0,0.2,0.0,0.2,0.2,0.0
BVES,0.0,1.4,0.2,1.6,2.0,3.4
CORO1A,1.0,0.0,0.0,0.4,2.4,1.8
WDR45,0.0,0.2,0.8,1.4,1.0,2.2
FICD,1.4,5.0,1.8,4.8,26.8,12.6
AP4S1,1.0,2.2,2.0,4.8,7.6,10.0
LDB3,0.0,0.0,0.2,0.0,0.2,0.8
PTP4A3,4.0,7.0,4.2,7.8,15.2,57.2
LSM6,2.6,1.4,1.4,4.2,5.0,10.6
RABL2B,0.8,0.2,0.4,2.0,3.4,7.6
RABL2A,1.0,1.4,0.2,1.2,2.8,7.0
ERLIN2,12.6,24.6,15.4,51.6,71.4,78.2
ERG28,2.2,3.6,2.6,5.4,22.0,11.2
NUDT6,0.0,0.0,0.0,0.8,0.4,1.2
NUDT4,8.2,13.2,10.6,58.8,67.8,81.6
NUDT5,12.8,27.4,15.6,40.4,59.8,154.6
NUDT3,3.6,7.6,10.6,19.2,19.0,57.2
FSTL1,0.0,0.0,0.0,0.2,0.2,0.2
PSIP1,4.4,5.8,7.0,30.2,23.2,21.6
WDHD1,5.0,4.0,5.8,15.2,15.8,33.6
STRAP,8.6,15.2,8.6,30.6,39.2,71.8
ADAMTS7,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS6,0.0,0.2,0.2,0.8,0.6,1.2
BAZ2A,7.2,9.8,12.6,27.8,20.8,50.6
BAZ1A,6.2,7.8,7.8,24.6,29.4,50.0
LZTS1,0.6,1.2,0.8,1.6,4.6,8.0
ZNF277,2.2,1.6,2.6,6.6,6.6,6.2
WDR6,4.8,7.0,4.6,12.0,18.8,38.0
SLC2A6,0.0,1.4,3.2,0.6,9.2,40.2
MAP4K5,4.6,8.8,7.0,23.8,19.2,46.8
MAP4K1,0.0,0.0,0.0,0.2,0.0,0.0
RASSF1,14.4,21.4,12.6,26.0,61.0,123.2
PKP3,0.0,0.0,0.0,0.0,0.0,0.0
NISCH,2.8,6.6,7.8,12.2,12.4,53.8
CELF3,0.0,0.0,0.0,0.0,0.0,0.0
CEP250,1.2,1.0,0.6,2.0,2.0,4.6
PTENP1,11.6,30.6,15.2,72.4,77.8,156.6
WBP4,6.8,9.0,7.2,29.6,27.4,52.8
ABCB8,1.0,1.2,0.8,2.4,4.6,9.6
SEC23IP,4.0,8.0,7.8,28.8,25.4,44.0
SUPT16H,26.6,44.0,26.6,92.6,98.4,298.2
CHEK2,0.2,0.2,0.8,1.4,1.0,6.0
POLI,0.4,2.4,1.2,6.2,8.6,10.6
PLPBP,5.6,10.0,10.0,21.8,35.8,74.6
IRAK3,17.4,26.8,34.4,90.4,82.0,194.8
AKAP13,5.6,10.0,12.2,33.2,56.2,156.6
AKAP11,8.4,18.4,15.4,54.0,43.6,68.6
AKAP10,12.4,18.8,12.6,48.8,56.6,93.4
11217,20.6,31.4,22.8,71.0,77.8,129.4
DDX20,3.8,6.0,5.0,13.4,18.4,28.2
DUSP10,19.6,28.8,27.2,77.8,212.2,114.8
MRPL3,12.4,16.4,11.6,36.8,46.0,101.6
RPL35,9.0,14.6,13.0,22.8,33.0,74.0
GALNT6,1.4,3.8,2.0,3.6,9.6,21.0
PRAF2,0.2,0.4,0.4,1.2,2.8,5.2
SEC63,13.8,21.2,18.0,57.8,95.8,115.6
POLG2,0.0,0.0,0.0,1.2,0.2,1.2
HPS5,6.8,9.6,7.8,28.0,38.6,53.6
PDCD10,4.2,5.6,4.4,16.6,18.0,21.8
RNF139,7.4,8.4,8.0,27.2,37.6,88.4
RNF24,12.0,26.2,25.0,91.6,92.6,120.0
CA5B,1.8,1.4,1.4,4.4,18.8,9.4
PADI2,0.2,0.2,0.0,0.6,0.4,0.2
PMF1,1.8,2.2,1.6,4.4,7.2,12.6
ZHX1,72.4,123.8,101.4,353.2,323.2,768.6
GPR176,0.4,0.6,0.2,2.2,2.0,6.2
NXPH4,0.0,0.0,0.0,0.0,0.0,0.4
