REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp183-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
5_MV411-DMSO_1_183_R1_peak_50885_lociStitched	chr6	75603740	75620834	5	1475	2935.0398	1384.614
5_MV411-DMSO_1_183_R1_peak_13592_lociStitched	chr12	64666605	64683694	5	2600	3045.2598	1650.7974
3_MV411-DMSO_1_183_R1_peak_2413_lociStitched	chr1	77976596	77993673	3	4478	11503.0672	1687.2076
6_MV411-DMSO_1_183_R1_peak_21972_lociStitched	chr16	66360161	66377224	6	3401	5758.7625	2013.434
3_MV411-DMSO_1_183_R1_peak_35115_lociStitched	chr2	236972183	236989242	3	855	1854.3133	1635.9581
3_MV411-DMSO_1_183_R1_peak_50086_lociStitched	chr6	34271841	34288893	3	2929	3852.0468	1996.7892
6_MV411-DMSO_1_183_R1_peak_19912_lociStitched	chr15	89385514	89402561	6	4680	6752.3167	2030.2977
6_MV411-DMSO_1_183_R1_peak_10716_lociStitched	chr11	69295788	69312835	6	6326	9958.8574	2042.2306
9_MV411-DMSO_1_183_R1_peak_61716_lociStitched	chrX	65595822	65612867	9	11003	10145.184	709.072
5_MV411-DMSO_1_183_R1_peak_20897_lociStitched	chr16	16060614	16077649	5	6643	10924.5455	1913.0305
4_MV411-DMSO_1_183_R1_peak_33915_lociStitched	chr2	173042834	173059852	4	1889	2937.3068	1771.5738
3_MV411-DMSO_1_183_R1_peak_863_lociStitched	chr1	24465590	24482596	3	3514	5851.7646	1763.5222
4_MV411-DMSO_1_183_R1_peak_6658_lociStitched	chr10	31133486	31150488	4	3142	6583.1744	1669.5964
3_MV411-DMSO_1_183_R1_peak_60401_lociStitched	chr9	129166834	129183834	3	5709	7682.3	1968.6
3_MV411-DMSO_1_183_R1_peak_20414_lociStitched	chr16	2006892	2023888	3	4939	9981.7508	1565.3316
3_MV411-DMSO_1_183_R1_peak_12554_lociStitched	chr12	14311386	14328380	3	2151	2770.022	1446.1894
3_MV411-DMSO_1_183_R1_peak_28077_lociStitched	chr19	6227824	6244816	3	3777	6902.1504	2842.7616
4_MV411-DMSO_1_183_R1_peak_54867_lociStitched	chr7	132520507	132537496	4	1394	2453.2116	1681.911
6_MV411-DMSO_1_183_R1_peak_6077_lociStitched	chr10	3035417	3052399	6	3723	4585.14	1142.8886
4_MV411-DMSO_1_183_R1_peak_5215_lociStitched	chr1	221777117	221794086	4	1673	3502.4016	1742.7163
6_MV411-DMSO_1_183_R1_peak_22661_lociStitched	chr16	88455607	88472575	6	3431	4834.1832	2137.968
5_MV411-DMSO_1_183_R1_peak_4002_lociStitched	chr1	163175062	163192022	5	1973	3186.784	1443.296
5_MV411-DMSO_1_183_R1_peak_1084_lociStitched	chr1	27555873	27572826	5	1834	4022.9469	1947.8997
5_MV411-DMSO_1_183_R1_peak_6933_lociStitched	chr10	49240135	49257088	5	4331	4616.3019	1307.0763
6_MV411-DMSO_1_183_R1_peak_44192_lociStitched	chr4	38160521	38177473	6	3187	4565.1736	1827.4256
3_MV411-DMSO_1_183_R1_peak_15706_lociStitched	chr13	48144925	48161865	3	937	1382.304	643.72
4_MV411-DMSO_1_183_R1_peak_58456_lociStitched	chr9	7966511	7983446	4	5943	7263.4215	1563.1005
3_MV411-DMSO_1_183_R1_peak_45130_lociStitched	chr4	121169190	121186124	3	1384	3225.927	1601.9564
4_MV411-DMSO_1_183_R1_peak_22676_lociStitched	chr16	88591305	88608229	4	2690	3433.8796	1797.3288
10_MV411-DMSO_1_183_R1_peak_40974_lociStitched	chr3	46923408	46940331	10	7291	9727.3404	1976.6064
6_MV411-DMSO_1_183_R1_peak_24581_lociStitched	chr17	44095107	44112030	6	5761	9876.2628	2008.7601
5_MV411-DMSO_1_183_R1_peak_23551_lociStitched	chr17	17036398	17053309	5	3961	5418.2844	1875.4299
3_MV411-DMSO_1_183_R1_peak_52211_lociStitched	chr6	158704408	158721313	3	1004	2694.657	1911.9555
3_MV411-DMSO_1_183_R1_peak_45620_lociStitched	chr4	177384928	177401832	3	878	1913.5328	1588.976
4_MV411-DMSO_1_183_R1_peak_19582_lociStitched	chr15	77078218	77095119	4	2753	4613.973	1930.0942
4_MV411-DMSO_1_183_R1_peak_17334_lociStitched	chr14	85404713	85421613	4	1261	1887.73	1372.28
9_MV411-DMSO_1_183_R1_peak_13896_lociStitched	chr12	89752902	89769798	9	5075	7388.6208	1498.6752
4_MV411-DMSO_1_183_R1_peak_54974_lociStitched	chr7	139354266	139371161	4	6033	14421.572	1473.244
4_MV411-DMSO_1_183_R1_peak_51189_lociStitched	chr6	107654787	107671672	4	1971	3944.336	2174.788
3_MV411-DMSO_1_183_R1_peak_30167_lociStitched	chr19	54194850	54211724	3	12294	32023.4772	2750.462
6_MV411-DMSO_1_183_R1_peak_26907_lociStitched	chr18	48774358	48791228	6	3309	5946.675	2221.779
5_MV411-DMSO_1_183_R1_peak_32969_lociStitched	chr2	111659101	111675960	5	4144	6136.676	1744.9065
5_MV411-DMSO_1_183_R1_peak_54585_lociStitched	chr7	107622223	107639078	5	1750	3173.7965	1987.2045
3_MV411-DMSO_1_183_R1_peak_17277_lociStitched	chr14	80925661	80942507	3	4172	5673.7328	2034.9968
3_MV411-DMSO_1_183_R1_peak_46143_lociStitched	chr5	32375488	32392331	3	10223	14452.9783	1596.7164
6_MV411-DMSO_1_183_R1_peak_6614_lociStitched	chr10	30527200	30544038	6	4063	4871.2334	1668.6458
7_MV411-DMSO_1_183_R1_peak_50452_lociStitched	chr6	42394898	42411727	7	4360	5282.6231	1977.4075
5_MV411-DMSO_1_183_R1_peak_37660_lociStitched	chr21	29063748	29080571	5	12684	17066.9335	1638.5602
3_MV411-DMSO_1_183_R1_peak_12834_lociStitched	chr12	31951462	31968279	3	3791	7930.8972	1639.6575
8_MV411-DMSO_1_183_R1_peak_6055_lociStitched	chr10	127671	144486	8	10295	16446.7515	1182.0945
4_MV411-DMSO_1_183_R1_peak_2668_lociStitched	chr1	92581458	92598271	4	2451	2395.8525	825.5183
3_MV411-DMSO_1_183_R1_peak_56619_lociStitched	chr8	61693813	61710617	3	1600	4073.2896	2350.8796
4_MV411-DMSO_1_183_R1_peak_23130_lociStitched	chr17	5513926	5530729	4	2747	3804.1992	1769.3559
4_MV411-DMSO_1_183_R1_peak_37005_lociStitched	chr20	50378831	50395624	4	2329	4003.4512	2250.262
6_MV411-DMSO_1_183_R1_peak_5918_lociStitched	chr1	245041094	245057878	6	4734	6169.7984	1821.064
6_MV411-DMSO_1_183_R1_peak_12575_lociStitched	chr12	14947612	14964387	6	14778	18538.0525	1833.5075
4_MV411-DMSO_1_183_R1_peak_3004_lociStitched	chr1	110864170	110880944	4	6609	10529.0398	1900.4942
6_MV411-DMSO_1_183_R1_peak_26397_lociStitched	chr18	9481935	9498706	6	4763	5542.8155	1571.4427
3_MV411-DMSO_1_183_R1_peak_27518_lociStitched	chr18	76801802	76818572	3	2093	4148.898	2072.772
8_MV411-DMSO_1_183_R1_peak_18846_lociStitched	chr15	58475119	58491888	8	3140	5049.1459	2035.7566
3_MV411-DMSO_1_183_R1_peak_16563_lociStitched	chr14	52310995	52327754	3	6884	7524.791	1850.1936
5_MV411-DMSO_1_183_R1_peak_42211_lociStitched	chr3	126527215	126543958	5	5161	7430.5434	1798.1982
5_MV411-DMSO_1_183_R1_peak_350_lociStitched	chr1	9703207	9719949	5	3823	5426.0822	1674.2
5_MV411-DMSO_1_183_R1_peak_54619_lociStitched	chr7	113128366	113145101	5	3653	4270.772	1640.03
6_MV411-DMSO_1_183_R1_peak_55737_lociStitched	chr8	21894464	21911194	6	7004	10217.011	3195.43
6_MV411-DMSO_1_183_R1_peak_21915_lociStitched	chr16	58921482	58938211	6	2198	4006.5955	1676.2458
4_MV411-DMSO_1_183_R1_peak_24983_lociStitched	chr17	57443028	57459748	4	2573	3833.896	1680.36
4_MV411-DMSO_1_183_R1_peak_17538_lociStitched	chr14	92247786	92264502	4	3003	3639.0732	1713.39
4_MV411-DMSO_1_183_R1_peak_17279_lociStitched	chr14	81017808	81034511	4	1970	3308.8643	1698.6951
3_MV411-DMSO_1_183_R1_peak_47458_lociStitched	chr5	132292837	132309532	3	6128	13442.814	1914.9165
5_MV411-DMSO_1_183_R1_peak_46058_lociStitched	chr5	17302606	17319291	5	2673	3590.612	1520.0035
7_MV411-DMSO_1_183_R1_peak_52792_lociStitched	chr7	6352143	6368811	7	3613	4213.6704	1395.1116
4_MV411-DMSO_1_183_R1_peak_26957_lociStitched	chr18	50297684	50314346	4	8346	13476.2256	1721.1846
7_MV411-DMSO_1_183_R1_peak_24440_lociStitched	chr17	42009334	42025985	7	9813	19057.0695	1846.5959
3_MV411-DMSO_1_183_R1_peak_49270_lociStitched	chr6	14108358	14124993	3	6922	9669.9255	1813.215
5_MV411-DMSO_1_183_R1_peak_5287_lociStitched	chr1	224375169	224391802	5	6147	7330.1631	1551.8589
5_MV411-DMSO_1_183_R1_peak_35124_lociStitched	chr2	237524822	237541453	5	8986	12764.2925	1967.4473
6_MV411-DMSO_1_183_R1_peak_28763_lociStitched	chr19	17739527	17756155	6	7878	13638.2856	2687.0848
3_MV411-DMSO_1_183_R1_peak_60710_lociStitched	chr9	134365449	134382055	3	8169	18944.1248	2100.659
7_MV411-DMSO_1_183_R1_peak_48793_lociStitched	chr6	498711	515316	7	10456	12251.169	1725.2595
6_MV411-DMSO_1_183_R1_peak_34968_lociStitched	chr2	231541369	231557967	6	7308	10931.4428	1626.604
4_MV411-DMSO_1_183_R1_peak_10877_lociStitched	chr11	73372877	73389474	4	11945	19644.2092	2142.6727
9_MV411-DMSO_1_183_R1_peak_12752_lociStitched	chr12	29155022	29171614	9	6442	6684.9168	1446.8224
5_MV411-DMSO_1_183_R1_peak_50879_lociStitched	chr6	75271590	75288180	5	6322	8080.989	1464.897
9_MV411-DMSO_1_183_R1_peak_40669_lociStitched	chr3	37892984	37909573	9	4853	5525.7959	1794.9298
5_MV411-DMSO_1_183_R1_peak_14068_lociStitched	chr12	99130880	99147464	5	2684	3061.4064	1563.8712
4_MV411-DMSO_1_183_R1_peak_33726_lociStitched	chr2	160372605	160389184	4	2880	3750.1698	1530.2417
4_MV411-DMSO_1_183_R1_peak_21483_lociStitched	chr16	31126563	31143139	4	7219	14707.8848	2035.5328
5_MV411-DMSO_1_183_R1_peak_48146_lociStitched	chr5	155288075	155304635	5	2950	3995.928	1629.504
5_MV411-DMSO_1_183_R1_peak_49330_lociStitched	chr6	14966244	14982798	5	3075	4224.5808	1531.245
3_MV411-DMSO_1_183_R1_peak_29777_lociStitched	chr19	46846106	46862654	3	7975	18154.8108	2766.8256
5_MV411-DMSO_1_183_R1_peak_36020_lociStitched	chr20	23047609	23064156	5	6836	14791.3633	1739.0897
2_MV411-DMSO_1_183_R1_peak_33244_lociStitched	chr2	128458282	128474826	2	4542	4496.6592	1530.32
5_MV411-DMSO_1_183_R1_peak_51883_lociStitched	chr6	143725690	143742233	5	4031	4529.4734	1473.9813
4_MV411-DMSO_1_183_R1_peak_10909_lociStitched	chr11	73979561	73996098	4	6898	14084.5629	1769.459
7_MV411-DMSO_1_183_R1_peak_6880_lociStitched	chr10	46075716	46092250	7	4404	5691.0028	1402.0832
8_MV411-DMSO_1_183_R1_peak_26019_lociStitched	chr17	80595437	80611971	8	4985	5507.4754	1489.7134
5_MV411-DMSO_1_183_R1_peak_35431_lociStitched	chr20	1883308	1899839	5	7201	17436.8988	2010.1696
3_MV411-DMSO_1_183_R1_peak_14098_lociStitched	chr12	101763443	101779955	3	849	2248.9344	1637.9904
4_MV411-DMSO_1_183_R1_peak_13056_lociStitched	chr12	48764350	48780862	4	5805	8356.7232	2011.1616
4_MV411-DMSO_1_183_R1_peak_4284_lociStitched	chr1	179204429	179220932	4	2749	3457.3785	1346.6448
5_MV411-DMSO_1_183_R1_peak_31415_lociStitched	chr2	43537651	43554153	5	2189	2302.029	920.8116
6_MV411-DMSO_1_183_R1_peak_10379_lociStitched	chr11	64484622	64501118	6	4705	6953.064	1786.5168
4_MV411-DMSO_1_183_R1_peak_527_lociStitched	chr1	14810182	14826670	4	1992	3699.9072	1909.3104
6_MV411-DMSO_1_183_R1_peak_28051_lociStitched	chr19	5946555	5963034	6	2841	5815.4391	2936.5578
3_MV411-DMSO_1_183_R1_peak_61893_lociStitched	chrX	101396144	101412620	3	4058	7148.9364	711.7632
6_MV411-DMSO_1_183_R1_peak_59631_lociStitched	chr9	105241396	105257866	6	11781	15585.561	1663.47
7_MV411-DMSO_1_183_R1_peak_62350_lociStitched	chrX	154040110	154056573	7	3088	3664.6638	757.298
6_MV411-DMSO_1_183_R1_peak_10694_lociStitched	chr11	68825976	68842426	6	9371	15196.51	1697.64
3_MV411-DMSO_1_183_R1_peak_45714_lociStitched	chr4	184437598	184454042	3	2553	3810.0748	1805.5512
4_MV411-DMSO_1_183_R1_peak_24667_lociStitched	chr17	45329237	45345678	4	1479	3424.6603	1849.6125
7_MV411-DMSO_1_183_R1_peak_20867_lociStitched	chr16	15507174	15523606	7	2399	3552.5984	1937.3328
4_MV411-DMSO_1_183_R1_peak_24980_lociStitched	chr17	57407109	57423541	4	3170	4642.04	1776.2992
5_MV411-DMSO_1_183_R1_peak_12626_lociStitched	chr12	19893750	19910178	5	2025	3400.596	1172.9592
4_MV411-DMSO_1_183_R1_peak_9835_lociStitched	chr11	45843496	45859917	4	3915	6597.9578	1857.2151
5_MV411-DMSO_1_183_R1_peak_24364_lociStitched	chr17	40097640	40114058	5	7123	10371.2506	2117.922
4_MV411-DMSO_1_183_R1_peak_30812_lociStitched	chr2	25741201	25757615	4	2860	3425.6018	1761.2222
7_MV411-DMSO_1_183_R1_peak_32959_lociStitched	chr2	111617696	111634078	7	8578	9721.0788	1690.6224
5_MV411-DMSO_1_183_R1_peak_37378_lociStitched	chr20	62913193	62929575	5	5453	10473.0126	2121.469
6_MV411-DMSO_1_183_R1_peak_52798_lociStitched	chr7	6382037	6398400	6	3373	4877.8103	1729.5691
7_MV411-DMSO_1_183_R1_peak_4720_lociStitched	chr1	202472755	202489116	7	4167	4852.6726	1292.519
7_MV411-DMSO_1_183_R1_peak_48911_lociStitched	chr6	6270107	6286466	7	3532	3756.0264	1596.6384
5_MV411-DMSO_1_183_R1_peak_137_lociStitched	chr1	3312373	3328725	5	4356	7139.2832	2179.7216
7_MV411-DMSO_1_183_R1_peak_40586_lociStitched	chr3	33415980	33432322	7	6054	7419.268	1679.9576
5_MV411-DMSO_1_183_R1_peak_18377_lociStitched	chr15	41278589	41294928	5	5104	9224.9994	1579.9813
4_MV411-DMSO_1_183_R1_peak_601_lociStitched	chr1	17176687	17193023	4	1720	2533.7136	1666.272
3_MV411-DMSO_1_183_R1_peak_7465_lociStitched	chr10	73702285	73718620	3	2233	3373.1775	967.032
4_MV411-DMSO_1_183_R1_peak_43753_lociStitched	chr4	2482176	2498511	4	1337	2837.3895	1796.85
4_MV411-DMSO_1_183_R1_peak_14073_lociStitched	chr12	100122860	100139190	4	4102	5059.034	1441.939
5_MV411-DMSO_1_183_R1_peak_60516_lociStitched	chr9	130979875	130996203	5	2910	4570.2072	2238.5688
6_MV411-DMSO_1_183_R1_peak_48124_lociStitched	chr5	151790038	151806365	6	3494	3938.0724	1410.6528
7_MV411-DMSO_1_183_R1_peak_44891_lociStitched	chr4	99843791	99860109	7	5244	6336.2794	1649.7498
3_MV411-DMSO_1_183_R1_peak_56031_lociStitched	chr8	29529020	29545328	3	2148	4582.548	2659.8348
7_MV411-DMSO_1_183_R1_peak_49253_lociStitched	chr6	13700838	13717139	7	11092	16974.2313	1791.4799
5_MV411-DMSO_1_183_R1_peak_59794_lociStitched	chr9	111093707	111110000	5	3454	4272.0246	1821.5574
5_MV411-DMSO_1_183_R1_peak_59357_lociStitched	chr9	93505236	93521528	5	2597	4110.4716	1533.0772
5_MV411-DMSO_1_183_R1_peak_16418_lociStitched	chr14	36359969	36376258	5	2992	3278.9757	1378.0494
6_MV411-DMSO_1_183_R1_peak_29415_lociStitched	chr19	40897386	40913664	6	3031	6393.9984	2477.5116
4_MV411-DMSO_1_183_R1_peak_21987_lociStitched	chr16	66543208	66559483	4	8388	14398.4925	1769.0925
5_MV411-DMSO_1_183_R1_peak_20995_lociStitched	chr16	19116923	19133190	5	5469	5397.3906	1535.6048
3_MV411-DMSO_1_183_R1_peak_12117_lociStitched	chr12	1473122	1489388	3	2970	3871.308	1418.3952
6_MV411-DMSO_1_183_R1_peak_46758_lociStitched	chr5	76292131	76308396	6	2925	3846.6725	1567.946
5_MV411-DMSO_1_183_R1_peak_4673_lociStitched	chr1	201012828	201029090	5	13141	13406.3928	1927.047
3_MV411-DMSO_1_183_R1_peak_43809_lociStitched	chr4	3387115	3403374	3	3870	6926.334	1660.0439
6_MV411-DMSO_1_183_R1_peak_44814_lociStitched	chr4	88013329	88029575	6	4999	4581.372	1579.1112
5_MV411-DMSO_1_183_R1_peak_39486_lociStitched	chr22	42918714	42934954	5	4892	6530.104	1654.856
3_MV411-DMSO_1_183_R1_peak_31225_lociStitched	chr2	39476884	39493108	3	1139	2425.488	1572.1056
6_MV411-DMSO_1_183_R1_peak_14887_lociStitched	chr12	121968229	121984449	6	3358	4346.96	1746.894
3_MV411-DMSO_1_183_R1_peak_16029_lociStitched	chr13	110471014	110487219	3	1310	2181.193	797.286
3_MV411-DMSO_1_183_R1_peak_4401_lociStitched	chr1	182593417	182609619	3	3066	4285.429	1767.6382
6_MV411-DMSO_1_183_R1_peak_40311_lociStitched	chr3	17736602	17752789	6	7308	12567.5868	1576.6138
3_MV411-DMSO_1_183_R1_peak_32235_lociStitched	chr2	73970446	73986627	3	4542	11794.3309	1970.8458
4_MV411-DMSO_1_183_R1_peak_7060_lociStitched	chr10	62901497	62917673	4	2112	2743.4496	1745.3904
3_MV411-DMSO_1_183_R1_peak_38198_lociStitched	chr21	43843389	43859556	3	1259	2167.9947	1691.0682
7_MV411-DMSO_1_183_R1_peak_16878_lociStitched	chr14	69029763	69045918	7	3809	6332.76	1644.579
5_MV411-DMSO_1_183_R1_peak_12027_lociStitched	chr11	132540908	132557059	5	1456	2800.5834	1371.2199
2_MV411-DMSO_1_183_R1_peak_30236_lociStitched	chr19	55027553	55043696	2	4036	9082.0518	2387.5497
5_MV411-DMSO_1_183_R1_peak_35037_lociStitched	chr2	233153705	233169832	5	5485	8997.2533	1556.2555
4_MV411-DMSO_1_183_R1_peak_37010_lociStitched	chr20	50440272	50456391	4	1953	4168.3734	1966.518
6_MV411-DMSO_1_183_R1_peak_30681_lociStitched	chr2	17642923	17659034	6	3444	4187.2489	1594.989
8_MV411-DMSO_1_183_R1_peak_9711_lociStitched	chr11	35336544	35352648	8	5877	6555.9384	1536.3216
3_MV411-DMSO_1_183_R1_peak_53091_lociStitched	chr7	26292758	26308847	3	5647	6826.5627	1689.345
2_MV411-DMSO_1_183_R1_peak_22698_lociStitched	chr16	88838895	88854980	2	5165	7498.827	2021.8845
11_MV411-DMSO_1_183_R1_peak_31243_lociStitched	chr2	40028097	40044175	11	7187	7384.6254	1660.8574
9_MV411-DMSO_1_183_R1_peak_50483_lociStitched	chr6	42920943	42937019	9	10841	17421.5612	2091.4876
4_MV411-DMSO_1_183_R1_peak_17290_lociStitched	chr14	81162148	81178218	4	2540	5086.155	1780.556
4_MV411-DMSO_1_183_R1_peak_58150_lociStitched	chr8	142234643	142250712	4	2920	6499.9105	2455.3432
4_MV411-DMSO_1_183_R1_peak_22147_lociStitched	chr16	69381129	69397188	4	4148	8169.2133	1453.3395
5_MV411-DMSO_1_183_R1_peak_47367_lociStitched	chr5	126747116	126763168	5	3619	4449.6144	1683.8548
6_MV411-DMSO_1_183_R1_peak_54470_lociStitched	chr7	102415763	102431814	6	8833	14330.3328	1975.8781
3_MV411-DMSO_1_183_R1_peak_56718_lociStitched	chr8	66658560	66674609	3	3897	10032.2299	2205.1326
4_MV411-DMSO_1_183_R1_peak_37672_lociStitched	chr21	29148250	29164291	4	2848	3565.9143	1450.1064
7_MV411-DMSO_1_183_R1_peak_40030_lociStitched	chr3	10228351	10244390	7	5153	6218.3203	1781.9329
4_MV411-DMSO_1_183_R1_peak_29829_lociStitched	chr19	48244264	48260288	4	7205	12556.4064	2224.1312
6_MV411-DMSO_1_183_R1_peak_10883_lociStitched	chr11	73414310	73430324	6	6564	7524.9786	1780.7568
8_MV411-DMSO_1_183_R1_peak_34470_lociStitched	chr2	207498147	207514155	8	5767	5186.592	1581.5904
4_MV411-DMSO_1_183_R1_peak_8546_lociStitched	chr10	119700042	119716048	4	2589	3406.0768	1542.9784
4_MV411-DMSO_1_183_R1_peak_31327_lociStitched	chr2	43054420	43070404	4	2671	3856.9392	1759.8384
8_MV411-DMSO_1_183_R1_peak_18329_lociStitched	chr15	40534712	40550693	8	6638	7226.6082	1786.6758
3_MV411-DMSO_1_183_R1_peak_58979_lociStitched	chr9	70405832	70421802	3	6700	11257.253	515.831
5_MV411-DMSO_1_183_R1_peak_18736_lociStitched	chr15	52550859	52566829	5	4488	4735.105	1459.658
6_MV411-DMSO_1_183_R1_peak_42786_lociStitched	chr3	157916040	157932006	6	3148	3873.3516	1448.1162
9_MV411-DMSO_1_183_R1_peak_58020_lociStitched	chr8	138185909	138201864	9	6672	12996.943	2801.698
3_MV411-DMSO_1_183_R1_peak_39779_lociStitched	chr22	50528992	50544943	3	15272	34186.1832	1566.3882
5_MV411-DMSO_1_183_R1_peak_60761_lociStitched	chr9	136205289	136221229	5	4600	5700.144	1990.906
3_MV411-DMSO_1_183_R1_peak_27117_lociStitched	chr18	58525547	58541477	3	1568	2518.533	2176.038
5_MV411-DMSO_1_183_R1_peak_25605_lociStitched	chr17	74775468	74791391	5	6221	12598.2776	2062.0285
3_MV411-DMSO_1_183_R1_peak_57223_lociStitched	chr8	101951817	101967739	3	1959	3063.3928	2248.1864
6_MV411-DMSO_1_183_R1_peak_41355_lociStitched	chr3	54954657	54970576	6	6614	6681.2043	1475.6913
10_MV411-DMSO_1_183_R1_peak_57525_lociStitched	chr8	122795344	122811263	10	5322	8273.1043	2995.9558
3_MV411-DMSO_1_183_R1_peak_29414_lociStitched	chr19	40861395	40877312	3	6793	8300.7155	1629.9008
6_MV411-DMSO_1_183_R1_peak_31716_lociStitched	chr2	57429156	57445071	6	3435	4184.0535	1254.102
4_MV411-DMSO_1_183_R1_peak_44484_lociStitched	chr4	61452165	61468075	4	1602	1893.29	1069.152
3_MV411-DMSO_1_183_R1_peak_29771_lociStitched	chr19	46809662	46825566	3	2541	5275.3568	2506.4704
8_MV411-DMSO_1_183_R1_peak_45932_lociStitched	chr5	5348150	5364038	8	4887	5339.9568	1615.8096
4_MV411-DMSO_1_183_R1_peak_52694_lociStitched	chr7	4744703	4760589	4	5179	5229.6712	1432.9172
5_MV411-DMSO_1_183_R1_peak_32877_lociStitched	chr2	108636576	108652459	5	3634	3776.9774	1108.6334
7_MV411-DMSO_1_183_R1_peak_9601_lociStitched	chr11	33956742	33972624	7	3073	3744.9756	1543.7304
4_MV411-DMSO_1_183_R1_peak_38634_lociStitched	chr22	23520350	23536232	4	4284	6961.0806	1680.3156
6_MV411-DMSO_1_183_R1_peak_41259_lociStitched	chr3	52298697	52314575	6	3939	6503.6288	1994.2768
5_MV411-DMSO_1_183_R1_peak_11788_lociStitched	chr11	122242003	122257878	5	1367	2212.975	1270.0
5_MV411-DMSO_1_183_R1_peak_12276_lociStitched	chr12	6603052	6618917	5	7841	13996.103	1800.6775
5_MV411-DMSO_1_183_R1_peak_3125_lociStitched	chr1	114111835	114127694	5	4359	6627.4761	2012.5071
8_MV411-DMSO_1_183_R1_peak_43021_lociStitched	chr3	172128625	172144481	8	4573	5711.3312	1593.528
4_MV411-DMSO_1_183_R1_peak_37956_lociStitched	chr21	35924379	35940233	4	4148	5193.7704	1659.9138
5_MV411-DMSO_1_183_R1_peak_27231_lociStitched	chr18	62935719	62951551	5	7619	9185.7264	1760.5184
4_MV411-DMSO_1_183_R1_peak_44409_lociStitched	chr4	53735336	53751159	4	1210	2022.1794	1162.9905
4_MV411-DMSO_1_183_R1_peak_26707_lociStitched	chr18	26708654	26724462	4	1003	3122.08	1400.5888
4_MV411-DMSO_1_183_R1_peak_6432_lociStitched	chr10	22764164	22779958	4	2802	2950.3192	1437.254
7_MV411-DMSO_1_183_R1_peak_61022_lociStitched	chrX	2695190	2710977	7	5555	7258.8626	1716.0469
3_MV411-DMSO_1_183_R1_peak_42892_lociStitched	chr3	167212379	167228163	3	762	1057.528	1392.1488
3_MV411-DMSO_1_183_R1_peak_50994_lociStitched	chr6	88908555	88924331	3	3435	4123.8464	1404.064
10_MV411-DMSO_1_183_R1_peak_42364_lociStitched	chr3	129225047	129240821	10	8072	8664.6582	1675.1988
5_MV411-DMSO_1_183_R1_peak_60442_lociStitched	chr9	129762274	129778046	5	2345	3111.8156	1704.9532
5_MV411-DMSO_1_183_R1_peak_6349_lociStitched	chr10	17206446	17222216	5	4062	5609.389	1127.555
7_MV411-DMSO_1_183_R1_peak_55797_lociStitched	chr8	22740701	22756469	7	4375	7067.2176	2912.3496
7_MV411-DMSO_1_183_R1_peak_60250_lociStitched	chr9	126375383	126391151	7	2544	4061.8368	1756.5552
5_MV411-DMSO_1_183_R1_peak_45524_lociStitched	chr4	158471485	158487246	5	4529	3620.3017	895.2248
5_MV411-DMSO_1_183_R1_peak_24869_lociStitched	chr17	50289648	50305401	5	2620	3949.2771	1672.9686
7_MV411-DMSO_1_183_R1_peak_4097_lociStitched	chr1	167752023	167767773	7	5379	6855.975	1680.525
7_MV411-DMSO_1_183_R1_peak_49288_lociStitched	chr6	14654682	14670431	7	8778	8770.6181	1634.7462
8_MV411-DMSO_1_183_R1_peak_55022_lociStitched	chr7	141659723	141675466	8	5404	5004.6997	1560.1313
7_MV411-DMSO_1_183_R1_peak_22121_lociStitched	chr16	68355590	68371331	7	8369	10170.2601	1959.7545
8_MV411-DMSO_1_183_R1_peak_5068_lociStitched	chr1	212483150	212498866	8	4909	6294.258	1918.9236
3_MV411-DMSO_1_183_R1_peak_58358_lociStitched	chr9	2227322	2243038	3	4217	5833.7792	1555.884
5_MV411-DMSO_1_183_R1_peak_39035_lociStitched	chr22	36196963	36212669	5	3395	4364.6974	1715.0952
7_MV411-DMSO_1_183_R1_peak_41946_lociStitched	chr3	112755687	112771385	7	7135	9629.1532	1693.8142
3_MV411-DMSO_1_183_R1_peak_53824_lociStitched	chr7	73894779	73910473	3	4868	9218.6556	1751.4504
3_MV411-DMSO_1_183_R1_peak_38009_lociStitched	chr21	37358015	37373707	3	6851	17543.656	1668.0596
6_MV411-DMSO_1_183_R1_peak_4200_lociStitched	chr1	174008460	174024150	6	5489	8926.041	1248.924
